CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
stdev.Mix_32	1.84701806731761e-09	7.6275411044165e-09	9.47823448516388e-09	2.25375103045312e-08	1.2221629717898e-08	1.06077184112415e-08	0	1.83538505440384e-08	2.16543892286333e-08
stdev.Mix_33	2.34966033149183e-09	1.00874498019052e-08	4.91013282623622e-09	1.90831295739499e-08	6.33920348657476e-09	4.85876518430168e-09	2.24555597413108e-09	2.79099757166406e-08	1.82197025368787e-08
stdev.Mix_34	2.21310511446464e-09	7.54593242369188e-09	2.82438740476247e-09	1.70585180840188e-08	3.27846443268614e-09	3.24302627551059e-09	9.15290265504946e-09	1.91859591757338e-08	9.8850797410583e-09
stdev.Mix_35	1.13199193499667e-09	1.15948396925322e-08	9.29115727545586e-09	3.55734708642892e-08	1.59567964962785e-08	7.8686103915672e-09	1.7371616569674e-09	4.67299162557837e-08	3.37662250585898e-08
stdev.Mix_36	2.68392866381448e-09	1.64494388458239e-08	7.01889440003636e-09	3.64975004296073e-08	1.42982615779735e-08	5.79966864038677e-09	5.04558875355954e-09	3.42098865516272e-08	3.56243167346887e-08
stdev.Mix_37	2.48010810484574e-09	4.6897269600287e-09	4.26919387600065e-09	1.94326216972355e-08	9.56069283996766e-09	5.50805061322086e-09	2.23493194904451e-09	3.34422889962878e-08	1.45020349025162e-08
stdev.Mix_38	3.25352596766706e-09	1.05939180450317e-08	3.42801609288685e-09	1.72234274811699e-08	3.88581904282268e-09	3.21106767179018e-09	5.56636839329466e-09	1.63955688533751e-08	7.44451875323529e-10
stdev.Mix_39	2.16253704718269e-09	9.062599420682e-09	3.40447050695851e-09	1.5186614282636e-08	1.2512915303552e-08	2.99447075810251e-09	0	1.61808276571073e-08	1.69755279479342e-08
stdev.Mix_40	0	4.00088513749827e-09	2.82643264758312e-09	4.4679532818218e-09	5.37825591757706e-09	5.96300557557882e-09	3.19535438854585e-09	9.00353278626537e-09	4.91809264568576e-09
stdev.Mix_41	2.89544526949306e-09	1.2817109023419e-08	5.99457806551801e-09	5.49299480615761e-09	4.57415949454038e-09	5.68060082195045e-09	8.1819787258855e-09	1.75818799864139e-08	4.9952174967604e-09
stdev.Mix_42	4.50157605817597e-09	8.83217258827014e-09	6.68336688860726e-09	1.27679301294456e-08	6.99645843096557e-09	6.89518523000159e-09	0	1.89645864102333e-08	1.30713204420817e-08
stdev.Mix_43	4.27931820854073e-09	6.22018036246716e-09	1.15476850193025e-08	1.42834033587834e-08	9.23129485215864e-09	1.00326759367362e-08	1.08941689789051e-08	8.5661873532222e-09	1.14484485154565e-08
stdev.Mix_44	4.18906391728774e-09	5.45910741534474e-09	3.245219859792e-09	1.05426816661589e-08	1.30610023023298e-09	2.20105813485389e-09	8.84083276497737e-09	1.6475132473532e-08	6.47803690328516e-09
stdev.Mix_45	2.16725643426362e-09	1.30794650595367e-08	6.77096805565786e-09	2.49744513425539e-08	6.98712466616e-09	4.83472546193064e-09	4.51889797445236e-09	2.44590057184167e-08	2.48511047273233e-08
stdev.Mix_46	4.40404317982533e-09	3.47418608934958e-09	8.45274426409042e-09	1.06340807339516e-08	1.04905673047051e-08	8.64325328991178e-09	0	5.31018825091453e-09	1.17406233060445e-08
stdev.Mix_47	3.73654053349357e-09	1.2433998230084e-08	5.1321891728164e-09	5.99931059894889e-09	5.73410769590247e-09	4.79464517855087e-09	9.94062006487233e-09	1.17921409178087e-08	6.87532034785507e-09
stdev.Mix_48	2.96123828822779e-09	1.65802806762311e-08	4.36937237218772e-09	3.03171745407329e-08	1.08368956038107e-08	3.36904023279166e-09	2.7199492092676e-09	3.34069776759196e-08	2.77525757774691e-08
stdev.Mix_49	0	1.06503083451282e-08	1.45673670171378e-09	8.40085785555433e-09	3.39872364622027e-09	6.89714522631235e-10	4.01427111872371e-09	1.97523619939722e-08	7.17569777258065e-09
stdev.Mix_50	1.43718975171726e-09	2.42282270301702e-09	1.09251422145409e-08	3.37145367832624e-09	3.56580478515729e-09	7.82818847514584e-09	0	6.96707809684591e-09	3.6174303311667e-09
stdev.Mix_51	2.06619425267872e-09	8.35187286747439e-09	1.01426243222377e-08	1.5136861225005e-08	1.12704096186334e-08	1.35841247265916e-08	1.22597197252122e-08	2.73692502717515e-08	1.37989191999665e-08
stdev.Mix_52	2.82393014025941e-09	8.75700245886888e-09	7.94870835328302e-09	2.08366688505891e-08	1.01768214982606e-08	6.92159003695828e-09	7.36440768385726e-10	1.94659711194133e-08	2.4320719661137e-08
stdev.Mix_53	4.64182331723211e-09	1.26283648877847e-08	7.90874902852642e-09	2.69474527786055e-08	5.51390898141001e-09	6.6257901880989e-09	8.61491286857923e-09	2.21523271769143e-08	1.64902211614955e-08
stdev.Mix_54	5.6309418669199e-09	1.07329190389739e-08	4.21404769752841e-09	2.58649529065784e-08	0	3.37160914169468e-09	1.30382264134352e-08	2.41214689331873e-08	0
stdev.Mix_55	4.99826417868506e-09	7.94211186303272e-09	1.06591429789234e-08	1.23824854226096e-08	1.01356692862926e-08	9.52631365938915e-09	6.89241647079083e-09	1.9024773571678e-08	1.25824182285819e-08
stdev.Mix_56	1.35235623547595e-09	8.45526259910464e-09	3.22244333457304e-09	1.92867822598287e-08	2.50099288598709e-09	1.84066278046367e-09	5.22201014547424e-09	2.30912533027445e-08	4.95376080831767e-09
stdev.Mix_57	5.01860302680169e-09	8.67190363566803e-09	1.11536962590803e-09	1.19348466150936e-08	5.12769310713915e-09	1.46928620261384e-09	6.81372119280403e-09	2.02520662180511e-08	9.2798981480436e-09
stdev.Mix_58	3.75166126586251e-10	1.17358910040309e-08	5.27006941323859e-09	3.43667900444951e-08	1.32470072624031e-08	3.92617257634635e-09	3.55380335865774e-09	3.5098676851688e-08	3.29892306552585e-08
stdev.Mix_59	0	9.20964268598582e-09	2.80551429168519e-09	8.32335167477884e-09	5.00597680816393e-09	2.92459416974921e-09	8.31940590547225e-09	2.44729820909378e-08	1.01878037679678e-08
stdev.Mix_60	0	8.96978050558373e-09	6.12691804376922e-09	6.86198198567078e-09	1.00023674966164e-08	5.44866254003396e-09	4.06430541327191e-09	1.29134843410014e-08	1.00113165185779e-08
stdev.Mix_61	6.88691406970238e-10	4.19746295743382e-09	2.59175631206352e-09	1.06072697228986e-08	9.25420099470533e-09	9.19193129659362e-09	6.59398094123554e-09	5.09423227648374e-09	1.17888420443157e-08
stdev.Mix_62	0	7.4402955991356e-09	9.49034651547046e-09	1.10685368677304e-08	4.58351819012783e-09	8.53607684232672e-09	3.18092291351925e-09	2.52870513462822e-08	7.71544862319758e-09
stdev.Mix_63	1.33127764631854e-09	1.08356741805577e-08	3.6377575618586e-09	1.43496424091111e-08	5.01401649365352e-09	3.75511148542751e-09	2.60393274392383e-09	1.71251916203961e-08	1.4266446093979e-08
stdev.Mix_64	1.24147889587909e-09	1.17326952937897e-08	4.05925161986559e-09	1.0026927689585e-08	4.83204965198715e-09	3.83694664387419e-09	2.66914539766284e-09	6.76382734718351e-09	9.14537421992208e-09
stdev.Mix_65	4.54635782953981e-09	1.92291975499105e-09	1.31685997577678e-08	5.38603748090315e-09	4.65618051539673e-09	1.03661108224929e-08	6.78338881502492e-09	6.97929653192932e-09	6.00564420534591e-09
stdev.Mix_66	0	1.51154457541819e-08	7.18997780921652e-09	2.17880290246313e-08	1.11846779253173e-08	6.46499293586129e-09	8.53784547878331e-09	3.16420271166503e-08	1.88551943536988e-08
stdev.Mix_67	5.41901211272462e-09	6.08985046524554e-09	5.9005571404096e-09	5.49809472633306e-09	3.63872275520546e-09	6.17812244043074e-09	4.15546554039505e-09	5.49198832284248e-09	6.04168398032874e-09
stdev.Mix_68	7.29202057564192e-10	7.85613054674221e-09	1.86107863477444e-09	5.63034639781029e-09	3.72766468952588e-09	4.49849435010921e-09	0	9.07510374422597e-09	6.26217362942852e-09
stdev.Mix_69	2.57599711684488e-09	1.23596483505048e-08	7.39403014469822e-09	2.30749749301954e-08	1.44024923308404e-08	7.74795292697928e-09	7.54219588752366e-09	3.35729913505041e-08	2.09432461656636e-08
stdev.Mix_70	3.70135157625096e-09	4.42252732551533e-09	3.07087920077182e-09	4.97590871645838e-09	5.05713422671386e-09	2.71061840560852e-09	5.67539232688287e-09	1.06107914208143e-08	4.48789633951824e-09
stdev.Mix_71	1.28505107987961e-09	1.72113417632896e-08	1.57924059113073e-08	1.31628403210203e-08	1.39895396799285e-08	1.41072985575344e-08	8.32378858838443e-09	2.55009560142961e-08	9.09104513038437e-09
stdev.Mix_72	2.86194847721235e-09	2.8366088677291e-09	3.31234232350855e-09	4.47900973532631e-09	2.48679791189838e-09	3.54787450336842e-09	0	5.25157163789703e-09	5.22272161959187e-09
stdev.Mix_73	0	5.90653320004598e-10	5.3983534076262e-09	5.44613195466029e-09	4.18928653008392e-09	5.4672391821379e-09	1.08082111664291e-08	9.05660242289562e-09	4.11549184972318e-09
stdev.Mix_74	2.40196346978771e-09	1.51452489011834e-08	2.3019193630837e-09	1.69664995737084e-08	8.39762503690288e-09	1.69819822987262e-09	1.36010730044911e-08	1.29846297171557e-08	1.73468455447105e-08
stdev.Mix_75	0	3.71485737827116e-09	7.76349691006866e-09	9.24831269406206e-09	7.44362705720317e-09	7.55235911729741e-09	2.16932461074515e-09	2.27213292471317e-08	3.00597432246414e-09
stdev.Mix_76	0	2.69478571851181e-09	4.26604107960948e-09	7.89297247615742e-09	4.22236007053856e-09	3.62989033021237e-09	5.49243621046242e-09	9.30185922352164e-09	7.69701214010677e-09
stdev.Mix_77	5.66022399737506e-09	9.23930529531145e-09	2.34266980563478e-10	2.68842023747733e-09	3.20344650033231e-09	1.14094686145492e-09	3.9533628676885e-09	7.33347509651002e-09	3.08748742120588e-09
stdev.Mix_78	0	4.30734447331513e-09	1.0811872119089e-08	3.04733492875515e-08	2.10122730444615e-08	1.12600711256626e-08	4.96712776017937e-09	3.39450094323988e-08	2.74899209501101e-08
stdev.Mix_79	4.77486664012798e-10	6.31699589239796e-09	4.08202135486823e-09	1.27293444239729e-09	3.56354753307321e-09	3.23076926693408e-09	9.23871344563475e-09	1.54509746622449e-08	0
stdev.Mix_80	1.58357045410589e-09	6.70361806064959e-09	9.29972018751497e-09	2.3349021737866e-08	1.61232087739718e-08	1.0857161391153e-08	5.31714235626241e-09	2.39899423161006e-08	2.25557892851389e-08
stdev.Mix_81	6.96794559157087e-09	1.34942594889457e-08	7.42235286562717e-10	7.53078287673805e-09	3.11033286080174e-09	3.41117080805006e-09	7.54737247269166e-09	1.35459539780817e-08	7.20535113339765e-09
stdev.Mix_82	0	7.01147521230907e-09	2.21932607961574e-09	1.29163583368611e-08	1.87096477906345e-09	1.6320053303706e-09	1.17080623185778e-08	6.44981678309281e-09	1.36215441681479e-08
stdev.Mix_83	6.23224488031253e-09	7.52456336593527e-09	2.42611729669469e-09	1.06268842707034e-08	4.04675689844006e-09	2.27750821673916e-09	1.01620776264467e-08	1.46572261106987e-08	8.49506392382079e-09
stdev.Mix_84	2.32008731817926e-09	7.17914748891105e-09	7.34590975633146e-09	1.85221246456859e-08	6.14896885358146e-09	6.0490456044258e-09	1.0985800930899e-08	2.23946124407081e-08	1.6409460179237e-08
stdev.Mix_85	0	3.52954765369204e-09	1.47834280450755e-09	7.28950671032483e-09	5.48823690453026e-09	1.45346839437587e-09	6.19952675425566e-09	1.02288068658271e-08	6.54892338705647e-09
stdev.Mix_86	2.97050786512491e-09	4.65330695088655e-09	4.41957198609251e-09	4.85841873553947e-09	2.64391363619472e-09	4.2444529904236e-09	3.78879018237603e-09	5.93370278092818e-09	4.80662982212554e-09
stdev.Mix_87	3.96853192133668e-09	1.09840516615059e-08	6.87599045626561e-09	2.28443612657677e-08	8.79948609010509e-09	4.58998195559084e-09	1.04534404473041e-08	3.04537741620502e-08	1.99273196069726e-08
stdev.Mix_88	1.807821764641e-09	8.37574093626044e-09	7.64112166005494e-09	1.35944087730301e-08	6.19135520126506e-09	7.88500341708758e-09	0	1.52389806163074e-08	9.27862288336928e-09
stdev.Mix_89	1.79695170984817e-09	6.67591688577588e-09	7.97105261080477e-09	1.27893986587823e-08	8.24071297710939e-09	8.38139688667516e-09	7.36935760538836e-10	7.9696276838983e-09	9.9855050539972e-09
stdev.Mix_90	0	1.20121116367743e-08	9.80347281806511e-09	2.65970748697797e-08	1.53499998539794e-08	8.71789593621414e-09	2.52665911151511e-09	3.07208352967314e-08	2.68061909389169e-08
stdev.Mix_91	7.57331667395615e-10	1.87895734503471e-08	2.04638232912733e-09	3.19259149562636e-09	7.26044260751593e-10	1.42584577945082e-09	5.45781892223848e-09	1.65588671759135e-08	3.99161049024478e-09
stdev.Mix_92	2.74929911359215e-09	5.19477638696975e-09	8.53229441699094e-09	1.12165106492705e-08	6.02542844849498e-09	8.30961273999439e-09	9.96740823350169e-09	1.49663564869297e-08	1.07617163188239e-08
stdev.Mix_93	2.48633919522384e-09	7.50145067030547e-09	1.09409707977271e-08	2.18124339806335e-08	1.23519100867346e-08	9.64476045697535e-09	0	2.14745271745562e-08	1.33805706570265e-08
stdev.Mix_94	2.40282841126447e-09	4.35884182603405e-09	1.81512516450941e-09	1.23332886045804e-08	1.1871447556536e-08	1.2356162934643e-08	0	9.00024790111721e-09	1.35493901515604e-08
stdev.Mix_95	3.48554870858554e-09	2.97401173353213e-09	5.34973100830036e-09	5.63900007884392e-09	6.95066391464164e-09	5.24390532471381e-09	5.23916617605698e-09	5.24974876358194e-09	7.08614672916422e-09
stdev.Mix_96	3.10387555014867e-09	5.73363673522848e-09	5.73383664059834e-09	2.31686941610529e-08	1.33645161722005e-08	5.68747478597014e-09	3.25483311189525e-09	2.33298503765495e-08	2.16546118321551e-08
stdev.Mix_97	5.41397225844391e-09	1.21208115825077e-08	9.06951961802841e-09	1.44076310728797e-08	8.86479724156736e-09	7.71651072470085e-09	4.39601710994032e-09	2.38866645445762e-08	1.30595109513273e-08
stdev.Mix_98	1.8818326290154e-09	6.34408003073924e-09	6.1920690473979e-10	1.80595038551771e-08	6.1714005086228e-09	1.26333177348643e-10	0	1.81276490759846e-08	1.85788138821255e-08
stdev.Mix_99	4.15164406492809e-09	5.03026737476012e-09	7.65061958978216e-09	1.14259159781672e-08	6.62452759314039e-09	7.36568017824137e-09	4.41823796137949e-10	2.04339605152771e-08	1.49759802064717e-08
stdev.Mix_100	5.99005978074636e-09	3.74514477611964e-09	1.41276140553905e-09	2.09124124204955e-08	8.18695036288402e-09	1.39333490074473e-09	4.87894190546011e-09	2.08756705251897e-08	1.97149019462905e-08
