CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
S10001	0.154846479778321	0.112101914780471	0.175969399965638	0.0685679132016589	0.128961640912163	0.131900358870857	0.13342942709935	0.077349763268148	0.0168731021233918
S10006	0.140139047569233	0.116458725927371	0.167206828516134	0.0670082197727363	0.12436740250415	0.117404027507842	0.148972920781045	0.100765161537164	0.0176776658843248
S1001	0.141636360699441	0.110671575666356	0.166852928998967	0.0726654661345596	0.120055979456345	0.107711409960199	0.16012864801545	0.10274565804941	0.0175319730192711
S10010	0.166102262619227	0.105217168216548	0.170969101978038	0.0674183544147621	0.119559623824155	0.108157081651855	0.157298188403994	0.0888069003567769	0.0164713185346443
S10011	0.151860512246921	0.100674380242597	0.174549675500041	0.0762058294483552	0.133089836417381	0.114098791979451	0.138904247598876	0.0919206058670894	0.018696120699288
S10014	0.147730280657548	0.114746229071648	0.167920143917029	0.0709830296629877	0.117020128087224	0.113798875898402	0.15619895009204	0.0947898213725639	0.0168125412405561
S10026	0.138225062214335	0.116703445437246	0.167857349993197	0.0674955066629239	0.126158549825275	0.101067708543723	0.156488532883955	0.106937565064576	0.0190662793747699
S10032	0.156602341428083	0.128800229958849	0.163784241329125	0.0699151037938951	0.113770854751908	0.104459148877897	0.151760044383269	0.0935932352319583	0.0173148002450151
S10036	0.131835935381572	0.107199379774182	0.163048410447103	0.0681087645130782	0.135040485250727	0.10824460134298	0.15846373899816	0.109040079742872	0.0190186045493255
S10042	0.152297437339748	0.113963013983179	0.166145733813246	0.0699325846985875	0.118019422989166	0.105342582791945	0.158201425904495	0.0997143937676672	0.0163834047119663
S10044	0.133115143805602	0.117545400058439	0.171303764221261	0.0685265774329972	0.127203520268295	0.103148459795276	0.1543945534277	0.107404275928045	0.017358305062384
S10049	0.132401463890206	0.12564546063648	0.169920690152363	0.0668740588308698	0.130745930851821	0.104290781770242	0.149701764327144	0.103202969279902	0.017216880260971
S10057	0.136955147891567	0.109253411263909	0.165966641587587	0.0750821957183223	0.124790464826015	0.129343217095792	0.143760954876253	0.0963160486457979	0.0185319180947558
S10062	0.145218475160256	0.115540681013535	0.173638986192754	0.0691357330646425	0.124336617603711	0.111269581443141	0.148317199696622	0.0955003057805853	0.0170424200447529
S10066	0.168935853828987	0.103953990163564	0.172051556504843	0.0689350413505743	0.126014879787801	0.116413237597423	0.144073630588931	0.0842133800519943	0.0154084301258824
S10067	0.124844749306084	0.117149504085837	0.169371059851445	0.0687302297214819	0.136720762000151	0.10320175824521	0.154193697429447	0.108222342027351	0.0175658973329923
S1007	0.144515093101836	0.113894831351497	0.162591716376533	0.0718141443048455	0.12245807089813	0.127197758367195	0.143328730197828	0.0971930833755011	0.0170065720266342
S10073	0.130197994264469	0.104854789618049	0.177889254777202	0.0723827218364211	0.131243377128112	0.109930226677525	0.151285812234018	0.104012494340312	0.0182033291238904
S10077	0.160859871773158	0.113541939159201	0.173170376004354	0.070946234295457	0.120093036656329	0.121002390210964	0.144986476537875	0.0795775641619772	0.0158221112006837
S10080	0.159731851198835	0.112891973742403	0.167255026908705	0.0744109843397741	0.112096707081599	0.117832111797234	0.151136666489847	0.0875067710626368	0.0171379073789664
S10082	0.131364537479288	0.114848125239987	0.17874570070486	0.0742956645986176	0.122826836213055	0.109535379974213	0.147727086301632	0.101958840851086	0.0186978286372622
S10087	0.139753580709794	0.132843964648724	0.175546344600603	0.066237790107899	0.120618818474401	0.106652231509046	0.148756869402124	0.0935749095609555	0.0160154909864532
S10089	0.149882071009297	0.116654996490912	0.166502124729217	0.0684626250682679	0.134580135840573	0.120901562380813	0.141617558279081	0.0852261204133998	0.0161728057884392
S1009	0.128867375863713	0.118426111338517	0.182018611154657	0.0764636115439129	0.125466980972153	0.113089120710161	0.142382362230103	0.0951980050278912	0.0180878211588923
S10090	0.146604793676486	0.115834214733979	0.175043810276493	0.0640371825061682	0.123124857889522	0.129284636958022	0.140828398340888	0.0887205206043396	0.0165215850141021
S10093	0.15145426475078	0.0991811450153972	0.157419621860252	0.0761922055303241	0.122849451917199	0.11734553436758	0.151730040410718	0.104778907149949	0.0190488289978002
S10094	0.151843191103932	0.114112829854139	0.169958422981671	0.0694750621968447	0.120137317022702	0.109736917371965	0.154996785650298	0.0934549009451942	0.0162845728732542
S1010	0.153947926138099	0.113424824005722	0.169083266652745	0.0731474978702573	0.122816859572239	0.11676144768162	0.144935489796546	0.0887641450441872	0.0171185432385844
