Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
average.mix_17	0.00810975316321754	0	0	0	0	0.00671044830666749	0.00787981956338783	0.00759272820237976	0.00619571442916721	0.00546547099363477	0.0038739412966891	0.0056099390977615	0.0109778591471468	0.00743059724422698	0.00804907410161315	0.00751782361144025	0.00494767130288695	0.000639821981401771	0	0.00582137341661148	0.0092160317048045	0.00829470970390919	0.00704190714089179	0.00617300892309196	0.00919451632596509	0.00536121053000317	0.00926667304855981	0.00747747080665059	0.00966967757103409	0.0100841157325475	0.00680668665388433	0.000465053476666636	5.94255675172417e-05	0
average.mix_18	0	0.000711818685792251	0.000783351734551017	0.000851581045418388	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43563861226845e-06	0.000523451676647013	0	0	0	0	0	0	0	0	0	0	0	0	0.000581798819908473	0.000794715871063226	0
average.mix_19	0.00542269525623602	0	0	0.000523200249374628	0	0.00738427186392365	0.00843868606979019	0.00645032075658121	0.00640667049998939	0.00692354989647811	0.00118954211523201	0	0.00627127867447851	0.00353645725886115	0.0066731348504669	0.00895502441082921	0.00408244945332443	0.0013940403691156	0	0.00764716824776822	0.00527502459310498	0.00438775592158769	0.00817267156605119	0.00704654310611326	0.00764451855852337	0	0.00470471924825232	0.00409248618145952	0.00845639200567739	0.00792092038018651	0.00415149639171811	0	0	0
average.mix_20	0	0.000899291154780275	0.000786465334103643	0	0.000644743099237122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.12370135540363e-05	0.00119641351090194	0.00080630178409314	0.00092517481982875
average.mix_21	0.00237136974045152	3.67376826646489e-05	6.55878822804041e-05	0	0	0.00251468755317416	0.00383397242549368	0.00414288750290922	0	0.00443392140822562	0.00420505301616213	0	0	0.0055257693633752	0.00204567984492889	0	0.00434282866753651	0	0	0.00224250717932652	0	0.000245551636811307	0	0.00267629161803715	0.00344666213320225	0	0.00253444934415795	0.00140032358158672	0	0.00535707034102194	0.00555608155728307	0.00317443994273727	0.000731305330113665	5.30361736173183e-05
average.mix_22	0	0	0	0.00103872253838819	0.000491808554589035	0	0	0	0	0	0	0	0	0	0	0	0	0.000647315922756839	0.00273087526078285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_23	0	0.00135387135403003	0.00118685697055699	0.000214128674136912	0.00135175201214805	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000528451983078837	0	0	0	0	0	0	0	0	0	0	0	0	0.000834354720793364	0.000810538612317007	0.00121266742953105
average.mix_24	0	0.000500049120024559	0.000547752304713803	0	0.000422575384436043	0	0	0	0	0	0	0	0	0.00305819101586584	0	0	0	0	0	0	0	0	0	0.000106542528066631	0	0	0	0	0	0	0.00369432066037364	0.00264963764085716	0.000838766430864636	0.000885302920072268
average.mix_25	0	0.00171605716709687	0.00139821192624263	0	0.0016077675761526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00454770076532668	0.00140981446258762	0.00185527111552666
average.mix_26	0.00146459818460005	0	0	0.000544366304107562	0	0.00358604947845473	0.00664005079566358	0.00519166846944072	0.001563825891079	0.00667203301174782	0.00442061384063028	0	0	0.00488167160698265	0.00251932517942627	0	0.00559584668300203	0.000818969418169998	0	0.00386333338555283	0.000955774676523023	0.000801628623685651	0.000112534624180332	0.00475761311794056	0.00506893154127833	0	0.00410567357080126	0.00190312502147694	0.00227234120658991	0.00584481854196642	0.00491390580232898	0	0.00020411030907802	0
average.mix_27	0	0.000169242693821423	6.11191402468065e-05	0	0.00126349267948795	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000189878230341603	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1639722504688e-05	0.000648389841584568
average.mix_28	0	0	0	0	0.00020029458220923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.74753985222978e-05	0.000304498107695823	0.000396460344354304
average.mix_29	0	0	0	0.00017732317540234	0.000824512318918226	0	0	0	0	0	0	0	0	0	0	0	0	1.30614158243648e-05	0.000546956204904448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16222605378543e-05
average.mix_30	0	0.00081523842530539	0.000682272170841421	0	0.00100585662978548	0	0	0	0	0	0	0	0	8.52617174250237e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00197627749830331	0.000983208724363263	0.00125143036297836
average.mix_31	0	1.20375118511639e-05	4.66222216646368e-05	0.000240083629742372	8.22061584206728e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000175936582955049	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000328783742741499	0.000236575451009308
average.mix_32	0	0.000875896033541932	0.000890397270622264	0.00157355721077618	0.00054313082514535	0	0	0	0	0	0	0	0	0	0	0	0	0.000510909089731214	0.00358658779233672	0	0	0	0	0	0	0	0	0	0	0	0	1.03961500049492e-05	0.000843851079529571	0.000723257291191668
average.mix_33	0	0	0	0.000510587975206675	0	0	0	0	0	0	0	0	0	0.000372349884907327	0	0	0.000411945776434534	0	5.46083940161002e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316044549227666	0
average.mix_34	0	0	0	0.000984576387734437	0	0.000151415065621484	0.00365591319647216	0.00246591537396463	0	0	0	0	0	0.00187305944181794	0.00123999418663613	0	0.00222140040785005	0.00128852664976807	0	0.00102961603091606	0	0	0	0	0.00290951040231155	0	0.000228335716875549	0	0	0.00372379241215676	0.000438590302408961	0	0	0
average.mix_35	0	0	0	0	0.00051181599626387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000272808907561881	0.000444528583422243
average.mix_36	0	0	0	0.000706427366098729	6.37043977424855e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000573826890348063	0.000524684817782627	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000140721769090153	5.53355750269081e-05
average.mix_37	0.00298295512212079	0	0	0	0	0.00205793776286222	0.0041651935242393	0.00314174193645859	0.000435064694007682	0.00242487580962398	0.000335149939120826	0	0	0.00398916722588333	0.00321602920618718	0	0.00291420830416299	0.000441168341714743	0	0.00203566655265502	0.00149590590952056	0.00219548499268221	0.000528503714885779	0.00272208465375889	0.00478427831035376	0	0.00352163326582399	0.00133587457018596	0.00319332444378786	0.00459193725186357	0.00322414417927429	0	0	0
average.mix_38	0	0	0	0.000232661319247507	0	9.21011252737054e-06	0.00180586900158763	0.000937439249465024	0	0.000573573513148033	0	0	0	0.0027370664398085	0.00145742875939488	0	0.00176421092836746	0.000770031173399104	0	0.00154551589744686	0	0	0	0.00137548085905823	0.00265150396299156	0	0.00102405677771373	0	0	0.00356062206666825	0.00291647635745662	0	0	0
average.mix_39	0	0.000561622419645732	0.000464741600240103	0	0.000792928047973578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000665472338419426	0.000565997063902022	0.000837226283258651
average.mix_40	0	0	0	0.00070784305238065	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000844457057955753	0.000680557975293014	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102794577485018	0
average.mix_41	0	0	0	0.000964391583284745	0	0.00289637437253342	0.00701196390896034	0.00399475550206646	0	0.00483703050384455	0.00291925260128226	0	0	0.00331614874201887	0.00160019965334294	0	0.00445558537511605	0.00133315350121228	0	0.00467495176799865	0.00161664429056344	0	0	0.00221327162072065	0.00429369541574731	0	0.00320996979483152	0.00168675283160003	0	0.00534281616912952	0.00410315859859941	0	0	0
average.mix_42	0	0.0019360775253699	0.00171911598868667	0.000334506723216239	0.000295316638033514	0	0	0	0	0	0	0	0	5.70232927711035e-05	0	0	0	0	0.00147691280442582	0	0	0	0	0	0	0	0	0	0	0	0	0.00388779766060229	0.00160604700368274	0.00117083412743878
average.mix_43	0	9.9715744576407e-05	0.000456236189126855	0.000966539264233976	0	0	0.000763107899803108	0	0	0	0.00121657892223811	0	0	0.00191118072403372	0	0	0.00314834948071297	0.000823099200538552	0	0	0	0	0	0	6.1037501254645e-05	0	0	0	0	0.00105467678516048	0.000489067253316619	0	0.000432331765199201	0
average.mix_44	0	0.00120019145780408	0.00107059309458862	5.47539264018195e-06	0.000878435052168876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000668356229472416	0.000587329807355795	0.000765534728769301
average.mix_45	0	0	0	0	4.17670598583342e-05	0	0	0	0	0	0	0	0	0	0	0	0	9.14068638303403e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_46	0	0	0	0.00178655955972734	0	0	0.00175490840141226	0.00054618499012935	0	0.00107193509951766	0.000865024463455956	0	0	0.00235158258705841	0	0	0.00135744204226623	0.00170040697718482	0.000877401428740309	0.00287454182480401	0	0	0	0.00026561792425534	0.000859183240929386	0	0	0	0	0.0033272661531409	0.00224683249934511	0	0.000188184714743999	0
average.mix_47	0.0188059027979408	0	0	0	0	0.0172493526989751	0.0190132446171922	0.0187895027468124	0.0143615263743561	0.0158456796446464	0.0119120055999832	0.0177239133741132	0.03820922498937	0.0134888649671303	0.0177282482043904	0.024932681030323	0.0131805645884472	0.00149020029389337	0	0.0127787068439381	0.0234481279993533	0.0184537198999181	0.0217341603869273	0.0154373082558441	0.0204887113158543	0.0166462508458664	0.0202707494431746	0.0166787567661963	0.0202722108899576	0.0199411246579586	0.0126531562023535	0.00173459000385459	0	0
average.mix_48	0	0.000987311322568742	0.00102612068583547	0.000924924020463077	0	0	0	0	0	0	0	0	0	0	0	0	0	3.77228782155052e-06	0.00119822959981259	0	0	0	0	0	0	0	0	0	0	0	0	0.00124233658976951	0.000880062734450671	0.000175032177469466
average.mix_49	0	0	0	0.0031118873791866	0.000341001048136109	0	0	0	0	0	0	0	0	0.000787095458051043	0	0	0	0.00298398891172265	0.00560320105292268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_50	0	0.00019956989492409	0.000210368745712074	0	0.000943450083173153	0	0	0	0	0	0	0	0	0	0	0	0	0	2.18043606833932e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000352202090523565	0.000741732584443971
average.mix_51	0.00442131969666711	0	0	0.000447808701309734	0	0.00518135176298423	0.00681477831149767	0.00583083672539805	0.00125946520250644	0.00641162531455803	0.00525415827287951	0	0	0.00594988036878562	0.00582038513719109	0.00219356461971608	0.00522614488620232	0.000904567885221873	0	0.00520168853059916	0.00643349660757764	0.00272103558434124	0.00504314340480461	0.00581983831425909	0.00732576720124608	0.00321038405815619	0.00730518115175889	0.00479445224350925	0.00413423949736794	0.00828815076882988	0.00599804173386722	0	0	0
average.mix_52	0	0	0	0.000804075965606235	0	1.04692208718116e-06	0.00234068409679515	0.00161875782877057	0	0.00165783683555495	0.00204911805237489	0	0	0.00301459291742497	0.000196366336186395	0	0.00326636489853628	0.000879422708186536	0	0.00121295111214841	0	0	0	0	0.00219101196180889	0	0.00112051310442698	0	0	0.00384348036375923	0.00286061760873328	0	4.15181451902155e-05	0
average.mix_53	0	0.00115661672063503	0.00141785295684325	0.00112586403880232	0	0	0	0	0	0	0	0	0	0.00142182094573254	0	0	0	0.000792243879618544	0	0	0	0	0	0	0	0	0	0	0	0.00125703926329325	0	0	0.000472530254046646	0
average.mix_54	0	0.000523277679987734	0.000557355541918923	0	2.28682425455709e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000530152611830031	0.000678391813144699	0.000544232431146299
average.mix_55	0	0	0	0	0	0	0.00358151223193764	0.00206499066960854	0	0.000703542309336435	0.00213950547543837	0	0	0.00356212758036945	0	0	0.00370519027428357	0	0	1.45760984953576e-05	0	0	0	0	0.000334030564666831	0	0	0	0	0	0.00295478286123501	0.00135436730131157	0.000541476443598798	0
average.mix_56	0	0.000257138413088144	0.000235742443762821	0.000392584757519221	0.000479757429735706	0	0	0	0	0	0	0	0	0.00100156285035678	0	0	0	0	0.000780259235079879	0	0	0	0	0	0	0	0	0	0	0	0.000216714474989853	0.00088739221537934	0.00074402372943368	0.000779026806528781
average.mix_57	0	0.00153228681725219	0.00140207791774888	0	0.00209011745787334	0	0	0	0	0	0	0	0	0.00051820774407313	0	0	0	0	0.000520560342754633	0	0	0	0	0	0	0	0	0	0	0	2.877816542772e-05	0.00154505866081303	0.00119584803928439	0.00187305013467999
average.mix_58	0	0	0	0	0.000466451608863897	0	0	0	0	0	0	0	0	0.000331449792057932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000432501513701184	0	0.000410903830013326	0.000604053780606781
average.mix_59	0	3.42704728338594e-06	0.000450908974882386	0.00148683173650481	0	0	0.000200081822640686	0	0	0	0.000988823424502927	0	0	0.00252384917349811	0.000548657602909292	0	0.00244851163950659	0.00178102551137863	0	0	0	0	0	0	0.00176624957344616	0	0.00180706193604607	0	0	0.00394920612854466	0.00109802281508043	0	2.65766853615152e-05	0
average.mix_60	0	0.000527437458677942	0.000574442809683853	0.000283813718691714	0	0	0	0	0	0	0	0	0	0.000170164000256247	0	0	0.000756210643011249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000369525831022508	0.000737227794644103	0.000324516171987745
average.mix_61	0	5.82956474930055e-05	0.000278469103886685	0.000256850805554482	0.00017601001502082	0	0	0	0	0	0	0	0	0	0	0	0	0.000284692486320237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397120878148488	0.000399339156503675
average.mix_62	0.000175783701146306	0	0	0.000651022792297164	0	0.000759619376014192	0.00515246909849093	0.0015117509679324	0.000773711439287223	0.00204969743905502	0	0	0	0.00161418333545907	0.00128308100420038	0	0.00320022051383537	0.00104169192394589	0	0.00294917837270997	0.000367157203736614	0	0	0.00242075587008029	0.00340443584018005	0	0.00173685226411889	9.32102095349637e-05	0.00174094596168252	0.00204611765572569	0.000878882195591481	0	0	0
average.mix_63	0	0	0	0	0.000271529141885678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000418667005311395	0.000516845649174095
average.mix_64	0.0121789627109564	0	0.000192450167627026	0	0	0.0124997833779294	0.011895957632789	0.0129537044124487	0.00574721148278174	0.00973166232033295	0.00974133728959542	0.0102843256067888	0.0127395086573698	0.0117818059435054	0.0156419632560647	0.017792697690371	0.00912108400177819	0.00129928882703763	0	0.00916318094687156	0.0145123511412293	0.0116253544569496	0.0155205691723443	0.0104709803538418	0.0148187463942978	0.0103771875282405	0.0140528462947661	0.0102137542299402	0.011467200766013	0.0180908439741014	0.0105696979009012	0.00265219545122805	0	0
average.mix_65	0.000398728743979288	0	0	0.000665305711521265	0	0.00407278991347248	0.00665136014284769	0.00494222057834844	0	0.00546207709650124	0.00381195215694582	0	0	0.00329504572463824	0.00294850543197063	0	0.00558848745026919	0.000920057503708669	0	0.00426181321631986	0.00145546484307452	0	0.0011850687078137	0.00400776945035604	0.00493882144702818	0	0.00344723368530269	0	0	0.00591069146096917	0.0033955191237303	0	0	0
average.mix_66	0	0.000978570216478551	0.00126696048961804	0.00165674710113756	0.000148197401343841	0	0	0	0	0	0	0	0	0.000506881007356404	0	0	0	0.00156629467928819	0.000378282616989859	0	0	0	0	0	0	0	0	0	0	0.00322779878750626	0	0	0.000280687128004621	0.000146211740468275
average.mix_67	0	0.000579664015611579	0.000661676836511232	0.000577567165176621	0.00122931250135839	0	0	0	0	0	0	0	0	7.73188421471247e-05	0	0	0	0.000192030189587965	0	0	0	0	0	0	0	0	0	0	0	0	0.000393106947135206	0	0.000254666064480237	0.000748253163321051
average.mix_68	0.000135048643730378	2.48821612958436e-05	0.000173775235342986	0	0	0.00117501368700433	0.000191229907265535	0.002005969779422	0	0.00131040402906898	0.00318789451644809	0	0	0.00366891616924262	0.00214453129631992	0	0.00153911226703611	0.000110174687364757	0	0.00146097426402301	0	0	0	0.00162724832663182	0.00179648805347866	0	0.00149204744380491	0	0	0.00516853819630361	0.00411219583620254	0.00170912367806403	0.000597766179269258	0.000190386437821856
average.mix_69	0	0.000730350999486767	0.000589617814781433	0	4.09965282663796e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159413578187073	0.000836446259594718	0.000586007970713251
average.mix_70	0.00407463079221159	0	0	0	0	0.00376233301728054	0.00561438594277615	0.00467381297112054	0.00345182116678807	0.00481898538489838	0.00205755234233818	0.00375325601327723	0.00529254995124218	0.00442053492216602	0.00407532783999905	0	0.0038264395003996	0.000598979698653078	0	0.00374522750333647	0.00324462890801358	0.00443046962439038	0.00247738981016974	0.00430995785593242	0.00566096357437842	0.000577524032973364	0.00480051915608654	0.00359967747756122	0.00677610447552208	0.00555586967081624	0.00406092091738038	9.1403753138498e-05	0.000118314951604698	0
average.mix_71	0	0	0	1.50873936924708e-05	0	0.0011189141420166	0.00275144352131802	0.0020881635410157	0	0.0021569286377295	0.00140080769751017	0	0	0.00265400899538114	0.00093809918326375	0	0.00281836907861816	0.000312570809051116	0	0.0023495967401717	0	0	0	0.00140416278672732	0.00152776875926127	0	0	0	0	0.00370191539320281	0.00319295191609335	0	5.43846612171075e-05	0
average.mix_72	0.00163466591253744	0	0.000181892284897026	0.000719143918020823	0	0.00246784703218715	0.00381638589082483	0.00324681521394962	0.00520166974625967	0.00424823612291623	0.00221519645187127	0	0	0.00356492479064501	0.00204632879073133	0	0.0029651494744647	0.00111369098174805	0	0.00448782233566361	0.00191895361408569	0.00141182142808532	0.000218548322371127	0.00546015536897693	0.0038634772143462	0	0.00291307542852315	0.00346753603425139	0.00410084009355324	0.00398636323528147	0.00472841270182518	0	3.9899623652768e-05	3.01827722788468e-05
average.mix_73	0.00615839711736216	4.95125863049065e-05	0.000388410190870779	0	0	0.00329450628884612	0.00588889790753997	0.00521646693907692	0.00640681553218388	0.00590892105556873	0.00401823380153537	0.00921825968325024	0.00654864582287499	0.00656093924211985	0.00446030429115346	0	0.00495543626371646	0.000453652303259307	0	0.00408678105757802	0.00740493793240594	0.00796939325954501	0.00296476754890352	0.00724141192688731	0.00719260219323102	0.00507450950312616	0.00870731397957804	0.00722923250012818	0.0103536798737499	0.00611157758847944	0.00619877818981853	0.00317143596281794	0.00079207078720406	0.000301888275720304
average.mix_74	0	0.00133915492158046	0.000971141677218366	0	0.00141909536296785	0	0	0	0	0	0	0	0	7.64468325006439e-05	0	0	0	0	0.000847298217976281	0	0	0	0	0	0	0	0	0	0	0	0	0.0029726632938	0.00122894422424203	0.00160966605943735
average.mix_75	0	0.00028868714491569	0.000383430861250937	9.37380592090674e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000611303603828413	0
average.mix_76	0	0	0	0.000831649019407039	0.000638995372653288	0	0	0	0	0	0	0	0	0.000684402120566963	0	0	0	0.00147435920768627	0	0.0015267152213722	0	0	0	0	0.000710070690088573	0	0	0	0	0.00113733257018797	0.000550620757611109	0	0	2.06573605947953e-06
average.mix_77	0	0.000759866725763334	0.000792934340105803	0	0.00042768309544608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000819666624163273	0.000764586724509932
average.mix_78	0.00120557742662739	1.48788721385911e-05	9.67246272352485e-05	0	0	0.00180551979689539	0.00432490778128557	0.0029986104706752	0	0.00408825943641641	0.00339166323943876	0	0	0.00513144363353601	0.000660834753428062	0	0.00451912905008171	0	0	0.00238195840594841	0	0	0	0.003554957227072	0.00295191585207094	0	0.0011547376097709	0.000174490923496209	0	0.00365407464640326	0.00618037206284941	0.00138004557935206	0.000506167584589434	0.000191953093761812
average.mix_79	0.00172082779351771	0	0.000337461040627117	0.00144083943380621	0	0.00216373641873185	0.005547743871442	0.00394762562850711	0	0.00340948124385418	0.00333273117490173	0	0	0.00657959886337645	0.00525570686106565	0.000821725734441227	0.00437594988341105	0.00218906031889583	0	0.00403505357841832	0.00966622430041281	0.00147655751367473	0.00404199901676688	0.00539032757856448	0.00797740782125055	0.00540989320863004	0.00968265151715697	0.00346155628311198	0.00356955230520553	0.00943884555699323	0.00562655924343327	0	0	0
average.mix_80	0	0.00230313293032401	0.0025928074095628	0.00235217587860942	0	0	0	0	0	0	0.00209043102873796	0	0	0.000176204734474542	0	0	0.00101460530762972	0.00142560107816754	0.00102050609764598	0	0	0	0	0	0	0	0	0	0	0	0	0.00213106722106315	0.00137967455175282	0.00080248077313117
average.mix_81	0	0	0.000218278763402594	0.00225795701912853	0	0.000450764000137922	0.003888516425942	0.00308281660389474	0	0	0.000805382371224311	0	0	0.00167119267143659	0	0	0.00239898106240408	0.0021257885918329	0.000276674669714653	0.00243917476615996	0	0	0	0	0.00189385941115823	0	0	0	0	0.00332512826646045	0.000359959011720116	0	0	0
