Mixture	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell	P-value	Correlation	RMSE
S17197	0.311673972710002	0	0.0423343294788664	0.10036194304171	0.0828146740189522	0.275260021454331	0	0.187555059296139	9999	0.36623258848116	0.931380588061602
S17198	0.281866038234961	0	0.0741977537805261	0.167282139906781	0.106243852606851	0.235071901708253	0	0.135338313762628	9999	0.342449342166287	0.946367320666001
S17205	0.30826910767335	0	0.0690362992317233	0.0875332705641445	0.128563993567694	0.337107276873338	0	0.0694900520897503	9999	0.32271662407702	0.959160335918847
S1721	0.310500127131809	0	0.0226645551409899	0.114042642492757	0.101828438834703	0.292230528533834	0	0.158733707865907	9999	0.359102520127376	0.935183890459198
S17210	0.288617301616213	0	0.0541254517753619	0.107218461488769	0.101039140337462	0.319579365572157	0	0.129420279210036	9999	0.376055787099529	0.928522200631707
S17211	0.406404272915081	0	0.0624568319081171	0.113460147998656	0.0635465707717469	0.0122101907960263	0	0.341921985610373	9999	0.332235467941066	0.944900016743088
S17212	0.337816092583848	0	0.0681216738407113	0.100523348662202	0.0871321287846983	0.251636165651454	0	0.154770590477087	9999	0.347054531409943	0.940911075938928
S17219	0.144251274328393	0.095577080938108	0.0653168585172418	0.209672411769097	0.100756544523362	0.237157893177844	0	0.147267936745955	9999	0.34672026853304	0.943289909136117
S17223	0.264873745543943	0	0.0519612861736577	0.13483587298539	0.105465845705452	0.289276500946853	0	0.153586748644704	9999	0.338077935214474	0.946911511709172
S17229	0.241536652174782	0.129173375294884	0.0190031338606456	0.24366060152997	0.0925574276812542	0	0	0.274068809458465	9999	0.367637339083801	0.930667364218963
S17230	0.215083889836779	0	0.0656975701142309	0.189478638843535	0.112192963275965	0.30109569347403	0	0.116451244455461	9999	0.354127400133633	0.941641169599417
S17233	0.189709747037766	0	0.0608146436968424	0.0872577821002421	0.109598462214419	0.292092508123345	0	0.260526856827385	9999	0.37781073241093	0.929447552717314
S17240	0.256036025914428	0	0.0623693638126481	0.126210189198978	0.112123784529004	0.2795222377905	0	0.163738398754441	9999	0.351095765259871	0.942409076037612
S1725	0.339022858500927	0	0.0555235870583148	0.0495417839570966	0.097670988864232	0.324119958428201	0	0.134120823191229	9999	0.348105485094009	0.940826633710742
S17251	0.203247721956352	0	0.0750301913884286	0.0958971475946664	0.0994411112126191	0.27861314226955	0	0.247770685578384	9999	0.347865629333425	0.943474619181137
S17252	0.288202742124777	0	0.0365742456154673	0.103931062079906	0.110707288584938	0.325000045187356	0	0.135584616407557	9999	0.362778599921916	0.934917921924361
S17254	0.178705245415764	0	0.0838812218141112	0.296987360813746	0.102336851139258	0.152125713475228	0	0.185963607341893	9999	0.350150578720246	0.944181471657244
S17256	0.326416402979333	0	0.0284271330479317	0.0972152407266483	0.0940631571353785	0.266607948796168	0	0.18727011731454	9999	0.333716201133268	0.945813290945112
S17259	0.285528734767269	0	0.0636478494832433	0.158836844371203	0.101100270340434	0.260446919636391	0	0.130439381401459	9999	0.358919177995636	0.937109476090716
S1726	0.284299802642104	0	0.0396793564767094	0.132371855723761	0.0978874680336606	0.248246829157616	0	0.197514687966149	9999	0.362374660575641	0.934154982440937
S17275	0.295972127196168	0	0.0289578782545772	0.107008340312504	0.0948374229938413	0.356552927864732	0	0.116671303378178	9999	0.319502733128309	0.952268636702949
S17281	0.38516417832407	0	0.0425530597120941	0.0723294800399118	0.0732612157509316	0.089711801133764	0	0.336980265039228	9999	0.364453205755634	0.931603982740343
S17283	0.357824913614676	0	0.0472946034847012	0.104477302246742	0.0939677348428895	0.267164967395625	0	0.129270478415366	9999	0.322389544646662	0.951414426076981
S17284	0.353965670073252	0	0.0510973020515188	0.0651351483644424	0.0815636549154152	0.197963134426836	0	0.250275090168535	9999	0.345416592796439	0.940393823529843
S17290	0.238341516672684	0	0.0500554857912547	0.0771226177555595	0.103584476176179	0.273765866363139	0	0.257130037241185	9999	0.357218675529031	0.937785868404442
S17291	0.340179840294714	0	0.0469046527527714	0.145265448655944	0.0871659928480312	0.257382692479653	0	0.123101372968886	9999	0.350118663757084	0.938719567570163
S17295	0.41168019128322	0	0.0309852485353516	0.0639430967999833	0.0673421906655959	0.203687814772765	0	0.222361457943084	9999	0.344934660199382	0.93914142509326
S17301	0.442499297665947	0	0.0506041385463512	0.055551735666569	0.0666320076172162	0.173470641401148	0	0.211242179102769	9999	0.346984543523961	0.938537925381993
S1731	0.288563437378089	0	0.0720475981862364	0.0890084365801646	0.0914225266760044	0.201622205051267	0	0.257335796128238	9999	0.363511822999594	0.934320630734301
S17311	0.37051781491877	0	0.0497773643028172	0.0889789729820493	0.101111051815084	0.207487821337633	0	0.182126974643646	9999	0.374680270260203	0.928659664848944
S17316	0.262927560843798	0	0.0402533938572937	0.138974984914295	0.0797245368381884	0.284918760721729	0	0.193200762824696	9999	0.348624909560187	0.939006189817688
S17320	0.39690587964836	0	0.0440428554068343	0.0620786987740549	0.0675778816480118	0.139635146474016	0	0.289759538048723	9999	0.357888644048931	0.934137438887012
S17322	0.330750590535855	0	0.0592348786949517	0.175982568991525	0.0976916209873106	0.249846496178428	0	0.0864938446119292	9999	0.344335425086557	0.942953741647954
S17323	0.847170681011538	0	0.00294926637395613	0.0229952811121093	0.042627104147061	0.0185110010336768	0	0.065746666321659	9999	0.398107357343842	0.921268220461969
S17332	0.176158816290201	0.0313839163993344	0.0572175659160581	0.152028789372111	0.116766053265609	0.343608260908591	0	0.122836597848096	9999	0.342854409740527	0.947228979798098
S17333	0.318905862748426	0	0.0656035575341859	0.102618004337192	0.103681261492356	0.278202157845236	0	0.130989156042605	9999	0.324100707580438	0.953508047358872
S17334	0.42415981120809	0	0.0230888324031907	0.0533788336356891	0.0787627741723906	0.144093353743435	0	0.276516394837205	9999	0.338342231986768	0.942110779436554
S17346	0.22613095868584	0.00150153838951682	0.036516417264561	0.191695811378322	0.114904254099727	0.306020852990661	0	0.123230167191372	9999	0.337440287259095	0.948039617952391
S17351	0.313589670919671	0	0.0309503213354438	0.0367967858239639	0.0897054582315277	0.243698514243576	0	0.285259249445817	9999	0.372433561456894	0.928744328083493
S17353	0.340584548986772	0	0.0293022221636127	0.113763669715902	0.0880415231511803	0.234966984700398	0	0.193341051282135	9999	0.361404354234109	0.933363882250276
S17362	0.257641838792885	0.0352347356606448	0.0429072493652893	0.181646993379622	0.101650380873029	0.211893388376692	0	0.169025413551838	9999	0.351977819952382	0.939365326851568
S17365	0.338432454712122	0	0.0526231206511046	0.116966606592039	0.122500336144792	0.29633485186627	0	0.0731426300336731	9999	0.363573058572251	0.936386286852277
S17367	0.357909132706015	0	0.0483537376027359	0.0636505938997267	0.0956527374269758	0.265267755667621	0	0.169166042696926	9999	0.343601867729691	0.9422391484517
S17369	0.262140030221393	0	0.0675278729949692	0.124012631169288	0.104653644864191	0.36456883999534	0	0.0770969807548188	9999	0.365275996891161	0.934748881150083
S17370	0.228884259399217	0	0.0571262885586259	0.230559316075784	0.114149440168935	0.310598258380977	0	0.0586824374164607	9999	0.357014930927963	0.939856332279222
S17373	0.160175822819931	0.0733037932722019	0.0590355046543459	0.194809599298766	0.112362624571527	0.185841054939179	0	0.214471600444049	9999	0.3489185542782	0.943621351942571
S17378	0.0977397765911331	0.165156110892558	0.047772912317155	0.275058786409687	0.104465042575542	0.309807371213925	0	0	9999	0.338741924242399	0.946190437156212
S1738	0.154556909131965	0.0967023194424995	0.033601378051321	0.168111385444634	0.0977196687268434	0.110052697709074	0	0.339255641493663	9999	0.337611797080663	0.945367580523176
S17381	0.322232328644367	0	0.0387559290582988	0.0224513649437092	0.0918878721021685	0.341935226344917	0	0.182737278906539	9999	0.368643535337539	0.930628883351065
S17393	0.299930253044253	0	0.0502567576040041	0.0606918571897785	0.092664008790149	0.136642967755874	0	0.359814155615942	9999	0.360346560076427	0.93496348437787
S17396	0.378415804612862	0	0.0457414592371701	0.0476365263730453	0.101906689009932	0.281013339058058	0	0.145286181708933	9999	0.346136295344519	0.941460387756176
S17411	0.277576147843478	0	0.0629973489809247	0.0688783216972632	0.114203221364888	0.358271962401354	0	0.118072997712093	9999	0.364131825657266	0.936044146331197
S17412	0.506949525953085	0	0.0196450256391126	0.00911200167631105	0.0586808275276181	0.197407952163766	0	0.208204667040108	9999	0.344389435260731	0.938937137527711
S17413	0.379653929824193	0	0.0300073677656196	0.0124117246741721	0.0904743922102352	0.293210533025646	0	0.194242052500134	9999	0.346828256888297	0.939571280980979
S17415	0.341376951633306	0	0.0719383160867267	0.138151204322885	0.103394230081329	0.209513762083877	0	0.135625535791876	9999	0.362984269398636	0.935473963371465
S1742	0.352891108627497	0	0.0143907127338339	0.0585770165264873	0.0977797041091539	0.272784418771435	0	0.203577039231593	9999	0.368188311795239	0.930519755060846
S17421	0.362547138743796	0	0.0556245281130147	0.0484620205207891	0.0830844476499841	0.300943630495118	0	0.149338234477298	9999	0.364832319552268	0.932107605188598
S17422	0.286375403625368	0	0.070388435551173	0.184512201286707	0.134786606513464	0.243408656381241	0	0.0805286966420471	9999	0.356659972091651	0.943897324492194
S17427	0.253314225946077	0	0.0581971819531214	0.106103222784542	0.104896358090138	0.293445820541545	0	0.184043190684576	9999	0.353905519761392	0.939819215093589
S17428	0.342689848610658	0	0.0294780617991703	0.109365281506237	0.0864654642143348	0.144048144034238	0	0.287953199835361	9999	0.341056643396538	0.942030032069147
S17430	0.205370417705281	0.0348585303643242	0.0552747989211815	0.216033194769341	0.116031801015147	0.298842100389353	0	0.0735891568353717	9999	0.336586946142951	0.949798057474867
S17431	0.273575316072539	0	0.0664994721619148	0.0969003505499363	0.102441299109574	0.266349368574786	0	0.194234193531249	9999	0.351811128042103	0.940818787621308
S17435	0.28230644480666	0	0.0343995183162186	0.154254220257587	0.106988262232572	0.253474380308501	0	0.168577174078462	9999	0.354749987671674	0.938317617182382
S17437	0.237400131587127	0	0.0659875959087981	0.168974074542386	0.132333017369998	0.253205082747755	0	0.142100097843934	9999	0.355823741718236	0.94403203836585
S17446	0.24068012796363	0	0.074151108006051	0.0616756028010728	0.0941358691609693	0.35643670530906	0	0.172920586759216	9999	0.34928811395126	0.941603671480786
S17448	0.0940108980764005	0.0933318173787004	0.0859243529873728	0.18128796372167	0.106041428978688	0.312979853254698	0	0.126423685602471	9999	0.353560214103858	0.942562176139234
S17456	0.384323964763087	0	0.0918624966189809	0.115894478545593	0.0904317169706974	0.133556432414345	0	0.183930910687296	9999	0.337142586740965	0.946878490253588
S17458	0.0787545587498627	0.179063543012124	0.0456104318102826	0.274339324559019	0.0728521377210187	0.00972652142789809	0	0.339653482719795	9999	0.348013262247605	0.939124348616152
S17460	0.375297800315507	0	0.0463980970221679	0.0717644048585953	0.0793039344534163	0.252989833807324	0	0.17424592954299	9999	0.358234792954307	0.934520143489146
S17464	0.288910670484995	0	0.0516635220162536	0.0572969166231429	0.0786868996869438	0	0	0.523441991188664	9999	0.36074070713227	0.933970603329544
S17467	0.32538528332526	0	0.0576225066782831	0.152099988833429	0.0966486664527787	0.214659557555183	0	0.153583997155067	9999	0.337766637203333	0.945790523063667
S17468	0.308319673559482	0	0.0579666575984408	0.175053266668399	0.098356666165391	0.211951466359941	0	0.148352269648347	9999	0.338469500991948	0.945874570164771
S17472	0.357933737963685	0	0.0511888291238715	0.10653735968821	0.125327183908696	0.287320380489127	0	0.0716925088264108	9999	0.397873293000157	0.91952453691989
S17478	0.374949476409623	0	0.045286644145839	0.0819779344732818	0.0934953418078446	0.277731830754882	0	0.12655877240853	9999	0.348298863954408	0.939732638113584
S17479	0.285338468826993	0	0.0427099815954219	0.0937748013923551	0.104770484881614	0.381599650816401	0	0.0918066124872148	9999	0.365603024068862	0.933265000439366
S17481	0.21883909460627	0	0.0498254777365929	0.147281468767289	0.124975547683456	0.23020109876478	0	0.228877312441613	9999	0.361135636584772	0.939023814195513
S17485	0.357177126085416	0	0.0532362966529814	0.0224190925867163	0.103637048293126	0.298421330357083	0	0.165109106024677	9999	0.360001903790717	0.935751372910559
S17493	0.297860538069977	0	0.0557451173410706	0.167769653865188	0.0785312655051117	0.195750273305218	0	0.204343151913434	9999	0.353982304784616	0.936956414186956
S17498	0.376002229365366	0	0.0509296436312604	0.0907442717409153	0.110862320629669	0.257555515998979	0	0.113906018633811	9999	0.348782496658191	0.941581819512693
S17510	0.294167829340579	0	0.0793709678932625	0.0849269769433185	0.119258551457504	0.339090129490881	0	0.0831855448744548	9999	0.366735233453421	0.936387908071926
S17516	0.0451220904826329	0.135448553230904	0.0582415664772848	0.221941686503568	0.156045802053293	0.194045047252914	0	0.189155253999403	9999	0.35607188953508	0.949155808645167
S1752	0.245090556692484	0	0.0558128828287632	0.172610961400389	0.110642684677532	0.284781243734914	0	0.131061670665918	9999	0.347867533186966	0.943492907633973
S17520	0.315068150718686	0	0.0548265169582332	0.0661961315698652	0.113710175673525	0.323935339553019	0	0.126263685526671	9999	0.353910611817769	0.940152881875871
S17521	0.308838217738046	0	0.0808191403291479	0.179906030568381	0.0848270167135524	0.246544768406139	0	0.0990648262447339	9999	0.34611287183308	0.941998584964194
S17523	0.312028040352224	0	0.0332594816373328	0.0459970237287686	0.0907010030299965	0.255747689555093	0	0.262266761696585	9999	0.36325819896989	0.932877124527439
S17529	0.187445200515404	0	0.0592009743076943	0.206912845154323	0.0850153210283781	0.295168277757864	0	0.166257381236337	9999	0.362523089137286	0.934371853914429
S17530	0.341457156896394	0	0.0799757098576026	0.0792754399419026	0.0726411772795909	0.0952739767825398	0	0.33137653924197	9999	0.365769210500809	0.93191853811551
S17539	0.303614288029126	0	0.0299027911929075	0.114809972561552	0.125198336597248	0.290060932795472	0	0.136413678823695	9999	0.338823657583748	0.947648341156296
S1754	0.133637870183928	0.143319866817135	0.0566063800607487	0.227863722997049	0.115934489867687	0.0511934002945093	0	0.271444269778944	9999	0.35612680835895	0.940184619385976
S17542	0.117363661156412	0.0581991658942593	0.0536218822891687	0.212295310921186	0.094863636005012	0.189589788620306	0	0.274066555113657	9999	0.344955758867417	0.943397251138024
S17549	0.355317523665295	0	0.0501381163809564	0.0281661247214626	0.090048904712173	0.260362579865545	0	0.215966750654569	9999	0.368444935811964	0.930798844775521
S17558	0.3442293350287	0	0.0658795444092455	0.0824805030390282	0.094417338897452	0.298439684585132	0	0.114553594040441	9999	0.361252657976151	0.934966869422134
S1756	0.182583907501708	0	0.0561414265621968	0.0743246425660338	0.111142406113269	0.379246111761232	0	0.196561505495559	9999	0.359505068774581	0.93834414904061
S17563	0.125472120838553	0.0500288981630602	0.0353407350992871	0.184873219900265	0.0965362184697793	0.259723411054892	0	0.248025396474164	9999	0.348178602786341	0.941086722522079
S17567	0.339586498365014	0	0.0450835117200534	0.0640453204554633	0.0698366182503173	0.167549514535161	0	0.313898536673991	9999	0.343789972454736	0.940230622219801
S17576	0.286311565931328	0	0.0360498684579689	0.165261488187159	0.093899776475631	0.208272550326273	0	0.210204750621639	9999	0.334232400278019	0.946300642480528
S17577	0.289090137233488	0	0.0519748710802161	0.144472857766041	0.0822711593421768	0.182149967397885	0	0.250041007180192	9999	0.358382676112992	0.935199118185757
S17582	0.28864950841578	0	0.0499898215174667	0.0899757092456068	0.0963495790944687	0.264546941223785	0	0.210488440502893	9999	0.359917411992229	0.935467579824756
S17583	0.218106276864519	0	0.0605774096778308	0.179544136116811	0.0943420044035334	0.156542918945596	0	0.29088725399171	9999	0.367481852658998	0.932828505667682
S17587	0.339241492617722	0	0.020209944935354	0.0689912298876048	0.0954503352137046	0.244474054871339	0	0.231632942474276	9999	0.363279573089588	0.932724719913938
S17590	0.206551574991322	0.00403639891985505	0.0464761847803273	0.218780847163936	0.128957182163161	0.222947806183927	0	0.172250005797471	9999	0.345792689771633	0.94739770658858
S176	0.278968272815248	0	0.0309643104341269	0.0915977482199346	0.118493027296733	0.242914344770219	0	0.237062296463738	9999	0.3502346400122	0.941589689843876
S17600	0.264947442149732	0	0.0575285058903455	0.201502941184976	0.082751196737237	0.179059408569059	0	0.21421050546865	9999	0.347911653634878	0.94027585819816
S17603	0.385310727886752	0	0.0525479995274315	0.0843437527239423	0.0730836000115727	0.210067957762517	0	0.194645962087785	9999	0.355869770084499	0.935342646141057
S17609	0.386842063637396	0	0.0309536091193872	0.0433118861470842	0.0837799097232014	0.274108509564549	0	0.181004021808382	9999	0.363298557805013	0.93222261311803
S17621	0.318121761597612	0	0.0647207787588159	0.0754760559766097	0.0894254414967858	0.324099138877463	0	0.128156823292714	9999	0.355744809044114	0.937126428505115
S17641	0.39364967922045	0	0.0344483835966084	0.0848570902838402	0.0827683568669371	0.271292860303599	0	0.132983629728566	9999	0.35690000355196	0.934936674923431
S17645	0.135555459389518	0.0656940462966095	0.0465162121462313	0.160557137223139	0.139772696399739	0.271790560651768	0	0.180113887892994	9999	0.350988118916044	0.946623293648023
S17649	0.383241044783488	0	0.0530912862811752	0.0134350225315498	0.081507087248526	0.248319530884528	0	0.220406028270733	9999	0.352511879195106	0.937220198759215
S17650	0.260242062952259	0	0.0504910081680574	0.060913670321872	0.0854669325049497	0.284101009204681	0	0.258785316848181	9999	0.359729539961345	0.934836436594597
S17652	0.33630362489404	0	0.0550673041868583	0.0507410367855898	0.0871368933381783	0.265789311324112	0	0.204961829471222	9999	0.364646347083364	0.932533039816036
S17654	0.293268770523206	0	0.0516771633676344	0.097271091156837	0.0864556019056679	0.21681517915348	0	0.254512193893175	9999	0.332643133174454	0.946819484671651
S17658	0.174438520492632	0.0410555003320988	0.0634091762750259	0.105453563790939	0.0708937551769592	0.302551806390724	0	0.242197677541622	9999	0.37912837014013	0.925911000556064
S17660	0.232780354599661	0	0.0378381420724948	0.153156614598961	0.0896711487153139	0.138820943563547	0	0.347732796450022	9999	0.359162387237996	0.935277258625053
S17663	0.277926631859266	0	0.0569433106872641	0.0790406427710572	0.0956844467686339	0.246793563413287	0	0.243611404500491	9999	0.362378222796221	0.934629973026369
S17664	0.296629006682651	0	0.0253799291480913	0.104187726345514	0.0938171308010954	0.278424866457345	0	0.201561340565304	9999	0.381320614366159	0.924948509761729
S17670	0.330879325657956	0	0.0547229099864928	0.0904446081557948	0.110553255122895	0.279843963406195	0	0.133555937670667	9999	0.381855141375738	0.926359594452385
S1770	0.0813595912318698	0.0809433407712309	0.0854159396506573	0.210479784422914	0.134430857592111	0.36332885352625	0	0.0440416328049674	9999	0.344218394603736	0.95327340762168
S17704	0.331482092243126	0	0.0796487067812234	0.0799317009875832	0.101595055788933	0.274959756137658	0	0.132382688061477	9999	0.340847678632619	0.946180293819085
S17712	0.407275654150887	0	0.0344979790706822	0.0533987289573264	0.0887152146751466	0.281517381465158	0	0.1345950416808	9999	0.350206994916608	0.938035589591742
S17720	0.274020981163664	0	0.0604772889445947	0.155204666085853	0.0695685682104283	0.115999242796189	0	0.324729252799271	9999	0.369630516600184	0.92987251663313
S17726	0.343684322679105	0	0.0377873318416257	0.083821062269338	0.0943983670020008	0.305165712137217	0	0.135143204070714	9999	0.381374387163412	0.925014081503094
S1773	0.222330653346788	0.0251242709761312	0.0485318223787961	0.231248147859202	0.125886678451181	0.34028599443449	0	0.00659243255341202	9999	0.34237424710806	0.948056349857117
S17734	0.259445145370661	0	0.0684181926515514	0.125009352428624	0.129933368535721	0.354218511197417	0	0.0629754298160259	9999	0.352564439628108	0.944957854274154
S17735	0.324189263016663	0	0.0582664061616193	0.0869874963503477	0.0860730352868049	0.189476643218504	0	0.255007155966061	9999	0.333073763003359	0.946686781370619
S17753	0.180856815842821	0.0235021165267165	0.0702207381529385	0.10328117594997	0.119805818625388	0.327505549800303	0	0.174827785101863	9999	0.373865668856618	0.933099100957872
S17755	0.335421429100678	0	0.0405740819179769	0.0692211912139158	0.0949285185895666	0.262990376448988	0	0.196864402728875	9999	0.358657801780067	0.935302828611156
S17759	0.405509117715551	0	0.0362081229835941	0.0156858432258774	0.0832266978525	0.26487784189116	0	0.194492376331317	9999	0.366129445337228	0.931038874540975
S17767	0.291104172075899	0	0.0647608374823659	0.12185854422242	0.113922054470214	0.258914129556766	0	0.149440262192336	9999	0.348416581639166	0.943810396044064
S17774	0.23508133008987	0	0.0594450484135193	0.216655932735019	0.145878287331616	0.255668538926128	0	0.0872708625038479	9999	0.350723850835168	0.949063486490689
S17783	0.27284517607499	0	0.0661899534019088	0.144658882729681	0.098914126311919	0.266546404580965	0	0.150845456900536	9999	0.371535293498358	0.931102431074389
S17784	0.334437309116499	0	0.0528448122778591	0.132830891967892	0.0981126607994455	0.236214567156167	0	0.145559758682137	9999	0.323588538441595	0.951995781886813
S17790	0.367222585498628	0	0.0317760337760195	0.0693042524304935	0.0855079320892699	0.18878395775958	0	0.257405238446009	9999	0.352590089879397	0.936961401331494
S17791	0.338540037266454	0	0.0526879493654558	0.0991606124232179	0.0895489803687019	0.231213421319533	0	0.188848999256637	9999	0.320119061338396	0.952350816021841
S17792	0.267001856757209	0	0.0716149011332933	0.126594888116713	0.105598820262903	0.295938183052084	0	0.133251350677797	9999	0.343653784988676	0.945535157361298
S17793	0.201887317704373	0.0279171226236454	0.0514851081298151	0.226220487502991	0.0808247230557235	0.206426311186232	0	0.205238929797221	9999	0.361828623352439	0.933887394949101
S17799	0.243607239676984	0	0.0439184134425119	0.0977296968306083	0.116015858119551	0.361718609721014	0	0.13701018220933	9999	0.355723477695137	0.939575242753721
S1780	0.285351625470454	0	0.0541375020259236	0.080969753868356	0.089617584919226	0.244553432152659	0	0.245370101563381	9999	0.363214453079807	0.933592938890275
S17801	0.301894082885105	0	0.0546353056873521	0.0360569153628134	0.108007438953682	0.370741846153495	0	0.128664410957552	9999	0.35998043698009	0.936617053528204
S17806	0.375260716305872	0	0.0541066943322177	0.0668470127799523	0.071432566604792	0.160479678246979	0	0.271873331730187	9999	0.354883055749781	0.935756597187554
S17808	0.409292603467748	0	0.054758836600685	0.043990177603013	0.0722104427893105	0.253897308491266	0	0.165850631047977	9999	0.343939265692898	0.940239596320628
S17810	0.263675569375421	0	0.0153812338881407	0.102931867436327	0.0984888561583947	0.327852657327942	0	0.191669815813774	9999	0.349585510545302	0.939148829611802
S1782	0.396936513593216	0	0.040968412664162	0.0643654035275013	0.094053860961473	0.24410129967524	0	0.159574509578408	9999	0.356895786252919	0.935740616697456
S17823	0.349179126388037	0	0.0606786679568687	0.0646350300322262	0.0834430584681781	0.199717158789272	0	0.242346958365418	9999	0.33546371896364	0.945282182061808
S17828	0.522729189795572	0	0.0271119457478234	0.00308905507889756	0.0855010108632115	0.222205405031601	0	0.139363393482895	9999	0.332630329347193	0.944512915271223
S17839	0.11799810728186	0.060507461496345	0.0394230969049576	0.107904441351065	0.098103444216781	0.332628143906291	0	0.2434353048427	9999	0.30515008849694	0.960865110035675
S17843	0.315073288717943	0	0.0591312338572032	0.0751564665261497	0.137253386847476	0.211925169717659	0	0.201460454333569	9999	0.33334620990174	0.954847212265819
S17845	0.139587771561612	0.118595888856404	0.0327143324128214	0.306941593118301	0.11542569144288	0.27243339031636	0	0.014301332291621	9999	0.334165110081294	0.949173026160221
S1785	0.272761923267435	0	0.0662310397851956	0.142244731865216	0.108450952940439	0.289242870675966	0	0.121068481465749	9999	0.350091396111777	0.942465377793441
S17850	0.31167650270012	0	0.0388320666973232	0.0855203881372984	0.130811923939823	0.130506582404405	0	0.30265253612103	9999	0.394512888057231	0.921620017299582
S17857	0.15838971868297	0.119343630474128	0.0386417718890315	0.247966505521305	0.0898400454282209	0.113414428070297	0	0.232403899934048	9999	0.344162455397392	0.941723401642932
S17859	0.435079702992152	0	0.0157955999542767	0.0114369140565171	0.106590133831237	0.21396084555101	0	0.217136803614808	9999	0.346015664829637	0.940448625805544
S17865	0.35235890742848	0	0.0377315833791765	0.0924178431390884	0.0926355810527877	0.278995290401155	0	0.145860794599313	9999	0.355197103986223	0.93649384642187
S17868	0.351537945426953	0	0.0478070155998531	0.0875843494907369	0.0902405588701123	0.242222054361221	0	0.180608076251124	9999	0.340702013918165	0.943049669121849
S1787	0.396997991529448	0	0.0285707410550734	0.0107046842587606	0.0845292740700884	0.130335290399783	0	0.348862018686847	9999	0.390844825625684	0.920502382263062
S17879	0.280549486992137	0	0.0380849181438897	0.145637401268915	0.105830799044125	0.299729023041336	0	0.130168371509597	9999	0.344070304725367	0.943256093833017
S17881	0.257703456963355	0	0.0511348738777281	0.118870647529485	0.0906294921185985	0.189593419274324	0	0.29206811023651	9999	0.372101041292947	0.929722189452011
S17884	0.264705634993426	0	0.0599472988966613	0.068839579070361	0.100194507467086	0.251688283431006	0	0.25462469614146	9999	0.366501968528959	0.933339684598067
S17893	0.286227100276558	0	0.0620385089947003	0.0694925290243131	0.102863151040909	0.272136151283441	0	0.207242559380078	9999	0.352051533445139	0.940368237639942
S17897	0.303183930922345	0	0.0507597991111904	0.0690487136215317	0.065853698822735	0.261033946039821	0	0.250119911482378	9999	0.328631824630233	0.946563901342749
S17899	0.267428902877132	0	0.0345120400290185	0.124005539326924	0.143241729729005	0.353709549092133	0	0.0771022389457868	9999	0.384965898244271	0.927929130792059
S17913	0.296988486172596	0	0.0523526359519894	0.108081322546305	0.09511522047357	0.2421613882935	0	0.205300946562039	9999	0.337503169900997	0.945608063717994
S17917	0.32993587219756	0	0.0356921831533076	0.0879523913163669	0.0752885873907657	0.177415546183497	0	0.293715419758502	9999	0.359685004808611	0.933689778156161
S17928	0.204263012173474	0	0.0698856416971405	0.150812750930372	0.0862873103098013	0.309639905522854	0	0.179111379366359	9999	0.358167875669582	0.936774525541785
S17936	0.224856626414041	0	0.0657614067556254	0.152540867543225	0.0786661364893744	0.073229803575966	0	0.404945159221768	9999	0.375194192288751	0.928205772447295
S17938	0.300577386155473	0	0.055819270291933	0.0567962429073228	0.0846294015443984	0.290563545915817	0	0.211614153185056	9999	0.34128801921633	0.942894628074829
S17940	0.389186290542646	0	0.0582862320683403	0.0141109579555901	0.0857266748332583	0.259938770717975	0	0.192751073882189	9999	0.37085750564155	0.929569774265141
S17946	0.412810246815995	0	0.0385146481055476	0.0860593102889921	0.082111852405556	0.2211115266806	0	0.159392415703309	9999	0.358271371620648	0.934363665222416
S17948	0.308764251829446	0	0.0699408224180857	0.0929095098431772	0.109308167424649	0.272478549210455	0	0.146598699274186	9999	0.345046008143664	0.944876886579776
S17949	0.278624532670475	0	0.0607034051855674	0.108792882992712	0.10930242965011	0.258555605069488	0	0.184021144431648	9999	0.360579610524	0.937134661543673
S17959	0.271417737446006	0	0.0318488665809702	0.0867107636240928	0.111419131936224	0.362352494249362	0	0.136251006163345	9999	0.361055990686051	0.935668535199536
S17960	0.219983098139403	0	0.0489896480583441	0.153973589878274	0.115673351978264	0.322155977484165	0	0.13922433446155	9999	0.355883982220119	0.940078591221087
S17973	0.321774166171399	0	0.0625316279243917	0.111519184080665	0.100633302800092	0.240813125758704	0	0.162728593264749	9999	0.36090280777342	0.935780399881754
S17985	0.293952491324231	0	0.0517613284816813	0.166350126678275	0.0875475621765268	0.104294731331737	0	0.296093760007549	9999	0.366703528448364	0.931878333338292
S17988	0.280229857767752	0	0.0687404983766785	0.115861390106895	0.115917689734835	0.24910549499924	0	0.170145069014599	9999	0.33628157075851	0.950473245756862
S17993	0.283481773879702	0	0.0448832914095524	0.20217121620529	0.109839659420963	0.276583125923902	0	0.0830409331605898	9999	0.343496165245631	0.944472108435784
S18000	0.294634787516062	0	0.0516103045496883	0.156034641467523	0.123666136160237	0.258874434338126	0	0.115179695968364	9999	0.33614576339301	0.950441864597001
