B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
average.Mix_54	0	0	0	0.0341658085227847	0.0200470931044846	0	0	0	0	0
average.Mix_55	0	0	0	0.0327603225759326	0.0262054413222887	0	0	0	0	0
average.Mix_56	0	0	0	0	0	0	0	0.00975148804803365	9.15459806769747e-05	0.0468125246040216
average.Mix_57	-0.008304242173569	-0.00415799306590817	0	0.0334030016129618	0.0279258722026896	0	0	0	0	0
average.Mix_58	0	0	0	0	0.000272391456662327	0	0	0.00521039595370398	0.0103291997930126	0.0202930409570717
average.Mix_59	0	0	0	0.0334378094098575	0.0242416594780366	0	0	0	0	0
average.Mix_60	0.0527652119352205	0.0468002946179827	-0.0488115088570387	0	0	-0.00597584991943162	0	0.00356371943673742	0	0.00679362743585571
average.Mix_61	0	0	0	0	0	0	0	0	0	0
average.Mix_62	0	0	-0.0136905534132456	0	0.0130319300026598	-0.0109667946854148	0	0	0	0
average.Mix_63	-0.00252261058258911	-0.000556203247331436	0	0.0337301682274126	0.0214506121149779	0	0	0	0	0
average.Mix_64	0	0	0.0345072205727512	0	0	0	0	0	0	0
average.Mix_65	0	0	0	0	0	0	0	0	0	0
average.Mix_66	0	0	-0.0123436147043369	0	0.0065851624025233	0	0	0	0	0
average.Mix_67	0.0208557793188869	0.0152713121193072	0	0	0	0	0	0	0	0
average.Mix_68	0	0	0	0	0	0	0.0200644074618775	0.028114008629363	0	0.0404477470253943
average.Mix_69	0	0	0	0	0	0	0	0	0	0
average.Mix_70	0	0	0	0	0	0	0.0190521824201597	0.0290317589335152	0.0136118905875684	0.0429892887724208
average.Mix_71	0	0	0	0.0190788858418639	0.0210053789003385	0	0	0	0	0
average.Mix_72	0	0	0.0260474847728357	0	0	0.0357924433352901	0.050825801336371	0.0400119904109529	0	0.00664252368689678
average.Mix_73	-2.77132007091526e-06	0	0	0.0343695790948486	0.0293982550807713	0	0	0	0	0
average.Mix_74	0	0	0	0	0.000695449797650248	0	0	0	0	0
average.Mix_75	0	0	0	0.0190227234507825	0.0259454915224865	0	0	0	0	0
average.Mix_76	0	0	0	0.0218336901885862	0.0260946073118175	0	0	0	0	0
average.Mix_77	0	0	0	0	0.00561859862955696	0	0	0	0	0
average.Mix_78	0	0	-0.0080041706348656	0.0156217801164132	0.0324012129580797	0	0	0	0.00549057180871548	0.019313672020451
average.Mix_79	-0.00139460449426199	-0.000826317805113744	0	0.0338443266745858	0.0217519639780766	0	0	0	0	0
average.Mix_80	0	0	0	0	0	0	0	0	0	0
average.Mix_81	0	0	0	0.0107924030206681	0.0145002427570427	0	0	0	0	0
average.Mix_82	0	0	-0.0268647381422805	0.000907589864970773	0.0214196639899766	-0.0192266304549593	0	0	0	0.00130918326602164
average.Mix_83	0	0	0	0	0	0	0	0	0	0
average.Mix_84	0	0	0	0	0	0	0	0	0	0.00973831637981874
average.Mix_85	0	0	-0.000938783936983612	0.00615987363101757	0.0241390055860267	0	0	0	0	0
average.Mix_86	0	0	0	0.0265628612018701	0.0191949628573661	0	0	0	0	0
average.Mix_87	0.0296474563636363	0.0193038750451043	0	0	0	0	0	0	0	0
average.Mix_88	0.0513817758574708	0.0551612537950964	0	0	0	0	0.0403729851850475	0.0301517174758154	0	0
average.Mix_89	-0.00793233518569434	-0.00140179156693795	0	0.0275853357415697	0.0203924507221737	0	0	0	0	0
average.Mix_90	0	0	0	0.0239402538735272	0.0247608884568308	0	0	0	0	0
average.Mix_91	0.0369411297121644	0.029481332517511	-0.0117429227634761	0	0	0	0	0	0	0
average.Mix_92	0	0	0	0.00990405854126154	0.0196157553579674	0	0	0	0	0
average.Mix_93	0	0.00352174058032606	0.0139279628532851	0	0	0.0469892392399666	0.0804225335700345	0.0558813874738763	0.00015868481903964	0.00242063662927931
average.Mix_94	0.0515023791274059	0.0509417826519332	0	0	0	0	0.00276967201254777	0.00365647496738624	0	0
average.Mix_95	0	0	0	0	0.0215370239260658	0	0	0	0	0
average.Mix_96	0	0	0	0	0.00448215423614315	0	0	0.00585469101570855	0.0101538980313555	0.031840626954447
average.Mix_97	0	0	0	0.00128330978240082	0.00723714625929459	0	0	0	0	0
average.Mix_98	0.101513903540136	0.0870899729031018	0.192322532814403	-0.0120744912411488	0	0.148700477452638	0	0	0	0
average.Mix_99	0	0	-0.00120304535808799	0	0.0146398276158913	0	0.0291798366518953	0.0404046219978558	0.045393437980421	0.0539812880109252
average.Mix_100	0	0	0	0	0	0	0	0	0	0
stdev.Mix_1	0	0	0.000138344430487734	5.82519115230579e-05	0.000110270724013658	0	0	0	0	0
stdev.Mix_2	0	0	0	0	0	0	0	0	0	0
stdev.Mix_3	0	0	0	3.02295819284708e-05	4.57630501307552e-05	0	0	0	0	1.50898476847815e-05
stdev.Mix_4	0	0	0	1.38158284828299e-05	3.52076074425917e-05	0	0	0	0	0
stdev.Mix_5	0	0	5.85331750520511e-05	0	4.82203320260649e-05	0.000124452003906006	0	0	0	0
stdev.Mix_6	0	0	7.32550601504002e-05	0	0	0	0	0	0	0
stdev.Mix_7	0	0	0.000143006354979874	0	7.03420735805935e-05	0	0	0	2.4608060001822e-05	9.57339630932425e-06
stdev.Mix_8	7.17771113631053e-05	8.29461396740619e-05	0	0	0	0	1.00303696218287e-05	2.95033333387024e-05	0	0
stdev.Mix_9	0	0	0	0	5.24870257724288e-05	0	0	0	0	0
stdev.Mix_10	0	0	0	0	0	0	0	0	0	0
stdev.Mix_11	0	0	0	0	3.97917436522339e-05	0	0	0	0	0
stdev.Mix_12	0	0	0	3.71566820389347e-05	4.46031874239174e-05	0	0	0	0	0
stdev.Mix_13	0	0	0	0	0	0	0	0	0	0
stdev.Mix_14	0	0	7.17460168884835e-05	6.03940424812111e-05	2.6219855886183e-05	0.000188459641054667	0	0	1.42623013942104e-05	7.14577791760677e-06
stdev.Mix_15	0	0	0	0	0	0	0	1.42235150036885e-05	2.37315783343368e-05	1.09971342171432e-05
stdev.Mix_16	0	0	0	0	0	0	0	0	0	0
stdev.Mix_17	0	0	0	0	0	0	0	2.69575002614724e-05	1.158516006498e-05	2.53438523595694e-05
stdev.Mix_18	0	0	0	0	0	0	4.50334057409957e-06	3.0815125560317e-05	3.2823037238653e-05	4.72585508345754e-05
stdev.Mix_19	0	0	0	4.20898610713783e-05	1.59813120746033e-05	0	0	0	0	0
stdev.Mix_20	0	0	0	0	0	0	0	0	0	0
stdev.Mix_21	0	0	8.79497732879834e-05	0	0	0	0	0	0	0
stdev.Mix_22	0	0	0.000134044306707484	5.01059248336338e-05	2.41950776417815e-05	0	0	0	0	0
stdev.Mix_23	4.67903923724146e-05	2.60824814219003e-05	0	0	0	0	0	0	0	0
stdev.Mix_24	0	0	0	0	0	0	5.51103825833347e-05	4.36740191179155e-05	3.82009797004136e-06	4.5719975672314e-05
stdev.Mix_25	0	0	0.000141679927795976	0	0	0	0	0	0	0
stdev.Mix_26	0	0	1.19462244606204e-05	0	0	0	3.60332767440756e-05	4.52313479260455e-06	3.07576512754854e-05	2.79030155932541e-05
stdev.Mix_27	0.00014397982143594	0.000120959669919149	0	0	0	0	0	0	0	0
stdev.Mix_28	0	0	0	0	0	0	0	0	0	0
stdev.Mix_29	9.00438486380711e-05	4.21519260484698e-05	0.000247390518495069	0	0	0	0	2.3429644548468e-05	0	1.92596231228453e-05
stdev.Mix_30	0	0	4.42504635691915e-05	1.60177540108169e-05	8.55134869632128e-05	0.000152502549320795	0	0	0	1.19698182531359e-05
stdev.Mix_31	0	0	0	0	0	0	0	0	0	0
stdev.Mix_32	0	0	0	0	0	0	3.16244526632883e-05	1.92754645235474e-05	2.31669713303597e-05	1.17267243933481e-05
stdev.Mix_33	0	0	0	0	0	0	0	2.37493850022516e-05	3.20634767299294e-05	4.10934874693902e-05
stdev.Mix_34	0	0	0.00012059017664545	0	0	0	0	0	0	0
stdev.Mix_35	0	0	0	0	3.94354357321556e-05	0	0	0	0	0
stdev.Mix_36	0	0	0	0	6.00668164974403e-05	0	0	0	0	0
stdev.Mix_37	0	0	0	1.65123738491263e-05	2.98252846900273e-05	0	0	0	0	0
stdev.Mix_38	0	0	0	1.85201104525463e-05	1.86184421352713e-05	0	0	0	0	1.84952840120857e-05
stdev.Mix_39	6.06525484883616e-05	6.01834018465449e-05	0.000155425867683919	0	0	0.000110586608768255	0	0	0	0
stdev.Mix_40	0	0	0	2.62897193836876e-05	4.01104584486984e-05	0	0	0	0	0
stdev.Mix_41	0	0	0	4.46762810313551e-05	6.53615090478492e-05	0	0	0	0	0
stdev.Mix_42	3.68470902424943e-05	1.65689325782045e-05	0	0	0	0	1.10575608780751e-05	2.84250097504156e-05	0	1.27303661375809e-05
stdev.Mix_43	0	0	0	0	0	0	0	0	0	0
stdev.Mix_44	0	0	0	5.34804393825052e-05	9.3247986122982e-05	0	0	0	0	0
stdev.Mix_45	0	0	0	0	0	0	0	0	0	3.21281180901048e-05
stdev.Mix_46	6.83467074836531e-05	2.31602739507458e-05	0	0	0	0	1.81864365194119e-05	3.56357627203737e-05	0	1.62245205178723e-05
stdev.Mix_47	0	0	0	0	0	0	0	0	0	0
stdev.Mix_48	0	0	0	0	0	0	0	0	0	0
stdev.Mix_49	0	0	0	4.83135374068878e-05	2.03262231494854e-05	0	0	0	0	0
stdev.Mix_50	0	0	0	0	0	0	5.19718693058741e-05	6.01403780214396e-05	4.03265678648614e-05	3.91385578767274e-05
stdev.Mix_51	0	0	0	0	0	0	0	0	0	0
stdev.Mix_52	0	0	0	1.31466245636958e-05	7.33579840176551e-05	0	0	0	0	2.35028223785489e-05
stdev.Mix_53	0	0	0	0	0	0	0	0	0	0
stdev.Mix_54	0	0	0	7.27730140528888e-05	4.73846659287126e-05	0	0	0	0	0
stdev.Mix_55	0	0	0	4.07225729588246e-05	2.07305744002329e-05	0	0	0	0	0
stdev.Mix_56	0	0	0	0	0	0	0	1.28966878868003e-05	2.78619514072069e-05	3.75908213686069e-05
stdev.Mix_57	2.72448997045917e-05	1.79022476804463e-05	0	8.19658661082152e-05	6.07970793853043e-05	0	0	0	0	0
stdev.Mix_58	0	0	0	0	0.000108887717526084	0	0	5.66511293968808e-05	3.59760909343948e-05	3.01582451162604e-05
stdev.Mix_59	0	0	0	5.48521567668724e-05	9.1475948491735e-05	0	0	0	0	0
stdev.Mix_60	7.95924989870232e-05	2.77298458350649e-05	0.000135507135003995	0	0	8.06927710231952e-05	0	2.39739132435755e-05	0	8.66077479648915e-06
stdev.Mix_61	0	0	0	0	0	0	0	0	0	0
stdev.Mix_62	0	0	0.000159610653815725	0	2.54962626256849e-05	7.18612705747979e-05	0	0	0	0
stdev.Mix_63	1.81400673721626e-06	4.41383420267762e-06	0	4.51323817125356e-05	2.41943736632346e-05	0	0	0	0	0
stdev.Mix_64	0	0	0.000190132849153356	0	0	0	0	0	0	0
stdev.Mix_65	0	0	0	0	0	0	0	0	0	0
stdev.Mix_66	0	0	4.74457716982545e-05	0	2.91487559984562e-05	0	0	0	0	0
stdev.Mix_67	8.42453443663394e-05	5.09279348379099e-05	0	0	0	0	0	0	0	0
stdev.Mix_68	0	0	0	0	0	0	5.56381471587443e-05	2.46894612897761e-05	0	2.68801701200984e-06
stdev.Mix_69	0	0	0	0	0	0	0	0	0	0
stdev.Mix_70	0	0	0	0	0	0	8.51822491457956e-06	1.14185258692106e-05	2.52351497983623e-05	1.12249874253467e-05
stdev.Mix_71	0	0	0	0.000104964407578146	5.52571045360011e-05	0	0	0	0	0
stdev.Mix_72	0	0	0.000233616261892303	0	0	0.000132559754647259	7.65257243539823e-06	3.79920245028891e-05	0	2.0224272963737e-05
stdev.Mix_73	4.80006716686062e-06	0	0	1.40273051193669e-05	7.7753169191139e-05	0	0	0	0	0
stdev.Mix_74	0	0	0	0	7.79558610249306e-05	0	0	0	0	0
stdev.Mix_75	0	0	0	1.37073581088243e-05	6.74586904558716e-05	0	0	0	0	0
stdev.Mix_76	0	0	0	3.16588787891723e-05	3.43704136117599e-05	0	0	0	0	0
stdev.Mix_77	0	0	0	0	3.28379870269243e-05	0	0	0	0	0
stdev.Mix_78	0	0	0.00026333924755962	3.67638396884502e-05	0.000144810103176431	0	0	0	1.32826832225802e-05	3.04971122513684e-05
stdev.Mix_79	9.24437911066761e-06	1.32796922768766e-05	0	4.29657763091599e-05	4.50085287274785e-05	0	0	0	0	0
stdev.Mix_80	0	0	0	0	0	0	0	0	0	0
stdev.Mix_81	0	0	0	6.48550417428663e-05	0.000106088628374708	0	0	0	0	0
stdev.Mix_82	0	0	2.08608658358081e-05	2.94789071476468e-05	7.51613686460894e-05	0.000151946729786529	0	0	0	3.56847104211134e-06
stdev.Mix_83	0	0	0	0	0	0	0	0	0	0
stdev.Mix_84	0	0	0	0	0	0	0	0	0	8.22424379363669e-06
stdev.Mix_85	0	0	0.000100651785023421	7.92595786693522e-05	8.54238468166251e-05	0	0	0	0	0
stdev.Mix_86	0	0	0	6.08084844864964e-05	3.43744524081883e-05	0	0	0	0	0
stdev.Mix_87	9.54531914976297e-05	2.70168445747952e-05	0	0	0	0	0	0	0	0
stdev.Mix_88	3.50082704305438e-05	3.54372999487084e-05	0	0	0	0	2.84700034876896e-05	2.84436000720814e-05	0	0
stdev.Mix_89	3.92248635736431e-05	1.6235717450927e-05	0	6.03885861629638e-05	6.17993683484634e-05	0	0	0	0	0
stdev.Mix_90	0	0	0	1.39531340065845e-05	7.37528041943364e-05	0	0	0	0	0
stdev.Mix_91	9.62987695935889e-05	6.74047219212904e-05	1.79858926356193e-05	0	0	0	0	0	0	0
stdev.Mix_92	0	0	0	5.81961632180016e-05	2.55120854665418e-05	0	0	0	0	0
stdev.Mix_93	0	6.37688657851152e-05	9.92629491889947e-05	0	0	4.66418398235325e-05	5.60788380703175e-05	3.28697363082434e-05	8.9677164626352e-06	1.83766071910414e-05
stdev.Mix_94	6.04121461012717e-05	4.71364515382937e-05	0	0	0	0	4.29170682623152e-05	6.62531154155625e-05	0	0
stdev.Mix_95	0	0	0	0	3.75264953178302e-05	0	0	0	0	0
stdev.Mix_96	0	0	0	0	3.65604777567947e-05	0	0	1.52950999910726e-05	4.91054873186701e-05	4.19930105557478e-05
stdev.Mix_97	0	0	0	5.29144808809977e-05	4.87983341235747e-06	0	0	0	0	0
stdev.Mix_98	0.000148785994208739	0.000104451409904259	0.000196040035726775	6.40670377854203e-05	0	8.68999643446956e-05	0	0	0	0
stdev.Mix_99	0	0	0.000181415859197336	0	7.77257882150263e-05	0	1.76318171967246e-05	4.68258795365723e-05	1.58701165377627e-05	2.03624457420958e-05
stdev.Mix_100	0	0	0	0	0	0	0	0	0	0
