CD14,CD19B,CD4HelperT,CD4MemoryT,CD4NaiveT,CD4RegulatoryT,CD56NK,CD8CytotoxicT,CD8NaiveT
A,0.482360069025144,0,0,0,0,0.0259989555012949,0.353399033003637,0,0.138241942469927
B,0.479880398786489,0,0,0,0,0.0318462598705483,0.356749784395233,0,0.131523556947733
C,0.426294526847629,0,0,0,0,0.0633030495895317,0.349015199406113,0,0.161387224156728
D,0.425128925940485,0,0,0,0,0.0636843347992077,0.350802948961187,0,0.160383790299119
E,0.438509410207155,0,0,0,0,0.0449127004896593,0.36499440720609,0,0.151583482097096
F,0.460024427351954,0,0,0,0,0.0304454550434541,0.3917533566621,0,0.117776760942493
G,0.510285391228573,0,0,0,0,0.0151750114768661,0.347526126523603,0,0.127013470770958
H,0.523369286343692,0,0,0,0,0.0120069983017866,0.337288122405551,0,0.127335592948971
I,0.521573445616349,0,0,0,0,0.012862820834849,0.338886589156686,0,0.126677144392119
J,0.39980076985085,0,0,0,0,0.0953800385658808,0.34488495657596,0,0.159934235007307
K,0.400844084848244,0,0,0,0,0.0699391527865672,0.363622444304779,0,0.165594318060408
L,0.427714052612239,0,0,0,0,0.0819447750999192,0.342688339549405,0,0.147652832738438
