B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
S10044	3.14369157064088e-05	0.718792102198997	1.37767007355574e-07	1.34858141747552e-11	4.45986016430162e-09	3.37237928437024e-12	5.60751520456084e-09	6.57648713031862e-08	3.9058749213434e-11	1.08254754430188e-07	1.33102441601732e-13	1.56764986682811e-09	8.05517303483794e-16	0.27931202728614	1.11259600669488e-12	0.0018395099642771	3.63306674543599e-07	2.39529157053227e-05	6.11284211031958e-08	2.21391272852449e-07	1.413984053491e-09
S10049	3.80429243929629e-05	0.688119521610011	1.41219391861831e-07	1.50395326404116e-11	5.06002054774178e-09	3.78437725396973e-12	5.74934420572015e-09	7.1271713547009e-08	3.88414805843967e-11	1.03179954694461e-07	1.25510948540296e-13	1.54279464746118e-09	9.51685634128139e-16	0.309880458957349	1.20696438943134e-12	0.00193300180391054	3.56986147658899e-07	2.79914662343326e-05	6.07221987609542e-08	2.35918944703416e-07	1.5285929270486e-09
S10057	2.43790647923701e-05	0.648284294549235	1.43333255888434e-07	1.06975090969574e-11	5.86537156260167e-09	4.71666171326888e-12	6.45705765683138e-09	7.15778948820257e-08	2.79991435708589e-11	9.14065250616281e-08	7.62180066650292e-14	1.26346300612165e-09	6.19036387900486e-16	0.350036078612554	1.37895036806945e-12	0.00162958933098121	2.21092884830847e-07	2.48803749949312e-05	5.10485559782294e-08	1.84479473632713e-07	1.49809090214955e-09
S10062	3.26052708056147e-05	0.696804258818263	1.5174490800612e-07	1.33851159082917e-11	5.3455315340162e-09	3.97554662306217e-12	6.16742515289046e-09	7.64236329496646e-08	4.97735432373341e-11	1.01436646767028e-07	1.24915582716887e-13	1.54120875585954e-09	7.47410394912596e-16	0.301117486717968	1.26868838460421e-12	0.00201765212422419	3.4326661346629e-07	2.70214099695276e-05	5.87978031036982e-08	2.29362180944712e-07	1.50429116930875e-09
S10066	2.41746911673542e-05	0.687744954453217	1.43417452215392e-07	1.42919831679786e-11	5.20809734577684e-09	4.00557602989608e-12	6.09239630182604e-09	7.4425413327622e-08	4.14519674910013e-11	7.98579836673291e-08	1.61493241000808e-13	1.44223096609792e-09	7.65051248953845e-16	0.309989843050434	1.25091650378285e-12	0.00221733726436132	3.07282590982455e-07	2.28133678822649e-05	5.32951330196674e-08	2.04640120077165e-07	1.45035743094287e-09
S10067	3.55473647867117e-05	0.690540466220066	1.41972024026683e-07	1.34669473673676e-11	5.32707524852246e-09	4.06555893685348e-12	6.00528146989488e-09	7.1084289362239e-08	3.91615442874467e-11	1.33269294692141e-07	1.11802498381263e-13	1.54893808055448e-09	7.78554345760094e-16	0.307174894917738	1.24824949473247e-12	0.00222031533791466	4.07452689948964e-07	2.77041388056695e-05	6.33326569322836e-08	2.40420100965723e-07	1.5502833006991e-09
S1007	2.87219981552249e-05	0.690073387514637	1.31424430598315e-07	1.17421588362227e-11	5.087229188896e-09	3.92795870006275e-12	5.80686440968317e-09	6.59967456551807e-08	3.32572405873021e-11	8.38056875578404e-08	9.89721382106419e-14	1.27573703162926e-09	7.68033652112149e-16	0.308277391916297	1.19855792647234e-12	0.00159592781844449	2.42765492865151e-07	2.37967134018397e-05	4.98923561622198e-08	1.86482483224342e-07	1.4518121533224e-09
S10073	3.22463627345662e-05	0.701722728732496	1.49020626696069e-07	1.30719547517429e-11	5.16645155901907e-09	3.94059466405855e-12	6.03563500943179e-09	7.04285039299208e-08	4.23731785717427e-11	1.10530110503626e-07	1.29470321656199e-13	1.6063791216466e-09	7.9584099740295e-16	0.295640095836861	1.21516981373736e-12	0.00257219233568578	4.14215736488197e-07	3.16607819103545e-05	6.37368489524729e-08	2.53635334243255e-07	1.51395408744258e-09
S10077	3.15911921682635e-05	0.674315224232551	1.43911355990115e-07	1.67713710354551e-11	5.79024338097058e-09	4.4453787233585e-12	6.66494653440656e-09	8.13961471792327e-08	4.69521891522346e-11	8.85520939580725e-08	1.10624976243401e-13	1.50155520528266e-09	6.6310990185889e-16	0.323323769077121	1.37310299162314e-12	0.00230121273083855	2.50798547048196e-07	2.73484920857287e-05	5.62487993663381e-08	2.17753277354067e-07	1.58861646194751e-09
S10080	3.18907887273772e-05	0.684902771884187	1.46328255388093e-07	1.52043966517038e-11	5.51012569490623e-09	4.11318506479411e-12	6.46449305299458e-09	8.07809125178074e-08	4.92337067012512e-11	1.05673677429353e-07	1.2615348584434e-13	1.60592312396661e-09	7.26891424664696e-16	0.313061746781163	1.2785379881491e-12	0.00197390893747256	2.66708953856318e-07	2.87975329920107e-05	5.61616502755456e-08	2.13258571007448e-07	1.51293891675972e-09
S10082	3.74607433106936e-05	0.699273132650559	1.53953269580765e-07	1.41485352143031e-11	5.54680687770158e-09	4.12567019610424e-12	6.25201989841133e-09	7.96870105234252e-08	4.35566548633933e-11	9.7203882467551e-08	1.39264044652011e-13	1.9147765831033e-09	6.07354187251584e-16	0.298304205421324	1.30156865138749e-12	0.00235303255628858	3.979663341008e-07	3.10959212061103e-05	6.37515496316885e-08	2.64761068915296e-07	1.60732041800497e-09
S10087	4.37600972744976e-05	0.701940156486671	1.46343994273576e-07	1.41316416136587e-11	5.29132727872516e-09	3.84554507506269e-12	6.00671023994455e-09	6.70900557527298e-08	4.63292243008394e-11	1.05781794905245e-07	1.19888296791334e-13	1.56689946731729e-09	8.22705788393361e-16	0.295896501447588	1.24712726351391e-12	0.00209236591404906	3.64800147889285e-07	2.62128894568762e-05	6.25777649411109e-08	2.42117385522493e-07	1.52320644340402e-09
S10089	2.83340232395082e-05	0.664667727317226	1.35986392565989e-07	1.3705647512592e-11	5.66192250959919e-09	4.42988351343141e-12	6.13172144502312e-09	7.03445033667104e-08	3.61823542585348e-11	9.08225984771907e-08	1.20976731488402e-13	1.38674223751961e-09	6.83875936397491e-16	0.333215879962086	1.3453788166364e-12	0.00206267537209977	2.90781192141806e-07	2.45226543545902e-05	5.28503352683001e-08	2.05090619054254e-07	1.55918240478971e-09
S1009	4.13743576331143e-05	0.699463747063653	1.52563171492301e-07	1.32260928320131e-11	5.58055177162394e-09	4.12004055964472e-12	6.59843368600078e-09	7.8829601137225e-08	3.60536684182772e-11	9.98576243716446e-08	9.79502570439391e-14	1.87572523109185e-09	6.08670595775059e-16	0.297721714228674	1.27989582731629e-12	0.00274166133355966	3.38799706377113e-07	3.05057582380521e-05	6.70452689702419e-08	2.44551135268539e-07	1.50224498587962e-09
S10090	2.71586463456306e-05	0.665768675902692	1.43846505106888e-07	1.21370322452319e-11	5.890986600504e-09	4.42435839468405e-12	5.85704251315676e-09	7.29790770039637e-08	3.30456373831683e-11	8.18983798197599e-08	1.12208869254096e-13	1.3497383828115e-09	7.70537566523042e-16	0.331954686184125	1.39884447564983e-12	0.00222249046604593	2.6689175193844e-07	2.61589932754896e-05	5.47940117649243e-08	1.94697994089538e-07	1.5509100446512e-09
S10093	2.17497368170235e-05	0.670102475936917	1.2164493986268e-07	1.13976824360015e-11	5.33967305981752e-09	4.22072650112574e-12	6.08355448842024e-09	6.03588384902838e-08	2.71025192814094e-11	8.36638643910926e-08	9.54384147472038e-14	1.30714436936089e-09	6.86304875147717e-16	0.328449563294894	1.23165565122453e-12	0.00140431076140009	2.18772316895431e-07	2.11930196042965e-05	4.78293515712518e-08	1.60745900534494e-07	1.46073451063091e-09
S10094	3.16871691044922e-05	0.679490598756476	1.48832707011248e-07	1.44497025646501e-11	5.10955030121782e-09	3.98954169109018e-12	6.26124895872098e-09	7.41605017560859e-08	4.5602605542924e-11	1.15166903873057e-07	1.40492527700346e-13	1.56341698076173e-09	7.51858507707474e-16	0.318487908152407	1.2223930579787e-12	0.00196502052010548	2.98535566866987e-07	2.38399044526808e-05	6.11493662770794e-08	2.331001303629e-07	1.5526563458865e-09
S1010	3.04530443584176e-05	0.676094560171952	1.4314839725906e-07	1.28094782208567e-11	5.47899536515168e-09	4.2163007947736e-12	6.15158159535853e-09	8.05227393167887e-08	4.73727198087716e-11	8.90709607683058e-08	1.11546130376138e-13	1.51408360587528e-09	6.9548974636817e-16	0.321559512355518	1.29790534197095e-12	0.00228336580896091	3.01332641055821e-07	3.12210783513178e-05	5.51011369592662e-08	2.03626647058497e-07	1.52786719513519e-09
S10111	3.554262034986e-05	0.695097097412704	1.421360704475e-07	1.39323592532355e-11	5.17027812190054e-09	3.82554496829722e-12	5.91341112485176e-09	6.72723095097185e-08	4.23532116215121e-11	1.21297682538297e-07	1.20621949398393e-13	1.64499544686727e-09	9.75812289029047e-16	0.30252895041356	1.19236288299403e-12	0.00231148647795718	4.26978519678432e-07	2.58449707558813e-05	6.27689136123913e-08	2.43329941955913e-07	1.53112529834162e-09
S10116	2.73615290420674e-05	0.646077585789331	1.40378798972918e-07	1.08421078170257e-11	5.55872897909272e-09	4.16453973125695e-12	6.29211161267597e-09	7.28263126693922e-08	3.50931646083847e-11	1.06189665472639e-07	7.39602752693017e-14	1.4861983735445e-09	5.73836086595611e-16	0.351216181690558	1.28120489722529e-12	0.00264429158146137	3.05137009529328e-07	3.36702379311278e-05	5.4710496801253e-08	2.15047114546165e-07	1.49378355062397e-09
S10119	3.17803350981889e-05	0.71000107878708	1.38340984173394e-07	1.21149418881399e-11	5.19305515041909e-09	3.975448852116e-12	5.89103512426129e-09	6.59870700112702e-08	3.52803598961051e-11	9.47346994404289e-08	9.88556238416118e-14	1.54257201271176e-09	7.07838310285846e-16	0.287887046343849	1.19899324185745e-12	0.00204959130002677	3.40614707695948e-07	2.95807262941189e-05	5.46891159368355e-08	2.14007761247732e-07	1.45398253410016e-09
S10121	3.30650404816247e-05	0.689102115978042	1.49582980273156e-07	1.32427941958792e-11	5.73245271848877e-09	4.42947156268766e-12	6.23536881406195e-09	7.79580912651825e-08	4.22056366268706e-11	1.17745252125952e-07	1.30837373095046e-13	1.60198713205143e-09	7.09492850427162e-16	0.30877582601737	1.3818492006751e-12	0.00205618116043577	3.44498392445884e-07	3.18080710208387e-05	5.89997460469853e-08	2.39686656916452e-07	1.6303306139429e-09
S10130	2.47195351625738e-05	0.681323078284728	1.39548721081706e-07	1.16230747070375e-11	5.37097800451074e-09	4.34331247716885e-12	6.08191968841457e-09	7.19086655739445e-08	4.1285663441721e-11	9.42083016628765e-08	1.21396907424866e-13	1.38520128968274e-09	6.59325297835004e-16	0.316856972604208	1.32171814328247e-12	0.00176897572280362	2.572590621726e-07	2.542186287805e-05	5.35578121878853e-08	2.01074536742759e-07	1.53632537703945e-09
S10140	4.24076840054718e-05	0.690270193711215	1.55719630891809e-07	1.46704828610746e-11	5.18420732438046e-09	3.95888890464682e-12	6.17399662040895e-09	7.80462996100562e-08	4.73870816997718e-11	1.04873153403931e-07	1.63980210564482e-13	2.10472060932249e-09	1.04924728344758e-15	0.30767191165608	1.30435130012598e-12	0.00199151121602485	2.82046524398209e-07	2.30496953149779e-05	6.80622933718374e-08	2.22180672742688e-07	1.57837572210087e-09
S10142	3.85175938284754e-05	0.687682233387788	1.39343136904347e-07	1.32795857176347e-11	5.21165793686477e-09	3.95216159714849e-12	5.68118077392522e-09	6.80708920071525e-08	4.11042698414261e-11	1.38146063783211e-07	8.84157479229004e-14	1.50653371112637e-09	7.05904715040694e-16	0.310542335251147	1.24420231766356e-12	0.0017104146914835	3.04636481332035e-07	2.55601941911767e-05	5.76488419853599e-08	2.17106298874733e-07	1.47080474350645e-09
S10150	2.45126462783317e-05	0.667014377997753	1.52323759301487e-07	1.23813547631229e-11	5.62048352083618e-09	4.48620116464582e-12	6.57592199649206e-09	7.63007404556355e-08	4.21002551162939e-11	9.50900248442147e-08	1.50301157520589e-13	1.47206246863114e-09	6.49304040513216e-16	0.331554168999996	1.32889778542527e-12	0.00138419307554085	1.89913612581653e-07	2.19788795183223e-05	5.20123348389531e-08	1.87477168599944e-07	1.55435704243762e-09
S10155	3.31670111100846e-05	0.699526336254974	1.42223368024183e-07	1.61800947123021e-11	5.30790359370738e-09	3.90605336614229e-12	5.91342263021235e-09	7.16402610713755e-08	4.31603783812953e-11	1.01516138980195e-07	1.11421359081025e-13	1.47821334284393e-09	7.46291518634265e-16	0.298083833415966	1.24244860833196e-12	0.00232768967067817	3.78530084629488e-07	2.79849540094401e-05	5.59508428580383e-08	2.24547155833706e-07	1.5212705327755e-09
S1016	2.84799784926474e-05	0.683232443817147	1.51951269662636e-07	1.30509689591292e-11	5.69790905729173e-09	4.46811595013541e-12	6.32123708650877e-09	7.24474108521245e-08	3.97549925367255e-11	1.08718951333416e-07	1.1391467374514e-13	1.56378475187179e-09	6.42467175304591e-16	0.315216765147061	1.36561435764628e-12	0.00149650542046634	2.78884365628339e-07	2.49159844973226e-05	5.69353636695322e-08	2.05502325992057e-07	1.57096340062721e-09
S10163	2.86253122198358e-05	0.647652744303838	1.43510404154884e-07	1.23065484356245e-11	5.48307453758454e-09	4.15657138860547e-12	6.40240760938907e-09	7.72959808679227e-08	4.35782114290352e-11	8.48341928457534e-08	1.15788741977151e-13	1.42629609680035e-09	6.63284918546456e-16	0.349813472669331	1.28248236195183e-12	0.00247512770676366	2.28370152515541e-07	2.92284673928081e-05	5.46746264459821e-08	1.98034181802933e-07	1.44769685989277e-09
S10167	2.60703122035372e-05	0.673793788112568	1.26075685644156e-07	1.34904231111561e-11	5.14685456068257e-09	3.96808051681125e-12	6.10137019552315e-09	6.65607707478286e-08	3.12166500129198e-11	1.0670860434735e-07	9.8939421100618e-14	1.42289120428957e-09	6.60380859138275e-16	0.324678391735426	1.18347273801976e-12	0.00147453667214601	2.25657205234115e-07	2.64204112175808e-05	5.76610604059791e-08	1.95971751051525e-07	1.40028668741639e-09
S10168	3.67069848604066e-05	0.691949184378126	1.4540852223828e-07	1.51496593357892e-11	5.50792685296322e-09	4.08884814494252e-12	6.38832048027514e-09	7.40134377705734e-08	3.45815886347622e-11	1.44513243941874e-07	1.05067824821865e-13	1.57126865159291e-09	6.81640769325385e-16	0.305843252927386	1.2864090654597e-12	0.00214171894976058	3.59864702028646e-07	2.81004781036516e-05	5.88510070988575e-08	2.38539203737065e-07	1.56891837743796e-09
S10173	4.21385719756721e-05	0.709483809219051	1.57211378032832e-07	1.29086830885127e-11	5.63863268844143e-09	4.30184155240779e-12	6.60531256413516e-09	8.35777567409684e-08	4.21288233233836e-11	1.09978810833033e-07	1.13378841452055e-13	1.89486507879655e-09	6.22173439893158e-16	0.287831285135262	1.36355584446387e-12	0.00261169807536112	4.2798188743286e-07	2.99608070369572e-05	6.16618815479329e-08	2.51965723109099e-07	1.61424814606386e-09
S10175	3.16415718162297e-05	0.67383911104261	1.43444735184058e-07	1.40129873093945e-11	5.06748888313956e-09	4.0547766191036e-12	5.93351996645962e-09	7.42578607003224e-08	3.91892330145821e-11	1.01128603673587e-07	1.25394197749886e-13	1.53896524163173e-09	7.48109034255761e-16	0.324269485334521	1.2399151696013e-12	0.00183355531852499	3.01641633874106e-07	2.52975534701475e-05	5.8099524491816e-08	2.16527075975674e-07	1.48102621184554e-09
S10179	2.99717411216243e-05	0.698289048187414	1.61378408620747e-07	1.23407530110102e-11	4.66516790744882e-09	3.4608609722368e-12	5.82011811330771e-09	6.24239205915824e-08	3.88154914675583e-11	1.31779303015109e-07	1.02370952764134e-13	1.60777141022641e-09	9.42066033158716e-16	0.299806849516367	1.09605008136172e-12	0.0018457529776358	3.84279290894995e-07	2.73281238544532e-05	6.8802677252743e-08	2.2723407714792e-07	1.40705566889152e-09
S10186	4.09397060985863e-05	0.687458743287775	1.39198943797491e-07	1.29498237024533e-11	5.28784901591285e-09	3.94344687566315e-12	6.07416792827428e-09	7.22612560837399e-08	3.75930920861337e-11	1.04169399073948e-07	6.89083051494341e-14	1.48596951084076e-09	6.56497365251045e-16	0.310287293042923	1.24445077640067e-12	0.00218246362786072	4.01907990365316e-07	2.95415006635171e-05	5.91514743277958e-08	2.27747100458902e-07	1.49472742359237e-09
S1019	3.17196646142885e-05	0.699147006643925	1.36674683615919e-07	1.47571919736125e-11	5.3289624438587e-09	4.03553761857501e-12	6.07263882228434e-09	7.29786318260388e-08	4.1400150781558e-11	1.09256791266751e-07	1.00372192238188e-13	1.38984786900396e-09	7.34418212486546e-16	0.29883127261422	1.25610075217848e-12	0.00196294061148548	3.34663561124135e-07	2.61131208094179e-05	5.55239553084902e-08	2.23896608089416e-07	1.49771502044574e-09
S10190	4.04417486993904e-05	0.716263909094346	1.5164228002636e-07	1.31436221622698e-11	5.16931521465382e-09	3.77912449059985e-12	6.01362921021023e-09	7.30272441597565e-08	4.01052666947494e-11	1.03941228144152e-07	1.25784614402885e-13	1.66631959479592e-09	8.49637344410896e-16	0.281661644591827	1.22975098058632e-12	0.00200492021763644	4.88045069464073e-07	2.79494308263474e-05	6.40849897452879e-08	2.39710799031554e-07	1.55740510699767e-09
S10195	2.65500951255728e-05	0.669783207099584	1.30010959362517e-07	1.12932346516698e-11	4.98791438610796e-09	3.96318804677956e-12	5.91067995177104e-09	6.78676774717065e-08	3.755486713919e-11	8.59436686587511e-08	1.24144206622474e-13	1.36979209536218e-09	7.83570071239216e-16	0.328444867338315	1.18853912316263e-12	0.00172176984054171	2.77875080099626e-07	2.27833847284467e-05	5.28015128636247e-08	1.93949581584322e-07	1.47071420512785e-09
S10196	2.57320821552237e-05	0.711752983843558	1.31929730947331e-07	1.42269582616097e-11	4.79189838410564e-09	3.58680290536999e-12	5.73111527745208e-09	6.79240800250208e-08	3.74057494993783e-11	9.79390347832083e-08	1.18036982925873e-13	1.51546795757487e-09	1.0345546850566e-15	0.286266062811144	1.10142622975495e-12	0.00193159060398378	3.26050136924092e-07	2.2729572800723e-05	5.64140815495742e-08	2.07252745371934e-07	1.48162748809293e-09
S10200	2.77342885162477e-05	0.682081923274937	1.49348645952888e-07	1.36763098820059e-11	5.54157309313839e-09	4.30634913864943e-12	6.05938071605219e-09	7.35985610161932e-08	4.96719417147346e-11	1.23828620631638e-07	1.3528647648011e-13	1.65124279935393e-09	8.07145399310663e-16	0.3161706150094	1.33911031116575e-12	0.00169253614864933	3.01145223325016e-07	2.62446800182571e-05	5.84063575251909e-08	2.25373094538539e-07	1.57664975549683e-09
S10201	2.65294496589442e-05	0.671530120319476	1.37925836323495e-07	1.30181302556515e-11	5.60175395135533e-09	4.33817926858008e-12	5.93047471132464e-09	7.60401544992076e-08	3.52808026061576e-11	8.18844009051159e-08	1.56692791159683e-13	1.312850369388e-09	7.20059870038691e-16	0.3270798407689	1.33929649389781e-12	0.0013423505758473	1.78872432293805e-07	2.04271166639719e-05	4.89935230036442e-08	1.93572030107307e-07	1.58186382529462e-09
S10202	3.2226763105412e-05	0.676515779296238	1.66971866441137e-07	1.47543861467667e-11	5.97676666174092e-09	4.75148525981875e-12	6.93350368579426e-09	8.78743293884462e-08	5.15106362109819e-11	1.25251309455215e-07	1.33088357631999e-13	1.637191188423e-09	6.11417420778643e-16	0.321317848212278	1.43490919429621e-12	0.0021042562255065	3.06440488012203e-07	2.88965226006931e-05	6.08446126701031e-08	2.29334486526649e-07	1.64313196635272e-09
S10205	3.76457355401105e-05	0.691254654585182	1.31846528150598e-07	1.31292433498686e-11	4.85909465892576e-09	3.56646875489509e-12	5.80806303778514e-09	6.67845467563885e-08	3.74698335307951e-11	1.10728783820116e-07	1.31193441632534e-13	1.53933813992374e-09	8.70135428335352e-16	0.306572308884836	1.11112565991867e-12	0.00211405083852123	3.90675744900216e-07	2.03508412391138e-05	6.01754531807808e-08	2.15218369064571e-07	1.42335042769006e-09
S10211	2.57465403394807e-05	0.686977574551257	1.35132264851038e-07	1.20103348462278e-11	5.45331004482707e-09	4.41017814528254e-12	5.94128245425811e-09	7.21914633865309e-08	3.24250807441613e-11	9.01884345930747e-08	9.16397798062343e-14	1.45864838462438e-09	7.57484170314711e-16	0.311595433855132	1.35764974565956e-12	0.00137249886441463	2.58342610963567e-07	2.7933358268618e-05	5.70530967388502e-08	1.85536068259915e-07	1.48311253869956e-09
S10221	3.1028654096238e-05	0.698253901391291	1.30339670601528e-07	1.49311413119575e-11	4.82260578280591e-09	3.72727433062079e-12	5.92094225550467e-09	6.53961478094039e-08	4.03716972617189e-11	1.00032640911848e-07	1.14108058245058e-13	1.59295921776561e-09	8.29701609154465e-16	0.299657279141049	1.11180047686167e-12	0.00203278897698224	3.38795365221926e-07	2.40816309675981e-05	5.72555694646479e-08	2.14582165704149e-07	1.40729037710885e-09
S10222	3.14261868530682e-05	0.665797167767401	1.33250893935775e-07	1.21909515467926e-11	5.67698628839801e-09	4.4621096435407e-12	6.28019087560083e-09	6.93907782105043e-08	3.97137665979603e-11	8.09692951598922e-08	1.20440650293468e-13	1.47853821344827e-09	7.4845576847082e-16	0.332197782953082	1.39735066806507e-12	0.00194793869230039	2.60644120797667e-07	2.48646834045367e-05	5.59466168638025e-08	2.04418157251665e-07	1.6034954525998e-09
S10226	3.58258703857037e-05	0.699170413287091	1.3808172836237e-07	1.25617136456765e-11	5.14132905315228e-09	3.75800997122971e-12	5.76038654020566e-09	6.54739565527314e-08	4.27598387952567e-11	9.3978006802649e-08	1.27926430548729e-13	1.38982765062097e-09	8.67793841865697e-16	0.298847503685606	1.17516133124832e-12	0.00191903333718474	3.19051081290911e-07	2.63204704899932e-05	5.79019545376871e-08	2.15023469390128e-07	1.48711928477602e-09
S10227	2.59937957431529e-05	0.662777175907449	1.37805109048271e-07	1.45363819808145e-11	5.04962688790233e-09	3.96345319146427e-12	6.01016628076089e-09	7.07028699517275e-08	4.06743896041958e-11	8.7659639064522e-08	1.220476320699e-13	1.35594856522092e-09	8.32825718928508e-16	0.335392148195703	1.21973143778383e-12	0.00178401161490585	2.72004304565511e-07	1.98366200455076e-05	5.18833554075339e-08	1.99918583429009e-07	1.41603337487022e-09
S10228	2.7618581099953e-05	0.701232843894512	1.40618043071205e-07	1.28171358990817e-11	5.29912026058682e-09	3.91678180299644e-12	5.79000095187645e-09	7.00981218552301e-08	4.00487174611977e-11	9.99629705846431e-08	1.17128530109493e-13	1.43169226012962e-09	8.53020842350967e-16	0.296730103063627	1.21407611652548e-12	0.00198135220196885	3.35347418353769e-07	2.71542228196032e-05	5.40749306022768e-08	2.13927380501605e-07	1.42817964075193e-09
S10232	3.48717244922944e-05	0.683394316173888	1.55717606631226e-07	1.12117664869103e-11	5.9495789875575e-09	4.65751571792382e-12	6.56147852071809e-09	7.17227834176827e-08	3.2113837261666e-11	1.00647558158816e-07	8.27207948737624e-14	1.53896931255453e-09	6.11149371122062e-16	0.314542287312517	1.44278614860342e-12	0.00199917907708377	3.37360241688047e-07	2.84025197683817e-05	5.8109464966383e-08	2.03920131989715e-07	1.61492766702093e-09
