B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
average.mix_1	0.000141662570638202	0	0	0	0.000678353395034603	0.0021495221369823
average.mix_2	0	0	0	0	0.000243035250238103	0.00227277439558556
average.mix_3	0.00160030457379945	0.00215529576415384	0.00203468974215702	0.00160770765162081	0.00111040848259436	0
average.mix_4	0.00135528397300534	0.00124339721198287	0.00131456896078583	0.00114442585541752	0.00106029493000289	1.95852962474153e-05
average.mix_5	0.00148289197828431	0.00163792481493956	0.00167983472025651	0.00144025276172358	0.00130695117944437	6.75258940217859e-05
average.mix_6	0.000734447520566358	0.000412127902412642	0.000560841231269397	0.000720095818530541	0.000951116427725653	0.000693910631414056
average.mix_7	0.00123727510723243	0.00121290197207751	0.00126979799692733	0.000853168699920352	0.000593717883125972	0
average.mix_8	0.000446503744343108	0	0	0	0.000326493723117105	0.000849248140120836
average.mix_9	0.000746371038496813	0.0004396527303986	0.000647960452361511	0.000683055012393582	0.00100681496337986	0.00116157258832521
average.mix_10	0.00105357129880489	0.000751674101440955	0.000810684428842549	0.000585336035881859	0.000400900476303357	0
average.mix_11	0	0	0	0	0.000305054936029107	0.00211299833612647
average.mix_12	0.000177366141413789	0	0	6.39426660391269e-05	0.000557167506771661	0.00123960190561029
average.mix_13	0.00108177780062335	0.000780621121487344	0.000855943703932018	0.000394851706292976	0.000221467682854895	0
average.mix_14	0.00100231197380408	0.000685707562559175	0.000731527572444455	0.000442986810316058	0.000240915263477068	0
average.mix_15	0.00129012781067879	0.00148563229042344	0.00148311361093646	0.000719940377825795	0.000422481364593508	0
average.mix_16	0.00112741373638108	0.00128405805470332	0.00127801988757168	0.000986107871387775	0.000762930645176799	0
average.mix_17	0.00180894595932998	0.00193280884314351	0.00175093548382799	0.00114152800096853	0.000407184154654231	0
average.mix_18	0	0	0	0	0.000310689658995475	0.00245729212131242
average.mix_19	0.000773041557229651	0.000238766643551492	0.000398712030502838	0.000548773727195542	0.000768375867416197	0.000522119099703601
average.mix_20	0.00173610224729351	0.00283977772322573	0.0026386072156281	0.0019655008496002	0.00128423729490625	0
average.mix_21	0.00122834427163531	0.0012892583593774	0.00131005648583656	0.00102767906638289	0.000755972723783591	0
average.mix_22	0.00120745652384929	0.000676413807108745	0.000859926788350636	0.000761281895105321	0.000958470673359288	0.000864450120801473
average.mix_23	0.0010310398545071	0.000401281120775847	0.00055893794574223	0.000680703398003409	0.000837623291704715	0.000475528120647304
average.mix_24	0	0	0	0	0.000253735200738592	0.00292437226766861
average.mix_25	0.00104035891696885	0.000929657315362987	0.00107102397474345	0.00120964835482884	0.00130282928130632	0.000489091610582922
average.mix_26	0.00151299497723428	0.00268460224926675	0.00257049808149	0.00165358494841318	0.00108458533029855	0
average.mix_27	0	0	0	0	0	0.00209269512585883
