Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
average.Mix_1	0.00136069863001234	0.00149548473997297	0.00181174059020494	0.00127779851308554	0.00125719855110712	0.0044520017771235
average.Mix_2	0.00143266385105343	0.00108571975164961	0.0010511575198249	0.000868911032746701	0.00061835693445098	0.000261666927339284
average.Mix_3	0	0.000834429095513409	0.000669840439246843	0.000195703021787942	0.00031947577485598	0
average.Mix_4	0.000147177231330746	0.00103870633335281	0.000941102312691099	0.000350408794761479	0.000348718235643276	0
average.Mix_5	0.00109021618018783	0.00025382934766171	9.52812579922927e-05	0.000140988159271248	0	0
average.Mix_6	0.00163822383466233	0.000641692874643775	0.000610363821117491	0.000918653867036316	0.00085915748919819	0.00500500168493685
average.Mix_7	9.70201606760451e-05	0.000596919401484488	9.81511512198934e-05	0.000118051859950825	0.000155105067140114	0
average.Mix_8	0.00135431763454503	0.000629781740738611	3.64952820417808e-05	0.00072904852926377	0.000685162747742675	0.000323507364008507
average.Mix_9	0.000870943301895186	0.00077670151681242	0.000590664083678441	0.00048552796229726	0.000350390387626501	0
average.Mix_10	0.00116037638481649	0.000111621986894726	0	0.000302571782795054	0.00017074602102886	0.000201221723482515
average.Mix_11	0.000825081543522781	0.0012243605229924	0.0010962683402992	0.000710426256545814	0.000566752080945787	0
average.Mix_12	0.000523596235739443	0.00144355081985987	0.00155490368417131	0.000899291275626859	0.00105843875462224	0.000940263763683153
average.Mix_13	0.000894179449886851	0.000145888446333126	0	0.000134581384604463	0	0
average.Mix_14	0	0.000896683275855272	0.000654706929944132	4.75513362765764e-05	0.000140227499410766	0
average.Mix_15	0.000434966060205528	0.00106450189239576	0.000668667604634236	0.000559044336385656	0.000620497049235277	0
average.Mix_16	0.000827718652050462	0.00048610030814956	0	0.000401377257790091	0.00039932953012549	0
average.Mix_17	0.000284057781777396	0.000713458248472282	0.000181560162165321	0.00029327125827029	0.000364686765409598	0
average.Mix_18	0.000674988690227449	0.00125519110310178	0.000826403630125938	0.000818917490315616	0.000868481083168593	0
average.Mix_19	0.000612727160692667	0.000841228697203521	0.000750480301616071	0.000593984149939041	0.000702442410340422	0.000794655894226252
average.Mix_20	0.00124513700683219	0.000475831567882115	4.27571256801199e-05	0.000551249807859045	0.000468917296440137	0.000318134056711891
average.Mix_21	0.00135448027469583	0.000410006278422771	0	0.000640253738367712	0.000613777143255984	0.00164732261835535
average.Mix_22	0.000890752160381349	0.000876908913766598	0.000739194183543719	0.000787765715470409	0.000925025267588948	0.00238220619610073
average.Mix_23	0.00151950391680394	0.00053027678961682	0.000179884837130937	0.000587281144770325	0.000306213506664803	0
average.Mix_24	5.13055241641218e-05	0.00109084309711665	0.000427080740253423	0.000572699496214209	0.000922485340809462	0
average.Mix_25	0.00066980384676596	0.000208675369341115	0	6.2227515241348e-05	0	0
average.Mix_26	0.000453043647138122	0.000491109523280912	0	0.000218363523539956	0.000251314172926374	0
average.Mix_27	0.000873245810073675	0	0	0.000121099098878865	0.000185455086123623	0
average.Mix_28	0.0012040480891588	0.000846395543686689	0.000632012529908729	0.000800634563662248	0.000766152316698437	0.00143641876985481
average.Mix_29	0.000603378163478826	0.00027531131573619	0	0.000153969495605286	0.000122145542256449	0
average.Mix_30	0	0.000453576265266321	0.00016934747395148	0	0	0
average.Mix_31	0.000870048970378091	0.000561941514751281	7.36515550529998e-05	0.000424230784678079	0.000366101359215881	0
average.Mix_32	0.000738021713665019	0.001013567973775	0.000486411381763988	0.000751347564247705	0.000853055604995591	0
average.Mix_33	0.000406431653019145	0.00101201140755187	0.000564921885842479	0.000601765031420933	0.000779429999107698	0
average.Mix_34	0.0015072577139685	0.000497654440975895	0.000337668045791265	0.000754501139067083	0.000668134164228627	0.00356675023603082
average.Mix_35	0.000638728829576686	0.00116831375142023	0.00115836424623188	0.000590000873023022	0.000459481845083001	0
average.Mix_36	0.000657596840718814	0.00056515518273301	0.000180114584411428	0.000316187286190139	0.000256679615528754	0
average.Mix_37	1.45060582502087e-05	0.000876188425880843	0.00080204790195202	0.000270688175565392	0.000341887679351041	0
average.Mix_38	0.000565095012011848	0.00150990350718174	0.00154752479521094	0.000952854629479553	0.00108273841178249	0.000336335050854441
average.Mix_39	0.00197281315928527	0.00028822299975667	0	0.000838527056503841	0.000703943153252531	0.0036746310368712
average.Mix_40	0.000231300539982087	0.000466748429586817	0.000278385459155415	4.85154003618314e-05	0	0
average.Mix_41	0.000636853701746003	0.00122349110317397	0.00150277518540451	0.00063534869254173	0.000497648823451585	0
average.Mix_42	0.000431561061062684	0.000271441663920108	0	0.00013036591368484	0.000178207480718258	0
average.Mix_43	0.00109628755702449	0.000321143832589025	3.11007794801603e-05	0.000380870299423637	0.000259187870896829	0.000204725592420736
average.Mix_44	0.000811473604731205	0.00167520562493835	0.00205675367636847	0.0010751347338292	0.00106480733066067	0.00145786766103616
average.Mix_45	0.000275470909811911	0.000427189029784217	0	0.000206403989783373	0.000376871151758289	0
average.Mix_46	0.000647942604108881	0	0	8.84682397798842e-05	0.000160703350222341	0
