B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
average.Mix_1	0.00317501707577998	0.00262988486123541	0.00288908546810517	0.00375637067709094	0.00434996069970426	0.00775398878181729
average.Mix_2	0.00253541603581038	0.00256566762831127	0.00210965781662434	0.00223753510117947	0.00201875668302609	0.00184448949688444
average.Mix_3	0.00104364127851648	0.0013199602835998	0.00202228033818587	0.000417093130752926	0.000279935960346515	0
average.Mix_4	0.00123511720258898	0.00181579733887098	0.00204009651304823	0.000655124623082865	0.000376119754259154	0
average.Mix_5	0.000877111149641685	1.92268125185851e-06	0.000460977904801026	0	0	0
average.Mix_6	0.002907341729301	0.00145558107741262	0.00196242207179939	0.00271452853847585	0.00320962329806794	0.00656214825044404
average.Mix_7	0.00135123396802572	0.00212716744681517	0.0020032494645252	0.000886664056664151	0.000304680662199139	0
average.Mix_8	0.00310742873519681	0.00350960363602532	0.00248018682146283	0.00376312156792734	0.00334625229932898	0.00250968411564857
average.Mix_9	0.00178821645850339	0.00178517936168507	0.0018008932560079	0.0010569771017079	0.000788772770291861	0
average.Mix_10	0.00187350240030215	0.000895961380008735	0.00125521918630038	0.00069442522021298	0.000545700696956294	0.000298607255438683
average.Mix_11	0.00217498229255592	0.00313811489630694	0.00241991484625412	0.00231992278741917	0.00188794869224012	0.00020719859999131
average.Mix_12	0.0025087908964432	0.00273704043846408	0.00307480330250674	0.00313529571481319	0.00343229275264778	0.00460535242550836
average.Mix_13	0.00145037201440593	0.0011124475006482	0.00113007479662525	0.000137475248053033	0	0
average.Mix_14	0.000712085229682605	0.00165895778830366	0.00202689922102653	1.88821258378623e-05	0	0
average.Mix_15	0.00223137819297745	0.00346893259329722	0.00274084562321683	0.00281505667221881	0.00232640239996507	1.50423273079534e-05
average.Mix_16	0.00233583593925436	0.00269597915502825	0.00218904371232474	0.00232615975686139	0.00186088446090132	2.69986684029579e-05
average.Mix_17	0.00185182417972403	0.00277924703610119	0.00236993866186953	0.00193414904774689	0.00136307877570902	0
average.Mix_18	0.00283322256472742	0.00457056864500029	0.00312496765487815	0.00428461657182938	0.00370789208751299	0.00160271843145948
average.Mix_19	0.00212488501351093	0.00162650840520296	0.00236607029892527	0.00191845701736853	0.00214959005482976	0.00305110467790882
average.Mix_20	0.00248281892332383	0.00213842558402836	0.00190137899283653	0.00215883485765549	0.00193618341649964	0.00154791573285187
average.Mix_21	0.00286247420698509	0.002396353537525	0.00214322520315434	0.00294791849019904	0.00284278489467788	0.00320142172148217
average.Mix_22	0.00269083300656789	0.00220355835032783	0.0026434198290675	0.00306574160727354	0.00337868357788284	0.00509733132876999
