naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
average.mix_1	0	0	0.000872638367931326	0.000912684260535412	0.000518533592901491	0	0.000324536417774936	1.13175107616812e-05	0
average.mix_2	0	0	0.00176079482231976	0.00169067071552481	0.000260836155918757	0	0.000811441770547816	0	0
average.mix_3	0	0	0	0	4.31319476727177e-05	0	0	0.000383692847134027	0.000316602997671604
average.mix_4	0	0	0	0	0	0	0	0	0
average.mix_5	0	0	0	0	0.00020495122317148	0	0	3.49303302407256e-05	0
average.mix_6	0	0	0	0	0.000171007694388048	0	0	0	0
average.mix_7	0.000600059088648988	0.000289418755746791	0	0	0.000102567262166901	0	0	4.23500694069759e-05	0
average.mix_8	0	0	0	0	0	0	0	0	0
average.mix_9	0	0	0	0	0.000388946339091126	0	0	6.52015999189555e-05	0
average.mix_10	0.000713940764970618	0.000304757846651704	0	0	0	0	0	0	0
average.mix_11	0	0	0.00114311455187262	0.000939543514203286	0.000283427329523799	0	0.000507867529537058	0	0
average.mix_12	0	0	3.70918570386054e-05	0	6.37579002060972e-05	0	0	0	0
average.mix_13	0.00121712003027602	0.000722150706629725	0	0	2.75609585485678e-05	0	0	0	0
average.mix_14	0.00110522277643425	0.000613604420757396	0	0	0	0	0	0	0
average.mix_15	0.000817241317152193	0.00045359104858899	0	0	0.000432891570663641	0.000311299263582007	0	3.71969371490465e-05	0
average.mix_16	0	0	0	0	0	0	0	3.93243676361084e-05	0
average.mix_17	0.00242996942853683	0.00167456878491822	-0.0014873675420818	-0.000444842943178928	0	0	-0.00084567493489905	0.000167827345193631	0.000238208746526512
average.mix_18	0	0	0.00192701349859884	0.00166095896903009	0.000136502152222651	0	0.000943319838533204	0	0
average.mix_19	0	0	0	0	8.15401324937781e-05	0	0	0	0
average.mix_20	0	0	-0.00109995741169556	0	0.00047993942968994	0.000421373617748784	-0.000462281204829934	0.000749538583885253	0.00165468558762162
average.mix_21	0.000200738229802341	0	0	0	0	0	0	1.71387831217097e-06	0
average.mix_22	0.000189249213798561	2.75911574375928e-05	0	0	0.000213087494633913	0	0	0	0
average.mix_23	0.000242667048043172	8.71168229766605e-05	0	0	0	0	0	0	0
average.mix_24	0	0	0.00306604837889605	0.00346486148071128	0.000360250180868745	0	0.00147765801681254	0	0
average.mix_25	0	0	0	0	9.33429026789103e-05	0	0	0.000155685596702958	0
average.mix_26	0	0	-0.00080625536802896	0	0.000780469074971344	0.00078528960333053	-0.000233255020018699	0.000696179296239585	0.00113644691569867
average.mix_27	0.000249763614748092	0.00023000378340782	0.00100064685041082	0.00104866653682481	0.00044582148943667	0	0.000434407172099878	0	0
average.mix_28	0	0	-0.0010817090744301	0	0.000285118522867104	0.000122630784175402	-0.000558778717932122	0.000544882128005998	0.00104216113809015
average.mix_29	0	0	0	0	0.000304091179221191	0	0	6.13378153190621e-05	0
average.mix_30	0	0	0	0	0.000245521906185082	0	0	4.57636005659191e-05	0
average.mix_31	0	0	0	0	0.000117089193214908	0	0	4.85796218045337e-05	0
average.mix_32	0	0	0	0	0.000125878236339026	0	0	6.21797194816113e-05	0
average.mix_33	0	0	0	0	0.000164057066924177	0	0	0	0
average.mix_34	0	0	0.00100946877024819	0.000776183352186349	0.00028742591853649	0	0.000402894721527188	0	0
average.mix_35	0	0	0	0	0.00018510641511482	0	0	0	0
average.mix_36	0.000556211354629623	0.000191426124807973	0	0	0	0	0	0	0
average.mix_37	0.000296557894850123	4.83789273084941e-06	0	0	0	0	0	0	0
average.mix_38	0	0	-7.10373765101354e-05	0	0.000474556483658464	0.000306023387091887	0	0.000580763168016138	0.000702078181697884
average.mix_39	0.00100218440395985	0.000575888951858441	0	0	0.000259000104046224	5.7338773047377e-05	0	9.16108662207488e-05	3.57028597682118e-05
average.mix_40	0	0	0	0	0.000149509148090364	0	0	8.64015069915515e-06	0
average.mix_41	0	0	0.000423288770267206	0.000326639012259366	0.000363571654514484	0	0	0	0
average.mix_42	0.000976389622558311	0.000528960574638995	-0.000852812129333099	0	1.84929440657814e-05	0	-0.000463835248125015	0.000244346019835435	0.000339802285248666
average.mix_43	0	0	0	0	0.000518522192167076	0.000188050422222673	0	0.000328698495118028	0.000391854998947034
average.mix_44	0	0	0	0	0.000138064393184447	0	0	0.000201961613685847	0
average.mix_45	0	0	0	0	0.000129682968810763	0	0	0.000286568940698725	0
average.mix_46	0	0	0	0	0.000257619553368047	9.51415785832279e-05	0	0.000354829859675584	0.000806232805079851
average.mix_47	0	0	0	0	6.0009917351486e-05	0	0	0	0
average.mix_48	0.000131646627995891	0.00018447031130727	0.00149085069193784	0.0017558750393555	0.000522002421235344	0	0.000618553038019762	0	0
average.mix_49	0	0	0	0	0.000412909376350647	0	0	0	0
average.mix_50	0.000271897091860696	0	0	0	0	0	0	0.000227940523251278	0.000142166038771579
average.mix_51	4.18675600988456e-05	7.8876730079917e-05	0.000721089658378615	0.000801676538597828	0.00044711327559097	0	0.000209904372689089	0	0
average.mix_52	0.00139603994973333	0.00089695584439743	-0.000452726205080601	0	0.000236218428653731	0	-0.000154761048696811	0.000141559643066873	0
average.mix_53	0	0	0	0	0.000285674526759236	0	0	0	0
average.mix_54	0.000925916237173807	0.000479502724378667	-0.000566438218334891	0	0	0	-0.000370588412347108	0.000236883029899014	0.000661488647940631
average.mix_55	0	0	0	0	0.000178222707109526	0	0	0	0
average.mix_56	0	0	0	0	0	0	0	0.000119640067268833	0
average.mix_57	0	0	0	0	0.000388292794304868	0	0	0.000136400653501816	0
average.mix_58	0	0	0	0	0.000191056325741607	0	0	7.78782072309537e-05	0
average.mix_59	0	0	0	0	0.000210782784590036	0	0	0	0
average.mix_60	0.000322233219508818	7.70225635904655e-06	0	0	0	0	0	0	0
average.mix_61	0.000337976708397697	3.95125013975446e-05	-0.00109245598768605	-0.000129359041048304	0	0	-0.000648070924413726	0.000474465565486946	0.000532982671961971
average.mix_62	0.000128621611601004	0	-8.77446428627646e-05	0	0.000261653357789975	0	-7.30603036749474e-06	0.000397844682396095	0.000269481177169264
average.mix_63	0	0	0	0	0.000135634164599873	0	0	0	0
average.mix_64	0	0	0	0	0	0	0	0	0
average.mix_65	0	0	0	0	0.000531924037035762	3.25096891573261e-05	0	7.4764381141727e-05	0
average.mix_66	3.7209018850529e-06	3.87559065317748e-05	0.000720597502553554	0.000827324529064061	0.000481031892932478	0	0.000180981968990269	0	0
average.mix_67	0.00106442246186883	0.000651327455509707	-0.000372531211860958	0	0.000403988829232662	9.73217703614447e-05	-0.000108365882453563	0.000351486708903986	0.000410501766823622
average.mix_68	0	0	0	0	0.000452752594727021	0.000448323109890019	0	0.000414896924889452	0.00084823869657671
average.mix_69	0	0	0	0	0	0	0	0	0
average.mix_70	0.00137655871472922	0.00110123363919373	0	0	0.000778340048962391	0	0	0	0
average.mix_71	0.000189794797192707	0.000151855269967595	0.00108450507187176	0.000906225050355604	0.000149856695911429	0	0.000426489009972309	0	0
average.mix_72	0.00191726624922316	0.00124803406371121	0	0	0	0	0	0	0
average.mix_73	0.001028572420551	0.000724295823171418	0	0	0.000614777008990957	0	0	0	0
average.mix_74	0.000106537505251212	0	0	0	0.00012132829346929	0	0	0	0
average.mix_75	0	0	0.000970501353718527	0.000842083576484594	0.000294961748348769	0	0.000402954228263106	0	0
average.mix_76	0	0	0	0	0.000200394623121061	0	0	0.000175607916407352	0.000155381235744773
average.mix_77	0	0	-0.000602353372917321	0	0.000331915412453353	0.000220885809258255	-0.000290391795301462	0.000679756305775695	0.00121435773937435
average.mix_78	0	0	0	0	0.000194044671907671	0	0	0	0
average.mix_79	0	0	0.000309824467589759	0	0	0	0	0	0
average.mix_80	0.000263701985721466	0	0	0	0	0	0	0	0
average.mix_81	0	0	0	0	0	0	0	0.000240250627433231	7.06624140270508e-05
average.mix_82	0	0	0	0	8.31553816802067e-05	0	0	0	0
average.mix_83	0	0	0.000709842742791277	0.000441239031235798	0.000189900357720459	0	0.000208500770808022	0	0
average.mix_84	0	0	0	0	0	0	0	5.85676827474978e-06	0
average.mix_85	0	0	0	0	0	0	0	7.91256017094299e-05	0
average.mix_86	0	0	0	0	0.000180196445002664	1.82091924238476e-05	0	0.000431361234102456	0.000541659092949095
average.mix_87	0	0	0	0	4.73189271605609e-05	0	0	0.000155199331769864	0
average.mix_88	0	0	0	0	0.000159795540154626	0	0	0.000168248257148168	0
average.mix_89	0	0	0	0	0.000219190116238312	1.43031065226167e-05	0	0.000490175148733162	0.000847795982268265
average.mix_90	0	0	0	0	0.000106866720686269	0	0	7.9431262466353e-05	0
average.mix_91	0	0	0.000636547314104	0.000778585182596497	0.000485708033021923	0	9.3095633428608e-05	0	0
average.mix_92	0	0	0	0	3.75299503654543e-05	0	0	5.89867968456812e-08	0
average.mix_93	0	0	0.00328135359848983	0.0034822895393392	0.000215748279293264	0	0.00169183607748003	0	0
average.mix_94	0	0	0.000998318077642104	0.000805587967514823	0.000460976470613845	0	0.000510162721139996	0	0
average.mix_95	0.000141066166134467	0.00015745569344164	2.67374310035156e-05	0	0.000557632631208375	0	0	0	0
average.mix_96	0	1.30275493932761e-05	0	0	0.000730430189598198	0	0	0	0
average.mix_97	0	0	0	0	5.78387868250898e-05	0	0	0	0
average.mix_98	0	0	0	0	0	0	0	0	0
average.mix_99	0	0	-0.00128246175835298	-6.84093239870707e-05	0.000282049017108935	0.000134786901174338	-0.000672730078782092	0.000913174914596665	0.00156181034578408
average.mix_100	0	0	0	0	7.15745579402346e-05	0	0	4.51990042821061e-05	0
stdev.mix_1	0	0	1.91102840998592e-06	1.2569756201564e-06	1.24362871120946e-06	0	1.55597189435062e-06	2.59866195785405e-07	0
stdev.mix_2	0	0	4.84298819197781e-06	1.7277146891112e-06	5.15546082778354e-07	0	2.13623786153952e-06	0	0
stdev.mix_3	0	0	0	0	9.17971282441002e-07	0	0	9.32142896851113e-07	8.49357090204224e-07
stdev.mix_4	0	0	0	0	0	0	0	0	0
stdev.mix_5	0	0	0	0	9.23316792163291e-07	0	0	7.43373859572376e-07	0
stdev.mix_6	0	0	0	0	8.63143051925332e-07	0	0	0	0
stdev.mix_7	2.19906941144454e-06	8.51167755338818e-07	0	0	2.6693213161024e-07	0	0	1.37941857895895e-06	0
stdev.mix_8	0	0	0	0	0	0	0	0	0
stdev.mix_9	0	0	0	0	1.30225949194137e-07	0	0	1.20817614631133e-06	0
stdev.mix_10	1.41739570720311e-06	1.27748330592735e-06	0	0	0	0	0	0	0
stdev.mix_11	0	0	1.976203309222e-06	3.43903405155759e-06	8.89764274998721e-07	0	3.42450630255075e-06	0	0
stdev.mix_12	0	0	4.0334780915321e-06	0	4.22871130393901e-07	0	0	0	0
stdev.mix_13	1.93850594274062e-06	1.79469871842282e-06	0	0	2.37460158372472e-06	0	0	0	0
stdev.mix_14	3.89245248370743e-06	2.45249963887146e-06	0	0	0	0	0	0	0
stdev.mix_15	1.1217741536043e-07	3.9544368155279e-07	0	0	1.22322070076534e-06	1.21411335039719e-06	0	2.92192132883952e-07	0
stdev.mix_16	0	0	0	0	0	0	0	4.65833716409219e-07	0
stdev.mix_17	1.15454711946957e-06	2.52606579167404e-07	1.52103410328261e-06	3.54925419824225e-06	0	0	2.45397249614208e-06	3.56606408074435e-07	1.98883925413119e-06
stdev.mix_18	0	0	2.2629070657685e-06	4.36906308241091e-06	2.92089235782991e-07	0	3.40890087587474e-06	0	0
stdev.mix_19	0	0	0	0	3.4506130520809e-07	0	0	0	0
stdev.mix_20	0	0	5.39387605615719e-06	0	1.79084366480739e-06	5.73346038868713e-07	2.9472798124299e-06	7.86782084079595e-07	9.82435939437689e-07
stdev.mix_21	1.0430059572793e-06	0	0	0	0	0	0	1.43938166625611e-06	0
stdev.mix_22	1.16365283359014e-06	1.61338495149262e-06	0	0	1.5885019530195e-06	0	0	0	0
stdev.mix_23	9.18904986128155e-07	9.14065334747733e-07	0	0	0	0	0	0	0
