naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
average.mix_24	0	0	0	0	0	0	-0.00052886288653831	0	0
average.mix_25	0.0005937295546314	0.000324718818800922	0	0	0.000614326983462513	0.000805069478094898	0	0.00152364038051863	0.00251896928131334
average.mix_26	0	0	0	0	0	0	0	0	0
average.mix_27	0.000617701475543038	0.000240092795008851	0	0	0.00151999513199768	0.00122174263533297	0	0.00110141326458002	0.00306885894020908
average.mix_28	0	0	0	0	0.000451930625456395	0	0	0.000630123951310313	0.000891180325843496
average.mix_29	0.000284281508584548	0	0	0	0.00186450923945229	0.000922663746754554	0	0.000646419332734016	0.0023541293961856
average.mix_30	0	0	0	0	0.000278356752177501	8.04559942819647e-05	0	0.00115664767517259	0.00179680271449852
average.mix_31	0	0	0	0	0.000543961038976554	0	0	0.000714184574746589	9.05940563738644e-05
average.mix_32	0.0012378664342451	0.000601873417145106	0	0	0.00128483199705192	0.000743661214424207	0.000183566978076722	0.00180150275440447	0.00195952016400593
average.mix_33	0	0	0	0	0	0	0	0.000730148497235366	0
average.mix_34	0.000339849591292478	0	0	0.000160501094641583	0.0012954002876802	0	0	0	0
average.mix_35	0	0	0	0	0.000416417480000992	0	0	0.000613200093880547	0.00109702145825952
average.mix_36	0	0	0	0	0.000986549762598107	0	0	0.000300509238859334	5.90314358140953e-06
average.mix_37	0	0	0	0	0	0	0	0	0
average.mix_38	0	0	0	0	0.000603094590073693	0	0	0	0
average.mix_39	0.00024656401342764	4.22230918153341e-05	0	0	0.000948119831970219	5.32208863448944e-05	0	0.000644821560395203	0.00132449665585517
average.mix_40	0	0	0	0	0.000569414392226525	0	0	0.000512146734206699	0
average.mix_41	0	0	0	0	0.000391483020531819	0	0	0	0
average.mix_42	0.00186221078224392	0.00124719581313071	0	0	0.000930914808686514	0	0	0.00170952920367511	0.000390679723519092
average.mix_43	0.000489331011890764	0.000494700071552456	0	0	0.000781189681708522	0	0	0	0
average.mix_44	0.00200773030676243	0.00135052698422316	0	0	0.00194019215557898	0.00111116353891354	0	0.00120340838575583	0.00176315794274917
average.mix_45	0.000324863560468254	0.000125024183229872	0	0	0.00155062423744841	0	0	3.80682735587072e-05	0.000314727464489495
average.mix_46	0	0	0.000109867353186929	0.00147373822096071	0.000255033347553278	0	0	0	0
average.mix_47	0	0	0	0	0	0	-0.000598055293444688	0	0
average.mix_48	0.00177202534189342	0.0012011593424856	0	0	0.00121783896257377	0	0	0.00130869548265139	0
average.mix_49	0.000436432811891526	0	0.00690233734467044	0.00807958501561501	0.00178857226010669	0.000389569887849592	0.00617104029432149	0.000690896154035435	0.00116986054602632
average.mix_50	0	0	0	0	0.000853417804895241	0	0	0.000658826712581921	0.00152201971178498
average.mix_51	0	0	0	0	3.30342409404363e-05	0	0	0	0
average.mix_52	0	0	0	0	0.000672222129928656	0	0	0	0
average.mix_53	0.00369868131343487	0.00283019791774916	0	0.00249193236874322	0.00257600471154783	0	0	4.02927450284019e-05	0
average.mix_54	0	0	0	0	0.000329128945078932	0	0	0.000661242737401257	0
average.mix_55	0	0	0	0	0	0	0	0.000171911728138663	0
average.mix_56	0	0	0	0	0	0	0	0.00117688537794149	0.00120444146490038
average.mix_57	0.000330208259294235	8.47400375880773e-05	0	0	0.000967707495922261	0.000608969894279602	0	0.00110966817373029	0.00262968232612731
average.mix_58	0	0	0	0	0	0	0	0.00012342364222527	0.000156722197253107
average.mix_59	0.0015925948797544	0.00153276043235056	0	0.00226365863341729	0.00210327446908013	0	0	0	0
average.mix_60	0	0	0	0	0	0	0	0.000680600426974249	0
average.mix_61	0	0	0	0	0.000769303150465224	0	0	0.000122011187193057	0
average.mix_62	0	0	0	0	7.53719954200368e-05	0	0	0	0
average.mix_63	0	0	0	0	0	0	0	0.000389013826829472	0.000320304529981677
average.mix_64	0.00172626819696998	0.00136866261428639	0	0	0.000734649856422407	0	0	0	0
average.mix_65	0	0	0	0	0.000856286556738107	0	0	0	0
average.mix_66	0.00269070508694963	0.00206468343845965	0	0.00359170157337937	0.00309965469491182	0	0	0	0
average.mix_67	0.00103687165086947	0.00076358942095067	0	0	0.00168822618374318	0.000652609452911506	0	0.000381896969297373	0.00159967439850656
average.mix_68	0	0	0	0	0.000378715518437463	0	0	0	0
average.mix_69	0.00156385038616183	0.00127078486190991	0	0	0.0009900350054199	0	0	0.000708923738210492	8.47036793811615e-05
average.mix_70	0	0	0	0	0	0	0	0	0
average.mix_71	0	0	0	0	0.000483740902500931	0	0	0	0
average.mix_72	0	0	0	0	0.000315537511001326	0	0	0	0
average.mix_73	0	0	0	0	0	0	-0.000701013997210129	0	0
average.mix_74	2.87544686941065e-05	0	0	0	0.000461367127659211	0.0010153227421581	0	0.00177436988171122	0.00277714473814486
average.mix_75	0.000786993496227768	0.000679379795893128	0	0	0.00056616596292616	0	0	0.000634372667207104	0
average.mix_76	0	0	0	0	0.000964137118181261	0	0	0	0
average.mix_77	0.000782425166308775	0.000687958281951868	0	0	0.000989938499665681	0	0	0.000940606391113805	0.000870534617675259
average.mix_78	0	0	0	0	0	0	0	0	0
average.mix_79	0.00232940698356782	0.00228879628585577	0	0.00125653021198357	0.000895123981763584	0	0	0	0
average.mix_80	0.00347585643837711	0.00299840235400331	0.00217656596003344	0.00575219384808073	0.00219597688845419	0	0.00203385156784202	0.000629427538092683	0
average.mix_81	0.00280771983360354	0.00212653354642777	0.00916009429410141	0.0103793842279527	0.00238112867690225	0	0.0045705286346344	0	0
average.mix_82	0	0	0	0	0	0	0	0	0
average.mix_83	0	0	-0.00112342445743126	0	0	0	-0.0013156052280398	0	0
average.mix_84	0	0	0	0	0.000418663556671767	0	0	0	0
average.mix_85	0	0	0	0	0.000899793906123996	0	0	0	0
average.mix_86	0	0	0	0	0.00025277839604899	0	0	0.000235456625613442	0
average.mix_87	9.11575204742863e-05	0	0	0	0.000779473956486296	0.00178321048310352	0	0.00202884605846077	0.00461173111936047
average.mix_88	0	0	0	0	0.000739765920379703	0.000412447126730724	0	0.00114167698325623	0.00157586111696316
average.mix_89	0.00443185488216293	0.00354414747234434	0.00300129411439018	0.00443914196178534	0.00161706081117565	0	0	0	0
average.mix_90	0	0	0	0	0.000819311222306132	0.00108923820477458	0	0.00153482693190406	0.00374166177247796
average.mix_91	0	0	0	0	0.00027143443061628	0	0	0.000458820177631807	0.00104472104630914
average.mix_92	0.000112648695823779	0	0	0	0.000499964468580793	0	0	0.000809525577369266	0.000245553824679486
average.mix_93	0	0	0	0	0	0	-0.00157258076619819	0	0
average.mix_94	0	0	0	0	0.000414387771626487	0.000156553515902349	0	0.00128878130570745	0.00225980584787515
average.mix_95	0	0	0	0	0	0	0	0.000911529599871806	0.000399653868115766
average.mix_96	0.00112252981858852	0.000595787856063865	0	0	0.00155766370625716	0	0	0.000554116410885958	0
average.mix_97	0.000182741016270141	0	0	0	0.00107029075413687	7.14820145102739e-05	0	0.0013119823044523	0.0017564515383026
average.mix_98	0	0	0	0	0.000167230663583407	0	0	0.000886130207524261	0
average.mix_99	0.00203758297796491	0.0018978247721606	0	0	0.00125993070627371	0	0	0	0
average.mix_100	0	0	0	0	0	0	0	5.30071970372796e-05	0
stdev.mix_1	0	0	0	0	1.4850435040916e-06	1.93237174262778e-06	0	7.2980550540472e-07	6.13284395513309e-06
stdev.mix_2	3.28236748486401e-06	5.23174544841125e-06	0	0	2.8603291694724e-06	1.53954567401581e-06	0	0	0
stdev.mix_3	0	0	0	0	2.39922339366182e-06	0	0	0	0
stdev.mix_4	1.63600837313511e-06	1.71233689852284e-06	0	0	1.41676061703077e-06	0	0	3.07913098076998e-06	9.37914300013702e-07
stdev.mix_5	0	0	0	0	2.55314856320747e-06	0	0	0	6.8398204231035e-06
stdev.mix_6	0	0	1.29905623027623e-05	0	1.6135664969994e-06	2.80408371518576e-06	1.05048281699353e-05	2.96579427547619e-06	1.34266788360759e-06
stdev.mix_7	0	0	0	0	5.12404059311194e-06	0	0	0	0
stdev.mix_8	0	0	0	0	1.39204726571561e-06	0	1.62557151232817e-05	0	0
stdev.mix_9	2.37705266811829e-06	1.02963666194665e-06	0	0	1.21365980606385e-07	1.89851829150092e-06	0	1.08355602561091e-06	3.51660652746103e-06
stdev.mix_10	3.48227605675497e-06	7.4019962986343e-06	0	0	6.07707500936426e-06	0	0	1.23655258071586e-06	0
stdev.mix_11	1.5822158507234e-06	1.24967123947274e-06	0	1.36442966573475e-06	1.75469624236723e-06	2.28174253892151e-06	0	3.00939098842833e-06	2.97243882165876e-06
stdev.mix_12	0	0	0	0	0	0	0	2.12691002062863e-06	6.54384611143119e-06
stdev.mix_13	0	0	0	0	0	0	0	1.59541093575804e-06	1.17356248673126e-06
stdev.mix_14	3.61773427545299e-06	3.71019792241376e-06	0	0	6.97400909020066e-07	2.30849704190827e-06	0	1.6163270820086e-06	5.7554672563667e-06
stdev.mix_15	0	0	0	0	1.54224350485926e-06	0	0	0	0
stdev.mix_16	2.31811329767927e-06	3.3288589121437e-06	0	0	3.44684201252821e-06	0	0	0	0
stdev.mix_17	0	0	0	0	0	0	6.49312589434647e-06	0	0
stdev.mix_18	9.34458474161201e-07	2.98046100086862e-07	0	0	7.3275429769702e-07	0	0	2.642937522219e-06	0
stdev.mix_19	0	0	0	0	2.46817979050358e-06	0	0	0	0
stdev.mix_20	1.80748156156688e-06	1.01246868531578e-06	0	0	1.6728794495619e-06	1.877730534084e-06	0	8.14054473598339e-07	5.23700242321353e-06
stdev.mix_21	0	0	0	0	0	0	0	0	0
stdev.mix_22	0	0	0	0	2.60972062345832e-06	2.93806579525976e-06	0	1.39141019284426e-06	5.65940002094687e-06
stdev.mix_23	2.76812903558479e-06	1.43650717633298e-06	0	0	2.40413877858405e-06	1.42638423489528e-06	0	1.01905904179764e-06	3.00838476898888e-06
stdev.mix_24	0	0	0	0	0	0	1.34419147572745e-06	0	0
stdev.mix_25	2.53847618748844e-06	2.04554014008837e-06	0	0	2.66174365035139e-06	2.96462728701018e-06	0	3.61928371699868e-06	3.10322479632663e-06
stdev.mix_26	0	0	0	0	0	0	0	0	0
stdev.mix_27	3.1779778624247e-06	2.52734945688315e-06	0	0	7.6527344173969e-07	4.53229498443373e-06	0	2.26254642098393e-06	3.55398164182125e-06
stdev.mix_28	0	0	0	0	9.10062837401952e-07	0	0	3.60681027322689e-06	1.50206548077935e-06
stdev.mix_29	2.85290184271374e-06	0	0	0	2.1875064724748e-06	8.56470162189655e-07	0	2.28190628187802e-06	6.59052930180815e-06
stdev.mix_30	0	0	0	0	7.0833788443341e-07	3.59088277445059e-06	0	2.2905253166297e-06	7.13188367322717e-06
stdev.mix_31	0	0	0	0	1.49218766127344e-06	0	0	7.41593868620092e-07	4.78019194743368e-06
stdev.mix_32	1.50560018280813e-06	1.84924018346567e-06	0	0	1.65207868121771e-06	3.5059707128517e-07	4.98894926136752e-06	8.31218071419347e-07	1.43772123626166e-06
stdev.mix_33	0	0	0	0	0	0	0	3.35010379840945e-06	0
stdev.mix_34	2.59916512753903e-06	0	0	5.03665633078282e-06	1.89193107093302e-06	0	0	0	0
stdev.mix_35	0	0	0	0	1.21774608330075e-06	0	0	1.74140900215379e-06	3.83656796968246e-06
stdev.mix_36	0	0	0	0	2.72397106187836e-06	0	0	2.01366477137177e-06	5.12707371306756e-06
stdev.mix_37	0	0	0	0	0	0	0	0	0
stdev.mix_38	0	0	0	0	1.49281685250832e-06	0	0	0	0
stdev.mix_39	1.06528793386974e-06	1.27342020443569e-06	0	0	3.01735326566007e-06	3.24432017046748e-06	0	1.40319805009931e-06	4.23185214532425e-06
stdev.mix_40	0	0	0	0	1.98966648115329e-06	0	0	2.62412416092891e-06	0
stdev.mix_41	0	0	0	0	4.21360671769392e-06	0	0	0	0
stdev.mix_42	2.10229564973435e-06	2.19351296164639e-06	0	0	2.56654168642656e-06	0	0	4.32913664412451e-07	4.26389558542446e-06
stdev.mix_43	1.03984144354623e-06	3.18543017078249e-06	0	0	1.15158498365276e-06	0	0	0	0
stdev.mix_44	2.30267091998839e-06	1.01271764732352e-06	0	0	6.96631191890654e-07	1.49076160544458e-06	0	3.9402706984206e-06	5.12314300158583e-06
stdev.mix_45	9.3980172099759e-07	7.75275977876338e-07	0	0	3.86040923484105e-06	0	0	3.47811712159579e-06	5.36394735995357e-06
stdev.mix_46	0	0	1.71325402605052e-05	5.42008841651198e-06	2.58054731693339e-07	0	0	0	0
stdev.mix_47	0	0	0	0	0	0	1.29361157517655e-05	0	0
stdev.mix_48	4.05585072728444e-06	4.54380552110597e-06	0	0	1.08326741400426e-06	0	0	2.41651968637591e-06	0
stdev.mix_49	6.82115960306662e-06	0	1.71980099703317e-06	6.44110242550226e-06	2.4429740437413e-06	2.26522272536841e-06	1.74993075273235e-05	7.99849716836402e-07	7.74362744009261e-06
stdev.mix_50	0	0	0	0	1.53843196349894e-06	0	0	1.23135854246662e-06	2.76639282802674e-06
stdev.mix_51	0	0	0	0	2.95565267282478e-06	0	0	0	0
stdev.mix_52	0	0	0	0	5.32585389273962e-06	0	0	0	0
stdev.mix_53	6.0783063974609e-06	1.98726343677524e-06	0	5.53811078349006e-06	1.46691990815873e-06	0	0	2.59826812548776e-06	0
stdev.mix_54	0	0	0	0	1.39921688237989e-06	0	0	1.48030469822679e-06	0
stdev.mix_55	0	0	0	0	0	0	0	2.4153429753079e-06	0
stdev.mix_56	0	0	0	0	0	0	0	2.63859334102094e-06	6.19476069520544e-06
stdev.mix_57	1.87293047396351e-06	2.57439114970688e-06	0	0	1.4529347849816e-06	3.16499954313277e-06	0	3.15744962492568e-06	5.22411479121423e-06
stdev.mix_58	0	0	0	0	0	0	0	1.37644360271707e-06	5.20941826559583e-06
stdev.mix_59	2.4290061983666e-06	3.16630816962908e-06	0	6.52675309891919e-06	1.44904716131985e-06	0	0	0	0
stdev.mix_60	0	0	0	0	0	0	0	2.75395731403291e-06	0
stdev.mix_61	0	0	0	0	1.98381727619533e-06	0	0	7.9012263473362e-07	0
stdev.mix_62	0	0	0	0	1.41387220049635e-06	0	0	0	0
stdev.mix_63	0	0	0	0	0	0	0	3.09143408757027e-06	2.5202301629159e-06
stdev.mix_64	5.40760300316977e-06	5.18385265697735e-06	0	0	1.91353021908612e-06	0	0	0	0
stdev.mix_65	0	0	0	0	3.59242018901153e-06	0	0	0	0
stdev.mix_66	2.72381586788618e-06	2.87380329079642e-06	0	6.74878214473882e-06	2.11877265893694e-06	0	0	0	0
stdev.mix_67	4.34191844714023e-06	3.74357510392395e-06	0	0	3.97735170739426e-06	4.63032045561681e-06	0	1.55206612736344e-06	4.09974557129351e-06
stdev.mix_68	0	0	0	0	2.70245700834649e-06	0	0	0	0
stdev.mix_69	2.74131341633487e-06	3.56015347518453e-06	0	0	3.91420872932474e-06	0	0	2.24994468243218e-06	3.99994618242752e-06
stdev.mix_70	0	0	0	0	0	0	0	0	0
stdev.mix_71	0	0	0	0	2.2729302966149e-06	0	0	0	0
stdev.mix_72	0	0	0	0	2.08827828940689e-06	0	0	0	0
stdev.mix_73	0	0	0	0	0	0	1.03245205971032e-05	0	0
stdev.mix_74	1.20725814157421e-06	0	0	0	4.68265264252139e-07	1.86938041222266e-06	0	1.54311637569214e-06	4.37788400066268e-06
stdev.mix_75	9.86844297194955e-07	2.83103054976601e-06	0	0	3.42673848121753e-06	0	0	2.38412042087217e-06	0
stdev.mix_76	0	0	0	0	6.65980599427275e-07	0	0	0	0
stdev.mix_77	3.93232107340144e-06	1.64025572863719e-06	0	0	1.84312476478837e-06	0	0	1.59013028136886e-06	9.28214852723131e-07
stdev.mix_78	0	0	0	0	0	0	0	0	0
stdev.mix_79	5.55560440923937e-06	3.74896152781774e-06	0	1.39279878379112e-06	7.56185849566798e-07	0	0	0	0
stdev.mix_80	3.13720095808912e-06	7.56795821581546e-07	2.52269493433442e-05	7.95547853956986e-06	2.66771629733792e-06	0	7.40050252980007e-06	1.90637168434567e-06	0
stdev.mix_81	2.22079212678743e-06	5.24884201364221e-06	1.2917451744784e-05	2.50136618238893e-06	4.66152951908359e-06	0	1.56710249685919e-05	0	0
stdev.mix_82	0	0	0	0	0	0	0	0	0
stdev.mix_83	0	0	1.90670406146561e-05	0	0	0	1.15674023911688e-05	0	0
stdev.mix_84	0	0	0	0	2.40185318064415e-06	0	0	0	0
stdev.mix_85	0	0	0	0	1.40614503670365e-06	0	0	0	0
stdev.mix_86	0	0	0	0	1.89862884765136e-06	0	0	1.16465622057336e-06	0
stdev.mix_87	1.88659821444437e-06	0	0	0	6.34248211488903e-07	2.49982702348833e-06	0	2.92047193286772e-07	4.46435553416394e-06
stdev.mix_88	0	0	0	0	7.05651599509644e-07	1.38980921900637e-06	0	2.72546354480546e-06	5.14571208233924e-06
stdev.mix_89	6.58369250083417e-06	4.50805029999838e-06	1.9014638727724e-05	1.00219056244562e-05	3.86837197059675e-06	0	0	0	0
stdev.mix_90	0	0	0	0	1.66413042416386e-06	1.40416346080025e-06	0	2.40378170506972e-06	4.57754778589064e-06
stdev.mix_91	0	0	0	0	1.1904753661148e-06	0	0	2.5976293016009e-06	8.40982806645433e-06
stdev.mix_92	2.52062119106502e-06	0	0	0	4.04792203920779e-06	0	0	1.62487340463628e-06	2.88765900953192e-06
stdev.mix_93	0	0	0	0	0	0	1.57100871010818e-05	0	0
stdev.mix_94	0	0	0	0	8.08567203960436e-07	1.36539108165726e-06	0	2.5577740484352e-06	7.44970821650029e-07
stdev.mix_95	0	0	0	0	0	0	0	1.64618147130951e-06	1.82486626079918e-06
stdev.mix_96	1.14033064664137e-06	1.33233177383924e-06	0	0	5.42312538719658e-06	0	0	2.80581351525065e-06	0
stdev.mix_97	3.14756911092577e-06	0	0	0	2.22361378097871e-06	2.36982272205722e-06	0	1.01802581150521e-06	2.41877482781566e-06
stdev.mix_98	0	0	0	0	2.31144571721223e-06	0	0	2.22609046212116e-06	0
stdev.mix_99	2.35030286980784e-06	4.76257037033747e-06	0	0	2.28540030137641e-06	0	0	0	0
stdev.mix_100	0	0	0	0	0	0	0	7.37910688455777e-07	0
