naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell
average.Mix_69	0.00149878584173535	0.000969661183506484	0	0	6.90253098909178e-05	0	0	0	0
average.Mix_70	0	0	0	0	0	0	0	0.00024785094787439	0.000491963334992817
average.Mix_71	0	0	0	0	0.000420005972158549	0	0	3.54978179365686e-05	0.000142101503312209
average.Mix_72	0	0	0	0	0	0	0	0.000366873835541003	0.000300856763827468
average.Mix_73	0	0	0	0	0.000796949705408413	0.000317337089127944	0	0.000520830492130381	0.00093669974527554
average.Mix_74	0.00139810336362999	0.00103986471084432	0	0	0.000746785024909349	0	0	0	0
average.Mix_75	0	0	0	0	0.000901078300444338	0.000268708676007801	0	0.000396099501028274	0.000305715896464672
average.Mix_76	0	0	0	0	0.000750976137475943	3.7873111681876e-05	0	0.000264542133906668	0.000347223967324425
average.Mix_77	0	0	0	0.000248075472501518	0.000655160976542257	0	0	0.000293428683280798	0
average.Mix_78	0	0	-0.000365525852731008	0	0	0	0	0.000473823531804783	0.00102017513245003
average.Mix_79	0	0	0	0.00173772712419867	0.00237604586920923	0.00132442858168767	0.000621781796366205	0.000532645842894138	0.00024440476838899
average.Mix_80	0	0	0	0	0	0	0	0.000333647687756587	0.000113893836242301
average.Mix_81	0	0	0	0	0.000573102941764535	0	0	2.62961318600294e-05	0
average.Mix_82	0.000176241374785981	0	-0.00139247254078772	0	6.41131098862504e-05	0	0	6.59061973336433e-05	0.000242155478044622
average.Mix_83	0.000790921347367376	0.000417464821510573	0	0	0.000326684862236983	0	0	0	0
average.Mix_84	0	0	0	0	0	0	0	0.000122052577409573	0.000120577188567268
average.Mix_85	0	0	0	0	0.000324497095420635	0	0	0.00023534040577661	0.000209628302028533
average.Mix_86	0	0	0	0	0.000870651293499967	0	0	0.00017792164118097	0.000141826004799392
average.Mix_87	0.00347421206658177	0.00287356649026147	0	0	0.000443873606386514	0	0	0	0
average.Mix_88	0.000120500746437603	0	0	0	0	0	0	3.98810973419403e-07	0
average.Mix_89	0	0	0.00046102856145598	0.00133551013101916	0.000906248522463495	9.25304336762253e-05	0	0.000540178846841882	0.000483876029324441
average.Mix_90	0.000121141260141437	0	0	0	0.00155349214818887	0.00083568606195549	0	0.000394694316965228	0.00016901473381054
average.Mix_91	0.00285520809918902	0.00218081498529071	0	0	0	0	0	0	0
average.Mix_92	0.000372401816205691	0.000181039414649655	0	0	0.00110437461569073	0	0	0.00022305892782153	0
average.Mix_93	0	0	0	0	0	0	0	0.00032569939101023	0.000264539157859376
average.Mix_94	0.000656186869866519	0.000131500323232409	0	0	0	0	0	0	0
average.Mix_95	0	0	0	0	0.000295999470614115	0	0	0.000473155436639023	0.000320905627364636
average.Mix_96	0	0	0	0	0	0	0	0.00040600141454531	0.000644008487581099
average.Mix_97	0.000445604509952903	0.000196261116534639	0	0	0.000758197449821162	0	0	0	0
average.Mix_98	0.00136070984489624	0.00091908146214729	0.00514988703023415	0.00489362975502235	0	0	0.00106270611680898	0	0
average.Mix_99	0	0	0	0	0	0	-9.52180814945125e-05	0.000704370258423036	0.00130210229699485
average.Mix_100	8.03252050405189e-05	0	0.000285601363499993	0.00128323865818804	0.000730728321969294	0	0	0.000108314526316951	0
stdev.Mix_1	0	0	1.11491156001371e-05	1.05144949744531e-06	2.59814249063009e-06	0	2.60865775236506e-06	2.07987864531721e-06	0
stdev.Mix_2	2.45510045370407e-06	2.9785264491854e-06	0	0	1.10234268523946e-06	0	0	1.37736259562434e-06	0
stdev.Mix_3	0	0	0	0	1.79006205876739e-06	0	0	3.60683984556548e-07	2.27934381029751e-06
stdev.Mix_4	0	0	0	0	4.04538194828603e-07	0	0	9.1723813601819e-07	1.1717185993165e-06
stdev.Mix_5	1.97300106179035e-06	1.97070132534034e-06	0	0	6.4372324440295e-07	0	0	0	0
stdev.Mix_6	1.17933803780607e-06	2.91947438192202e-07	1.66242383231041e-05	6.14587145382417e-06	2.26139955678316e-06	0	5.80800409198717e-06	0	0
stdev.Mix_7	0	0	0	0	0	0	0	1.00922908099248e-06	3.41200183493929e-06
stdev.Mix_8	1.62780958108581e-06	0	0	0	0	0	0	5.9784890285804e-07	0
stdev.Mix_9	1.73292478948409e-06	0	0	0	2.00872259190615e-06	0	0	2.13280767669561e-07	0
stdev.Mix_10	2.275025003993e-06	2.58407180770872e-06	0	0	1.39375486157223e-06	0	0	0	0
stdev.Mix_11	0	0	0	0	0	0	0	2.74348633022404e-06	2.02149055702045e-06
stdev.Mix_12	0	0	0	0	2.39458367764812e-06	0	0	1.76120226140457e-06	2.043910237493e-06
stdev.Mix_13	2.6454125096022e-06	3.99446001498641e-06	0	0	0	0	0	0	0
stdev.Mix_14	0	0	1.78190770439177e-05	0	9.61162452083837e-07	0	0	3.16174956726671e-06	4.4351124357198e-06
stdev.Mix_15	0	0	0	0	0	0	0	1.06222516027551e-06	1.36468014479209e-06
stdev.Mix_16	0	0	0	0	0	0	0	5.19520522674106e-07	0
stdev.Mix_17	0	0	0	0	0	0	0	2.41356492708414e-07	7.2757163527764e-07
stdev.Mix_18	0	0	0	0	0	0	0	3.71640430709847e-07	2.1353865094147e-06
stdev.Mix_19	0	0	0	0	1.43993013103589e-06	0	0	1.04463019251545e-06	7.95484333340096e-07
stdev.Mix_20	4.87576737139733e-07	2.44541967882729e-06	0	0	0	0	0	0	0
stdev.Mix_21	2.66965334798048e-06	0	0	0	0	0	0	0	0
stdev.Mix_22	0	0	7.30924080279054e-06	2.82842878597104e-06	3.22884730603571e-06	0	0	1.38768374454509e-06	0
stdev.Mix_23	1.8367778872607e-06	9.53602343036475e-07	0	0	0	0	0	0	0
stdev.Mix_24	0	0	0	0	0	0	0	3.67912342832474e-07	2.21306576785497e-06
stdev.Mix_25	9.81136560816964e-07	1.63191751222711e-06	1.51125252680313e-05	0	0	0	0	0	0
stdev.Mix_26	0	0	0	0	0	0	0	1.18900889374517e-06	1.9028656137688e-06
stdev.Mix_27	1.25531708188793e-06	0	0	0	0	0	0	0	0
stdev.Mix_28	0	0	0	0	5.13662245046432e-07	0	0	2.00276054759125e-06	0
stdev.Mix_29	2.61699513746565e-06	0	0	0	0	0	0	9.25098007098894e-07	1.45845543010442e-06
stdev.Mix_30	0	0	8.59925645038721e-06	0	1.06517530829743e-06	0	0	1.70309391170655e-06	8.112722721909e-07
stdev.Mix_31	3.14224571987918e-06	0	0	0	0	0	0	6.03312996404972e-07	0
stdev.Mix_32	0	0	0	0	0	0	0	2.81082537134348e-06	8.88432450907176e-07
stdev.Mix_33	0	0	0	0	0	0	0	1.26999709486198e-06	3.73618326037562e-06
stdev.Mix_34	2.32535613382237e-06	2.23722466701939e-06	1.26028346477568e-05	4.63270669080082e-06	6.14985287764158e-07	0	6.64389984100914e-06	0	0
stdev.Mix_35	0	0	0	0	1.6517527488051e-06	0	0	1.50463475622603e-06	1.28166253517848e-06
stdev.Mix_36	1.00420659869296e-06	0	0	0	1.54205721362839e-06	0	0	2.05868894861232e-06	0
stdev.Mix_37	0	0	0	0	1.67895965594662e-07	0	0	1.48802727824644e-06	6.47036622583686e-07
stdev.Mix_38	0	0	0	0	1.55501262591433e-06	0	0	2.49909978692289e-06	3.36606610754528e-06
stdev.Mix_39	1.48243719225287e-06	7.74234732152864e-07	0	0	0	0	0	0	0
stdev.Mix_40	4.64250594947151e-07	0	0	0	8.54077778684776e-07	0	0	9.52314474040293e-07	9.89516549903142e-07
stdev.Mix_41	0	0	0	0	2.28755127770662e-06	2.52638397767657e-07	0	5.86588618789953e-07	2.12319917114222e-06
stdev.Mix_42	0	0	0	0	0	0	0	1.25658033314135e-06	2.4736975159664e-06
stdev.Mix_43	8.87705608456027e-07	1.54111061735643e-06	0	0	2.65925260397612e-06	0	0	0	0
stdev.Mix_44	0	0	0	0	5.06386375657904e-06	7.3516238910586e-07	0	2.35303561466592e-06	2.59241063473564e-06
stdev.Mix_45	0	0	0	0	0	0	0	5.71394838393324e-07	2.51005216099794e-06
stdev.Mix_46	0	0	0	0	0	0	0	0	3.11426064038969e-06
stdev.Mix_47	0	0	0	0	3.1218298706225e-06	0	0	0	0
stdev.Mix_48	1.77085620658201e-06	0	0	0	0	0	0	1.50143124425687e-07	0
stdev.Mix_49	0	0	0	0	8.38305374982068e-07	5.78509278279894e-07	0	1.41099102772806e-06	3.01194024215297e-06
stdev.Mix_50	0	0	0	0	0	0	0	6.63606686443515e-07	1.55453136028795e-06
stdev.Mix_51	0	0	0	0	0	0	0	5.26222779224536e-07	0
stdev.Mix_52	0	0	0	0	1.15582632415336e-06	0	0	1.29388806117588e-06	3.6130422492276e-06
stdev.Mix_53	0	0	0	0	0	0	0	1.07001897442566e-06	0
stdev.Mix_54	0	0	1.06845686849986e-05	2.24835264981627e-06	5.00598287706895e-06	1.07955229207448e-06	4.81555879265807e-06	6.65538109868995e-07	0
stdev.Mix_55	0	0	0	0	1.02535156085694e-06	5.73314453674343e-07	0	9.53179426896603e-07	2.00971373230551e-06
stdev.Mix_56	0	0	0	0	0	0	0	1.37896619869216e-06	1.3133968312453e-06
stdev.Mix_57	0	0	0	0	2.46645236715175e-06	1.52861064422803e-06	0	1.70568101608488e-06	7.18266839167397e-06
stdev.Mix_58	0	0	0	0	0	0	0	2.13826003642183e-06	2.84626781287404e-06
stdev.Mix_59	0	0	0	0	2.47476594815871e-06	2.06764623947117e-06	0	1.25129286970476e-06	3.5869339877877e-06
stdev.Mix_60	3.03884302618866e-06	4.21145681892338e-07	1.76661347553496e-06	0	0	0	5.55831088965122e-06	0	0
stdev.Mix_61	2.0980272743928e-06	1.15003528568603e-06	0	0	1.26098588838989e-06	0	0	0	0
stdev.Mix_62	3.60278590090837e-06	1.38780091116518e-06	1.83374568087994e-05	0	1.28068631378721e-06	0	0	0	0
stdev.Mix_63	0	0	5.05138908109627e-06	5.69329820755297e-06	1.6680645808878e-06	5.30330411506945e-07	5.30704844987757e-06	1.43347471973491e-06	1.43463698159688e-06
stdev.Mix_64	0	0	2.09332068629763e-05	6.38269344335964e-06	1.50702116222165e-06	0	0	0	0
stdev.Mix_65	0	0	0	0	0	0	0	0	0
stdev.Mix_66	1.32587321720018e-06	0	0	0	0	0	0	1.07245409565501e-06	3.19657677164154e-06
stdev.Mix_67	2.22122564692217e-06	5.11287179530789e-06	0	0	2.26180096747699e-06	0	0	0	0
stdev.Mix_68	0	0	0	0	0	0	0	2.51010545365654e-07	2.82749240534456e-06
stdev.Mix_69	2.16147771879904e-06	6.92830915039703e-07	0	0	1.93684174490328e-06	0	0	0	0
stdev.Mix_70	0	0	0	0	0	0	0	1.04125301238516e-06	1.04089930680099e-06
stdev.Mix_71	0	0	0	0	2.92466970697902e-06	0	0	1.77547873718774e-06	3.69662994437551e-06
stdev.Mix_72	0	0	0	0	0	0	0	1.31114566917354e-06	1.40168844933941e-06
stdev.Mix_73	0	0	0	0	5.70522168045695e-07	4.82071412704562e-07	0	1.36696742903228e-06	3.43263000713757e-06
stdev.Mix_74	2.27892823060879e-06	2.55319935592359e-06	0	0	3.98040591988626e-06	0	0	0	0
stdev.Mix_75	0	0	0	0	4.06358438640045e-06	4.2484811912386e-07	0	1.71858177429354e-06	8.9028342452357e-07
stdev.Mix_76	0	0	0	0	7.54184841884536e-07	3.95601803938753e-07	0	1.37979489987315e-06	7.12472954771941e-07
stdev.Mix_77	0	0	0	3.54910852108694e-06	1.12685259826935e-06	0	0	6.03239353689888e-07	0
stdev.Mix_78	0	0	6.12630973149435e-06	0	0	0	0	1.67141281756978e-06	4.15128050962914e-06
stdev.Mix_79	0	0	0	5.26000329118098e-07	2.12636032551775e-06	1.29590532694547e-06	7.74102637051512e-07	2.10472376139431e-06	2.76897883777781e-06
stdev.Mix_80	0	0	0	0	0	0	0	9.33585934637276e-07	1.73082357676542e-06
stdev.Mix_81	0	0	0	0	2.16928323200083e-06	0	0	1.7393532874627e-07	0
stdev.Mix_82	1.76078235292673e-06	0	2.50857249685145e-05	0	2.43311861641078e-06	0	0	9.54230647163275e-07	2.72243986028776e-06
stdev.Mix_83	2.55394440856646e-06	1.0767691987665e-06	0	0	1.53603756976012e-06	0	0	0	0
stdev.Mix_84	0	0	0	0	0	0	0	4.7767267774423e-07	1.76177181504161e-06
stdev.Mix_85	0	0	0	0	3.12581869381025e-07	0	0	9.00350974876087e-07	1.96009351633376e-06
stdev.Mix_86	0	0	0	0	9.25364382840908e-07	0	0	7.19869877168551e-07	1.73255495793297e-06
stdev.Mix_87	3.07635021172221e-06	3.54285268285707e-06	0	0	1.58526462996168e-06	0	0	0	0
stdev.Mix_88	1.49386894211036e-06	0	0	0	0	0	0	6.74250147781038e-07	0
stdev.Mix_89	0	0	5.67696851761164e-06	2.4914400245789e-06	2.02571745218534e-06	1.85885360083129e-07	0	2.78222654992774e-06	1.25255072034902e-06
stdev.Mix_90	2.14910466281488e-06	0	0	0	1.98015946254652e-06	1.1552738978521e-06	0	1.08055644983987e-06	2.41108173440124e-06
stdev.Mix_91	3.47611663873998e-06	7.25294639762053e-07	0	0	0	0	0	0	0
stdev.Mix_92	1.95283537435699e-06	2.69859608429359e-06	0	0	1.95984908294135e-06	0	0	1.17295062968111e-06	0
stdev.Mix_93	0	0	0	0	0	0	0	4.53378719067655e-07	1.63740515700139e-06
stdev.Mix_94	2.95091024940181e-06	2.49138225516385e-06	0	0	0	0	0	0	0
stdev.Mix_95	0	0	0	0	1.24751740696429e-06	0	0	1.27660361230143e-06	1.84680532001673e-06
stdev.Mix_96	0	0	0	0	0	0	0	2.56790755663348e-06	2.91240213579891e-06
stdev.Mix_97	2.556543489999e-06	3.89441985381282e-06	0	0	9.12711520303872e-07	0	0	0	0
stdev.Mix_98	1.32689182876008e-06	2.58224982437949e-06	9.43910192374623e-06	1.40966843631533e-06	0	0	6.15055660009399e-06	0	0
stdev.Mix_99	0	0	0	0	0	0	7.20459979909812e-07	1.41333708500749e-06	1.10745057298699e-06
stdev.Mix_100	2.89468157204629e-06	0	7.47766258898231e-06	4.64916938030955e-06	1.47362426976451e-06	0	0	1.10249209837137e-06	0
