naive_B_cell,memory_B_cell,CD14_positive_monocyte,CD16_positive_monocyte,CD56dim_natural_killer_cell,CD56bright_natural_killer_cell,neutrophil,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell
mix_79,0.195032163544656,0,0.0169493663147961,0,0.382712873548541,0,0,0.372914350434266,0.0323912461577413
mix_80,0.152685837257159,0,0,0,0.333082682889581,0,0,0.474568076790665,0.0396634030625952
mix_81,0.175123299060088,0,0.0270102767359391,0,0.393120727078724,0,0.00245270402738962,0.386540439319699,0.0157525537781606
mix_82,0.210387533845694,0,0.0437069649432311,0,0.430290031238597,0,0.0210150901581231,0.256410900729229,0.0381894790851265
mix_83,0.148177652965958,0,0,0,0.318197701192907,0,0,0.461042264214529,0.0725823816266064
mix_84,0.134025649679626,0,0,0,0.332902764093867,0,0,0.376238131106805,0.156833455119702
mix_85,0.162358397510263,0,0.00376578479843466,0,0.388774778797081,0,0,0.364352952926088,0.0807480859681333
mix_86,0.125800172487649,0,0,0,0.289737730949185,0,0,0.421241578798805,0.163220517764361
mix_87,0.0809872102849865,0,0,0,0.189550670716798,0,0,0.454847223650691,0.274614895347525
mix_88,0.100190595081806,0,0,0,0.259684283755363,0,0,0.459874648121294,0.180250473041537
mix_89,0.215991939257843,0,0.0288376376363325,0,0.396729829266622,0,0,0.358440593839203,0
mix_90,0.078929342129909,0,0,0,0.2264135916976,0,0,0.436667477242449,0.257989588930042
mix_91,0.102180022383491,0,0,0,0.27906953783196,0,0,0.419346054228817,0.199404385555732
mix_92,0.116640731034306,0,0,0,0.273200887942477,0,0,0.467191857840535,0.142966523182682
mix_93,0.204984837973084,0,0.0119159336686422,0,0.379729739652317,0,0.0154867048882295,0.327646710396176,0.0602360734215514
mix_94,0.0922646600014107,0,0,0,0.236594382019823,0,0,0.464122187425556,0.207018770553211
mix_95,0.103915378501726,0,0,0,0.245887158308917,0,0,0.496917158762724,0.153280304426633
mix_96,0.127411898513841,0,0,0,0.316087133259222,0,0,0.445485091078892,0.111015877148046
mix_97,0.0991148945396091,0,0,0,0.252799782084348,0,0,0.466657874887823,0.181427448488219
mix_98,0.111073509932123,0,0,0,0.26971602323258,0,0,0.511491572233208,0.10771889460209
mix_99,0.221199427228217,0,0.0238385924358795,0,0.44276724684861,0,0.00707398069425269,0.28489324073261,0.0202275120604304
mix_100,0.115375218176086,0,0,0,0.285082827756364,0,0,0.437540688287378,0.162001265780172
