CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
average.mix_43	0	0	0	0	0	0	0	0
average.mix_44	0	0	0	0	0	0	0.00124270935822763	0
average.mix_45	0	0	0	0	0	0	0	0
average.mix_46	0	0	0.00348182446435984	0	0.00087617178120403	0	0	0
average.mix_47	0	0	0	0	0	0	0.00922841412232788	0
average.mix_48	0	0	0	0	0.00230889167469307	0	0.00167920344207834	0
average.mix_49	0	0	0.0132994802152097	0	0.0170912430365914	0	0	0
average.mix_50	0	0	0	0.00116756167147817	0	0.000611527744021565	0	0.0011195956084334
average.mix_51	0	0	0	0	0	0	0.00145302367477006	0
average.mix_52	0	0	0	0	0	0	0	0
average.mix_53	0	0	0	0	0	0	0	0
average.mix_54	0	0	0	0	0	0.000603202583953145	0.000518157433750858	0
average.mix_55	0	0	0	0	0	0	0.00385305918632799	0
average.mix_56	0	0	0	0	0.00062908087565262	0	0	0
average.mix_57	0.00891352619858623	0.00752532716918356	0	0.00735648903895787	0.00101793476980628	0.00572563716201228	0.00318987729868436	0.00823873097692003
average.mix_58	0	0	0	0	0	0	0	0
average.mix_59	0	0	0.000916172710931183	0	0	0	0	0
average.mix_60	0	0	0	0	0	0	0	0
average.mix_61	0	0	0	0	0	0	0	0
average.mix_62	0	0	0	0	0	0	0	0
average.mix_63	0	0	0	0	0	0	0	0
average.mix_64	0	0	0	0	0	0	0.00971376766572506	0
average.mix_65	0	0	0	0	0	0	0	0
average.mix_66	0	0	0.00470965744245366	0	0	0	0	0
average.mix_67	0	0	0.00177982445663637	0	0	0	0	0
average.mix_68	0	0	0	0	0	0	0.00423720584827589	0
average.mix_69	0	0	0	0	0	0.00131959994784895	0.00352588904465823	0
average.mix_70	0	0	0	0	0	0	0.00219964961574908	0
average.mix_71	0	0	0	0	0	0	0	0
average.mix_72	0	0	0.000960373464866669	0	0	0	0	0
average.mix_73	0	0	0	0	0	0.000836987263990987	0.00960504854270121	0
average.mix_74	0.00127781517397213	0.000242200827796674	0	0.000892499206128608	0.00118690492383082	0.00230039470028562	0.00415331749282108	0.0024524397286712
average.mix_75	0	0	0	0	0	0	0.000815637998662444	0
average.mix_76	0	0	0.00278264344508194	0	0	0	0	0
average.mix_77	0	0	0	0	0	0	0	0
average.mix_78	0	0	0	0	0	0	0.00349510591012551	0
average.mix_79	0	0	0.00251497153270328	0	0	0	0	0
average.mix_80	0	0.000756423510015947	0.00693687561764006	0	0.000974242206250532	0.00136751805575468	0.00531025349025052	0
average.mix_81	0	0	0.00676278588384838	0	0.000877738711514553	0	0	0
average.mix_82	0	0	0	0	0	0	0	0
average.mix_83	0	0	0	0	0	0	0.00767395350499514	0
average.mix_84	0	0	0	0	0	0	0	0
average.mix_85	0	0	0.000456922452639328	0	0	0	0	0
average.mix_86	0	0	0	0	0	0.000786868753447299	0.00437430008388024	0
average.mix_87	0.00894640660566446	0.00715947575795446	0.00408713847657089	0.0106080862287712	0.0126047702317457	0.00236309542327672	0	0.00728900151293871
average.mix_88	0	0	0.000212277889219266	0	0.00200078568265581	0	0	0
average.mix_89	0	0	0	0	0	0	0	0
average.mix_90	0.000331294190355811	0	0	0.00667770977538533	0.00237642058429964	0.000708124064455346	0	0.00363517645248755
average.mix_91	0	0	0	0	0	0	0	0
average.mix_92	0	0	0	0	0	0	0.00126505066321357	0
average.mix_93	0	0	0	0	0	0	0.0171502314783913	0
average.mix_94	0	0	0	0.000679154475954027	0.000600720938025666	0.00141280313858557	0	0.00160376540568417
average.mix_95	0	0	0	0	0	0	0	0
average.mix_96	0	0	0	0	0	0	0	0
average.mix_97	0.00195922885041664	0.000740813041728808	0.00505292044712699	0.000625144399260107	0.0119481059820577	0.00123713283593325	0	0.00113323812537596
average.mix_98	0	0	2.14584116069714e-05	0	0.00340038175965303	0	0	0
average.mix_99	0	0	0	0	0	0	0.000171585366871308	0
average.mix_100	0	0	0	0	0	0	0.00121627115248857	0
stdev.mix_1	0	0	3.33029339938914e-05	0	0	0	0	0
stdev.mix_2	0	0	0	0	0	0	0	0
stdev.mix_3	0	0	2.59083254911671e-05	0	0	0	0	0
stdev.mix_4	0	0	0	0	0	4.58485986626758e-05	8.1579217073382e-05	0
stdev.mix_5	0	0	0	0	0	0	0	0
stdev.mix_6	0	0	0	0.000108272752960021	0	0.000370349781988822	4.9654671598623e-05	0.000367610539009869
stdev.mix_7	0	0	0	0	0	0	0.000152520567049269	0
stdev.mix_8	0	0	0	0	0	0	0	0
stdev.mix_9	0	7.79692413142626e-05	0	4.39374080697683e-05	7.26055659488007e-06	0.000136031843606777	0.000108753624548204	7.30251798133783e-05
stdev.mix_10	0	0	0	0	0	0	0	0
stdev.mix_11	0	0	3.52576532063025e-05	0.000471180319244418	8.65977548967355e-05	0	0	0
stdev.mix_12	0	0	0	0	0	0	0.000177454862081038	0
stdev.mix_13	0	0	0	0	0	0	0.00017135256901469	0
stdev.mix_14	0.00046390050874408	0.000518394160741577	2.69476389184788e-05	7.76326310611109e-05	7.37009082070212e-05	0.000301683483194951	2.67036161037062e-05	0.000210240350632741
stdev.mix_15	0	0	0	0	0	0	0	0
stdev.mix_16	0	0	0	0	0	0	0.000267557251141858	0
stdev.mix_17	0	0	0	0	0	0	0.000101088154312485	0
stdev.mix_18	0	0	0	0	0	0	7.20188540351362e-05	0
stdev.mix_19	0	0	0	0	0	0	0	0
stdev.mix_20	0	0	0	0	0	0	6.41068066729684e-05	0
stdev.mix_21	0	0	0	0	0	0	0.000453555513546018	0
stdev.mix_22	0	0	7.45570148793419e-05	0	6.52197736627431e-05	0	0	0
stdev.mix_23	0	0	0	0	0.000147308208880531	3.06766091151706e-05	7.92210512374284e-05	0
stdev.mix_24	0	0	0	0	0	0.000162490509516978	0.000396076662846026	0
stdev.mix_25	0.00033617415687662	0.000180372931152543	0	0.000397997443973712	0	7.13596390916024e-05	3.04475587653718e-05	0.000250497220056161
stdev.mix_26	0	0	0	0	0	0	0.000174945828834186	0
stdev.mix_27	0	0	0	0.000322482488608626	4.62732703768592e-05	0	0	0
stdev.mix_28	0	0	0	0	0	0	0	0
stdev.mix_29	0	0	0	0	0	0	0	0
stdev.mix_30	0	0	0	0	0	0.000250915835557253	0.000123555065062042	0.000130380082935916
stdev.mix_31	0	0	0	0	0	0	0	0
stdev.mix_32	0	0	6.92270197584158e-05	0	0.000389693490007095	0	0	0
stdev.mix_33	0	0	0	0	0	0	0	0
stdev.mix_34	0	0	0	0	0	0	0	0
stdev.mix_35	0	0	0	0	0	0	0	0
stdev.mix_36	0	0	5.58538783209378e-05	0	5.70535949454852e-06	0	0	0
stdev.mix_37	0	0	0	0	0	0	0	0
stdev.mix_38	0	0	0	0	0	0	0	0
stdev.mix_39	0	0	0	0	0	7.3725659928513e-05	7.86001931245296e-05	0.000186873502649473
stdev.mix_40	0	0	0	0	0	0	0	0
stdev.mix_41	0	0	0	0	0	0	0	0
stdev.mix_42	0.00037212338983047	0.000206922278603944	0	0	5.96748171302081e-05	2.0182237246585e-05	5.53525741593411e-05	0
stdev.mix_43	0	0	0	0	0	0	0	0
stdev.mix_44	0	0	0	0	0	0	0.000196344123905025	0
stdev.mix_45	0	0	0	0	0	0	0	0
stdev.mix_46	0	0	4.12688930788925e-05	0	0.000153281272305123	0	0	0
stdev.mix_47	0	0	0	0	0	0	0.000227573499360033	0
stdev.mix_48	0	0	0	0	0.000181938667976652	0	0.000174198057695712	0
stdev.mix_49	0	0	2.47023470017137e-05	0	8.46337767706431e-05	0	0	0
stdev.mix_50	0	0	0	0.00028730057494823	0	7.37590200212663e-05	0	0.000116196473827779
stdev.mix_51	0	0	0	0	0	0	0.000124284294198221	0
stdev.mix_52	0	0	0	0	0	0	0	0
stdev.mix_53	0	0	0	0	0	0	0	0
stdev.mix_54	0	0	0	0	0	2.02146568329691e-05	2.67933795762253e-05	0
stdev.mix_55	0	0	0	0	0	0	6.20268022588605e-05	0
stdev.mix_56	0	0	0	0	5.762852520648e-05	0	0	0
stdev.mix_57	0.000568701420896723	0.000515534846737975	0	0.000471278446314361	0.000123323150094531	0.000560998991874216	0.000411049389039355	0.000591003423779086
stdev.mix_58	0	0	0	0	0	0	0	0
stdev.mix_59	0	0	6.80160933167245e-05	0	0	0	0	0
stdev.mix_60	0	0	0	0	0	0	0	0
stdev.mix_61	0	0	0	0	0	0	0	0
stdev.mix_62	0	0	0	0	0	0	0	0
stdev.mix_63	0	0	0	0	0	0	0	0
stdev.mix_64	0	0	0	0	0	0	7.35410883318568e-05	0
stdev.mix_65	0	0	0	0	0	0	0	0
stdev.mix_66	0	0	3.27767628620529e-05	0	0	0	0	0
stdev.mix_67	0	0	3.57528468742855e-05	0	0	0	0	0
stdev.mix_68	0	0	0	0	0	0	0.000530511088118489	0
stdev.mix_69	0	0	0	0	0	0.000228083048333158	0.00015170266366201	0
stdev.mix_70	0	0	0	0	0	0	0.000111840000412588	0
stdev.mix_71	0	0	0	0	0	0	0	0
stdev.mix_72	0	0	5.35048908123192e-05	0	0	0	0	0
stdev.mix_73	0	0	0	0	0	8.25590657169697e-05	0.000168697850527929	0
stdev.mix_74	0.000411315914974704	0.000209767187046039	0	0.000480874714706877	7.08510541641811e-05	0.000130687159427058	0.000190723761922896	9.11392875692737e-05
stdev.mix_75	0	0	0	0	0	0	0.000131179041057274	0
stdev.mix_76	0	0	9.24384876937812e-06	0	0	0	0	0
stdev.mix_77	0	0	0	0	0	0	0	0
stdev.mix_78	0	0	0	0	0	0	0.000283792490574748	0
stdev.mix_79	0	0	9.77414242102859e-06	0	0	0	0	0
stdev.mix_80	0	0.000302272889122193	1.61412013032223e-05	0	0.000108806552893365	0.000164859913951951	5.15473019694251e-05	0
stdev.mix_81	0	0	0.000110200475039656	0	0.000188849429146054	0	0	0
stdev.mix_82	0	0	0	0	0	0	0	0
stdev.mix_83	0	0	0	0	0	0	0.000695446522504211	0
stdev.mix_84	0	0	0	0	0	0	0	0
stdev.mix_85	0	0	3.5782068418067e-06	0	0	0	0	0
stdev.mix_86	0	0	0	0	0	2.70612893253969e-05	0.000406808995069127	0
stdev.mix_87	0.000116626960326477	0.000105794647402818	3.49417531668014e-05	0.000342625139314225	0.000251942419151782	0.000120206097535474	0	0.000134806357955734
stdev.mix_88	0	0	9.01924316879749e-05	0	6.77377289312344e-05	0	0	0
stdev.mix_89	0	0	0	0	0	0	0	0
stdev.mix_90	0.000287108507855683	0	0	0.000313195417071575	6.8303654955475e-05	0.000110992629962218	0	4.90924445446799e-05
stdev.mix_91	0	0	0	0	0	0	0	0
stdev.mix_92	0	0	0	0	0	0	0.000340359310019608	0
stdev.mix_93	0	0	0	0	0	0	0.00011093397014874	0
stdev.mix_94	0	0	0	0.000125797254573928	9.97520778138115e-05	0.000125073169751214	0	0.000185464829996881
stdev.mix_95	0	0	0	0	0	0	0	0
stdev.mix_96	0	0	0	0	0	0	0	0
stdev.mix_97	0.000475338504992981	0.000217914086858457	7.35955432000671e-05	0.000108984316296379	0.000273380111046001	0.000131805324954747	0	7.66281109055226e-05
stdev.mix_98	0	0	3.15451283808729e-05	0	7.34661992235647e-05	0	0	0
stdev.mix_99	0	0	0	0	0	0	6.17430884795176e-05	0
stdev.mix_100	0	0	0	0	0	0	0.000218964335007319	0
