B_cells,Monocytes_CD14.CD16.,Monocytes_CD16.CD14.,NK_cells,Neutrophils,T_cells_.CD4..,T_cells_.CD8..
Mix_1,0.43905687851521,0.0305076321327707,0.0235923800799151,0.148860736843492,0.0958442984354839,0.244901165934721,0.0172369080584082
Mix_2,0.458520866683027,0,0,0.130084635598541,0.0906961888625653,0.320698308855866,0
Mix_3,0.405143994886762,0,0,0.149908923456204,0.0913328456475804,0.256988865645111,0.0966253703643429
Mix_4,0.40892747868296,0,0,0.143673010477184,0.0872604925747857,0.292088796410187,0.0680502218548831
Mix_5,0.477002378141809,0,0,0.16258111913226,0.0846692038327467,0.256540518280116,0.0192067806130682
Mix_6,0.470267127481965,0.0388339249352726,0.0259809827659235,0.144066186522924,0.0907387354982048,0.219455458772695,0.0106575840230148
Mix_7,0.409480133070134,0,0,0.114549202869719,0.0751614078191557,0.336484757783399,0.0643244984575929
Mix_8,0.456821611454973,0,0,0.0802885230935119,0.0834780712494709,0.379411794202044,0
Mix_9,0.447779507345115,0,0,0.138908316659238,0.0870623109826905,0.299833513938178,0.0264163510747775
Mix_10,0.485677804610943,0,0,0.138258131257084,0.0898707852550711,0.26782175711805,0.0183715217588519
Mix_11,0.427658648150406,0,0,0.123502334091621,0.0838805696123168,0.359641968081646,0.00531648006401073
Mix_12,0.419515555571891,0.00651846083695162,0.00529969727468735,0.144759240753001,0.100702176453903,0.269627618836054,0.0535772502735109
Mix_13,0.465927105070886,0,0,0.12781200924567,0.0787743358594462,0.305409671534812,0.0220768782891854
Mix_14,0.380993046578063,0,0,0.138851807483571,0.0814593555526854,0.293172224501661,0.10552356588402
Mix_15,0.410776823341176,0,0,0.101812656848389,0.0799626971426648,0.377365860021924,0.0300819626458462
Mix_16,0.447824311362716,0,0,0.101822596399917,0.0785081356400323,0.356602187319694,0.0152427692776403
Mix_17,0.413498520466741,0,0,0.104410833765124,0.0760243628174979,0.358030876444238,0.0480354065063986
Mix_18,0.410018836478553,0,0,0.081091852481586,0.0800108982119462,0.428878412827914,0
Mix_19,0.441917420650233,0.00130508587635825,0.00566734696775587,0.149436595240428,0.0995578955288886,0.239998399365635,0.0621172563707001
Mix_20,0.474390633755364,0,0,0.119012718517393,0.0873263172226119,0.319217027044392,5.33034602387128e-05
Mix_21,0.475405138601886,0.00341178220263735,0.00886822047539418,0.108903060258103,0.0873032945266948,0.316108503935285,0
Mix_22,0.436896855184731,0.0248337739401023,0.0143999462397628,0.135476947828914,0.091941114731823,0.250673270384784,0.0457780916898825
Mix_23,0.469801342164613,0,0,0.109920142394845,0.0828690708990651,0.337409444541477,0
Mix_24,0.386902612848197,0,0,0.0691295151647973,0.0794162039687838,0.419871885274096,0.0446797827441254
