B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
average.mix_82	-0.107387495393213	-0.140483955801223	-0.0562115473989842	0	0	0	0	0.359729557082156	0	0.535636113452257	0.582581866408625
average.mix_83	0	0	0.0585887770988694	0.0338616042235617	0	0	-0.00024709553866623	0	-0.0718493775935839	0	0
average.mix_84	0	0	0	0	0	0	0	0	0	0	0
average.mix_85	0	0	0	0	0	0	0	0	0.0109043841758187	0.0370958370427421	0.119746755989146
average.mix_86	0	0	0	0.00245004406243867	0	0.0187050992909291	0	0	-0.00878221920548994	-0.0427335935399619	0
average.mix_87	0	0	5.01748562006068e-05	0.0161172204285141	0.0335359346468602	0.045327772142427	0	0	0	0	0
average.mix_88	0	0	0	0.013456345216331	0.0190090845777983	0.028399756169533	0	0	0	0	0
average.mix_89	0.176959204525301	0.196612066016007	0	0	0	0	0.0253975697606158	0.0683695161574123	0.25010690983035	-0.148687511435437	-0.259977627456766
average.mix_90	0	0	0	0.00825145941583955	0.0377926886766717	0.0443210011607673	0	0	0	0	0
average.mix_91	0	0	0	0	0.0145417391209624	0.0186460557914042	0	0	0	0	0
average.mix_92	0	0	0.0131623492581384	0.0197252915125434	0	0.0100650324491558	-0.0730402493938041	0	-0.0271008060729551	0	0
average.mix_93	0	0	0	0	0	0	0	0.214170620344137	-0.0844031614195307	-0.264305504836582	-0.374271405142598
average.mix_94	0	0	0.0116935775706063	0.0220926364864194	0.022021581463456	0.0348319930873425	0	0	0	0	0
average.mix_95	0	0	0.041467881264371	0.0411941615399839	0.00789681928275611	0.0251950419795288	-0.0357009218349355	0	-0.00271535339301447	0	0
average.mix_96	0	0	0	0	0	0	0	0	0	0	0
average.mix_97	0	0	0.00615399506732231	0.013270616025418	0.00207751945081464	0.00735372933752584	0	0	0	0.0594078790424683	0.0432945343934019
average.mix_98	0	0	0.0418226153711858	0.037281959279834	0	0	0	0	0	0	0
average.mix_99	0	0	0	0	0	0	0	0	0	0.507255317521485	0.419588963698367
average.mix_100	0	0	0.010887612339996	0.0190051463494458	0.00494645352782933	0.0164658051213785	0	0	0	0	0
stdev.mix_1	8.78538391469596e-05	0.000218521703797312	0	0	4.68142127057175e-05	0.000136212059593776	0	0	0	0	0
stdev.mix_2	0	0	0	0	0	0	0.000566385721589842	0	0.000112441503511538	0.000208121808045435	0.000365576875986839
stdev.mix_3	0	0	0	0	0	0	0.00113080650939293	0.000236367061708938	0.000344503622304507	0	0
stdev.mix_4	0	0	2.15867867768365e-05	7.14844619183865e-06	2.23452590061751e-05	4.3592530588094e-05	0.000901341614010647	0	0.000322766824779899	0	0
stdev.mix_5	0	0	0	0	0	0.000100520050624859	0	0	0	0	0
stdev.mix_6	0	0	0	4.57245303927838e-06	1.50478128287857e-05	8.77844656334036e-05	0.000529137727952604	0	3.91997326965966e-05	0	0
stdev.mix_7	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_8	3.5305939142374e-05	0.000289278190689567	0	0	0	0	0.000818956468870269	0	0.000203243242031239	0	0.000331939948576605
stdev.mix_9	0	0	2.29884409488836e-05	8.24663450925399e-06	4.76287048502163e-05	0.000148319683799486	0.000763078032095826	0	0.000211770774773149	9.1337955650976e-05	0
stdev.mix_10	0.000408536341386187	0.00023892401436978	0.000122277153458506	1.93969737389725e-05	0	0	0	0	0	0	0
stdev.mix_11	0	0	0	0	8.81893041379781e-06	4.81204560713865e-05	0	0	0	0	3.86201717587198e-05
stdev.mix_12	0	0	0	8.61576730065197e-06	6.98565173791747e-05	0.00021533246501652	0	0	0	0	0
stdev.mix_13	0	0	7.63170496979704e-05	1.75822163670478e-05	0	4.81544686525434e-05	0.000798421328707837	0	0	0	0.000435212739926384
stdev.mix_14	0	0	0.000103040619254314	1.05338276359937e-05	6.0223665242191e-05	9.60230181272659e-05	0	0	0	0	0
stdev.mix_15	0	0	0	0	4.33975799973008e-05	0.000154790473334402	0	0	0.000441928584750132	0	0
stdev.mix_16	0	0	0	0	0	0	0	0.000409098373077129	0.00077014243415792	0.000222057877491815	0
stdev.mix_17	0	0	0	0	0	0	0.000689975886823947	0	0.000672315900507574	0	0
stdev.mix_18	0.000120419949838375	0.000151147457128155	7.85483631656614e-05	2.4016343904084e-05	0	0	0	0	0	0	0
stdev.mix_19	0	0.000257729515043996	0	0	0	0	0.000736800276584374	0.000103958984249664	0.000210259180053253	0	0
stdev.mix_20	0	0	0	2.91969544965664e-05	6.57630832862469e-05	0.00018768412077255	0.000331544543132856	0	0.000349570795491261	0.000143230596070693	0
stdev.mix_21	0	0	0.000166774228941782	2.41125890145961e-05	0	0	0.00146684792727175	0	9.77943307722867e-05	0.000448056682845887	0.000386417736712481
stdev.mix_22	0	0	0	0	2.0030002139581e-05	5.88788683504687e-05	0	0	0	0	0
stdev.mix_23	0	0	0	3.07146604818017e-05	2.36787694317902e-05	3.82208190808123e-05	0	0	0	0	0
stdev.mix_24	0	0	0	0	0	0.000141289166487506	0.000419538165991881	0	0.000125804621519878	0.000225986853632377	0
stdev.mix_25	0	0	0.00010368439545709	4.44855038708702e-05	3.74852942624262e-05	3.74083149994677e-05	0.000627549899000357	0	7.15816735864552e-05	0.000224997734665411	0
stdev.mix_26	0	0	0.00015116320759134	1.42702803043512e-05	0	0	0	0	0	0	0.000122319632902201
stdev.mix_27	0	0	0	0	4.19829750655268e-05	9.38211114299265e-05	0	0	0	0	0
stdev.mix_28	0	0	0	2.91911658951336e-05	2.65091981964032e-05	7.38398482104345e-05	0.00108000496084606	0	6.92746401383792e-05	0	0
stdev.mix_29	0	0	0	0	4.63505991165586e-05	0.000170462422194464	0	0	0	0	0.000284541378738085
stdev.mix_30	0	0	0.000105812462312425	5.92778154531257e-06	6.62688557380109e-05	0.000119540198878845	0	0	0.000296521713549598	0	0
stdev.mix_31	0	0	0	2.0572495864985e-05	3.92150001129595e-05	0.000141606022482323	0	0	0	0	0
stdev.mix_32	0	0	8.94035392269561e-05	7.12776153125218e-06	4.14072812407335e-05	5.36586938359211e-05	0	0	0	0	0
stdev.mix_33	0	0	3.61060363937821e-05	2.37344989432427e-05	0	0	0	0	0	0.000102201792768982	0.000464584185824411
stdev.mix_34	0	0	0	0	0	0	0	0	0.000428375363750294	0.000399797049761019	0.000369995060811846
stdev.mix_35	0	0	0	2.85582576573224e-05	3.206436465066e-05	7.03361897078021e-05	0	0	0	0	0
stdev.mix_36	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_37	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_38	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_39	0	0	0	0	7.01618374399544e-05	0.000134917827003309	0.000468863784596495	0	0.000267944601119053	0	0
stdev.mix_40	0	0	0	2.05884624152605e-05	0	0	0	0	0	0	0
stdev.mix_41	0	0	0	0	0	0	0.000664813966066416	0	0.000408271028858334	0	0
stdev.mix_42	0.000120513414626039	0.000116673316846063	8.66752943181669e-05	9.92255494133554e-06	0	0	0.000695212365300846	8.87171456284557e-05	0.000171161672899191	0.000260065221918694	0
stdev.mix_43	0.000396610666092619	0.000472108162886987	0	0	0	0	0	0	0	0	0
stdev.mix_44	0	0	0	0	3.3152389193046e-05	8.93669564524802e-05	0.000136116303994559	0	0	0	0
stdev.mix_45	0	0	0	0	0	0	0.00085425215594723	0	5.58933440732973e-05	0.000147190912024018	7.50876453107047e-05
stdev.mix_46	0	0	0	0	0	0	0.00111167396111548	0	0.000119014378385672	0	0
stdev.mix_47	0	0	6.57479104280653e-05	1.77763109307607e-05	6.45339441841143e-05	0	0.000936607645002334	0.000478623664855844	0.000129108112256007	0.000258733961047123	0.00055902485660214
stdev.mix_48	0.000332871064423586	0.000197674467444874	9.98110864416042e-05	1.79957251952557e-05	0	0	0	0	0	0	0
stdev.mix_49	0	0	0	0	0	0	0.000266258592028949	0	0.000323751306873279	6.99884718628732e-05	0.000281938187120135
stdev.mix_50	0	0	0	0	1.2173708495068e-05	4.85099573324386e-05	0.000912206872717824	0	0.000234490438024775	0	0
stdev.mix_51	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_52	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_53	0.000241079974985472	0.000283139579850738	0	0	0	0	0	0	0	0	0
stdev.mix_54	0	0	6.9163305869674e-05	3.90176880856389e-05	0	8.24613851335257e-05	0	0	0	0.000301400937738405	0.000316930822691825
stdev.mix_55	0	0	0.000102251261876093	1.62879526949689e-05	0	0	0	0	0	0	7.06281023704633e-05
stdev.mix_56	0	0	9.00338890331127e-05	3.83917717605987e-05	1.45061615789461e-05	9.18173037736859e-05	0	0	0	7.05606103401113e-05	0
stdev.mix_57	0	0	0	3.06038332779149e-05	1.63205859730566e-05	0.000102137860326072	0	0	0	0	0
stdev.mix_58	0	0	0	0	4.27419369485372e-05	0.00011875281814838	0	0	0	8.39944458196296e-05	0
stdev.mix_59	0	0	0	0	0	0	0.000739412756073448	0	6.50832830937972e-05	0.000372107775047886	0.000646843203783792
stdev.mix_60	0	0	4.98504101680222e-05	7.79224796707043e-06	0	0	0	0	0	0.000144437671291039	0.000403394613334134
stdev.mix_61	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_62	0	0	0	0	0	0	0.00150651422313338	0	0.000179313727529067	0.000246880819793379	0
stdev.mix_63	0	0	0	4.17890338270421e-05	3.08039440438554e-05	0.00010797739180929	0	0	0	0.000390261767424096	0
stdev.mix_64	0	0	9.56282287897688e-05	2.86038230052729e-05	5.31511922477909e-05	1.37918341014365e-05	0.00119550946049867	0	0.000555446319832423	0	0
stdev.mix_65	0	0	0	0	0	0	0.000265012907720195	0	0.000385900881109548	0	0
stdev.mix_66	0	0	0	0	0	0	0	0	0	0.000397678077116924	0.000377117360456795
stdev.mix_67	0	0	0	0	1.78240049155971e-05	0.000158267282029067	0	0	0	0.000249678762475393	0
stdev.mix_68	0	0	0	0	0	0	0.00121327472767213	0	0.000172518810764196	0	0
stdev.mix_69	0	0	3.55865187332528e-05	1.72800367898481e-05	0	0.000113345827204879	0.000491213291689512	0	0.000281658427179479	0	0
stdev.mix_70	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_71	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_72	0	0	0	0	0	0	0.000627166200262815	0.000161270746068305	0	0.000265919939471219	0
stdev.mix_73	0	0	0	0	0	0	0	0	0	0.000249898007271962	0.000475101950055338
stdev.mix_74	0	0	0.00010769679843489	1.40536166890152e-05	3.26472359175924e-05	9.47277526781727e-05	0.000914873175501487	0	0	0	0
stdev.mix_75	0	0	7.12696258306703e-05	3.10654795855478e-05	0	0	0	0	0	0	0
stdev.mix_76	0.000187008609121888	0.000305120118034455	0	0	3.20881852666255e-05	0	0.000154599836108918	0	0	0	0
stdev.mix_77	0	0	0	1.49266316909058e-05	0	8.76311533725399e-05	0	0	0	0	0
stdev.mix_78	0	0	4.92362695700609e-05	4.6644783521928e-05	0	0	0	0	0	0.000249680163631643	0.000228925185708256
stdev.mix_79	0	0.000461104413713843	0	0	0	0	0.000422957252777088	4.65221538278751e-05	0.000127969707203446	0.000284397056287474	0.000397335407702247
stdev.mix_80	0.000423913644823864	0.000280765227986051	0	0	0	0	0	0	0.000255315416934433	0	0
stdev.mix_81	0	0	0	0	0	0	0.000302175501230828	0	0.000510505610881043	0	0
stdev.mix_82	2.59321278700469e-05	0.000216778941208477	0.000139454559300331	0	0	0	0	0.000531645480697721	0	0.000243350406122744	0.000413129248704307
stdev.mix_83	0	0	9.177439997739e-05	4.44860389953702e-05	0	0	0.00042798202729351	0	0.000349776319796963	0	0
stdev.mix_84	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_85	0	0	0	0	0	0	0	0	0.000449997599233324	0.000152076629231753	0.00033566516816481
stdev.mix_86	0	0	0	1.69580501437252e-05	0	9.18785145628771e-05	0	0	0.000209705026859046	7.47756778871969e-05	0
stdev.mix_87	0	0	7.5074208380312e-05	8.47286349865193e-06	1.52105902517521e-05	8.78016287234405e-05	0	0	0	0	0
stdev.mix_88	0	0	0	1.72594680462475e-05	7.29862801203921e-05	0.000171012787362818	0	0	0	0	0
stdev.mix_89	0.000336382324036681	0.000398188950190299	0	0	0	0	0.000700861796019064	0.000250333999821651	0.00031049013607551	0.000278393379140486	0.000953076026126273
stdev.mix_90	0	0	0	3.63775213737401e-06	5.15637793970647e-05	0.000128894235436571	0	0	0	0	0
stdev.mix_91	0	0	0	0	5.05121620135342e-05	0.000149409284298739	0	0	0	0	0
stdev.mix_92	0	0	0.000116412333258887	3.06059469754664e-05	0	7.9333164370385e-05	0.00037239707326231	0	0.000123981047862831	0	0
stdev.mix_93	0	0	0	0	0	0	0	0.00015083295291208	0.000532875566906246	0.000926424155476578	4.22369515844707e-05
stdev.mix_94	0	0	8.29681679550421e-05	2.97680087686945e-05	2.79649716870397e-05	4.48191882969795e-05	0	0	0	0	0
stdev.mix_95	0	0	0.000130207623322848	3.85191542550173e-05	1.06015026161545e-05	5.33056195198757e-05	0.000605565036050835	0	0.000244714364237796	0	0
stdev.mix_96	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_97	0	0	9.80791247025492e-05	2.09229819942097e-05	9.72390259237985e-06	9.42600970649069e-05	0	0	0	0.000147888714829762	0.000128133003794097
stdev.mix_98	0	0	8.89053428129744e-05	1.98704654703571e-05	0	0	0	0	0	0	0
stdev.mix_99	0	0	0	0	0	0	0	0	0	0.000271749329135317	0.000572761927803961
stdev.mix_100	0	0	8.52443629477353e-05	1.12574970532667e-05	1.10716308464144e-05	2.73584642340747e-05	0	0	0	0	0
