naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
average.mix_1	0	0	0.000872638367931326	0.000912684260535412	0.000518533592901491	0	0.000324536417774936	1.13175107616812e-05	0	0.000206025058590193	0.000287881322621722	0.000617471125745917	0	0.000848057130888001	0.000160699842796255	0	0.000400097838245691	0.000523281182994178	0.000165612543006468	0
average.mix_2	0	0	0.00176079482231976	0.00169067071552481	0.000260836155918757	0	0.000811441770547816	0	0	0.000261358404234205	0.000872469286480356	0.000655513786292915	0	0.000463370644768932	8.35107190538911e-06	0	0.000301576091098905	0.000453421317638544	0	0
average.mix_3	0	0	0	0	4.31319476727177e-05	0	0	0.000383692847134027	0.000316602997671604	0	0	0	0	0	0	0	0	0	0	0
average.mix_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_5	0	0	0	0	0.00020495122317148	0	0	3.49303302407256e-05	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_6	0	0	0	0	0.000171007694388048	0	0	0	0	0	0	0	0	0	0	0	3.17550004638235e-05	3.83095766421342e-05	0	0
average.mix_7	0.000600059088648988	0.000289418755746791	0	0	0.000102567262166901	0	0	4.23500694069759e-05	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_9	0	0	0	0	0.000388946339091126	0	0	6.52015999189555e-05	0	0	0	0	0	0.000171303658712202	0	0	0.000120607021781233	0.000169043125162293	0	0
average.mix_10	0.000713940764970618	0.000304757846651704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_11	0	0	0.00114311455187262	0.000939543514203286	0.000283427329523799	0	0.000507867529537058	0	0	0.000222855897374141	0.000510213337323233	0.000630436233484372	0	0.000571469340361368	4.51170279870687e-06	0	0.00028916032086118	0.000440101553527698	0	0
