naive_B_cell	memory_B_cell	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell
average.S10175	0	0	0	0	0	0	0	0
average.S10179	0	0	0	0	0	0	0	0
average.S10186	0	0	0	0	0	0	0	0
average.S1019	0	0	0	0	0	0	0	0
average.S10190	0	0	0	0	0	0	0	0
average.S10195	0	0	0	0	0	0	0	0
average.S10196	0	0	0	0	0	0	0	0
average.S10200	0	0	0	0	0	0	0	0
average.S10201	0	0	0	0	0	0	0	0
average.S10202	0	0	0	0	0	0	0	-0.861119453357823
average.S10205	0	0	0	0	0	0	0	0
average.S10211	0	0	0	0	0	0	0	0
average.S10221	0	0	0	0	0	0	0	0
average.S10222	0	0	0	0	0	0	0	0
average.S10226	0	0	0	0	0	0	0	0
average.S10227	0	0	0	0	0	0	0	0
average.S10228	0	0	0	0	0	0	0	0
average.S10232	0	0	0.654060063087773	0.66143848738194	0	0	0	0
average.S10248	0	0	0	0	0	0	0	0
average.S10249	0	0	0	0	0	6.31018278086609	0	0
average.S1025	0	0	0	0	0	0	0	0
average.S10266	0	0	0	0	0	0	0	0
average.S10269	0	0	0	0	0	0	0	0
average.S10272	0	0	0	0	0	0	0	0
average.S10273	0	0	0	0	0	0	0	0
average.S10274	0	0	0	0	0	0	0	0
average.S1028	0	0	0	0	0	0	0	0
average.S10280	0	0	0	0	0	0	0	0
average.S10283	0	0	0	0	0	0	0	0
average.S1029	0	0	0	0	0	0	0	0
average.S10292	0	0	0	0	0	0	0	0
average.S10294	0	0	0	0	0	0	0	0
average.S10302	0	0	0	0	0	0	0	0
average.S10303	0	0	0	0	0	0	0	0
average.S10323	0	0	0	0	0	0	0	0
average.S10326	0	0	0	0	0	0	0	0
average.S10328	0	0	0	0	0	0	0	0
average.S10329	0	0	0	0	0	0	0	0
average.S10336	0	0	0	0	0	0	0	0
average.S10340	0	0	0	0	0	0	0	0
average.S10347	0	0	0	0	0	0	0	0
average.S10353	0	0	0	0	0	0	0	0
average.S10356	0	0	0	0	0	0	0	0
average.S10358	0	0	0	0	0	0	0	0
average.S10365	0	0	0	0	0	0	0	0
average.S1037	0	0	0.169051019434324	0.307240970585864	0	0	0	0
average.S10373	0	0	0	0	0	0	0	0
average.S10374	0	0	0	0	0	0	0	0
average.S10375	0	0	0	0	0	0	0	0
average.S10377	0	0	0	0	0	0	0	0
average.S10378	0	0	0	0	0	0	0	0
average.S10390	0	0	0	0	0	0	0	0
average.S10391	0	0	0	0	0	0	0	0
average.S10393	0	0	0	0	0	0	0	0
average.S10400	0	0	0	0	0	0	0	0
average.S10401	0	0	0	0	0	0	0	0
average.S10406	0	0	0	0	0	0	0	0
average.S10408	0	0	0	0	0	0	0	0
average.S10409	0	0	0	0	0	0	0	0
average.S10418	0	0	0	0	0	0	0	0
average.S10431	0	0	0	0	0	0	0	0
average.S10438	0	0	0	0	0	0	0	0
average.S10439	0	0	0	0	0	0	0	0
average.S10441	0	0	0	0	0	0	0	0
average.S10442	0	0	0	0	0	0	0	0
average.S1046	0	0	0	0	0	0	0	0
average.S10478	0	0	0	0	0	0	0	0
average.S10480	0	0	0	0	0	0	0	0
average.S10484	0	0	0	0	0	0	0	0
average.S10492	0	0	0.0716219092033592	0	0	0	0	0.521456323289571
average.S10496	0	0	0	0	0	0	0	0
average.S10510	0	0	0	0	0	0	0	0
average.S10513	0	0	0	0	0	0	0	-0.00786022313411714
average.S10516	0	0	0	0	0	0	0	0
average.S10534	0	0	0	0	0	0	0	0
average.S10535	0	0	0	0	0	0	0	0
average.S10537	0	0	0	0	0	0	0	0
average.S1054	0	0	0	0	0	0	0	0
average.S10543	0	0	0	0	0	0	0	0
average.S10546	0	0	0	0	0	0	0	0
average.S1055	0	0	0	0	0	0	0	0
average.S10551	0	0	0	0	0	0	0	0
average.S10552	0	0	0	0	0	0	0	0
average.S10555	0	0	0	0.32624024830691	0	0	0	0
average.S10559	0	0	0	0	0	0	0	0
average.S1056	0	0	0	0	0	0	0	0
average.S10563	0	0	0	0	0	0	0	0
average.S10574	0	0	0	0	0	0	0	0
average.S10576	0	0	0	0	0	0	0	0
average.S10578	0	0	0	0	0	0	0	0
average.S10579	0	0	0	0	0	0	0	0
average.S10582	0	0	0	0	0	0	0	0
average.S1059	0	0	0	0	0	0	0	0
average.S10599	0	0	0	0	0	0	0	0
average.S10611	0	0	0	0	0	0	0	0
average.S10614	0	0	0	0	0	0	0	0
average.S10624	0	0	0	0	0	0	0	0
average.S10632	0	0	0	0	0	0	0	0
average.S10634	0	0	0	0	0	0	0	0
average.S10638	0	0	0	0	0	0	0	0
average.S10644	0	0	0	0	0	0	0	0
average.S10649	0	0	0	0	0	0	0	0
average.S10652	0	0	0	0	0	0	0	0
average.S10654	0	0	0	0	0	0	0	0
average.S10655	0	0	0	0	0	0	0	0
average.S10656	0	0	0	0	0	0	0	0
average.S10657	0	0	0	0	0	0	0	0
average.S10658	0	0	0	0	0	0	0	0
average.S10660	0	0	0.120615844770508	0.51162459816326	0	0	0	0
average.S10661	0	0	0	0	0	0	0	0
average.S10676	0	0	0	0	0	0	0	0
average.S1068	0	0	0	0	0	0	0	0
average.S10681	0	0	0	0	0	0	0	0
average.S10686	0	0	0	0	0	0	0	0
average.S10688	0	0	0	0	0	0	0	0
average.S10690	0	0	0	0	0	0	0	0
average.S10698	0	0	0	0	0	0	0	0
average.S107	0	0	0	0	0	0	0	0
average.S10703	0	0	0	0	0	0	0	0
average.S10726	0	0	0	0	0	0	0	0
average.S10729	0	0	0	0	0	0	0	0
average.S10733	0	0	0	0	0	0	0	0
average.S10734	0	0	0	0	0	0	0	0
average.S10735	0	0	0	0	0	0	0	0
average.S10740	0	0	0	0	0	0	0	0
average.S10745	0	0	0	0	0	0	0	0
average.S10748	0	0	0	0	0	0	0	0
average.S10753	0	0	0	0	0	0	0	0
average.S10756	0	0	0	0	0	0	0	0
average.S10757	0	0	0.444512122467004	0	0	0	0	0
average.S1076	0	0	0	0	0	0	0	0
average.S10764	0	0	0	0	0	0	0	0
average.S10767	0	0	0	0	0	0	0	0
average.S10776	0	0	0	0	0	0	0	0
average.S10778	0	0	0	0	0	0	0	0
average.S10784	0	0	0	0	0	0	0	0
average.S10787	0	0	0	0	0	0	0	0
average.S10800	0	0	0	0	0	0	0	0
average.S10805	0	0	0	0	0	0	0	0
average.S10813	0	0	0	0	0	0	0	0
average.S10814	0	0	0	0	0	0	0	0
average.S10815	0	0	0	0	0	0	0	0
average.S10817	0	0	0	0	0	0	0	0
average.S1083	0	0	0	0	0	0	0	0
average.S10835	0	0	0	0	0	0	0	0
average.S10838	0	0	0	0	0	0	0	0
average.S10844	0	0	0	0	0	0	0	0
average.S10845	0	0	0	0	0	0	0	0
average.S10846	0	0	0	0	0	0	0	0
average.S10853	0	0	0	0	0	0	0	0
average.S10854	0	0	0	0	0	-0.665345669055829	0	0
average.S10865	0	0	0	0	0	0	0	0
average.S10866	0	0	0	0	0	0	0	0
average.S10869	0	0	0	0	0	0	0	0
average.S10873	0	0	0	0	0	0	0	0
average.S10876	0	0	0	0	0	0	0	0
average.S10883	0	0	0	0	0	0	0	0
average.S10885	0	0	0	0	0	0	0	0
average.S10893	0	0	0	0	0	0	0	0
average.S10895	0	0	0	0	0	0	0	0
average.S10902	0	0	0	0	0	0	0	0
average.S10903	0	0	0	0	0	0	0	0
average.S1092	0	0	0	0	0	0	0	0
average.S10925	0	0	0	0	0	0	0	0
average.S10927	0	0	0	0	0	0	0	0
average.S10936	0	0	0	0	0	0	0	0
average.S10945	0	0	0	0	0	0	0	0
average.S10947	0	0	0	0	0	0	0	0
average.S10949	0	0	0	0	0	-1.52487461143449	0	0
average.S1095	0	0	0	0	0	0	0	0
average.S10961	0	0	0	0	0	0	0	0
average.S10969	0	0	0	0	0	0	0	0
average.S10972	0	0	0	0	0	0	0	0
average.S10973	0	0	0	0	0	0	0	0
average.S10978	0	0	0	0	0	0	0	0
average.S10979	0	0	0	0	0	0	0	0
average.S10986	0	0	0	0	0	0	0	0
average.S10989	0	0	0	0	0	0	0	0
average.S10995	0	0	0	0	0	0	0	0
average.S11005	0	0	0	0	0	0	0	0
average.S11008	0	0	0	0	0	0	0	0
average.S11010	0	0	0	0	0	0	0	0
average.S11013	0	0	0	0	0	0	0	0
average.S11016	0	0	0	0	0	0	0	0
average.S11017	0	0	0	0	0	0	0	0
average.S11020	0	0	0	0	0	0	0	0
average.S11027	0	0	0	0	0	0	0	0
average.S11035	0	0	0	0	0	0	0	0
average.S11041	0	0	0	0	0	0	0	0
average.S1106	0	0	0	0	0	0	0	0
average.S11071	0	0	0.0785629608278437	0.248061324613295	0	0	0	0
average.S11076	0	0	0	0	0	0	0	0
average.S11078	0	0	0	0	0	0	0	0
average.S11081	0	0	0	0	0	0	0	0
average.S11086	0	0	0	0	0	0	0	0
average.S1109	0	0	0	0	0	0	0	0
average.S11096	0	0	0	0	0	0	0	0
average.S11100	0	0	0	0	0	0	0	0
average.S11107	0	0	0	0	0	0	0	0
average.S11109	0	0	0	0	0	0	0	0
average.S1111	0	0	0	0	0	0	0	0
average.S11119	0	0	0	0	0	0	0	0
average.S11127	0	0	0	0	0	0	0	0
average.S11136	0	0	0	0	0	0	0	0
average.S11147	0	0	0	0	0	0	0	0
average.S11150	0	0	0	0	0	0	0	0
average.S11152	0	0	0	0	0	0	0	0
average.S1116	0	0	0	0.0232174795756625	0	0	0	0
average.S11163	0	0	0	0	0	0	0	0
average.S11164	0	0	0	0	0	0	0	0
average.S11166	0	0	0	0	0	0	0	0.285598168084227
average.S11173	0	0	0	0	0	0	0	0
average.S11174	0	0	0	0	0	0	0	0
average.S11182	0	0	0	0	0	0	0	0
average.S11188	0	0	0	0	0	0	0	0
average.S11189	0	0	0	0	0	0	0	0
average.S1119	0	0	0	0	0	0	0	0
average.S11195	0	0	0	0	0	0	0	0
average.S11197	0	0	0	0	0	0	0	0
average.S11198	0	0	0	0	0	0.00114489496429397	0	0
average.S11211	0	0	0	0	0	0	0	0
average.S11214	0	0	0	0	0	0	0	0
average.S11216	0	0	0	0	0	0	0	0
average.S11224	0	0	0	0	0	0	0	0
average.S11236	0	0	0	0	0	0	0	0
average.S11241	0	0	0	0	0	0	0	0
average.S11243	0	0	0	0	0	0	0	0
average.S11245	0	0	0	0	0	0	0	0
average.S11249	0	0	0	0	0	0	0	0
average.S11274	0	0	0	0	0	0	0	0
average.S11280	0	0	0	0	0	0	0	0
average.S11281	0	0	0	0	0	0	0	0
average.S11285	0	0	0	0	0	0	0	-0.191964680073043
average.S11298	0	0	0	0	0	0	0	0
average.S11311	0	0	0	0	0	0	0	0
average.S11312	0	0	0	0	0	0	0	0
average.S11316	0	0	0	0	0	0	0	0
average.S1133	0	0	0	0	0	0	0	0
average.S11330	0	0	0	0	0	0	0	0
average.S11332	0	0	0	0	0	0	0	0
average.S11334	0	0	0	0	0	0	0	0
average.S11335	0	0	0	0	0	0	0	0
average.S11345	0	0	0	0	0	0	0	0
average.S11349	0	0	0	0	0	0	0	0
average.S1135	0	0	0	0	0	0	0	0
average.S11352	0	0	0	0	0	0	0	0
average.S11353	0	0	0	0	0	0	0	0
average.S11368	0	0	0	0	0	0	0	0
average.S11369	0	0	0	0	0	0	0	0
average.S11371	0	0	0	0	0	0	0	0
average.S11377	0	0	0	0	0	0	0	0
average.S11378	0	0	0	0	0	0	0	0
average.S11383	0	0	0	0	0	0	0	0
average.S11384	0	0	0	0	0	0	0	0
average.S11392	0	0	0	0	0	0	0	0
average.S1140	0	0	0	0	0	0	0	0
average.S11410	0	0	0	0	0	0	0	0
average.S11411	0	0	0	0	0	0	0	0
average.S11414	0	0	0	0	0	0	0	0
average.S11419	0	0	0	0	0	0	0	0
average.S11424	0	0	0.314857223600756	0	0	0	0	0.604437183377334
average.S11425	0	0	0	0	0	0	0	0
average.S11433	0	0	0	0	0	0	0	0
average.S11434	0	0	0	0	0	0	0	0
average.S11436	0	0	0	0	0	0	0	0
average.S11437	0	0	0	0	0	0	0	0
average.S11440	0	0	0	0	0	0	0	-1.67179188597431
average.S11449	0	0	0	0	0	0	0	0
average.S11459	0	0	0	0	0	0	0	0
average.S11477	0	0	0	0	0	0	0	0
average.S11480	0	0	0	0	0	0	0	0
average.S11486	0	0	0	0	0	0	0	0
average.S11501	0	0	0	0	0	0	0	0
average.S11504	0	0	0	0	0	0	0	0
average.S11507	0	0	0	0	0	0	0	0
average.S11518	0	0	0.260591692420421	0.913743072320049	0	0	0	0
average.S11525	0	0	0	0	0	0	0	0
average.S11531	0	0	0	0	0	0	0	0
average.S11532	0	0	0	0	0	0	0	0
average.S1154	0	0	0	0	0	0	0	0.100136677440971
average.S11542	0	0	0	0	0	0	0	0
average.S11543	0	0	0	0	0	0	0	0
average.S11546	0	0	0	0	0	0	0	0
average.S1155	0	0	0	0	0	0	0	0
average.S1156	0	0	0	0	0	0	0	0.100474921374518
average.S11568	0	0	0	0	0	0	0	0
average.S11576	0	0	0	0	0	0	0	0
average.S11584	0	0	0	0	0	0	0	0
average.S11586	0	0	0	0	0	0	0	0
average.S11590	0	0	0	0	0	0	0	0
average.S11592	0	0	0	0	0	0	0	0
average.S11593	0	0	0	0	0	0	0	0
average.S11599	0	0	0	0	0	0	0	0
average.S1160	0	0	0	0	0	0	0	0
average.S11610	0	0	0	0	0	0	0	0
average.S11615	0	0	0	0	0	0	0	0
average.S11629	0	0	0	0	0	0	0	0
average.S11631	0	0	0	0	1.23202679143792	0	0	0
average.S1164	0	0	0	0	0	0	0	0
average.S11642	0	0	0	0	0	0	0	0
average.S11656	0	0	0	0	0	0	0	0
average.S11663	0	0	0	0	0	0	0	0
average.S11667	0	0	0	0	0	0	0	0
average.S11668	0	0	0	0	0	0	0	0
average.S1167	0	0	0	0	0	0	0	0
average.S11673	0	0	0	0	0	0	0	0
average.S11682	0	0	0	0	0	0	0	0
average.S11693	0	0	0	0	0	0	0	0
average.S11696	0	0	0	0	0	0	0	0
average.S11699	0	0	0	0	0	0	0	0
average.S117	0	0	0	0	0	0	0	0
average.S1170	0	0	0	0	0	0	0	0
average.S11709	0	0	0	0	0	0	0	0
average.S11713	0	0	0	0	0	0	0	0
average.S11717	0	0	0	0	0	0	0	0
average.S1173	0	0	0	0	0	0	0	0
average.S11731	0	0	0	0	0	0	0	0
average.S11732	0	0	0	0	0	0	0	0
average.S11733	0	0	0	0	0	0	0	0
average.S11734	0	0	0	0	0	0	0	0
average.S11735	0	0	0	0	0	0	0	0
average.S11737	0	0	0	0	0	0	0	0
average.S11745	0	0	0	0	0	0	0	0
average.S11760	0	0	0	0	0	0	0	0
average.S11761	1.4263718806112	0.659777967300078	0	0	0	0	0	0
average.S11769	0	0	0	0	0	0	0	0
average.S11783	0	0	0	0	0	-1.29268441488005	0	0
average.S11784	0	0	0	0	0	0	0	0
average.S11786	0	0	0	0	0	0	0	0
average.S11797	0	0	0	0	0	0	0	0
average.S11799	0	0	0	0	0	0	0	0
average.S118	0	0	0	0	0	0	0	0
average.S11800	0	0	0	0	0	0	0	0
average.S11802	0	0	0	0	0	0	0	0
average.S11806	0	0	0	0	0	0	0	0
average.S11807	1.62193798897216	0	0	0	0	0	0	0
average.S11810	0	0	0	0	0	0	0	0
average.S11811	0	0	0	0	0	0	0	0
average.S11812	0	0	0	0	0	0	0	0
average.S11820	0	0	0	0	0	0	0	0
average.S11822	0	0	0	0	0	0	0	-0.466973644423836
average.S11823	0	0	0	0	0	0	0	0
average.S11826	0	0	0	0	0	0	0	0
average.S1183	0	0	0	0	0	0	0	0
average.S1184	0	0	0	0	0	0	0	0
average.S11842	0	0	0	0	0	0	0	0
average.S11843	0	0	0	0	0	0	0	0
average.S11844	0	0	0	0	0	0	0	0
average.S11850	0	0	0	0	0	0	0	0
average.S11853	0	0	0	0	0	0	0	0
average.S11857	0	0	0	0	0	0	0	0
average.S11858	0	0	0	0	0	0	0	0
average.S11860	0	0	0	0	0	0	0	0
average.S11864	0	0	0	0	0	0	0	0
average.S11870	0	0	0	0	0	0	0	0
average.S11875	0	0	0	0	0	0	0	0
average.S11877	0	0	0	0	0	0	0	0
average.S11878	0	0	0	0	0	0	0	0
average.S11882	0	0	0	0	0	0	0	0
average.S11883	0	0	0	0	0	0	0	0
average.S11884	0	0	0	0	0	0	0	-0.491896866619809
average.S11886	0	0	0	0	0	0	0	0
average.S11897	0	0	0	0	0	0	0	0
average.S1190	0	0	0	0	0	0	0	0
average.S11903	0	0	0	0	0	0	0	0
average.S11905	0	0	0	0	0	0	0	0
average.S11907	0	0	0	0	0	0	0	0
average.S11914	0	0	0	0	0	0	0	0
average.S11917	0	0	0	0	0	0	0	0
average.S11928	0	0	0	0	0	0	0	0
average.S11929	0	0	0	0	0	0	0	0
average.S1193	0	0	0	0	0	0	0	0
average.S11930	0	0	0	0	0	0	0	0
average.S11934	0	0	0	0	0	0	0	0
average.S11939	0	0	0	0	0	0	0	0
average.S11944	0	0	0	0	0	0	0	0
average.S11945	0	0	0	0	0	0	0	0
average.S11957	0	0	0	0	0	0	0	0
average.S11958	0	0	0	0	0	0	0	0
average.S1196	0	0	0	0	0	0	0	0
average.S11960	0	0	0	0	0	0	0	0
average.S11965	0	0	0	0	0	0	0	0
average.S11967	0	0	0	0	0	0	0	0
average.S1197	0	0	0	0	0	0	0	0
average.S11973	0	0	0	0	0	0	0	0
average.S11974	0	0	0	0	0	0	0	0
average.S11980	0	0	0	0	0	0	0	0
average.S11985	0	0	0	0	0	0	0	0
average.S11987	0	0	0	0	0	0	0	0
average.S11993	0	0	0	0	0	0	0	0
average.S12001	0	0	0	0	0	0	0	0
average.S12004	0	0	0	0	0	0.677694242187784	0.338324719089882	0
average.S12006	0	0	0	0	0	-0.078771702115971	0	0
average.S12010	0	0	0	0	0	0	0	0
average.S12011	0	0	0	0	0	0	0	0
average.S12012	0	0	0	0	0	0	0	0
average.S12022	0	0	0	0	0	0	0	0
average.S12043	0	0	0	0	0	0	0	0
average.S12052	0	0	0	0	0	0	0	0
average.S12056	0	0	0	0	0	0	0	0
average.S12057	0	0	0	0	0	0	0	0
average.S12058	0	0	0	0	0	0	0	0
average.S12061	0	0	0	0	0	0	0	0
average.S12064	0	0	0	0	0	0	0	0
average.S12073	0	0	0	0	0	0	0	0
average.S12076	0	0	0	0	0	0	0	0
average.S12079	0	0	0	0	0	0	0	0
average.S12089	0	0	0	0	0	0	0	0
average.S12098	0	0	0	0	0	0	0	0
average.S1210	0	0	0	0	0	0	0	0
average.S12101	0	0	0	0	0	0	0	0
average.S12105	0	0	0	0	0	0	0	0
average.S12106	0	0	0	0	0	0	0	0
average.S1212	0	0	0	0	0	0	0	0
average.S12120	0	0	0	0	0	0	0	0
average.S12129	0	0	0	0	0	0	0	0
average.S12137	0	0	0	0	0	0	0	0
average.S12140	0	0	0	0	0	0	0	0.456852510150061
average.S12159	0	0	0	0	0	0	0	0
average.S12170	0	0	0	0	0	0	0	0
average.S12178	0	0	0	0	0	0	0	0
average.S12179	0	0	0	0	0	0	0	0
average.S1218	0	0	0	0	0	0	0	0
average.S12182	0	0	0	0	0	0	0	0
average.S12196	0	0	0	0	0	0	0	0
average.S12198	0	0	0	0	0	0	0	0
average.S1220	0	0	0	0	0	0	0	0
average.S12200	0	0	0	0	0	0	0	0
average.S12202	0	0	0	0	0	0	0	0
average.S12206	0	0	0	0	0	0	0	0
average.S12208	0	0	0	0	0	0	0	-0.319977302519907
average.S12215	0	0	0	0	0	0	0	0
average.S12221	0	0	0	0	0	0	0	0
average.S12228	0	0	0	0	0	0	0	0
average.S12231	0	0	0	0	0	0	0	0
average.S12240	0	0	0	0	0	0	0	0
average.S12241	0	0	0	0	0	0	0	0
average.S12244	0	0	0	0	0	0	0	0
average.S12245	0	0	0	0	0	0	0	0
average.S12249	0	0	0	0	0	0	0	0
average.S12251	0	0	0	0	0	0	0	0
average.S12261	0	0	0	0	0	0	0	0
average.S12264	0	0	0	0	0	0	0	0
average.S12265	0	0	0	0	0	0	0	0
average.S12271	0	0	0	0	0	0	0	0
average.S12276	0	0	0	0	0	0	0	0
average.S12278	0	0	0	0	0	0	0	0
average.S12279	0	0	0	0	0	0	0	0
average.S12282	0	0	0	0	0	0	0	0
average.S12285	0	0	0	0	0	0	0	0
average.S12291	0	0	0	0	0	0	0	0
average.S12294	0	0	0	0	0	0	0	-0.0901417749062705
average.S12308	0	0	0	0	0	0	0	0
average.S12335	0	0	0	0	0	0	0	0
average.S12344	0	0	0	0	0	0	0	0
average.S12347	0	0	0	0	0	0	0	0
average.S12348	0	0	0	0	0	0	0	0
average.S12354	0	0	0	0	0	0	0	0
average.S1236	0	0	0	0	0	0	0	0
average.S12365	0	0	0	0	0	0	0	0
average.S12366	0	0	0	0	0	0	0	0
average.S12374	0	0	0	0	0	0	0	0
average.S12385	0	0	0	0	0	0	0	0
average.S1239	0	0	0	0	0	0	0	0
average.S12391	0	0	0	0	0	0	0	0
average.S12394	0	0	0	0	0	0	0	0
average.S12406	0	0	0	0	0	0	0	0
average.S1241	0	0	0	0	0	0	0	0
average.S12410	0	0	0	0	0	0	0	0
average.S12417	0	0	0	0	0	0	0	0
average.S12419	0	0	0	0	0	0	0	0
average.S12428	0	0	0	0	0	0	0	0
average.S12431	0	0	0	0	0	0	0	0
average.S12432	0	0	0	0	0	0	0	0
average.S12436	0	0	0	0	0	0	0	0
average.S12437	0	0	0	0	0	0	0	0
average.S12439	0	0	0	0	0	0	0	0
average.S12440	0	0	0	0	0	0	0	0
average.S12441	0	0	0	0	0	0	0	0
average.S12447	0	0	0	0	0	0	0	0
average.S12450	-0.645981333066679	0	0	0	0	0	0	0
average.S12452	0	0	0	0	0	0	0	0
average.S1246	0	0	0	0	0	0	0	0
average.S12463	0	0	0	0	0	0	0	0
average.S12464	0	0	0.00824824151166315	0	0	0	0	0
average.S12488	0	0	0	0	0	0	0	0
average.S12489	0	0	0	0	0	0	0	0
average.S12496	0	0	0	0	0	0	0	0
average.S12500	0	0	0	0	0	0	0	0
average.S12501	0	0	0	0	0	0	0	0
average.S1251	0	0	0	0	0	0	0	0
average.S12516	0	0	0	0	0	0	0	0.374328568686801
average.S1252	0	0	0	0	0	0	0	0
average.S12524	0	0	0	0	0	0	0	0
average.S12527	0	0	0	0	0	0	0	0
average.S12535	0	0	0	0	0	0	0	0
average.S12540	0	0	0	0	0	0	0	0
average.S12548	0	0	0	0	0	0	0	0
average.S12556	0	0	0	0	0	0	0	0
average.S12563	0	0	0	0	0	0	0	0
average.S12568	3.19214060634195	2.21070265378406	0	0	0	0	0	0
average.S12569	0	0	0	0	0	0	0	0
average.S12570	0	0	0	0	0	0	0	0
average.S12577	0	0	0	0	0	0	0	0
average.S12582	0	0	0	0	0	0	0	0
average.S12583	0	0	0	0	0	0	0	0
average.S12585	0	0	0	0	0	0	0	0
average.S12590	0	0	0	0	0	0	0	0
average.S12596	0	0	0	0	0	0	0	0
average.S12597	0	0	0	0	0	0	0	0
average.S12604	0	0	0	0	0	0	0	0
average.S12605	0	0	0	0	0	0	0	0
average.S12608	0	0	0	0	0	0	0	0
average.S12617	0	0	0	0	0	0	0	0
average.S12618	0	0	0	0	0	0	0	0
average.S12624	0	0	0	0	0	0	0	0
average.S12628	0	0	0	0	0	0	0	0
average.S12637	0	0	0	0	0	0	0	0
average.S12655	0	0	0	0	0	0	0	0
average.S12658	0	0	0	0	0	0	0	0
average.S1266	0	0	0	0	0	0	0	0
average.S12665	0	0	0	0	0	0	0	0
average.S12666	0	0	0	0	0	0	0	0
average.S12667	0	0	0	0	0	0	0	0
average.S12675	0	0	0.0489764094244336	0	0	0	0	0
average.S12682	0	0	0	0	0	0	0	0
average.S12691	0	0	0	0	0	0	0	0
average.S12704	0	0	0	0	0	0	0	0
average.S12706	0	0	0	0	0	0	0	0
average.S12707	0	0	0	0	0	0	0	0
average.S12721	0	0	0	0	0	0	0	0
average.S12722	0	0	0	0	0	0	0	0
average.S12731	0	0	0	0	0	0	0	0
average.S12734	0	0	0	0	0	0	0	0
average.S12735	0	0	0	0	0	0	0	0
average.S12736	0	0	0	0	0	0	0	0
average.S12742	0	0	0	0	0	0	0	0
average.S12754	0	0	0	0	0	0	0	0
average.S12760	0	0	0	0	0	0	0	0
average.S12773	0	0	0	0	0	0	0	0
average.S12775	0	0	0	0	0	0	0	0
average.S12776	0	0	0	0	0	0	0	0
average.S12779	0	0	0	0	0	0	0	0
average.S12781	0	0	0	0	0	0	0	0
average.S12785	0	0	0	0	0	0	0	0
average.S12790	0	0	0	0	0	0	0	0
average.S12794	0	0	0	0	0	0	0	0
average.S12796	0	0	0	0	0	0	0	0
average.S12798	0	0	0.395236609116395	0	0	0	0	0
average.S128	0	0	0.514438397141583	2.72777631252304	0	0	0	0
average.S1280	0	0	0	0	0	0	0	0
average.S12800	0	0	0	0	0	0	0	0
average.S12809	0	0	0	0	0	0	0	0
average.S12813	0	0	0	0	0	0	0	0
average.S12814	0	0	0	0	0	0	0	-0.791030857165856
average.S12817	0	0	0	0	0	0	0	0
average.S12819	0	0	0	0	0	0	0	0
average.S1282	0	0	0	0	0	0	0	0
average.S12821	0	0	0	0	0	0	0	0
average.S12823	0	0	0	0	0	0	0	0
average.S12826	0	0	0	0	0	0	0	0
average.S12827	0	0	0	0	0	0	0	0
average.S1283	0	0	0	0	0	0	0	0
average.S12830	0	0	0	0	0	0	0	0
average.S12836	0	0	0	0	0	0	0	0
average.S12839	0	0	0	0	0	0	0	0
average.S12845	0	0	0	0	0	0	0	0
average.S12848	0	0	0	0	0	0	0	0.159191682462192
average.S12849	0	0	0	0	0	0	0	0
average.S12854	0	0	0	0	0	1.45418068019301	0.873162470043317	0
