B.cells.naive	B.cells.memory	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated
S10401	0	0	0	1.56285978358543e-10	0	0	0	0	0	0.999999999843714	0
S10406	0	0	0	1.26212518759006e-10	0	0	0	0	0	0.999999999873788	0
S10408	0	0	0	1.37677074660658e-10	0	0	0	0	0	0.999999999862323	0
S10409	0	0	0	1.31657375925977e-10	0	0	0	0	0	0.999999999868343	0
S10418	0	0	0	1.53143947315561e-10	0	0	0	0	0	0.999999999846856	0
S10431	0	0	0	2.55128077830366e-10	0	0	0	0	0	0.999999999744872	0
S10438	0	0	0	1.93601260882005e-10	0	0	0	0	0	0.999999999806399	0
S10439	0	0	0	1.67576713064042e-10	0	0	0	0	0	0.999999999832423	0
S10441	0	0	0	1.53030761114834e-10	0	0	0	0	0	0.999999999846969	0
S10442	0	0	0	2.13858272555954e-10	0	0	0	0	0	0.999999999786142	0
S1046	0	0	0	1.43000647750809e-10	0	0	0	0	0	0.999999999856999	0
S10478	0	0	0	1.4041415199856e-10	0	0	0	0	0	0.999999999859586	0
S10480	0	0	0	2.49825662724895e-10	0	0	0	0	0	0.999999999750174	0
S10484	0	0	0	1.17945606758788e-10	0	0	0	0	0	0.999999999882054	0
S10492	0	0	0	2.28990595434141e-10	0	0	0	0	0	0.999999999771009	0
S10496	0	0	0	4.34760744328169e-10	0	0	0	0	0	0.999999999565239	0
S10510	0	0	0	1.84521426224553e-10	0	0	0	0	0	0.999999999815479	0
S10513	0	0	0	1.75093033276045e-10	0	0	0	0	0	0.999999999824907	0
S10516	0	0	0	1.84508636617678e-10	0	0	0	0	0	0.999999999815491	0
S10534	0	0	0	2.83973245954731e-10	0	0	0	0	0	0.999999999716027	0
S10535	0	0	0	5.37869064481755e-10	0	0	0	0	0	0.999999999462131	0
S10537	0	0	0	1.8255801566384e-10	0	0	0	0	0	0.999999999817442	0
S1054	0	0	0	2.05977727821099e-10	0	0	0	0	0	0.999999999794022	0
S10543	0	0	0	2.24708549398203e-10	0	0	0	0	0	0.999999999775291	0
S10546	0	0	0	2.00581472041876e-10	0	0	0	0	0	0.999999999799418	0
S1055	0	0	0	1.09684146383731e-10	0	0	0	0	0	0.999999999890316	0
S10551	0	0	0	1.50634790818093e-10	0	0	0	0	0	0.999999999849365	0
S10552	0	0	0	1.71157164299407e-10	0	0	0	0	0	0.999999999828843	0
S10555	0	0	0	1.71517408769086e-10	0	0	0	0	0	0.999999999828483	0
S10559	0	0	0	2.01124432275414e-10	0	0	0	0	0	0.999999999798875	0
S1056	0	0	0	2.31202182270099e-10	0	0	0	0	0	0.999999999768798	0
S10563	0	0	0	1.32004613197436e-10	0	0	0	0	0	0.999999999867995	0
S10574	0	0	0	3.59490841109586e-10	0	0	0	0	0	0.999999999640509	0
S10576	0	0	0	1.72890070672527e-10	0	0	0	0	0	0.99999999982711	0
S10578	0	0	0	1.4562469370543e-10	0	0	0	0	0	0.999999999854375	0
S10579	0	0	0	2.3993689464513e-10	0	0	0	0	0	0.999999999760063	0
S10582	0	0	0	2.58253580024852e-10	0	0	0	0	0	0.999999999741746	0
S1059	0	0	0	1.42390709185327e-10	0	0	0	0	0	0.999999999857609	0
S10599	0	0	0	1.62063029565166e-10	0	0	0	0	0	0.999999999837937	0
S10611	0	0	0	2.56161740451932e-10	0	0	0	0	0	0.999999999743838	0
S10614	0	0	0	9.40296953458246e-11	0	0	0	0	0	0.99999999990597	0
S10624	0	0	0	1.62014359010939e-10	0	0	0	0	0	0.999999999837986	0
S10632	0	0	0	1.64321548472676e-10	0	0	0	0	0	0.999999999835678	0
S10634	0	0	0	3.59673619605679e-10	0	0	0	0	0	0.999999999640326	0
S10638	0	0	0	2.92274037611562e-10	0	0	0	0	0	0.999999999707726	0
S10644	0	0	0	3.30737893518014e-10	0	0	0	0	0	0.999999999669262	0
S10649	0	0	0	1.93266065969885e-10	0	0	0	0	0	0.999999999806734	0
S10652	0	0	0	7.24883814866694e-11	0	0	0	0	0	0.999999999927512	0
S10654	0	0	0	3.91529681666663e-10	0	0	0	0	0	0.99999999960847	0
S10655	0	0	0	2.04073428631834e-10	0	0	0	0	0	0.999999999795926	0
S10656	0	0	0	4.43598662279322e-10	0	0	0	0	0	0.999999999556401	0
S10657	0	0	0	1.41475772533751e-10	0	0	0	0	0	0.999999999858524	0
S10658	0	0	0	3.05573975852834e-10	0	0	0	0	0	0.999999999694426	0
S10660	0	0	0	2.39034967822368e-10	0	0	0	0	0	0.999999999760965	0
S10661	0	0	0	3.47606489215599e-10	0	0	0	0	0	0.999999999652394	0
S10676	0	0	0	2.40497464121574e-10	0	0	0	0	0	0.999999999759503	0
S1068	0	0	0	3.52939690856946e-10	0	0	0	0	0	0.99999999964706	0
S10681	0	0	0	1.25334913373148e-10	0	0	0	0	0	0.999999999874665	0
S10686	0	0	0	1.57118712780912e-10	0	0	0	0	0	0.999999999842881	0
S10688	0	0	0	7.17007568603654e-10	0	0	0	0	0	0.999999999282992	0
S10690	0	0	0	1.36912580271732e-10	0	0	0	0	0	0.999999999863087	0
S10698	0	0	0	3.71197848462637e-10	0	0	0	0	0	0.999999999628802	0
S107	0	0	0	2.15181644106855e-10	0	0	0	0	0	0.999999999784818	0
S10703	0	0	0	2.41455113195098e-10	0	0	0	0	0	0.999999999758545	0
S10726	0	0	0	2.68022666787016e-10	0	0	0	0	0	0.999999999731977	0
S10729	0	0	0	1.95543333000104e-10	0	0	0	0	0	0.999999999804457	0
S10733	0	0	0	3.24051178706738e-10	0	0	0	0	0	0.999999999675949	0
S10734	0	0	0	1.38167823667851e-10	0	0	0	0	0	0.999999999861832	0
S10735	0	0	0	1.82149329182003e-10	0	0	0	0	0	0.999999999817851	0
S10740	0	0	0	1.15297003234611e-10	0	0	0	0	0	0.999999999884703	0
S10745	0	0	0	1.3891364803482e-10	0	0	0	0	0	0.999999999861086	0
S10748	0	0	0	2.59431743458301e-10	0	0	0	0	0	0.999999999740568	0
S10753	0	0	0	1.45389358925259e-10	0	0	0	0	0	0.999999999854611	0
S10756	0	0	0	3.73753826138466e-10	0	0	0	0	0	0.999999999626246	0
S10757	0	0	0	6.88053945604453e-10	0	0	0	0	0	0.999999999311946	0
S1076	0	0	0	2.08621572676041e-10	0	0	0	0	0	0.999999999791378	0
S10764	0	0	0	1.52223210035322e-10	0	0	0	0	0	0.999999999847777	0
S10767	0	0	0	2.62640308293262e-10	0	0	0	0	0	0.99999999973736	0
S10776	0	0	0	2.34841658189553e-10	0	0	0	0	0	0.999999999765158	0
S10778	0	0	0	1.90398443132719e-10	0	0	0	0	0	0.999999999809602	0
S10784	0	0	0	1.45523789334466e-10	0	0	0	0	0	0.999999999854476	0
S10787	0	0	0	1.55260232022193e-10	0	0	0	0	0	0.99999999984474	0
S10800	0	0	0	1.50499116250042e-10	0	0	0	0	0	0.999999999849501	0
S10805	0	0	0	1.59319370224549e-10	0	0	0	0	0	0.999999999840681	0
S10813	0	0	0	1.78701905171743e-10	0	0	0	0	0	0.999999999821298	0
S10814	0	0	0	2.31025966602642e-10	0	0	0	0	0	0.999999999768974	0
S10815	0	0	0	3.81624822917293e-10	0	0	0	0	0	0.999999999618375	0
S10817	0	0	0	1.38033809809328e-10	0	0	0	0	0	0.999999999861966	0
S1083	0	0	0	3.23482652936651e-10	0	0	0	0	0	0.999999999676517	0
S10835	0	0	0	1.47660950327189e-10	0	0	0	0	0	0.999999999852339	0
S10838	0	0	0	2.79960187969302e-10	0	0	0	0	0	0.99999999972004	0
S10844	0	0	0	2.51203230085095e-10	0	0	0	0	0	0.999999999748797	0
S10845	0	0	0	2.08284432657003e-10	0	0	0	0	0	0.999999999791716	0
S10846	0	0	0	2.76176075658957e-10	0	0	0	0	0	0.999999999723824	0
S10853	0	0	0	1.52667010695062e-10	0	0	0	0	0	0.999999999847333	0
S10854	0	0	0	5.39611719419019e-10	0	0	0	0	0	0.999999999460388	0
S10865	0	0	0	2.38488827510968e-10	0	0	0	0	0	0.999999999761511	0
S10866	0	0	0	1.37429178866406e-10	0	0	0	0	0	0.999999999862571	0
S10869	0	0	0	9.10241760811017e-11	0	0	0	0	0	0.999999999908976	0
S10873	0	0	0	1.0554476443867e-10	0	0	0	0	0	0.999999999894455	0
S10876	0	0	0	2.96929757129686e-10	0	0	0	0	0	0.99999999970307	0
S10883	0	0	0	1.14437113651261e-10	0	0	0	0	0	0.999999999885563	0
S10885	0	0	0	1.61924544078265e-10	0	0	0	0	0	0.999999999838076	0
S10893	0	0	0	1.99772086652238e-10	0	0	0	0	0	0.999999999800228	0
S10895	0	0	0	1.13290091136008e-10	0	0	0	0	0	0.99999999988671	0
S10902	0	0	0	1.82006294904215e-10	0	0	0	0	0	0.999999999817994	0
S10903	0	0	0	9.24036459565973e-11	0	0	0	0	0	0.999999999907596	0
S1092	0	0	0	1.91183102137189e-10	0	0	0	0	0	0.999999999808817	0
S10925	0	0	0	2.52308419297433e-10	0	0	0	0	0	0.999999999747692	0
S10927	0	0	0	1.92050849929939e-10	0	0	0	0	0	0.999999999807949	0
S10936	0	0	0	2.6556315836283e-10	0	0	0	0	0	0.999999999734437	0
S10945	0	0	0	1.74044354181364e-10	0	0	0	0	0	0.999999999825956	0
S10947	0	0	0	1.65013990720363e-10	0	0	0	0	0	0.999999999834986	0
S10949	0	0	0	4.188755517005e-10	0	0	0	0	0	0.999999999581124	0
S1095	0	0	0	1.55486394787971e-10	0	0	0	0	0	0.999999999844514	0
S10961	0	0	0	1.23364019874641e-10	0	0	0	0	0	0.999999999876636	0
S10969	0	0	0	4.62222775338647e-10	0	0	0	0	0	0.999999999537777	0
S10972	0	0	0	1.23187426916609e-10	0	0	0	0	0	0.999999999876813	0
S10973	0	0	0	1.50805427123483e-10	0	0	0	0	0	0.999999999849195	0
S10978	0	0	0	2.68146548177557e-10	0	0	0	0	0	0.999999999731853	0
S10979	0	0	0	2.65238159367755e-10	0	0	0	0	0	0.999999999734762	0
S10986	0	0	0	1.71295630234666e-10	0	0	0	0	0	0.999999999828704	0
S10989	0	0	0	3.61039081908687e-10	0	0	0	0	0	0.999999999638961	0
S10995	0	0	0	2.48461390383782e-10	0	0	0	0	0	0.999999999751539	0
S11005	0	0	0	1.66530721403314e-10	0	0	0	0	0	0.999999999833469	0
S11008	0	0	0	2.76437821528575e-10	0	0	0	0	0	0.999999999723562	0
S11010	0	0	0	4.48141711818539e-10	0	0	0	0	0	0.999999999551858	0
S11013	0	0	0	1.287930742184e-10	0	0	0	0	0	0.999999999871207	0
S11016	0	0	0	3.53380316148643e-10	0	0	0	0	0	0.99999999964662	0
S11017	0	0	0	1.18549398981184e-10	0	0	0	0	0	0.999999999881451	0
S11020	0	0	0	1.06790872848133e-10	0	0	0	0	0	0.999999999893209	0
S11027	0	0	0	1.72463175435403e-10	0	0	0	0	0	0.999999999827537	0
S11035	0	0	0	1.14117629339884e-10	0	0	0	0	0	0.999999999885882	0
S11041	0	0	0	3.05101304515707e-10	0	0	0	0	0	0.999999999694899	0
S1106	0	0	0	2.06058648344598e-10	0	0	0	0	0	0.999999999793941	0
S11071	0	0	0	2.29038217641099e-10	0	0	0	0	0	0.999999999770962	0
S11076	0	0	0	2.60464787901229e-10	0	0	0	0	0	0.999999999739535	0
S11078	0	0	0	1.48033293460349e-10	0	0	0	0	0	0.999999999851967	0
S11081	0	0	0	1.41116662786376e-10	0	0	0	0	0	0.999999999858883	0
S11086	0	0	0	2.03804844979331e-10	0	0	0	0	0	0.999999999796195	0
S1109	0	0	0	8.6010717699433e-11	0	0	0	0	0	0.999999999913989	0
S11096	0	0	0	1.04356588128886e-10	0	0	0	0	0	0.999999999895643	0
S11100	0	0	0	3.92526035480953e-10	0	0	0	0	0	0.999999999607474	0
S11107	0	0	0	2.02186735013204e-10	0	0	0	0	0	0.999999999797813	0
S11109	0	0	0	1.74684913338647e-10	0	0	0	0	0	0.999999999825315	0
S1111	0	0	0	6.04686909794967e-10	0	0	0	0	0	0.999999999395313	0
S11119	0	0	0	1.95493641201726e-10	0	0	0	0	0	0.999999999804506	0
S11127	0	0	0	2.36251204024529e-10	0	0	0	0	0	0.999999999763749	0
S11136	0	0	0	2.53160972553021e-10	0	0	0	0	0	0.999999999746839	0
S11147	0	0	0	2.39383162648222e-10	0	0	0	0	0	0.999999999760617	0
S11150	0	0	0	2.64589354102149e-10	0	0	0	0	0	0.999999999735411	0
S11152	0	0	0	2.2913349176823e-10	0	0	0	0	0	0.999999999770867	0
S1116	0	0	0	2.28942983128665e-10	0	0	0	0	0	0.999999999771057	0
S11163	0	0	0	4.79352962394046e-10	0	0	0	0	0	0.999999999520647	0
S11164	0	0	0	1.25262537993399e-10	0	0	0	0	0	0.999999999874738	0
S11166	0	0	0	1.87495375854514e-10	0	0	0	0	0	0.999999999812505	0
S11173	0	0	0	2.4914547095861e-10	0	0	0	0	0	0.999999999750855	0
S11174	0	0	0	3.31993504441255e-10	0	0	0	0	0	0.999999999668006	0
S11182	0	0	0	3.50574650702766e-10	0	0	0	0	0	0.999999999649425	0
S11188	0	0	0	2.66177448927467e-10	0	0	0	0	0	0.999999999733823	0
S11189	0	0	0	3.50169884832381e-10	0	0	0	0	0	0.99999999964983	0
S1119	0	0	0	2.96929757129853e-10	0	0	0	0	0	0.99999999970307	0
S11195	0	0	0	2.11582701640049e-10	0	0	0	0	0	0.999999999788417	0
S11197	0	0	0	2.76834103631494e-10	0	0	0	0	0	0.999999999723166	0
S11198	0	0	0	1.15073450422271e-10	0	0	0	0	0	0.999999999884927	0
S11211	0	0	0	1.2809862725173e-10	0	0	0	0	0	0.999999999871901	0
S11214	0	0	0	2.79546512853278e-10	0	0	0	0	0	0.999999999720454	0
S11216	0	0	0	1.58138467477367e-10	0	0	0	0	0	0.999999999841862	0
S11224	0	0	0	2.77968553748061e-10	0	0	0	0	0	0.999999999722032	0
S11236	0	0	0	2.26616831006993e-10	0	0	0	0	0	0.999999999773383	0
S11241	0	0	0	2.27808516411228e-10	0	0	0	0	0	0.999999999772191	0
S11243	0	0	0	1.8672585211873e-10	0	0	0	0	0	0.999999999813274	0
S11245	0	0	0	1.21328769407024e-10	0	0	0	0	0	0.999999999878671	0
S11249	0	0	0	1.44405098674889e-10	0	0	0	0	0	0.999999999855595	0
S11274	0	0	0	1.38708386279979e-10	0	0	0	0	0	0.999999999861292	0
S11280	0	0	0	2.20053606301337e-10	0	0	0	0	0	0.999999999779946	0
S11281	0	0	0	2.6555702262196e-10	0	0	0	0	0	0.999999999734443	0
S11285	0	0	0	1.96817024134879e-10	0	0	0	0	0	0.999999999803183	0
S11298	0	0	0	1.94412594340545e-10	0	0	0	0	0	0.999999999805587	0
S11311	0	0	0	2.92078267244728e-10	0	0	0	0	0	0.999999999707922	0
S11312	0	0	0	1.22212203163928e-10	0	0	0	0	0	0.999999999877788	0
S11316	0	0	0	2.60850225731987e-10	0	0	0	0	0	0.99999999973915	0
S1133	0	0	0	2.04144167349962e-10	0	0	0	0	0	0.999999999795856	0
S11330	0	0	0	1.3419104031277e-10	0	0	0	0	0	0.999999999865809	0
S11332	0	0	0	3.04312799443017e-10	0	0	0	0	0	0.999999999695687	0
S11334	0	0	0	1.78908469001169e-10	0	0	0	0	0	0.999999999821092	0
S11335	0	0	0	2.54268900085977e-10	0	0	0	0	0	0.999999999745731	0
S11345	0	0	0	1.66599993987247e-10	0	0	0	0	0	0.9999999998334	0
S11349	0	0	0	1.4815989849612e-10	0	0	0	0	0	0.99999999985184	0
S1135	0	0	0	1.80381954174105e-10	0	0	0	0	0	0.999999999819618	0
S11352	0	0	0	1.15962232651757e-10	0	0	0	0	0	0.999999999884038	0
S11353	0	0	0	1.73883577350116e-10	0	0	0	0	0	0.999999999826116	0
S11368	0	0	0	2.1842757757467e-10	0	0	0	0	0	0.999999999781572	0
S11369	0	0	0	1.49881433592014e-10	0	0	0	0	0	0.999999999850119	0
S11371	0	0	0	1.73109913813697e-10	0	0	0	0	0	0.99999999982689	0
S11377	0	0	0	1.41943981763244e-10	0	0	0	0	0	0.999999999858056	0
S11378	0	0	0	1.49425014420124e-10	0	0	0	0	0	0.999999999850575	0
S11383	0	0	0	2.68041245346136e-10	0	0	0	0	0	0.999999999731959	0
S11384	0	0	0	3.77965620802855e-10	0	0	0	0	0	0.999999999622034	0
S11392	0	0	0	3.03007817473858e-10	0	0	0	0	0	0.999999999696992	0
S1140	0	0	0	1.29237225333696e-10	0	0	0	0	0	0.999999999870763	0
S11410	0	0	0	2.47407347916813e-10	0	0	0	0	0	0.999999999752593	0
S11411	0	0	0	4.82809818356065e-10	0	0	0	0	0	0.99999999951719	0
S11414	0	0	0	1.86937371711026e-10	0	0	0	0	0	0.999999999813063	0
S11419	0	0	0	1.95326588714968e-10	0	0	0	0	0	0.999999999804673	0
S11424	0	0	0	3.93715910603435e-10	0	0	0	0	0	0.999999999606284	0
S11425	0	0	0	3.59266648989404e-10	0	0	0	0	0	0.999999999640733	0
S11433	0	0	0	1.07372287232805e-10	0	0	0	0	0	0.999999999892628	0
S11434	0	0	0	1.98823508524785e-10	0	0	0	0	0	0.999999999801176	0
S11436	0	0	0	1.52659956144182e-10	0	0	0	0	0	0.99999999984734	0
S11437	0	0	0	3.1250696591364e-10	0	0	0	0	0	0.999999999687493	0
S11440	0	0	0	1.19592066072641e-10	0	0	0	0	0	0.999999999880408	0
S11449	0	0	0	3.20432766668535e-10	0	0	0	0	0	0.999999999679567	0
S11459	0	0	0	2.03005903457103e-10	0	0	0	0	0	0.999999999796994	0
S11477	0	0	0	2.1201333594377e-10	0	0	0	0	0	0.999999999787987	0
S11480	0	0	0	2.46238272446708e-10	0	0	0	0	0	0.999999999753762	0
S11486	0	0	0	3.28870973894717e-10	0	0	0	0	0	0.999999999671129	0
S11501	0	0	0	2.39162027830659e-10	0	0	0	0	0	0.999999999760838	0
S11504	0	0	0	1.8665683634379e-10	0	0	0	0	0	0.999999999813343	0
S11507	0	0	0	2.84992051319113e-10	0	0	0	0	0	0.999999999715008	0
S11518	0	0	0	1.34884229688622e-10	0	0	0	0	0	0.999999999865116	0
S11525	0	0	0	3.10649632685426e-10	0	0	0	0	0	0.99999999968935	0
S11531	0	0	0	1.45419594936303e-10	0	0	0	0	0	0.99999999985458	0
S11532	0	0	0	4.72175007707589e-10	0	0	0	0	0	0.999999999527825	0
S1154	0	0	0	2.08935119881515e-10	0	0	0	0	0	0.999999999791065	0
S11542	0	0	0	1.35483924460831e-10	0	0	0	0	0	0.999999999864516	0
S11543	0	0	0	2.08756581433345e-10	0	0	0	0	0	0.999999999791243	0
S11546	0	0	0	1.8009461142244e-10	0	0	0	0	0	0.999999999819905	0
S1155	0	0	0	1.95060502972807e-10	0	0	0	0	0	0.999999999804939	0
S1156	0	0	0	3.57726008899958e-10	0	0	0	0	0	0.999999999642274	0
S11568	0	0	0	1.89358696746829e-10	0	0	0	0	0	0.999999999810641	0
S11576	0	0	0	5.01907561592569e-10	0	0	0	0	0	0.999999999498092	0
S11584	0	0	0	1.76804502554537e-10	0	0	0	0	0	0.999999999823196	0
S11586	0	0	0	1.94058059110349e-10	0	0	0	0	0	0.999999999805942	0
S11590	0	0	0	2.36393169270004e-10	0	0	0	0	0	0.999999999763607	0
S11592	0	0	0	1.65510378088045e-10	0	0	0	0	0	0.99999999983449	0
S11593	0	0	0	1.48362006231769e-10	0	0	0	0	0	0.999999999851638	0
S11599	0	0	0	1.65789773070139e-10	0	0	0	0	0	0.99999999983421	0
S1160	0	0	0	3.17793220608831e-10	0	0	0	0	0	0.999999999682207	0
