B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
average.mix_58	0	0	0	0	0	0	0	0	0	0
average.mix_59	0	0	0.0238941691805259	0	0	0.000385173776090585	0	0	0	0
average.mix_60	0.0383125714338364	0.0361705360973433	0	-0.027098238484805	-0.00724439420529904	0	0	0	0	0
average.mix_61	0.0149745689608004	0.0186058523987757	0	0	0	0	0.0485164799987505	0.0390716149284111	0.00859244631848677	0.0152271352938181
average.mix_62	0	0	0	0	0	0	0.00697391463148093	0.0116169749372003	0	0.018441863554898
average.mix_63	0	0	0.0245873802091369	0	0	0.0198622694495009	0	0	0	0
average.mix_64	0	0	0	-0.0281227463411504	-0.0171224287733664	0	0	0	0	0
average.mix_65	0	0	0	0.101676543850159	0.106242427185829	0	0	0	0	0
average.mix_66	0	0	0	0	0	0	0	0	0	0
average.mix_67	0.0215919248750504	0.0207430809863353	0	0	0	0	0	0	0	0
average.mix_68	0	0	0	0.115142824324632	0.130767890031766	0	0	0.00514809645313893	0.00958637928946817	0.0537427283705361
average.mix_69	0	0	0.00706105369316884	-0.00316116814580164	0	0	0	0	0	0
average.mix_70	0.0130062234163037	0.0154931810295564	0	0.0407690570444758	0.0291737859829127	0	-0.00492464482042449	0	0	0
average.mix_71	0.00212641894206583	0.00178213259931122	0.0251670524935206	-0.0177650387706524	-0.0264022607354369	0.0123406406051785	0	0	-0.00818206200825378	0
average.mix_72	0.0920984928553917	0.0802410775895514	0	0	0	0	0	0	0	0
average.mix_73	0.0176477804354509	0.0186413497506232	0	0.0097240008130964	0	0	0	0	0	0
average.mix_74	0	0.00120309203749201	0	0	0	0	0	0	0	0
average.mix_75	0	0	0.0198060166634788	0	0	0	0	0	0	0
average.mix_76	0	0	0	0.0418282377300379	0.0397623472513196	0	0	0.00899597128409221	0	0.0392353629472082
average.mix_77	0	0	0	0	0	0	0.0730549674897375	0.0721274047921829	0.0437346867780764	0.0741333282297512
average.mix_78	0	0	0	0	0	0	0	0	0	0
average.mix_79	0	0	0.0497122238783809	0	0	0.0456389633295205	0	0	0	0
average.mix_80	0.0296041551724676	0.0310248477899067	0	-0.025311677319523	0	0	0	0	0	0
average.mix_81	0	0	0	-0.00897559041624853	0	0	0.0472339233232735	0.0351977633491183	0	0
average.mix_82	0	0	0	0	0	0	0	0	0	0
average.mix_83	0	0	0.0249838167068446	0	0	0	0	0	0	0
average.mix_84	0	0	0	0	0	0	0	0	0	0
average.mix_85	0	0	0	0	0	0	0.0206688658646079	0.0113790602850699	0	0
average.mix_86	0	0	0	0	0	0	0.0514829713325065	0.0557867934781955	0.033364227596731	0.0581314576987367
average.mix_87	0	0	0	-0.0267533005428965	0	0	0.00472990314033247	0	0	0
average.mix_88	0	0	0	0	0	0	0	0	0	0
average.mix_89	0	0	0	0	0	0	0.0339689656074342	0.0345488542828344	0.0124568736994689	0.0421117597871159
average.mix_90	0	0	0	0	0	0	0	0	0	0
average.mix_91	0	0	0.00967418350062011	0	0	0	0	0	0	0
average.mix_92	0	0	0	0	0	0	0	0	0	0
average.mix_93	0	0	0.0927216573249681	0	0	0.0950879223447701	0	0	0	0
average.mix_94	0	0	0.0410324431423452	0	0	0.0235293307985128	0	0	0	0
average.mix_95	0	0	0	0	0	0	0	0	0	0
average.mix_96	0	0	0	0.0601849910640399	0.0331228971886244	0	0	0	0	0
average.mix_97	0	0	0.0108508836897763	0	0	0	0	0	0	0
average.mix_98	0	0	0	0	0	0	0	0	0	0
average.mix_99	0	0	-4.29187098120973e-05	0	0	0	0.107092385426291	0.0954037681051891	0.0534544986444832	0.071441060309437
average.mix_100	0	0	0	0	0	0	0	0	0	0
stdev.mix_1	0	0	4.55775603719044e-05	0	0	0.000151576488773184	0	0	0	0
stdev.mix_2	0	0	3.52427262612986e-05	0	0	3.25485648480608e-05	0	0	0	0
stdev.mix_3	0	0	0	0	0	0	6.87916395408633e-05	1.6766124588815e-05	3.55125828354504e-05	1.6431884879892e-05
stdev.mix_4	0	0	0	0	0	0	0	0	0	0
stdev.mix_5	0	0	0	0	0	0	0	0	0	0
stdev.mix_6	0	0	0	0	0	0	0	0	0	0
stdev.mix_7	1.916921903956e-05	4.86212193945933e-06	0	0	0	0	0	0	0	0
stdev.mix_8	0	0	2.38791964173117e-05	0.000197076259207733	3.6974434273508e-05	0	0	0	0	0
stdev.mix_9	0	0	0	0.000133142699826988	0	0	0	0	0	0
stdev.mix_10	1.6907208067089e-05	1.3925240366291e-05	0	6.12078890494805e-05	2.88577690132517e-05	0	0	0	0	0
stdev.mix_11	0	0	2.38391076343782e-05	0	0	7.47712435440266e-05	0	0	0	0
stdev.mix_12	0	0	6.8089606431383e-05	0	0	0.000110787554281729	0	0	0	0
stdev.mix_13	4.08756053465013e-05	3.66065257632527e-05	0	0	0	0	0	0	0	0
stdev.mix_14	2.51905383656755e-05	2.93959622943313e-05	0	0	0	0	0	0	0	0
stdev.mix_15	0	0	0	7.24598857313077e-05	4.60172028434502e-05	0	0	0	0	0
stdev.mix_16	0	0	0	0	0	0	0	0	0	0
stdev.mix_17	1.57903648279194e-05	1.70431130165201e-05	0	0	0	0	0	0	0	0
stdev.mix_18	0	0	2.25811266784331e-05	0	0	7.05524161931815e-05	0	0	0	0
stdev.mix_19	0	0	0	0	0	0	0	0	0	0
stdev.mix_20	0	0	4.68504795243321e-06	0	3.95143940668592e-05	0	5.97382044198082e-05	5.44995261002933e-06	2.50570792346959e-05	1.5760321842838e-05
stdev.mix_21	3.30553911265891e-05	3.53431564800584e-05	0	0	0	0	0	0	0	0
stdev.mix_22	0	0	0	0	0	0	0	0	0	0
stdev.mix_23	2.1931236602434e-05	1.76913955608651e-05	0	9.80073915778742e-05	0	0	0	0	0	0
stdev.mix_24	0	0	5.61232791720169e-05	0	0	7.51230951418901e-05	0	0	0	0
stdev.mix_25	0	0	5.91799780470471e-05	0	0	5.53850197301482e-05	2.86938063199714e-05	0	0	0
stdev.mix_26	0	0	1.27496913905486e-05	6.26619960340045e-05	4.39609372567619e-05	1.6117812069844e-05	4.10999293104509e-05	9.73208005036271e-06	1.58628888543541e-05	1.65626711427887e-05
stdev.mix_27	0	0	6.46650603312572e-06	0	0	0	5.51682078075893e-05	0	3.14017930735799e-05	0
stdev.mix_28	0	0	1.26476136315883e-05	0	0	0	3.29771417586231e-05	1.38507540413665e-05	3.21954833428427e-05	7.39635355958543e-06
stdev.mix_29	0	0	0	0	0	0	0	0	0	0
stdev.mix_30	0	0	0	0	0	0	0	0	0	0
stdev.mix_31	0	0	0	0	0	0	0	0	0	0
stdev.mix_32	0	0	0	0	0	0	0	0	0	0
stdev.mix_33	0	0	0	0	0	0	0	0	0	0
stdev.mix_34	0	0	4.49890555252879e-05	0	0	0.00011357667312376	0	0	0	0
stdev.mix_35	0	0	4.31354320244276e-05	0	0	0	0	0	0	0
stdev.mix_36	4.4083915213932e-05	4.59065948559126e-05	0	0	0	0	0	0	0	0
stdev.mix_37	3.92337708265178e-05	3.79571855850428e-05	0	0	0	0	0	0	0	0
stdev.mix_38	0	0	0	6.17627121972074e-05	5.40734853387884e-05	0	9.07149804221604e-05	2.81479332289321e-05	1.43984627660483e-05	6.18953962134982e-05
stdev.mix_39	1.64047553669708e-05	1.3910974558382e-05	0	5.20227044674756e-05	3.01264885220706e-05	0	0	0	0	0
stdev.mix_40	0	0	0	0	0	0	0	0	0	0
stdev.mix_41	0	0	2.91593302808391e-05	0	0	0	0	0	0	0
stdev.mix_42	1.92057912883932e-05	1.83678162195014e-05	0	0	0	0	0	0	0	0
stdev.mix_43	0	0	0	0.000117908113541971	0.000117053795930999	0	0	2.47859181959829e-05	1.73527645718014e-05	3.51736524512816e-05
stdev.mix_44	0	0	0	0.000110503036505443	0.000148078452293776	0	0.000116867860445325	1.14004964447294e-05	2.83683724188156e-05	7.93786643346286e-05
stdev.mix_45	0	0	0	0	0	0	8.09550582174727e-05	1.40664012755442e-05	0	0
stdev.mix_46	0	0	0	0	0	0	0	1.68468142285587e-05	0	7.64444230717575e-06
stdev.mix_47	0	0	0	0	0	0	0	0	0	0
stdev.mix_48	0	0	2.55524232364416e-05	0	0	0	2.3041964801216e-05	1.15249711636597e-05	2.12170610858094e-05	0
stdev.mix_49	0	0	0	0	0	0	0	0	0	0
stdev.mix_50	1.47685836042728e-05	1.83242873464659e-05	0	0.00010370104645965	0	0	2.82020105395342e-05	9.9964492779632e-06	0	0
stdev.mix_51	0	0	4.80635715192856e-06	0	0	0	0	0	0	0
stdev.mix_52	2.95815418540493e-05	2.9817438384968e-05	0	0	0	0	0	0	0	0
stdev.mix_53	0	0	0	0	0	0	0	0	0	0
stdev.mix_54	5.14317912921037e-06	2.99368136186553e-06	0	0	0	0	0	0	0	0
stdev.mix_55	0	0	0	0	0	0	0	0	0	0
stdev.mix_56	0	0	0	0.000139817872769536	0	0	0.000106850496049236	1.45180864939392e-05	0	0
stdev.mix_57	0	0	0	0	0	0	0	0	0	0
stdev.mix_58	0	0	0	0	0	0	0	0	0	0
stdev.mix_59	0	0	5.92195467120303e-05	0	0	4.113901586867e-05	0	0	0	0
stdev.mix_60	6.00878161540556e-05	5.19156869896055e-05	0	9.94365216172344e-05	7.85829835216271e-05	0	0	0	0	0
stdev.mix_61	2.50264558125414e-05	2.80794997108595e-05	0	0	0	0	7.1051826226113e-06	9.06535940700032e-06	4.39817917390091e-05	1.51498820241693e-05
stdev.mix_62	0	0	0	0	0	0	7.51908294085971e-05	1.37673996278271e-05	0	2.90308173083381e-05
stdev.mix_63	0	0	3.83968035287022e-05	0	0	0.000113948237487856	0	0	0	0
stdev.mix_64	0	0	0	0.000243368140159264	8.56014547803253e-05	0	0	0	0	0
stdev.mix_65	0	0	0	0.000129879428008049	6.90375606670589e-05	0	0	0	0	0
stdev.mix_66	0	0	0	0	0	0	0	0	0	0
stdev.mix_67	2.83420540896111e-05	2.85499575591485e-05	0	0	0	0	0	0	0	0
stdev.mix_68	0	0	0	0.000122054700752502	0.000149173143291849	0	0	1.01391751444547e-05	4.89867569222192e-05	3.78276671262424e-05
stdev.mix_69	0	0	1.82119041395224e-05	0.000212105596682316	0	0	0	0	0	0
stdev.mix_70	2.49349666523868e-05	2.67809754152195e-05	0	4.26429140691119e-05	3.94652453093318e-05	0	3.20553578798484e-05	0	0	0
stdev.mix_71	2.62968928261502e-05	1.95503087627412e-05	4.53088233545371e-05	4.78495135466396e-05	3.39769542838348e-05	5.89886206328168e-05	0	0	2.91635705809327e-05	0
stdev.mix_72	3.22955085634625e-05	3.13634594897302e-05	0	0	0	0	0	0	0	0
stdev.mix_73	2.08467955237573e-05	2.16082242381265e-05	0	0.000119356199877748	0	0	0	0	0	0
stdev.mix_74	0	4.00936189535763e-05	0	0	0	0	0	0	0	0
stdev.mix_75	0	0	2.10582465960183e-05	0	0	0	0	0	0	0
stdev.mix_76	0	0	0	0.00010801505488101	0.000105849535005177	0	0	1.34820212871807e-05	0	1.21032028896866e-05
stdev.mix_77	0	0	0	0	0	0	5.12909494234417e-05	1.47834850488406e-05	3.5810939948465e-05	6.23437078125656e-05
stdev.mix_78	0	0	0	0	0	0	0	0	0	0
stdev.mix_79	0	0	3.99981037290155e-05	0	0	2.1596540147476e-05	0	0	0	0
stdev.mix_80	3.77612797195235e-05	3.08231939372506e-05	0	9.88035915704203e-05	0	0	0	0	0	0
stdev.mix_81	0	0	0	0.000118393558883663	0	0	0.000100046582281587	8.1095700086734e-06	0	0
stdev.mix_82	0	0	0	0	0	0	0	0	0	0
stdev.mix_83	0	0	5.70280049953627e-05	0	0	0	0	0	0	0
stdev.mix_84	0	0	0	0	0	0	0	0	0	0
stdev.mix_85	0	0	0	0	0	0	4.33154026228351e-05	1.22250861542157e-05	0	0
stdev.mix_86	0	0	0	0	0	0	4.93554516093338e-05	1.46021120202192e-05	7.45707039065288e-05	8.72422022631278e-06
stdev.mix_87	0	0	0	9.2156473366873e-05	0	0	0.000134520623328259	0	0	0
stdev.mix_88	0	0	0	0	0	0	0	0	0	0
stdev.mix_89	0	0	0	0	0	0	7.09522354306226e-05	4.0001848342364e-06	5.4111611127205e-05	5.27497745838696e-06
stdev.mix_90	0	0	0	0	0	0	0	0	0	0
stdev.mix_91	0	0	1.63251043627704e-05	0	0	0	0	0	0	0
stdev.mix_92	0	0	0	0	0	0	0	0	0	0
stdev.mix_93	0	0	6.24278728221513e-05	0	0	6.66867713810644e-05	0	0	0	0
stdev.mix_94	0	0	1.185845735397e-05	0	0	5.4959026554864e-05	0	0	0	0
stdev.mix_95	0	0	0	0	0	0	0	0	0	0
stdev.mix_96	0	0	0	0.000156021674210462	8.80333728607929e-06	0	0	0	0	0
stdev.mix_97	0	0	3.76399953075957e-05	0	0	0	0	0	0	0
stdev.mix_98	0	0	0	0	0	0	0	0	0	0
stdev.mix_99	0	0	1.44114719042937e-05	0	0	0	3.70033738812329e-05	1.09296874517319e-05	2.48905647291926e-05	3.44005239748734e-05
stdev.mix_100	0	0	0	0	0	0	0	0	0	0
