B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
mix_80	1	1.53492212316272e-73	3.92541332970569e-94	0	0	4.49259744430041e-63	7.06596565946887e-53
mix_81	0.99999975658547	1.28249632718245e-30	1.13982249926949e-52	0	0	2.39405114282796e-07	4.00941562271506e-09
mix_82	0.999999999714388	2.85612214770483e-10	4.46832065380507e-56	0	0	2.56776149792967e-52	1.09899165836239e-30
mix_83	2.20375480108211e-31	1	3.0770918168048e-63	0	0	1.08743160596966e-82	1.23154810286621e-59
mix_84	1	4.11111040882594e-34	9.79375982438819e-63	0	0	3.50146297395107e-32	4.68429561735371e-25
mix_85	0.999991111527313	7.47188313522255e-20	6.62902696641285e-48	0	0	3.31884535273726e-12	8.88846936801334e-06
mix_86	2.57183136992533e-21	9.69423902909058e-58	8.30704313524273e-63	0	0	0.999999662380032	3.37619968096367e-07
mix_87	3.24362925746992e-16	0.999999999997693	9.12143436453927e-42	0	0	8.64354253992735e-20	2.30641923845645e-12
mix_88	1	6.24564338414872e-56	2.52298530324809e-70	0	0	5.30031474358697e-31	2.50813044411137e-25
mix_89	0.999967047409927	2.8285224739889e-72	6.9335808741564e-70	0	0	2.12492839775373e-05	1.17033060959042e-05
mix_90	9.6145727993828e-32	1	4.87367903983479e-48	0	0	4.41919552633358e-34	9.73109915588546e-20
mix_91	1.07397799616206e-27	1	6.20101664668147e-61	0	0	9.13894519587711e-78	5.1529116931316e-54
mix_92	2.48259685361389e-06	0.999997517403146	1.37426549400856e-44	0	0	1.5670289998081e-32	6.01695951628547e-23
mix_93	2.58553720931571e-128	1	1.13413148629607e-95	0	0	4.16307564774211e-140	9.42754492545583e-108
mix_94	1.48001653235921e-95	1	4.17810410427264e-72	0	0	1.15065048385275e-94	9.27982486955523e-63
mix_95	0.0361174636348657	0.963882536365134	3.20782940091582e-56	0	0	3.16837766565421e-77	1.60790086595823e-50
mix_96	0.00828076373227867	0.991719236267721	1.09243764990952e-50	0	0	3.99458466565424e-64	1.9327448486197e-37
mix_97	1.75713128632171e-30	1	5.63541765807991e-54	0	0	1.18451904753282e-53	1.10732520429448e-33
mix_98	0.00313046149791521	0.996869538502085	2.81333531244363e-50	0	0	2.61530950733136e-47	8.53697209767797e-34
mix_99	3.95822184784567e-22	4.43714048287581e-108	2.10348266785837e-93	0	0	1	1.68530761758885e-20
mix_100	0.999999827440497	1.72559503467089e-07	1.08662212818253e-46	0	0	7.43396885066338e-30	9.75916617503251e-21
