B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
Mix_1	1.68145751254762e-202	0	0	0	0	0	5.38954901788297e-165	7.264711187781e-187	1.07776857198378e-17	0	0	1.21115961397433e-136	0	0	2.3676856288594e-188	0	0	0	1	2.21458097183372e-206	0	0
Mix_2	9.74343834974746e-195	0	0	0	0	0	4.27527512901173e-164	3.90781751635101e-184	2.39077583161535e-11	0	0	7.00026032336197e-146	0	0	3.13549988452573e-191	0	0	0	0.999999999976092	8.33668829941811e-205	0	0
Mix_3	1.22570218582819e-205	0	0	0	0	0	1.24912431822049e-166	4.69054913811105e-189	1.07612864457029e-13	0	0	4.90717174749454e-128	0	0	1.54897250248298e-191	0	0	0	0.999999999999892	1.88758136617541e-205	0	0
Mix_4	6.95263206760824e-202	0	0	0	0	0	1.51387283508586e-165	4.01146059042541e-187	3.1188864911881e-16	0	0	1.73493698128414e-131	0	0	2.40643555330176e-195	0	0	0	1	1.18286003820995e-205	0	0
Mix_5	8.84980614609713e-191	0	0	0	0	0	3.28102221284341e-168	2.08649219410252e-193	2.7949733711152e-18	0	0	2.79355363524488e-135	0	0	5.50479492167319e-196	0	0	0	1	1.83007991222497e-208	0	0
Mix_6	1.46090022786474e-197	0	0	0	0	0	1.17933993508654e-166	1.97418260977537e-189	2.63332766738129e-14	0	0	4.40427999450684e-145	0	0	1.14485313629713e-188	0	0	0	0.999999999999974	0	0	0
Mix_7	1.17718263026017e-198	0	0	0	0	0	4.76225445311894e-163	1.71804890627227e-177	4.17675874308649e-15	0	0	4.64087308536731e-138	0	0	1.92925957426601e-192	0	0	0	0.999999999999996	2.7027609789256e-203	0	0
Mix_8	9.624850553035e-192	0	0	0	0	0	1.57282829241885e-159	2.42877932766014e-177	1.05070904637463e-09	0	0	1.59088945751581e-156	0	0	2.13374343677719e-185	0	0	0	0.999999998949291	2.27175158036864e-201	0	0
Mix_9	4.48111042381372e-196	0	0	0	0	0	3.13233692126587e-164	8.53964160740759e-187	2.36543983039368e-13	0	0	1.98023546732328e-137	0	0	5.25533545907109e-192	0	0	0	0.999999999999764	1.80106099663818e-205	0	0
Mix_10	1.80998245603205e-191	0	0	0	0	0	5.56650952894644e-165	1.62859794704279e-188	8.62586034369922e-14	0	0	1.56268385656415e-141	0	0	2.14443112305893e-188	0	0	0	0.999999999999914	2.86038645930676e-203	0	0
Mix_11	3.79350702352084e-197	0	0	0	0	0	3.41743169048564e-162	3.24442391460284e-181	2.15010270903019e-08	0	0	1.55524416992758e-141	0	0	3.0400127392976e-192	0	0	0	0.999999978498973	1.87175911164566e-204	0	0
Mix_12	4.06753408893472e-206	0	0	0	0	0	3.22635461667371e-165	1.21355280801943e-186	6.01692710315407e-16	0	0	1.23527170436307e-134	0	0	7.87221462061294e-191	0	0	0	0.999999999999999	2.74507706826982e-203	0	0
Mix_13	2.44838454018186e-189	0	0	0	0	0	4.16934641898521e-164	1.30417541975967e-185	1.75754553036053e-11	0	0	7.08733736118645e-144	0	0	5.93585586296671e-193	0	0	0	0.999999999982425	7.63729755511452e-204	0	0
Mix_14	1.53375919338508e-209	0	0	0	0	0	1.83073459890752e-167	3.90899590676777e-187	1.04973186032773e-16	0	0	8.17266387409944e-129	0	0	6.99051640102945e-197	0	0	0	1	1.00476564758657e-205	0	0
Mix_15	4.63523205446123e-199	0	0	0	0	0	1.68896120725606e-161	1.02119345571798e-176	9.20142660448855e-08	0	0	4.43537535300314e-146	0	0	1.40978408488926e-189	0	0	0	0.999999907985734	6.66409473602566e-201	0	0
Mix_16	7.4820244378206e-193	0	0	0	0	0	4.42168741560625e-161	1.56717535423323e-178	1.48528884869759e-10	0	0	1.33630398596341e-147	0	0	2.72652392231474e-188	0	0	0	0.999999999851471	2.62727718356584e-201	0	0
Mix_17	2.09365631481372e-196	0	0	0	0	0	5.58159700791776e-162	3.4201885941057e-178	2.57686035784803e-10	0	0	1.96964568366135e-139	0	0	2.67830965970414e-190	0	0	0	0.999999999742314	9.63783763229125e-200	0	0
Mix_18	1.66442791674802e-197	0	0	0	0	0	2.19145682629221e-159	6.76676560144015e-175	6.2634521928192e-08	0	0	5.897084950971e-155	0	0	1.14485306458974e-188	0	0	0	0.999999937365478	2.0078119823251e-199	0	0
Mix_19	5.72799080545574e-205	0	0	0	0	0	6.73594642303479e-165	5.81262301556489e-187	9.77581066210468e-15	0	0	2.50967341847616e-135	0	0	3.06562103144133e-189	0	0	0	0.99999999999999	6.87358896654689e-205	0	0
Mix_20	4.93197924435743e-192	0	0	0	0	0	2.79808096271144e-163	2.25174952868703e-182	2.03610774076828e-11	0	0	3.73455384522967e-139	0	0	3.0977352401247e-187	0	0	0	0.999999999979639	2.46385264005399e-203	0	0
Mix_21	6.7277739771977e-192	0	0	0	0	0	1.51789780864607e-163	9.60188078824649e-183	1.45687033882093e-13	0	0	9.63375148339207e-151	0	0	2.42737801061997e-187	0	0	0	0.999999999999854	1.36523567607997e-203	0	0
Mix_22	6.15863329255435e-205	0	0	0	0	0	1.83662654768375e-165	1.16002243191251e-189	2.00942730094116e-17	0	0	3.6986052597043e-138	0	0	2.54620326257675e-189	0	0	0	1	8.79804756079193e-206	0	0
Mix_23	4.66419466497677e-186	0	0	0	0	0	1.09145907610864e-161	7.99646114556152e-180	4.77469774063371e-09	0	0	1.9701586120677e-145	0	0	6.21459733353231e-189	0	0	0	0.999999995225302	1.11135189940736e-203	0	0
