B.cells.naive,B.cells.memory,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.CD8,Macrophages.M0,Macrophages.M1,Macrophages.M2,Mast.cells.resting,Mast.cells.activated
mix_26,0.0743379399996693,0.0819504014921053,0,0.0125155332929993,0.0762131830482341,0.636122752478416,0,0.0138432303135281,0.0581701855154742,0.0325818583358853,0.0142649155236886
mix_27,0.174399939893283,0.343202391755546,0,0,0,0.178520564255342,0,0.0055664812287762,0.238879211409481,0.0594314114575727,0
mix_28,0.0954182902371077,0.311763904289255,0.0598801386032625,0.142795585161231,0.015439592493465,0.37470248921568,0,0,0,0,0
mix_29,0.115434988106009,0.197752621165937,0,0.060128827708423,0.00582551155859404,0.373983012088596,0,0,0.210212617007499,0.0366624223649411,0
mix_30,0.121273430657405,0.289953041779213,0.0195627035252261,0.0596652682047364,0,0.305873371809966,0,0,0.182641478896939,0.0210307051265149,0
mix_31,0.102145435300887,0.196239130141754,0.0934456544122776,0.166570169476074,0,0.179886872432213,0,0,0.226053827735979,0.0356589105008154,0
mix_32,0.112336128074143,0.2868179274331,0.0300868542618382,0.113936191041091,0,0.3161519942162,0,0,0.137873654125179,0.00279725084844941,0
mix_33,0.125098133694364,0.298692131107677,0.028437784838187,0.0619467380870199,0,0.235963626174196,0,0,0.216327324261385,0.0335342618371719,0
mix_34,0.0567430122068482,0.0781313494182231,0.0255104587150173,0.0242187209746116,0.0222924909565518,0.290325645925663,0,0.0412963199138389,0.349928769314461,0.111553232574786,0
mix_35,0.0971642177754852,0.179980195210617,0.0287668794638272,0,0.00671387701721074,0.362175919752723,0,0,0.26264839533603,0.0625505154441076,0
mix_36,0.184578660231534,0.40800542114917,0.0453119107801636,0.171470572903499,0,0.141389950384058,0,0,0.0492434845515752,0,0
mix_37,0.158621013922866,0.4222378965328,0.0824238392507874,0.170250940655851,0,0.0949216116922418,0,0,0.0715446979454547,0,0
mix_38,0.0742458780117997,0.206134570236438,0,0.182586394411879,0.0464229294962523,0.449659017430925,0,0,0.0396466518810086,0.00130455853169849,0
mix_39,0.250086610296679,0.307684728294422,0,0,0.000401231196950208,0.410436110413349,0,0,0.0298473100716738,0,0.00154400972692692
mix_40,0.112975445202179,0.329429855044189,0.0783092724073213,0.106804417706207,0,0.13930355303597,0,0,0.206459129817497,0.0267183267866354,0
mix_41,0.0739788097531447,0.121415870712701,0,0,0.0130632773481504,0.367826674218919,0,0.0241966991737064,0.309878199958256,0.0896404688351232,0
mix_42,0.220110154131258,0.374897087306286,0.0337681756967984,0.115854230989304,0,0.255370351876354,0,0,0,0,0
mix_43,0.0457023587892183,0.0769111249651016,0,0.00995018883319998,0.0562985704297608,0.59395342424794,0,0.00196840751660006,0.166030493883656,0.0491854313345238,0
mix_44,0.0548741917329288,0.154588741616866,0,0.191306788819043,0.0383886276309972,0.420689702433992,0,0,0.122007619830576,0.0181443279355969,0
mix_45,0.000813718304826017,0.133086890174116,0.232312317509946,0.24130153489109,0.0173262172252872,0.0878462715536089,0,0.00090537792208023,0.23307007773661,0.0533375946824359,0
mix_46,0.102016465873844,0.290189280125962,0,0.0449141092554749,0.0185076084371884,0.502680470942874,0,0,0.0416920653646558,0,0
mix_47,0.130074064385721,0.32449856511278,0.0985427386890772,0.0819920006769067,0,0.137507554933602,0,0,0.202791735201049,0.0245933410008644,0
mix_48,0.150110172402737,0.339206307798666,0,0,0,0.175764075797579,0,0.0115252639836972,0.252044170175862,0.0644360583141705,0.0069139515272884
mix_49,0.173216831429562,0.284983740941334,0,0,0,0.283553903028678,0,0,0.217864457152268,0.0403810674481586,0
mix_50,0.151854317928299,0.393728230379254,0.152656066360439,0.208065142854738,0,0.0861342092866694,0,0,0.00756203319060032,0,0
mix_51,0.161567378330491,0.314568179263637,0,0,0,0.228714406042493,0,0.000972290781282553,0.237788262286846,0.0554993415510235,0.000890141744226955
mix_52,0.253748597345431,0.376240558666572,0,0.0174933644952895,0.00528612828131475,0.347231351211392,0,0,0,0,0
mix_53,0.173028075647742,0.308614322108873,0,0,0,0.2481689832459,0,0,0.224814395254381,0.045374223743104,0
mix_54,0.221618616334628,0.385594111100725,0.0679319947538075,0.0627749931626248,0,0.262080284648215,0,0,0,0,0
mix_55,0.160038800838659,0.304924260808869,0,0,0,0.264876708711951,0,0,0.227946164278173,0.0422140653623473,0
mix_56,0.0686484317667859,0.28509717777998,0.209401094258892,0.239310174613502,0,0.0664398492488064,0,0,0.131103272332034,0,0
mix_57,0.0342108667477378,0.0840702295755546,0.0321961955311666,0.104748814152214,0.028184190884844,0.33831662357386,0,0.0178086364063514,0.281751567126694,0.078712876001577,0
mix_58,0.122755631027289,0.27546627466024,0,0.0512010577725446,0.0126341832459823,0.434829024738443,0,0,0.101476043024964,0.00163778553053595,0
mix_59,0.0628101345852577,0.0632508474685364,0.0107164080117541,0,0.0249608415084936,0.399807940596837,0,0.0284095531191771,0.315189602853046,0.0948546718568981,0
mix_60,0.197160274150138,0.406327739071606,0.0983119256805401,0.0609409816709596,0,0.111679033196886,0,0,0.125441229274676,0.000138816955194271,0
mix_61,0.136315362433289,0.361129238037564,0.150669235939021,0.272336541303491,0,0.0795496222866348,0,0,0,0,0
mix_62,0.118186480408234,0.340201015542649,0.00928588932728405,0.176453912674209,0.0172082816086321,0.333865112103067,0,0,0.004799308335925,0,0
mix_63,0.0534275715251066,0.110890461115018,0.0779387630419764,0.0865086966931411,0.0133653302088532,0.259251222662106,0,0.0171002078281946,0.298987192012978,0.0825305549126258,0
mix_64,0.128473537537446,0.343420711924053,0.117749375120949,0.0946359346638203,0,0.0637481538443992,0,0,0.218097278026732,0.0338750088826012,0
mix_65,0.108008761406601,0.217874235355102,0,0,0.00831334195028438,0.483471599669993,0,0,0.139977157737218,0.023080578513857,0.019274325366945
mix_66,0.157560613611217,0.309731018162136,0,0,0,0.233014459397024,0,0.000789150353971507,0.240992577335642,0.0558819936474483,0.00203018749256184
mix_67,0.20932523764532,0.358580811525936,0,0.00837290606784799,0.0128482361345933,0.410872808626303,0,0,0,0,0
mix_68,0.0906808836647184,0.126688249747568,0,0,0.0463927792899138,0.621425811743994,0,0,0.0852780074042314,0.0179878325495978,0.0115464355999766
mix_69,0.137470352635861,0.309244510037845,0.096610240970946,0.0728458836515054,0,0.108869825664036,0,0,0.234338322244905,0.0406208647949011,0
mix_70,0.164388458871263,0.409636504809085,0,0,0,0.255888368515298,0,0.00159982604645564,0.115308818930865,0.0195845175975598,0.0335935052294738
mix_71,0.194836315297302,0.350162633578412,0.0261012154465819,0,0,0.0921882084766864,0,0.00495030041256672,0.26656780869664,0.0651935180918113,0
mix_72,0.286415166550174,0.452339432249992,0.0445405216991827,0.0900844724211757,0,0.101320146582587,0,0,0.0253002604968899,0,0
mix_73,0.189913946723375,0.390902783242059,0,0,0,0.313644572086023,0,0,0.0895385147044503,0.00607119994333745,0.00992898330075605
mix_74,0.149757250368713,0.38791816298619,0.0135466080385635,0.0846911778448666,0,0.225210216592509,0,0,0.13391706697149,0.00495951719766839,0
mix_75,0.163997238553073,0.281901856300224,0,0,0,0.208723919383091,0,0.00598892585273517,0.272396725557263,0.0669913343536137,0
mix_76,0.0727305707518378,0.158120084465947,0,0.073308743601006,0.0306931331980734,0.524535986770736,0,0,0.119682351277201,0.0209291299351989,0
mix_77,0.0519189344335932,0.222621578792676,0.108729286450103,0.214437931324857,0.0334398157661623,0.359033737951287,0,0,0.00981871528132133,0,0
mix_78,0.140433143688484,0.264121977751096,0,0,0,0.301893353406404,0,0,0.243276987803859,0.0502745373501575,0
mix_79,0.0647435502032574,0.123719905747282,0.0981927519677553,0.0748935125763242,0.00981272718023192,0.199062589863817,0,0.0215423817327871,0.320154980792477,0.087877599936067,0
mix_80,0.1655678116969,0.412266609017986,0.120939234616359,0.109288697307578,0,0.108188722525227,0,0,0.0837489248359506,0,0
mix_81,0.069269974735457,0.294702057776007,0.198054045662593,0.262475881840527,0,0.0759163662101587,0,0,0.0995816737752575,0,0
mix_82,0.163905443917042,0.316224136521529,0.0418275415418503,0.0232568185002454,0,0.227321572962897,0,0,0.202733049236771,0.0247314373196651,0
mix_83,0.154916047016972,0.233761987381218,0,0,0,0.249498653449021,0,0.00627738789915812,0.285350750061291,0.0701951741923391,0
mix_84,0.12012708434034,0.331362811809084,0.128080222119909,0.159712616123123,0,0.134622251136669,0,0,0.126095014470876,0,0
mix_85,0.0881797021385562,0.273724278741864,0.171621872597714,0.193270699282282,0,0.141679707214955,0,0,0.131523740024629,0,0
mix_86,0.0444248271113092,0.197349261863799,0.0690726662756841,0.213604006913265,0.0354739699460669,0.374112237306271,0,0,0.0655353201817615,0.000427710401843306,0
mix_87,0.0593287245766332,0.240195428513384,0.206704743105749,0.193611354068521,0,0.0671948561098252,0,0,0.204379753378801,0.0285851402470869,0
mix_88,0.122864713815202,0.314576152573769,0.000705073908751935,0.113100927655045,0.00166388214215295,0.369651965007754,0,0,0.0774372848973247,0,0
mix_89,0.0873939745130784,0.293213579434337,0.0720141730423077,0.167784911162553,0.012881866380293,0.350110313842583,0,0,0.0166011816248481,0,0
mix_90,0.0587473486273883,0.198613072673356,0.174818463189554,0.129270976189754,0,0.148609922403516,0,0,0.244760398839002,0.0451798180774297,0
mix_91,0.117988771106151,0.264396861899208,0,0,0,0.284086564690466,0,0.00545449323909396,0.263550562188187,0.0645227468768945,0
mix_92,0.0959527071319485,0.294500924240738,0.125670585261794,0.135072416345128,0,0.120564659268733,0,0,0.204428605221927,0.0238101025297321,0
mix_93,0.0653032113686166,0.0773511236411941,0.0612736533788196,0.000845948925120993,0.0198360530397181,0.150854868174004,0,0.0748129195057169,0.40429456656593,0.14542765540088,0
mix_94,0.0663412638057694,0.0433100892453957,0,0,0.0145378617708177,0.363913445645342,0,0.0504279365126147,0.341009679585019,0.112179366025638,0.00828035740940357
mix_95,0.163477760945344,0.311041063093524,0,0,0,0.246948240340568,0,0,0.224799612829383,0.047908888837453,0.00582443395372829
mix_96,0.156652337255984,0.231919569521114,0,0,0,0.330315608129761,0,0.00919563634605283,0.206022558690358,0.0430242012125681,0.0228700888441615
mix_97,0.110662749855338,0.218931848322794,0.0721347260710969,0.053130207432887,0,0.230564914963678,0,0,0.260948609773768,0.0536269435804382,0
mix_98,0.123349002581729,0.322655279037321,0.090371067413267,0.0811284344435964,0,0.137624506836131,0,0,0.213591930498552,0.0312797791894049,0
mix_99,0.0428283853784591,0.256877698714081,0.211736854544722,0.29945767246261,0.0162881969346748,0.172811191965453,0,0,0,0,0
mix_100,0.104762788060937,0.309954667447244,0.113560161752684,0.131847471358225,0,0.148149300737237,0,0,0.177458317892263,0.0142672927514105,0
