B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
average.Mix_1	0.00317501707578076	0.00742923291163005	0.00735719630092819	0.00386882512036194	0.00838316367364418	0.00262988486123458	0.00288908546810553
average.Mix_2	0.0025354160358096	0.00219575780538711	0.00242162672480578	0.00229845700283639	0	0.00256566762831073	0.00210965781662361
average.Mix_3	0.00104364127851673	0	0	0.00233141704121057	0	0.0013199602836002	0.0020222803381859
average.Mix_4	0.00123511720258987	0	0	0.00232960276201823	0	0.00181579733887057	0.00204009651304824
average.Mix_5	0.000877111149641141	0	0	0.000561369304046164	0	1.92268125163831e-06	0.000460977904800276
average.Mix_6	0.00290734172930057	0.00661066199203375	0.00630196165514864	0.0023643830200533	0.00513818506393595	0.00145558107741184	0.00196242207180077
average.Mix_7	0.0013512339680258	0	0	0.00154930043643383	0	0.00212716744681444	0.00200324946452627
average.Mix_8	0.00310742873519666	0.00316749176581152	0.00317649174847373	0.00171566011745664	0	0.00350960363602613	0.00248018682146282
average.Mix_9	0.00178821645850393	0.000550178794021485	0.000678814723972381	0.00188443179716441	0	0.00178517936168425	0.00180089325600793
average.Mix_10	0.00187350240030203	0.0012917813672724	0.00115325278543802	0.000983817311788731	0	0.000895961380008551	0.0012552191863
average.Mix_11	0.00217498229255569	0.000862932519550422	0.00118247962145733	0.0025209415314119	0	0.00313811489630649	0.00241991484625369
average.Mix_12	0.00250879089644176	0.00501768737441536	0.00496814804058879	0.00377995921898334	0.0043232813744423	0.00273704043846244	0.00307480330250617
average.Mix_13	0.00145037201440638	0	0	0.000660667721902802	0	0.00111244750064822	0.00113007479662511
average.Mix_14	0.000712085229682995	0	0	0.00213073601373219	0	0.00165895778830399	0.00202689922102731
average.Mix_15	0.00223137819297821	0.00100506781458766	0.00118848139359145	0.00239224864146431	0	0.00346893259329842	0.002740845623218
average.Mix_16	0.00233583593925274	0.0011257774383392	0.00114877521581476	0.00154623436429365	0	0.00269597915502801	0.00218904371232419
average.Mix_17	0.00185182417972466	0	0	0.00187002109345445	0	0.00277924703610203	0.0023699386618704
average.Mix_18	0.00283322256472629	0.00229556510497109	0.00253000137452434	0.00263439266513329	0	0.00457056864499965	0.00312496765487848
average.Mix_19	0.00212488501351091	0.00376798928663596	0.00359823293097378	0.00276122771581788	0.00137505643380739	0.00162650840520361	0.00236607029892609
average.Mix_20	0.00248281892332384	0.00231264420210552	0.00227313682346891	0.00150956477594608	0	0.00213842558402945	0.00190137899283623
average.Mix_21	0.00286247420698636	0.00386727170972435	0.00369354976703552	0.00165053795446002	0	0.00239635353752383	0.00214322520315331
average.Mix_22	0.00269083300656674	0.00557386106715969	0.00533430747170297	0.00296153456843152	0.00346644511871001	0.00220355835032789	0.00264341982906707
average.Mix_23	0.00229827858244066	0.00080288967383915	0.000990424873597925	0.00114149139200316	0	0.002156374990716	0.00152712543803353
average.Mix_24	0.00273678574450115	0.00272326944443946	0.00274802673196807	0.00275936660234327	0	0.00458996171390075	0.00353172023558879
average.Mix_25	0.00136282369639895	0	0	0.000675477607786636	0	0.00141599618501775	0.00128679316027255
average.Mix_26	0.00189862285074597	0	0	0.001372720494347	0	0.0026762199001066	0.00214286355129144
average.Mix_27	0.00224765273646814	0.00114697730832501	0.000913786507227341	0.00056689389120155	0	0.00191362320679627	0.00170589228452998
average.Mix_28	0.00277594027400398	0.00405521124429271	0.00401824833440688	0.00239219270011526	0.000155657173679394	0.00258844523070158	0.00239904909362166
average.Mix_29	0.00177736684141506	0	0	0.000913547162457596	0	0.00228133471774985	0.00176857872954791
average.Mix_30	0.000369883314937788	0	0	0.00128794202703535	0	0.000549061661797052	0.00124745504475643
average.Mix_31	0.00212996637362168	0.000792282691333921	0.000844062218550671	0.00149526811335083	0	0.00240466163464879	0.00199240873484073
average.Mix_32	0.00288101860330387	0.00274625570353828	0.00290675303476613	0.00232126936838803	0	0.0042460030829204	0.00297786325595667
average.Mix_33	0.00253007392721723	0.00252721130200173	0.00255631848150904	0.0026944626558584	0	0.00355914199222007	0.00303382347241892
average.Mix_34	0.00268737095456586	0.00502318502207972	0.0048057589672794	0.00196960551478205	0.00217333895293448	0.00147245376068362	0.00183635230071441
average.Mix_35	0.00171966183458064	0.000359737831343636	0.000632721595810081	0.00251095979755915	0	0.00220606796755455	0.00213724249304165
average.Mix_36	0.00174286009093222	6.48539911540998e-05	0.0001285699191538	0.00158358047295091	0	0.00185885425284166	0.00183542517499113
average.Mix_37	0.00106011342745998	0.00020386256258249	0.000223270280050139	0.00238663252842814	0	0.0011547810181604	0.00192408950565754
average.Mix_38	0.00268430692571876	0.0046765463946963	0.0047328927304801	0.00374899735807924	0.00311064596154931	0.00333047172934934	0.00324516391304533
average.Mix_39	0.00335066923163987	0.00510783953833348	0.00494142418876861	0.00130827207614645	0	0.0025947071168678	0.00192673130865582
average.Mix_40	0.000723009383297359	0	0	0.00142700197089686	0	0.00043064092800598	0.00119751074235968
average.Mix_41	0.00134986290452539	0.00123799763997822	0.00140323135154726	0.00278522868201288	0	0.00114644245715729	0.00177466852808034
average.Mix_42	0.00185809537565741	0	0	0.000973619519895709	0	0.00261261541194999	0.00196351979310723
average.Mix_43	0.00187033692969845	0.00152277878408867	0.00141296955905642	0.00136968466441087	0	0.000933008474278399	0.00139478065469627
average.Mix_44	0.00238820556729221	0.0048209105064059	0.00491711045451352	0.00387466528635026	0.0053194380386016	0.00248874768558309	0.00280271057116206
average.Mix_45	0.00186972520838376	0.00100619497787038	0.000866706650098739	0.0017409104408911	0	0.00212946881841094	0.00224967766376759
average.Mix_46	0.00203681809681198	0.000152385674008799	3.99025371213225e-05	0.000672879697452595	0	0.00227676920098571	0.00182162734771932
average.Mix_47	0.00247792696746688	0.00395876091894867	0.00381293115810336	0.00219675428386243	0.000467336773477489	0.00174940261222436	0.00204424451410991
average.Mix_48	0.00203662893779444	0.00056206829178774	0.000692048478300529	0.0018993077554467	0	0.00232917535603795	0.00205458111712529
average.Mix_49	0.000801910925322719	0	0	0.00282005941975458	0	0.00156025772177885	0.00200752611127607
average.Mix_50	0.00210587207336935	0.000838027362672924	0.000751773158771291	0.00165330125874231	0	0.00307039670511265	0.00259238941482886
average.Mix_51	0.00238027600674368	0.00141044381351834	0.00152403321305133	0.00194851350492028	0	0.00287540832805051	0.00229895011326478
average.Mix_52	0.00128804246296851	0	0	0.00220304103837407	0	0.00202820697302306	0.00236359879564717
average.Mix_53	0.00257417172214788	0.00278677522008255	0.00265133572359682	0.00167760348942562	0	0.00240470599750252	0.00221212100674872
average.Mix_54	0.00156519818524011	0.0055674305641074	0.00558259865114373	0.00412516209278678	0.0106595668161605	0.000329476882010072	0.00192160649042207
average.Mix_55	0.00105921170688649	0.000454552241171997	0.000574433490388236	0.0030895612841655	0	0.0013647100455589	0.00223963959837562
average.Mix_56	0.0021843463259762	0.00150521510590932	0.00135475285264842	0.00180779489043261	0	0.00273826123302456	0.00254216697071017
