naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell
average.mix_39	0.00024656401342764	4.22230918153341e-05	0	0	0.000948119831970219	5.32208863448944e-05	0	0.000644821560395203	0.00132449665585517	0	0	0	0	0	0	0.000347822328344718	0	0	0	0
average.mix_40	0	0	0	0	0.000569414392226525	0	0	0.000512146734206699	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_41	0	0	0	0	0.000391483020531819	0	0	0	0	8.44115600152876e-05	0	0.000931274947217811	0	0	0	0	0.000656962116588816	0.00103486027256345	0	0
average.mix_42	0.00186221078224392	0.00124719581313071	0	0	0.000930914808686514	0	0	0.00170952920367511	0.000390679723519092	0	0	0	7.29901694438174e-05	0.00198337665055448	0.00120848995986722	0.00250958841694736	0	0	0	0
average.mix_43	0.000489331011890764	0.000494700071552456	0	0	0.000781189681708522	0	0	0	0	0	0	0	0.000216529637075971	0	0.000286345728797115	0	0.000816045700246596	0.00135048586953364	0	0
average.mix_44	0.00200773030676243	0.00135052698422316	0	0	0.00194019215557898	0.00111116353891354	0	0.00120340838575583	0.00176315794274917	0	0	0	0	0	0.000620142427966101	0.0007359128717281	0	0.000341663866530846	0.00128261356956738	0
average.mix_45	0.000324863560468254	0.000125024183229872	0	0	0.00155062423744841	0	0	3.80682735587072e-05	0.000314727464489495	0	0	0	0.000940278164676317	0.00532842059939866	0	0	0	0	0	0
average.mix_46	0	0	0.000109867353186929	0.00147373822096071	0.000255033347553278	0	0	0	0	0.00127522286857017	0.00408299282720162	0.00330655383572822	0	0	0	0	0	0.000926389993076115	0	0
average.mix_47	0	0	0	0	0	0	-0.000598055293444688	0	0	0.0014062187046448	0	0	0	0	0	0	0.0024107267683539	0.000421476317762483	0	0.000804892542178059
average.mix_48	0.00177202534189342	0.0012011593424856	0	0	0.00121783896257377	0	0	0.00130869548265139	0	0	0	0	0.000108379848871373	0.000505223569493883	0.00132321039510551	2.71766799332642e-06	0	0.000798921838354401	0	0
average.mix_49	0.000436432811891526	0	0.00690233734467044	0.00807958501561501	0.00178857226010669	0.000389569887849592	0.00617104029432149	0.000690896154035435	0.00116986054602632	0	0.0024541732043455	0.00511132242754116	0.000568485617038334	0.00459430091847782	0.00125703226239272	0	0	0.00126873827428746	0	0
average.mix_50	0	0	0	0	0.000853417804895241	0	0	0.000658826712581921	0.00152201971178498	0	0	0	0	0	0	0.000557206337291758	0	0	0	0
average.mix_51	0	0	0	0	3.30342409404363e-05	0	0	0	0	0.000425159380621774	0	0	0.000171258074262427	0	0	0	0.00128404446889888	0.00078683268340537	0	0
average.mix_52	0	0	0	0	0.000672222129928656	0	0	0	0	0	0	0	0.000172901340505887	0	0	0	0.000930143826374988	0.00111217264623499	0	0
average.mix_53	0.00369868131343487	0.00283019791774916	0	0.00249193236874322	0.00257600471154783	0	0	4.02927450284019e-05	0	0	0	0	0.000656549559557476	0.00263415219085549	0.0017244410718896	0	0.000976137680486923	0.00205863495378472	0.00669221247131366	0
average.mix_54	0	0	0	0	0.000329128945078932	0	0	0.000661242737401257	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_55	0	0	0	0	0	0	0	0.000171911728138663	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_56	0	0	0	0	0	0	0	0.00117688537794149	0.00120444146490038	0	0	0	0	0	0	0.00151883789516874	0	0	0	0
average.mix_57	0.000330208259294235	8.47400375880773e-05	0	0	0.000967707495922261	0.000608969894279602	0	0.00110966817373029	0.00262968232612731	0	0	0	0	0	0	0.00205360412099223	0	0	0	0
average.mix_58	0	0	0	0	0	0	0	0.00012342364222527	0.000156722197253107	0	0	0	0	0	0	0	0	0	0	0
average.mix_59	0.0015925948797544	0.00153276043235056	0	0.00226365863341729	0.00210327446908013	0	0	0	0	0.000873329095309129	0.000828898188237126	0.00234665789389731	0.00173741642974201	0.0051338471766373	0.000816139705189285	0	0.0023566341684397	0.00214126448835001	0.00131806141082183	0
average.mix_60	0	0	0	0	0	0	0	0.000680600426974249	0	0	0	0	0	0	3.58089108749715e-05	0	0	0.000124967910418996	0	0
average.mix_61	0	0	0	0	0.000769303150465224	0	0	0.000122011187193057	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_62	0	0	0	0	7.53719954200368e-05	0	0	0	0	0.000306330857514936	0	0	0	0	0	0	0	0.000561884033985335	0	0
average.mix_63	0	0	0	0	0	0	0	0.000389013826829472	0.000320304529981677	0	0	0	0	0	0	0	0	0	0	0
average.mix_64	0.00172626819696998	0.00136866261428639	0	0	0.000734649856422407	0	0	0	0	0	0	0	0.00119467462568044	0.00173873150028114	0	0	0.00340958685253744	0.00136830451887734	0.00365788720881942	0.00158033906763746
average.mix_65	0	0	0	0	0.000856286556738107	0	0	0	0	0	0.000191974409408086	0.000513653190605829	4.98776796090138e-06	0	0	0	0.000824352444397831	0.001223352100155	0	0
average.mix_66	0.00269070508694963	0.00206468343845965	0	0.00359170157337937	0.00309965469491182	0	0	0	0	0	0	0	0.00189177512503159	0.0102717597613207	0.00146700780010075	0	0.00155983427093688	0.00216869751821679	0.00182917848010878	0
average.mix_67	0.00103687165086947	0.00076358942095067	0	0	0.00168822618374318	0.000652609452911506	0	0.000381896969297373	0.00159967439850656	0	0	0	0	0	0	0	0	0.000514176802600113	9.32720831443157e-05	0
average.mix_68	0	0	0	0	0.000378715518437463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_69	0.00156385038616183	0.00127078486190991	0	0	0.0009900350054199	0	0	0.000708923738210492	8.47036793811615e-05	0	0	0	0	0	0.000464796767323149	0.000551325908957407	0	0	0.00118716379327125	0
average.mix_70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_71	0	0	0	0	0.000483740902500931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_72	0	0	0	0	0.000315537511001326	0	0	0	0	0.00077840105164943	0.000494945553813872	9.73877501850601e-05	0	0	0	0	0.000629651335435671	0.000602503092733949	0	0
average.mix_73	0	0	0	0	0	0	-0.000701013997210129	0	0	0	0	0	0	0	0	0	8.27125005259792e-05	0	0	0
average.mix_74	2.87544686941065e-05	0	0	0	0.000461367127659211	0.0010153227421581	0	0.00177436988171122	0.00277714473814486	0	0	0	0	0	1.62873779948498e-05	0.00313442453473037	0	0	0	-0.000415223288619469
average.mix_75	0.000786993496227768	0.000679379795893128	0	0	0.00056616596292616	0	0	0.000634372667207104	0	0	0	0	0	0	0.000389057154496837	0	0	0.000317463044100448	0	0
average.mix_76	0	0	0	0	0.000964137118181261	0	0	0	0	0	0	0	0	0	0	0	0	0.000190033204303837	0	0
average.mix_77	0.000782425166308775	0.000687958281951868	0	0	0.000989938499665681	0	0	0.000940606391113805	0.000870534617675259	0	0	0	0	0	4.51603244568878e-05	0.000966709001198441	0	0	0	0
average.mix_78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_79	0.00232940698356782	0.00228879628585577	0	0.00125653021198357	0.000895123981763584	0	0	0	0	0.00410527332636711	0.00889601377231001	0.00528590959679	0	0	0	0	0.00278207464056891	0.00247508747632442	0.00577877826264046	0.000403818871621401
average.mix_80	0.00347585643837711	0.00299840235400331	0.00217656596003344	0.00575219384808073	0.00219597688845419	0	0.00203385156784202	0.000629427538092683	0	0	0	0.00151954561062017	2.91865791799757e-05	0	0.00223624717693278	0	0.00185298739901485	0.00268655661050817	0.00501183960854894	0
average.mix_81	0.00280771983360354	0.00212653354642777	0.00916009429410141	0.0103793842279527	0.00238112867690225	0	0.0045705286346344	0	0	0.00249911073658613	0.0109095460148414	0.0077653702928908	0.000559753909675794	0.000539225443453698	0.00280935396497775	0	0.00311324886351645	0.00362948468168313	0.000967995815229185	0
average.mix_82	0	0	0	0	0	0	0	0	0	0.00446297352013174	0.00118177097675261	0.000337072269266547	0.00160992349419654	0.0044503528325351	0	0	0.00207611661482898	0.000269961922313084	0	6.79617820979167e-05
average.mix_83	0	0	-0.00112342445743126	0	0	0	-0.0013156052280398	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_84	0	0	0	0	0.000418663556671767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_85	0	0	0	0	0.000899793906123996	0	0	0	0	0.00150556209004712	0.000785615742436407	0.000995112373786762	0.000996610211642964	0.00236644992005439	0	0	0.00113957862797172	0.00108291533623555	0	0
average.mix_86	0	0	0	0	0.00025277839604899	0	0	0.000235456625613442	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_87	9.11575204742863e-05	0	0	0	0.000779473956486296	0.00178321048310352	0	0.00202884605846077	0.00461173111936047	0	0	0	0	0	5.26373404600322e-05	0.0049308173423558	0	0	0	-0.000452592043388259
average.mix_88	0	0	0	0	0.000739765920379703	0.000412447126730724	0	0.00114167698325623	0.00157586111696316	0	0	0	0	0	2.40939567279376e-05	0.00126273614678065	0	0	0	0
average.mix_89	0.00443185488216293	0.00354414747234434	0.00300129411439018	0.00443914196178534	0.00161706081117565	0	0	0	0	0.00253816601753784	0.00881253681580711	0.00512930669032063	0	0	0.00110047329315899	0	0.00396636674812649	0.00352287804185102	0.011319728704742	0.000759815389499545
average.mix_90	0	0	0	0	0.000819311222306132	0.00108923820477458	0	0.00153482693190406	0.00374166177247796	0	0	0	0	0	0	0.00330291930140754	0	0	0	-6.01455933491413e-06
average.mix_91	0	0	0	0	0.00027143443061628	0	0	0.000458820177631807	0.00104472104630914	0	0	0	0	0	0	8.75708915853596e-05	0	0	0	0
average.mix_92	0.000112648695823779	0	0	0	0.000499964468580793	0	0	0.000809525577369266	0.000245553824679486	0	0	0	0	0	0	2.98517128014004e-05	0	0	0	0
average.mix_93	0	0	0	0	0	0	-0.00157258076619819	0	0	0.000956482750489624	0	0	0	0	0	0	0.00105149828787298	0	0	0.000491865147249759
average.mix_94	0	0	0	0	0.000414387771626487	0.000156553515902349	0	0.00128878130570745	0.00225980584787515	0	0	0	0	0	0	0.00262458308898683	0	0	0	0
average.mix_95	0	0	0	0	0	0	0	0.000911529599871806	0.000399653868115766	0	0	0	0	0	0	0.000583647649811971	0	0	0	0
average.mix_96	0.00112252981858852	0.000595787856063865	0	0	0.00155766370625716	0	0	0.000554116410885958	0	0	0	0	0	0	0.000879852943640102	0	0	0.000937804745045018	0	0
average.mix_97	0.000182741016270141	0	0	0	0.00107029075413687	7.14820145102739e-05	0	0.0013119823044523	0.0017564515383026	0	0	0	0.000510640563659022	0.00469741125967798	0	0.00236040783813479	0	0	0	-0.000479501828015559
average.mix_98	0	0	0	0	0.000167230663583407	0	0	0.000886130207524261	0	0	0	0	0	0	0	0.000150758337910094	0	0	0	0
average.mix_99	0.00203758297796491	0.0018978247721606	0	0	0.00125993070627371	0	0	0	0	0.00331156064363439	0.00129285909356591	0.00185480618203482	0.00267042728874725	0.00881986161147603	0	0	0.00404029892637302	0.00162451321605991	0.00569545126028697	0.0012341786585092
average.mix_100	0	0	0	0	0	0	0	5.30071970372796e-05	0	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_1	0	0	0	0	1.4850435040916e-06	1.93237174262778e-06	0	7.2980550540472e-07	6.13284395513309e-06	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_2	3.28236748486401e-06	5.23174544841125e-06	0	0	2.8603291694724e-06	1.53954567401581e-06	0	0	0	0	0	0	4.01702078776941e-06	2.28016540259449e-05	4.65267003289866e-06	0	0	2.84062263341716e-06	5.59176386192078e-06	0
stdev.mix_3	0	0	0	0	2.39922339366182e-06	0	0	0	0	1.59422623462972e-06	1.68253444585924e-05	1.64502261075065e-05	3.33375477571762e-07	0	0	0	6.25883948058756e-06	4.34828540768952e-06	0	0
stdev.mix_4	1.63600837313511e-06	1.71233689852284e-06	0	0	1.41676061703077e-06	0	0	3.07913098076998e-06	9.37914300013702e-07	0	0	0	0	0	0	3.80611649282723e-06	0	0	0	0
stdev.mix_5	0	0	0	0	2.55314856320747e-06	0	0	0	6.8398204231035e-06	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_6	0	0	1.29905623027623e-05	0	1.6135664969994e-06	2.80408371518576e-06	1.05048281699353e-05	2.96579427547619e-06	1.34266788360759e-06	0	0	0	0	0	0	3.77667166428723e-06	0	0	0	0
stdev.mix_7	0	0	0	0	5.12404059311194e-06	0	0	0	0	0	0	0	1.76379743152964e-06	0	0	0	0	0	0	0
stdev.mix_8	0	0	0	0	1.39204726571561e-06	0	1.62557151232817e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_9	2.37705266811829e-06	1.02963666194665e-06	0	0	1.21365980606385e-07	1.89851829150092e-06	0	1.08355602561091e-06	3.51660652746103e-06	0	0	0	0	0	0	5.1295463084049e-06	0	0	0	0
stdev.mix_10	3.48227605675497e-06	7.4019962986343e-06	0	0	6.07707500936426e-06	0	0	1.23655258071586e-06	0	0	0	0	2.1541430786171e-06	0	1.62097304953463e-06	0	0	7.17603672505073e-07	0	0
stdev.mix_11	1.5822158507234e-06	1.24967123947274e-06	0	1.36442966573475e-06	1.75469624236723e-06	2.28174253892151e-06	0	3.00939098842833e-06	2.97243882165876e-06	0	0	0	0	0	3.53360214276784e-06	3.14075927432234e-06	0	6.43237318090472e-07	1.44261447020513e-06	0
stdev.mix_12	0	0	0	0	0	0	0	2.12691002062863e-06	6.54384611143119e-06	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_13	0	0	0	0	0	0	0	1.59541093575804e-06	1.17356248673126e-06	0	0	0	0	0	0	4.94788093678624e-06	0	0	0	3.13419044264691e-06
stdev.mix_14	3.61773427545299e-06	3.71019792241376e-06	0	0	6.97400909020066e-07	2.30849704190827e-06	0	1.6163270820086e-06	5.7554672563667e-06	0	0	0	0	0	5.20229593980698e-06	9.7840572791795e-06	0	4.32798485688963e-07	0	0
stdev.mix_15	0	0	0	0	1.54224350485926e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_16	2.31811329767927e-06	3.3288589121437e-06	0	0	3.44684201252821e-06	0	0	0	0	0	0	0	0	0	0	0	6.36215856464119e-06	3.38252037853054e-06	1.89896549348782e-06	7.65438774409129e-06
stdev.mix_17	0	0	0	0	0	0	6.49312589434647e-06	0	0	0	0	0	1.28692732337036e-06	0	0	0	2.89542387928357e-06	0	0	0
stdev.mix_18	9.34458474161201e-07	2.98046100086862e-07	0	0	7.3275429769702e-07	0	0	2.642937522219e-06	0	0	0	0	9.85871295765564e-07	0	4.15127102888724e-06	0	0	1.58026347551846e-06	0	0
stdev.mix_19	0	0	0	0	2.46817979050358e-06	0	0	0	0	6.62031252906108e-06	0	5.87950008664311e-06	2.42105087818402e-06	0	0	0	3.32029065185794e-06	2.14830724982928e-06	0	0
stdev.mix_20	1.80748156156688e-06	1.01246868531578e-06	0	0	1.6728794495619e-06	1.877730534084e-06	0	8.14054473598339e-07	5.23700242321353e-06	0	0	0	0	0	0	5.88179731893421e-06	0	0	0	0
stdev.mix_21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_22	0	0	0	0	2.60972062345832e-06	2.93806579525976e-06	0	1.39141019284426e-06	5.65940002094687e-06	0	0	0	0	8.749368074755e-06	0	1.92906236769343e-06	0	5.35367882476219e-07	0	0
stdev.mix_23	2.76812903558479e-06	1.43650717633298e-06	0	0	2.40413877858405e-06	1.42638423489528e-06	0	1.01905904179764e-06	3.00838476898888e-06	0	0	0	0	0	1.05084298086437e-06	6.54602433466201e-06	0	0	0	0
stdev.mix_24	0	0	0	0	0	0	1.34419147572745e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_25	2.53847618748844e-06	2.04554014008837e-06	0	0	2.66174365035139e-06	2.96462728701018e-06	0	3.61928371699868e-06	3.10322479632663e-06	0	0	0	0	0	0	5.53499578460807e-06	0	0	0	0
stdev.mix_26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9845057822833e-06	3.81168646241371e-06	0	0
stdev.mix_27	3.1779778624247e-06	2.52734945688315e-06	0	0	7.6527344173969e-07	4.53229498443373e-06	0	2.26254642098393e-06	3.55398164182125e-06	0	0	0	0	0	4.31269817967167e-06	5.37387585717272e-06	0	0	0	0
stdev.mix_28	0	0	0	0	9.10062837401952e-07	0	0	3.60681027322689e-06	1.50206548077935e-06	0	0	0	0	0	0	4.67531715172953e-06	0	0	0	0
stdev.mix_29	2.85290184271374e-06	0	0	0	2.1875064724748e-06	8.56470162189655e-07	0	2.28190628187802e-06	6.59052930180815e-06	0	0	0	0	4.21251022316884e-06	4.82217770791777e-06	0	0	0	0	0
stdev.mix_30	0	0	0	0	7.0833788443341e-07	3.59088277445059e-06	0	2.2905253166297e-06	7.13188367322717e-06	0	0	0	0	0	0	2.15882282157928e-06	0	0	0	0
stdev.mix_31	0	0	0	0	1.49218766127344e-06	0	0	7.41593868620092e-07	4.78019194743368e-06	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_32	1.50560018280813e-06	1.84924018346567e-06	0	0	1.65207868121771e-06	3.5059707128517e-07	4.98894926136752e-06	8.31218071419347e-07	1.43772123626166e-06	0	0	0	0	0	4.96032500195755e-06	5.2299908324514e-06	0	3.47693622473627e-06	0	9.4363750952469e-06
stdev.mix_33	0	0	0	0	0	0	0	3.35010379840945e-06	0	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_34	2.59916512753903e-06	0	0	5.03665633078282e-06	1.89193107093302e-06	0	0	0	0	0	0	1.08753769018188e-05	1.92560826626167e-06	2.07274014311563e-06	2.66716975117262e-06	0	6.86497512389639e-06	2.66863770122151e-06	0	0
stdev.mix_35	0	0	0	0	1.21774608330075e-06	0	0	1.74140900215379e-06	3.83656796968246e-06	0	0	0	0	0	0	6.18987417067679e-06	0	0	0	0
stdev.mix_36	0	0	0	0	2.72397106187836e-06	0	0	2.01366477137177e-06	5.12707371306756e-06	0	0	0	0	0	0	0	0	1.9679197881221e-06	0	0
stdev.mix_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_38	0	0	0	0	1.49281685250832e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.12169021086374e-06	0	0
stdev.mix_39	1.06528793386974e-06	1.27342020443569e-06	0	0	3.01735326566007e-06	3.24432017046748e-06	0	1.40319805009931e-06	4.23185214532425e-06	0	0	0	0	0	0	8.10401858125395e-06	0	0	0	0
stdev.mix_40	0	0	0	0	1.98966648115329e-06	0	0	2.62412416092891e-06	0	0	0	0	0	0	0	0	0	0	0	0
stdev.mix_41	0	0	0	0	4.21360671769392e-06	0	0	0	0	1.39344054429754e-06	0	1.12626816166952e-06	0	0	0	0	6.00003278215303e-06	9.67381084867228e-07	0	0
stdev.mix_42	2.10229564973435e-06	2.19351296164639e-06	0	0	2.56654168642656e-06	0	0	4.32913664412451e-07	4.26389558542446e-06	0	0	0	3.54061612333397e-06	7.5546775938702e-06	4.73883446419555e-06	3.24033264361602e-06	0	0	0	0
stdev.mix_43	1.03984144354623e-06	3.18543017078249e-06	0	0	1.15158498365276e-06	0	0	0	0	0	0	0	1.95046940049665e-06	0	1.34600596037404e-06	0	2.2524713973555e-06	4.06869244975242e-06	0	0
stdev.mix_44	2.30267091998839e-06	1.01271764732352e-06	0	0	6.96631191890654e-07	1.49076160544458e-06	0	3.9402706984206e-06	5.12314300158583e-06	0	0	0	0	0	4.78269208144499e-06	3.30215798786327e-06	0	4.3332246669166e-06	1.62133082510021e-06	0
stdev.mix_45	9.3980172099759e-07	7.75275977876338e-07	0	0	3.86040923484105e-06	0	0	3.47811712159579e-06	5.36394735995357e-06	0	0	0	3.15054059382434e-07	8.31885680999116e-06	0	0	0	0	0	0
stdev.mix_46	0	0	1.71325402605052e-05	5.42008841651198e-06	2.58054731693339e-07	0	0	0	0	3.78468784273156e-06	3.4079211547227e-06	8.09595319444131e-06	0	0	0	0	0	3.08833371237115e-06	0	0
stdev.mix_47	0	0	0	0	0	0	1.29361157517655e-05	0	0	5.78457196971761e-06	0	0	0	0	0	0	5.19407172905486e-06	4.54974452027895e-06	0	3.10220803015333e-06
