CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
S10044	8.40829848680212e-13	0.183633177231162	2.64275893137618e-101	4.45871047481385e-42	6.65429179101238e-117	0.816366822767334	3.6177090314319e-67	6.62962759434439e-13
S10049	9.4126220623471e-13	0.182812249882128	2.73013806460459e-101	4.50442624551578e-42	6.20891220992421e-117	0.817187750116229	3.50577874542021e-67	7.01945951323739e-13
S10057	7.32948068987054e-13	0.191621262407697	2.44257310927709e-101	5.40148822133377e-42	4.97204043795389e-117	0.808378737590844	2.80417894218953e-67	7.26694639771612e-13
S10062	8.20322709495577e-13	0.184932253825151	3.04089799170613e-101	4.64016386012331e-42	6.50978463677958e-117	0.815067746173344	3.32136442707575e-67	6.85554969259408e-13
S10066	7.29531703743419e-13	0.178637874328026	3.18290566574966e-101	4.69114617524707e-42	8.5118452433734e-117	0.821362125670628	2.7898858487566e-67	6.16531934279345e-13
S10067	8.69614955541215e-13	0.17672077114963	2.50385261366448e-101	4.85105746618714e-42	5.4772509026786e-117	0.823279228848775	3.62957654624745e-67	7.24969783939138e-13
S1007	8.10264192852584e-13	0.190441709580979	2.6030201514885e-101	4.78049977581391e-42	5.93605854229515e-117	0.809558290417589	2.85573245414511e-67	6.2180461922805e-13
S10073	7.39150584269647e-13	0.174883889991601	2.44746422755022e-101	4.68621713652341e-42	5.8299725867796e-117	0.825116110006948	3.23370392953032e-67	7.12327287092277e-13
S10077	7.91152801314107e-13	0.202168852595055	2.98900203690157e-101	5.15557947616368e-42	6.24107310062915e-117	0.797831147403475	2.76501474017534e-67	6.78945360109254e-13
S10080	7.65759503086923e-13	0.196046203830287	2.86731271441136e-101	5.33314481412524e-42	6.37935414496119e-117	0.803953796168272	2.65525169682847e-67	6.75567447735192e-13
S10082	8.06688718856682e-13	0.177090212028039	2.42102492787081e-101	3.96748715199397e-42	5.78222446017846e-117	0.822909787970517	3.24888664349305e-67	6.37467089398873e-13
S10087	9.89923777800609e-13	0.188415353653837	2.94985329242618e-101	4.4356003003692e-42	6.02497659982565e-117	0.811584646344459	3.4108632609779e-67	7.13593954243008e-13
S10089	8.60205282355412e-13	0.199073895999283	2.87729628583507e-101	5.18565335832312e-42	7.37885372286519e-117	0.800926103999194	3.13068302595971e-67	6.62526856849104e-13
S1009	7.90761451977082e-13	0.195144781716176	2.25024300144741e-101	4.41255016922701e-42	4.6267491662863e-117	0.804855218282384	2.98224807951058e-67	6.49610518103088e-13
S10090	8.26373960192521e-13	0.196706518831443	2.73839621451877e-101	5.15965106473569e-42	7.1774975957414e-117	0.803293481166994	3.11577246592937e-67	7.36853208024623e-13
S10093	6.64934876907047e-13	0.188384249526771	2.55994660579515e-101	5.14551532036489e-42	5.73155104146374e-117	0.811615750471967	2.6805657858208e-67	5.97306394060953e-13
S10094	8.28036241440648e-13	0.180298431328647	2.93718213304429e-101	5.0221645123426e-42	6.85013695099797e-117	0.819701568669874	3.0462031905434e-67	6.50614072332801e-13
S1010	7.92083909899844e-13	0.202713171449438	3.00064942148753e-101	5.03260937728304e-42	6.3925620392464e-117	0.797286828548999	2.97001962288633e-67	7.70881026003354e-13
S10111	7.98612396600109e-13	0.175928505341992	2.48224733580764e-101	4.67702711969064e-42	5.57283977549487e-117	0.824071494656543	3.30705923744165e-67	6.66156083723301e-13
S10116	6.54665317966346e-13	0.190156238226188	2.27716958923411e-101	5.39607109154136e-42	4.09814956908845e-117	0.809843761772432	2.64720577493274e-67	7.25314487634183e-13
S10119	7.92934330797851e-13	0.183941462229395	2.41252425470646e-101	4.41315001367056e-42	5.3918379495071e-117	0.816058537769153	3.49377739058934e-67	6.59968273044711e-13
S10121	9.01858214597864e-13	0.191650421677036	2.88905301266687e-101	5.28808388021386e-42	6.98642331100006e-117	0.808349578321315	3.53907197791959e-67	7.47494563165556e-13
S10130	7.8716095931716e-13	0.19476183290035	2.89060349282854e-101	5.40811143135484e-42	7.32209721154919e-117	0.805238167098223	3.03646604916356e-67	6.39480610839009e-13
S10140	9.56496928929819e-13	0.198731598289111	2.93297373703862e-101	4.78416813520866e-42	7.75732947111654e-117	0.801268401709315	2.85306520663754e-67	6.16975891780466e-13
S10142	1.02543590608111e-12	0.187857102044783	2.77259557808454e-101	5.75546865856108e-42	5.18428000566328e-117	0.812142897953439	3.31953131062351e-67	7.52756292483627e-13
S10150	7.2505885316592e-13	0.198295120984794	3.0860349909604e-101	5.8961184296297e-42	8.50479415820409e-117	0.801704879013869	2.43235759908063e-67	6.12028308680539e-13
S10155	8.40779100121853e-13	0.184573662201905	2.6822234318253e-101	4.8464144274226e-42	6.03468607545683e-117	0.815426337796584	3.34419627009398e-67	6.69969346483712e-13
S1016	8.10970511639497e-13	0.183818347693708	2.84733520721555e-101	5.04577134925072e-42	6.49028113706448e-117	0.816181652304735	3.16032061617704e-67	7.46557598018429e-13
S10163	6.87147689038205e-13	0.194713864844827	2.68648428398442e-101	5.3768635951449e-42	6.25257177895624e-117	0.805286135153822	2.28889264198304e-67	6.63792498632905e-13
S10167	7.17462470996291e-13	0.189600296526918	2.41448642499602e-101	5.34036161406965e-42	5.54516227181268e-117	0.81039970347161	2.92240981559051e-67	7.53813857703669e-13
S10168	8.82058892966666e-13	0.179391671926817	2.44607841281106e-101	5.42249399416199e-42	5.45051626163927e-117	0.820608328071567	3.38364050795812e-67	7.34091263185847e-13
S10173	7.83918479607295e-13	0.185981434194477	2.1606051051341e-101	4.22624635646327e-42	4.70755836604849e-117	0.814018565804095	3.16268861611537e-67	6.43907631769246e-13
S10175	8.84973157557588e-13	0.188783180031843	2.69759161617801e-101	5.04682220487627e-42	6.71744515384733e-117	0.811216819966568	3.10978882467071e-67	7.04037436405345e-13
S10179	7.80607178075525e-13	0.169415897315502	2.54203056771726e-101	5.16804251235028e-42	4.84303735370076e-117	0.830584102682961	3.27723478752749e-67	7.57340812652099e-13
S10186	9.45006562483562e-13	0.181652518238628	2.57505088621727e-101	4.84920676771522e-42	4.1008909462182e-117	0.818347481759752	3.62901025604433e-67	6.74716664938039e-13
S1019	8.27535698928205e-13	0.182312972892929	2.64108669964355e-101	4.86322022813109e-42	5.4425918303214e-117	0.817687027105577	3.13769371400335e-67	6.66686569344937e-13
S10190	8.55065187675458e-13	0.166583575108133	2.56260414030288e-101	4.00503746586464e-42	5.42927835155609e-117	0.833416424890339	3.69638275413158e-67	6.73171076938145e-13
S10195	8.14697672451394e-13	0.191789707447751	2.87594632600094e-101	4.96273165548468e-42	7.28629657239089e-117	0.808210292550813	3.02406843107325e-67	6.2110358749158e-13
S10196	7.43091460304615e-13	0.177201951951505	2.7047281664866e-101	4.81465779177265e-42	6.31616708435725e-117	0.822798048047121	3.27165017365931e-67	6.30779411110948e-13
S10200	7.58213714324628e-13	0.179174894511261	2.95748598308709e-101	5.36912617182241e-42	6.83198533004985e-117	0.820825105487288	2.94867716637126e-67	6.93448302990197e-13
S10201	8.9573334791424e-13	0.206919523889909	3.30907193219717e-101	5.7329607738593e-42	1.03693112951649e-116	0.793080476108555	2.68868948409588e-67	6.40059237453423e-13
S10202	8.06462457216675e-13	0.188949670063234	2.89515453449995e-101	5.92465229277015e-42	6.61457551644321e-117	0.811050329935198	2.84537697779793e-67	7.6117683417281e-13
S10205	9.26267811516122e-13	0.176820884449399	2.60416269725852e-101	5.00848791179659e-42	6.45556192864751e-117	0.823179115549061	3.07861520967245e-67	6.13849928289542e-13
S10211	7.15700037232621e-13	0.180337276273314	2.53363123113505e-101	4.50917544540064e-42	4.95378775479971e-117	0.819662723725339	2.82226574285989e-67	6.31089521364609e-13
S10221	7.69464786413846e-13	0.182059403421794	2.49258841010543e-101	4.4673882230299e-42	5.71307337433616e-117	0.817940596576841	3.12036595086717e-67	5.9550230236383e-13
S10222	8.61430740246917e-13	0.19425694161313	2.78910604853812e-101	4.7313877443668e-42	7.33384544166504e-117	0.805743058385365	2.88845179983163e-67	6.43808409478368e-13
S10226	9.7624503694646e-13	0.192148039543392	3.06319855426874e-101	4.92916192382401e-42	7.32163169971762e-117	0.807851960454936	3.50658488340593e-67	6.95663803304184e-13
S10227	7.82644341825422e-13	0.186334346453071	2.85644684875851e-101	4.86822201575735e-42	6.97607077007705e-117	0.813665653545505	2.92662818590911e-67	6.40472724032834e-13
S10228	7.52422390450571e-13	0.182466674736607	2.62377549914753e-101	4.98668273487813e-42	6.50016978923005e-117	0.817533325261964	3.17469171102301e-67	6.76334866001333e-13
S10232	7.55601093929959e-13	0.189383656662235	2.05660168198135e-101	4.81080201479321e-42	4.03722290429904e-117	0.810616343336333	3.06669149074989e-67	6.77112117646954e-13
S10248	8.60825704671845e-13	0.166859076439171	2.33525750293884e-101	4.18281350731916e-42	5.79720125162679e-117	0.833140923559325	3.61268720116472e-67	6.43733822841263e-13
S10249	7.63038586451938e-13	0.200201609241714	3.70868134021717e-101	5.16956731179911e-42	7.82052777674885e-117	0.799798390756896	2.56938478055248e-67	6.27866626462143e-13
S1025	8.90304596141306e-13	0.187497878807395	2.80100647789494e-101	5.06447287510657e-42	5.57422302215503e-117	0.812502121190991	3.36725557699069e-67	7.24241719444618e-13
S10266	7.58637279996681e-13	0.199164632836121	3.03931170136535e-101	5.24238569755556e-42	7.71968047928929e-117	0.800835367162444	2.70748783051072e-67	6.76312670664372e-13
S10269	9.19677921283614e-13	0.206557514580506	2.81872296059088e-101	5.0746405246975e-42	7.05316566104336e-117	0.793442485417841	3.00881843045091e-67	7.33631534732222e-13
S10272	8.3622922521313e-13	0.186396380146607	2.70352453209804e-101	4.81525292260637e-42	7.31167628937566e-117	0.813603619851884	3.35176716365935e-67	6.72321248269913e-13
S10273	1.02287566396675e-12	0.191746973201675	2.80296731572159e-101	5.28220295612306e-42	6.97126884087519e-117	0.808253026796647	3.01541765614242e-67	6.55536145399302e-13
S10274	8.06446297291293e-13	0.186214373321368	2.75084027585572e-101	4.86195512714416e-42	6.59576883006365e-117	0.813785626677201	3.35224171421515e-67	6.24683639401894e-13
S1028	8.45343974950538e-13	0.168271489693638	2.5757678924031e-101	4.1408517910317e-42	6.38712216621364e-117	0.831728510304882	3.55327859102731e-67	6.34460984050292e-13
S10280	8.79225627924715e-13	0.189066570885138	3.00956569819122e-101	4.88668327164079e-42	6.19851287243386e-117	0.810933429113229	3.1323602525885e-67	7.54517861301801e-13
S10283	8.85411067842383e-13	0.179257169719993	2.75764647914017e-101	5.01599654431119e-42	5.08138181213479e-117	0.820742830278367	3.64397635079145e-67	7.54450643397605e-13
S1029	8.60315901799426e-13	0.19435606805729	2.65013180978444e-101	5.03884289238131e-42	5.88945102045547e-117	0.805643931941205	3.01032709600214e-67	6.44515826490614e-13
S10292	8.43062730038953e-13	0.184981105096394	2.28563363003713e-101	4.55020576210458e-42	5.31255921775963e-117	0.815018894902083	3.34693713611232e-67	6.80399979036256e-13
S10294	8.4456112081204e-13	0.184540951826055	2.29534029875742e-101	4.77408296572037e-42	5.26959724519791e-117	0.815459048172394	3.40119962389881e-67	7.06100700898276e-13
S10302	7.88061422139727e-13	0.181139957972851	2.60973644448901e-101	4.88374132391407e-42	6.02826944383204e-117	0.81886004202564	3.43179764584956e-67	7.20968649321483e-13
S10303	7.92864836923546e-13	0.188322819164983	2.71509390069968e-101	5.38799196985214e-42	5.99768595898014e-117	0.811677180833524	2.99673159884982e-67	6.99663254728891e-13
S10323	8.43565498257363e-13	0.194366068532316	2.80071557845472e-101	4.98513388432387e-42	6.52459488510285e-117	0.80563393146614	2.91596061081162e-67	7.00159059138113e-13
S10326	8.85151251041666e-13	0.187502154355774	2.99555452192548e-101	5.22766910409066e-42	6.82936649965423e-117	0.812497845642651	3.1915982721724e-67	6.8997269946405e-13
S10328	7.77295453853263e-13	0.181666310761641	2.48045735478234e-101	5.7946214091531e-42	6.0922846009668e-117	0.818333689236794	3.06683641788653e-67	7.86846849493806e-13
S10329	9.28854789122758e-13	0.189816730938576	2.71662896608136e-101	4.91252827183616e-42	5.92786462116997e-117	0.810183269059788	3.18432157879938e-67	7.0786783440756e-13
S10336	8.38978509849041e-13	0.187332274714413	2.85336982642545e-101	5.82392722307593e-42	6.42242820538378e-117	0.812667725284053	2.84947259948066e-67	6.94675221252273e-13
S10340	9.26852260894016e-13	0.187171529958616	2.53163044176505e-101	4.58681583457237e-42	6.77959545281616e-117	0.812828470039776	3.29364779556899e-67	6.81104898321653e-13
S10347	7.73338547411158e-13	0.21663249607246	2.80549588116664e-101	5.72501719235154e-42	6.31472312029852e-117	0.783367503926077	2.76648068230461e-67	6.89211086014657e-13
S10353	9.23640671224263e-13	0.192586201194053	2.90006277433181e-101	4.96690924539492e-42	6.56108109500167e-117	0.807413798804327	3.21707781041436e-67	6.96951847024184e-13
S10356	8.40583188134798e-13	0.192018356176628	2.68401399966523e-101	4.95795447851202e-42	5.69370516863394e-117	0.807981643821865	2.98589576617008e-67	6.66614662331488e-13
S10358	8.36165096369605e-13	0.190474068372968	3.13594699839574e-101	5.21344370750044e-42	7.41566816158273e-117	0.80952593162547	3.15409332500107e-67	7.26484543568799e-13
S10365	8.48715097320412e-13	0.188253317491247	3.00871874496553e-101	5.07969804254017e-42	7.53430650345199e-117	0.811746682507217	3.22490579371439e-67	6.86590845682102e-13
S1037	8.35393151779825e-13	0.179357321189211	2.28597040459635e-101	4.88174562057349e-42	4.65567936223661e-117	0.820642678809185	3.56352278027394e-67	7.6827320151009e-13
S10373	8.56024172013713e-13	0.182633375368867	2.55305236606482e-101	4.66730968569422e-42	5.64776476146245e-117	0.817366624629621	3.30519191699112e-67	6.56538971076839e-13
S10374	8.58846265262328e-13	0.183335497513927	2.52911284885841e-101	4.65945929314696e-42	5.45459272599199e-117	0.816664502484577	3.18020332669583e-67	6.3722676187838e-13
S10375	7.20262609704988e-13	0.183766442055953	2.67491222504841e-101	5.47383730407936e-42	6.25339143034246e-117	0.816233557942704	2.95657148748354e-67	6.23223352952798e-13
S10377	6.81634322624711e-13	0.198440519571933	2.20227590595419e-101	4.59902639041502e-42	4.53259506638929e-117	0.801559480426789	2.63939602462996e-67	5.96032884503693e-13
S10378	8.65345027921488e-13	0.186910658012443	2.58300129199473e-101	5.01483515647265e-42	6.17822013521446e-117	0.813089341986008	3.55381910612026e-67	6.83040720284179e-13
S10390	7.53861774759654e-13	0.203754182335741	2.39161955296469e-101	4.88026243069213e-42	5.56764492832836e-117	0.796245817662877	2.49248842825735e-67	6.27881571003916e-13
S10391	8.83176353990253e-13	0.200366528022175	2.89831990761276e-101	5.0094597279527e-42	5.42504969111584e-117	0.799633471976267	2.98350593479339e-67	6.74554648719435e-13
S10393	7.78506795499413e-13	0.167668878378861	2.45945969325329e-101	4.76744861446752e-42	5.38494925676012e-117	0.832331121619673	3.3975728113823e-67	6.87504145871823e-13
S10400	7.75482716136715e-13	0.186544120093753	3.10794732915405e-101	4.72275109389159e-42	6.45549475331438e-117	0.813455879904847	2.85046796395571e-67	6.24024313607351e-13
S10401	7.58955805213044e-13	0.207225929805629	2.82005682127295e-101	5.26479749078443e-42	5.98791250539413e-117	0.792774070192906	2.58209944942813e-67	7.05652789797098e-13
S10406	8.45826526673888e-13	0.190027828199042	3.29069831975414e-101	4.91082778196274e-42	8.06344130572934e-117	0.809972171799456	3.03817408206513e-67	6.55991105789189e-13
S10408	7.86930597215445e-13	0.196496891020079	3.00685831076519e-101	5.55279876205417e-42	6.80568545246715e-117	0.803503108978454	2.68901290792447e-67	6.80214071655938e-13
S10409	7.80985620456202e-13	0.173055791536998	2.43462366540236e-101	4.60942780090933e-42	4.90756767227734e-117	0.826944208461559	3.27473021762786e-67	6.61648626649981e-13
S10418	8.06545986602414e-13	0.203197144541725	2.75310527252746e-101	5.29443441063003e-42	7.9676449677828e-117	0.796802855456846	2.44726242924254e-67	6.22349820190801e-13
S10431	7.49268124417096e-13	0.183190349464775	2.88112819941283e-101	5.10551501797511e-42	6.33055359742182e-117	0.816809650533825	3.38793284566255e-67	6.51048727260199e-13
S10438	7.89408041017994e-13	0.188995940778078	2.65647934241222e-101	4.74369962932922e-42	5.76958013481244e-117	0.811004059220462	3.07995493718466e-67	6.70174981145879e-13
S10439	7.88696731703541e-13	0.18597837597811	3.0511681789165e-101	4.76505604375132e-42	6.33672086589397e-117	0.814021624020467	3.12909638457875e-67	6.34414954404055e-13
S10441	8.88304470561201e-13	0.202678041244193	3.65380125159644e-101	5.67149856201323e-42	8.17827318319354e-117	0.797321958754139	2.94527140157665e-67	7.78974912663406e-13
S10442	8.08555619629572e-13	0.188709632873179	2.9434759392772e-101	5.09724308255482e-42	6.45614059996016e-117	0.811290367125375	2.96102860389716e-67	6.37813867844778e-13
S1046	8.47555703974109e-13	0.190909823018982	3.02851920804258e-101	4.81745656898334e-42	8.03383179228077e-117	0.809090176979542	2.95751092489509e-67	6.2814384345989e-13
S10478	9.13521497664881e-13	0.211741630453064	3.81393553586423e-101	4.8461531812703e-42	9.41874759925771e-117	0.788258369545419	2.689507314289e-67	6.03438799461133e-13
S10480	8.75659792409958e-13	0.19298609407188	2.29624193722247e-101	5.19216103741197e-42	4.48367162270918e-117	0.807013905926585	3.03695260414424e-67	6.59472080805317e-13
S10484	7.78640794079031e-13	0.200082796484447	3.08739957568728e-101	5.37624329065554e-42	6.87881638050477e-117	0.799917203514105	2.77079984946605e-67	6.69770985184274e-13
S10492	6.95106384375669e-13	0.170136555613606	2.33539891467069e-101	4.35384199567385e-42	4.40147599751051e-117	0.829863444385084	2.80370640532995e-67	6.15478336023394e-13
S10496	1.00230809156484e-12	0.186880061421548	2.51763259379234e-101	4.79217534109024e-42	5.62964739448262e-117	0.813119938576779	3.4523276835283e-67	6.70159070609072e-13
S10510	8.24381376592848e-13	0.172361419915635	2.79157558422319e-101	4.30737081090422e-42	5.62129488578098e-117	0.827638580082903	3.24151375184615e-67	6.37735722155679e-13
S10513	7.55603349527271e-13	0.187928256292682	3.18298226167945e-101	5.21593288338146e-42	6.57611000827634e-117	0.812071743705882	3.10171801674302e-67	6.79648140658996e-13
S10516	8.84030893914125e-13	0.190812621286052	2.9973220889929e-101	5.11561565934282e-42	6.3315518647977e-117	0.809187378712421	2.99718545173922e-67	6.43043752831952e-13
S10534	9.48328123850348e-13	0.188341460779416	2.90743902168033e-101	4.37460575790206e-42	6.23942398753228e-117	0.811658539218985	3.70384773315959e-67	6.50113044688803e-13
S10535	8.54360609440118e-13	0.175792975049362	2.46150933045787e-101	4.03233834763624e-42	4.8642769493309e-117	0.824207024949109	3.64960019327658e-67	6.74573937554578e-13
S10537	8.61248645427906e-13	0.198817845578208	3.14238615159361e-101	5.20116464506683e-42	6.4837633399253e-117	0.801182154420284	3.0215501565687e-67	6.46423026452307e-13
S1054	8.0233852508604e-13	0.188676343378673	2.83649411170021e-101	5.1531451588064e-42	5.48760798750113e-117	0.811323656619725	2.96864594940567e-67	8.00060270409251e-13
S10543	8.78104323566661e-13	0.194279578346286	2.53146681771197e-101	5.5435324454622e-42	6.46068751188835e-117	0.805720421652119	3.15820033612008e-67	7.16885873814231e-13
S10546	8.69894055033721e-13	0.183343909385601	2.58536183302649e-101	5.19546049840203e-42	5.67292721021988e-117	0.816656090612903	3.02508145762764e-67	6.26048163872675e-13
S1055	7.91680021001697e-13	0.188574921036932	3.17349232290318e-101	5.03586498745882e-42	7.93782093655232e-117	0.811425078961616	2.63747764939815e-67	6.60097007627722e-13
S10551	8.31874359162658e-13	0.201760355291446	3.11339521659539e-101	5.22362303077305e-42	6.24182721285819e-117	0.798239644707017	2.9556303168626e-67	7.04978909263368e-13
S10552	8.24484540520203e-13	0.195267354956439	3.21746510033579e-101	5.70952055595777e-42	7.81006651473682e-117	0.804732645042071	2.65360525232585e-67	6.65363652598212e-13
S10555	7.97107510331338e-13	0.173307825196694	2.36439671192603e-101	5.55946480967417e-42	5.4556021732507e-117	0.826692174801673	3.19615821962133e-67	8.35872329294294e-13
S10559	8.7905023040469e-13	0.191392481310484	3.2615422773644e-101	5.04243181829461e-42	7.08578023557497e-117	0.808607518687965	3.43036964037649e-67	6.71690932511652e-13
S1056	8.87281402685056e-13	0.193771978628998	2.51933900993081e-101	4.23220388102246e-42	5.8239734402585e-117	0.806228021369455	3.2989931094844e-67	6.59492846674295e-13
S10563	7.68854448287899e-13	0.185876554863307	2.78886611339096e-101	5.04856919122058e-42	7.00533901507207e-117	0.814123445135223	2.64611408846765e-67	7.01010209279322e-13
S10574	8.50413409230399e-13	0.175900979172342	2.73386579084141e-101	4.8939374860912e-42	5.75948831269291e-117	0.824099020826114	3.50210764043354e-67	6.93738103331681e-13
S10576	8.6543557855379e-13	0.189228122620753	2.80007564737595e-101	4.84482216910185e-42	8.04603149450116e-117	0.810771877377732	3.24840734999185e-67	6.49886094695173e-13
S10578	7.39804899341069e-13	0.175314648963828	2.86395248975041e-101	4.83295149547229e-42	6.52463508046281e-117	0.824685351034774	2.8388726236839e-67	6.58202711177953e-13
S10579	8.6441704237964e-13	0.191493000243623	2.625121172326e-101	4.95529963336469e-42	7.4988090572367e-117	0.80850699975484	3.46529261082259e-67	6.72685174952818e-13
S10582	9.62186664636523e-13	0.190620163209552	2.95981577046849e-101	5.16523747652818e-42	7.40848533014879e-117	0.809379836788804	3.37270482095881e-67	6.81622717326006e-13
S1059	8.35520885164266e-13	0.189197096954182	2.63180986063346e-101	5.14639679369887e-42	6.61772077270005e-117	0.810802903044252	2.88051166186236e-67	7.29783739133544e-13
S10599	8.32933876657319e-13	0.187911305082617	2.85639245478141e-101	4.48554022739269e-42	6.96600446370618e-117	0.81208869491596	3.19615732965272e-67	5.89624682095113e-13
S10611	8.59774475193822e-13	0.183436386585526	2.97288350297534e-101	4.78991154115882e-42	7.12484387111643e-117	0.816563613412934	3.47490713218868e-67	6.7973428610589e-13
S10614	8.03883050255018e-13	0.189942639334765	3.18050373664705e-101	5.08945566838365e-42	7.86099458254171e-117	0.810057360663792	2.8980722570393e-67	6.38750823580572e-13
S10624	9.8766266315917e-13	0.219838587189645	2.99910801961901e-101	4.72291339597337e-42	6.24446214171343e-117	0.780161412808639	3.1756700112657e-67	7.28279290086232e-13
S10632	8.29714248316883e-13	0.195746618520171	2.63689688316587e-101	4.92693897659237e-42	6.58020597254801e-117	0.80425338147831	2.8601449537489e-67	6.89295856078118e-13
S10634	9.65248290962114e-13	0.1882842400427	2.56987315468562e-101	4.44597658687301e-42	6.32555561130361e-117	0.811715759955669	3.51852469502886e-67	6.66582007162723e-13
S10638	9.1146333438407e-13	0.199870371327927	3.36927364276926e-101	4.88839246304443e-42	7.34842708665521e-117	0.800129628670352	3.10700155721e-67	8.08898995547279e-13
S10644	7.91459750596627e-13	0.185661512496743	2.80495490807509e-101	4.99575686268699e-42	5.44622191600143e-117	0.814338487501821	3.4966759233708e-67	6.4442230593596e-13
S10649	9.54698285858228e-13	0.185282716645453	2.95169373631036e-101	5.26508836400654e-42	9.20492911738202e-117	0.81471728335291	3.41042308832458e-67	6.81959698458459e-13
S10652	9.41672054255549e-13	0.202192660854961	2.78068208281014e-101	5.35466530076203e-42	7.35017490189382e-117	0.797807339143449	2.9777234815134e-67	6.48599088711254e-13
S10654	8.31037474464967e-13	0.172288513538933	2.70472199464057e-101	5.14188548915415e-42	5.84286632981343e-117	0.827711486459593	3.34028179567824e-67	6.43468109198419e-13
S10655	8.45843769528239e-13	0.183864121055321	2.67095056424575e-101	4.96233895483181e-42	6.62665632013058e-117	0.816135878943087	3.37337051524073e-67	7.45379511877178e-13
S10656	8.05476475769002e-13	0.17302037565949	2.45321972586095e-101	5.3866454731734e-42	5.97841371557623e-117	0.826979624339009	3.45256358224298e-67	6.96107717375489e-13
S10657	7.82932691844491e-13	0.204786425559146	2.74494156099029e-101	5.29298657204563e-42	6.07055543520321e-117	0.795213574439361	2.63220484843026e-67	7.10106165498518e-13
S10658	9.14972549196115e-13	0.187804220376642	2.56804374291016e-101	4.82112285197137e-42	6.79175106024074e-117	0.812195779621774	3.66805593679436e-67	6.69437363556011e-13
S10660	7.97701679141303e-13	0.192190099758572	2.55957164657943e-101	4.97869058111164e-42	4.20656061651474e-117	0.807809900239796	3.30421280198476e-67	8.33650743513243e-13
S10661	9.33530247630659e-13	0.193351918859981	2.47308874487366e-101	4.57435689192369e-42	5.80531815572204e-117	0.806648081138394	3.4956941099746e-67	6.92083151244678e-13
S10676	1.07624906775344e-12	0.192533938052761	3.65033249746245e-101	5.45873089646841e-42	7.90126260475513e-117	0.807466061945437	3.45269107258846e-67	7.25898095201219e-13
S1068	9.74368733155065e-13	0.190712097587663	2.80623228572424e-101	4.64909261584274e-42	5.95038373566002e-117	0.809287902410639	3.34853343494653e-67	7.23428592614279e-13
S10681	8.55779675634039e-13	0.180696260372723	2.75879424419892e-101	4.81357841060559e-42	6.0653045510092e-117	0.819303739625753	3.098622127437e-67	6.68944968274705e-13
S10686	8.24844078514048e-13	0.192689432543351	2.99702184278526e-101	5.00816275775319e-42	6.43854108099909e-117	0.807310567455157	3.12568436350711e-67	6.67185088311252e-13
S10688	7.73923565172575e-13	0.178133304482677	2.63652078106216e-101	4.52264445285079e-42	5.84107388101626e-117	0.821866695515841	3.01177433589302e-67	7.08084254801072e-13
S10690	7.61601786825417e-13	0.191096485671104	2.96846169045397e-101	5.7966260948375e-42	5.85093674733278e-117	0.808903514327458	2.67750595112095e-67	6.76478138109113e-13
S10698	8.41824162185221e-13	0.182609248504805	2.6727434178001e-101	4.70935089603084e-42	5.43307284055019e-117	0.817390751493635	3.39451583396282e-67	7.1784856658606e-13
