B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8
stdev.mix_13	0	0	0	0	0	0	7.63170496979704e-05	1.75822163670478e-05	0	4.81544686525434e-05
stdev.mix_14	0	0	0	0	0	0	0.000103040619254314	1.05338276359937e-05	6.0223665242191e-05	9.60230181272659e-05
stdev.mix_15	0	0	0.000481603026181581	0.000278926134733753	0.000143792582699038	0.000953374394540948	0	0	4.33975799973008e-05	0.000154790473334402
stdev.mix_16	0	0	0	0	0	0	0	0	0	0
stdev.mix_17	0	0	0.000433776563469332	0	0	0.00140728285774016	0	0	0	0
stdev.mix_18	0.000120419949838375	0.000151147457128155	0	0	0.000134938425519082	0	7.85483631656614e-05	2.4016343904084e-05	0	0
stdev.mix_19	0	0.000257729515043996	0	0	0	0	0	0	0	0
stdev.mix_20	0	0	0.000160556738274304	0	0	0.000465717093595158	0	2.91969544965664e-05	6.57630832862469e-05	0.00018768412077255
stdev.mix_21	0	0	0.000986959436996871	0	0	0	0.000166774228941782	2.41125890145961e-05	0	0
stdev.mix_22	0	0	0	0.00017144175315177	4.25537970718827e-05	0	0	0	2.0030002139581e-05	5.88788683504687e-05
stdev.mix_23	0	0	0	4.18117858898236e-05	0.000103707849062492	0	0	3.07146604818017e-05	2.36787694317902e-05	3.82208190808123e-05
stdev.mix_24	0	0	0.00034994881179957	0	0	0.000583358109075267	0	0	0	0.000141289166487506
stdev.mix_25	0	0	0.000251256860393201	0.000155193807258926	0	0.000659892124260036	0.00010368439545709	4.44855038708702e-05	3.74852942624262e-05	3.74083149994677e-05
stdev.mix_26	0	0	0	0	0	0	0.00015116320759134	1.42702803043512e-05	0	0
stdev.mix_27	0	0	0	0.000197729439137522	8.17537714494087e-05	0	0	0	4.19829750655268e-05	9.38211114299265e-05
stdev.mix_28	0	0	0.000342584600373552	0	0	0.000258496576343563	0	2.91911658951336e-05	2.65091981964032e-05	7.38398482104345e-05
stdev.mix_29	0	0	0	0.000122384137857862	3.8910498284065e-05	0	0	0	4.63505991165586e-05	0.000170462422194464
stdev.mix_30	0	0	0	0	0	0	0.000105812462312425	5.92778154531257e-06	6.62688557380109e-05	0.000119540198878845
stdev.mix_31	0	0	0	0	0	0	0	2.0572495864985e-05	3.92150001129595e-05	0.000141606022482323
stdev.mix_32	0	0	0	0	0	0	8.94035392269561e-05	7.12776153125218e-06	4.14072812407335e-05	5.36586938359211e-05
stdev.mix_33	0	0	0	0	0	0	3.61060363937821e-05	2.37344989432427e-05	0	0
stdev.mix_34	0	0	0.000542274345453221	0.000206012233408076	0.0001221116883263	0.000612809379771476	0	0	0	0
stdev.mix_35	0	0	0	0	0	0	0	2.85582576573224e-05	3.206436465066e-05	7.03361897078021e-05
stdev.mix_36	0	0	0	0	0	0	0	0	0	0
stdev.mix_37	0	0	0	0	0	0	0	0	0	0
stdev.mix_38	0	0	0	0.000116648354987407	2.33692618679309e-05	0	0	0	0	0
stdev.mix_39	0	0	0.000110825418167262	0.000263598523253823	9.06652666721909e-05	0.000414832252031258	0	0	7.01618374399544e-05	0.000134917827003309
stdev.mix_40	0	0	0	0	0	0	0	2.05884624152605e-05	0	0
stdev.mix_41	0	0	0.00064541465001786	0	0	0.000460501390263327	0	0	0	0
stdev.mix_42	0.000120513414626039	0.000116673316846063	0.000210754726408711	0	0	0.000479183939537678	8.66752943181669e-05	9.92255494133554e-06	0	0
stdev.mix_43	0.000396610666092619	0.000472108162886987	0	0	0	0	0	0	0	0
stdev.mix_44	0	0	0	0	0	0	0	0	3.3152389193046e-05	8.93669564524802e-05
stdev.mix_45	0	0	0.000147273166389961	7.5412427421013e-05	7.21053953381269e-05	0.000304473134742169	0	0	0	0
stdev.mix_46	0	0	0.000239782803852355	0	0	0.00106283780840112	0	0	0	0
stdev.mix_47	0	0	0.00100853497564604	0	0.000184713236796774	0.000613034262239529	6.57479104280653e-05	1.77763109307607e-05	6.45339441841143e-05	0
stdev.mix_48	0.000332871064423586	0.000197674467444874	0	0	0	0	9.98110864416042e-05	1.79957251952557e-05	0	0
stdev.mix_49	0	0	0.000442141342977732	0	0	0.000488196792387469	0	0	0	0
stdev.mix_50	0	0	0.000421596082580167	5.40127330120714e-05	6.62992885870702e-05	0.000385756517656837	0	0	1.2173708495068e-05	4.85099573324386e-05
stdev.mix_51	0	0	0	0.000237660623394553	7.16052918312002e-05	0	0	0	0	0
stdev.mix_52	0	0	0	0	0	0	0	0	0	0
stdev.mix_53	0.000241079974985472	0.000283139579850738	0	0	0	0	0	0	0	0
stdev.mix_54	0	0	0	0	0	0	6.9163305869674e-05	3.90176880856389e-05	0	8.24613851335257e-05
stdev.mix_55	0	0	0	0	0	0	0.000102251261876093	1.62879526949689e-05	0	0
stdev.mix_56	0	0	0	0	0	0	9.00338890331127e-05	3.83917717605987e-05	1.45061615789461e-05	9.18173037736859e-05
stdev.mix_57	0	0	0	0.000173898171932934	8.11345483784987e-05	0	0	3.06038332779149e-05	1.63205859730566e-05	0.000102137860326072
stdev.mix_58	0	0	0	0.000225157865857515	4.9544602805287e-05	0	0	0	4.27419369485372e-05	0.00011875281814838
stdev.mix_59	0	0	7.85977963060416e-05	0	0	0	0	0	0	0
stdev.mix_60	0	0	0	0	0	0	4.98504101680222e-05	7.79224796707043e-06	0	0
stdev.mix_61	0	0	0	0	0	0	0	0	0	0
stdev.mix_62	0	0	0.000160396142916732	0	0	0.00139001031482871	0	0	0	0
stdev.mix_63	0	0	0	0	0	0	0	4.17890338270421e-05	3.08039440438554e-05	0.00010797739180929
stdev.mix_64	0	0	0.00116609656577861	0.000253620156379321	0.000100582376211823	0.000997206558858761	9.56282287897688e-05	2.86038230052729e-05	5.31511922477909e-05	1.37918341014365e-05
stdev.mix_65	0	0	0.0004792674336969	0	0	0.0010948687259363	0	0	0	0
stdev.mix_66	0	0	0	0	0	0	0	0	0	0
stdev.mix_67	0	0	0	1.05720632101305e-05	8.81950288610735e-05	0	0	0	1.78240049155971e-05	0.000158267282029067
stdev.mix_68	0	0	0.000290853182129654	0	0	0.000461855266534729	0	0	0	0
stdev.mix_69	0	0	0.00010141032098841	0	0	0.000104306921960681	3.55865187332528e-05	1.72800367898481e-05	0	0.000113345827204879
stdev.mix_70	0	0	0	0	0	0	0	0	0	0
stdev.mix_71	0	0	0	0	0	0	0	0	0	0
stdev.mix_72	0	0	0.00015967855606078	0	0	0.000625403239009751	0	0	0	0
stdev.mix_73	0	0	0	0	0	0	0	0	0	0
stdev.mix_74	0	0	0	0	0	0	0.00010769679843489	1.40536166890152e-05	3.26472359175924e-05	9.47277526781727e-05
stdev.mix_75	0	0	0	0	0	0	7.12696258306703e-05	3.10654795855478e-05	0	0
stdev.mix_76	0.000187008609121888	0.000305120118034455	0	5.44495943848014e-05	4.59824254559413e-05	0	0	0	3.20881852666255e-05	0
stdev.mix_77	0	0	0	0	0	0	0	1.49266316909058e-05	0	8.76311533725399e-05
stdev.mix_78	0	0	0	0	0	0	4.92362695700609e-05	4.6644783521928e-05	0	0
stdev.mix_79	0	0.000461104413713843	0.000329835956560663	0	0	0.000299472907602024	0	0	0	0
stdev.mix_80	0.000423913644823864	0.000280765227986051	0.000401705647338215	0	0	0.000728505552998768	0	0	0	0
stdev.mix_81	0	0	0.000358396304976938	0	0	0.00204896755395726	0	0	0	0
stdev.mix_82	2.59321278700469e-05	0.000216778941208477	0	0	0	0	0.000139454559300331	0	0	0
stdev.mix_83	0	0	0.000369785635924505	0	0	0.000658437087072525	9.177439997739e-05	4.44860389953702e-05	0	0
stdev.mix_84	0	0	0	0	0	0	0	0	0	0
stdev.mix_85	0	0	0.000428202763616392	0	0	0	0	0	0	0
stdev.mix_86	0	0	0	0	0	0	0	1.69580501437252e-05	0	9.18785145628771e-05
stdev.mix_87	0	0	0	0.000190698793363395	4.45125261217029e-05	0	7.5074208380312e-05	8.47286349865193e-06	1.52105902517521e-05	8.78016287234405e-05
stdev.mix_88	0	0	0	0	0	0	0	1.72594680462475e-05	7.29862801203921e-05	0.000171012787362818
stdev.mix_89	0.000336382324036681	0.000398188950190299	0.000511723735134094	5.5299020235934e-05	9.72909588984531e-05	0.000837826723091541	0	0	0	0
stdev.mix_90	0	0	0	3.7195174714477e-05	1.46244095913019e-05	0	0	3.63775213737401e-06	5.15637793970647e-05	0.000128894235436571
stdev.mix_91	0	0	0	0.000150687766291966	3.12482011846049e-05	0	0	0	5.05121620135342e-05	0.000149409284298739
stdev.mix_92	0	0	0.00038212658710907	0	0	0.00033095227272826	0.000116412333258887	3.06059469754664e-05	0	7.9333164370385e-05
stdev.mix_93	0	0	9.10295269990444e-05	0	0	0.000749683252581865	0	0	0	0
stdev.mix_94	0	0	0	0	0	0	8.29681679550421e-05	2.97680087686945e-05	2.79649716870397e-05	4.48191882969795e-05
stdev.mix_95	0	0	0.000355302017047328	0	0	0	0.000130207623322848	3.85191542550173e-05	1.06015026161545e-05	5.33056195198757e-05
stdev.mix_96	0	0	0	0	0	0	0	0	0	0
stdev.mix_97	0	0	0	0	0	0	9.80791247025492e-05	2.09229819942097e-05	9.72390259237985e-06	9.42600970649069e-05
stdev.mix_98	0	0	0	0	0	0	8.89053428129744e-05	1.98704654703571e-05	0	0
stdev.mix_99	0	0	0	0.000218726646033116	5.19773593631372e-05	0	0	0	0	0
stdev.mix_100	0	0	0	0	0	0	8.52443629477353e-05	1.12574970532667e-05	1.10716308464144e-05	2.73584642340747e-05
