Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells
average.mix_1	0	0.00101789793531573	7.30552630154399e-05	0.00120424588740701	0	0
average.mix_2	0	0.00149317697173779	0	0.00261235687253332	0	0
average.mix_3	0.000615645077360879	0	0.000349159911197392	0	0.0009720777012021	0.000847461641722438
average.mix_4	0.000235393374075621	0	0.000208180601434469	0	0.000286339407489383	0.00026582441095716
average.mix_5	0.000218296361794829	0	0.000384840021710149	0	0.000376456691201129	0.000368074369596156
average.mix_6	0	0	0.000122719680741218	0	0	0
average.mix_7	0.000740540834870884	0	0.000314824031214562	0	0.000709427592337473	0.000647804158453587
average.mix_8	2.62889214660778e-06	0.000248757964661019	0	0	0	0
average.mix_9	0	0	0.000308182951230339	0	0	0
average.mix_10	0.00073431240603147	0	5.27315611721377e-05	0	0.000577662887745145	0.000505584678793896
average.mix_11	0	0.00140973150242007	0	0.00232728764029976	0	0
average.mix_12	0	0.000552672563466302	5.61142743096041e-05	0	0	0
average.mix_13	0.000911275730536414	0	0.000303471172158613	0	0.000605031517666377	0.000569264572771984
average.mix_14	0.000824776432831605	0	8.80974649373368e-05	0	0.000578739604021555	0.000512788627956409
average.mix_15	0.000890764412445393	0	0.000718189677867107	0	0.000827650906892841	0.000816134685912096
average.mix_16	0.000493902015977623	0	0.000219285210203024	0	0.000702240392520011	0.000620979697731693
average.mix_17	0.00144103647167248	0	9.30178760556172e-05	-0.00105022074176097	0.00114460742292964	0.000975298001914389
average.mix_18	0	0.00155596314218038	0	0.00237059472303287	0	0
average.mix_19	5.39157394451383e-05	0	6.61686593029611e-05	0	0	0
average.mix_20	0.000703814732678318	0	0.000575585253399374	0	0.00130458754543828	0.00115864346910926
average.mix_21	0.000624202555052504	0	0.000203517896654595	0	0.000718613564841212	0.00063645994394452
average.mix_22	9.41244552318556e-05	0	0.000301298573687832	0	0	0
average.mix_23	0.000233969905738872	0	0	0	1.37839265734724e-08	9.03729399024176e-06
average.mix_24	0	0.00168035510865426	0	0.0028514097002427	0	0
average.mix_25	0	0	1.76105903042896e-05	0	0.000108993317091703	9.34699408488198e-05
average.mix_26	0.000458648481164863	0	0.000884052755441126	0	0.00113304051044743	0.00106185648051531
average.mix_27	0	0.00147104638164469	0	0.00181405742303024	0	0
average.mix_28	0.000738850473225371	0	0.00056571751697593	0	0.00115240878174433	0.00102644248394368
average.mix_29	0	0	0.000217737521167914	0	2.36816813751632e-05	6.76460682274424e-05
average.mix_30	3.96983503933756e-05	0	0.00016579816602587	0	7.38562210525043e-05	9.40997312787875e-05
average.mix_31	0	0	7.87187335785509e-05	0	2.83439051233757e-05	4.05968401201869e-05
average.mix_32	0.00017966732272843	0	0.000231173462772058	0	0.000336791127720108	0.000306668820945921
average.mix_33	0	0	7.19484481485743e-05	0	0	0
average.mix_34	0	0.00123478248114794	0	0.00150876025114369	0	0
average.mix_35	0	5.30584902632786e-05	0.000179650181239879	0	0	0
average.mix_36	0.000751774296814694	0	0.000210400258020504	0	0.000741036600341443	0.000649090743173138
average.mix_37	0.000679572292901183	0	0.000150843144009283	0	0.000680538980831802	0.000591133127360784
average.mix_38	0.00053787552432805	0	0.000598617443052662	0	0.00104691935034624	0.000949898332354
average.mix_39	0.00090744978166007	0	0.000545450013962494	0	0.000845949635149244	0.000801451942371488
average.mix_40	1.53332328173636e-07	0	3.25547719891286e-05	0	0	0
average.mix_41	0	0.000699558800805939	0.000133527547001902	0.000329611542796893	0	0
average.mix_42	0.000951723682839783	0	0.000362685251109552	0	0.0010205519199619	0.000894578118831987
average.mix_43	0	0	0.000484405313486791	0	0.000447131557843505	0.000434901763677881
average.mix_44	0.000327757049092561	0	0.000435915476014809	0	0.000793752660807008	0.000724180241320225
average.mix_45	0	0	6.04325597017452e-05	0	0.000251388850556949	0.000206772346970929
average.mix_46	0.000579582533857593	0	0.000463180433919429	0	0.00091787880924371	0.000838063245360595
average.mix_47	1.69078982799008e-05	0	4.47251388347843e-06	0	0	0
average.mix_48	0	0.00167116990088951	0	0.00261162217146596	0	0
average.mix_49	0	0.000299372179401269	0.000148256022445205	0	0	0
average.mix_50	0.000771202838954992	0	0.000216868992269148	0	0.0009600806887421	0.000821679018454096
average.mix_51	0	0.00100823917409292	8.56807708071957e-05	0.00077992966921992	0	0
average.mix_52	0.00102985853509153	0	0.000467270475185152	0	0.000931637328476296	0.000847375824267947
average.mix_53	0	0.000436103702318358	0.000100468656101644	0	0	0
average.mix_54	0.00111687181341947	0	0.000336689724592858	0	0.00124485968952073	0.00109129319721387
average.mix_55	0	0.000361170152799479	0.000102499906606574	0	0	0
average.mix_56	0.000360888936859443	0	0.000112144037532838	0	0.00070180409644755	0.000599208661596565
average.mix_57	0	5.78520318474378e-05	0.000233748028809534	0	0	0
average.mix_58	0.000457611489690485	0	0.000356726101518958	0	0.000666480675959625	0.000618186342695254
average.mix_59	0	0.000538475349654175	0.000151743285311162	0	0	0
average.mix_60	0.000561943445151753	0	1.16616179620829e-05	0	0.000432150315858088	0.000386636483976245
average.mix_61	0.00089676245632694	0	0.000231168376363301	-0.000144442662908774	0.00123521243961797	0.00104638379876467
average.mix_62	0.000722320908098576	0	0.00046108995279593	0	0.00102836196584473	0.000912475264521068
average.mix_63	0	0.000213481959465656	0.000136057319629245	0	0	0
average.mix_64	0	3.60268620896126e-05	0	0	0	0
average.mix_65	7.62371837820747e-05	0	0.000580652146860468	0	0.00017642470332873	0.000225372490747279
average.mix_66	0	0.00100860658305795	8.93623775951967e-05	0.000815737848166188	0	0
average.mix_67	0.000922139974106059	0	0.000524194756843022	0	0.000960034633147679	0.000875900533525859
average.mix_68	0.000439768853579285	0	0.000696811659054003	0	0.000936645223104459	0.000889279012209186
average.mix_69	0	0.000157064519142478	0	0	0	0
average.mix_70	0.000360872250234684	0.000223439338725798	0.000490180241569611	0	0	0
average.mix_71	0	0.001381118881198	0	0.00153961540777902	0	0
average.mix_72	0.00115884743047125	0	0.000166870386862864	0	0.000774678689960792	0.000673876933824449
average.mix_73	0.000534284958764152	0	0.000423572709465906	0	0.000113288939861929	0.000177254333538206
average.mix_74	0.000224384161896847	0	0.000135577643096003	0	0.000116118381954707	0.000120466859887646
average.mix_75	0	0.00130566082967965	0	0.00125118264070393	0	0
average.mix_76	0.000302106313236506	0	0.000432721164060183	0	0.000757297345433307	0.000698125482061258
average.mix_77	0.000576624478522566	0	0.000556586486573865	0	0.00115345464203126	0.00102435827027351
average.mix_78	0	0.000311295861107328	0.00011648236572119	0	0	0
average.mix_79	0	0.000625074133614267	3.61952624688818e-05	0	0	0
average.mix_80	0.000645052789962743	0	8.88451423447247e-05	0	0.000653699975175758	0.000564223052872689
average.mix_81	0.000429057213056013	0	0.000163543622976162	0	0.000794471689298064	0.000680707552188848
average.mix_82	4.06669737863325e-05	0	2.53998090652233e-05	0	0	0
average.mix_83	0	0.000997252109857035	2.3008035753076e-05	0.000774597614791749	0	0
average.mix_84	0.000446468258073057	0	0.000109269649418537	0	0.000620130436809281	0.000538227883780887
average.mix_85	0.00035850111208715	0	0.00013951866732012	0	0.000679491640704942	0.000589861679804371
average.mix_86	0.000441357563395903	0	0.00045142610444902	0	0.000992741920868171	0.000881356932256344
average.mix_87	0	0	2.65769797632503e-05	0	0.00020756034608866	0.000168824114956959
average.mix_88	0.000533702676093157	0	0.000344881708705667	0	0.000758531506116682	0.000687547987925635
average.mix_89	0.000615009365068609	0	0.000415658198323262	0	0.00102372378659164	0.000903930579944929
average.mix_90	0	0	7.77367173326887e-06	0	5.71899788953171e-05	5.31669967140504e-05
average.mix_91	0	0.000880826343163644	0.00011974218085301	0.00075540015233494	0	0
average.mix_92	0	0	1.04386628430331e-05	0	4.27568835355161e-05	4.23524847575351e-05
average.mix_93	0	0.00185344728120279	0	0.0032324178274439	0	0
average.mix_94	0	0.00142398545460685	0	0.00256939582001223	0	0
average.mix_95	0	0.000961797919569948	0.000135510574468071	0.000853276741855132	0	0
average.mix_96	0	0.000606345055297581	0.000330555181377232	0	0	0
average.mix_97	0	0.00013412736245855	8.72549121002068e-05	0	0	0
average.mix_98	7.63197982626119e-06	0	1.48029999041763e-06	0	0	0
average.mix_99	0.000767651190473291	0	0.000315479792731014	-0.000534302617418693	0.00140295893557817	0.00119755675372185
average.mix_100	7.69258969095902e-05	0	6.78305042348003e-05	0	0.000148294727558168	0.000134834700800529
stdev.mix_1	0	1.06004159534568e-06	5.35431817656604e-07	3.94160089377108e-06	0	0
stdev.mix_2	0	1.71669557705993e-06	0	3.28919958413776e-06	0	0
stdev.mix_3	8.58854719567201e-08	0	7.30802781669941e-07	0	4.07034671812165e-06	3.67253723086246e-06
stdev.mix_4	2.28696937716817e-06	0	7.65327161034332e-08	0	1.92865563375715e-06	1.53403521894749e-06
stdev.mix_5	7.54845464818374e-07	0	6.34397870792498e-07	0	2.41982439845142e-06	1.95890075433228e-06
stdev.mix_6	0	0	2.42859642586694e-07	0	0	0
stdev.mix_7	2.3791195171842e-06	0	5.86963489005877e-07	0	2.20147445880912e-06	1.96511389155009e-06
stdev.mix_8	7.77585802166269e-07	1.24556059585245e-06	0	0	0	0
stdev.mix_9	0	0	1.43215017149941e-06	0	0	0
stdev.mix_10	1.47429666001554e-06	0	1.58452530037903e-06	0	1.02960166711707e-06	1.32732507370258e-06
stdev.mix_11	0	2.75059520787778e-06	0	2.60992912373409e-06	0	0
stdev.mix_12	0	2.00766116702281e-06	7.65484031350838e-07	0	0	0
stdev.mix_13	1.59442481760859e-06	0	6.9508663267778e-07	0	1.5644058533959e-06	1.49978776730276e-06
stdev.mix_14	2.88625945814997e-06	0	1.68791201885145e-06	0	3.4470119293393e-06	3.30887168710974e-06
stdev.mix_15	1.83323745921973e-06	0	7.37403015449551e-07	0	2.87516078123269e-06	2.77694380450559e-06
stdev.mix_16	1.69997664756747e-06	0	5.62171350591505e-07	0	1.92532371331072e-06	1.67861644856904e-06
stdev.mix_17	1.76533684402051e-06	0	2.57100711831448e-08	3.34970011433184e-06	3.06971632613906e-06	2.98848754571368e-06
stdev.mix_18	0	1.81503318490679e-06	0	7.23646364914059e-07	0	0
stdev.mix_19	1.64274328707386e-06	0	1.24865065797919e-06	0	0	0
stdev.mix_20	9.2932914272653e-07	0	1.39572905243611e-06	0	1.52714977907116e-06	2.62222498125648e-06
stdev.mix_21	1.97298683295861e-06	0	6.72495829767483e-07	0	1.50015865291272e-06	1.57375092538637e-06
stdev.mix_22	1.27714531693568e-06	0	7.51514122007579e-07	0	0	0
stdev.mix_23	1.05161493717026e-06	0	0	0	2.38744611530529e-08	1.85968141535925e-06
stdev.mix_24	0	1.78895451324706e-06	0	6.63399299019249e-07	0	0
stdev.mix_25	0	0	3.57887070236175e-07	0	1.30054654743449e-06	1.20452720280467e-06
stdev.mix_26	1.11500198218952e-06	0	1.4901608466631e-06	0	2.57186724584298e-06	2.57364054390384e-06
stdev.mix_27	0	4.50663827374229e-07	0	4.41846782667085e-06	0	0
stdev.mix_28	1.46366361262682e-06	0	6.11151168481825e-07	0	3.02136507118483e-06	2.66445961555416e-06
stdev.mix_29	0	0	9.71615889637317e-07	0	3.75281102604397e-06	3.44173204131759e-06
stdev.mix_30	1.99466581528017e-06	0	1.15341019590476e-06	0	2.1768941879048e-06	2.57323842198966e-06
stdev.mix_31	0	0	6.66275876648198e-07	0	1.8495148910156e-06	9.73517155477514e-07
stdev.mix_32	7.10586733970184e-07	0	9.98424070559157e-07	0	2.22245036815506e-06	2.32317565720172e-06
stdev.mix_33	0	0	2.96490021397392e-07	0	0	0
stdev.mix_34	0	2.00443077066604e-06	0	3.86817789393955e-06	0	0
stdev.mix_35	0	1.202419376425e-06	9.50970752798267e-07	0	0	0
stdev.mix_36	1.70325256840778e-06	0	1.08943323796899e-06	0	1.40330722175708e-06	1.49256969943449e-06
stdev.mix_37	1.41472873637492e-06	0	8.30287715377199e-07	0	3.084776636283e-06	2.97957752820635e-06
stdev.mix_38	1.44533244245258e-06	0	1.19125931759753e-06	0	1.87486389567679e-06	1.88067342518599e-06
stdev.mix_39	1.31212183451873e-06	0	1.42941025533405e-06	0	1.32885855922239e-06	2.74475569297055e-06
stdev.mix_40	1.46934230855517e-07	0	1.27027964704293e-06	0	0	0
stdev.mix_41	0	7.15692318462397e-07	2.18735853252718e-07	1.92374980861263e-06	0	0
stdev.mix_42	4.02016388165091e-07	0	8.3557914370567e-07	0	3.49930689339342e-06	3.80700664019522e-06
stdev.mix_43	0	0	4.16495745296817e-07	0	1.68895344244539e-06	1.39429130501335e-06
stdev.mix_44	1.47164399048701e-06	0	4.96490250160724e-07	0	7.45342323113757e-07	6.9323184499598e-07
stdev.mix_45	0	0	1.04312538011949e-07	0	8.30523778036205e-07	9.74047457130767e-07
stdev.mix_46	7.70454070269775e-07	0	7.75130499992333e-07	0	5.14689810071547e-06	4.1070413697341e-06
stdev.mix_47	1.5913366947713e-06	0	5.70096564811195e-07	0	0	0
stdev.mix_48	0	5.68288613698205e-07	0	1.55243675152582e-06	0	0
stdev.mix_49	0	1.59619723463349e-06	9.97531071472307e-07	0	0	0
stdev.mix_50	2.50800071428147e-06	0	4.26436602510071e-07	0	2.12823274593485e-06	1.75920812377586e-06
stdev.mix_51	0	1.1715126179771e-06	3.33689174979013e-07	3.7152060428608e-06	0	0
stdev.mix_52	4.52326407413631e-07	0	8.02678808994532e-07	0	3.17799423401744e-06	2.7580405651295e-06
stdev.mix_53	0	1.23203281162293e-06	1.3829125329505e-06	0	0	0
stdev.mix_54	1.32926832604304e-06	0	9.9567868133464e-07	0	3.63327522513475e-06	2.68801986601352e-06
stdev.mix_55	0	3.00384334116266e-06	5.94034552375331e-07	0	0	0
stdev.mix_56	5.85033107533167e-07	0	1.9382061164069e-06	0	1.80277277388375e-06	1.61870693788164e-06
stdev.mix_57	0	1.99159587597236e-06	3.37610501828128e-07	0	0	0
stdev.mix_58	3.27202219252729e-06	0	5.13357706416176e-07	0	3.34718554292439e-06	2.68369868699407e-06
stdev.mix_59	0	9.15719371597461e-07	2.24344832811237e-07	0	0	0
stdev.mix_60	1.03668750313531e-06	0	8.45499094813571e-07	0	1.68184010094815e-06	2.18080918339926e-06
stdev.mix_61	1.33661390874133e-06	0	6.9673849232128e-07	3.40990641571013e-06	1.14447272848549e-06	9.03507464837169e-07
stdev.mix_62	1.38121596146771e-06	0	8.14617329377446e-07	0	4.29048859610987e-06	5.06634726413566e-06
stdev.mix_63	0	1.06384211616123e-06	1.36151485407684e-06	0	0	0
stdev.mix_64	0	1.4706912573203e-06	0	0	0	0
stdev.mix_65	5.74783193807945e-07	0	8.89108964203568e-07	0	2.66706424837178e-06	2.09308125678938e-06
stdev.mix_66	0	3.0247932879059e-06	1.24499586045085e-06	2.11744578131897e-06	0	0
stdev.mix_67	1.09327204187541e-06	0	9.38115254798182e-07	0	1.91867485383867e-06	2.01059874946154e-06
stdev.mix_68	5.6438153953277e-07	0	1.11142922101067e-06	0	3.77862659178629e-06	3.64794062348799e-06
stdev.mix_69	0	2.40385360238408e-06	0	0	0	0
stdev.mix_70	2.38165654134249e-06	1.07048957666838e-06	1.14224287432861e-06	0	0	0
stdev.mix_71	0	2.7722586917923e-06	0	2.01951564403528e-06	0	0
stdev.mix_72	1.94343728919219e-06	0	3.35662619532951e-07	0	1.34622933160972e-06	8.70348591712561e-07
stdev.mix_73	1.63064927717378e-06	0	5.33684114317449e-07	0	9.34053732913024e-07	9.98477963301621e-07
stdev.mix_74	1.95722213172774e-06	0	1.82302090582508e-06	0	2.73667939944893e-06	2.79805361850867e-06
stdev.mix_75	0	2.3466687846051e-06	0	2.35251226405984e-06	0	0
stdev.mix_76	9.79444814124011e-07	0	7.76634621615493e-07	0	3.38642282158794e-06	2.84174841274458e-06
stdev.mix_77	1.36151346899791e-06	0	1.33518275588504e-06	0	2.08948995281111e-06	2.60652393361605e-06
stdev.mix_78	0	1.99115875093704e-06	7.9909038077581e-07	0	0	0
stdev.mix_79	0	1.07658896293709e-06	8.3743178197478e-07	0	0	0
stdev.mix_80	4.31877745275182e-07	0	1.26550945394996e-06	0	4.24275661159696e-06	3.91491450895292e-06
stdev.mix_81	1.91456497917077e-06	0	1.03479138925626e-06	0	2.21316395106545e-06	1.74983786426856e-06
stdev.mix_82	2.5820225509621e-06	0	1.19005783519428e-06	0	0	0
stdev.mix_83	0	1.51072419660761e-06	8.17786211208854e-07	1.60405877344755e-06	0	0
stdev.mix_84	1.1199491338737e-06	0	6.71933804413479e-07	0	2.2103720731527e-06	1.80600518941985e-06
stdev.mix_85	2.10085165064444e-06	0	6.98972018329029e-07	0	2.0121152274779e-06	2.02018846929809e-06
stdev.mix_86	6.31013544763287e-07	0	1.63323134927234e-06	0	4.69410417921453e-06	4.31929857530124e-06
stdev.mix_87	0	0	1.30219011934239e-06	0	2.44236929079972e-06	2.27411484718431e-06
stdev.mix_88	1.3800580865754e-06	0	1.43244215012318e-06	0	2.58781137453055e-06	2.81564175257147e-06
stdev.mix_89	9.64956400608833e-07	0	1.22232973531887e-06	0	3.93452344820918e-06	3.44091448274566e-06
stdev.mix_90	0	0	9.27640329613933e-07	0	1.69706248650963e-06	2.05335003512239e-06
stdev.mix_91	0	2.48516785780705e-06	9.33642795944444e-07	5.15607998437571e-06	0	0
stdev.mix_92	0	0	1.53301124751212e-06	0	1.84058292528196e-06	2.52190976474162e-06
stdev.mix_93	0	4.51783218292038e-07	0	2.80146313775154e-06	0	0
stdev.mix_94	0	1.8762522665733e-06	0	2.82772102830391e-06	0	0
stdev.mix_95	0	1.42722839821481e-06	3.26903337520607e-07	3.64478238198417e-07	0	0
stdev.mix_96	0	1.31437072003795e-06	8.18655876358027e-07	0	0	0
stdev.mix_97	0	1.70025361703909e-06	9.92610137444749e-07	0	0	0
stdev.mix_98	1.18941695363765e-06	0	5.35175335117586e-07	0	0	0
stdev.mix_99	2.25369450787959e-06	0	3.88705855822219e-07	2.75356635227406e-06	2.08568659729753e-06	1.70157647164316e-06
stdev.mix_100	1.44142158133036e-06	0	1.51759832624998e-06	0	2.66519749434618e-06	3.16689947851699e-06
