naive_B_cell,memory_B_cell,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell
mix_27,0.434518555259398,0,0.341908478017822,0.0372262871714923,0.00353275263768674,0.00333499875037882,0.145886324021569,0.0335926041416524
mix_28,0.394861498217895,0,0.38120261921789,0.121150469357157,0.0074342262554013,0,0.0715930170966206,0.0237581698550358
mix_29,0.387471153433321,0,0.377151827121314,0.0719618540214223,0.00453415987972078,0.000609144520476168,0.123390100283223,0.0348817607405221
mix_30,0.399799613659145,0,0.369224074634205,0.0739035908227358,0.00326497435996642,0,0.121780768991457,0.0320269775324912
mix_31,0.385854973469008,0,0.384244349409125,0.0646114586621666,0.00548635088526811,0.00395293474294603,0.120382378520847,0.0354675543106385
mix_32,0.399622500716589,0,0.371583349708954,0.0811191750490844,0.00661206545148041,0.000384515078409142,0.107967529649765,0.0327108643457178
mix_33,0.405224912576768,0,0.371727218238716,0.0552738640593234,0.0050501195738559,0.00462706057765316,0.123991754794645,0.0341050701790374
mix_34,0.364088314734716,0,0.373259122774753,0.0590537301801297,0.00588056874326115,0.0135416155651362,0.139158508919323,0.0450181390826805
mix_35,0.381944466106584,0,0.363374910231842,0.0808007168811653,0.00382458205582631,0.0053694960162988,0.12735044066195,0.0373353880463329
mix_36,0.444818906967611,0,0.365903881831741,0.0626806670127114,0.00816828362863653,0,0.0921938934585897,0.0262343671007104
mix_37,0.43748404342507,0,0.361524380751066,0.0659345413973118,0.00927833973863618,0.00460279434678137,0.0927136476008873,0.0284622527402471
mix_38,0.373350960159277,0,0.412342229566445,0.0949432106631492,0.00712076136105472,0,0.084403695623653,0.027839142626421
mix_39,0.453948723998705,0,0.340750136082356,0.097467430097906,0.00479659231933482,0,0.0835178868215971,0.0195192306801001
mix_40,0.403896480450491,0,0.381285917730739,0.0503174646322622,0.00465223839633999,0.00282334066283355,0.124598826470906,0.0324257316564287
mix_41,0.371894282447629,0,0.368210300144528,0.0695074677566641,0.00470313075548559,0.00924093617478486,0.135370474546894,0.0410734081740141
mix_42,0.449279736426736,0,0.35310168439696,0.101724579178785,0.00778485936325587,0,0.0696543482934641,0.0184547923407982
mix_43,0.358550807056288,0,0.388813358587893,0.103440418047871,0.00539123755979448,0,0.108781329601567,0.035022849146586
mix_44,0.373860752008581,0,0.396085148101875,0.0835476287187281,0.00954581930809509,0.00259791308964019,0.0975330932967164,0.0368296454763644
mix_45,0.352399338472015,0,0.403631222057245,0.0803832848225886,0.00715570627735992,0.00795895593077064,0.111214226811113,0.037257265628907
mix_46,0.394274160984057,0,0.362607502824205,0.12616744287305,0.0034473465944887,0,0.0882403153554543,0.0252632313687447
mix_47,0.408016761276716,0,0.367111701619302,0.0629587822988843,0.00471975422118606,0.00435455344537908,0.12055851980974,0.032279927328793
mix_48,0.429597052693376,0,0.341672244837373,0.0339268473099824,0.00312993389353314,0.00350791203089551,0.151694306555848,0.0364717026789922
mix_49,0.417178787821727,0,0.352428169786914,0.0605159202609085,0.00277817492406823,0,0.133766075460206,0.0333328717461772
mix_50,0.422802129263868,0,0.371981029717093,0.0934033678821119,0.00801137619552716,0,0.0802979074365917,0.0235041895048088
mix_51,0.422693960598341,0,0.355434885054396,0.03965548499028,0.00328316979424692,0.00182533402462087,0.143341560747482,0.0337656047906343
mix_52,0.469173001067142,0,0.351482546326045,0.0795674757568043,0.00685314315331245,0,0.0760847499752179,0.0168390837214788
mix_53,0.421570633223954,0,0.354311625417314,0.0497254258690732,0.00329562731630706,0.0017823982778612,0.135749841836937,0.0335644480585536
mix_54,0.446075957209571,0,0.335102803485233,0.125036571690111,0.00489432927880387,0,0.0725413519472127,0.0163489863890684
mix_55,0.418265091529974,0,0.354032117989618,0.054267307079167,0.00471509024503233,0.00643919449590993,0.127748909224249,0.0345322894360496
mix_56,0.388069786317444,0,0.381126141627905,0.0862344837521978,0.00904289163798347,0.0074377870825601,0.0949860221844291,0.0331028873974811
mix_57,0.357972755066775,0,0.396342781417522,0.0652170813285041,0.00600061348839626,0.00461213400116667,0.12912753537855,0.0407270993190863
mix_58,0.403769247090057,0,0.369613595054165,0.0860227536650425,0.00758574756759989,0,0.101615093174736,0.0313935634484006
mix_59,0.363847499983598,0,0.365678597889976,0.081530063255769,0.00521960210616235,0.0139625685788305,0.126938077955809,0.0428235902298534
mix_60,0.444912582830845,0,0.3302008191073,0.0797719343375856,0.00787062755378484,0.0102002297946609,0.09643023822225,0.0306135681535737
mix_61,0.415440346435745,0,0.393439733796489,0.0926079533696766,0.0107797485254861,0,0.0662425822919606,0.021489635580642
mix_62,0.409170564642608,0,0.394940107599247,0.0827329510798122,0.00820277715576781,0,0.080524718958492,0.0244288805640727
mix_63,0.366935616635145,0,0.378995489471099,0.0690732896608823,0.0065174818314945,0.0127466644892612,0.12402155548729,0.0417099024248272
mix_64,0.412919802588999,0,0.364259008617741,0.0539776687959228,0.00572219232853052,0.0097280186048144,0.119213522079268,0.0341797869847241
mix_65,0.399652116563054,0,0.373044957983114,0.0754347207034543,0.00497924727149032,0,0.113164114479005,0.0337248429998816
mix_66,0.420735476927937,0,0.350976878365541,0.0457820029072832,0.00261328219717863,0.00148833442307955,0.144638265531894,0.0337657596470864
mix_67,0.446744437225659,0,0.363160092981577,0.0933961610923107,0.00397899381485053,0,0.0773810631960488,0.0153392516895538
mix_68,0.370692932573681,0,0.377126196136143,0.124940896387842,0.00409566946960188,0,0.0923599914118588,0.0307843140208728
mix_69,0.410987524584529,0,0.36012941232561,0.0563315837564716,0.00579824627966113,0.010454386751781,0.120930219817532,0.0353686264844151
mix_70,0.477653454858837,0,0.325676900465917,0.044435026892362,0.000688823703546504,0,0.127255936316773,0.0242898577625646
mix_71,0.433583806634948,0,0.340887164770682,0.0392602369345065,0.00446201293984561,0.00813875188879531,0.139575873188594,0.0340921536426272
mix_72,0.49996859407711,0,0.337350825671264,0.0600310464886145,0.00570336767628071,0,0.0821298741230043,0.0148162919637256
mix_73,0.456499857399031,0,0.342625510353375,0.0673824705262303,0.00069842844070428,0,0.110572044824951,0.0222216884557079
mix_74,0.425234500518482,0,0.369264138927121,0.0551431877358165,0.00621045905332443,0,0.114509544517836,0.0296381692474194
mix_75,0.41574847645844,0,0.355863818650271,0.0382984175074605,0.00404118411206028,0.00524619533693874,0.143846725499834,0.0369551824349957
mix_76,0.375997427235717,0,0.375343131352301,0.104778262530089,0.00724293099650811,0,0.100829566564335,0.0358086813210491
mix_77,0.36681431092121,0,0.403643745134829,0.120343559052989,0.00768481854724451,0,0.0758788546113509,0.0256347117323767
mix_78,0.405457098176223,0,0.354303905592632,0.0649886721356687,0.00391797825845791,0.00589761518317897,0.129556922065877,0.0358778085879616
mix_79,0.372966469091525,0,0.3675285910184,0.0664658330416816,0.00751976417011277,0.0197972443934829,0.121695609589703,0.0440264886950948
mix_80,0.432353698043617,0,0.347398160025769,0.0881674605457408,0.00698553498604546,0.00411522132102191,0.0937556757109575,0.0272242493668478
mix_81,0.386791753216705,0,0.387134207401698,0.0897321257699953,0.00722371808561281,0.00211532228184097,0.0959733013053628,0.0310295719387847
mix_82,0.414637728816073,0,0.354056069766436,0.0710214376454723,0.00242711597436662,0.0038535106750345,0.122143895971958,0.0318602411506597
mix_83,0.405722356327491,0,0.357875808974279,0.0471656055981423,0.00566126510559326,0.0110794406160507,0.134461720580537,0.0380338027979066
mix_84,0.407848843252724,0,0.365880257287708,0.0824838468350774,0.00788956536506333,0.00443019938700961,0.100135559027541,0.0313317288448769
mix_85,0.390469381599644,0,0.372131822491115,0.0918699489353733,0.00852799619470235,0.00737801588593168,0.0962423349653699,0.033380499927863
mix_86,0.367195481761023,0,0.400588508434534,0.103297803224364,0.00783832448749658,0,0.0891484688576527,0.0319314132349293
mix_87,0.378027395597924,0,0.387790966308908,0.0755749857959165,0.00588551076831118,0.00466910737493173,0.113783460357661,0.0342685737963473
mix_88,0.405858037390542,0,0.371991993777072,0.0897488593124879,0.00525231446231994,0,0.0984472208991437,0.0287015741584342
mix_89,0.388613021965616,0,0.385154531210827,0.114219982773221,0.00625418224971871,0,0.0804798209343604,0.0252784608662565
mix_90,0.375032362168133,0,0.378102607674818,0.0793290014152161,0.00454900929031274,0.00402218438626858,0.121408088750741,0.0375567463145113
mix_91,0.400783604919215,0,0.365688192551237,0.0480325088961157,0.00325950116784723,0.00283002083211362,0.142969267237434,0.0364369043960365
mix_92,0.395427795655205,0,0.375966295738315,0.0656182995504014,0.00552602747542841,0.00502610642496287,0.117741150226529,0.0346943249291597
mix_93,0.361577693235123,0,0.364464223446232,0.0419842159103389,0.00858633728995942,0.0236040996073479,0.149044279844152,0.0507391506668473
mix_94,0.36251015996236,0,0.366774735972399,0.0659566646079702,0.00387039277593615,0.00908522654243832,0.146581754315433,0.0452210658234637
mix_95,0.426710985177668,0,0.350400944289748,0.0446130848447333,0.00228748707068899,0,0.143096397103601,0.0328911015135608
mix_96,0.415827438814156,0,0.357018994836275,0.0512121971963631,0.00232174937307092,0,0.139568047276624,0.0340515725035108
mix_97,0.391088912374628,0,0.364625750969379,0.0696774487780062,0.00539238997259056,0.00982869995486288,0.122181109020374,0.0372056889301592
mix_98,0.409441891618412,0,0.365258707205458,0.0570751401306617,0.00585459161374779,0.00837769191426868,0.119199806846396,0.0347921706710557
mix_99,0.362723283836335,0,0.423736663639162,0.117818669893294,0.00687482502396028,0,0.0688840010165862,0.0199625565906628
mix_100,0.398657305689584,0,0.37657998577522,0.0683019660266253,0.00534603667049513,0.00214392739703212,0.116142074403675,0.0328287040373682
