B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
mix_21	4.07506616589076e-60	0.309222310875497	2.77599725575236e-78	1.44922445024859e-188	1.77677130837732e-309	4.53008587454891e-70	0.690777689124503
mix_22	1.0486713674967e-96	3.8528070237927e-55	4.82676514750932e-102	3.01228132216518e-201	0	7.30765789377238e-90	1
mix_23	7.821899553773e-94	5.78697948084486e-74	4.34342137777128e-112	1.10484432231749e-203	0	9.6766347734435e-89	1
mix_24	2.63940676329368e-77	2.85168810328853e-34	5.68646087011897e-103	3.05749543987731e-195	0	1.14811078484714e-82	1
mix_25	1.06411319421595e-101	1.10850457628155e-93	5.5290040067922e-130	8.96960373966782e-208	0	2.96272777170751e-84	1
mix_26	6.57818224637242e-70	1	3.77266050383507e-78	9.5209945519987e-200	4.61949024638763e-315	1.24969323171946e-86	1.0931814957275e-16
mix_27	3.51983554196153e-98	5.43019954965857e-75	1.92372035693149e-119	9.57469316265327e-207	0	1.28843967916401e-97	1
mix_28	1.80444046659974e-86	2.43919299561422e-58	9.1925162105742e-113	7.57876761006672e-200	0	1.91123827874453e-85	1
mix_29	3.29020617669285e-94	2.19873825365544e-55	8.2005019103369e-107	2.09171963957315e-200	0	1.6778457005976e-99	1
mix_30	3.98346588777074e-98	1.0806026625045e-75	8.88117830142599e-120	2.41503673993651e-204	0	3.66390701546147e-82	1
mix_31	1.05059144534493e-85	1.38181222077385e-42	1.2188592937551e-95	6.49766462468554e-197	0	3.64908381815315e-82	1
mix_32	4.42247301515506e-99	8.41810739820254e-75	5.89469604629614e-109	2.13686036413974e-204	0	1.11696641738679e-79	1
mix_33	1.55949723778242e-76	1.21771206989145e-27	1.66552128489255e-85	5.33646051501608e-197	2.66191206469409e-317	1.31270082706414e-76	1
mix_34	2.32390959770129e-73	1	1.14925657684616e-79	4.45825472384274e-206	2.77664892962781e-321	8.46492377128458e-107	1.76705178409171e-29
mix_35	8.74077393977671e-95	1.2633165501416e-54	9.97500465999345e-108	6.67000576233045e-200	0	8.51467852689739e-86	1
mix_36	1.13117266314891e-79	7.44964437960062e-28	3.14539132938004e-90	3.59668506273958e-193	4.94065645841247e-324	4.31414805806021e-82	1
mix_37	1.69244940411846e-66	0.999999969899959	3.38796857138202e-85	2.09946664791527e-195	3.66003830439195e-320	8.30234429953301e-91	3.01000407399815e-08
mix_38	1.05599686794726e-65	0.00558581076660509	8.15261500075314e-83	2.98651175487784e-191	6.9114843196732e-320	3.24319468717776e-89	0.994414189233395
mix_39	2.28068591571305e-89	8.66585278687083e-63	9.01878345052123e-115	1.10185939024353e-198	0	1.42086673095807e-88	1
mix_40	4.36327703686717e-80	5.35976774606734e-27	3.06597734643397e-87	1.42482452046604e-193	1.59642491484224e-319	1.13133297060177e-77	1
mix_41	1.73384191928986e-71	1	1.51335107806356e-79	2.21287225904017e-202	9.24149790546052e-319	3.75931998188201e-93	6.25599396882386e-20
mix_42	2.8013654496754e-89	1.34923629595037e-82	3.97173297310092e-112	1.93236696113769e-197	0	3.50717786579409e-69	1
mix_43	3.49908745177709e-62	0.999999999928084	2.08541939581105e-77	2.15777483491172e-194	3.7856087014488e-312	6.03283941211848e-81	7.19157427325427e-11
mix_44	7.46438912649535e-86	3.39191131294363e-66	2.55509064267282e-109	3.04292131390136e-201	0	1.41476967830909e-91	1
mix_45	2.09468326516006e-81	3.85777073296278e-35	2.51280714841806e-102	1.22260131903103e-195	0	7.9129811765457e-94	1
mix_46	7.60656848565337e-73	0.999973554001184	2.80430786811634e-71	8.50662787188949e-194	4.88143285265152e-312	1.39985611663767e-82	2.64459988155545e-05
mix_47	1.3546689019603e-76	1	6.59285696219383e-109	1.36006598879871e-233	0	4.52211880860064e-140	6.02466730212469e-61
mix_48	3.06887928970757e-73	9.91190524824835e-40	3.01599050497173e-88	8.85818191763783e-192	1.28094275514983e-317	1.67959864500452e-70	1
mix_49	1.01363062575715e-84	8.18694377557973e-28	5.41667390584025e-79	1.14846093736619e-197	1.09919724886761e-319	1.26059677490956e-86	1
mix_50	9.36905319783413e-94	2.44161173441066e-62	6.19258751368781e-112	1.38309541938284e-197	0	5.21416588596914e-88	1
mix_51	1.76415483365732e-73	1	3.38524949407035e-89	4.73080578138379e-211	0	4.71502232983499e-102	3.11487963024223e-31
mix_52	7.18707380814788e-67	0.999999999996329	1.35571688169783e-77	1.80839788019356e-196	1.33618363225125e-315	3.48727483143714e-90	3.6712028019623e-12
mix_53	1.91577346443309e-51	0.00101851360037583	1.08370667049405e-72	1.94099160994293e-184	5.96967483280685e-308	1.44995653942021e-79	0.998981486399624
mix_54	1.91976188267606e-79	9.05768553355832e-40	2.81582973124439e-99	9.39361121765357e-197	0	1.79219084713592e-78	1
mix_55	3.89809265509672e-66	4.71705705138794e-13	4.32599487263997e-79	1.14165998841178e-190	5.19137637296457e-309	7.45051458938717e-69	0.999999999999528
mix_56	8.83956933644552e-98	3.58349950116861e-64	1.44568922049756e-106	2.35836696953164e-204	0	7.34815669196901e-78	1
mix_57	5.67922137833809e-102	3.49970008173872e-82	2.16177471378833e-123	6.5929330370037e-204	0	1.64106750147578e-87	1
mix_58	3.64584629108546e-83	2.54777340775045e-38	4.31691711174887e-102	8.86881622311881e-198	0	5.37439183085738e-85	1
mix_59	1.62718362271842e-70	1	2.56647195997654e-86	1.68691101380912e-204	0	7.05167906410818e-104	2.74478154015245e-26
mix_60	5.9661146431914e-72	1.71700582675374e-24	1.85672772948809e-86	3.06781087372712e-193	7.25725863224342e-317	7.46501827740405e-72	1
mix_61	2.15804158056885e-77	3.72820646409392e-29	1.06232012753442e-95	4.67764546922077e-194	0	4.48626749527479e-84	1
mix_62	1.66203241518626e-71	0.999999999999893	5.41226224411739e-83	7.64269668994872e-202	3.75489890839347e-322	2.22099621843516e-95	1.06939331456631e-13
mix_63	1.01866896377123e-87	6.94089177532718e-46	7.58220527987061e-104	2.83133457035173e-199	0	2.88744090976271e-82	1
mix_64	3.63311352324076e-74	1	1.27927088210949e-107	6.43738238903682e-226	0	1.23967590313306e-135	4.3040060844338e-55
mix_65	5.53694068969163e-73	1	1.80414196804415e-81	1.02246656154393e-204	1.32903658731295e-321	1.44518264617345e-99	1.16020501616117e-18
mix_66	1.90063438877057e-58	0.744300851253646	5.00319404522027e-75	1.3865514073091e-184	4.80428390203242e-311	6.56960122494466e-90	0.255699148746354
mix_67	6.19353599150031e-79	8.17771528937957e-35	2.53821272310647e-100	1.19119214861335e-197	0	7.49705297990538e-95	1
mix_68	4.88824285137737e-65	1.52566436678876e-09	4.53082877829675e-85	2.42881810608386e-188	1.68396805485411e-314	7.43309622771842e-80	0.999999998474336
mix_69	8.66434412155323e-79	1.75974447077786e-58	1.87065760409504e-105	7.51785501721625e-192	0	7.71440072348719e-75	1
mix_70	1.32668035683411e-71	1	1.88014497806115e-83	6.22590491953246e-202	3.02022329302754e-320	1.77056807648231e-90	2.41855851978185e-18
mix_71	1.94222999236851e-62	0.00489507624172298	7.92095179949897e-80	3.42879093129496e-189	1.15736577124134e-316	5.80237612495824e-83	0.995104923758277
mix_72	2.98238572861557e-69	0.99999999999972	8.37589506066e-87	3.0831356897743e-201	9.88131291682493e-324	5.82238913812071e-97	2.80287344503544e-13
mix_73	2.82157601131995e-64	0.999999999999055	1.38546114192988e-88	2.71607070112086e-198	0	1.82002568660141e-83	9.45315829152903e-13
mix_74	1.60191621607917e-110	1.48434114455779e-106	1.68129605804423e-128	4.25776452822735e-210	0	4.47286744947674e-83	1
mix_75	1.74335790235536e-70	1.16079544644618e-29	4.01603657236991e-89	2.16490944618954e-193	1.2851339140235e-318	2.33328383351738e-74	1
mix_76	4.89727557486296e-77	6.35380792514895e-11	4.05306619984788e-89	4.81488640648084e-195	0	5.98435105625859e-97	0.999999999936462
mix_77	1.36434255525669e-85	1.3333282159014e-53	3.11849179354259e-107	3.21060352788206e-199	0	3.05472985455047e-83	1
mix_78	2.81363769158083e-66	4.5138521849304e-14	6.80812266236045e-86	1.51696922538876e-191	3.19348865656454e-317	1.92824532304724e-77	0.999999999999955
mix_79	1.46016688153419e-70	1	8.26048710769838e-97	1.58296989718641e-218	0	2.52680345463006e-116	3.2153549542102e-41
mix_80	6.40146946773616e-54	2.17097126269656e-05	2.55214492073623e-70	3.00684005197824e-186	1.98739861293576e-308	2.12869047987508e-73	0.999978290287373
mix_81	1.11513348421813e-69	1	1.0980250184729e-78	3.33822903836129e-212	4.94065645841247e-324	1.73849980293793e-115	5.992212405673e-32
mix_82	1.55226735017945e-98	1	3.65238177276221e-112	1.35779431279903e-241	0	2.70554641048256e-150	6.31172227961614e-71
mix_83	1.42108919504241e-64	8.55429176477326e-07	3.3808671736329e-81	1.58660254836089e-187	2.32956030876841e-312	9.66906763899435e-69	0.999999144570824
mix_84	8.24179732694852e-72	7.14421748922234e-15	4.19331272037647e-89	2.59855418502089e-192	8.89318162514244e-323	4.4763877599795e-88	0.999999999999993
mix_85	2.51314628579766e-77	1	5.38200488425312e-87	1.14125414739742e-208	0	7.22759608618371e-111	2.98257888420732e-28
mix_86	4.28278346303915e-82	7.33723122665526e-44	1.10470642849057e-105	1.89216543770435e-198	0	1.6527883470747e-84	1
mix_87	3.26821993971345e-126	9.50841438382853e-126	2.41025900961872e-139	8.28200121840472e-217	0	4.75308596796719e-92	1
mix_88	4.63170842456861e-94	6.83650728383437e-59	7.16194776185642e-106	3.16096406210459e-202	0	1.36796766798281e-84	1
mix_89	1.75414564464327e-65	1	5.02972382853159e-96	1.4145968194921e-218	0	2.22900963930836e-124	1.36245962567022e-44
mix_90	7.90492270838167e-123	1.55198311905626e-109	3.00707429434148e-136	6.85468559537601e-212	0	6.10379821216461e-92	1
mix_91	2.03438485234271e-94	9.90545095212268e-50	2.17195198345215e-104	4.22837941728306e-201	0	3.78832834371381e-87	1
mix_92	1.09165193003231e-84	2.48713313291939e-54	1.21607089445016e-105	3.82291834312929e-197	0	6.50021537254686e-81	1
mix_93	3.33285234282634e-75	1	3.93701470252103e-105	1.60885005697239e-217	0	7.44672375624692e-113	8.11879022786612e-41
mix_94	9.42956965746817e-108	1.94838794153523e-85	1.38049930481231e-123	2.65213082931225e-205	0	4.36460395118755e-83	1
mix_95	1.11566094208006e-94	6.56660037467444e-64	9.61871182614701e-109	2.35326171882788e-201	0	6.82562687957125e-78	1
mix_96	1.04761481111002e-71	2.43142528735216e-25	5.39701680561275e-84	5.38923487356798e-192	1.19456674048434e-318	4.12193298123987e-84	1
mix_97	1.27283138686824e-105	2.32965574297444e-77	5.02912396149614e-114	1.24684186448318e-204	0	7.88255204498618e-86	1
mix_98	3.32703325829275e-86	2.34580291996674e-40	2.34194920352596e-90	1.53898569711604e-196	9.04140131889481e-322	2.41310187073914e-74	1
mix_99	9.76631797750168e-83	1	1.98785592288682e-108	1.8411583997994e-228	0	5.63512317389009e-136	8.52371211384597e-61
mix_100	1.21373514794744e-86	2.90799494536366e-36	1.28452351708417e-98	6.17083501916901e-196	0	2.31773272787385e-78	1
