B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
Mix_1	9.03975945360247e-50	3.03995415667166e-11	0.999961982966016	0	0	3.80110883438919e-05	5.91524072026401e-09
Mix_2	3.86208242095747e-22	4.10902036054884e-34	6.59184094728714e-10	0	0	0.999999999340762	5.38666830153152e-14
Mix_3	1.480302614092e-46	1.81371724754371e-38	1.04213621199612e-15	0	0	0.00607899045620115	0.993921009543798
Mix_4	9.62683096505012e-45	4.57617373235846e-46	4.01432486873782e-20	0	0	0.99999985603335	1.43966650258681e-07
Mix_5	1	4.62372662916623e-59	4.21566129766443e-24	0	0	7.42415930459184e-21	2.40814326448248e-22
Mix_6	7.53518155597563e-33	3.67241598937685e-11	0.999999999960183	0	0	1.20922036081524e-18	3.09262987078561e-12
Mix_7	7.62749504941014e-37	1.95568575015878e-55	7.53214644102216e-26	0	0	0.999999999749791	2.50209168400121e-10
Mix_8	1.33772917522073e-25	9.51234069439485e-32	2.03945646493508e-11	0	0	0.999999999979605	5.29022443886144e-17
Mix_9	1.92522186301658e-21	3.78956758266917e-36	9.47373602649983e-11	0	0	0.999999708295222	2.91610040763204e-07
Mix_10	0.332974406289592	8.16375829342929e-23	0.628525313287451	0	0	5.16944572376268e-07	0.0384997634783849
Mix_11	3.44106662245639e-40	2.69382203756992e-50	2.13430700308686e-23	0	0	1	5.90790062769178e-22
Mix_12	1.1686054212157e-58	4.42560262646148e-19	8.36125652160069e-06	0	0	0.999771647699406	0.000219991044072426
Mix_13	0.999999799425837	5.00795110890578e-45	3.77357939733089e-15	0	0	2.00305084296183e-07	2.69074759584088e-10
Mix_14	3.45293683153975e-52	1.97510364473756e-58	7.79998199792705e-29	0	0	0.999997506057227	2.49394277275348e-06
Mix_15	7.27848105577943e-54	3.39748118406491e-52	3.69797613320221e-28	0	0	1	3.53404768550088e-19
Mix_16	7.23572888086733e-25	2.45661494468206e-39	6.26174043939772e-15	0	0	0.999999999983839	1.6154275790754e-11
Mix_17	2.85932731140083e-42	4.00468213048203e-52	1.70828332398995e-25	0	0	0.999999999999864	1.36369678846455e-13
Mix_18	2.30290057909891e-62	1.60579095351146e-54	4.78555097297536e-33	0	0	1	1.0741767502205e-31
Mix_19	2.52142562525807e-44	9.72047863838497e-18	0.000527695855704063	0	0	1.83468063137534e-06	0.999470469463665
Mix_20	6.21478630321263e-12	1.66719024172801e-24	0.00294443679058736	0	0	0.997048453447316	7.10975588242812e-06
Mix_21	9.4083699905651e-18	1.03776514247366e-16	0.998139604200478	0	0	0.0018600035652841	3.92234238139643e-07
Mix_22	9.03138564250851e-45	1.67562663706311e-09	0.984642613195967	0	0	2.44354598323044e-05	0.0153329496685743
Mix_23	0.491773142237263	1.21212050298079e-37	1.52937007461411e-09	0	0	0.508226856233363	3.96049830377278e-15
Mix_24	2.14589037605765e-83	3.82404421167353e-48	1.09906578040982e-32	0	0	1	3.21244769883693e-22
Mix_25	0.336137258701555	1.67302588162628e-50	1.64930566310004e-17	0	0	0.663862677918965	6.33794795193589e-08
Mix_26	4.38623946631494e-28	1.57969695937177e-53	1.61986878326258e-24	0	0	0.99999999999992	7.97426570171472e-14
Mix_27	0.553772438853059	3.62261066396436e-25	0.000181459045149844	0	0	0.0175148197517037	0.428531282350088
Mix_28	1.73424480892274e-29	2.02808606471352e-19	0.00958418549551502	0	0	0.990415660186588	1.54317896952792e-07
Mix_29	1.0163557576112e-16	1.61299275738084e-51	5.56933288149412e-22	0	0	0.999999999999763	2.37120116075763e-13
Mix_30	1.04631038764685e-28	1.06720553364437e-52	2.60134951662206e-21	0	0	0.00374709852520942	0.996252901474791
Mix_31	1.89099569605522e-20	3.28779611879655e-38	1.25012930207319e-13	0	0	0.999999999965186	3.46893949213697e-11
Mix_32	3.212344534965e-57	3.11633983820771e-46	7.80047501396122e-26	0	0	1	1.06846060309672e-24
Mix_33	2.44539688917506e-59	1.36830546552031e-39	4.08656291541734e-21	0	0	0.999999999999907	9.31830822076292e-14
Mix_34	9.89113264343513e-22	2.72630276149031e-13	0.999999989006069	0	0	3.60057133235813e-13	1.09932985716126e-08
Mix_35	1.33734856676297e-37	2.36072280999141e-43	1.06789455053806e-17	0	0	0.999999999983829	1.61707490108399e-11
Mix_36	5.95265341367158e-21	2.63965673381176e-40	2.68874670273065e-13	0	0	0.999998835793102	1.16420662905897e-06
Mix_37	1.96092611250582e-44	1.16804299824359e-36	3.17499881782168e-14	0	0	0.000635410918504492	0.999364589081464
Mix_38	2.64365069530563e-62	1.97179440892673e-26	1.71208197698674e-11	0	0	0.999999997751197	2.23168222027552e-09
Mix_39	1.37607997754373e-09	5.58368261112174e-15	0.999999997627427	0	0	9.96487125740263e-10	1.33103780120351e-17
Mix_40	6.42876618129285e-21	1.65388704068832e-41	8.03569991889136e-14	0	0	4.00449697942189e-05	0.999959955030125
Mix_41	6.77282907975494e-33	9.98837104825033e-30	8.75351764424492e-08	0	0	0.87140066406103	0.128599248403794
Mix_42	3.68749460442756e-24	8.55546155444353e-55	1.07433825567678e-25	0	0	0.999999999999993	7.31914823556382e-15
Mix_43	8.63521531509323e-08	1.60672604122399e-22	0.487005161876137	0	0	1.29195813053198e-05	0.512981832190405
Mix_44	1.77511842954944e-52	2.5066941790546e-21	9.37996446706099e-06	0	0	0.999987391363518	3.22867201522455e-06
Mix_45	1.39336358390774e-36	5.2810051426867e-32	4.77150467552395e-13	0	0	0.543152719408131	0.456847280591391
Mix_46	6.24676723045611e-11	2.56290138006314e-38	4.23599847777325e-14	0	0	0.999827791556698	0.000172208380792454
Mix_47	6.5196315086778e-29	2.46547912474231e-17	0.999885368415642	0	0	2.87484068577958e-06	0.000111756743672582
Mix_48	1.66330139776604e-24	4.74298143849822e-42	4.7025490855931e-16	0	0	0.999999999953447	4.65521981466939e-11
Mix_49	1.44368710427388e-51	4.35552449010829e-51	5.80529363097897e-23	0	0	0.99999997012174	2.98782601117151e-08
Mix_50	3.97989930075819e-50	3.1545007305631e-45	1.48783479604839e-24	0	0	0.999999999523177	4.76823419516117e-10
Mix_51	1.53782653549774e-28	1.13999298057298e-40	8.09009592981085e-16	0	0	0.999999999999984	1.54823131014998e-14
Mix_52	6.39259602026274e-55	5.02644474326383e-43	2.20304390112739e-20	0	0	0.681041036264769	0.318958963735231
Mix_53	7.85134357497603e-23	5.79951958492229e-21	0.000623227446172521	0	0	0.999128797217765	0.000247975336062565
Mix_54	1.53830010563005e-51	9.3744773790262e-13	0.990383048235369	0	0	8.14865689807973e-10	0.00961695094882827
Mix_55	8.5360419235489e-54	1.5900505551527e-38	2.86671455617029e-16	0	0	0.0276467525303639	0.972353247469636
Mix_56	1.11120313784897e-43	4.62344979166802e-35	1.80965806383038e-16	0	0	0.999970595627387	2.94043726126217e-05
Mix_57	0	1.00102464984881e-32	1.2040020738305e-14	0	0	0.99999999524719	4.75279820797425e-09
Mix_58	3.71750712566859e-49	1.08560031398654e-50	2.41615464224704e-27	0	0	1	3.09392232460761e-18
Mix_59	2.07132613801606e-47	1.19400548159421e-37	2.05871794306101e-14	0	0	7.40515139105334e-06	0.999992594848588
Mix_60	1	1.66225692974635e-76	9.82693889391184e-39	0	0	5.54068469077485e-19	1.25266829110827e-19
Mix_61	0.994511407677427	1.57509766350529e-28	0.0053841960731971	0	0	4.16922520624143e-07	0.000103979326855471
Mix_62	0.999999999999978	1.26398079586595e-57	8.63428346424524e-22	0	0	1.47476161636983e-15	2.07966463388885e-14
Mix_63	2.27233112219928e-55	1.57343674878217e-14	0.0510846205977716	0	0	5.38723503983911e-05	0.948861507051814
Mix_64	3.76079231178388e-23	1.57929292354471e-13	0.999997563178211	0	0	1.99333325406711e-10	2.43662229744698e-06
Mix_65	1.71526814278297e-18	1.19414729979328e-18	0.272181165041497	0	0	0.71664162017729	0.0111772147812129
Mix_66	3.24692217318346e-21	3.02374383659344e-50	1.36860214461659e-19	0	0	0.999999999239001	7.60999163561633e-10
Mix_67	0.999998805032998	5.09989905260727e-27	1.19496700201656e-06	0	0	3.37427137927512e-19	1.50030568095879e-21
Mix_68	9.23515630832425e-38	3.77088543354779e-40	2.55041654514992e-18	0	0	0.9999999888445	1.11554998943803e-08
