Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
average.Mix_1	0.00139820726268612	0.000118295301850461	0.000124871378193544	0.000847837671773084	0.000270815572541436	0.00310784700095833	0.00504452015330885	0.00620916127325836	0.00106329566566256	0.00339168548517298	0.00120999584946305	0	0.00418380552126118	0.00430225441853153	0.00385276951679433	0.00420981681027333	0.00179359614646318	0.00120352517041573	0.000801225651174806	0.00217068926002307	0.00277140982952358	0.00119969187981393	0.00274725069353954	0.00397248590127931	0.00672257288044555	0.00217339540401482	0.00632744656070049	0.0032009977258571	0.00506665391338014	0.00703821564822686	0.00157498672337589	0	0.000151449660495295	0.000183648477122349
average.Mix_2	0	0.000173880537778119	0.000172972947000139	0.000147087535229324	0.000154153568204941	0.000811771813399047	0.000222684547905519	5.27487085747354e-05	0.000118182222463547	0.000901174871748907	0.000838005070809081	0.000271952042827633	0	0	0	0	0.000690384241323568	9.35461440237501e-05	0	0.000661429921280454	0.000586087168797625	0	0.000276442495180462	0.0010062930020406	0	0.000675141892785644	0	0.000553803362420773	5.13663570925443e-05	0	0	7.11036560247501e-06	0.000170498495433175	0.000162529407348035
average.Mix_3	0.000960335664597145	0.000150070598431102	0.00015172240949498	8.83776130091632e-05	0.000289750952354226	0	0	0	9.19042934722724e-05	0	0.000796556319469447	0	0	0.0016058952383523	7.24842575536604e-05	0	0	0	0	0	0	0.000817545400916325	0	0	0	0	0	0	0	0	0.00190194765029742	0.00102655493357771	0.000239910882921692	0.000256346946796431
average.Mix_4	0.000702320656849529	0.000149183908176218	0.000153311663199454	0	0.000273538852592529	0	0	0	0.000290360353263809	0	0.000805024234094069	0	0	0.000154865922410453	0	0	0	0	0	0	0	0.000551258496090049	0	0	0	0	0	0	0	0	0.00108979357694077	0.000816405073071388	0.000243999741878942	0.000248901679359159
average.Mix_5	0.000665334466016962	0.000265667449169703	0.000231973242405682	0	0.00017981281694233	0	0	0	0	0	0.000467997794341894	0	0	0	0	0	0	0	0	0	0	0.000675645637889987	0	0	0	0	0	0	0	0	0.00172518051601735	0.000928300026619023	0.000161507946948893	0.000183894648394611
average.Mix_6	0.000549067780051436	0.000171463897888069	0.000155636829417413	0.000774182466168006	0.000130491819433662	0	0.00182638253166207	0.00247777511328892	0	0.000513360351785789	0.000651709459407446	0	0.00170105909305043	0.00337880635240048	0.00250740750287414	0.00129740689982261	0.000571519085010231	0.000996379226381297	0.00037973841339211	0	0.000172087878054156	0.000297847902912199	0	0.00177299330853026	0.00357672801778273	0.000327733372963516	0.00393363998471558	0.000386799643106009	0.0020663027005398	0.00669990671500412	0.00101799058541346	0	7.90327810931188e-05	0.000110158057953502
average.Mix_7	0	0.000148278968683448	0.000153992110040521	0	0.000121618923150293	0	0	0	0	0	0.000413413275305998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000539650409577968	0.00022063892659865	0.00018952144542404
average.Mix_8	0	0.000130313486939363	0.000137459535991815	2.41404197649456e-05	0	0.000457734370458932	0.000133193165780487	0	0	0.00036156287004361	7.13471953128391e-05	0.00312133844900896	0	0	0	0	0.00209161669607202	0	0	0	0.00194059258128623	0	0.00102276704669722	0	0	0.00112581598826676	0	0.000465890677349043	0	0	0	0	0.00011938077417737	6.24389317203215e-05
average.Mix_9	0	0.000184674716217671	0.000178660481588671	3.86056081706774e-05	0.000175010056767698	0	0	0	0	0	0.000550787891314553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000450692919463155	0.000189547380573229	0.000187762752663839
average.Mix_10	0	0.000217793931843522	0.000193521121397763	0.000148657692375324	6.17578675767843e-05	0	0	0	0	0	0.000195499169262933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90897953031047e-05	0	0.000355706876493258	0.00011575549244163	0.000117896797113235
average.Mix_11	0	0.000128835331217359	0.000142172359617305	0	0.000166378173495372	0.00108522034836411	0.000317305970193193	0	0	0.00112432440765892	0.000795453664991266	0.00113001937371553	0	0	0	0	0.00124289958156177	0	0	0.00139724896092997	0.000908473503699903	0	0.000409486727760977	0.000650452174609154	0	0.000780056235246984	0	0.00067622647864591	0	0	0	3.83666185684049e-05	0.000209114296361234	0.000183702685657161
average.Mix_12	0.0011212252344923	0.000100544723516983	0.000115858322389781	0.000569192685396386	0.000296969193803775	0.00170420543908058	0.00379343310705694	0.00372490371151934	0.000853579498309768	0.0022302510269114	0.00116273775802699	0	0.00229909612007896	0.00307597571176303	0.00244404236244311	0.00236415100371253	0.00150602453322889	0.000778998082927497	0.000491752264361066	0.00137391158439197	0.0013819165637434	0.000901667172085143	0.00125281171886603	0.00249922063723123	0.00450122890258935	0.00111928829961578	0.00401079914523144	0.00185516545451471	0.00286480840015786	0.00414274825343185	0.00133685536645762	0.000303575663548702	0.000210797176374283	0.000228214638819867
average.Mix_13	0	0.000216162479719785	0.000196386819381162	0	5.71991515563587e-05	0	0	0	0	0	0.00014733701498056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000454428394279923	0.000148541113869352	0.000135378631423748
average.Mix_14	0.000304815339567496	0.00014089545143247	0.000149364177660906	0	0.0002814868633778	0	0	0	0	0	0.000582440103626785	0	0	0	0	0	0	0	0	0	0	7.31805700365953e-05	0	0	0	0	0	0	0	0	0.000738347802196981	0.00109420057286245	0.000273933873999964	0.000271776507370321
average.Mix_15	0	0.000105480672214036	0.000124754058556256	0	0.000104005673554011	0.000572164203168427	0.000343604982129805	0	0	0.000615894320468184	0.00058417022813953	0.00169249886958068	0	0	0	0	0.00162004247670629	0	0	0	0.00103090900745269	0	0.000454985281325375	0	0	0.000710967568240977	0	0.000357872058325975	0	0	0	0	0.000215951526542365	0.000170132094957838
average.Mix_16	0	0.0001504027063137	0.000152094700925829	0	6.92699189703812e-06	0	0	0	0	0	8.29157147484719e-05	0.00122059774479127	0	0	0	0	0.000824919256355881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015598013197245	0.000114194186731173
average.Mix_17	0	0.000129029277100858	0.000140037348727028	0	8.50751652903248e-05	0	0	0	0	0	0.000243681281260463	0.000541188241445171	0	0	0	0	0.000624744790277667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000213571479002041	0.000207151293653115	0.000166279168443479
average.Mix_18	0	6.24399914147149e-05	9.44314203380015e-05	0	2.94329423172156e-05	0.00299368097478944	0.00241613109671235	0.00141090142940518	0	0.00252356526764477	0.000639964525295427	0.00444894441243126	0	0	0	0	0.00346817994928076	0	0	0.00167471050213628	0.00427626089965196	0	0.00330579982536086	0.000908612690078276	0	0.00259154069309076	0.000120363453312543	0.00246957097087106	0	0	0	0	0.000193414617958645	0.000123813435831177
average.Mix_19	0.000906311180630063	0.000149551242769428	0.000146048988468228	0.000490953631627855	0.000234610014403027	0	0.00115182189234151	0.000598348783359884	3.6241245441045e-05	0	0.00086321075987272	0	0	0.00310017400510843	0.00182648768035255	1.18972310698299e-05	0.000223850185003405	0.000572076311766868	0.000272493100024398	0	0	0.000710703242454322	0	0.00085443494538033	0.00239170613267347	0	0.00208766068357852	0	0.000317759237281304	0.00385120265035867	0.00170643340926249	0.000531703496819088	0.000174869461215996	0.000198923203983988
average.Mix_20	0	0.000178749596244781	0.000170152827224735	0.000122456403058687	3.55416743158941e-05	0	0	0	0	0	0.000416608009256373	0.000218900686120191	0	0	0	0	0.000618771092356656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00013065066209534	0.00011037691015121
average.Mix_21	0	0.000160011904460758	0.000154152544213177	0.000258758996127824	0	0	0	0	0	0	0.00033378897313643	0.00115335236391708	0	0	0	0	0.00128459981599691	0.00020586356194098	0	0	0.000372912894093712	0	0	0	0	0.000230819479317965	0.000357051876407341	0	0	7.71731594163796e-05	0	0	0.00010253651144089	7.72448881128647e-05
average.Mix_22	0.000209320210017668	0.000129157944123505	0.000129988678192047	0.000601258992405541	0.000171924488214936	2.01237381047205e-06	0.00237678743317482	0.0022278202353949	0	0.000823528709940935	0.000760891212565534	0	0.00106556198447214	0.00231620497755349	0.00164144779262779	0.000840510254341924	0.00128170934755259	0.000775243509984075	0.00018959298023727	0	0.000618744445451524	0	9.50354422810082e-05	0.00145528285172655	0.00317655334283136	0.000553492236108361	0.00360180652150976	0.000514854142583991	0.00138353621261572	0.0045681293285085	0.000348527706139226	0.000114687284066411	0.000144784856423236	0.000157343029237737
average.Mix_23	0	0.000194557161116855	0.000183172719437336	0	2.23650951812688e-05	0	0	0	0	0	0.000262901355779945	0.000673019750918885	0	0	0	0	0.000246980246568666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128640842268459	0.000102383140462682
average.Mix_24	0	3.34628771917709e-05	7.20186167714124e-05	0	1.73563377382258e-05	0.00159047698548112	0.00248070943342189	0.000765715342568528	0	0.00155015490981758	0.000267798998495208	0.00385764339429201	0	0	0	0	0.00351343708731746	0	0	0	0.00333656187985994	0	0.0023050384237524	0.000110000802695626	0	0.00178335403585841	0.00051531245181388	0.00151127448965728	0	0	0	0	0.000206577539099613	0.000132530971686969
