naive_B_cell,memory_B_cell,CD4_positive_alpha_beta_T_cell,CD8_positive_alpha_beta_T_cell,macrophage_m0,macrophage_m1,macrophage_m2,MAST_cell
mix_35,0.128278488931167,0,0.515508654139086,0.215249715267247,0.0413166359341957,0,0,0.0996465057283043
mix_36,0.141063648377305,0,0.508707913741787,0.182334218528849,0.0630211663342002,0,0,0.104873053017859
mix_37,0.168186931673145,0,0.462273262151929,0.124641295155728,0.110373850932222,0,0,0.134524660086976
mix_38,0.158780554281323,0,0.454075133121567,0.173070460062286,0.10121788825313,0,0,0.112855964281694
mix_39,0.149183419827046,0,0.510832962521433,0.22297835959698,0.0208435254071017,0,0,0.09616173264744
mix_40,0.131783402663484,0,0.543266551845626,0.159453725315854,0.0632691556855206,0,0,0.102227164489516
mix_41,0.165666386762049,0,0.529975911756166,0.0634279622462098,0.111138422680311,0,0,0.129791316555265
mix_42,0.148972013330686,0,0.626207072194439,0.125640918249007,0,0,0,0.0991799962258666
mix_43,0.166834714456626,0,0.572578080129541,0.0448331534464232,0.0881411743236808,0,0,0.127612877643728
mix_44,0.160917362273803,0,0.535072204476998,0.209240048110605,0.0141510696456121,0,0,0.0806193154929808
mix_45,0.149977746511175,0,0.470765170125785,0.206232455282242,0.0439378336840584,0,0,0.129086794396739
mix_46,0.140209977848724,0,0.537209408621694,0.112433029976125,0.107541524720935,0,0,0.102606058832522
mix_47,0.233110685976767,0,0.364433585443732,0.0340490397253023,0.183038470761969,0,0,0.18536821809223
mix_48,0.155245196635459,0,0.623307534695669,0.086410529246365,0.0311858271771536,0,0,0.103850912245352
mix_49,0.130985542330737,0,0.494061972179476,0.206595597358227,0.0696385943253793,0,0,0.0987182938061807
mix_50,0.135451838980711,0,0.506715598386286,0.230748874923446,0.0233832673723426,0,0,0.103700420337215
mix_51,0.180102252918036,0,0.507793786856198,0.035832126325516,0.128220767194784,0,0,0.148051066705466
mix_52,0.165103030118641,0,0.526977672899976,0.078746774305085,0.098068395331433,0,0,0.131104127344865
mix_53,0.19664947039753,0,0.542627719074334,0.0712701605583382,0.063411744752772,0,0,0.126040905217025
mix_54,0.148144507783557,0,0.55603600078723,0.158107145227687,0.0534047107584783,0,0,0.0843076354430481
mix_55,0.151836971738953,0,0.591996854596814,0.0692515384989416,0.0720465583118642,0,0,0.114868076853427
mix_56,0.124082054672256,0,0.573019612958997,0.195024377376696,0.0410395985411757,0,0,0.0668343564508752
mix_57,0.138728871038683,0,0.513953249873662,0.255931401850394,0.0173318923312483,0,0,0.0740545849060132
mix_58,0.140814769158956,0,0.500957683984409,0.204958391399316,0.0620792797002323,0,0,0.0911898757570868
mix_59,0.182923836451994,0,0.496711220809418,0.0582648086269499,0.108610688942779,0,0,0.153489445168859
mix_60,0.150301249412016,0,0.588370485356922,0.112421061159483,0.0572216521484102,0,0,0.0916855519231682
mix_61,0.149146679026026,0,0.502307211668442,0.179225011477079,0.0668527817061451,0,0,0.102468316122307
mix_62,0.161103158377629,0,0.480875723325931,0.125478909499749,0.117864027201355,0,0,0.114678181595337
mix_63,0.134641524347584,0,0.522370264229088,0.198340867693324,0.0593841462057723,0,0,0.0852631975242316
mix_64,0.238820139528463,0,0.384582432669275,0.0304852591519817,0.151002344751876,0,0,0.195109823898404
mix_65,0.172214035653097,0,0.499094476411341,0.081377812173907,0.113978515480039,0,0,0.133335160281616
mix_66,0.178453225030966,0,0.487904479042255,0.125077569175342,0.0676458113249442,0,0,0.140918915426493
mix_67,0.157496825324332,0,0.462958155853491,0.242668810670151,0.0650470719261748,0,0,0.0718291362258509
mix_68,0.16080611683369,0,0.504093647079448,0.125850680140261,0.0802453467997134,0,0,0.129004209146887
mix_69,0.1665294360742,0,0.548442732612416,0.167512488765613,0.0210052283059435,0,0,0.0965101142418278
mix_70,0.162644441327752,0,0.509139050466561,0.0710845576854547,0.122162683390985,0,0,0.134969267129247
mix_71,0.162865695595656,0,0.485048702232431,0.147886032596098,0.0888395984148164,0,0,0.115359971160999
mix_72,0.163360256220766,0,0.452209522668059,0.141000054877599,0.124464633829577,0,0,0.118965532403999
mix_73,0.170656464730459,0,0.486026327845272,0.0898377365814312,0.121855522224229,0,0,0.131623948618608
mix_74,0.132184717161839,0,0.578041565002592,0.232678080093328,0,0,0,0.0570956377422417
mix_75,0.15947263570763,0,0.584508527294436,0.105431276973362,0.0515246819473866,0,0,0.0990628780771841
mix_76,0.147564746721153,0,0.42616691539659,0.220823098294047,0.0995953041404162,0,0,0.105849935447794
mix_77,0.148093834075511,0,0.543816954924121,0.186018120624628,0.0311020257882078,0,0,0.0909690645875328
mix_78,0.158673382642782,0,0.530685860627615,0.125759811390277,0.0800650676304275,0,0,0.104815877708899
mix_79,0.207320084479683,0,0.469521980159149,0.0503800276670181,0.145261266121058,0,0,0.127516641573092
mix_80,0.182006256754472,0,0.576086641877199,0.06743932457578,0.0701180692082105,0,0,0.104349707584339
mix_81,0.200892171172097,0,0.500228058640325,0.0414118278702925,0.113856053220314,0.0102028434862176,0,0.133409045610754
mix_82,0.203002521525626,0,0.348419137320943,0.0443645126144861,0.19236682279129,0,0,0.211847005747654
mix_83,0.14864684799688,0,0.53231008233606,0.0821626073839825,0.0937227598424635,0,0,0.143157702440614
mix_84,0.15155028548686,0,0.466723569753561,0.177338624923977,0.0811944839028003,0,0,0.123193035932802
mix_85,0.169823461858927,0,0.457436216368096,0.0966091441114551,0.124172029959273,0,0,0.151959147702248
mix_86,0.152774823002154,0,0.510967413437289,0.188277816080951,0.0588360556940125,0,0,0.0891438917855926
mix_87,0.121134409680249,0,0.535316663249547,0.304711524537711,0.00451450456155379,0,0,0.03432289797094
mix_88,0.132881302772627,0,0.54879623042856,0.207842931015421,0.0356558811380153,0,0,0.0748236546453763
mix_89,0.235894823598913,0,0.473186576586069,0.0135927098012089,0.131852674920662,0.00885524989860931,0,0.136617965194537
mix_90,0.116464469633391,0,0.524031739864168,0.287336394649461,0,0,0,0.0721673958529801
mix_91,0.125043660259591,0,0.503627443748908,0.221470728534909,0.0474326095535606,0,0,0.102425557903032
mix_92,0.148500300651138,0,0.559285308047869,0.170260349951107,0.0255107325649745,0,0,0.0964433087849108
mix_93,0.200532864352369,0,0.406772367883022,0.0688230636012355,0.164265234919318,0,0,0.159606469244054
mix_94,0.124640830266186,0,0.548434621623384,0.233583928183395,0.0160034394311707,0,0,0.0773371804958637
mix_95,0.129601483840868,0,0.576849090900414,0.176037572944094,0.0284772285537724,0,0,0.0890346237608524
mix_96,0.158002238478268,0,0.545137322027743,0.138935872446686,0.052213813509276,0,0,0.105710753538027
mix_97,0.126905931848071,0,0.551215596446934,0.205465389566726,0.0106190442113572,0,0,0.105794037926911
mix_98,0.129712039798803,0,0.589532728963348,0.12695236949677,0.052162836536055,0,0,0.101640025205024
mix_99,0.222133647635525,0,0.386384784915966,0.0325054998463865,0.156702253600326,0,0,0.202273814001796
mix_100,0.130250911630373,0,0.515019706767082,0.17945783852521,0.0678396092833854,0,0,0.107431933793949
