Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
S10347	7.570151153016e-24	0.999999999999894	1.06297976666645e-13	6.14065785170421e-58	5.31203813755395e-151	1.6996959202424e-213
S10353	9.10557479602881e-24	0.999999999999883	1.17399675575027e-13	5.46427940328534e-58	4.47590317625073e-151	1.73397051420115e-213
S10356	8.07274800925624e-24	0.99999999999989	1.10306471418545e-13	5.4816699943829e-58	4.71860986214585e-151	1.6947022020107e-213
S10358	8.31420671754361e-24	0.999999999999873	1.26954170631573e-13	5.52282648320407e-58	4.51976756926358e-151	1.90105870587647e-213
S10365	8.43786132967143e-24	0.999999999999877	1.23499390026792e-13	5.53261662177608e-58	4.70104704217013e-151	1.910844195629e-213
S1037	8.16526672715594e-24	0.999999999999879	1.21510083267008e-13	4.88884219831835e-58	4.06839706588657e-151	1.38627831992023e-213
S10373	8.30948242573435e-24	0.999999999999884	1.15545883311516e-13	5.3047370750173e-58	4.20072537832043e-151	1.58600638808105e-213
S10374	8.7478376621117e-24	0.999999999999884	1.16231755906655e-13	6.07686680301562e-58	4.99228782116025e-151	1.69573570135212e-213
S10375	7.72861726848243e-24	0.999999999999884	1.16287642050586e-13	5.01917937767721e-58	4.13578515407071e-151	1.72876299911882e-213
S10377	8.00823051333164e-24	0.999999999999896	1.04295901394152e-13	6.20624817272804e-58	5.15509522478822e-151	1.62857246352514e-213
S10378	8.6323462100462e-24	0.999999999999879	1.21366257219886e-13	4.8305127658482e-58	3.81652547763293e-151	1.58232293126699e-213
S10390	7.94499404240418e-24	0.999999999999898	1.01623075567097e-13	6.27249830205655e-58	5.53738315298089e-151	1.61029651883784e-213
S10391	8.6777252740616e-24	0.999999999999879	1.20816911185565e-13	6.33379795188971e-58	5.30870837182384e-151	1.86507995032037e-213
S10393	9.093001087326e-24	0.999999999999869	1.31236652180755e-13	5.3522168915293e-58	4.30383268152292e-151	1.69549016192418e-213
S10400	7.91235111458007e-24	0.99999999999989	1.10328501549472e-13	5.64255650063566e-58	4.56895457994272e-151	1.88600766296314e-213
S10401	8.18325726207839e-24	0.999999999999887	1.1341388197829e-13	5.7832110907414e-58	4.80319505794627e-151	1.75572675469813e-213
S10406	8.55609082221778e-24	0.999999999999879	1.21411212764814e-13	6.20489546888573e-58	5.1365113849624e-151	2.04413953199629e-213
S10408	7.88789020906688e-24	0.999999999999891	1.0938780851283e-13	5.47074524880295e-58	4.50139031004174e-151	1.85783626333417e-213
S10409	8.49692795002292e-24	0.999999999999877	1.22883436284308e-13	5.16055423877082e-58	4.10656211631033e-151	1.6601646947873e-213
S10418	8.39958514916626e-24	0.999999999999888	1.11711693325716e-13	7.12433857378526e-58	5.93750228382604e-151	1.91645481059116e-213
S10431	7.87938758298758e-24	0.999999999999882	1.17652803202984e-13	5.558580206598e-58	4.62098712740169e-151	1.84418963534295e-213
S10438	8.36621712469287e-24	0.999999999999882	1.18116528576271e-13	5.56407574872686e-58	4.61427478298477e-151	1.71499437471809e-213
S10439	8.41411154541933e-24	0.99999999999988	1.19832505002453e-13	5.32117840862812e-58	4.25588787993579e-151	1.9190114182359e-213
S10441	8.66546206923302e-24	0.99999999999987	1.30249206977051e-13	5.69245159217957e-58	4.69863124869188e-151	2.20472543203939e-213
S10442	8.09817552339187e-24	0.999999999999886	1.14403577057959e-13	5.3230309972813e-58	4.38137695731009e-151	1.80851248928355e-213
S1046	8.51180197555048e-24	0.999999999999881	1.19004405083835e-13	5.42705115350544e-58	4.41141995537432e-151	1.96218162129792e-213
S10478	9.0828231434341e-24	0.999999999999882	1.1836216369895e-13	6.1725118359441e-58	5.0688584259817e-151	2.36855900673491e-213
S10480	9.08981409639679e-24	0.999999999999878	1.21754660656046e-13	5.64974745997136e-58	4.72541836201631e-151	1.44891662542577e-213
S10484	8.03602314440437e-24	0.999999999999884	1.15945178384319e-13	5.72787149973499e-58	4.81134075280525e-151	1.94057656963433e-213
S10492	7.80283873530464e-24	0.99999999999989	1.09718175557347e-13	4.71046256611901e-58	3.62498978666167e-151	1.5587952959336e-213
S10496	9.93153262507744e-24	0.999999999999872	1.27593227096332e-13	4.95376555762302e-58	3.9747940663086e-151	1.55600885065093e-213
S10510	9.03337033263782e-24	0.999999999999874	1.26337310260715e-13	5.92156769322495e-58	5.09858807953013e-151	1.74821239117194e-213
S10513	7.67843936535016e-24	0.999999999999877	1.22576278786435e-13	5.25933767815466e-58	4.42444075510387e-151	1.84173078708252e-213
S10516	8.65850577283294e-24	0.999999999999882	1.18400358124639e-13	5.72770504982135e-58	4.80323089628715e-151	1.79960309702509e-213
S10534	9.00432901561438e-24	0.999999999999879	1.21332694221493e-13	5.29836519035525e-58	4.33925035004113e-151	1.71131082126251e-213
S10535	8.96827668968934e-24	0.999999999999873	1.2662367040844e-13	5.14720196816435e-58	4.32153337228421e-151	1.54369234468994e-213
S10537	8.54178560923511e-24	0.999999999999885	1.15105110237015e-13	5.01291860022524e-58	4.13512242202841e-151	1.82802689569814e-213
S1054	8.11907058642701e-24	0.999999999999879	1.21341052254019e-13	5.83706737320827e-58	4.98149023077099e-151	1.73475172594082e-213
S10543	8.89287518014923e-24	0.999999999999874	1.26370165524489e-13	5.42880410852441e-58	4.47053784213485e-151	1.63565270495725e-213
S10546	9.15298809662932e-24	0.999999999999871	1.29007687816657e-13	6.0586199185188e-58	4.9947138476738e-151	1.80275571908203e-213
S1055	8.2766150960397e-24	0.999999999999878	1.21584186192331e-13	6.12691253120802e-58	5.09809962545205e-151	2.200315612329e-213
S10551	8.0804332561994e-24	0.999999999999888	1.1245724772271e-13	5.73557572204636e-58	4.76047003381986e-151	1.8576869336454e-213
S10552	8.2654658740828e-24	0.99999999999988	1.19558131951511e-13	6.49166026309948e-58	5.44616127928033e-151	2.02051863034438e-213
S10555	7.95820956176293e-24	0.999999999999873	1.26654115668104e-13	4.80860678082112e-58	3.90224084415534e-151	1.5091542269249e-213
S10559	8.46247294346359e-24	0.999999999999876	1.23742008517585e-13	5.52132418801689e-58	4.60677290425429e-151	1.87423055300076e-213
S1056	9.09473378622671e-24	0.999999999999879	1.20991485209612e-13	5.11807956927426e-58	4.16938085413036e-151	1.62205024931081e-213
S10563	7.79075943331873e-24	0.999999999999885	1.15273870080305e-13	5.16170466523389e-58	4.23033186904046e-151	1.82045309346434e-213
S10574	8.34872015915808e-24	0.999999999999876	1.24336485285907e-13	4.94555220403104e-58	4.06615304730125e-151	1.57287839918363e-213
S10576	8.77509734633737e-24	0.999999999999874	1.26273918836491e-13	5.96727610905835e-58	4.90113097448699e-151	1.922876310761e-213
S10578	8.56255305094266e-24	0.999999999999873	1.27111750005798e-13	5.90446616822551e-58	4.85639141590345e-151	2.04201179949159e-213
S10579	8.7823214405296e-24	0.999999999999872	1.28016884362538e-13	5.51667973464762e-58	4.5087204807427e-151	1.75299036439738e-213
S10582	9.00486414048742e-24	0.999999999999874	1.25953865280565e-13	5.20313750193532e-58	4.24479661516566e-151	1.78316903413551e-213
S1059	8.41530429586418e-24	0.999999999999878	1.21961737359638e-13	5.2212326016567e-58	4.23940429408832e-151	1.69858379604243e-213
S10599	8.92879950584908e-24	0.999999999999879	1.20707775443452e-13	5.22682975291888e-58	4.19606611685952e-151	1.9768097468398e-213
S10611	8.3285429450172e-24	0.999999999999873	1.26525901155668e-13	5.50409230973137e-58	4.4765933598231e-151	1.81616204592739e-213
S10614	8.04396690213278e-24	0.999999999999883	1.17150871321919e-13	5.32000977257327e-58	4.28281994378417e-151	1.90577035149609e-213
S10624	9.82987424083724e-24	0.999999999999869	1.31109088592679e-13	5.6370047168037e-58	4.7647301017095e-151	1.92555923218155e-213
S10632	8.53124865195263e-24	0.999999999999882	1.17658341443615e-13	6.17154044565969e-58	5.15443988373864e-151	1.75537893110651e-213
S10634	9.31560151785525e-24	0.999999999999876	1.23659844833967e-13	5.36390183516929e-58	4.36278951423763e-151	1.61470511768129e-213
S10638	8.71212038617498e-24	0.999999999999881	1.19437725048164e-13	5.44597939891721e-58	4.51589661356642e-151	1.99764959774712e-213
S10644	8.04634576686731e-24	0.999999999999881	1.19493755464688e-13	4.89948617395097e-58	4.09779967608219e-151	1.59900811891725e-213
S10649	8.99039649155803e-24	0.999999999999868	1.31873451756497e-13	5.55873026135884e-58	4.59215484586824e-151	1.89618972616246e-213
S10652	9.41615504482728e-24	0.999999999999873	1.26541604856498e-13	5.82690503490645e-58	4.92724376168977e-151	1.81637793165574e-213
S10654	9.32727061244072e-24	0.999999999999864	1.36435704889239e-13	5.26340625138579e-58	4.34289498368709e-151	1.67628451464869e-213
S10655	8.40841598502341e-24	0.999999999999874	1.26295337256234e-13	5.36149412243218e-58	4.35764508466986e-151	1.69606476661603e-213
S10656	8.28031556445846e-24	0.99999999999987	1.30395585899371e-13	4.68281002007287e-58	3.62194672619763e-151	1.54508168034529e-213
S10657	8.64162606225157e-24	0.999999999999884	1.16485304899047e-13	6.1409106523047e-58	5.10690226309009e-151	1.88940122372521e-213
S10658	8.93116410223434e-24	0.999999999999874	1.25926912018344e-13	4.78386676358589e-58	3.83349296396138e-151	1.60511845371542e-213
S10660	8.40323945503484e-24	0.999999999999875	1.25218086845513e-13	5.78101080764516e-58	4.86423384223238e-151	1.56395853596017e-213
S10661	8.99468480492577e-24	0.99999999999988	1.20433748643343e-13	5.11987808190382e-58	4.23745246422823e-151	1.53929408334711e-213
S10676	1.03018302885164e-23	0.999999999999853	1.47047320599794e-13	5.71398162198324e-58	4.63715674918515e-151	2.23796222789805e-213
S1068	9.20418767921622e-24	0.999999999999876	1.23903276710152e-13	4.95899471940053e-58	4.09547060487494e-151	1.63446155412967e-213
S10681	8.80392251492555e-24	0.999999999999877	1.23027767620912e-13	6.2068953434956e-58	5.11239229506595e-151	1.74811806075555e-213
S10686	8.31364562880352e-24	0.999999999999881	1.19304304118026e-13	6.27961946826383e-58	5.19374399589085e-151	1.91226395570582e-213
S10688	7.94626119189589e-24	0.999999999999882	1.1830976881947e-13	4.83455128611275e-58	3.93248679840928e-151	1.64603009199025e-213
S10690	8.18836427624504e-24	0.999999999999878	1.22169100911993e-13	5.97923294074772e-58	5.13228412486803e-151	1.86691243525911e-213
S10698	8.59715037370639e-24	0.999999999999877	1.22511277433008e-13	4.91721961546474e-58	4.16489781034894e-151	1.6086874092463e-213
S107	8.00315586142152e-24	0.999999999999876	1.23670737820586e-13	5.09302972342459e-58	4.0900881658098e-151	1.57752220677957e-213
S10703	8.52810687152788e-24	0.999999999999873	1.26618128979517e-13	5.02848999033773e-58	4.08865322186086e-151	1.56625756736863e-213
S10726	8.52466118136695e-24	0.999999999999885	1.14734180808327e-13	5.41125191428024e-58	4.4421515955641e-151	1.60911931082665e-213
S10729	7.76385175903108e-24	0.999999999999886	1.14460445286737e-13	6.05036904658358e-58	4.84756905619812e-151	1.82615679597244e-213
S10733	8.63776644500896e-24	0.999999999999872	1.28460016751152e-13	5.11807791817435e-58	4.1265026561769e-151	1.79271248131244e-213
S10734	7.8827766051767e-24	0.99999999999989	1.09861583177396e-13	5.34924975397833e-58	4.43360154375461e-151	1.61200457895441e-213
S10735	9.23843440732863e-24	0.999999999999884	1.15976642167129e-13	5.56978668246854e-58	4.55637058902649e-151	1.6926306911802e-213
S10740	7.19799128151589e-24	0.999999999999896	1.04055853721913e-13	5.08897526302865e-58	4.18244871070569e-151	2.04175654282748e-213
S10745	9.45649627710013e-24	0.999999999999868	1.31643839884273e-13	5.89205438716643e-58	4.67146131028646e-151	2.13352565479197e-213
S10748	8.10185280450928e-24	0.999999999999886	1.13708264700814e-13	5.67057977031934e-58	4.74798330613413e-151	1.70521690213657e-213
S10753	7.66556074997439e-24	0.999999999999893	1.07093457250283e-13	4.81773773791956e-58	3.81003488130271e-151	1.87533423695031e-213
S10756	9.14948706874601e-24	0.999999999999874	1.25580975903413e-13	5.22792843564668e-58	4.23758235400537e-151	1.76956978406676e-213
S10757	8.45813295496625e-24	0.999999999999881	1.18697542409583e-13	4.57178018625838e-58	3.8258421697689e-151	1.38623805402339e-213
S1076	8.43491392859612e-24	0.999999999999887	1.12759903898137e-13	5.17827872305783e-58	4.34212156544683e-151	1.74593097645478e-213
S10764	8.18109639460959e-24	0.999999999999885	1.15438015246372e-13	6.09855538602521e-58	5.15168664664115e-151	1.79537967328456e-213
S10767	8.05591934068791e-24	0.999999999999883	1.17217913660813e-13	5.30263548347425e-58	4.30139966509491e-151	1.45925597323676e-213
S10776	8.68774896604892e-24	0.999999999999877	1.23081461741353e-13	5.17374482700611e-58	4.179640529141e-151	1.81599191535019e-213
S10778	8.22421465966207e-24	0.999999999999884	1.1591849451372e-13	5.0420026448833e-58	4.12152551284442e-151	1.79592729796103e-213
S10784	8.63108605919263e-24	0.99999999999988	1.19981180503514e-13	5.4526023961864e-58	4.31002315591644e-151	1.89598872609324e-213
S10787	8.62485479792585e-24	0.999999999999883	1.16803018362762e-13	5.55353482959402e-58	4.61747115473864e-151	1.65612024098678e-213
S10800	1.1641151563769e-23	0.999999999999875	1.25116482094767e-13	5.10036335977475e-58	4.31232913799747e-151	1.6896239147809e-213
S10805	8.62579191162563e-24	0.999999999999886	1.1422860603801e-13	5.93636037694247e-58	4.92429296885672e-151	1.91790860489032e-213
S10813	8.76707503180813e-24	0.999999999999871	1.28623343759302e-13	5.53919073778256e-58	4.47165980753792e-151	1.81418095497301e-213
S10814	8.49247765763219e-24	0.999999999999881	1.19009916049056e-13	6.42683961499494e-58	5.55036155805789e-151	1.77300437028312e-213
S10815	8.71778370095467e-24	0.999999999999873	1.27046225366412e-13	5.37594692969629e-58	4.35217551828835e-151	1.74391285592812e-213
S10817	7.99765768910153e-24	0.999999999999884	1.15623973680779e-13	5.72758239154035e-58	4.69347886981661e-151	1.55246229208925e-213
S1083	9.24354479678922e-24	0.99999999999987	1.29806749143181e-13	5.03525984619405e-58	4.21831800289812e-151	1.72829769830452e-213
S10835	8.7523150154364e-24	0.999999999999867	1.3282621486455e-13	5.8112390668172e-58	4.87509929603734e-151	2.14922467551404e-213
S10838	8.71148937974769e-24	0.999999999999867	1.33312513536559e-13	5.44519362697937e-58	4.36472152765941e-151	1.80636371913331e-213
S10844	8.80560344104784e-24	0.999999999999878	1.22061555498255e-13	5.47753077301966e-58	4.52047512815359e-151	1.59744140402276e-213
S10845	8.98203835024803e-24	0.999999999999871	1.29323592958527e-13	5.67655215335719e-58	4.50205878066711e-151	1.94454203871888e-213
S10846	9.13017537309332e-24	0.999999999999883	1.16747069034832e-13	5.04978917183028e-58	4.01535054609099e-151	1.46726310327589e-213
S10853	8.80159775485141e-24	0.99999999999987	1.30412415919553e-13	6.25489325389731e-58	5.08631383555708e-151	2.09411241742475e-213
S10854	9.13505309726675e-24	0.999999999999881	1.19325157458992e-13	4.91542394304385e-58	4.07849908328342e-151	1.54298406691097e-213
S10865	7.93832946632907e-24	0.999999999999884	1.16502569748344e-13	5.33378196558478e-58	4.39141055021506e-151	1.8252811578052e-213
S10866	8.53816326735472e-24	0.999999999999874	1.2640193431501e-13	5.30005205380953e-58	4.12963296225491e-151	1.74955302190235e-213
S10869	8.38585385735513e-24	0.999999999999872	1.27934076205285e-13	5.78219733354049e-58	4.72076740987338e-151	2.18083438728765e-213
S10873	8.32116942153318e-24	0.999999999999879	1.20912089371173e-13	5.71511865445438e-58	4.73748372209062e-151	1.84436557125418e-213
S10876	9.06583130459382e-24	0.999999999999873	1.26772856674567e-13	4.88804477932557e-58	3.98192615165969e-151	1.71274698256369e-213
S10883	8.95273487621762e-24	0.999999999999877	1.23051084989331e-13	5.9773539695974e-58	4.75957303196262e-151	1.95696131019913e-213
S10885	8.48655348803545e-24	0.999999999999888	1.12225379514943e-13	5.69181513144439e-58	4.73245786048671e-151	1.9108021194443e-213
S10893	8.42983341750931e-24	0.999999999999877	1.2259354343621e-13	5.47058440392406e-58	4.51378682716948e-151	1.93962836986804e-213
S10895	7.99336108533237e-24	0.999999999999876	1.24278584942017e-13	5.39614584094146e-58	4.40557224155875e-151	1.88863496653241e-213
S10902	8.96467097624572e-24	0.999999999999876	1.2359073753224e-13	5.84595467104496e-58	4.67137610868408e-151	1.6928421083534e-213
S10903	8.12111296068169e-24	0.999999999999878	1.21815831641305e-13	5.8836360578953e-58	4.58314220396146e-151	1.89758257815073e-213
S1092	8.83776639031323e-24	0.999999999999875	1.24871786514438e-13	5.30233176864367e-58	4.28777082619603e-151	1.94776776575189e-213
S10925	9.38626489813449e-24	0.999999999999874	1.26228235814683e-13	5.71708072383441e-58	4.6959748766571e-151	1.80101423440072e-213
