B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
S11027	1	0	0	0	0	0
S11035	1	0	0	0	0	0
S11041	1	0	0	0	0	0
S1106	1	0	0	0	0	0
S11071	1	0	0	0	0	0
S11076	1	0	0	0	0	0
S11078	1	0	0	0	0	0
S11081	1	0	0	0	0	0
S11086	1	0	0	0	0	0
S1109	1	0	0	0	0	0
S11096	1	0	0	0	0	0
S11100	1	0	0	0	0	0
S11107	1	0	0	0	0	0
S11109	1	0	0	0	0	0
S1111	1	0	0	0	0	0
S11119	1	0	0	0	0	0
S11127	1	0	0	0	0	0
S11136	1	0	0	0	0	0
S11147	1	0	0	0	0	0
S11150	1	0	0	0	0	0
S11152	1	0	0	0	0	0
S1116	1	0	0	0	0	0
S11163	1	0	0	0	0	0
S11164	1	0	0	0	0	0
S11166	1	0	0	0	0	0
S11173	1	0	0	0	0	0
S11174	1	0	0	0	0	0
S11182	1	0	0	0	0	0
S11188	1	0	0	0	0	0
S11189	1	0	0	0	0	0
S1119	1	0	0	0	0	0
S11195	1	0	0	0	0	0
S11197	1	0	0	0	0	0
S11198	1	0	0	0	0	0
S11211	1	0	0	0	0	0
S11214	1	0	0	0	0	0
S11216	1	0	0	0	0	0
S11224	1	0	0	0	0	0
S11236	1	0	0	0	0	0
S11241	1	0	0	0	0	0
S11243	1	0	0	0	0	0
S11245	1	0	0	0	0	0
S11249	1	0	0	0	0	0
S11274	1	0	0	0	0	0
S11280	1	0	0	0	0	0
S11281	1	0	0	0	0	0
S11285	1	0	0	0	0	0
S11298	1	0	0	0	0	0
S11311	1	0	0	0	0	0
S11312	1	0	0	0	0	0
S11316	1	0	0	0	0	0
S1133	1	0	0	0	0	0
S11330	1	0	0	0	0	0
S11332	1	0	0	0	0	0
S11334	1	0	0	0	0	0
S11335	1	0	0	0	0	0
S11345	1	0	0	0	0	0
S11349	1	0	0	0	0	0
S1135	1	0	0	0	0	0
S11352	1	0	0	0	0	0
S11353	1	0	0	0	0	0
S11368	1	0	0	0	0	0
S11369	1	0	0	0	0	0
S11371	1	0	0	0	0	0
S11377	1	0	0	0	0	0
S11378	1	0	0	0	0	0
S11383	1	0	0	0	0	0
S11384	1	0	0	0	0	0
S11392	1	0	0	0	0	0
S1140	1	0	0	0	0	0
S11410	1	0	0	0	0	0
S11411	1	0	0	0	0	0
S11414	1	0	0	0	0	0
S11419	1	0	0	0	0	0
S11424	1	0	0	0	0	0
S11425	1	0	0	0	0	0
S11433	1	0	0	0	0	0
S11434	1	0	0	0	0	0
S11436	1	0	0	0	0	0
S11437	1	0	0	0	0	0
S11440	1	0	0	0	0	0
S11449	1	0	0	0	0	0
S11459	1	0	0	0	0	0
S11477	1	0	0	0	0	0
S11480	1	0	0	0	0	0
S11486	1	0	0	0	0	0
S11501	1	0	0	0	0	0
S11504	1	0	0	0	0	0
S11507	1	0	0	0	0	0
S11518	1	0	0	0	0	0
S11525	1	0	0	0	0	0
S11531	1	0	0	0	0	0
S11532	1	0	0	0	0	0
S1154	1	0	0	0	0	0
S11542	1	0	0	0	0	0
S11543	1	0	0	0	0	0
S11546	1	0	0	0	0	0
S1155	1	0	0	0	0	0
S1156	1	0	0	0	0	0
S11568	1	0	0	0	0	0
S11576	1	0	0	0	0	0
S11584	1	0	0	0	0	0
S11586	1	0	0	0	0	0
S11590	1	0	0	0	0	0
S11592	1	0	0	0	0	0
S11593	1	0	0	0	0	0
S11599	1	0	0	0	0	0
S1160	1	0	0	0	0	0
S11610	1	0	0	0	0	0
S11615	1	0	0	0	0	0
S11629	1	0	0	0	0	0
S11631	1	0	0	0	0	0
S1164	1	0	0	0	0	0
S11642	1	0	0	0	0	0
S11656	1	0	0	0	0	0
S11663	1	0	0	0	0	0
S11667	1	0	0	0	0	0
S11668	1	0	0	0	0	0
S1167	1	0	0	0	0	0
S11673	1	0	0	0	0	0
S11682	1	0	0	0	0	0
S11693	1	0	0	0	0	0
S11696	1	0	0	0	0	0
S11699	1	0	0	0	0	0
S117	1	0	0	0	0	0
S1170	1	0	0	0	0	0
S11709	1	0	0	0	0	0
S11713	1	0	0	0	0	0
S11717	1	0	0	0	0	0
S1173	1	0	0	0	0	0
S11731	1	0	0	0	0	0
S11732	1	0	0	0	0	0
S11733	1	0	0	0	0	0
S11734	1	0	0	0	0	0
S11735	1	0	0	0	0	0
S11737	1	0	0	0	0	0
S11745	1	0	0	0	0	0
S11760	1	0	0	0	0	0
S11761	1	0	0	0	0	0
S11769	1	0	0	0	0	0
S11783	1	0	0	0	0	0
S11784	1	0	0	0	0	0
S11786	1	0	0	0	0	0
S11797	1	0	0	0	0	0
S11799	1	0	0	0	0	0
S118	1	0	0	0	0	0
S11800	1	0	0	0	0	0
S11802	1	0	0	0	0	0
S11806	1	0	0	0	0	0
S11807	1	0	0	0	0	0
S11810	1	0	0	0	0	0
S11811	1	0	0	0	0	0
S11812	1	0	0	0	0	0
S11820	1	0	0	0	0	0
S11822	1	0	0	0	0	0
S11823	1	0	0	0	0	0
S11826	1	0	0	0	0	0
S1183	1	0	0	0	0	0
S1184	1	0	0	0	0	0
S11842	1	0	0	0	0	0
S11843	1	0	0	0	0	0
S11844	1	0	0	0	0	0
S11850	1	0	0	0	0	0
S11853	1	0	0	0	0	0
S11857	1	0	0	0	0	0
S11858	1	0	0	0	0	0
S11860	1	0	0	0	0	0
S11864	1	0	0	0	0	0
S11870	1	0	0	0	0	0
S11875	1	0	0	0	0	0
S11877	1	0	0	0	0	0
S11878	1	0	0	0	0	0
S11882	1	0	0	0	0	0
S11883	1	0	0	0	0	0
S11884	1	0	0	0	0	0
S11886	1	0	0	0	0	0
S11897	1	0	0	0	0	0
S1190	1	0	0	0	0	0
S11903	1	0	0	0	0	0
S11905	1	0	0	0	0	0
S11907	1	0	0	0	0	0
S11914	1	0	0	0	0	0
S11917	1	0	0	0	0	0
S11928	1	0	0	0	0	0
S11929	1	0	0	0	0	0
S1193	1	0	0	0	0	0
S11930	1	0	0	0	0	0
S11934	1	0	0	0	0	0
S11939	1	0	0	0	0	0
S11944	1	0	0	0	0	0
S11945	1	0	0	0	0	0
S11957	1	0	0	0	0	0
S11958	1	0	0	0	0	0
S1196	1	0	0	0	0	0
S11960	1	0	0	0	0	0
S11965	1	0	0	0	0	0
S11967	1	0	0	0	0	0
S1197	1	0	0	0	0	0
S11973	1	0	0	0	0	0
S11974	1	0	0	0	0	0
S11980	1	0	0	0	0	0
S11985	1	0	0	0	0	0
S11987	1	0	0	0	0	0
S11993	1	0	0	0	0	0
S12001	1	0	0	0	0	0
S12004	1	0	0	0	0	0
S12006	1	0	0	0	0	0
S12010	1	0	0	0	0	0
S12011	1	0	0	0	0	0
S12012	1	0	0	0	0	0
S12022	1	0	0	0	0	0
S12043	1	0	0	0	0	0
S12052	1	0	0	0	0	0
S12056	1	0	0	0	0	0
S12057	1	0	0	0	0	0
S12058	1	0	0	0	0	0
S12061	1	0	0	0	0	0
S12064	1	0	0	0	0	0
S12073	1	0	0	0	0	0
S12076	1	0	0	0	0	0
S12079	1	0	0	0	0	0
S12089	1	0	0	0	0	0
S12098	1	0	0	0	0	0
S1210	1	0	0	0	0	0
S12101	1	0	0	0	0	0
S12105	1	0	0	0	0	0
S12106	1	0	0	0	0	0
S1212	1	0	0	0	0	0
S12120	1	0	0	0	0	0
S12129	1	0	0	0	0	0
S12137	1	0	0	0	0	0
S12140	1	0	0	0	0	0
S12159	1	0	0	0	0	0
S12170	1	0	0	0	0	0
S12178	1	0	0	0	0	0
S12179	1	0	0	0	0	0
S1218	1	0	0	0	0	0
S12182	1	0	0	0	0	0
S12196	1	0	0	0	0	0
S12198	1	0	0	0	0	0
S1220	1	0	0	0	0	0
S12200	1	0	0	0	0	0
S12202	1	0	0	0	0	0
S12206	1	0	0	0	0	0
S12208	1	0	0	0	0	0
S12215	1	0	0	0	0	0
S12221	1	0	0	0	0	0
S12228	1	0	0	0	0	0
S12231	1	0	0	0	0	0
S12240	1	0	0	0	0	0
S12241	1	0	0	0	0	0
S12244	1	0	0	0	0	0
S12245	1	0	0	0	0	0
S12249	1	0	0	0	0	0
S12251	1	0	0	0	0	0
S12261	1	0	0	0	0	0
S12264	1	0	0	0	0	0
S12265	1	0	0	0	0	0
S12271	1	0	0	0	0	0
S12276	1	0	0	0	0	0
S12278	1	0	0	0	0	0
S12279	1	0	0	0	0	0
S12282	1	0	0	0	0	0
S12285	1	0	0	0	0	0
S12291	1	0	0	0	0	0
S12294	1	0	0	0	0	0
S12308	1	0	0	0	0	0
S12335	1	0	0	0	0	0
S12344	1	0	0	0	0	0
S12347	1	0	0	0	0	0
S12348	1	0	0	0	0	0
S12354	1	0	0	0	0	0
S1236	1	0	0	0	0	0
S12365	1	0	0	0	0	0
S12366	1	0	0	0	0	0
S12374	1	0	0	0	0	0
S12385	1	0	0	0	0	0
S1239	1	0	0	0	0	0
S12391	1	0	0	0	0	0
S12394	1	0	0	0	0	0
S12406	1	0	0	0	0	0
S1241	1	0	0	0	0	0
S12410	1	0	0	0	0	0
S12417	1	0	0	0	0	0
S12419	1	0	0	0	0	0
S12428	1	0	0	0	0	0
S12431	1	0	0	0	0	0
S12432	1	0	0	0	0	0
S12436	1	0	0	0	0	0
S12437	1	0	0	0	0	0
S12439	1	0	0	0	0	0
S12440	1	0	0	0	0	0
S12441	1	0	0	0	0	0
S12447	1	0	0	0	0	0
S12450	1	0	0	0	0	0
S12452	1	0	0	0	0	0
S1246	1	0	0	0	0	0
S12463	1	0	0	0	0	0
S12464	1	0	0	0	0	0
S12488	1	0	0	0	0	0
S12489	1	0	0	0	0	0
S12496	1	0	0	0	0	0
S12500	1	0	0	0	0	0
S12501	1	0	0	0	0	0
S1251	1	0	0	0	0	0
S12516	1	0	0	0	0	0
S1252	1	0	0	0	0	0
S12524	1	0	0	0	0	0
S12527	1	0	0	0	0	0
S12535	1	0	0	0	0	0
S12540	1	0	0	0	0	0
S12548	1	0	0	0	0	0
S12556	1	0	0	0	0	0
S12563	1	0	0	0	0	0
S12568	1	0	0	0	0	0
S12569	1	0	0	0	0	0
S12570	1	0	0	0	0	0
S12577	1	0	0	0	0	0
S12582	1	0	0	0	0	0
S12583	1	0	0	0	0	0
S12585	1	0	0	0	0	0
S12590	1	0	0	0	0	0
S12596	1	0	0	0	0	0
S12597	1	0	0	0	0	0
S12604	1	0	0	0	0	0
S12605	1	0	0	0	0	0
S12608	1	0	0	0	0	0
S12617	1	0	0	0	0	0
S12618	1	0	0	0	0	0
S12624	1	0	0	0	0	0
S12628	1	0	0	0	0	0
S12637	1	0	0	0	0	0
S12655	1	0	0	0	0	0
S12658	1	0	0	0	0	0
S1266	1	0	0	0	0	0
S12665	1	0	0	0	0	0
S12666	1	0	0	0	0	0
S12667	1	0	0	0	0	0
S12675	1	0	0	0	0	0
S12682	1	0	0	0	0	0
S12691	1	0	0	0	0	0
S12704	1	0	0	0	0	0
S12706	1	0	0	0	0	0
S12707	1	0	0	0	0	0
S12721	1	0	0	0	0	0
S12722	1	0	0	0	0	0
S12731	1	0	0	0	0	0
S12734	1	0	0	0	0	0
S12735	1	0	0	0	0	0
S12736	1	0	0	0	0	0
S12742	1	0	0	0	0	0
S12754	1	0	0	0	0	0
S12760	1	0	0	0	0	0
S12773	1	0	0	0	0	0
S12775	1	0	0	0	0	0
S12776	1	0	0	0	0	0
S12779	1	0	0	0	0	0
S12781	1	0	0	0	0	0
S12785	1	0	0	0	0	0
S12790	1	0	0	0	0	0
S12794	1	0	0	0	0	0
S12796	1	0	0	0	0	0
S12798	1	0	0	0	0	0
S128	1	0	0	0	0	0
S1280	1	0	0	0	0	0
S12800	1	0	0	0	0	0
S12809	1	0	0	0	0	0
S12813	1	0	0	0	0	0
S12814	1	0	0	0	0	0
S12817	1	0	0	0	0	0
S12819	1	0	0	0	0	0
S1282	1	0	0	0	0	0
S12821	1	0	0	0	0	0
S12823	1	0	0	0	0	0
S12826	1	0	0	0	0	0
S12827	1	0	0	0	0	0
S1283	1	0	0	0	0	0
S12830	1	0	0	0	0	0
S12836	1	0	0	0	0	0
S12839	1	0	0	0	0	0
S12845	1	0	0	0	0	0
S12848	1	0	0	0	0	0
S12849	1	0	0	0	0	0
S12854	1	0	0	0	0	0
S12857	1	0	0	0	0	0
S12863	1	0	0	0	0	0
S12865	1	0	0	0	0	0
S12866	1	0	0	0	0	0
S12868	1	0	0	0	0	0
S12869	1	0	0	0	0	0
S12872	1	0	0	0	0	0
S12875	1	0	0	0	0	0
S12884	1	0	0	0	0	0
S12886	1	0	0	0	0	0
S12888	1	0	0	0	0	0
S12893	1	0	0	0	0	0
S12897	1	0	0	0	0	0
S1290	1	0	0	0	0	0
S12901	1	0	0	0	0	0
S12906	1	0	0	0	0	0
S1291	1	0	0	0	0	0
S12912	1	0	0	0	0	0
S12922	1	0	0	0	0	0
S12924	1	0	0	0	0	0
S12925	1	0	0	0	0	0
S12944	1	0	0	0	0	0
S12950	1	0	0	0	0	0
S12952	1	0	0	0	0	0
S12953	1	0	0	0	0	0
S1296	1	0	0	0	0	0
S12964	1	0	0	0	0	0
S12968	1	0	0	0	0	0
S12969	1	0	0	0	0	0
S12978	1	0	0	0	0	0
S12979	1	0	0	0	0	0
S12982	1	0	0	0	0	0
S12984	1	0	0	0	0	0
S12989	1	0	0	0	0	0
S12996	1	0	0	0	0	0
S13010	1	0	0	0	0	0
S13018	1	0	0	0	0	0
S13022	1	0	0	0	0	0
S13025	1	0	0	0	0	0
S13026	1	0	0	0	0	0
S13029	1	0	0	0	0	0
S13035	1	0	0	0	0	0
S13039	1	0	0	0	0	0
S13042	1	0	0	0	0	0
S13051	1	0	0	0	0	0
S13053	1	0	0	0	0	0
S13057	1	0	0	0	0	0
S1306	1	0	0	0	0	0
S13060	1	0	0	0	0	0
S13062	1	0	0	0	0	0
S13070	1	0	0	0	0	0
S13073	1	0	0	0	0	0
S1308	1	0	0	0	0	0
S13082	1	0	0	0	0	0
S13084	1	0	0	0	0	0
S13094	1	0	0	0	0	0
S13109	1	0	0	0	0	0
S13114	1	0	0	0	0	0
S13131	1	0	0	0	0	0
S13132	1	0	0	0	0	0
S13134	1	0	0	0	0	0
S13154	1	0	0	0	0	0
S13161	1	0	0	0	0	0
S13169	1	0	0	0	0	0
S1317	1	0	0	0	0	0
S13170	1	0	0	0	0	0
S13173	1	0	0	0	0	0
S13178	1	0	0	0	0	0
S13192	1	0	0	0	0	0
S13194	1	0	0	0	0	0
S13195	1	0	0	0	0	0
S132	1	0	0	0	0	0
S13203	1	0	0	0	0	0
S13216	1	0	0	0	0	0
S13217	1	0	0	0	0	0
S13219	1	0	0	0	0	0
S1322	1	0	0	0	0	0
S13227	1	0	0	0	0	0
S13231	1	0	0	0	0	0
S13234	1	0	0	0	0	0
S13243	1	0	0	0	0	0
S13248	1	0	0	0	0	0
S13253	1	0	0	0	0	0
S13272	1	0	0	0	0	0
S13275	1	0	0	0	0	0
S13278	1	0	0	0	0	0
S13283	1	0	0	0	0	0
S13289	1	0	0	0	0	0
S1329	1	0	0	0	0	0
S13291	1	0	0	0	0	0
S13293	1	0	0	0	0	0
S13296	1	0	0	0	0	0
S13299	1	0	0	0	0	0
S1330	1	0	0	0	0	0
S13300	1	0	0	0	0	0
S13305	1	0	0	0	0	0
S1331	1	0	0	0	0	0
S13310	1	0	0	0	0	0
S13311	1	0	0	0	0	0
S13324	1	0	0	0	0	0
S13326	1	0	0	0	0	0
S13329	1	0	0	0	0	0
S13331	1	0	0	0	0	0
S13336	1	0	0	0	0	0
S13339	1	0	0	0	0	0
S13341	1	0	0	0	0	0
S13345	1	0	0	0	0	0
S13346	1	0	0	0	0	0
S13349	1	0	0	0	0	0
S1335	1	0	0	0	0	0
S13352	1	0	0	0	0	0
S13354	1	0	0	0	0	0
S13357	1	0	0	0	0	0
S13367	1	0	0	0	0	0
S13369	1	0	0	0	0	0
S13370	1	0	0	0	0	0
S13374	1	0	0	0	0	0
S13378	1	0	0	0	0	0
S13382	1	0	0	0	0	0
S13389	1	0	0	0	0	0
S13391	1	0	0	0	0	0
S13396	1	0	0	0	0	0
S13398	1	0	0	0	0	0
S13403	1	0	0	0	0	0
S13405	1	0	0	0	0	0
S13407	1	0	0	0	0	0
S1341	1	0	0	0	0	0
S13415	1	0	0	0	0	0
S13416	1	0	0	0	0	0
S13420	1	0	0	0	0	0
S13425	1	0	0	0	0	0
S13433	1	0	0	0	0	0
S13442	1	0	0	0	0	0
S13444	1	0	0	0	0	0
S13445	1	0	0	0	0	0
S13454	1	0	0	0	0	0
S13457	1	0	0	0	0	0
S13461	1	0	0	0	0	0
S13471	1	0	0	0	0	0
S13472	1	0	0	0	0	0
S13476	1	0	0	0	0	0
S13478	1	0	0	0	0	0
S1348	1	0	0	0	0	0
S13486	1	0	0	0	0	0
S13494	1	0	0	0	0	0
S13507	1	0	0	0	0	0
S13510	1	0	0	0	0	0
S13511	1	0	0	0	0	0
S13512	1	0	0	0	0	0
S13515	1	0	0	0	0	0
S13519	1	0	0	0	0	0
S13521	1	0	0	0	0	0
S13533	1	0	0	0	0	0
S13537	1	0	0	0	0	0
S13541	1	0	0	0	0	0
S13543	1	0	0	0	0	0
S13545	1	0	0	0	0	0
S1355	1	0	0	0	0	0
S13558	1	0	0	0	0	0
S1356	1	0	0	0	0	0
S13561	1	0	0	0	0	0
S13564	1	0	0	0	0	0
S13568	1	0	0	0	0	0
S13569	1	0	0	0	0	0
S13570	1	0	0	0	0	0
S13575	1	0	0	0	0	0
S13577	1	0	0	0	0	0
S13585	1	0	0	0	0	0
S13586	1	0	0	0	0	0
S13587	1	0	0	0	0	0
S13589	1	0	0	0	0	0
S13593	1	0	0	0	0	0
S13605	1	0	0	0	0	0
S13616	1	0	0	0	0	0
S13617	1	0	0	0	0	0
S13618	1	0	0	0	0	0
S13625	1	0	0	0	0	0
S13627	1	0	0	0	0	0
S13633	1	0	0	0	0	0
S13636	1	0	0	0	0	0
S13638	1	0	0	0	0	0
S13646	1	0	0	0	0	0
S13647	1	0	0	0	0	0
S13649	1	0	0	0	0	0
S1365	1	0	0	0	0	0
S13654	1	0	0	0	0	0
S13656	1	0	0	0	0	0
S13658	1	0	0	0	0	0
S13664	1	0	0	0	0	0
S13672	1	0	0	0	0	0
S13674	1	0	0	0	0	0
S13675	1	0	0	0	0	0
S13678	1	0	0	0	0	0
S13679	1	0	0	0	0	0
S13698	1	0	0	0	0	0
S13706	1	0	0	0	0	0
S13708	1	0	0	0	0	0
S1371	1	0	0	0	0	0
S13716	1	0	0	0	0	0
S13717	1	0	0	0	0	0
S13725	1	0	0	0	0	0
S1373	1	0	0	0	0	0
S13749	1	0	0	0	0	0
S13751	1	0	0	0	0	0
S13759	1	0	0	0	0	0
S13761	1	0	0	0	0	0
S13766	1	0	0	0	0	0
S13778	1	0	0	0	0	0
S1378	1	0	0	0	0	0
S13780	1	0	0	0	0	0
S13785	1	0	0	0	0	0
S13789	1	0	0	0	0	0
S13791	1	0	0	0	0	0
S13794	1	0	0	0	0	0
S13795	1	0	0	0	0	0
S13796	1	0	0	0	0	0
S13824	1	0	0	0	0	0
S13827	1	0	0	0	0	0
S13834	1	0	0	0	0	0
S13837	1	0	0	0	0	0
S13846	1	0	0	0	0	0
S1385	1	0	0	0	0	0
S13851	1	0	0	0	0	0
S13856	1	0	0	0	0	0
S13858	1	0	0	0	0	0
S13866	1	0	0	0	0	0
S13877	1	0	0	0	0	0
S13881	1	0	0	0	0	0
S13883	1	0	0	0	0	0
S13903	1	0	0	0	0	0
S13904	1	0	0	0	0	0
S13920	1	0	0	0	0	0
S13925	1	0	0	0	0	0
S13926	1	0	0	0	0	0
S1393	1	0	0	0	0	0
S13936	1	0	0	0	0	0
S13938	1	0	0	0	0	0
S13948	1	0	0	0	0	0
S13952	1	0	0	0	0	0
S13955	1	0	0	0	0	0
S13956	1	0	0	0	0	0
S13959	1	0	0	0	0	0
S13972	1	0	0	0	0	0
S13980	1	0	0	0	0	0
S13982	1	0	0	0	0	0
S13988	1	0	0	0	0	0
S14012	1	0	0	0	0	0
S14014	1	0	0	0	0	0
S14022	1	0	0	0	0	0
S14028	1	0	0	0	0	0
S14030	1	0	0	0	0	0
S14035	1	0	0	0	0	0
S14037	1	0	0	0	0	0
S14038	1	0	0	0	0	0
S14049	1	0	0	0	0	0
S14051	1	0	0	0	0	0
S14056	1	0	0	0	0	0
