B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
mix_42	1.95571556258381e-281	0	0	0	0	0	6.02838347623105e-193	7.10039969049916e-195	2.52026261060702e-107	0	0	0	0	1.25876779236737e-272	1.58058658991191e-265	0	0	0	1	2.06447684578596e-273	0	0
mix_43	1.69481991532386e-273	0	0	0	0	0	7.05800191693822e-178	5.68580638666186e-203	3.17002231758266e-122	0	0	0	0	0	3.31173478949409e-262	0	0	0	1	6.71814454592748e-279	0	0
mix_44	0	0	0	0	1.45873043629413e-286	0	7.46675886026847e-197	7.77612971256103e-226	4.90526104134549e-117	0	0	0	0	3.223223782334e-281	1.82668223882591e-273	0	0	0	1	2.75976028488079e-287	0	0
mix_45	8.02741968023176e-277	0	0	0	1.35237479478221e-283	0	4.26733371281087e-176	1.47045124037947e-215	2.38995162190035e-115	0	0	0	0	1.56995837551472e-279	2.75964834640649e-271	0	0	0	1	1.56403820608934e-276	0	0
mix_46	5.12236539338845e-285	0	0	0	0	0	3.42995753589999e-156	1.65490747746502e-212	4.95775662753323e-121	0	0	0	0	1.27627060084125e-280	6.11218285774141e-275	0	0	0	1	5.2122549411576e-283	0	0
mix_47	5.04477854760357e-282	0	0	0	0	0	2.20656023220718e-196	1.5468219881322e-234	2.09540265702302e-134	0	0	0	0	0	9.22549645092437e-285	0	0	0	1	2.62544077313198e-291	0	0
mix_48	1.94761634656335e-274	0	0	0	0	0	6.25525399155787e-173	2.95403644362809e-199	3.09114434472472e-114	0	0	0	0	9.58906213071256e-275	7.49318467198867e-261	0	0	0	1	2.38664206495001e-277	0	0
mix_49	4.46937444240041e-274	0	1.37118499427522e-210	0	1.1572101394225e-264	0	5.55071258226868e-126	2.77771746014507e-197	2.29873446519147e-98	0	0	0	0	1.50090061378939e-265	1.02104835123682e-258	0	0	0	1	1.74321227375626e-274	0	0
mix_50	3.12005000340975e-282	0	0	0	5.90245680031281e-283	0	3.49593890731228e-191	3.96358821412721e-217	1.96232841703999e-111	0	0	0	0	4.91202425308959e-275	4.73962151112355e-272	0	0	0	1	1.10132998639775e-282	0	0
mix_51	1.59508304362907e-276	0	0	0	0	0	1.74973817385357e-176	1.05822374412795e-213	1.09253833946071e-126	0	0	0	0	0	3.40131886233638e-273	0	0	0	1	8.95610088886985e-284	0	0
mix_52	1.92515748643846e-279	0	0	0	0	0	1.13919376506021e-174	7.81059707116534e-208	4.55201478547877e-127	0	0	0	0	0	5.33265207530842e-270	0	0	0	1	2.41182149294263e-283	0	0
mix_53	7.63563276643357e-281	0	0	0	0	0	4.9966975422907e-167	5.37474127229343e-210	1.79283858210954e-113	0	0	0	0	0	9.44780972185976e-264	0	0	0	1	0	0	0
mix_54	2.17271455135689e-276	0	0	0	0	0	1.22026786567015e-177	6.1328822102279e-209	5.44743757117386e-108	0	0	0	0	2.44742812827409e-282	3.965163130079e-268	0	0	0	1	1.35116243401874e-278	0	0
mix_55	7.44870849360934e-281	0	0	0	0	0	5.10574513206337e-184	2.06636767791318e-203	1.65712346734427e-120	0	0	0	0	0	1.55635578548103e-271	0	0	0	1	3.34128796494426e-282	0	0
mix_56	5.74621342124374e-278	0	0	0	0	0	2.23035649521512e-171	2.15764415713187e-192	1.05184394917252e-104	0	0	0	0	3.70823125240605e-278	2.75866572695709e-266	0	0	0	1	2.62024998523945e-276	0	0
mix_57	1.74273106660949e-278	0	0	5.01225641871561e-271	2.55898323089177e-263	0	8.4477558857706e-179	2.45001911007129e-202	2.21195163432917e-102	0	0	0	0	1.65751242942964e-267	1.25061076353846e-265	0	0	0	1	3.49791525611898e-271	0	0
mix_58	2.91181222560223e-273	0	0	0	0	0	1.15186505207764e-184	1.93394825124393e-208	1.39508997411633e-112	0	0	0	0	2.70698039743595e-277	1.22548906132443e-268	0	0	0	1	7.11944940556605e-278	0	0
mix_59	1.40117927014155e-281	0	0	0	0	0	2.04644184025421e-177	7.9864042653601e-223	1.36476723368272e-125	0	0	0	0	0	1.05823353884019e-273	0	0	0	1	3.61552755958347e-290	0	0
mix_60	2.2992010291374e-279	0	0	0	0	0	1.67452698477093e-177	1.68136482364463e-209	5.17372657372267e-115	0	0	0	0	2.12201294798099e-281	4.48702616861493e-267	0	0	0	1	4.97612036301543e-280	0	0
mix_61	1.71158518108416e-271	0	0	0	0	0	4.36457243417618e-166	8.41016165956567e-203	1.76573083943714e-103	0	0	0	0	3.26435489454837e-277	9.07559690747674e-265	0	0	0	1	3.83903148920665e-276	0	0
mix_62	1.1404361132141e-269	0	0	0	0	0	9.23697145716596e-159	1.48434185605972e-207	1.04643372845335e-121	0	0	0	0	0	3.54027716949808e-268	0	0	0	1	1.65043193254441e-277	0	0
mix_63	2.41205576060282e-275	0	0	0	4.78700434222447e-281	0	2.41945034184665e-179	8.85873082072365e-200	4.91759402120269e-114	0	0	0	0	3.94028565510269e-279	3.29080018924844e-270	0	0	0	1	4.65132643495256e-279	0	0
mix_64	5.21384491509312e-277	0	0	0	0	0	8.60515320293302e-198	2.44965058425635e-237	8.74343249936499e-128	0	0	0	0	0	6.73437060614239e-277	0	0	0	1	8.34372952971702e-289	0	0
mix_65	7.49105608373025e-274	0	0	0	0	0	5.71613208752895e-174	5.61405743214531e-215	3.53764028673636e-126	0	0	0	0	0	7.77010581498505e-269	0	0	0	1	2.8391503241415e-280	0	0
mix_66	1.34646004603287e-278	0	0	0	0	0	1.50553607143229e-175	4.66329739550781e-226	2.21224900379861e-116	0	0	0	0	2.46040421721429e-280	2.70025692345364e-266	0	0	0	1	1.62120059678087e-276	0	0
mix_67	6.35646775882987e-270	0	0	0	1.04504328782971e-268	0	3.42957051320239e-166	7.68284560265889e-213	8.75124123807179e-106	0	0	0	0	4.56969093254743e-266	2.72085420801389e-262	0	0	0	1	1.19158187882705e-270	0	0
mix_68	5.20449933454397e-283	0	0	0	0	0	2.31346014229595e-191	1.12002627946734e-213	1.33924302765842e-123	0	0	0	0	0	7.23801668926566e-273	0	0	0	1	3.85704331973901e-283	0	0
mix_69	2.96667738265677e-275	0	0	0	0	0	1.22466700854603e-200	2.77786808569127e-197	4.04665561169405e-111	0	0	0	0	5.03041791548071e-280	2.17385871796722e-269	0	0	0	1	2.5898438259675e-280	0	0
mix_70	7.34569248731112e-277	0	0	0	0	0	7.55602963396572e-179	3.02473265698707e-209	1.93536836111758e-120	0	0	0	0	0	1.15180141319277e-273	0	0	0	1	2.22524297248136e-284	0	0
mix_71	2.29641208114528e-270	0	0	0	0	0	3.67821654347627e-174	1.67569353913762e-209	1.61404319162318e-111	0	0	0	0	0	7.75932175694844e-268	0	0	0	1	1.18532892768645e-276	0	0
mix_72	2.65280880382717e-277	0	0	0	0	0	1.95263889081316e-172	7.5630981014493e-219	1.73310628060973e-118	0	0	0	0	0	2.76170236659012e-273	0	0	0	1	3.28745248905249e-286	0	0
mix_73	3.52026703133016e-273	0	0	0	0	0	2.21584232557929e-177	1.39901789773536e-212	3.59392001707849e-116	0	0	0	0	7.19163979858095e-286	6.35460679164194e-272	0	0	0	1	5.86507082489971e-279	0	0
mix_74	0	0	0	0	1.73468081613649e-281	0	5.74056945260062e-201	1.0953425402778e-202	4.72257072532888e-110	0	0	0	0	3.6146805310312e-275	1.32319192775293e-272	0	0	0	1	1.87367267907298e-281	0	0
mix_75	8.10224325190297e-274	0	0	0	0	0	4.25870056927924e-177	3.42514987584909e-212	1.6129082264061e-113	0	0	0	0	1.50617279740225e-281	4.46553535980921e-265	0	0	0	1	2.05416515245391e-275	0	0
mix_76	3.53751416222916e-269	0	0	0	2.51230884826114e-272	0	2.84571079041136e-149	2.37755496831302e-212	2.68546023442415e-110	0	0	0	0	9.94706207314393e-270	2.39553448176539e-266	0	0	0	1	1.04184670515691e-280	0	0
mix_77	5.34031975794854e-274	0	0	0	0	0	4.79613436397055e-182	7.60686513360419e-196	4.32439553039029e-106	0	0	0	0	5.30075304011068e-270	5.5542071437882e-263	0	0	0	1	1.06631167839078e-271	0	0
mix_78	6.12629050637363e-278	0	0	0	0	0	5.85935025161509e-188	1.77728654156696e-218	1.35147551356703e-116	0	0	0	0	0	1.28396478206707e-273	0	0	0	1	1.9661696870888e-281	0	0
mix_79	3.24704869982476e-270	0	0	0	0	0	1.64240796631182e-158	1.04845253833375e-217	3.7139597608258e-121	0	0	0	0	0	5.8508267935127e-270	0	0	0	1	1.49734977543109e-282	0	0
mix_80	4.36033217395947e-276	0	0	0	0	0	3.46192346226189e-157	3.54165419754479e-212	1.66261809725107e-105	0	0	0	0	7.78074210422364e-278	1.41565408872849e-259	0	0	0	1	5.37344067971246e-280	0	0
mix_81	3.01756997477694e-288	0	0	0	0	0	2.85180396626624e-169	7.57637654701716e-242	1.99584030942052e-126	0	0	0	0	0	1.66361028962474e-272	0	0	0	1	0	0	0
mix_82	6.51523207287408e-279	0	0	0	0	0	3.21815111149829e-179	2.7289847569857e-228	7.3048654993179e-136	0	0	0	0	0	1.08244921744594e-282	0	0	0	1	1.90360765249054e-293	0	0
mix_83	1.08845637081689e-272	0	0	0	0	0	1.20182556426904e-185	3.39110678005337e-195	3.96143517902462e-119	0	0	0	0	0	2.38614559002136e-272	0	0	0	1	9.02860037637142e-282	0	0
mix_84	1.33551582198581e-276	0	0	0	0	0	1.37461273658986e-178	7.91465614437242e-220	3.55810877062727e-114	0	0	0	0	2.5364130315345e-281	1.31340396289705e-272	0	0	0	1	5.92316263387791e-281	0	0
mix_85	7.92504329689057e-281	0	0	0	0	0	2.17210802365593e-175	1.00447746189153e-233	2.40080262816348e-121	0	0	0	0	2.12725499892027e-283	4.43368689478698e-273	0	0	0	1	2.19706986939421e-282	0	0
mix_86	6.59654101435822e-273	0	0	0	4.85549880305973e-280	0	1.35293767178174e-181	8.8470406836656e-209	4.77677582223616e-110	0	0	0	0	2.34877301547054e-270	1.14970153801573e-268	0	0	0	1	7.41102448888064e-279	0	0
mix_87	9.9635808180527e-276	0	0	4.05421666695271e-205	1.59253334817031e-237	0	1.00722368975121e-155	7.99494770501896e-177	1.3039197598207e-78	0	0	0	0	3.31358944480477e-239	2.62715256190726e-258	0	0	0	1	2.67851010193252e-265	0	0
mix_88	6.81590365380424e-275	0	0	0	7.38209040009071e-276	0	1.02403344011387e-171	1.11646676211973e-205	3.19657601795142e-106	0	0	0	0	2.07671931192139e-277	2.35144890562809e-263	0	0	0	1	3.3204178946891e-273	0	0
mix_89	7.09649661621996e-296	0	0	0	0	0	4.23013690056713e-193	1.09488038747702e-256	2.77904246941686e-133	0	0	0	0	0	3.2665151240305e-280	0	0	0	1	0	0	0
mix_90	0	0	0	4.88072094990829e-244	8.36839014982517e-264	0	6.72406749807482e-188	5.14868280135787e-189	5.34912275883134e-98	0	0	0	0	4.12888754853733e-259	1.50863511288929e-270	0	0	0	1	2.64992672482847e-284	0	0
mix_91	1.85120241956446e-271	0	0	0	7.1698229482961e-274	0	3.11057199186596e-171	9.09337297834374e-201	1.13692692215997e-101	0	0	0	0	1.50493530847695e-271	5.20401002179523e-263	0	0	0	1	2.85665632399894e-275	0	0
mix_92	2.71036557857695e-284	0	0	0	0	0	8.99624129295548e-196	9.6561965735311e-207	4.84748976851443e-113	0	0	0	0	1.44774766589596e-281	2.92374058224792e-271	0	0	0	1	5.71985338731133e-282	0	0
mix_93	2.81520921223283e-265	0	0	0	0	0	2.4533667421088e-172	6.71806406686466e-205	1.48922003461813e-123	0	0	0	0	0	3.0114722398428e-275	0	0	0	1	2.56237342287016e-284	0	0
mix_94	4.04344736729524e-274	0	0	3.74948754385687e-278	1.26331038346634e-264	0	5.60423642479837e-171	1.04916470341911e-199	3.63558946928358e-101	0	0	0	0	5.07558971298957e-265	7.83052417262224e-264	0	0	0	1	1.13577151996235e-271	0	0
mix_95	2.14224661336035e-282	0	0	0	1.50231184461559e-286	0	1.714077872427e-194	7.6471601504906e-213	7.26168758031491e-112	0	0	0	0	1.35208066015403e-285	2.74448788812193e-271	0	0	0	1	3.17525126083647e-281	0	0
mix_96	6.8451525646903e-282	0	0	0	0	0	1.02110853124901e-177	1.85974152343577e-222	6.04006330953877e-112	0	0	0	0	9.33077262711379e-281	7.10044384577906e-269	0	0	0	1	9.992103956986e-283	0	0
mix_97	1.45391390802353e-280	0	6.78124695481196e-270	0	2.49224947803804e-261	0	1.25355954073342e-169	8.19355899475592e-194	4.61087382809811e-103	0	0	0	0	1.72928750412171e-263	1.35675663318774e-266	0	0	0	1	2.25179951816103e-273	0	0
mix_98	6.7463434756657e-272	0	0	0	0	0	1.46756694074685e-159	2.03451539008039e-189	2.04377170903033e-106	0	0	0	0	1.52057545557074e-275	5.82328713733794e-261	0	0	0	1	3.20189375554965e-276	0	0
mix_99	3.33524222655242e-267	0	0	0	0	0	1.87718047558085e-167	9.07772854308209e-212	1.62610936412881e-122	0	0	0	0	0	1.99654347863066e-268	0	0	0	1	8.85603034930228e-280	0	0
mix_100	3.4676340564259e-273	0	0	0	0	0	1.37405487982776e-172	2.24275117172917e-191	4.87611075075388e-114	0	0	0	0	1.0487616901083e-282	1.55156388550077e-267	0	0	0	1	1.11354655996545e-278	0	0
