B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
average.mix_1	0	0	0.0319124202302432	0	0	0.0042689181496188	0	0	0	0	0	0	0.0033240322578544	0	0.0167414008785569	0	0	0	0	0	0	0
average.mix_2	0	0	0.0794940515903803	0	0	0.0842365928121978	0	0	0	0	0.02548276030905	0	0.0443128755470659	0.0116205600109801	0	0	0	0	0	0.032328625800436	0	0.0052932852693475
average.mix_3	0	0	0	0	0	0	0.0341925268939545	0.0328395755576333	0.00609473268816002	0.023314571458562	0	0	0	0	0	0	0.0331665400055503	0.0371068449961237	0	0	0	0
average.mix_4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00891529029478869	0	0	0
average.mix_6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_7	0.0182763186705925	0.0203175502638713	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0108564322026319	0	0	0	0	0	0
average.mix_8	0	0	0.00675467211434351	-0.0279426816736497	-0.0208062005855146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00682672151180885
average.mix_9	0	0	0	0.00444005690933241	0	0	0	0	0	0	0	0	0	0	0.00329096584553882	0	0	0	0.0202601904865511	0	0	0
average.mix_10	0.0638690702185372	0.0562916554183936	0	-0.0259131683946426	-0.000367136322864383	0	0	0	0	0	0	0	0	0	0	0.0641034098920838	0	0	0	0	0	0
average.mix_11	0	0	0.0637298324132575	0	0	0.0760722943239352	0	0	0	0	0.0134536360542491	0	0.0317854381181251	0.00509204958593949	0	0	0	0	0	0.0270513147701047	0	0.018373935158687
average.mix_12	0	0	0.0467261422718288	0	0	0.0502357404077122	0	0	0	0	0	0	0.0113534523006393	0	0	-0.0279958382176346	0	0	0	0.00132895759328704	0	0.0144876238483117
average.mix_13	0.0526459395369647	0.0469391251330706	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0601977945741316	0	0	0	0	0	0
average.mix_14	0.0756674046474691	0.0654005346977557	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0815885188513761	0	0	0	0	0	0
average.mix_15	0	0	0	0.0723007124331245	0.076287903987843	0	0	0	0	0	-0.00783274933466064	0	0	0	0	0	0	0	0.0357631360584421	0	-0.00608543576334607	0
average.mix_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_17	0.0947164314753905	0.0785009427537752	0	0	0	0	0	0	0	0	0	-0.0019238560893439	0	-0.00205142630929323	-0.0102640536337289	0.0907771540461717	0	0	0	0	0	0
average.mix_18	0	0	0.0893063107915875	0	0	0.104968016519274	0	0	0	0	0.0430540555944358	0	0.0540164880277055	0.0147319971104467	0.000221861203142389	0	0	0	0	0.0475144049903738	0.0190101169366867	0.0224248058427704
average.mix_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_20	0	0	-0.00719357878566897	0	6.1454934652775e-05	0	0.0623701626876703	0.0626334873099053	0.0421538251679925	0.0820504114001776	-0.0274944587354997	0	-0.0203594522844953	-0.012510419150179	0	0	0.0685651843883164	0.0717760599738938	0.0115635241231941	-0.0239727160378028	0	0
average.mix_21	0.00777025323433074	0.0105619040983263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_23	0.0178094415832976	0.018857974353792	0	-0.00166197333414351	0	0	0	0	0	0	0	0	0	0	0	0.00775661483691214	0	0	0	0	0	0
average.mix_24	0	0	0.0858204718063345	0	0	0.0748255633214936	0	0	0	0	0.0202712865239736	0.0194752084828494	0.0463983139553607	0.0160321073281335	0.0263023803677821	0	0	0	0	0.0278513560045843	0	0
average.mix_25	0	0	0.00261457306990512	0	0	0.00143255056717381	0.00314383109325149	0	0	0	0	0	0	0	0	-8.38809090499289e-05	0	0	0	0	0	0.0173918440234967
average.mix_26	0	0	-0.00308112814972649	0.14024776755778	0.171105037504503	-0.000521811543290856	0.00646222864730926	0.0232558719627882	0.0236495162630007	0.0557337677555939	-0.0136887003670093	0	-0.011169618504281	0	0	-0.0120136856326325	0.00814345124836125	0.0120011496097225	0.0955085651328391	-0.0147987210731263	0	0
average.mix_27	0	0	0.000423977861776704	0	0	0	-0.00193704564376621	0	-0.00640742423731062	0	0	0	0	0	0	0.0144768677907892	-0.00718384531195974	-0.00218813847659539	0	0	0	0
average.mix_28	0	0	-0.00307499833572169	0	0	0	0.0313520188288305	0.0315649231750907	0.0141824398383604	0.0432848398142645	-0.0109804893708751	0	-0.00967028194461241	-0.00630277205446361	0	0	0.030397470351442	0.0354492667980099	0	-0.0118230136202193	0	0
average.mix_29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00667748571610967
average.mix_32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_34	0	0	0.0569761601009693	0	0	0.050945275996021	0	0	0	0	0	0	0.0225148181915139	0.003666689074577	0.0122989307708111	-0.0104242282644444	0	0	0	0.0106985941352167	0	0
average.mix_35	0	0	0.00383891657615641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
average.mix_36	0.0365468055451213	0.0359774518395647	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165115267773049	0	0	0	0	0	0
average.mix_37	0.0288590626151508	0.0312886752251679	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134791877868729	0	0	0	0	0	0
