B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
average.mix_1	0.00186066025568998	0.00583559101997932	0.00635521508073914	0.00753072645112512	0.00861512887958714	0.00304329186262711	0.00485745501691839
average.mix_2	0.00642344084891818	0.00447041863095169	0.00466092390661318	0.00934380211524605	0	0.00554854382036023	0.00763032432425861
average.mix_3	0.006517116384722	0.0112107734785165	0.0100300296381641	0.00398699851668953	0	0.00342778325163922	0.00446627759772942
average.mix_4	0.00388239816997631	0.000753941756115787	0.0019682570755993	0.00896175523999235	0.00319842657002374	0.00807956456505596	0.00746843642953502
average.mix_5	0.00260713625983635	0.00288177800540792	0.00322414260635995	0.00658043526958099	0.000337795575658243	0.00408339703782765	0.00502234706834469
average.mix_6	0.00294189362314646	0	0.000389407069164036	0.00836394556336217	0.000172362171227981	0.0064380017975056	0.00668878471529887
average.mix_7	0.0039292187513735	0.00497529690499368	0.00479622048182558	0.00601065812411125	0	0.0037755779685858	0.00508655199855943
average.mix_8	0.0022995135385283	0.00299636284550167	0.00294160656705059	0.00515002779794674	0	0.00211605676722045	0.00414829662113671
average.mix_9	0.00346936361563077	0	0.0011505528248262	0.0105586227160095	0.0054788677759921	0.00860109591157938	0.00833345783119193
average.mix_10	0.00905601109509721	0.0112901375153531	0.0112572386241898	0.00729460891016814	0.00950695909867408	0.00894929006435363	0.00752333704560769
average.mix_11	0.00485181037583582	0.00704068653461487	0.00762897391854328	0.00973652244913282	0.0121891399832139	0.00520806934108788	0.00663774267741418
average.mix_12	0.00278277013169287	0.00278269995724659	0.00351459551284236	0.0065978027756836	0.00215483193990072	0.00599975431154619	0.00578419201253608
average.mix_13	0.00545441595065581	0.00299183151272751	0.00434850549397423	0.00705095823469992	0.00511527627943076	0.00980419759168743	0.00730120066886355
average.mix_14	0.00597617700955818	0.00647870842962312	0.00750262407342176	0.00899679089482504	0.0127294573795001	0.00891959754209007	0.00759449143087608
average.mix_15	0.002589364406656	0.00177299283369136	0.00215663158820956	0.00637468949769541	0	0.004066585967317	0.00508062760163982
average.mix_16	0.00461221279744419	0.00468279058488438	0.00349532662598614	0.0025974216010602	0	0.0014011591634573	0.00304669547828767
average.mix_17	0.00450143352950127	0.00423189096445392	0.00347300820583777	0.0024973227336616	0	0.00234847213358978	0.00314359638671941
average.mix_18	0.0102435805424685	0.0111164221492478	0.0113077070849016	0.00636302584664051	0.00909524668694668	0.0107088435486745	0.00811947430713982
average.mix_19	0.00406045593809295	0.00920952499700113	0.00841222519236038	0.00248090358947701	0	0.00177405755634605	0.00282382620698061
average.mix_20	0.00582217779448895	0.00119529592279868	0.00200028382772055	0.00900353429713678	0	0.00814929945211637	0.00820415157207563
average.mix_21	0.00555879843848353	0.00430364321139644	0.00429491325718639	0.00422555157277432	0	0.00665388678813917	0.00563000617852252
average.mix_22	0.00238221040756815	0.00737943948698843	0.00819577388098346	0.00663188421322855	0.0154138257829374	0.00429727161045539	0.00422061606731141
average.mix_23	0.00595204781985873	0.00494379384438538	0.00590102686443849	0.00948996929728916	0.00811857908843366	0.00837559708893992	0.00797379251594398
average.mix_24	0.0041095123760421	0.0016645158537649	0.00200958987253588	0.00696485822209103	0	0.00617822630135068	0.00651515638722089
average.mix_25	0.00545470438399021	0.000853023775152168	0.00220494074466384	0.0106328998390498	0.00442906284705449	0.0101900351670417	0.00923055160185391
average.mix_26	0.00680978766151129	0.00945168207914691	0.00900751389475707	0.00355304261242418	0.00019896060474709	0.0064548917421355	0.0052160203057177
average.mix_27	0.00359449705977413	0.00343588495971663	0.00412518406197062	0.00884701981636224	0.00751010210734492	0.00569112624972647	0.00654475185305586
average.mix_28	0.00351330603560197	0.000667126903796721	0.00141876033406661	0.00743921491406986	8.3017668553258e-06	0.00621616882426801	0.0062401521943959
average.mix_29	0.00266643331173377	0.00520398667230006	0.00573712573771766	0.00747343799686331	0.00869464830648999	0.00354234241379542	0.00491342377512767
average.mix_30	0.00423111653144713	0.00173873988854917	0.0029157823293632	0.00897293231775244	0.00506863216636468	0.00845870214076634	0.00766523508736481
average.mix_31	0.00500798453106064	0.00655014087501241	0.00717326065537771	0.00704912466126593	0.00818287892983579	0.00709779994461634	0.00635231194769167
average.mix_32	0.0059767283974552	0.00838127844019723	0.00950591713528613	0.00865150588270386	0.0191995827270844	0.00929569529352663	0.00736270634018595
average.mix_33	0.00733463145033987	0.00961068582515896	0.00990853395396193	0.00586576299290986	0.00803137520473855	0.00881037670609542	0.00690457981873429
average.mix_34	0.00773871582116043	0.0135436143957008	0.0125534834913027	0.00315502306638651	0.00576715688022882	0.00457772856373717	0.00416534255636372
average.mix_35	0.00271649653773443	0.00332263637173674	0.0042245901449381	0.00727659611755222	0.00586967090356753	0.00575131516023239	0.00576084982928476
average.mix_36	0.00420207120293583	0.00738342755641761	0.00775423406370799	0.0066909800805887	0.00786153994312044	0.0055018864378946	0.00552406552889343
average.mix_37	0.0033055223369988	0.00441015580966246	0.00410622161279192	0.00357550893397198	0	0.00293452859350454	0.00356594983877355
average.mix_38	0.00388823124522913	0.00638153547897256	0.00598842366500493	0.00506286857870327	0	0.00310378350798112	0.00435867755786452
average.mix_39	0.0035655874379104	0.000830744777626639	0.00166144164654867	0.00846800495908253	0.000710741246532033	0.0062746764248021	0.00674719178212743
average.mix_40	0.0044469987339848	0.00818949680563073	0.00864770009152709	0.00594474433877965	0.00997689123451393	0.00614669986445728	0.00534982409083179
average.mix_41	0.00730363806805525	0.0122279550833682	0.0115760987671249	0.00390097882922421	0.00444249388460422	0.00570423745112024	0.00495423750060898
average.mix_42	0.0079944628336242	0.00427801526671326	0.00565358738207937	0.00958095610319561	0.0101929754546376	0.0117694515084304	0.00920404686421587
average.mix_43	0.00969327822372733	0.0121442511250241	0.011534635883301	0.00579825520988753	0.00465422976261291	0.00826174113162677	0.00718756880707839
