Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
Mix_72	0	NA	0	0	0	0
Mix_73	0	NA	0	0	0	0
Mix_74	4.45636599900463e-94	1	1.01370807120669e-204	7.01119266061842e-281	1.35094545335553e-281	5.53014312521729e-268
Mix_75	0	NA	0	0	0	0
Mix_76	0	NA	0	0	0	0
Mix_77	1.33162690368467e-158	1	1.31364664275048e-228	4.8151806933601e-299	6.29246862790737e-295	3.6276803230327e-255
Mix_78	0	NA	0	0	0	0
Mix_79	0	NA	0	0	0	0
Mix_80	0	NA	0	0	0	0
Mix_81	1.76023564387094e-136	1	6.27926239485733e-217	1.83333007160346e-301	2.20575754336968e-299	6.28903584421717e-315
Mix_82	0	NA	0	0	0	0
Mix_83	1.36956460382362e-104	1	2.37782500263141e-223	1.3913499023087e-292	4.83055986686275e-293	6.19480814324863e-315
Mix_84	3.4293590987826e-131	1	4.3643573480023e-251	5.18092046071503e-305	1.00507868404347e-302	0
Mix_85	0	NA	0	0	0	0
Mix_86	1.0011141758857e-156	1	4.94657569621149e-214	3.20308899025256e-307	2.75318757989097e-304	1.00958533154838e-311
Mix_87	4.43848157279908e-33	1	2.04700584516552e-204	8.23850386521646e-260	2.39084738208222e-262	1.28912464759844e-220
Mix_88	1.28995403462522e-90	1	5.63314937615126e-267	2.76072222713242e-301	5.2504686402878e-302	0
Mix_89	0	NA	0	0	0	0
Mix_90	0	NA	0	0	0	0
Mix_91	4.54255796766405e-53	1	1.81454544921247e-232	3.47157315300489e-288	5.03629963583521e-294	0
Mix_92	8.09513268376942e-153	1	2.92458992559277e-215	1.7941263020678e-305	7.75388026816139e-306	0
Mix_93	0	NA	0	0	0	0
Mix_94	3.68065749993306e-83	1	2.35322753832038e-258	2.93750130923893e-297	1.1359707887045e-299	0
Mix_95	0	NA	0	0	0	0
Mix_96	0	NA	0	0	0	0
Mix_97	5.62346144471407e-120	1	4.25035331662878e-211	3.88258567364157e-289	1.83584119945943e-287	7.54634361612533e-269
Mix_98	1.12130168336033e-53	1	2.73226664166193e-242	1.84815300076203e-250	1.40994820002334e-245	1.02330996076719e-27
Mix_99	0	NA	0	0	0	0
Mix_100	1.04216698796285e-142	1	1.10690204861437e-224	1.14542217598524e-289	1.11491887236649e-285	4.54124255755187e-219
