B.cells.naive,B.cells.memory,T.cells.CD4.naive,T.cells.CD4.memory.resting,T.cells.CD4.memory.activated,T.cells.CD8,Macrophages.M0,Macrophages.M1,Macrophages.M2,Mast.cells.resting,Mast.cells.activated
S10001,0.169364370060945,0.0349023378691934,0.157152442606105,0,0.0161401372191373,0.256261237570877,0.151766825110221,0.00502790993217293,0.139101951743995,0.0702827878873532,0
S10006,0.164921431883396,0.0599137340281014,0.0285412457665922,0,0.0524895457527535,0.339880041344107,0.145365560513494,0.000718653958339546,0.130712566190193,0.0774572205630233,0
S1001,0.131964512359894,0.0463336161995498,0,0.0069270741227765,0.0449498822103787,0.408780869490064,0.114937544915458,0,0.165508208247344,0.0805982924545356,0
S10010,0.0789750199303322,0.0750909542720025,0.0521911066013782,0,0.0476817481729898,0.34032689128673,0.165095076417776,0,0.16786621736774,0.072772985951051,0
S10011,0.137913209782502,0.0540892766213666,0.11906946346142,0,0.0356099790475636,0.313295597022159,0.153612962164718,0,0.13208897135913,0.0543205405411401,0
S10014,0.133603185646631,0.0362764246786398,0.0170261020001685,0,0.0439627515883069,0.378031185423598,0.127809568127551,0,0.152737435550781,0.110553346984323,0
S10026,0.0771991391565392,0.118078506846543,0.0516247075913806,0.0434553064001549,0.0382277736302719,0.2936595296325,0.12929315525738,0,0.169211094966905,0.079250786518326,0
S10032,0.174359870540483,0.0376822593610964,0.0511985393385913,0.00167185398750193,0.0444314566179052,0.309657487253522,0.120658892248762,0.0158242900929996,0.172612785006218,0.0719025655529196,0
S10036,0.0730969307393979,0.094368882807674,0.026744733907079,0.0872445297758482,0.0284414120336552,0.282160653107426,0.128990930651133,0.00129312014237729,0.162951642509816,0.114707164325593,0
S10042,0.132193489677777,0.0549993803973895,0.0150779783669618,0.00337455629753913,0.0306105393164449,0.374156664211244,0.124028844187635,0,0.138865076085531,0.126693471459476,0
S10044,0.094772721366894,0.0953922935092985,0.0623350657102127,0.0165672750123131,0.0372781620701436,0.319690525159878,0.124591672954013,0,0.149414580564545,0.0999577036527014,0
S10049,0.149962494520435,0.0596076615869621,0.0293473240359258,0.0368213112040577,0.0262818804982268,0.344550980104589,0.118017279058143,0,0.146620586014919,0.0887904829767418,0
S10057,0.0978635787854665,0.0831810153948657,0,0,0.0598754648769918,0.437957975254081,0.139208020741625,0,0.123302948907369,0.0586109960396006,0
S10062,0.118912455896663,0.0707364921736863,0.0820966450334252,0,0.0276788423850207,0.327821159623649,0.118730308783854,0,0.167740073649955,0.0862840224537466,0
S10066,0.0886850022124785,0.0666896476372206,0.139776402239212,0,0.0277060675805021,0.244543277162764,0.151858361980942,0.0272959018325562,0.151443394578867,0.102001944775458,0
S10067,0.145334215280704,0.0478096089330107,0.0361981114322969,0.00702252707981374,0.0538456092415333,0.399352970444033,0.106179620819273,0,0.147739230341454,0.0565181064278809,0
S1007,0.182761761414502,0.0258551233790277,0.0441840129713243,0,0.0370392106529483,0.338306481210578,0.128824118717419,0,0.157797145088733,0.0852321465654681,0
S10073,0.130471650655074,0.038904308351996,0.0589151464734631,0.000901492865561709,0.0501169893300465,0.399187689572319,0.11455424493706,0,0.142078900053546,0.0648695777609339,0
S10077,0.172556164821568,0.0481991164262079,0.0631396946967306,0,0.0331558244530095,0.341296746213951,0.131970031612796,0,0.162836005545063,0.0468464162306741,0
S10080,0.180932646789716,0.0250403540895328,0,0,0.0493619873783809,0.401081476717347,0.12365266459932,0,0.154734640446954,0.0651962299787499,0
S10082,0.146849183614865,0.0603145647646065,0.0710290532392281,0.0604203849529861,0.0387230927823244,0.290472640062066,0.130270286269906,0.00373062466732052,0.158190364195507,0.0399998054511892,0
S10087,0.17044417288803,0.0518502665419632,0.047130452869899,0.0376698917038333,0.0369492126636566,0.319252791544634,0.107127583188119,0,0.162464281139469,0.0671113474603956,0
S10089,0.148808825706315,0.0479093727019503,0.100599942895552,0,0.0164059013318001,0.31016684359635,0.13977655663491,0.00503254836780971,0.154310888908128,0.0769891198571853,0
S1009,0.192969929493592,0.0363700423570367,0.0742701506653673,0,0.0413648975289856,0.382392330948946,0.119197656460722,0,0.127434841723451,0.0260001508219,0
S10090,0.152917956788675,0.00821060931502125,0.0884463613384568,0,0.0400696526433768,0.335500843486615,0.160438791592363,0.0145910496002409,0.138193679082014,0.0616310561532367,0
S10093,0.115243721113638,0.0375198515990035,0.0198404493827148,0.00387860242650241,0.0404742168869567,0.379841361324884,0.151890541487188,0,0.161015133435246,0.0902961223438659,0
S10094,0.130453510469353,0.0520393460456667,0.0591049623987005,0.0142300854896502,0.0369782791488968,0.32599682857014,0.121267704557543,0,0.177236724540182,0.082692558779868,0
S1010,0.108641243001845,0.0832239997616801,0.0530611074949028,0,0.0224423120988695,0.386076125843337,0.105440794569947,0.00919960426122515,0.157242504072443,0.0746723088957497,0
S10111,0.108381623173804,0.0615931858303688,0.0468089732740193,0.0368286620290747,0.0522730867932933,0.34805435977805,0.10807739975518,0,0.148142932789946,0.0898397765762642,0
S10116,0.101479873170736,0.070900783483221,0.0173019688140531,0,0.0449893102413311,0.487114293472895,0.120909294798585,0,0.125871812639691,0.0314326633794864,0
S10119,0.141595671299398,0.0615420467615526,0.0579247970360189,0.0387410416623458,0.0281607260636443,0.334672537212807,0.110629402642357,0,0.151876668938116,0.0748571083837603,0
S10121,0.124984887146578,0.0569631938648245,0.0386809457579015,0,0.0463191827299736,0.380629417059497,0.140049711392456,0,0.141749729163195,0.0706229328855746,0
S10130,0.130720030098854,0.0670786568192202,0.0766899724270852,0,0.0344591182996711,0.310930394590885,0.155054131994062,0,0.156078166863581,0.0689895289066431,0
S10140,0.159688018876765,0.0740401230359039,0.0153455020180314,0,0.0496684575512896,0.308307699252112,0.151871177460056,0,0.160458464051302,0.0806205577545397,0
S10142,0.166807991001524,0.053258194002751,0,0,0.0558338029117955,0.407057435872601,0.110530803267266,0,0.140532226815282,0.0659795461287805,0
S10150,0.167792256610099,0.0123245181011999,0,0,0.0506167609685386,0.348796716165596,0.198046335851451,0,0.144024814284745,0.0783985980183695,0
S10155,0.144982886289436,0.0443497267973918,0.0740181224809868,0,0.0374721799498743,0.344454655070053,0.124995897380088,0.00320007962868178,0.144172354697925,0.0823540977055624,0
S1016,0.0815350332090461,0.0931203591518044,0.0256055350210806,0,0.0401678083907339,0.375905666000816,0.147549923942873,0,0.150678846165876,0.0854368281177707,0
S10163,0.197304550245512,0,0.0468830591552712,0,0.0313638947546058,0.387861147150786,0.150274319841499,0,0.127103668103737,0.0592093607485895,0
S10167,0.145729556999566,0.013140330270385,0,0,0.0618931591671781,0.414310487376546,0.126923712608386,0,0.121779716033858,0.116223037544081,0
S10168,0.175769102924018,0.0147917359658252,0.00893674569759294,0,0.0700291474287667,0.425659608639262,0.105364010370126,0,0.137243989594641,0.0622056593797682,0
S10173,0.136694078718735,0.107781688751621,0.0679217666995801,0.0122347476502562,0.0556281821818438,0.350899782494257,0.109222796278696,0,0.117992613912868,0.0416243433121434,0
S10175,0.147557796481242,0.0511334022736099,0.0490897749863817,0.0147638008242801,0.0490310863289824,0.320634356939323,0.127992587969055,0.0178429252631187,0.1526813758647,0.0692728930693068,0
S10179,0.10513124899564,0.0560200231479627,0,0.00642686113575038,0.096405387895457,0.427470312151165,0.0919287533608752,0.00330469822381596,0.15879376684831,0.0545189482410241,0
S10186,0.188287384513179,0.0410070106398935,0.0780649618581418,0,0.0729153810589409,0.364672818889303,0.0775714321370769,0,0.145296886700323,0.0321841242031413,0
