ID,B cells naive,B cells memory,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells CD8,Macrophages M0,Macrophages M1,Macrophages M2,Mast cells resting,Mast cells activated
S11593,6.78602580645,6.37980769231,6.47592727273,7.36718461538,4.83539230769,6.4797,6.68413333333,6.04529411765,6.15373043478,5.866395,4.95206666667
S11599,6.38183225806,6.14446153846,6.39495454545,7.09949230769,4.9921,6.25106666667,6.39378,5.86269705882,6.10635652174,5.894815,5.16434285714
S1160,6.32170322581,6.21168461538,6.27599090909,7.30663846154,4.94416923077,6.42863333333,6.30058666667,5.75146176471,6.01435652174,5.75432,4.91394285714
S11610,6.07029677419,6.01301538462,6.38287727273,7.09362307692,4.92436153846,6.45028333333,6.51286,5.93713823529,5.99585217391,5.61495,5.12663333333
S11615,6.32180322581,6.29807692308,6.37648181818,7.16705384615,4.90180769231,6.45363333333,6.38119333333,5.87967352941,6.09070434783,5.812245,5.023
S11629,6.50553225806,6.47606923077,6.32644545455,7.45773846154,5.20695384615,6.6286,6.54932666667,5.95312352941,6.3409173913,6.2826,5.37214761905
S11631,6.84480322581,6.50653076923,6.48182272727,7.50276923077,4.95918461538,6.63846666667,6.46445333333,5.86559411765,6.22854347826,5.77228,5.1232047619
S1164,6.3080516129,6.16264615385,6.34927727273,7.39020769231,4.80935384615,6.38033333333,6.52266666667,5.87817647059,6.11876956522,5.931445,5.05768571429
S11642,5.8746516129,6.05152307692,6.15854545455,6.75783076923,4.91137692308,6.28786666667,6.33938666667,5.84143235294,5.94553913043,5.886765,5.05322380952
S11656,6.09820967742,6.32576923077,6.47286818182,7.28399230769,4.91318461538,6.49213333333,6.42900666667,5.85953235294,6.06703478261,5.835655,4.94158571429
S11663,6.55329032258,6.22543846154,6.56277727273,7.51296153846,4.99574615385,6.66375,6.40966,5.91204705882,6.11850869565,5.89036,5.15843333333
S11667,6.50741935484,6.48683846154,6.58957727273,7.44936923077,4.93530769231,6.8505,6.46843333333,5.97954705882,6.15290869565,5.98548,5.00581904762
S11668,6.43873225806,6.23665384615,6.34536818182,7.23906153846,5.04503846154,6.46778333333,6.36336666667,5.82428529412,6.01565652174,5.70823,5.10728571429
S1167,6.23764193548,6.16888461538,6.38794545455,7.2438,5.00718461538,6.42093333333,6.4744,5.80462352941,6.01409130435,5.90783,5.04126666667
S11673,6.11867096774,6.18988461538,6.38830454545,7.13574615385,4.88999230769,6.58603333333,6.42482666667,5.90870294118,5.95517826087,5.699085,5.01367142857
S11682,6.66942903226,6.24611538462,6.36530454545,7.31892307692,4.85116923077,6.6424,6.48957333333,6.0026,6.17249130435,5.776635,5.13121904762
S11693,6.34889677419,6.34864615385,6.52347272727,7.23689230769,4.952,6.4846,6.36156,5.81286176471,6.01056086957,5.82687,4.93503809524
S11696,6.46541612903,6.23562307692,6.54319545455,7.72753846154,4.93809230769,6.27638333333,6.51082,5.84102058824,6.10433913043,5.701195,5.00744761905
S11699,6.64778064516,6.47383076923,6.56423636364,7.56949230769,4.84396153846,6.28673333333,6.44402,5.95413235294,6.18843043478,5.583905,5.35393333333
S117,6.00107419355,5.85974615385,6.18557272727,6.73883076923,4.78083076923,6.07548333333,6.18832666667,5.64228529412,5.91085652174,5.64201,4.92438095238
S1170,6.58361935484,6.35351538462,6.49571818182,7.49368461538,4.74578461538,6.67513333333,6.27684,5.88797058824,6.05601304348,6.017435,5.20608571429
S11709,6.11261935484,6.15036923077,6.34614545455,7.1415,4.98864615385,6.65025,6.38635333333,5.99631764706,6.06853913043,5.637945,5.26587619048
S11713,6.60951935484,6.5533,6.46091363636,7.42236923077,5.20587692308,6.616,6.18437333333,5.80370588235,6.0231,5.721855,5.03827619048
S11717,6.34309354839,6.13503846154,6.59211818182,7.42588461538,5.09848461538,6.71745,6.49841333333,5.82291470588,6.08072173913,5.760665,5.14647619048
S1173,6.07678064516,6.24068461538,6.29280909091,7.04977692308,4.81839230769,6.3412,6.53867333333,5.96571176471,6.03963913043,6.04011,5.11813333333
S11731,6.01775483871,6.33685384615,6.27298636364,6.98096923077,4.81983076923,6.33273333333,6.58262666667,6.33660882353,6.18261304348,5.920665,5.04221428571
S11732,6.41551935484,6.07086153846,6.36171818182,7.30448461538,4.90914615385,6.48095,6.48075333333,5.90298529412,6.05459130435,5.73343,5.05140952381
S11733,6.35571612903,6.29655384615,6.66588636364,7.36993076923,4.97481538462,6.93775,6.50617333333,5.87479411765,6.05253478261,5.886045,4.96355714286
S11734,6.0783,6.18463076923,6.23250909091,7.14487692308,4.84583846154,6.21873333333,6.48974,5.84345294118,6.16060869565,6.073855,5.10787142857
S11735,6.63289354839,6.19866923077,6.38172727273,7.21230769231,4.76,6.458,6.41601333333,5.93709117647,6.11416521739,5.729205,4.95191428571
S11737,6.25176129032,6.03464615385,6.34643181818,7.10531538462,4.85083846154,6.27786666667,6.36304,5.73828823529,6.0187826087,5.66403,4.96232380952
S11745,6.29704193548,6.13155384615,6.49466818182,7.16020769231,4.86261538462,6.28378333333,6.48950666667,5.90714411765,6.05957391304,5.88256,5.04636190476
S11760,6.18994516129,6.00528461538,6.36195,7.00332307692,4.98825384615,6.20976666667,6.45438,5.84491764706,5.93302173913,5.73895,5.05325714286
S11761,7.51889032258,6.88354615385,6.24902727273,6.98377692308,4.99671538462,6.23776666667,6.16852666667,5.72234117647,5.71815217391,5.8039,5.13984285714
S11769,6.25460322581,6.1718,6.14723636364,6.62831538462,4.86167692308,6.25208333333,6.35242,5.84436764706,6.06992173913,5.97726,5.0375047619
S11783,6.78552580645,6.35336153846,6.47958181818,7.56327692308,4.9183,6.56745,6.38142,5.85431764706,6.17461304348,5.852565,5.18683333333
S11784,6.38208709677,6.16924615385,6.47125909091,7.45252307692,5.01702307692,6.5548,6.30628666667,5.93535,6.09223043478,5.664415,4.99516666667
S11786,6.35234516129,6.33006153846,6.45942272727,7.45396153846,4.96624615385,6.56115,6.59018,5.9349,6.16149565217,5.870905,5.02471428571
S11797,6.19163225806,6.1039,6.38673181818,7.04706153846,5.09038461538,6.57806666667,6.30812666667,5.91958235294,6.02854347826,5.80663,5.0452
S11799,6.43641612903,6.1854,6.25135909091,7.10057692308,4.95137692308,6.44231666667,6.34566666667,5.85874705882,6.05494782609,5.79622,5.04184285714
S118,6.37567741935,6.16914615385,6.35691818182,7.103,4.89266923077,6.73908333333,6.43971333333,5.84176764706,6.09631304348,5.83543,5.06898571429
S11800,6.71264516129,6.30736923077,6.35796818182,7.36643076923,4.93527692308,6.72823333333,6.44681333333,5.93342941176,6.28143043478,5.803615,5.07435714286
S11802,6.39622903226,6.08356923077,6.31850454545,7.05159230769,4.91983076923,6.39126666667,6.51424666667,5.86706176471,6.07037391304,5.825705,5.23499047619
S11806,6.01014193548,6.04889230769,6.29628636364,7.10526923077,4.9112,6.3128,6.5079,5.88410294118,6.0291826087,5.859055,5.26560952381
S11807,7.70742258065,6.86039230769,6.20096818182,6.90682307692,5.05774615385,6.0296,6.21432,5.83238529412,5.99229565217,5.755425,5.05852857143
S11810,6.21519354839,5.99631538462,6.64315,7.42293846154,4.87483076923,6.71435,6.33198,5.83549705882,6.0141826087,5.802335,4.99154761905
S11811,6.39864516129,6.28856923077,6.29634545455,7.13169230769,4.94171538462,6.33825,6.48156,5.94104705882,6.23305652174,6.11236,5.27373809524
S11812,6.12096129032,6.0839,6.26033181818,7.21153846154,4.9566,6.49018333333,6.46647333333,5.7507,5.83365652174,5.91559,5.13209047619
S11820,6.20231612903,6.26023846154,6.31900454545,7.25881538462,5.03743846154,6.61948333333,6.36529333333,6.01027352941,6.19854347826,5.88583,5.04870952381
S11822,6.08667419355,6.23864615385,6.25733636364,7.13893076923,4.94537692308,6.25646666667,6.52016666667,5.85387647059,6.07062608696,5.85788,5.13495714286
S11823,6.38441612903,6.2495,6.40302727273,7.20604615385,5.15359230769,6.50973333333,6.48770666667,5.73952647059,6.00293478261,5.74261,5.22305714286
S11826,6.1858516129,6.08193846154,6.28230454545,7.03430769231,4.83809230769,6.46641666667,6.29980666667,5.90150588235,5.97046086957,5.80252,5.12737142857
S1183,6.34121290323,6.06736153846,6.35731363636,6.96666923077,5.05527692308,6.21358333333,6.38686,5.75322941176,5.92564782609,5.99478,5.12562857143
S1184,6.2514,6.2442,6.49820454545,7.3494,4.9778,6.54728333333,6.38680666667,5.88653529412,6.05454347826,5.8189,5.05756190476
S11842,6.36170645161,6.4846,6.52624090909,7.41346923077,5.27953846154,6.90263333333,6.53666,5.87605294118,6.05953478261,5.91457,5.18231428571
S11843,6.2885483871,6.15722307692,6.28875454545,7.15411538462,4.74136153846,6.57171666667,6.27942,5.90114705882,6.07026521739,5.72266,4.95772380952
S11844,6.40987096774,6.20134615385,6.47024090909,7.39513076923,4.91272307692,6.6759,6.34274666667,5.88677352941,6.13142173913,5.684395,5.06242380952
S11850,6.33682903226,6.06803846154,6.4506,7.1868,4.98163846154,6.39705,6.39470666667,5.71467058824,6.03299130435,5.63666,5.0383047619
S11853,6.50169354839,6.22369230769,6.39665,7.07026153846,4.82746153846,6.3793,6.47572,5.76813823529,5.92566956522,5.735265,5.17349047619
S11857,6.12826451613,6.08785384615,6.43965454545,7.14333076923,4.90416923077,6.23888333333,6.29531333333,5.82000294118,5.94063043478,5.83364,5.16592380952
S11858,6.36064193548,6.17706923077,6.33244545455,7.15243076923,4.80256923077,6.04598333333,6.48504,5.87426470588,6.05744347826,5.796525,5.12937619048
S11860,6.40611935484,6.34444615385,6.55207727273,7.34588461538,4.93378461538,6.56683333333,6.39458666667,5.98751176471,6.18087826087,5.630205,5.06798571429
S11864,6.12217096774,6.31253846154,6.25404090909,6.96489230769,4.90253076923,6.547,6.23846,6.28057647059,6.10836086957,5.817215,5.20138571429
S11870,6.44116451613,6.32197692308,6.48323181818,7.48647692308,4.90460769231,6.72276666667,6.49286,5.93251176471,6.10892173913,5.881775,5.31594761905
S11875,6.33184516129,6.24561538462,6.5245,7.45466153846,4.97061538462,6.54078333333,6.46402666667,5.88054411765,5.93225217391,5.987805,5.28598571429
S11877,5.87703548387,6.19463846154,6.15945454545,6.77626923077,5.03703076923,6.001,6.44568,5.75254411765,6.05995652174,5.745445,5.23518571429
S11878,6.63364193548,6.46584615385,6.45512272727,7.21371538462,5.03529230769,6.93488333333,6.40229333333,5.93382647059,6.24427391304,5.869515,5.10521904762
S11882,6.18358709677,6.05308461538,6.27029090909,7.15550769231,4.88950769231,6.4506,6.38762666667,5.82939705882,5.90890869565,5.80253,5.02490952381
S11883,6.00492580645,5.98936923077,6.13606363636,6.84213076923,4.83510769231,5.96688333333,6.39237333333,5.7317,6.02060434783,5.869635,5.04895238095
S11884,6.48196129032,6.13723076923,6.36337727273,7.29434615385,4.87293076923,6.36833333333,6.55866666667,6.04763823529,6.24629565217,5.804555,5.03322857143
S11886,6.42521935484,6.15067692308,6.30354090909,7.06753076923,4.92876923077,6.30361666667,6.39977333333,5.84725588235,6.01406956522,5.783665,5.02156666667
S11897,6.80444516129,6.46945384615,6.41791818182,7.41774615385,4.79824615385,6.53041666667,6.4344,5.92893823529,6.16113913043,5.75111,5.14106190476
S1190,6.32380645161,6.3087,6.36656363636,7.30388461538,5.10794615385,6.67603333333,6.35891333333,5.97459117647,6.22089565217,5.92128,5.31952857143
S11903,6.20536451613,6.08216153846,6.15184090909,6.84206923077,4.75875384615,6.3303,6.47294,5.80612941176,6.12013913043,5.750075,5.0017047619
S11905,6.30076451613,6.11684615385,6.01925,6.61041538462,4.95569230769,6.06378333333,6.51974666667,5.94064411765,6.13896956522,6.29929,5.14117142857
S11907,6.29671612903,6.12493076923,6.41971363636,7.3003,5.03423076923,6.45556666667,6.37222,5.86495882353,6.14759565217,5.968365,5.2065047619
S11914,6.03248709677,6.0329,6.12957272727,6.81251538462,5.00366923077,6.12936666667,6.52652666667,5.79757647059,6.01723043478,5.68209,5.2035952381
S11917,6.5688483871,6.30910769231,6.45475454545,7.42141538462,4.90276153846,6.35111666667,6.39818,5.88835882353,6.08955652174,5.896485,5.10842857143
S11928,5.94998387097,6.17610769231,6.40655,7.11760769231,4.92148461538,6.40618333333,6.52284,5.95932941176,6.0110826087,5.88223,5.1202
S11929,6.47918064516,6.33796153846,6.52546818182,7.59104615385,4.99383846154,6.8463,6.45367333333,5.99106176471,6.08040869565,5.61092,4.99605714286
S1193,6.46051290323,6.24067692308,6.34077727273,7.38345384615,4.8254,6.22531666667,6.23789333333,5.82153823529,6.14470869565,5.892635,5.0904047619
S11930,6.1234516129,6.22976923077,6.55862727273,7.31591538462,4.92406923077,6.49945,6.48496666667,5.77516764706,6.02068695652,5.864435,5.06210952381
S11934,6.38226774194,6.07741538462,6.53,7.44509230769,4.94593846154,6.6183,6.2469,5.80214117647,5.91552608696,5.72302,5.01885238095
S11939,6.40105806452,6.29539230769,6.34592272727,7.36652307692,5.00773846154,6.48016666667,6.38734666667,6.25995294118,6.04732608696,5.687185,5.04488571429
S11944,6.47920322581,6.50959230769,6.5077,7.41443076923,4.85458461538,6.86651666667,6.37312,5.91219117647,6.01047826087,5.805995,5.07616666667
S11945,6.07909032258,6.19213846154,6.38185454545,7.29343846154,5.03729230769,6.53843333333,6.56062,5.81932647059,6.04097826087,6.208615,5.2331
S11957,6.56757741935,6.56366153846,6.49616363636,7.49114615385,5.20525384615,6.52753333333,6.37357333333,5.99860294118,6.08617391304,5.989515,5.21341428571
S11958,6.50339354839,6.11851538462,6.51201818182,7.22673076923,4.98896153846,6.51633333333,6.46742666667,5.98842058824,6.10100869565,5.83321,5.0727047619
S1196,6.11876774194,6.21487692308,6.22862727273,6.93140769231,4.96596153846,6.24298333333,6.57411333333,5.96380294118,6.17936521739,5.863025,5.24021904762
S11960,6.45183548387,6.20634615385,6.43748181818,7.14131538462,4.91363076923,6.38061666667,6.36674,5.82998529412,5.94127826087,5.87609,5.20026190476
S11965,6.13637096774,6.29274615385,6.34985909091,7.24352307692,5.11078461538,6.67905,6.44412,5.83067352941,6.07297391304,5.852005,5.17502857143
S11967,6.06437741935,5.95315384615,6.49172727273,7.34673846154,4.90427692308,6.61905,6.41269333333,5.79144705882,5.93829565217,5.75225,4.94665714286
S1197,6.19754193548,6.06593846154,6.30176363636,6.88724615385,4.86476153846,6.25628333333,6.40424666667,5.88707647059,6.00379565217,5.846785,5.14214285714
S11973,6.8246,6.6043,6.49510909091,7.81768461538,5.03226923077,6.86108333333,6.38623333333,5.88330882353,6.05449130435,6.21092,5.27450952381
S11974,6.04225483871,6.46678461538,6.18546818182,7.08996153846,4.94030769231,6.20115,6.56922,6.1912,6.24553913043,5.763625,5.23160952381
S11980,6.30560967742,6.21296923077,6.27684545455,7.36140769231,4.85068461538,6.43016666667,6.59462666667,5.94509411765,6.21154347826,5.882435,5.0629047619
S11985,6.23790322581,6.21363076923,6.2986,7.35077692308,5.01461538462,6.58121666667,6.52868666667,6.01387058824,6.16533478261,5.758485,5.08978571429
S11987,6.2581516129,6.00526923077,6.41261363636,7.21531538462,4.89031538462,6.4109,6.49324,5.85334705882,6.08637391304,5.727415,4.97782857143
S11993,6.3335,6.27168461538,6.49372727273,7.31110769231,4.99139230769,6.65848333333,6.52792666667,5.9335,6.07706086957,5.940275,5.08583809524
S12001,6.04790967742,6.17390769231,6.22220909091,7.02182307692,4.87093846154,6.25168333333,6.48038,5.86725588235,6.04883913043,5.81537,5.1265047619
S12004,6.2677483871,6.09976923077,6.52196818182,7.17089230769,4.89444615385,6.51925,6.4452,5.87761176471,6.00890869565,5.957685,5.03632857143
S12006,6.73900645161,6.21539230769,6.51618636364,7.56144615385,5.03960769231,6.56786666667,6.0357,5.84478823529,5.90721304348,5.71202,5.03531428571
S12010,6.18826129032,6.04805384615,6.55725909091,7.02685384615,5.07156923077,6.58165,6.31513333333,5.78461764706,5.9270173913,5.821745,5.02007142857
S12011,6.39312258065,6.49267692308,6.52042272727,7.20113846154,4.91292307692,6.62491666667,6.50603333333,5.99742647059,6.1183,5.722435,5.04736190476
S12012,5.8882483871,5.96639230769,6.24344090909,6.83810769231,4.94006923077,6.1769,6.45702,5.87689705882,6.02007826087,5.78902,5.10293333333
S12022,6.38070645161,6.10973076923,6.67502727273,7.20376153846,4.99395384615,6.62011666667,6.39372666667,5.85334117647,6.04283043478,5.76577,5.09647619048
S12043,6.77783548387,6.52040769231,6.48567727273,7.66271538462,4.97891538462,6.49338333333,6.39363333333,6.22803235294,6.2268,5.94337,5.19166190476
S12052,6.40250322581,6.27344615385,6.37411818182,7.47756153846,5.01906153846,6.35241666667,6.52238666667,5.76984411765,5.97749565217,5.791225,5.08316190476
S12056,6.4882516129,6.20339230769,6.36796363636,7.35280769231,5.10866923077,6.3915,6.32506,5.87913235294,6.0336,5.72143,5.04371904762
S12057,6.20623870968,6.18310769231,6.42938181818,7.25711538462,5.03666153846,6.3475,6.52035333333,5.94824411765,6.13453478261,5.95109,5.14304285714
S12058,5.8676,5.95532307692,6.12106363636,6.66750769231,4.83465384615,6.328,6.46264,5.83061176471,6.03092173913,5.85631,5.15758095238
S12061,6.3776,6.30610769231,6.42133636364,7.34231538462,5.05466923077,6.62125,6.48326666667,5.89651176471,6.05760869565,5.9922,5.35734285714
S12064,6.32230967742,6.48331538462,6.43911818182,7.37497692308,5.04303076923,7.21353333333,6.31846666667,5.85857352941,6.14404782609,5.72575,5.12023809524
S12073,6.37516129032,6.26646153846,6.38503636364,7.00740769231,4.94066923077,6.37393333333,6.61064666667,5.94479117647,6.1453826087,5.734425,4.9821
S12076,6.25359354839,6.11611538462,6.33536363636,7.14928461538,5.00841538462,6.45216666667,6.42144,5.84782647059,5.95392608696,5.660785,5.09107142857
S12079,6.10629032258,6.17684615385,6.15217727273,6.82561538462,4.92280769231,6.3252,6.37942666667,5.78639705882,6.15439565217,5.87426,5.22498095238
S12089,6.31137741935,6.13203076923,6.32126363636,7.06961538462,4.83871538462,6.34553333333,6.45673333333,5.98243235294,6.1227826087,5.771225,4.96766666667
S12098,6.45180645161,6.43998461538,6.3371,7.15256923077,4.96816153846,6.51396666667,6.47980666667,5.90309705882,6.11972608696,5.87827,5.07022857143
S1210,6.53814516129,6.3406,6.40491818182,7.49141538462,4.88232307692,6.53188333333,6.48458,5.87037647059,6.11603043478,5.922115,5.12751428571
S12101,6.20775806452,6.21506923077,6.36458636364,6.9357,4.91384615385,6.22911666667,6.54102,5.87769411765,5.94195652174,5.78633,5.06157619048
S12105,6.46755806452,6.33940769231,6.71233181818,7.84191538462,5.07730769231,6.91916666667,6.36028666667,6.01436764706,6.12387391304,5.736355,5.16697619048
S12106,6.04985806452,5.97016923077,6.4598,7.21858461538,4.80835384615,6.45901666667,6.47333333333,5.86772941176,5.95813913043,5.65426,5.01993333333
S1212,6.34348064516,6.41177692308,6.61100454545,7.49452307692,5.14331538462,7.02091666667,6.39144666667,6.00530882353,6.04153043478,5.723955,5.10984761905
S12120,6.21135483871,6.45582307692,6.42227727273,7.36252307692,4.98979230769,6.70121666667,6.44796,5.96436176471,6.07301304348,5.914805,4.97802380952
S12129,6.55492903226,6.28743846154,6.50304090909,7.55808461538,4.99105384615,6.46496666667,6.38166,6.04358823529,6.09482608696,5.8321,5.08053809524
S12137,6.45218064516,6.3242,6.29473181818,7.30083076923,4.84486923077,6.23355,6.51801333333,5.96227352941,6.09736521739,5.986765,5.23214285714
S12140,6.27270322581,6.17486923077,6.29082272727,6.98202307692,4.87015384615,6.48061666667,6.50025333333,5.82110882353,6.14536956522,5.915735,5.07946666667
S12159,6.58528709677,6.44393076923,6.44645,7.43851538462,5.19448461538,6.91896666667,6.44870666667,5.86241470588,6.10834347826,5.9953,5.28195238095
S12170,6.15642903226,6.27821538462,6.25415909091,7.08526153846,4.87377692308,6.40958333333,6.55448666667,5.86981764706,6.12199565217,5.827335,4.95057142857
S12178,6.18096774194,6.17178461538,6.48990454545,7.54306153846,4.94437692308,6.71288333333,6.27779333333,5.81346470588,6.01428695652,5.798385,5.16020952381
S12179,6.60774193548,6.45226153846,6.54897727273,7.66551538462,5.05971538462,6.96815,6.36135333333,5.99472647059,5.97369565217,5.658545,5.04609047619
S1218,6.45665806452,6.19176153846,6.5764,7.35615384615,5.02502307692,6.575,6.33982,5.87755882353,5.9734173913,5.620025,5.00738571429
S12182,6.0419483871,6.07547692308,6.57949545455,7.35362307692,5.02463846154,6.40853333333,6.54689333333,5.76297058824,5.89130434783,5.773925,4.94566666667
S12196,6.40597419355,6.32254615385,6.45401818182,7.26213076923,4.91801538462,6.44051666667,6.44112666667,5.87133235294,6.05270869565,5.94442,5.02667619048
S12198,6.29437419355,6.14797692308,6.35390909091,7.19553846154,4.9483,6.46573333333,6.37176666667,5.90216176471,6.10524782609,5.793285,5.1092952381
S1220,6.40048387097,6.39790769231,6.25269090909,7.33597692308,4.86225384615,6.41473333333,6.532,5.86512058824,6.16764347826,5.903085,5.13166666667
S12200,6.38155483871,6.35790769231,6.40979545455,7.30258461538,4.92934615385,6.27415,6.44638,5.89432647059,6.07116521739,5.93411,5.17768095238
S12202,6.03666451613,6.14863076923,6.25503181818,7.08872307692,5.00801538462,6.19521666667,6.41678,5.97129117647,6.11528695652,5.8168,5.14922380952
S12206,6.10991935484,6.2041,6.38771818182,7.16336153846,4.92284615385,6.53303333333,6.49600666667,5.89672647059,6.11974347826,5.90562,4.97386666667
S12208,6.50366774194,6.37862307692,6.45495454545,7.25253846154,4.92823846154,6.84221666667,6.31274,5.92114705882,6.20505217391,5.583125,4.88232857143
S12215,6.37244193548,6.26054615385,6.51115909091,7.45159230769,4.84274615385,6.37375,6.38730666667,5.91722647059,6.02125652174,5.943565,5.09575238095
S12221,6.61472258065,6.46015384615,6.67177727273,7.92277692308,5.17910769231,7.0416,6.39621333333,6.00330588235,6.01307826087,6.025205,5.15997142857
S12228,6.43441612903,6.2557,6.68022727273,7.39317692308,4.88734615385,6.41675,6.49733333333,5.93219411765,6.15829130435,6.007015,4.9923952381
S12231,6.18285483871,6.14869230769,6.33925,7.19513846154,4.89645384615,6.38695,6.50219333333,5.85371470588,6.0413,5.77196,5.06984285714
S12240,6.34503548387,6.23116923077,6.43715909091,7.22493076923,4.96016153846,6.66048333333,6.37556666667,5.79181176471,6.01424782609,5.84803,5.12216190476
S12241,6.34038387097,6.29031538462,6.45327272727,7.17137692308,4.98574615385,6.56785,6.37213333333,5.98135294118,6.15112173913,5.747535,5.14245714286
S12244,6.41602903226,6.27973076923,6.36776818182,7.3263,5.00156153846,6.37616666667,6.51931333333,5.99627941176,6.11100434783,5.816035,5.12384285714
S12245,6.37021290323,6.10503846154,6.46565,7.37104615385,5.01425384615,6.47201666667,6.45890666667,5.87175588235,6.09735217391,5.843135,5.16398095238
S12249,6.42467096774,6.19013076923,6.53627727273,7.23466923077,4.96081538462,6.59668333333,6.35433333333,5.86722941176,6.1095826087,5.87468,5.03547619048
S12251,6.2416,6.33880769231,6.28127272727,7.14219230769,4.90394615385,6.15593333333,6.29135333333,6.27254705882,6.21619565217,5.78769,5.08743333333
S12261,6.19896129032,6.16353846154,6.40305909091,7.11396923077,4.9668,6.40495,6.48724666667,5.87825882353,5.98387826087,5.984845,5.07823333333
S12264,6.30022903226,6.23663846154,6.32966818182,7.38341538462,4.89619230769,6.677,6.52134666667,5.83032647059,6.09033043478,5.847085,5.14055238095
S12265,6.03762903226,6.0724,6.29129545455,7.07671538462,4.82571538462,6.03148333333,6.44657333333,5.79685,6.15628695652,5.926915,5.07062380952
S12271,6.29089032258,6.27253846154,6.39038181818,7.38883846154,4.96393076923,6.42243333333,6.61653333333,6.03399705882,6.14739130435,5.73633,5.02486666667
S12276,6.70691612903,6.30619230769,6.56885,7.57407692308,5.06056923077,7.06405,6.35586666667,5.82932058824,5.97784782609,5.86232,4.86270952381
S12278,6.28852580645,6.25600769231,6.31622727273,7.35798461538,4.85203076923,6.41718333333,6.39783333333,6.00425882353,6.14703478261,5.914195,5.26859047619
S12279,6.50047741935,6.44164615385,6.48912727273,7.3685,5.07771538462,6.85195,6.53216,6.04073235294,6.27943043478,5.95206,5.21687142857
S12282,6.42518387097,6.06803846154,6.32317727273,7.08563846154,4.94658461538,6.1465,6.51837333333,5.85018823529,6.14574782609,5.79656,5.12102380952
S12285,6.38226774194,6.20308461538,6.50157727273,7.41754615385,4.90598461538,6.39803333333,6.42878,6.0692,6.10224782609,5.80568,5.09335714286
S12291,6.64916774194,6.38543076923,6.45043636364,7.44371538462,5.10811538462,6.62481666667,6.40862666667,6.01101176471,6.12886956522,6.030525,5.08325238095
S12294,6.37731290323,6.31206923077,6.4145,7.28812307692,4.92706153846,6.38875,6.62406666667,5.97550882353,6.18275652174,5.933305,5.1697
S12308,6.15752258065,6.22025384615,6.26931818182,7.09198461538,5.02013076923,6.45395,6.26842666667,6.0909,6.03055217391,5.93384,5.1305
S12335,6.09295483871,6.29588461538,6.40951363636,7.18542307692,4.87817692308,6.40351666667,6.43454,5.90572352941,6.28054782609,6.07212,5.15454285714
S12344,6.57933225806,6.53673846154,6.49076818182,7.61402307692,5.06447692308,6.47606666667,6.41127333333,6.00751176471,6.29772173913,5.86095,5.32071904762
S12347,6.36921612903,6.13801538462,6.16988181818,7.18073076923,4.78754615385,6.08213333333,6.35606666667,5.84370294118,6.14413043478,5.91934,5.18627619048
S12348,6.38052903226,6.32955384615,6.41920454545,7.25730769231,4.88768461538,6.49263333333,6.48416,5.76800882353,5.98964347826,5.848105,5.05402857143
S12354,6.68547741935,6.55986153846,6.75275909091,7.5803,5.24606923077,7.1981,6.30024,5.89571176471,5.92949565217,5.92119,5.1505952381
S1236,6.33532903226,6.15673846154,6.46717272727,7.26562307692,5.02336153846,6.2875,6.53807333333,5.75955,5.98230434783,5.736035,4.97428095238
S12365,6.27137741935,6.18813076923,6.42360454545,7.19897692308,4.9186,6.43168333333,6.44540666667,5.73947647059,6.05224782609,5.755475,5.00449047619
S12366,6.44600967742,6.14777692308,6.39608636364,7.23519230769,4.80379230769,6.38426666667,6.50814,5.83047352941,6.20615652174,5.76181,5.047
S12374,6.47678709677,6.41937692308,6.45533181818,7.39093846154,4.87162307692,6.38665,6.5256,5.89513529412,6.14385217391,5.542335,4.89547619048
S12385,6.4044,6.21763846154,6.66022727273,7.60127692308,4.92716923077,6.69166666667,6.47830666667,5.88009411765,6.18814347826,5.838345,5.02963333333
S1239,6.24538709677,6.45216923077,6.22061363636,7.02881538462,4.93834615385,6.40413333333,6.32569333333,6.0241,6.20216086957,5.99805,5.01702857143
S12391,6.38967096774,6.22590769231,6.45143181818,7.33894615385,4.91506923077,6.4441,6.55803333333,5.84513823529,6.11377391304,5.82725,5.06766190476
S12394,6.37038387097,6.11788461538,6.51662727273,7.26116923077,4.80079230769,6.61658333333,6.45702666667,5.90858823529,6.0318,5.690855,4.99337142857
S12406,6.51123548387,6.30190769231,6.39686818182,7.24503076923,4.88026923077,6.43685,6.48414666667,5.91277352941,6.22786956522,6.070745,5.13503809524
S1241,6.17505483871,6.01284615385,6.18925909091,6.91448461538,4.93107692308,6.27101666667,6.61648,5.8854,6.08023043478,6.02592,5.18146190476
S12410,6.2275,6.05606923077,6.47207727273,7.04236923077,5.0007,6.55086666667,6.23185333333,5.82983529412,5.90760434783,5.83826,5.00424285714
S12417,6.20600645161,6.11558461538,6.31378636364,7.21403076923,4.80570769231,6.33098333333,6.57375333333,5.90508529412,6.0383826087,5.814185,5.11226190476
S12419,6.40599677419,6.3792,6.30495909091,7.1207,4.89966153846,6.73381666667,6.62129333333,5.94120882353,6.28224782609,5.97011,5.11612857143
S12428,6.03513225806,6.08423846154,6.35489545455,7.06122307692,4.95403076923,6.43361666667,6.25374,5.86856764706,6.04737826087,5.64682,4.93252380952
