Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE	Absolute score (sig.score)
S10001	0.0878074881960014	0.116300819918172	0.408068253810108	0.155890277942588	0.233196344977376	0	9999	0.351578630881361	0.99931626621971	1.00126318484425
S10006	0.0922250472145927	0.116539819803413	0.355284885660684	0.141210587532497	0.295130176868918	0	9999	0.318331754810238	1.02136263084706	1.0003905170801
S1001	0.0518701608860746	0.175691517697933	0.358075990831412	0.118860934675312	0.296501828402642	0	9999	0.36973219325178	0.985435319112319	1.00100043249337
S10010	0.024638567992327	0.169046580633924	0.387047315968196	0.193110524668315	0.227088977126243	0	9999	0.403238560133483	0.976064228554775	1.00093196638901
S10011	0.0557947392075916	0.140515021530222	0.338181013443885	0.12148187751035	0.344890907503237	0	9999	0.404508131276227	0.960634274477109	1.00086355919529
S10014	0.0674010862660068	0.150841434338557	0.449478361671595	0.12273561840965	0.210677021229372	0	9999	0.378969560804609	0.975148621684216	1.00113352191518
S10026	0.0614888732283209	0.125853578543033	0.303786877316973	0.136814746785477	0.372714988946391	0	9999	0.340700940257227	1.0094216056122	1.00065906482019
S10032	0.0685712331399609	0.178462128241196	0.334154912217245	0.117405640887496	0.302734309969974	0	9999	0.381226171539424	0.977358082291887	1.00132822445587
S10036	0.0318648917473011	0.127389599203081	0.334778986229436	0.177800486860292	0.328556553039994	0	9999	0.367932726973329	0.99763587965214	1.0003905170801
S10042	0.054654384747153	0.145230252446162	0.383247706405756	0.13241154724744	0.28491273536501	0	9999	0.38592676660541	0.974032925329876	1.00045662621152
S10044	0.0538823353281209	0.125175905658752	0.365833954800874	0.140505198774592	0.31539775743923	0	9999	0.356752684351349	0.996207959426181	1.00079515200157
S10049	0.0860613484493626	0.111881697290657	0.360601974743987	0.111297210187472	0.331355914561139	0	9999	0.334663330039985	1.00580509109063	1.00119814523262
S10057	0.0603811231872862	0.156509045329917	0.39997721793155	0.0937524319821108	0.290975885701489	0	9999	0.377784662928507	0.973985217220623	1.00159570413235
