Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages
mix_1	0.0868844422257741	0.248160602689001	0.332755702661434	0.161673145121765	0.107322534082667	0.0632035732193591
mix_2	0.117441320859456	0.244194703574706	0.301711973037954	0.220047115802988	0.100369969833864	0.0162349168910308
mix_3	0.108030016690334	0.223887546257751	0.233036653672468	0.160215608109872	0.205195962053942	0.0696342132156321
mix_4	0.107357737896758	0.333942924687433	0.329434271998661	0.0674841344740952	0.142263215422759	0.0195177155202948
mix_5	0.112229327612255	0.279260984042528	0.3132932705904	0.0626589533497687	0.193457606623506	0.0390998577815432
mix_6	0.106445771243978	0.309690450493443	0.328910788133037	0.0956060441166355	0.14564177155137	0.0137051744615364
mix_7	0.112748808615729	0.253019212875138	0.281415122785947	0.100278027669774	0.213068032758782	0.0394707952946303
mix_8	0.0983553225544648	0.23766440579973	0.287032758740934	0.17780421195465	0.17500070105476	0.0241425998954613
mix_9	0.10952863845095	0.330410457364752	0.354022071884285	0.0749092617376672	0.107187868382813	0.0239417021795333
mix_10	0.121751101233744	0.307051933856699	0.264110345365911	0.113186957828063	0.121585608557994	0.0723140531575889
mix_11	0.123401992474111	0.278304555736667	0.339458109644851	0.158321697923051	0.0348663145808638	0.0656473296404567
mix_12	0.086434695673124	0.304720185343695	0.302474756396017	0.0820312117600552	0.186760244184345	0.0375789066427633
mix_13	0.0837772500495447	0.338720540699604	0.281362668601759	0.168716303725286	0.093809119810873	0.0336141171129334
mix_14	0.115895062359979	0.331099084776081	0.324756768158636	0.0816470820793542	0.083442904867085	0.0631590977588641
mix_15	0.102516659875166	0.265123305543002	0.299058599585076	0.140138134511302	0.166138070086822	0.0270252303986324
mix_16	0.118551802374994	0.209221610434368	0.220950598293089	0.178372092402909	0.238196454401817	0.0347074420928233
mix_17	0.111695258080779	0.238634579386138	0.21326147358735	0.180519499243495	0.232822978852325	0.0230662108499132
mix_18	0.110191825937499	0.330583566794882	0.23143625472075	0.190539393186134	0.0767337805638989	0.0605151787968353
mix_19	0.0842287977118765	0.224652244400793	0.237197445341568	0.191618157227588	0.199690016104513	0.0626133392136623
mix_20	0.110574396490131	0.302922455636536	0.311968080109893	0.173503324680977	0.0886872244490479	0.0123445186334147
mix_21	0.0929488591870801	0.291368257363539	0.228959235325235	0.160921054563918	0.19925820777685	0.0265443857833782
