Mixture	CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT	P-value	Correlation	RMSE	Absolute score (sig.score)
Mix_11	0.0831236253383665	0.20433933712725	0.382019539032565	0.0261272024513392	0	0.0555124168453606	0.147253220494967	0	0.0925945541730363	9999	0.997076863416607	0.11659032191653	0.990969895462884
Mix_12	0.214515797218726	0.0922504868438219	0.238662820426913	0	0	0.0891244818229615	0.185149558023375	0.0197075637893736	0.163143388906716	9999	0.996416467906818	0.158476984199535	1.00255409703189
Mix_13	0.0993665991993615	0.324650209406909	0.299346650909442	0.0188369329117398	0	0	0.147470229718861	0.0566857515261554	0.0497430946515012	9999	0.996417626133825	0.122179583001444	0.996099468323971
Mix_14	0.0437726973276651	0.124145674047716	0.242676692779747	0.0166792342209693	0	0.0837805128386413	0.273243306035989	0.106198159848248	0.111201901260017	9999	0.99651128683644	0.0875166241165489	1.00169817835899
Mix_15	0.104708418686458	0.161996093646913	0.386126272153785	0.021388070047698	0	0.0931333638811185	0.128967705688014	0.0289352860390633	0.0760741090576613	9999	0.997291297995481	0.120226504432062	1.00132931920071
Mix_16	0.152581815005688	0.23076335523037	0.360892526913178	0.0138905271189855	0	0.026615190387409	0.100344359448154	0.0517373656582383	0.0590192048854237	9999	0.997198475088772	0.137954069721987	0.995844344647446
Mix_17	0.0948909366380285	0.173708833060531	0.358429099821053	0	0	0.0744080689912873	0.136222683534483	0.0803321881165874	0.0795041300491584	9999	0.997459315627336	0.105545098182685	0.997495940211127
Mix_18	0.121833064386637	0.16129209172373	0.513384272994089	0.000516238241027977	0	0.071827174254839	0.0756923403176292	0	0.0411435552166918	9999	0.995724452552787	0.150991393864458	0.985688737134644
Mix_19	0.236082316385412	0.127286850034847	0.168178447331243	0	0	0.0588905291932094	0.178417024060351	0.0978122404133512	0.120888698127766	9999	0.99597622426944	0.156688654592414	0.987556105546179
Mix_20	0.175376843831685	0.254967613685797	0.33930948593648	0	0	0.0203139745951115	0.105809191388061	0.0309608080349963	0.0747758313077204	9999	0.996228694120491	0.158345737951243	1.00151374877985
Mix_21	0.236363319903516	0.234721909077331	0.301443327191752	0	0	0.0147412003634638	0.0781971927036018	0.0576105015754142	0.0758885679022558	9999	0.995727710759379	0.178631484782754	0.998966018717334
Mix_22	0.262153915799956	0.132895025229229	0.217743110534394	0	0	0.05679172231793	0.148460908682592	0.0475247830175444	0.13967499538701	9999	0.995344629738743	0.180421061876566	1.00524446096866
Mix_23	0.107444822336735	0.304460307908598	0.408888464188983	0.0385687821413302	0	0	0.102520208890592	0	0.0363696650536856	9999	0.995709674291215	0.141883450431472	0.998252250519923
Mix_24	0.177157296568055	0.0511355795416364	0.439734690799713	0	0	0.06442845766995	0.0663786391938872	0.142711611124508	0.0707311161045847	9999	0.99626580415279	0.126625359447149	1.01227739100233
Mix_25	0.0547908122823207	0.307280661033191	0.250016647800273	0.022274909577148	0	0.0775773701946245	0.160692036420539	0.0416415526720803	0.0817574422869607	9999	0.996702423045091	0.107166008597585	0.996031432267137
Mix_26	0.0914350909837523	0.209487817794934	0.379901574193157	0	0	0.0651743550725508	0.112167138285378	0.0895281077475631	0.0608700408820883	9999	0.997156658859651	0.10841473747543	1.00856412495942
Mix_27	0.208156288264684	0.255490653567789	0.261995365106042	0	0	0.0242021802067285	0.0378011490058993	0.156554299949999	0.0501871735121347	9999	0.995910757615745	0.148168997711842	0.994387109613277
Mix_28	0.210696975221776	0.199273801697359	0.324235013258602	0	0	0.0317014900377467	0.121004255150338	0.0207350942891859	0.0847321810000102	9999	0.996217339680587	0.172891161955799	0.992378810655018
Mix_29	0.0887003651451228	0.244835506916165	0.37689436742	0	0	0.045247844607702	0.100067921296182	0.0782573789701031	0.0599323927848017	9999	0.996954751285787	0.112238777563291	0.993935777140076
Mix_30	0.0546001957646841	0.175398158214304	0.207452578384798	0	0	0.0516356971237229	0.252498886269326	0.159371445864818	0.0907112481741668	9999	0.995354316504449	0.0987216332599308	0.99166820979582
Mix_31	0.140765976718946	0.253024073364345	0.340735506070861	0.0334426809970753	0	0.0220363171218718	0.125127418916246	0.0240774322729762	0.0493416854538864	9999	0.997502237796042	0.136634060178352	0.988551090916208
Mix_32	0.164927702200385	0.170385198697987	0.491896368270496	0	0	0.0501096969730348	0.0566915846938519	0.0335444596862166	0.0406861022771628	9999	0.99557981789821	0.159438820833255	1.00824111279913
Mix_33	0.173303654225056	0.117475454345919	0.359343297947687	0	0	0.053199987180333	0.1201230731314	0.082893968455388	0.0968762155843663	9999	0.997397707409089	0.130010597426434	1.00321565087015
Mix_34	0.247311099596764	0.229223844783684	0.246508936626392	0	0	0.04165007246661	0.119953955863152	0.0277858689945991	0.093848568351008	9999	0.994095718816503	0.195323729171595	1.00628234668221
Mix_35	0.0897421823992735	0.204614157435215	0.36762013315353	0.0286985185349475	0	0.0134146330909199	0.200415106639042	0	0.0966769102221701	9999	0.997164533562892	0.112958342702698	1.0011816414751
Mix_36	0.11560437790001	0.252367821226524	0.306073061447856	0	0	0.0193056899195915	0.166333191635019	0.0448063688064923	0.0913538337119542	9999	0.99718610770695	0.120879093723489	0.995844344647446
Mix_37	0.137520961797903	0.139749687820813	0.184215161118913	0	0	0.0688169803162312	0.23113613435929	0.115886035624714	0.122844663477252	9999	0.99628727723586	0.112558289604013	1.00016962451512
Mix_38	0.195754594812521	0.116559552003468	0.298358983426868	0	0	0.0865755045188215	0.161653921753182	0	0.144313094355289	9999	0.996584606933664	0.159243248625367	1.00321565087015
Mix_39	0.235983218308494	0.2607826556473	0.368093139301521	0	0	0.0215346669918134	0.0363208709964622	0.00469500848520926	0.0611415311854073	9999	0.992734324421823	0.209023992248847	0.988551090916208
Mix_40	0.0970591775563842	0.227524366623965	0.166131306761588	0	0	0.0597864021924003	0.24640281132057	0.0701648927289399	0.129030511140123	9999	0.995722812618483	0.114172698378898	0.996099468323971
Mix_41	0.119691417699674	0.191887793818287	0.26368724247772	0.00139131031949795	0	0.0375263561770704	0.231544599780176	0	0.142022294931467	9999	0.995341142644907	0.135252844542656	0.987751015203893
Mix_42	0.0960593177211524	0.216961590001258	0.385309033224924	0	0	0.0658398481091278	0.0808768663897699	0.117252331377041	0.0347877611445667	9999	0.99691370003621	0.110458979698723	0.99708674796784
Mix_43	0.180885373399897	0.259051403312234	0.203848274696793	0	0	0.0450825341362102	0.162517176116088	0.0310497801695087	0.110104480522373	9999	0.996216543320799	0.156176807180344	0.992539022353104
Mix_44	0.166143864149579	0.117463347356779	0.241289271272545	0	0	0.120319435923781	0.176546472446155	0	0.184586460582001	9999	0.9940657025883	0.158000437485393	1.00634885173084
Mix_45	0.176999514460635	0.143801384135447	0.220942466316963	0	0	0.0417971655857126	0.136528231840417	0.189121105999583	0.089062382181164	9999	0.997139402205953	0.109836751422403	0.998252250519923
Mix_46	0.147582849691828	0.246972205073896	0.333021104431769	0	0	0.0265826169517413	0.0539159644127204	0.159223367817546	0.031667910337833	9999	0.995577278594332	0.129422925746428	0.998966018717334
Mix_47	0.236421022289231	0.214564277120343	0.191873032855867	0	0	0.0674962203294114	0.150270348034024	0.0301687125969155	0.110904565133201	9999	0.996140409488944	0.179373387459202	1.00169817835899
Mix_48	0.119381927055931	0.257739747664456	0.346126377357379	0.0309919497346394	0	0.00899654638510356	0.161439723211462	0	0.0732414447195046	9999	0.997514991851265	0.128226021160736	0.997917716128475
Mix_49	0.0530447596619968	0.140910111871716	0.235410946445258	0.0452016827952091	0	0.0719356237553417	0.312776972245732	0	0.144965354320915	9999	0.996661474384703	0.0949342687037794	1.00424545109617
Mix_50	0.155267314880011	0.11667276914237	0.328525357631676	0	0	0.0749722252406246	0.0787017952381428	0.165103120898176	0.073786805125939	9999	0.996998635516496	0.112603329087503	0.99302938815694
Mix_51	0.131163239386638	0.232711330824759	0.35213433913778	0.0396643251656439	0	0.0473132326739361	0.121870323083868	0	0.0726391499385022	9999	0.997307780714985	0.136064661967985	0.997495940211127
Mix_52	0.131626681699347	0.0840373987349887	0.194289042323059	0	0	0.101346498298579	0.192681904924177	0.15878779726884	0.131363597016913	9999	0.997699043613265	0.0897569136377087	0.994132920265905
Mix_53	0.216176784176982	0.214356899978075	0.279188322291795	0	0	0.0398315430125766	0.0930132705880037	0.0883331864285994	0.0745846261547342	9999	0.996602389753365	0.158587494908897	1.00548463263077
Mix_54	0.198710005042172	0.128217493247769	0.175308360996238	0	0	0.073283161716114	0.249438473638428	0	0.180286966327935	9999	0.989681223085204	0.186443299901329	1.00524446096866
Mix_55	0.128480125408389	0.104101434686459	0.17385500030011	0	0	0.0649203769168667	0.286602702732555	0.0714732203603217	0.15563379297653	9999	0.996122029560563	0.11208191066404	0.985066653381232
Mix_56	0.189670812380565	0.125789478811718	0.26211642812643	0	0	0.077216544893679	0.0936732953772878	0.174547007923231	0.0822308934557454	9999	0.997265384157188	0.120325876561274	1.00524446096866
Mix_57	0.118320883973024	0.0554915273962321	0.257135929822529	0.00544658754294588	0	0.0908420725577126	0.290440597429274	0	0.18191594931233	9999	0.992567373271441	0.143671210776446	0.999593548034049
Mix_58	0.111549051503425	0.160706604078242	0.36553839314662	0.022884948169207	0	0.096055082510844	0.144456602690846	4.3753320411374e-05	0.112853115082657	9999	0.997558294155865	0.121946508640563	1.01408755050225
Mix_59	0.11138833261797	0.124745956764532	0.17101112861651	0	0	0.0371209638906363	0.325159213551273	0.0601547115486108	0.157975798556648	9999	0.994464558536284	0.119716657112895	0.987556105546179
Mix_60	0.0353770376939485	0.29513784672254	0.245483062875229	0	0	0.0939447940732593	0.0797668373666542	0.19605935097023	0.0559292486571314	9999	0.994893276532387	0.103828159239382	1.00169817835899
Mix_61	0.141095842413856	0.28767384733131	0.207332020161612	0	0	0.06676272093685	0.15796208332859	0	0.131712508180886	9999	0.995677894481249	0.150751357120569	0.992539022353103
Mix_62	0.0324900344345667	0.340558623834531	0.229485883550442	0.0231520664660117	0	0.0165510797104262	0.245070871380465	0	0.106360559144213	9999	0.994669552562576	0.117242839201154	0.993669118520655
Mix_63	0.199788662101361	0.102253720739985	0.181269897145238	0	0	0.068632059834413	0.258910618714681	0	0.186640981675449	9999	0.992762232742533	0.169620801342793	0.997495940211127
Mix_64	0.25814694914011	0.215594927366936	0.203513812096562	0	0	0.0402221627036507	0.107600930291306	0.063735034229251	0.103725206525288	9999	0.995650510431076	0.183237721829496	0.992539022353104
Mix_65	0.214824966191237	0.214607774270166	0.278577985422456	0	0	0.0244398383468376	0.103501520401611	0.0807365640551196	0.0865270021827223	9999	0.996388859310075	0.158155989200839	1.00321565087015
Mix_66	0.066447222823166	0.254123689543145	0.34731634582619	0.0219928894621874	0	0.00740755619722704	0.190407822673404	0.0227078231040206	0.0836309990736508	9999	0.997049502679333	0.105086231655095	0.99403434870299
Mix_67	0.177542172172856	0.30630923445162	0.277637478393989	0	0	0.0408116344483993	0.0965870357859976	0	0.10305295269405	9999	0.991848815064902	0.187658015760811	1.00194050794691
Mix_68	0.171418682599473	0.158638427400142	0.303047473018115	0	0	0.0626429065317131	0.0750592211616175	0.148447378301085	0.066259675124258	9999	0.997189392653061	0.123530150483705	0.985513764136403
Mix_69	0.105697673149454	0.339826348535395	0.251528361871953	0	0	0.0131459447012119	0.156542844557604	0.0553098194864083	0.070770687713482	9999	0.995831970070544	0.129855257851882	0.992821680015508
Mix_70	0.132888477051914	0.14320470016316	0.357768454065859	0	0	0.0659416586710257	0.0909290542879984	0.111851174359478	0.0883863768634496	9999	0.997002670791291	0.114507680126736	0.990969895462884
Mix_71	0.120777549039453	0.19179010582505	0.159476085016981	0	0	0.0660463407534926	0.218622570919831	0.103854636159975	0.137035107844297	9999	0.996263162542419	0.110292825980417	0.99760239555908
Mix_72	0.242380151568782	0.171341610352733	0.438929809020657	0	0	0.0314405943258048	0.0402883516128481	0.0722238847039266	0.000751424242541322	9999	0.995340850606144	0.188510187823249	0.997355825827292
Mix_73	0.110752310883192	0.102834752230287	0.197723492852224	0.0178162233305099	0	0.0448268162950076	0.322445996290363	0.0584800492108117	0.14096470355505	9999	0.996112015012986	0.105886464059325	0.995844344647446
Mix_74	0.171794077096459	0.281415647428971	0.229907361580684	0	0	0.0301847124476496	0.171861470955037	0	0.112052441934657	9999	0.994931893839127	0.165913212354047	0.997215711443457
Mix_75	0.0710183586410525	0.186100002522924	0.26276588145141	0.0206088274681796	0	0.0444836083666274	0.277499794150082	0	0.139221705758717	9999	0.996107060833067	0.109538102244242	1.00169817835899
Mix_76	0.0648669316466804	0.182041878123022	0.225039408866806	0.0177609254342265	0	0.0536723251798915	0.291683589726311	0.0235471214305915	0.141218195077356	9999	0.995994480337503	0.104624867328917	0.999830375484884
Mix_77	0.197258608064727	0.155261701144315	0.290241099823114	0	0	0.0649292483271552	0.140373677583475	0	0.151935665057213	9999	0.993682479175186	0.174915184650301	1
Mix_78	0.0420699786712054	0.0958048120168645	0.30735821261342	0.0125284238316189	0	0.0834545744057164	0.239533963418744	0.0968451858078478	0.119179158087111	9999	0.997278847896022	0.0791880327266577	0.996774308852528
Mix_79	0.166436080533111	0.121507691093403	0.125545124603392	0.0154252542138125	0	0.0650405593818694	0.323256358507438	0	0.190267383416681	9999	0.991552141768496	0.159904170764609	1.00747845174971
Mix_80	0.129849606219606	0.190157816950802	0.370381992330665	0.0423412283097683	0	0.0593197525603801	0.122267599821481	0	0.0873801821662903	9999	0.996505825230412	0.136880943068008	1.00169817835899
Mix_81	0.181218786476066	0.206570230173046	0.193587206543096	0	0	0.0384672390810626	0.201979993769243	0.0638769295744382	0.119156358186424	9999	0.996314487256254	0.141559033256633	1.00485674380338
Mix_82	0.0167163204474781	0.241726710786073	0.203051966307048	0.0327309366902114	0	0.0797981474511177	0.239221691031587	0.0906633078414181	0.0919352640925129	9999	0.99575126975747	0.0952386113865594	0.995844344647446
Mix_83	0.16009142701678	0.276136426278662	0.282508261477991	0	0	0	0.160208849861342	0.0246094740076672	0.0939415015686852	9999	0.996512681624101	0.147233015083359	0.997495940211127
Mix_84	0.174528203585018	0.179759857140395	0.295824202410428	0	0	0.0673921776265875	0.101416746710941	0.0846791933298442	0.0974335829462697	9999	0.997100021736038	0.136637745014415	1.00103396374948
Mix_85	0.0579599360201093	0.19991622357261	0.330310999709373	0.0335757111540528	0	0.0223858489725106	0.242903253057276	0	0.119464614648765	9999	0.997070873729918	0.098242465670272	1.0065165871347
Mix_86	0.196354037889477	0.155908844313607	0.176729820309242	0	0	0.0364410559570057	0.215823554240695	0.0781185834407127	0.134026563750494	9999	0.996063271211727	0.141138071262485	0.993402459901234
Mix_87	0.152139394358959	0.345515111451304	0.256313296733879	0	0	0.0201353821341008	0.10949050568257	0	0.104343731329381	9999	0.991267560214064	0.181703971004038	0.987937421690193
Mix_88	0.121344697342716	0.252121149198056	0.416182716367944	0	0	0.0376642716588662	0.0423756554109443	0.100741401631432	0.0232392269106966	9999	0.996156296122322	0.130361354583873	0.993669118520655
Mix_89	0.227932778710485	0.0783705542524013	0.251228571943512	0	0	0.0715927663187559	0.191165651265766	0	0.170275062601827	9999	0.994378847948305	0.176648173931313	0.990565385092747
Mix_90	0.0418688709784529	0.206105838628732	0.209578825597114	0.0281109284228837	0	0.0505402835085956	0.314982599996457	0	0.143199762481041	9999	0.993457799666736	0.122396496010987	0.994387109613276
Mix_91	0.0565356101172245	0.349619224044356	0.34664653623757	0.0258747341909945	0	0.0236012374599437	0.125045634240597	0	0.0790258754401554	9999	0.995208417404048	0.126343992488938	1.00634885173084
Mix_92	0.119049674237792	0.194326905604616	0.300778819429572	0	0	0.0442650330674805	0.201014907779185	0	0.137651407849194	9999	0.994231477742708	0.144394065985244	0.99708674796784
Mix_93	0.223976860998523	0.140675033323379	0.449318477901389	0	0	0.0714352691648837	0.00948533179250566	0.0341193852251566	0.0552384464271388	9999	0.991161484721487	0.202151226420982	0.984248804832976
Mix_94	0.121039948094473	0.287215039157054	0.405477025898252	0	0	0.0276003767208164	0.0682483951770466	0.0435568168808983	0.0503683432828165	9999	0.996502130210688	0.137437732386663	1.00350594521136
Mix_95	0.0913337391899659	0.181619648240817	0.363495674604257	0.0267123820507223	0	0.0445856670347491	0.179376344201548	0	0.113910508427425	9999	0.996271898613496	0.120403522649462	1.00103396374948
Mix_96	0.133146764125412	0.115171018763347	0.36404246051792	0	0	0.0898822162606062	0.134704035786568	0.0707122255774446	0.0901545624864561	9999	0.99761670302558	0.118204535479987	0.997813283517754
Mix_97	0.190507884208978	0.226682164556136	0.183922394053869	0	0	0.0674156312356298	0.17574966274783	0.028671923019138	0.123081772445557	9999	0.995398895514455	0.162865815237316	0.996031432267137
Mix_98	0.306406642286603	0.297543603063467	0.325590875914699	0	0	0.00888592972600671	0.00434395198001597	0.0237384307041804	0.0217995758049274	9999	0.987617961917062	0.255312244164963	0.988309009479899
Mix_99	0.0732727206549581	0.0324129879469385	0.485071904848728	0.0142693633679554	0	0.114299022232036	0.133146624671961	0.0383302867973474	0.0966151855014466	9999	0.996529134711932	0.10613727276668	0.987418096021371
Mix_100	0.204405599622962	0.201357426824919	0.311368553015287	0	0	0.0288771479948763	0.133907484878454	0	0.125088076970047	9999	0.992494053891003	0.186109994371291	1.00500428930655
