Mixture	CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell	P-value	Correlation	RMSE	Absolute score (sig.score)
S10167	0.264621046285259	0.0130288807043175	0.0598915359253779	0.190415404046747	0.127893033839372	0.16996690765154	0	0.464505216842229	9999	0.346794530763511	0.942342959573852	1.29032202529484
S10168	0.474067515561797	0	0.0577713644086237	0.145240920219793	0.097238452011424	0.293946168859375	0	0.259325423070993	9999	0.356021610897979	0.93519778712779	1.32758984413201
S10173	0.407177461528677	0	0.0358901458605556	0.0910017619775493	0.111210997138446	0.432139447181863	0	0.243048561394172	9999	0.375785379909891	0.92703555671796	1.32046837508126
S10175	0.426580814593163	0	0.0639712688712393	0.121553568003864	0.142528429880617	0.364750489735479	0	0.198655826895783	9999	0.352307717691314	0.939871944719247	1.31804039798015
S10179	0.437130311841041	0	0.041569070544577	0.106442951176179	0.0861658223226584	0.19911286675867	0	0.486734059042556	9999	0.33910746479843	0.941595128438873	1.35715508168568
S10186	0.570369966324836	0	0.0526466755694402	0.0745367353450239	0.0721647666387204	0.169482266237598	0	0.385765650345673	9999	0.35151548092085	0.936324030714215	1.32496606046129
S1019	0.451810938434439	0	0.0530017679478207	0.158317655080689	0.113366921543835	0.306131048389609	0	0.229072256498678	9999	0.363676815273822	0.932536121622145	1.31170058789507
S10190	0.514110832437996	0	0.0545559658376038	0.0225137033535506	0.11122767329067	0.406987022583244	0	0.231389455596304	9999	0.371217477578228	0.928972525446151	1.34078465309937
S10195	0.333636344709875	0	0.0595433534140821	0.0964138959415092	0.17335415587713	0.470427811028686	0	0.168239662447286	9999	0.313415465936362	0.963177500452132	1.30161522341857
S10196	0.342715165513178	0	0.0587872722517334	0.1336815598971	0.12044636736479	0.419838833000563	0	0.255161973775465	9999	0.351262268598461	0.938816395852044	1.33063117180283
S10200	0.368851272500753	0	0.096464908118024	0.165331831218733	0.130667348454063	0.215798123634268	0	0.33896411909006	9999	0.369634464791545	0.932384885659956	1.3160776030159
S10201	0.311879795118363	0	0.0905539475150027	0.263023504939108	0.193138119605568	0.318149438776211	0	0.0961967420366774	9999	0.330628313329911	0.962411655679745	1.27294154799093
S10202	0.287005571486649	0	0.0902567642623413	0.279879229452413	0.115557554155789	0.174636426528652	0	0.35418856818619	9999	0.362680863676164	0.934972646874128	1.30152411407203
S10205	0.518739502224508	0	0.0614588298541648	0.144072564011934	0.106061978165887	0.382305968732505	0	0.133728859064014	9999	0.332166604840888	0.945443193872548	1.34636770205301
S10211	0.345332060304635	0	0.0767297881697708	0.044911305588637	0.139224170556926	0.360467293230223	0	0.309282266303935	9999	0.339543291280263	0.947119936640116	1.27594688415413
S10221	0.380365592224285	0	0.0729305424490927	0.110464766493563	0.132993480058159	0.410207261064905	0	0.224331288165619	9999	0.360249004475107	0.935835157189494	1.33129293045562
S10222	0.351391351011372	0	0.0891072790496463	0.0829908784510756	0.15637681987362	0.376053555503601	0	0.230786028073553	9999	0.349308848398511	0.945009007999004	1.28670591196287
S10226	0.480215551182852	0	0.0559937762767247	0.0880083317389552	0.126671133883392	0.339067119360436	0	0.238572736088889	9999	0.362198479652816	0.933679722692467	1.32852864853125
S10227	0.316959792590451	0	0.0629189620230904	0.114825782943499	0.142383510009571	0.467743641879546	0	0.201944688148483	9999	0.338867200032695	0.946892586976182	1.30677637759464
S10228	0.365739919191043	0	0.0828573087369033	0.154711055544236	0.143169796866916	0.413931706952822	0	0.158657946502832	9999	0.372808078233412	0.931221116642506	1.31906773379475
S10232	0.295336901178082	0.0200089544206569	0.0412519224579957	0.049817790725569	0.108221692605686	0.134186353080547	0	0.634010913120304	9999	0.364985139918938	0.932063922900642	1.28283452758884
S10248	0.531208327122009	0	0.0469526592785542	0.0269007306184104	0.115726735618225	0.410343554768539	0	0.195049829675253	9999	0.355426919850586	0.935757620408683	1.32618183708099
S10249	0.323101442010887	0.0229051242350603	0.117787755060073	0.198980239146359	0.143740168040566	0.326919234234309	0	0.192184347636046	9999	0.369433230225237	0.934566880426564	1.3256183103633
S1025	0.47080897603454	0	0.0766905489850097	0.133719758762464	0.09232489036693	0.206646621457753	0	0.350345884363067	9999	0.356796143807341	0.935013419214242	1.33053667996976
S10266	0.216944267448186	0.133919696812585	0.0528760835672239	0.282180547239598	0.147555064485619	0.304510177059298	0	0.141621334736767	9999	0.340173957382109	0.946604538045787	1.27960717134928
S10269	0.486591266681211	0	0.0806317005233692	0.126260366637338	0.125437740948148	0.153400533418513	0	0.327371320687136	9999	0.36277476312116	0.934245216170583	1.29969292889572
S10272	0.420952130480828	0	0.0690148748343171	0.133007673600607	0.142128652775638	0.403256368042167	0	0.114653000867634	9999	0.342515803513859	0.945031114424535	1.28301270060119
S10273	0.457645444827982	0	0.0835628312204549	0.202758681587897	0.115438619505347	0.237291762481029	0	0.226025407203974	9999	0.354055053888769	0.937604809368337	1.32272274682668
S10274	0.381115004445235	0	0.0607421642384008	0.135020175723262	0.133827698931463	0.417629147878926	0	0.174376809897982	9999	0.349999172763314	0.940448896249673	1.30271100111527
S1028	0.526218867611379	0	0.0551063226310378	0.0334818340351842	0.131175268605706	0.399614798843627	0	0.192580631156084	9999	0.372286226218591	0.929154727047692	1.33817772288302
S10280	0.576837029857464	0	0.0431383921716748	0.0797945097936537	0.110442751923131	0.0342796021055714	0	0.515416219666006	9999	0.307057170875111	0.955402462858975	1.3599085055175
S10283	0.486282004552529	0	0.0617219014205822	0.0630297083868353	0.0949007141540934	0.182919492425524	0	0.464954698299523	9999	0.359021092287603	0.933858849931751	1.35380851923909
S1029	0.41637192644609	0	0.074548175344816	0.156166207096142	0.123076428058025	0.292331869985802	0	0.250877321447474	9999	0.347323303719208	0.941101101553785	1.31337192837835
S10292	0.445158029920391	0	0.0130490606939068	0.0804691520768744	0.124878520553738	0.407004308101699	0	0.229959013779572	9999	0.342325217725046	0.941484306122673	1.30051808512618
S10294	0.507843314053791	0	0.0162282249330473	0.0450012362915129	0.103736780347221	0.227595040732315	0	0.423345606985794	9999	0.349422406758809	0.937514209733358	1.32375020334368
S10302	0.364652700047248	0	0.0580951274144031	0.0646267549602525	0.124516402642797	0.327544870950693	0	0.365211680968423	9999	0.354914306219886	0.937488109575299	1.30464753698382
S10303	0.340546350639762	0	0.0646174064312248	0.223132061313244	0.120915296529806	0.269489824203782	0	0.284467520900424	9999	0.385385375465473	0.923710733146415	1.30316846001824
S10323	0.309327297333977	0	0.0759073744381275	0.207392589068043	0.13013125466378	0.354918380784273	0	0.228824513345827	9999	0.341353626142676	0.945274500550883	1.30650140963403
S10326	0.476727921557338	0	0.0798361590241779	0.176863428839296	0.105219362922317	0.290975257181722	0	0.201009042277979	9999	0.340191141509861	0.942778811229592	1.33063117180283
S10328	0.364474677794612	0	0.0497335055040055	0.246778222897742	0.113799882782525	0.260276898310337	0	0.291307148987015	9999	0.353894998217611	0.937067505221296	1.32637033627624
S10329	0.476097936182724	0	0.0659566030181217	0.140292041972456	0.106220768597581	0.251909540771721	0	0.289491214781016	9999	0.349025149044398	0.938677867412509	1.32996810532362
S10336	0.320394702365111	0	0.0939769337596917	0.290815078873898	0.107636606401786	0.188379329335724	0	0.304461888158341	9999	0.365886662931189	0.932849671045503	1.30566453889455
S10340	0.472388367599836	0	0.0552546603061194	0.125308506997181	0.120591618574913	0.412855636193676	0	0.131451504421966	9999	0.359779190208417	0.934486897432512	1.31785029409369
S10347	0.109447457416996	0.24673816274033	0.0522139690385792	0.268374760839094	0.128457823029978	0.184203066805455	0	0.256929816050267	9999	0.342194742681622	0.943935508171295	1.2463650559207
S10353	0.422248723766557	0	0.0825311388569019	0.139332972400915	0.137271180839901	0.225067785442514	0	0.303200858261863	9999	0.398980066662991	0.918072203801245	1.30965265956865
S10356	0.357774010629669	0	0.0590152785367943	0.194332913554929	0.122721621370253	0.371407789850971	0	0.173274731147305	9999	0.345256499179398	0.942028955340807	1.27852634508992
S10358	0.489927067745437	0	0.072947752317156	0.139733545829282	0.134339925650609	0.162196373350965	0	0.322263899201489	9999	0.340116328738131	0.944874494339477	1.32140856409494
S10365	0.388467319130146	0	0.101551027133663	0.132025597223088	0.135556939784118	0.345762454892163	0	0.204800454043455	9999	0.364544761610483	0.935314616570318	1.30816379220663
S1037	0.474557657091126	0	0.0286525134178063	0.0803472306805752	0.105482160053829	0.0286359872699131	0	0.610476087921595	9999	0.361391684530362	0.932871995276206	1.32815163643484
S10373	0.429433535625865	0	0.0461353215109787	0.153807741866885	0.117425825362931	0.312031046333859	0	0.253425760641571	9999	0.357809293478106	0.935210140115942	1.31225923134209
S10374	0.481260627464695	0	0.0432331846973947	0.0661741538340696	0.133423679585926	0.485421986258735	0	0.0609580060295764	9999	0.341760783449232	0.943152153358314	1.2704716378704
S10375	0.204123698915247	0.0258267448071444	0.0850963461587407	0.247213200865296	0.135586086450822	0.474589023401935	0	0.157630548653732	9999	0.366367491771934	0.934501859473087	1.33006564925292
S10377	0.0664224619521185	0.230694816009281	0.0359092829687737	0.0947726205808781	0.131243867522828	0.339838759326401	0	0.348091901854885	9999	0.352798211043164	0.938847916777886	1.24697371021516
S10378	0.457159793116555	0	0.0528565524811286	0.121340527280039	0.121509106902875	0.368753291502137	0	0.224942034723228	9999	0.375055747577939	0.92769579162586	1.34656130600596
S10390	0.0996293152565946	0.201136509218464	0.0604621464231228	0.221816953103666	0.152559037906844	0.356766175927723	0	0.128054791914164	9999	0.361099607571867	0.938476820802486	1.22042492975058
S10391	0.408839968934392	0	0.0789542662099634	0.1696857867041	0.121689903433894	0.24560506281289	0	0.252860857519259	9999	0.308128496442615	0.959318877597014	1.2776358456145
S10393	0.461364656149821	0	0.0366786659361859	0.0586214965033003	0.1186934796688	0.344417398875542	0	0.282291589992044	9999	0.374735926428064	0.927628347025191	1.30206728712569
S10400	0.277999347112156	0	0.0935453961279076	0.182625063321312	0.136777085913592	0.38101894479034	0	0.230101449860387	9999	0.347213316495371	0.944323610639713	1.30206728712569
S10401	0.230167545244067	0.110263478103335	0.0910675972088168	0.251075853582822	0.122977006401634	0.100933579266597	0	0.384291055217534	9999	0.362415689642939	0.935441759364721	1.29077611502481
S10406	0.353533354107162	0	0.0750990424293763	0.164507827341093	0.162302881962522	0.429892920922072	0	0.0949836507089451	9999	0.337823004468508	0.95081181816372	1.28031967747117
S10408	0.249325657316821	0.0932787292970124	0.0578727075953192	0.31999602616594	0.130688456905227	0.278202671925157	0	0.182801970877668	9999	0.340900268340882	0.944562690118524	1.31216622008315
S10409	0.428060112330263	0	0.0532279036799173	0.0348972659330357	0.120999385908735	0.370391652329955	0	0.315900057553634	9999	0.364385941841176	0.932542188706498	1.32347637773554
S10418	0.218008099627896	0.0828548167457321	0.0550650366543125	0.263362717281618	0.221261524499265	0.256687416598526	0	0.120778517723977	9999	0.334498262320556	0.965766695679075	1.21801812913133
S10431	0.338283827716856	0	0.0433972789399188	0.118845803884342	0.141551627809981	0.44861902246263	0	0.185249323340398	9999	0.349101622702275	0.941357592062223	1.27594688415413
S10438	0.338989627348273	0	0.0629705144293341	0.154405318442836	0.127403362868675	0.36684389925281	0	0.255145576837166	9999	0.348959012061448	0.940737512903545	1.30575829917909
S10439	0.31300548547307	0	0.0577932066663913	0.173350548889192	0.131683661643625	0.406240268314161	0	0.254089056145	9999	0.359903858860214	0.935761348134311	1.33616222713144
S10441	0.421071252133173	0	0.13053789882025	0.233062242311244	0.119734373386393	0.28054053542727	0	0.136926235517088	9999	0.315236244342691	0.958262317134079	1.32187253759542
S10442	0.292724703608458	0	0.0902308719056112	0.194664453822797	0.117214718245984	0.39651141940578	0	0.221654033409264	9999	0.350610660446093	0.940389683917139	1.31300020039789
S1046	0.339162278590544	0	0.0876258572984641	0.136417602476936	0.161667032077417	0.398117531912876	0	0.195142203772388	9999	0.364466520867264	0.937576338094819	1.31813250612862
S10478	0.333901585286132	0	0.101255614213244	0.171308488742988	0.179572632886724	0.404654341346171	0	0.102895293217808	9999	0.339141670120369	0.954849285038637	1.29358795569307
S10480	0.44087287318734	0	0.041838747481188	0.183095327369845	0.0946820419001073	0.107645664935293	0	0.423553071534108	9999	0.36988312609979	0.929316244449834	1.29168772640788
S10484	0.257344621767588	0.0976825613887935	0.0610902347253603	0.278629111911531	0.147680355786055	0.309592349025404	0	0.150600016952075	9999	0.339894506695879	0.946858011636786	1.30261925155681
S10492	0.278146303501856	0.0226827272180183	0.0799241996849638	0.0865865158325622	0.103790012900272	0.460686159234309	0	0.310398321808081	9999	0.348415751506211	0.93972675202774	1.34221424018006
S10496	0.581220597435704	0	0.0687344741623176	0.0681525775267929	0.0961864896824646	0.331252067025817	0	0.203754688869026	9999	0.351632553786841	0.936846662065347	1.34930089470212
S10510	0.446533498848235	0	0.0832217545171901	0.0156006216566418	0.134423020642073	0.400814326138352	0	0.217273129904519	9999	0.341850317672075	0.944797570930087	1.29786635170701
S10513	0.383031643850375	0	0.104899345802372	0.159146961344226	0.112219656663326	0.319951455442689	0	0.249374005963529	9999	0.362799848487332	0.934312895100562	1.32862306906652
S10516	0.413834957554941	0	0.0846617401586573	0.164771958315724	0.119816522374101	0.251900545731755	0	0.264889924601029	9999	0.347887372964009	0.94110462682611	1.29987564873621
S10534	0.556632058270839	0	0.0575915558008715	0	0.109211498197026	0.312478096865117	0	0.29083412424282	9999	0.348343482680956	0.938631988387023	1.32674733337667
S10535	0.53395307373918	0	0.035717261726397	0.00187996911023121	0.118657360960176	0.3030422987689	0	0.323197638909486	9999	0.365736626422152	0.931322386974605	1.31644760321437
S10537	0.377267210136217	0	0.103042309669174	0.167017353748479	0.128341654892169	0.314948364823588	0	0.24843013717152	9999	0.358405389717563	0.937470351134504	1.33904703044115
S1054	0.339289299322648	0	0.0745081519715884	0.0973035202022361	0.0977988011677062	0.0799232208723445	0	0.595188792360279	9999	0.334560614327045	0.945549396114429	1.2840117858968
S10543	0.423390704569426	0	0.0650502889190036	0.184141179546061	0.109842750950386	0.258559869843536	0	0.276391574196204	9999	0.358983615055523	0.934765210536593	1.31737636802462
S10546	0.469857051589625	0	0.0852311256598206	0.154887207299459	0.119323631997237	0.339713820697447	0	0.130953454769921	9999	0.341570875059785	0.943580196484147	1.29996629201351
S1055	0.283462702199417	0	0.0742917136051813	0.188730147928261	0.189936945828979	0.344846518305811	0	0.18866516860495	9999	0.356250975985826	0.946817927024546	1.2699331964726
S10551	0.289891868903189	0.0343082016101496	0.0704369713764591	0.245233794155543	0.135504971684802	0.272382175784419	0	0.23507654407428	9999	0.370068701069118	0.932162876232159	1.28283452758884
S10552	0.25636925181417	0	0.0976829373376195	0.341684047572027	0.151822756888836	0.39652250394186	0	0.0235520052193873	9999	0.32289067374639	0.959892914633937	1.2676335027739
S10555	0.346380202124073	0	0.0643806932691443	0.165992143282461	0.0900981137419222	0.162776491634253	0	0.509030165847348	9999	0.362240803904956	0.932757312377843	1.3386578098992
S10559	0.458686693585074	0	0.0852036234276066	0.11490265491461	0.128352748090882	0.341199483648578	0	0.191557727559998	9999	0.366583789215921	0.932709335101227	1.31990293122675
S1056	0.470694275601562	0	0.0523364909475153	0.043456340474107	0.106095486966781	0.329260129566283	0	0.329920566930016	9999	0.372014465272127	0.928586632426999	1.33176329048626
S10563	0.240826425671979	0.0930412376689152	0.050879893401802	0.233066351337666	0.146605221490251	0.299908870469914	0	0.244949917603381	9999	0.345701806864705	0.943555858430821	1.30927791764391
S10574	0.506445552215125	0	0.060483852516147	0.0934421821418152	0.0985810054768242	0.328828518305286	0	0.252712037079936	9999	0.350836670333883	0.937326486249698	1.34049314773513
S10576	0.391922574048917	0	0.0501436734922327	0.0749382955664771	0.167957718776653	0.398700966248583	0	0.197546659424673	9999	0.36896631843407	0.934292420811666	1.28120988755754
S10578	0.358446633077411	0	0.0876769066571781	0.157763953619242	0.145223599188839	0.474648029422374	0	0.0713784020596937	9999	0.363035590933131	0.93663943062532	1.29513752402474
S10579	0.484758745531193	0	0.0756162355957723	0.105615191013982	0.137433858703399	0.340099883018276	0	0.174886779495667	9999	0.332000993474419	0.948916365552191	1.31841069335829
S10582	0.456508652415855	0	0.0619095516661765	0.163393684025108	0.13767000178272	0.301469662238716	0	0.21858008559168	9999	0.359643343369755	0.935750740396447	1.33953163772026
S1059	0.383578977489199	0	0.066427555664726	0.177190762443155	0.111747424202868	0.22676531757982	0	0.367672064471194	9999	0.362389344568751	0.93347039964183	1.33338210185096
S10599	0.404026303047982	0	0.11315651613126	0.0689218072171239	0.162664074027967	0.49257405093206	0	0.0895726223621769	9999	0.370339315880754	0.93525184906629	1.33091537371857
S10611	0.495020438085543	0	0.0675884404003784	0.0753425662574733	0.118007798052396	0.457844867837523	0	0.107136711649237	9999	0.342012858439601	0.942318542978232	1.32094082228255
S10614	0.318057453573166	0	0.106740281566026	0.191256639923131	0.15564182495313	0.352961906302259	0	0.199935421750239	9999	0.370666705945253	0.934894706493283	1.32459352806795
S10624	0.507237568231047	0	0.0798099569195325	0.156224824716032	0.1205144061694	0.214826076264025	0	0.232717440813243	9999	0.339552832065424	0.944158920792878	1.31133027311328
S10632	0.307414739869275	0	0.0635916547933614	0.17910337542102	0.16324544411482	0.438342199398428	0	0.116734488640921	9999	0.342322762882584	0.948648560016677	1.26843190223782
S10634	0.562281588461607	0	0.0460587668246268	0.0596967889451011	0.105939653673242	0.342496357252818	0	0.200255705501825	9999	0.359046702660188	0.933852162006058	1.31672886065922
S10638	0.37081155998628	0	0.104496088247782	0.145228204599158	0.113414953681182	0.342515476860318	0	0.239702809292764	9999	0.310889625011514	0.9582491885475	1.31616909266748
S10644	0.396826357895079	0	0.0613066708958355	0.15580255351836	0.100200796873507	0.313779881763183	0	0.30309579591571	9999	0.35498409941165	0.936002213483372	1.33101205686167
S10649	0.502317028300235	0	0.0707055669442834	0.0748265490645784	0.158242447471657	0.379058705931147	0	0.132699996381791	9999	0.336850008562479	0.948565355740992	1.31785029409369
S10652	0.454728961974802	0	0.0942098365448051	0.0985597392506113	0.142178205522017	0.215622630963399	0	0.302119007929731	9999	0.344624109733825	0.944871534024467	1.30741838218537
S10654	0.52564212571146	0	0.0656448208737183	0.065432412866574	0.108530575578449	0.36683050255335	0	0.199498921997627	9999	0.357363302123725	0.934991581036096	1.33157935958118
S10655	0.473890670162105	0	0.0786501166705437	0.0451557023181409	0.120696745172577	0.284225258662546	0	0.308434890694844	9999	0.356814790938804	0.936463540337205	1.31105338368076
S10656	0.462130325946358	0	0.0528328811327249	0.116850569837428	0.110791675308218	0.276611119365401	0	0.334788194747533	9999	0.363712650279689	0.932271613031511	1.35400476633766
S10657	0.140707985837019	0.110313008210592	0.0932498420259235	0.288835466719957	0.127952877566806	0.345043330138148	0	0.176998406876551	9999	0.351047704530095	0.941979015817692	1.283100917375
S10658	0.486208801904815	0	0.0623476292191388	0.0936774292428592	0.111697969165019	0.341473493571024	0	0.255368396147425	9999	0.364612987727066	0.931991047097577	1.35077371925028
S10660	0.341801191915182	0	0.0581585063207251	0.0688502093399722	0.08543541886659	0.0614125979000597	0	0.668804674803988	9999	0.342657291675021	0.940885861904066	1.28446259914652
S10661	0.506951302804033	0	0.054008451808007	0.0639624190366254	0.104881538624102	0.379454670579465	0	0.215335145215717	9999	0.334442433074477	0.944345222726135	1.32459352806795
S10676	0.592383404815327	0	0.0662148616664265	0.0810953968496999	0.152094038662807	0.252526682430064	0	0.194732646016824	9999	0.329840977479159	0.950135292000172	1.33904703044115
S1068	0.478777485157886	0	0.0648159873265996	0.0774017812453282	0.104515725913376	0.246365583876579	0	0.367847602934092	9999	0.374434488546241	0.927628141527437	1.33972416645386
S10681	0.437102478660663	0	0.0732579833533672	0.0568708762163494	0.142638822868968	0.358707963719934	0	0.201803422555191	9999	0.352731974090017	0.940472227282912	1.27038154737447
S10686	0.366703596546162	0	0.058193932444373	0.141369864050759	0.142410178518951	0.354183968133469	0	0.195207428565238	9999	0.351863626969748	0.940855288696564	1.25806896825895
S10688	0.507149028076754	0	0.0493703032392968	0.0504176001957333	0.110250508890054	0.0493747234180468	0	0.575943691802343	9999	0.312923043335812	0.953597244624184	1.34250585562223
S10690	0.305772062888022	0	0.0832892769639653	0.309997806906097	0.117567446080694	0.163740784123799	0	0.296373551618064	9999	0.332847438772581	0.948908010016242	1.27674092858064
S10698	0.481572592475338	0	0.0867037295337082	0.0270517786748073	0.112605224326177	0.122888365012544	0	0.500757669558604	9999	0.37483296693669	0.928057441695831	1.33157935958118
