Mixture	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	P-value	Correlation	RMSE
Mix_11	0.0516488351285557	0	0.198683614601341	0.0202657621849843	0.0993353683960879	0	0.00745970291278591	0	0	0	0.0370536012570016	0.0187850933835785	0.0272936459208802	0.1179617111941	0	0.0177288459930356	0.0345708088697088	0.0150459157409264	0	0.0054083372869438	0.0238815138400741	0	0	0.0261388820893995	0	0.00368671501091521	0	0.0604610432774984	0	0	0	0.0549793892355443	0.16242666286259	0.0171845508140495	9999	0.391935884525239	0.92052764212537
Mix_12	0.0431808990183123	0	0.179343920341156	0.0616022047148343	0.117568303544845	0	0.0210882583191888	0	0	0	0.027932199731562	0.020760672767551	0.0315394600773737	0.127623413091222	0.00291583415928934	0.00719539174448923	0.0229277008046022	0.0243818170392028	0	0.000571903977328922	0.0276261403109861	0	0	0.0319698507459367	0	9.86194020387578e-06	0	0.0712572883271837	0	0.000480936823944131	0	0.0782122989454915	0.0871141315240178	0.0146975120512783	9999	0.408102223493303	0.913284001415551
Mix_13	0.0473054009084539	0	0.246411910691927	0.0283752078933437	0.0876167333120766	0	0.0110888301020042	0	0	0	0.0313250079092215	0.0280620378148122	0.0266218684532505	0.126678331181147	0.000154975916772086	0.0146732571665216	0.0306601959586771	0.0122455770883456	0	0.00240397149247895	0.0221263435056791	0	0	0.028917318729543	0	0	0	0.072546765577896	0	0	0	0.0990990551369186	0.08055718329994	0.00313002786099138	9999	0.388363078889569	0.922910167718577
Mix_14	0.0496983652011197	0	0.170237668738174	0.00743236282870034	0.120946699538665	0	0.0155068621089858	0	0	0	0.0384839446686465	0.0181334390935315	0.0248074321648105	0.117490799011933	0	0.0185611751916684	0.0310124402164729	0.00751389141332485	0	0.0047048885384227	0.0184588940639427	0	0	0.028265361253225	0	0.0136985883684664	0	0.0497405733370125	0	0	0	0.0860892258993364	0.125800534383267	0.0534168539802948	9999	0.396907217167811	0.918247752318045
Mix_15	0.0500240056884281	0	0.183713584567258	0.0294193869305684	0.0715160103475306	0	0.0104992673748425	0	0	0	0.0389699550064385	0.022501025604187	0.0276445484265988	0.117102525402542	0	0.0164658254503346	0.0291293370983475	0.0155864738737856	0	0.00671819769542029	0.0243376870877839	0	0	0.0270981587079148	0	0.000481196697467057	0	0.0592748346204054	0	0	0	0.057269842511553	0.167863272501072	0.0443848644075213	9999	0.390631021495472	0.921099899540828
Mix_16	0.0430324914320395	0	0.214366872514952	0.0387267292139511	0.0599117675549804	0	0.0112980593905164	0	0	0	0.0381920576581221	0.0247092219153909	0.0264152738676351	0.120085045604382	0	0.0142613298677221	0.0276556544616003	0.0157277997268527	0	0.00429330857654424	0.0241582636836834	0	0	0.0280492736009881	0	0	0	0.0669316883632967	0	0	0	0.0624768459594361	0.13524032656163	0.0444679900462772	9999	0.38634061901554	0.923156091268606
Mix_17	0.0466386053348501	0	0.191000410066706	0.023271294343736	0.0716027857330366	0	0.0119109467757909	0	0	0	0.0442170180615522	0.0235508759151425	0.0264887526804076	0.117727078982613	0	0.0182342516988242	0.0288390238030235	0.0148634681704977	0	0.00579995162964404	0.0237368641713816	0	0	0.0289926554701989	0	5.76620390112657e-05	0	0.0588534822810313	0	0	0	0.0691585440069933	0.149496451420483	0.0455598774150763	9999	0.387471711956414	0.922770476292585
Mix_18	0.0546728879255441	0	0.186508378742947	0.0332298806353646	0.0555023609706543	0	0.00404662415577128	0	0	0	0.0355767096414744	0.025200123397483	0.0286140223979007	0.110715690053627	0	0.0128261717733457	0.0316374847460829	0.0146792147803009	0	0.00602811350497943	0.0312416014666827	0	0	0.0252013278524891	0	0	0	0.0642404386292988	0	0	0	0.0450023697510495	0.200840190986166	0.0342364085888388	9999	0.386205629316923	0.92298316902911
Mix_19	0.0465054275605108	0	0.196594301934504	0.0682312332524933	0.111405466624359	0	0.0127697177726373	0	0	0	0.0238357370286952	0.0187711645095292	0.028056814798618	0.129304647859384	0.00472846654988684	0.00954802457179238	0.0330363506319794	0.0247072267576885	0	0.00136723633884653	0.022490461279892	0	0	0.0293972231490587	0	0	0	0.0745337377082936	0	3.69053443119378e-05	0	0.0879092909306276	0.0585339697917015	0.0182365956051902	9999	0.405669666945292	0.914475946283826
Mix_20	0.044124170359179	0	0.225335609187489	0.0504047508500943	0.0669549379472552	0	0.0125130847193907	0	0	0	0.0405616780188367	0.021858317605594	0.0262869169042138	0.116834741040489	0	0.01245376918981	0.0255275055954568	0.0209073084878956	0	0.0041214334712449	0.0248196803850594	0	0	0.0281039397442226	0	0	0	0.0678560870658727	0	0.000184505675710869	0	0.0601680426143426	0.113735482925106	0.0372480382127373	9999	0.389779084123077	0.921461255659348
Mix_21	0.0464444660019068	0	0.236607107879985	0.0696895814913908	0.0537538348746125	0	0.0167342807940353	0	0	0	0.0271849524824945	0.0268059470380035	0.0296973831551748	0.129375930347561	0.00289996396670098	0.00842314044566491	0.027282764267797	0.0230827968041857	0	0.00155229253631779	0.0263283057220179	0	0	0.0305907707723489	0	0	0	0.0708646192792181	0	0.00188192422339674	0	0.0772449268337751	0.0893319159506516	0.00422309513276103	9999	0.39141135953483	0.921607211116716
Mix_22	0.0461631742946082	0	0.201051669003298	0.071841378222857	0.0895964307373354	0	0.0125207455786577	0	0	0	0.0306018188152996	0.0201748797322041	0.0297610262103751	0.128737800834343	0.00431167406247344	0.0124664319808486	0.0334521197017174	0.0269589379532089	0	0.00150031465124103	0.0253008367020693	0	0	0.0317742649470314	0	0	0	0.0740883811591075	0	0.00250892241905927	0	0.0845163979674853	0.0543043205875341	0.0183684744392461	9999	0.398983408676572	0.918315973267184
Mix_23	0.043845243109655	0	0.259072399649198	0.0342162061510246	0.071571603933209	0	0.0118446216179199	0	0	0	0.0337487000171953	0.0311272730573976	0.0287062938772436	0.120672096909169	0	0.0116386677714818	0.0220688990532157	0.0169619211210132	0	0.00241519855448876	0.0252286090225883	0	0	0.0278226778168497	0	0	0	0.0734358636142367	0	0	0	0.0769226682683567	0.108701056455757	0	9999	0.386796570187136	0.923119950772526
