Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory
mix_1	0.0127077822779312	0.036909900219815	0.0379579542571499	0.170182403394574	0.0819035614411899	0.00471624111418691	0.0129387795762551	0.00731283481966668	0.00711842939267778	0.00702755628650811	0.0112139550053559	0.00815923594750711	0.0187962839136839	0.0232402457103935	0.0321331663961294	0.00232991628553949	0.0164451019854964	0.0263406549649981	0.0482498762622291	0.00919004529198111	0.0248218330991698	0.00760050468600777	0.0129008228071079	0.0124524853297651	0.0122609848611253	0.0408860660639952	0.0162003994280497	0.0175720534419104	0.00543645369259699	0.0230559704671936	0.00960223047020846	0.10563217431169	0.0737752525425397	0.0629288442553722
mix_2	0.0143259722169832	0.0281873215403682	0.0341859719680359	0.209054114292651	0.0434982820424514	0.00426869710020967	0.014041339046114	0.00772572028940328	0.0075870385433245	0.0074719967424953	0.0122549875997964	0.00882591237657341	0.019808415101033	0.0281944641737076	0.0356594376064319	0.00269682888973168	0.0168927878520186	0.0304970449354359	0.0550909695841858	0.00959255184041593	0.0262622613161486	0.00751444052573151	0.0144987238022975	0.0141820653259063	0.0130677538768247	0.0441753400724842	0.0184610339443358	0.0202630831909589	0.00594920614296068	0.0211037970809022	0.00920968986104523	0.0959111187736025	0.0671321126049494	0.0524095197404854
mix_3	0.0090795182002248	0.0770992270212527	0.0524175449098089	0.0563089480242345	0.062596505905654	0.00422308459527564	0.00914849866900675	0.00697602484803662	0.00586605207485972	0.00706683858116544	0.0110163620635641	0.00662592768013997	0.0158708070095582	0.0180657609783707	0.0315031253007715	0.00175374126427342	0.01269647210459	0.0147986501295141	0.0233083516150584	0.00672214678024678	0.0175303199978326	0.0060631063439287	0.0104865507316441	0.00862278831422347	0.00758888381797998	0.0322920464154627	0.0133015635374283	0.0227125689691872	0.00438711707912308	0.0171060430155089	0.00860493139657029	0.202568188614363	0.134787409479383	0.0808048945317581
mix_4	0.0114084111701743	0.0916825061572075	0.066339214022097	0.0980527821982364	0.0632997417628571	0.00402683844836385	0.00983242861824416	0.00694350892783124	0.00669159036733061	0.00672832291154353	0.0109879660148144	0.00740006374727853	0.0171398659648631	0.0230270579639144	0.0314515152241247	0.00188627819196625	0.0141992633271598	0.0176110243079577	0.0324871595164137	0.00765884639547908	0.0193668982939036	0.00637169596515163	0.0125474714620213	0.00975028110207734	0.00952364067530588	0.0346112423641348	0.0139144893101426	0.0235629895909162	0.00503679911054316	0.018034861176629	0.00802622065342152	0.145694044485167	0.0932381853071095	0.0714667952656188
mix_5	0.00992566363675166	0.0713734341547543	0.0541611979957845	0.0863425628974859	0.095532150408205	0.00390531655951088	0.010185869367467	0.00682488600025788	0.00656478029805266	0.00607841813565083	0.0107276543874893	0.00726844650193787	0.0163341423515362	0.0215477117169774	0.0328123882475994	0.00193910247858765	0.0129196022637262	0.0174990239898923	0.0312274555730574	0.00703187955992192	0.0202550296577922	0.00583649583814284	0.011809199310877	0.0104547022175409	0.009743841331519	0.0349487443502316	0.0139460629353012	0.0221653906330255	0.00422809250894423	0.0193484866448582	0.00808497105515784	0.151556895389115	0.0891851157915248	0.0882352858113229
mix_6	0.0120607094940851	0.0654490352748055	0.0544544161097021	0.128348308751692	0.0615436564159424	0.0046512011724106	0.0113351880502581	0.00727449921805748	0.00692786466280247	0.006804073934799	0.0112922394349882	0.00763697189584463	0.0181631156591988	0.0255383033030166	0.0343070516746946	0.0019855688052496	0.014739183163247	0.0217940535903141	0.0393239191934196	0.00810387446425487	0.0210668507399211	0.00688167050252571	0.0131282902160557	0.0110186256280765	0.0101954940246824	0.0357427908814575	0.0156553354299099	0.0255089598041125	0.00471337228240243	0.0199151696993517	0.00872356961869868	0.135075023620993	0.0830407042790713	0.0676009090039592
mix_7	0.00958759746366154	0.111260872234432	0.0742950427962918	0.0689649816647283	0.0770612372694798	0.00351352692014827	0.0094899792796244	0.00637736846984764	0.00607188756516015	0.00608723066126596	0.0109218224356221	0.00671096496523337	0.0159669370689492	0.019731695837739	0.0320277168641955	0.00187466993329519	0.0132678672057046	0.0152206941757887	0.0271156411519146	0.00681239057091785	0.0186446478503501	0.00615855449755409	0.0112863253966216	0.00937599946953476	0.00883219118350414	0.0311590974495993	0.0135098255819336	0.0226920976032357	0.00472808664379821	0.0138315548434307	0.00762238643742507	0.15367632371678	0.0999570334550395	0.0761657513371938
mix_8	0.01329720038079	0.104896682661981	0.0776503827024407	0.151316974493356	0.0124851218618592	0.00408403135974012	0.0118662886080329	0.00723493806929876	0.00658247671988095	0.00666068437460114	0.0125229401048143	0.00788490213418157	0.0183606461820529	0.0269855605750175	0.0354914359818712	0.00183255263485915	0.015191358874687	0.0221364516570384	0.0424750417711948	0.0086647460780618	0.0186946605848315	0.00730221013805676	0.0139418611033584	0.0131078570413271	0.0113450895548305	0.0359560361038165	0.0163139695096477	0.0238171384802211	0.00512161559134498	0.0134547780230591	0.00814616033218859	0.116126110264709	0.0829885791283997	0.0460635169184506
mix_9	0.0109853761122187	0.041132978810761	0.0384993783951619	0.134546407504326	0.0922981688550198	0.00502810859626997	0.0118224184207818	0.00757278849689421	0.00701229373404006	0.00701753037635129	0.0109103525272687	0.00827554880077978	0.0184770564313077	0.0213324459799945	0.0341670826946443	0.00235686826783626	0.0150714849290491	0.0224522422897259	0.0404612877413268	0.00823325625160224	0.0225447255449269	0.00705258726908521	0.0145055797471513	0.0116964595625253	0.0104272348736896	0.0372605896092351	0.0141685671677254	0.018647184747621	0.00533226295683507	0.0222666317513965	0.00741271890271661	0.133144764873434	0.0879303226961858	0.0699572950821128
mix_10	0.0112506625107534	0.136061263776146	0.0884910318897639	0.0918871109104295	0.0173511636748758	0.00424989710451889	0.00932725489877113	0.00656725694807559	0.00669900025803007	0.00604893724493588	0.0117496634497126	0.00703731019240691	0.0168131807094156	0.024352186768182	0.0337883447046821	0.00164650394450586	0.0134289048142306	0.0169501471222128	0.0306431523440239	0.00739770990782473	0.0166213018805414	0.00563552662512466	0.0127171302828844	0.0112933569631632	0.00926292930378918	0.0326823315227384	0.0126603719901818	0.0275386620711138	0.00444366918885755	0.0115828535084501	0.00740689190994794	0.152859200293291	0.0892467656232023	0.0643083256632166
