B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
mix_1	0.138389911439951	0.121323242626905	0.0978972868227655	0.138303025498033	0.047425423353265	0.161740550690744	0.294920559568337
mix_2	0.172036614077954	0.0981738225020471	0.0802867774041561	0.144671930369565	0.044074802753562	0.170202113866402	0.290553939026313
mix_3	0.161804243461707	0.156519337669865	0.116354775468938	0.128616171965711	0.0537744968819424	0.144628277572169	0.238302696979669
mix_4	0.151602887678633	0.0823996029851348	0.0734828323063791	0.144522766753781	0.0401731282422479	0.198310918468173	0.309507863565652
mix_5	0.152986921214586	0.110643196119462	0.0905270134375595	0.140411093228536	0.0438566123661012	0.173776084726634	0.287799078907121
mix_6	0.15282283973985	0.0792599959983706	0.0726969066864685	0.147275337070195	0.0397615512490092	0.196051291059764	0.312132078196342
mix_7	0.159213865236083	0.121256596374049	0.0965146471084387	0.137050011517948	0.0461762548184671	0.16276725051595	0.277021374429064
mix_8	0.152765042371105	0.110649852472584	0.0899951655146016	0.144182112186648	0.0453834931519715	0.167792468843091	0.289231865459998
mix_9	0.152110913387954	0.0790125522956473	0.0748295621619489	0.145054908509051	0.0393674516232681	0.199170483110982	0.310454128911148
mix_10	0.165542192127036	0.127634667848295	0.104721587509638	0.123363851131414	0.0493947282861775	0.176485744720955	0.252857228376484
mix_11	0.163279232490321	0.106186247671796	0.0945011112482944	0.136395479305359	0.0470557982692093	0.162441565880186	0.290140565134834
mix_12	0.137984359820264	0.106727848589579	0.090459361306116	0.141351840807816	0.0445704283809497	0.188704941984334	0.290201219110942
mix_13	0.140777754898308	0.0962751669952965	0.0902665011826864	0.13928639037676	0.0455162706277684	0.206109103126172	0.281768812793008
mix_14	0.155292686548011	0.102298194951376	0.0929309170019249	0.131745865645509	0.0452698505995762	0.186438217282699	0.286024267970904
mix_15	0.153663608832329	0.104280017383255	0.0874343266811293	0.14165443510066	0.0447015967717696	0.179689569304441	0.288576445926416
mix_16	0.173941938800789	0.140490413957492	0.101788064472283	0.130050123364624	0.0512468353747573	0.15685086507778	0.245631758952275
mix_17	0.169976031913531	0.1227988056155	0.0974592936537959	0.133762211178358	0.0495133410075116	0.171264707747925	0.255225608883379
mix_18	0.166152072555818	0.12268225936692	0.10590346881683	0.121818794460894	0.0515686198610024	0.190145595101276	0.24172918983726
mix_19	0.145150969080778	0.154387374075022	0.114774086794082	0.13001387951373	0.0532500185190467	0.153032177309173	0.249391494708168
