B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells
Mix_11	2.92120374741459e-05	2.30796054765765e-05	0	1.77166766725246e-06	2.2805273724272e-05	2.21869643929342e-05	2.47384653367084e-05	0	0	2.51370672760337e-05	0	2.65298355908033e-05	1.62460639017288e-05	0	1.35952373322084e-05	3.3028416342564e-05	3.78571008539259e-05	3.10121434481699e-05	3.27650583533626e-05	3.75286006856744e-05	2.81441378489052e-05
Mix_12	2.60257703786824e-05	4.29577136917521e-05	5.32460094049006e-05	6.46454356904532e-05	5.49281704950215e-05	4.57668939684704e-05	5.3096054301893e-05	5.59007050899081e-05	6.35016644040228e-05	6.22310567575433e-05	6.83086838287574e-05	3.8067249717592e-05	4.93058942120552e-05	2.38554800779842e-05	5.45761237049353e-05	4.81430683211729e-05	4.39329145052233e-05	5.50670868995609e-05	5.99794127429259e-05	3.63221629240318e-05	5.20923401802763e-05
Mix_13	1.00699259812184e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mix_14	0	0	0	0	0	0	0	0	0	1.15771715229159e-05	0	0	0	0	0	9.72834422463362e-06	1.01847799660157e-05	1.31218064141059e-05	0	1.19560665350669e-05	0
Mix_15	2.02885329266834e-05	2.36841820316533e-05	0	0	2.96974677940692e-05	3.06914657351099e-05	2.87828656906618e-05	0	0	1.23475411460013e-05	0	2.65432172294833e-05	1.08231759344304e-05	1.08269507667571e-06	1.34383331757443e-05	2.96064401896868e-05	3.64078851225614e-05	2.55985505717108e-05	1.94903205355666e-05	3.79602797565117e-05	3.36383733363368e-05
Mix_16	2.18655660457441e-05	1.8841628330266e-05	0	0	1.4256817935101e-05	1.81827089133328e-05	1.62213189885595e-05	0	0	0	0	1.8445274508538e-05	0	7.48500101169249e-06	1.0135026921551e-05	1.31007967108861e-05	1.74282994871082e-05	7.93577573216142e-06	0	1.98947579893968e-05	1.65908080985149e-05
Mix_17	8.17848044939446e-06	1.04050928162335e-05	0	0	1.17401624201916e-05	1.70995680510247e-05	1.13288049152552e-05	0	0	0	0	1.34788081730914e-05	0	0	0	1.5290801776378e-05	2.03034780493327e-05	1.19102006129934e-05	0	2.33942646649352e-05	1.48598449965168e-05
Mix_18	3.76643078327272e-05	4.11442015780866e-05	1.57409304064628e-05	5.91157124965187e-06	5.14846427826966e-05	4.7865260216369e-05	5.12609655055227e-05	1.07189769183849e-05	1.45691835556407e-05	1.68602954606551e-05	0	4.35611804604434e-05	2.3303050749259e-05	8.15099530431628e-06	3.04301102871322e-05	4.25643723009111e-05	5.31574301423769e-05	3.49015584437511e-05	3.93153196193749e-05	5.46172492729337e-05	5.80571518869615e-05
Mix_19	1.46666255183758e-05	2.59338202537772e-05	3.4097508366978e-05	3.76042212351059e-05	2.70446364897071e-05	2.40360948628325e-05	2.74315377968453e-05	3.46403895327756e-05	4.16302599382276e-05	3.35219617713184e-05	3.29718845846221e-05	2.03688783820243e-05	2.46156608195582e-05	2.08158527829779e-05	3.67224370339031e-05	2.43506700126282e-05	1.80999740267822e-05	3.08013630458975e-05	2.61146941456439e-05	1.27761096013995e-05	2.28439495280455e-05
Mix_20	3.18196403249393e-05	2.52552987850883e-05	2.09703029998437e-05	6.56449626596901e-06	1.58536044914584e-05	1.72031422164474e-05	2.00999309396685e-05	1.6364144849022e-05	1.98972263466306e-05	0	0	2.16186436346682e-05	4.84666180854334e-06	1.29754238257373e-05	2.40564696904734e-05	1.46064308241575e-05	1.53794927180279e-05	1.15247420539687e-05	1.04287532252177e-05	1.55625508650313e-05	1.64435064879207e-05
Mix_21	3.81102298152348e-05	3.57011416797207e-05	4.22798184788397e-05	2.14087489170567e-05	2.73583625282635e-05	2.74325351348724e-05	3.24979777689555e-05	4.02320749594331e-05	4.24480948212318e-05	0	5.42468365663848e-06	2.90941014326916e-05	1.19117389328247e-05	2.67452030132361e-05	3.77847972842931e-05	1.71108391653809e-05	1.75830918489589e-05	1.35145992483666e-05	1.51204546724594e-05	1.67963819924811e-05	2.69951829620659e-05
Mix_22	2.88341002600492e-05	4.18204098391921e-05	6.27768311849996e-05	5.84961206436554e-05	4.57235580760595e-05	3.88734484543543e-05	4.64413516126913e-05	6.54310407675538e-05	7.08331264718376e-05	3.70698487359277e-05	6.0848481500034e-05	3.34272794257511e-05	3.58110792576097e-05	3.36312523195056e-05	5.65181935560037e-05	3.20628882314516e-05	2.71113087868806e-05	3.65826484241441e-05	3.97766110959357e-05	2.10967252940092e-05	4.07510508091319e-05
Mix_23	3.79280458125729e-05	1.93826382956043e-05	5.21653129237347e-06	0	3.56825046698761e-06	6.57973974776835e-06	9.97457077963177e-06	0	1.07274504955713e-07	0	0	1.8686488095525e-05	0	0	1.09463912782787e-05	1.32761459145592e-05	1.62119883487827e-05	7.85038534805114e-06	1.10813148127607e-05	1.774434106631e-05	7.95296216971774e-06
Mix_24	1.95682563206225e-05	3.79832480399426e-05	9.21014811282291e-06	1.4080196484131e-07	5.83785113102013e-05	5.51968171013896e-05	5.32239699589653e-05	6.65487208363912e-06	1.16525783701481e-05	9.6232743420433e-06	0	3.94528049528279e-05	1.84283810687776e-05	2.14731536346581e-05	2.93788122628917e-05	3.70926729161377e-05	4.73048427818687e-05	3.05533588907099e-05	2.32812440950306e-05	4.91563444350552e-05	6.12819263830564e-05
Mix_25	4.87083184338308e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69433911710629e-06	0
Mix_26	1.07725121605319e-05	8.06027403018003e-06	0	0	5.89921907008761e-06	1.30708846592825e-05	6.33597396496812e-06	0	0	0	0	1.16657194662464e-05	0	0	0	9.21006771838953e-06	1.52330671985469e-05	3.49907607974731e-06	0	1.97206200105177e-05	9.56628627245191e-06
Mix_27	1.4756759278324e-05	1.18489288132355e-05	0	0	1.46049160680963e-06	9.31745912374677e-06	4.5865149835887e-06	0	0	0	0	8.75959093549986e-06	0	1.65112503247874e-05	4.82342395784268e-06	0	0	0	0	9.54766790183381e-07	1.23226887184793e-06
Mix_28	3.82002951604868e-05	3.84496215356753e-05	4.67367083207434e-05	3.66892607805944e-05	3.56467044161089e-05	3.12542856181893e-05	3.86475380226394e-05	4.52415061204787e-05	4.88028794023612e-05	2.25817176736945e-05	2.53604739887316e-05	3.29958879297566e-05	2.61330756827651e-05	2.11746847389788e-05	4.35320187983599e-05	2.97411515168141e-05	2.90632814999532e-05	2.94485886901809e-05	3.53722249880864e-05	2.60766507801485e-05	3.55102097979796e-05
Mix_29	1.00962098526038e-05	3.03567210692438e-06	0	0	0	3.48252335546292e-06	0	0	0	0	0	5.58344642251774e-06	0	0	0	1.26175770078009e-06	6.94303380616453e-06	0	0	1.23637097158737e-05	0
Mix_30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mix_31	2.16223458520605e-05	1.58810493412682e-05	0	0	9.61126133100636e-06	1.3870893254231e-05	1.2528849230504e-05	0	0	0	0	1.69695348425206e-05	0	1.98340782686002e-06	7.51247259756561e-06	1.29672637839245e-05	1.62283952309108e-05	8.69446605059147e-06	1.01014934588616e-06	1.82356830223418e-05	1.20908197342949e-05
Mix_32	3.68392726917308e-05	4.1784118877705e-05	2.32004960829425e-05	6.85231545944975e-06	5.06011609806622e-05	4.67456070784349e-05	5.01796401418017e-05	1.89042867106882e-05	2.17257955641294e-05	9.06052454771875e-06	0	4.17158451532342e-05	2.0221106270001e-05	1.48563233484588e-05	3.35902969528565e-05	3.65584078987886e-05	4.60937018852513e-05	2.894118127879e-05	3.24958235346888e-05	4.74570477830596e-05	5.53509427460702e-05
Mix_33	2.09876394596238e-05	3.15914193476798e-05	1.21902213428229e-05	7.20527370677231e-06	4.12796471231693e-05	3.99153922740998e-05	3.98780644765161e-05	9.17182060522498e-06	1.52844852680295e-05	1.65687192466112e-05	0	3.16006281818887e-05	1.84640024959172e-05	1.56567915810235e-05	2.75623267570849e-05	3.24326706397598e-05	3.71414580894788e-05	2.96777577668121e-05	2.33270690334566e-05	3.7197751248509e-05	4.30936252144459e-05
Mix_34	3.80159364142321e-05	3.54369169457625e-05	6.22786978972501e-05	4.9976787171911e-05	2.43265744634339e-05	2.00565681589244e-05	3.00020403491162e-05	6.28750749308651e-05	6.64378153818893e-05	1.69439404748372e-05	4.72079399285634e-05	2.59551888410818e-05	2.28407331433508e-05	2.85528480737287e-05	4.82121027836966e-05	1.88484139624991e-05	1.30265368116081e-05	2.08615996838771e-05	2.67408004354251e-05	8.15348902268842e-06	2.07136745629654e-05
Mix_35	1.77293675014607e-05	1.37099232373757e-05	0	1.68796452781074e-06	1.09373544271303e-05	1.18973317715784e-05	1.24189593537135e-05	0	0	3.06225735738012e-05	0	1.63371797884e-05	1.32914185065294e-05	0	7.90013147723569e-06	2.72861393387414e-05	2.7261282265548e-05	2.96838824798192e-05	2.62961151141028e-05	2.58155203903465e-05	1.36330959666214e-05
Mix_36	1.19503173984047e-05	7.223866713892e-06	0	0	1.47600539310572e-07	5.46397063900296e-06	2.2262029392844e-06	0	0	0	0	8.46340206450493e-06	0	0	0	1.00042436069837e-05	1.0772873105412e-05	8.76753028265225e-06	0	1.24148914951576e-05	1.73761481845112e-06
Mix_37	0	4.94810122966986e-09	0	0	1.40507978426213e-06	4.63328997381289e-06	0	0	0	2.6299249294949e-05	0	2.23559975368448e-06	3.21103791961777e-06	0	0	1.46195369119631e-05	9.92118361761818e-06	2.1011247680525e-05	4.14781282920226e-06	7.65314269444978e-06	8.20750294635685e-09
Mix_38	3.03603328422728e-05	4.5483627537732e-05	4.83879195195922e-05	5.57866265054391e-05	5.84724041271041e-05	4.95092794530965e-05	5.69136199346781e-05	4.97025304415483e-05	5.63220559129488e-05	5.67683655800885e-05	5.44608511015454e-05	4.2481134042151e-05	4.75928494891839e-05	2.11283227178621e-05	5.28605778828697e-05	5.04136184598259e-05	4.99013778170256e-05	5.43660484412099e-05	6.02822955495153e-05	4.38873968271619e-05	5.82291318932545e-05
Mix_39	5.72347350768522e-05	4.78827093431761e-05	7.03565675754753e-05	3.49228290699213e-05	3.40479472268557e-05	3.09392757904388e-05	4.16938669668159e-05	6.80042434987816e-05	6.70191834373817e-05	0	2.16886220583031e-05	3.75070389363106e-05	1.7438339745837e-05	3.33393093863237e-05	5.25793881044861e-05	1.92642751416614e-05	2.06685293208648e-05	1.24709665174574e-05	2.54022081994864e-05	1.94865692940387e-05	3.45654742930407e-05
Mix_40	0	0	0	0	0	0	0	0	0	3.45209328390763e-06	0	0	0	0	0	0	0	2.6773622338739e-06	0	0	0
Mix_41	1.42679309801146e-05	1.33736532371708e-05	5.5952967730077e-06	2.60727400056279e-05	8.44604612343351e-06	7.26838774843533e-06	1.02322113394214e-05	2.10354889725045e-06	1.16439851752883e-05	5.13500604457515e-05	1.30792153115472e-05	1.29928358684005e-05	2.32101820283084e-05	0	1.5899614289647e-05	2.88905364501365e-05	2.2322353295432e-05	3.75249194223539e-05	3.6820204145873e-05	1.66578066412767e-05	7.83536022933878e-06
Mix_42	8.1258771440525e-06	4.93007471197328e-06	0	0	1.07668573191402e-06	9.71737152486362e-06	1.93244238311263e-06	0	0	0	0	8.12962081147131e-06	0	0	0	2.25737412267145e-06	9.17491543785147e-06	0	0	1.51495831258536e-05	4.78830503267539e-06
Mix_43	1.80912978700139e-05	1.07395930839165e-05	7.43712613533171e-06	3.33070528764608e-06	0	6.17291575654941e-08	6.57365945313321e-07	3.16602373011338e-06	8.83425445224727e-06	4.66665128814114e-07	0	7.37672498642102e-06	0	5.73979893706701e-06	1.19831295776851e-05	4.75756846573685e-06	4.46128438082156e-08	6.16225768795934e-06	0	0	0
Mix_44	3.34048476068152e-05	4.30326382784164e-05	5.76892695074928e-05	7.44687911147522e-05	5.11609883397605e-05	4.05181739599752e-05	5.13647996653195e-05	5.97566278947321e-05	6.68327240821502e-05	7.54879966700676e-05	7.79775372323183e-05	3.94570977920632e-05	5.56528600869778e-05	1.542215445626e-05	5.59161612799341e-05	5.29215123860898e-05	4.75204091476279e-05	6.13027449690685e-05	7.41721786813043e-05	3.8343223311258e-05	4.98207306636527e-05
Mix_45	3.52559368008018e-06	1.14268653682987e-05	0	0	1.14812340689038e-05	1.67614615499279e-05	1.11637091447656e-05	0	0	0	0	1.05088511341427e-05	0	9.77463799869198e-06	6.51793821072309e-06	8.9806328367597e-06	9.81570589809151e-06	7.97317928345452e-06	0	1.15771156451446e-05	1.06665669367975e-05
Mix_46	1.02385390758536e-05	7.69506334327678e-06	0	0	8.17895480305313e-08	8.61361225251471e-06	1.84504361453311e-06	0	0	0	0	6.9844993102646e-06	0	7.34435710425424e-06	0	0	1.26448594085645e-06	0	0	6.95983027761011e-06	1.72677779805027e-06
Mix_47	3.13387069583018e-05	3.2743340607066e-05	4.56536594001084e-05	3.64135298492873e-05	2.49984027540796e-05	2.23278040155653e-05	2.87391371967631e-05	4.44865679349546e-05	4.8922647424198e-05	2.19985092643011e-05	2.78237666143669e-05	2.48452023602453e-05	2.21114265229684e-05	2.00538145979455e-05	4.05414703824242e-05	2.2579155084136e-05	1.82370468763872e-05	2.50663777691342e-05	2.82923207469619e-05	1.41769130650984e-05	2.2562684582496e-05
Mix_48	2.23134940541906e-05	1.60193034660688e-05	0	0	1.04081955895769e-05	1.34812062318337e-05	1.27097093055385e-05	0	0	8.66248148983968e-06	0	1.75933009638175e-05	3.12038545234131e-06	0	8.06043973964924e-06	1.93902556137396e-05	2.13564042281791e-05	1.74820625384127e-05	1.2682664099462e-05	2.19386145961044e-05	1.3316173030511e-05
Mix_49	0	0	0	0	7.1276695719298e-09	2.02754957535772e-06	0	0	0	4.41122126934069e-05	0	2.771357921351e-06	9.51171613623128e-06	0	0	2.53229142554854e-05	2.25618488521663e-05	3.29346216174689e-05	1.99476373689696e-05	2.00420558640966e-05	1.39966002623756e-06
Mix_50	3.93417717248835e-06	1.37628300514701e-05	0	0	1.90350260385674e-05	2.44522646397255e-05	1.73056161829843e-05	0	0	0	0	1.48425269261905e-05	0	1.12690255915518e-05	3.43448070397683e-06	1.00136224696755e-05	1.61367218140893e-05	4.58206613264038e-06	0	2.03501887685288e-05	2.04433499933728e-05
Mix_51	2.85175832832661e-05	2.42452338521622e-05	3.97562301751448e-06	0	2.11377522360267e-05	2.27550554098268e-05	2.32992869029605e-05	0	2.81673705368292e-06	5.27374291857571e-06	0	2.46887164134699e-05	6.95319273979085e-06	4.27484991561007e-06	1.64206802307811e-05	2.24774982996943e-05	2.6943457675161e-05	1.85019878289506e-05	1.64829369054247e-05	2.79945208303065e-05	2.44171517087659e-05
Mix_52	0	2.21248694064043e-07	0	0	7.8186061146049e-06	1.30915050760453e-05	4.20511043210148e-06	0	0	7.79604161854897e-06	0	4.04419455074716e-06	0	0	0	1.18202867627247e-05	1.22796892780504e-05	1.41268949156492e-05	0	1.31808462993346e-05	6.95809761354604e-06
Mix_53	2.59653352706674e-05	2.66382269517921e-05	2.15364813826126e-05	6.69675346894961e-06	2.18064920206263e-05	2.32712403477448e-05	2.43617493214846e-05	1.82373539367197e-05	2.24742340457779e-05	0	0	2.22709036975335e-05	4.71503224817967e-06	1.9991791879979e-05	2.59798587256036e-05	1.45551157899451e-05	1.56380756753459e-05	1.12830270683559e-05	5.94207063867565e-06	1.59297281457993e-05	2.15602698231781e-05
Mix_54	2.48149294107984e-05	3.50701941723193e-05	7.61610226347585e-05	0.000109623359410842	3.66448176928922e-05	2.25398504550264e-05	3.85579110895196e-05	8.17075303775893e-05	9.10884299361574e-05	0.000105886343478524	0.000133205189341721	2.80055251298977e-05	6.72904673823834e-05	1.19136997955907e-05	6.19574777210135e-05	4.9256470993573e-05	3.22592246706374e-05	6.87689232018587e-05	8.545434720377e-05	1.65726722298515e-05	2.98428333291699e-05
Mix_55	0	4.89272000147777e-06	0	9.56826543227546e-06	1.05091323094481e-05	1.09836850935705e-05	8.1674663293597e-06	0	0	4.93554161171424e-05	0	6.81185993152804e-06	1.7927024248056e-05	0	6.21514826180811e-06	2.64767587347749e-05	2.04989510060078e-05	3.63712673187539e-05	2.3721699470119e-05	1.58697888040809e-05	8.59387638526941e-06
Mix_56	5.49585749175469e-06	1.50637920186654e-05	0	0	1.8979323411486e-05	2.28970531203555e-05	1.76923292607718e-05	0	0	0	0	1.4448440144541e-05	0	1.45301272440095e-05	9.29184471440969e-06	1.02994615388967e-05	1.38255996182571e-05	6.89493090019809e-06	0	1.61508283062053e-05	1.87548220988792e-05
Mix_57	1.94699693384445e-05	3.5924713605327e-05	4.23981142418921e-05	9.47770590643872e-05	5.4271478193843e-05	3.89044755125479e-05	5.11242647414707e-05	4.47456222939815e-05	5.68749827536704e-05	0.000134108370940951	0.000108937444819475	3.75381969403624e-05	8.04556296613546e-05	0	5.01497860252746e-05	7.52336177756253e-05	6.59654738806773e-05	9.38652314820514e-05	0.00011140717013161	5.1511954808493e-05	5.34687210930514e-05
Mix_58	1.94127017028179e-05	2.43475065733603e-05	0	0	3.09208588801586e-05	3.26030390122532e-05	2.9395035594423e-05	0	0	1.50334593508586e-05	0	2.76095585454269e-05	1.07711183922209e-05	2.91225540354088e-06	1.34281361477996e-05	3.06164666106822e-05	3.69569502414731e-05	2.73662693573976e-05	1.96881340396197e-05	3.88924377874408e-05	3.43968530231688e-05
Mix_59	0	0	0	9.22881604433566e-06	0	0	0	0	0	5.32536862951007e-05	0	0	1.16440553622342e-05	0	0	1.82516991611659e-05	8.02027734019892e-06	3.15682710159686e-05	1.69416033582829e-05	2.05513509948778e-06	0
Mix_60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mix_61	1.75167273278416e-05	4.23516515249993e-06	0	0	0	0	0	0	0	0	0	1.8000021021103e-06	0	0	3.30355684704304e-06	8.32809553462477e-07	0	2.4356671740266e-06	0	0	0
Mix_62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mix_63	2.22199443644517e-05	3.6129812961709e-05	6.58836443599327e-05	9.41811217676938e-05	4.16587774414765e-05	2.94360586451085e-05	4.22444278373735e-05	7.03108501866008e-05	7.96151270641721e-05	9.63441110773418e-05	0.000111073004807799	2.98240345310101e-05	6.2469786210278e-05	1.35424586340187e-05	5.85013322211143e-05	5.03778248576533e-05	3.71086472258664e-05	6.6723380894846e-05	7.86852286428569e-05	2.37992708786938e-05	3.62011440735405e-05
Mix_64	3.33633928743372e-05	3.46026000885622e-05	5.2225374367696e-05	3.43298076916795e-05	2.59618026968896e-05	2.39688628914163e-05	3.04052680416271e-05	5.17543889107033e-05	5.49701384468538e-05	6.62045257128915e-06	2.59989465672789e-05	2.55939859972397e-05	1.58289410728779e-05	2.96243894417145e-05	4.3342646657058e-05	1.62027244858153e-05	1.27629020384098e-05	1.61049681516687e-05	1.77489368222073e-05	9.76357876292994e-06	2.31023987417985e-05
Mix_65	2.75798460840648e-05	2.73550140242577e-05	2.56627324673308e-05	1.07501681821098e-05	2.12052803432985e-05	2.22367776072956e-05	2.41807984517448e-05	2.27499116709514e-05	2.65188827300136e-05	0	0	2.23865649319228e-05	6.60106555188556e-06	2.02580069086618e-05	2.82265418595189e-05	1.48220464514962e-05	1.47759025314979e-05	1.24529513409322e-05	8.4974653554829e-06	1.46600266706821e-05	2.04254683263573e-05
Mix_66	7.25754478968734e-06	0	0	0	0	0	0	0	0	0	0	3.24299770369244e-06	0	0	0	6.83774653255522e-06	8.89057955816397e-06	5.39313194597829e-06	0	1.17692137025914e-05	0
Mix_67	5.57295642112054e-05	3.38487761983742e-05	5.58249623264297e-05	3.46234746844603e-05	9.73750262183446e-06	8.99325410985052e-06	1.98918553313987e-05	5.17148037361258e-05	5.23744584935769e-05	4.98609880549984e-06	1.84132598243085e-05	2.57042177437701e-05	1.36087009711739e-05	1.47687222392263e-05	3.87767814579521e-05	1.45403932724196e-05	1.08085278353563e-05	1.28075393889867e-05	2.77476535363948e-05	7.83762435058239e-06	1.01926273313304e-05
Mix_68	9.00522196417616e-06	1.52032611296838e-05	0	0	1.66236971636586e-05	2.18068417380117e-05	1.64517507776947e-05	0	0	0	0	1.50398818246039e-05	0	1.21238104452081e-05	6.28266498582132e-06	7.95623181071303e-06	1.32030862612994e-05	2.20566320174838e-06	0	1.6809605824364e-05	1.77286145918198e-05
Mix_69	8.75290362047036e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mix_70	1.10151003429219e-05	1.69798730662015e-05	0	0	1.96504504833357e-05	2.40091911636772e-05	1.88748854645849e-05	0	0	0	0	1.77613065616936e-05	0	7.46732458828542e-06	6.52873477258052e-06	1.40406323274684e-05	1.99755890177488e-05	8.92212284232979e-06	0	2.34423749713131e-05	2.17457547913272e-05
Mix_71	0	0	0	0	0	0	0	0	0	4.48089922004031e-06	0	0	0	0	0	1.99626843453999e-06	0	6.13596852165488e-06	0	0	0
Mix_72	4.98244017840376e-05	5.89277872477169e-05	6.39651791453114e-05	3.85983976451816e-05	6.81710411972883e-05	6.04253172250819e-05	6.92062347238814e-05	6.32519772996334e-05	6.46276480440807e-05	1.53400566273479e-05	2.77691031861062e-05	5.27371063002619e-05	3.5622864900333e-05	3.70285481174766e-05	6.02686880159013e-05	4.28628240111511e-05	5.03968894152491e-05	3.58989063625788e-05	4.62211757982459e-05	4.92872654651903e-05	7.06104873352332e-05
Mix_73	0	1.39692355329865e-06	0	3.73425699302704e-06	8.87703253376525e-06	9.37086691438497e-06	5.6702957294047e-06	0	0	5.06397724314301e-05	0	5.25818285347117e-06	1.63793470729505e-05	0	2.12695748653819e-07	2.7579289679328e-05	2.28314529350469e-05	3.74390577497174e-05	2.34036941225328e-05	1.88676040753275e-05	7.9023410970903e-06
Mix_74	2.41113961392251e-05	1.13680922121545e-05	1.50458797482233e-05	1.17795952930341e-05	0	0	0	1.01523338069848e-05	1.53901092425585e-05	1.01592100856289e-05	0	6.09792991970806e-06	2.33775982787228e-06	8.01659382630351e-07	1.49147818824536e-05	6.79815114664958e-06	4.92092397366982e-08	1.01354826600387e-05	8.91397490065498e-06	0	0
Mix_75	4.88462981415871e-06	2.56536068408812e-06	0	7.88952907785134e-06	1.42774092161864e-06	2.20964853900229e-06	1.59672434610868e-06	0	0	5.12061260720005e-05	0	7.70055473108528e-06	1.71339852662045e-05	0	0	2.85434138931843e-05	2.42207888858563e-05	3.67571514068412e-05	3.12756882449197e-05	2.00315393043365e-05	2.96672953631969e-06
Mix_76	0	0	0	0	0	0	0	0	0	2.76816961065884e-05	0	0	0	0	0	1.16641075940529e-05	6.98420611392237e-06	1.87904229209286e-05	2.49063545613209e-06	5.34959893665224e-06	0
Mix_77	5.10811528983178e-05	5.49962099894482e-05	8.07859316606787e-05	7.94453762593571e-05	5.70079003548632e-05	4.60786431412197e-05	5.98347813574596e-05	8.22553456167711e-05	8.63713541881345e-05	5.96916239043527e-05	8.26574625691184e-05	4.74327176085071e-05	5.47776000229424e-05	2.62580178657195e-05	6.83252203862341e-05	5.06156170333723e-05	4.68875425030527e-05	5.48200952167368e-05	7.3879940896701e-05	3.8398352201414e-05	5.62374935809275e-05
Mix_78	0	0	0	0	3.42370734232233e-06	9.65147819646391e-06	0	0	0	1.56694152292669e-05	0	3.31014074479365e-06	0	0	0	1.78535683074778e-05	2.05192550801497e-05	1.94826905447586e-05	0	2.23319000549827e-05	5.82863740088224e-06
