Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE	Absolute score (sig.score)
S21863	0.0420722697824659	0.133278099481692	0.424922122059754	0.110826883334476	0.289565466954613	0	9999	0.354855293236673	0.991555985307524	1.000664841613
S21867	0.0489641206893656	0.161203705789845	0.38715892251824	0.119545460477406	0.283193142550652	0	9999	0.367543294825075	0.985683044611123	1.00006535202551
S2187	0.0714063318084114	0.120816579676045	0.323729329706163	0.151292138357645	0.334637985875159	0	9999	0.366746083560306	0.991704079920833	1.00188236542342
S21895	0.0728616875359634	0.135608821604883	0.362619842862294	0.147193390132782	0.282717054208039	0	9999	0.340178038440724	1.00857012981376	1.00100079634396
S21900	0.0639765209835508	0.108308835733732	0.37764384110343	0.122044655906391	0.328890902096988	0	9999	0.363315511729074	0.987610205987439	1.00086475582409
S21906	0.0795170011940976	0.160039276699472	0.36471019133823	0.130094459639561	0.265769775179656	0	9999	0.363258665496319	0.989847623347406	1.00013070405102
S21913	0.0810776428662338	0.105488424930178	0.387442045781312	0.118590857210818	0.30820015256858	0	9999	0.377614806559328	0.975935818856449	1.00079912335712
S21917	0.134969734793238	0.14378763514914	0.363632806656711	0.121123384401911	0.237082732173963	0	9999	0.383913084645764	0.97126937244012	1.00059629317496
S21919	0.0820300217596496	0.096276216122921	0.375549491293987	0.169880155035199	0.277539925882649	0	9999	0.378013020474109	0.983728537543598	1.00127581009441
S2192	0.0710028642842083	0.107925216679865	0.356625736324513	0.0774506934058333	0.387727471790642	0	9999	0.409928318199466	0.951328508901412	1.00073198248506
S21936	0.0453592356424016	0.16788051858793	0.437580064084326	0.129974169217854	0.219802305642453	0	9999	0.348828356522635	0.999419990606503	1.00059629317496
S21937	0.0498718711802859	0.158633331185348	0.37704522022928	0.172535169749515	0.242985612052429	0	9999	0.351987480661845	1.00732037093673	1.00107120439686
S21942	0.0563812481747062	0.127649781580471	0.354433738055567	0.14539766559945	0.318019932013229	0	9999	0.370722555581954	0.987486658323864	1.00188236542342
S21948	0.0786541058351727	0.167717222323097	0.370121590200432	0.150267391457542	0.233904531796758	0	9999	0.352373353171539	1.00151918911794	1.000664841613
S21957	0.131304053450291	0.126242779508049	0.456335874144666	0.129977765031947	0.15673582104001	0	9999	0.409239366368425	0.951635643544381	1.00059629317496
S21959	0.0640815905689639	0.126230722086757	0.418763104459003	0.108968746024385	0.282284949966618	0	9999	0.352806701851648	0.991799466226293	1.00032911310573
S21960	0.0664518004155243	0.121630767486113	0.361254364226698	0.202977514264599	0.248079629284947	0	9999	0.366617357247082	1.00175874127538	1.00039407567788
S21961	0.0687931547571335	0.15633549815785	0.266891654733457	0.101384522286969	0.407122914801516	0	9999	0.378722982041523	0.980091071058817	1.00052774473692
S21976	0.0935110246438008	0.119761788640443	0.432761096384593	0.0984482721226419	0.255648522259538	0	9999	0.394886246826612	0.959581831634319	1.00013070405102
S21979	0.129425724355647	0.118138962841499	0.318992896949221	0.118036698613836	0.31579979291768	0	9999	0.344669891161165	0.99984507715371	1.00039407567788
S21980	0.102553966344899	0.0802070197993855	0.349202420932594	0.114154283005045	0.354614292403139	0	9999	0.384730984830065	0.971083623166176	1.00073198248506
S21984	0.0747344501120391	0.159103785439878	0.328365495198813	0.191717715743232	0.24634270403961	0	9999	0.371192384365589	0.998484958945559	1.00026415053357
S2199	0.0966383670989306	0.101433008327284	0.359204119101972	0.134593673238312	0.309202036630357	0	9999	0.361394794734122	0.989813754917402	1.00107120439686
S21994	0.0542046274524701	0.164890187620573	0.418921608368251	0.131059644566874	0.232131973978277	0	9999	0.369833889399645	0.984866443630365	1.00120804198645
S21999	0.0346682298749246	0.137356533411346	0.351001446618406	0.120816741440027	0.356889031140358	0	9999	0.36777056239431	0.987297787202673	1.00073198248506
S22002	0.0409111803139591	0.199156878593837	0.318075368307126	0.105336193334819	0.33826742113972	0	9999	0.366957062314621	0.988336043992954	1.00174704168946
S22011	0.0627265720710421	0.139931447231907	0.365030002452929	0.126636916128821	0.306746266512158	0	9999	0.34836517577799	0.999843952926327	1.00107120439686
S22023	0.0964151177541316	0.175984739511755	0.321578922312217	0.229433155105923	0.177252906928976	0	9999	0.359727966558462	1.0188455522191	1.000664841613
S22025	0.077226749726897	0.108120030798937	0.296196723567514	0.0952635741532338	0.42399204511054	0	9999	0.39265526409907	0.967645349702491	1.00079912335712
S22026	0.0616916996510567	0.11403745366741	0.383719955063557	0.134612466974785	0.306737548000313	0	9999	0.311640871372917	1.02503611567757	1.00079912335712
S22032	0.034685430865145	0.204091834389254	0.387450146193288	0.217270933192268	0.157502451704006	0	9999	0.39952693775183	0.98843324598913	1.00100079634396
S22034	0.0647832755816133	0.127122633980149	0.416124029214983	0.1583015110812	0.235212868403615	0	9999	0.391695444379853	0.972309663245595	1.00154431826156
S22038	0.0586378548210919	0.125530948031755	0.339869722231127	0.168269342507397	0.307017172162649	0	9999	0.358024164425586	1.00126329096133	0.999325039754019
S22041	0.0355551142453039	0.139741307508444	0.397064774749963	0.192488438450449	0.236221569442697	0	9999	0.379321003526278	0.991254332534209	1.00107120439686
S22046	0.0619149325125345	0.127104028702806	0.396191660808748	0.134558321055799	0.281302261316969	0	9999	0.397337527167265	0.964925388252303	1.00107120439686
S22048	0.0681192325264153	0.159206558267672	0.366915262430692	0.114994559534616	0.291765183584565	0	9999	0.412190883810245	0.952990940160614	1.00100079634396
S2207	0.0617809199688434	0.143287935104693	0.373746275373888	0.113760011131414	0.308632900407607	0	9999	0.404219424958693	0.958288181433939	1.00120804198645
S22070	0.06621978697509	0.107440498146876	0.407792113281493	0.157104805994285	0.262241918959378	0	9999	0.351711795066283	1.00011154492191	1.00079912335712
S22075	0.0621862716732558	0.088982833175066	0.454730802864404	0.088901420531854	0.306129060046485	0	9999	0.3530162170994	0.988050550234688	1.00093038829106
S22077	0.0713392298400796	0.146123980576839	0.422217679467636	0.0951997192764659	0.266049779130044	0	9999	0.393431115038562	0.961789323811657	1.00093038829106
S22078	0.0655913080172375	0.115859354823139	0.350543185495124	0.174012365536584	0.294994582471875	0	9999	0.385000928860711	0.981709677160492	1.00100079634396
S2210	0.0667036848257979	0.138615896932199	0.370225085763247	0.10384622462761	0.320873258384718	0	9999	0.409242004893704	0.953421462609859	1.00026415053357
S22100	0.107623824305897	0.177373932065222	0.389749223316457	0.199957915632743	0.126503146666127	0	9999	0.366287543941876	1.003122079608	1.00120804198645
S22106	0.0845956092225695	0.104182699843816	0.325412919355256	0.1292442006852	0.356828721426729	0	9999	0.343052840555923	1.00407231702382	1.00026415053357
S22109	0.063010369535526	0.114890074398445	0.380667027458547	0.188302459563022	0.254060457335524	0	9999	0.37611543823704	0.99041878134076	1.00093038829106
S22110	0.0896230978339353	0.258360474634774	0.435887448442351	0.0681079909445775	0.148820111501484	0	9999	0.369368367732488	0.97751475367228	1.00079912335712
S22113	0.0752368107942678	0.124026681760881	0.291508509641625	0.109981150911639	0.399377550942604	0	9999	0.387332592359692	0.972951143953758	1.00013070405102
S22114	0.0799357727999552	0.132874980180593	0.414659267346328	0.116368045071346	0.25682677621478	0	9999	0.383522350429306	0.970998953472927	1.000664841613
S22117	0.0392324962099741	0.199737337531609	0.43005847586703	0.113921901402296	0.219071506477382	0	9999	0.354964174881153	0.994073815658651	1.00202171748829
S2212	0.0548708648365763	0.112292995956589	0.378455674977425	0.164698621419472	0.29048096616706	0	9999	0.355702740601346	1.00043883521672	1.00079912335712
S22126	0.0543677229478935	0.139743703772101	0.32997568156094	0.121996854644914	0.355259615276517	0	9999	0.386868005529007	0.973861232944733	1.00134357820237
S22129	0.063985570255701	0.177368731870382	0.385038199111078	0.151481805914203	0.223401502943042	0	9999	0.370256204941888	0.989680647967491	1.00127581009441
S22131	0.126285338539205	0.205002849537223	0.39081590378814	0.0998580671993112	0.179177464127771	0	9999	0.375848987512834	0.975353503089953	1.00113962319165
S22144	0.0692446500597867	0.11739817532191	0.448818497430204	0.119518208099767	0.246021265432293	0	9999	0.421083879605901	0.943750207568441	1.00100079634396
S22147	0.0528119576031201	0.157268453719996	0.363458543307566	0.182501923279509	0.24495991843377	0	9999	0.352296511270543	1.00973350457168	1.00100079634396
S22148	0.0527672957949746	0.157374616257686	0.385354177257978	0.154207266893376	0.252043685485447	0	9999	0.377888293171868	0.984159085919539	1.00174704168946
S22150	0.0386246731274408	0.175736925352152	0.452187612870854	0.0822477574378937	0.252882775191827	0	9999	0.395872722584964	0.95952136681526	1.00167974398017
S22151	0.0681210047804418	0.103565066332812	0.333675775877289	0.137141088039261	0.358705106956643	0	9999	0.369688161064814	0.986825105242285	1.00120804198645
S22160	0.0500491497605102	0.135614610853267	0.365508381838695	0.184299369631329	0.265872066118565	0	9999	0.37174042807232	0.994771065213174	1.00134357820237
S22166	0.0776901746248884	0.157433312238658	0.377990781219514	0.0860971109907496	0.301719009217255	0	9999	0.353012975226233	0.990422158542796	1.00093038829106
S22173	0.0644041797299486	0.119633871316404	0.377046971415978	0.15796390609314	0.282022275841387	0	9999	0.366529397192135	0.991269836670869	1.00107120439686
S22174	0.0296329819718743	0.173674199817873	0.402537651028655	0.104531969751833	0.291033081657071	0	9999	0.352899339290831	0.994338103092713	1.00140988422731
S22177	0.0492661948355303	0.112057440988742	0.417850719464891	0.145362759327839	0.276670927369443	0	9999	0.382520648455093	0.976743389690159	1.00120804198645
S22178	0.0848656956377212	0.133229328150548	0.388186202581761	0.111726890235219	0.282519628131676	0	9999	0.370762949619184	0.980063497408069	1.00052774473692
S22181	0.0986790614221212	0.0989902432484309	0.315876170714636	0.109969276686637	0.3770129926651	0	9999	0.362895621645526	0.987838014655131	1.00052774473692
S22185	0.110077055196825	0.144946575012452	0.364870620748863	0.148723325077553	0.23218154732143	0	9999	0.404495475570842	0.961674432296199	1.00079912335712
S22189	0.0640290200115166	0.163277250430531	0.348720252755389	0.157605016339071	0.266896205200417	0	9999	0.413308542048054	0.95973158210872	1.00052774473692
S22191	0.0864956587148	0.128066779610781	0.323036624637377	0.140519400614445	0.322680659779719	0	9999	0.362997189298913	0.992143450234216	1.00079912335712
S222	0.0422845267948967	0.129077605155323	0.349208825807266	0.13444411826951	0.345784047330126	0	9999	0.361294598618053	0.993393704122318	1.00079912335712
S2220	0.112536329286248	0.108257686238146	0.337385333182196	0.140113660356092	0.302234735674242	0	9999	0.376412726531736	0.98034496419326	1.00052774473692
S22226	0.057045670910079	0.181826384847267	0.437270811332838	0.118609967595294	0.206590743516887	0	9999	0.389482026955281	0.968891752157491	1.00134357820237
S22227	0.0789490236799583	0.130585521145594	0.368972926385299	0.0817349458821417	0.340285327643932	0	9999	0.375646085803727	0.97464052053081	1.00052774473692
S22231	0.0109984598870053	0.217875748637931	0.373530385170917	0.17385068089401	0.2243410185851	0	9999	0.362174853506565	1.00630084124224	1.00059629317496
S22238	0.0578371925968053	0.1504453878024	0.326522791198474	0.148419526736877	0.317846306062301	0	9999	0.399782569738229	0.968637971734321	1.00107120439686
S2224	0.102166216443826	0.106827840129053	0.374184888905559	0.156774228761036	0.260778808245588	0	9999	0.352038506815963	0.999303017411903	1.00073198248506
S22249	0.034650570723165	0.134564293244933	0.382847131006173	0.152068879437446	0.296869921932244	0	9999	0.38210514123173	0.980663865506475	1.00100079634396
S22257	0.0796542724206358	0.0855080560174142	0.391683404728582	0.121108340529613	0.322440001981637	0	9999	0.358712330728242	0.989189327785543	1.00039407567788
S22259	0.0613967326459452	0.169555089786579	0.344457736982961	0.163298217492631	0.261957064704886	0	9999	0.38885830194936	0.979527803286151	1.000664841613
S2226	0.0522912495309053	0.125070713552172	0.349073746702943	0.0903589248205483	0.384548943595797	0	9999	0.355838276923063	0.991411090077409	1.00134357820237
S22260	0.062597506044236	0.16967324351762	0.332780113519111	0.144087304802538	0.292137642210901	0	9999	0.349164353945287	1.0046761592467	1.00127581009441
S22262	0.0833114564650874	0.162827809216767	0.335847589430727	0.153950335655803	0.265675255502489	0	9999	0.335829160624699	1.01469068234247	1.00161244627087
S22268	0.0933934579328297	0.135661505578642	0.399692010861682	0.174661277655767	0.197662952367935	0	9999	0.349400713266992	1.0058599452464	1.00107120439686
S22275	0.0254548592984553	0.13479405289521	0.377232516818873	0.185305425607313	0.278556723582514	0	9999	0.388529141588372	0.983343671932572	1.00134357820237
S22289	0.075072119190802	0.128339004829816	0.382437194243642	0.149108087486005	0.265708435862737	0	9999	0.369176852956091	0.987410094235535	1.000664841613
S2229	0.10018504905298	0.140524329509735	0.348489927004029	0.121317626856879	0.290413455867442	0	9999	0.377048745226892	0.977979022090073	1.00093038829106
S22295	0.111168482091059	0.154101879843575	0.336405281265516	0.129802915892659	0.269451829198255	0	9999	0.384981215745837	0.973960591189526	1.00093038829106
S22296	0.0623578472596959	0.134757655607525	0.36146528358734	0.164458971588534	0.278303820159271	0	9999	0.362365412484051	0.996741955000118	1.00134357820237
S22301	0.0650522275560137	0.131886286868173	0.345582224310324	0.105837375240153	0.352642682369297	0	9999	0.387603384589371	0.970160995726902	1.00100079634396
S22320	0.0832749175783098	0.0799910478478811	0.45750353294404	0.098522353420819	0.281916190195396	0	9999	0.354974215847812	0.986558893266666	1.00120804198645
S22323	0.0509761298915138	0.141110295998449	0.355423097650267	0.194729352276688	0.258761920527043	0	9999	0.381585624485876	0.990584493949276	1.00100079634396
S22326	0.108145549270951	0.133482033155085	0.388372182033694	0.139220227769856	0.231044158303986	0	9999	0.383222225262167	0.974364936650084	1.00026415053357
S22327	0.0396312817988833	0.143725948506214	0.333644408568672	0.143953380478203	0.338775014231466	0	9999	0.384145491333369	0.979679437711159	0.999730033583438
S22333	0.13270811925306	0.112109237702464	0.399725650042931	0.0938337804002318	0.262831254587758	0	9999	0.388600538108686	0.96314803161683	1.00120804198645
S22335	0.0730581349273724	0.133830534755261	0.320662434378737	0.132641482476754	0.340878617858732	0	9999	0.3192873571257	1.02231305304281	1.00107120439686
S22336	0.0536637861436653	0.140963870011594	0.391689307103996	0.146174692921376	0.268438732110433	0	9999	0.35644583499174	0.997002526225943	1.00093038829106
S22343	0.0460216145929717	0.141208064190025	0.332240825084815	0.175664256807847	0.305392984061266	0	9999	0.348415560395958	1.01135040643558	1.00052774473692
S22352	0.141204172369362	0.139407765020896	0.503615979164293	0.154352470287732	0.0627631913600826	0	9999	0.367581736206678	0.985237551601773	1.00134357820237
S22371	0.0885566086842813	0.130344143030492	0.316067195479742	0.0983690934648782	0.367663755684566	0	9999	0.374504098078678	0.97905008123917	1.00100079634396
S22372	0.100376840535551	0.0980111958530545	0.346188308191834	0.206807868642332	0.24941491013435	0	9999	0.357171482500993	1.00720438148455	1.00079912335712
S22375	0.0507357383692954	0.163078678121461	0.368404587275397	0.187040950786645	0.232015855541608	0	9999	0.381033922802731	0.990129950830077	1.00127581009441
S22376	0.121937281953725	0.119905570879511	0.373256088659241	0.111482364411911	0.273549398146629	0	9999	0.345357616557678	0.996372084977492	1.00013070405102
S22377	0.0674145426842859	0.174855199466025	0.376724872337317	0.178242618558452	0.203290511690845	0	9999	0.3594581432303	1.00369556879386	1.00052774473692
S22388	0.0712893238149003	0.153781890443609	0.372560715137634	0.188237154217382	0.214862898871537	0	9999	0.399651726397916	0.975023205270885	1.00073198248506
S22392	0.0840761370162342	0.105783116830148	0.351998138712691	0.186382974900645	0.272355925715246	0	9999	0.352824768906768	1.00638917551032	1.00059629317496
S22395	0.0410343966404972	0.198622452475151	0.381695980589813	0.122297629841204	0.257420744850191	0	9999	0.338469310074891	1.00849022139733	1.00107120439686
S22396	0.0697495261034857	0.0767652303326391	0.448361885124811	0.14181408349022	0.264380479345701	0	9999	0.399853307540362	0.961280586103454	1.00107120439686
S22406	0.0894623335225921	0.152427701824569	0.426844780388866	0.122216989321944	0.209644488116992	0	9999	0.38177294716158	0.972894078584503	1.00059629317496
S22407	0.0745097983306612	0.0844810736628815	0.351175872412135	0.137317354874422	0.354128346990774	0	9999	0.356339673745857	0.994959325285643	1.00161244627087
S22408	0.0648842516655466	0.165591503292847	0.368936129078712	0.106809423477653	0.294306437222166	0	9999	0.367980929878361	0.983642537934259	1.00052774473692
S22412	0.0636726013932399	0.13401168096488	0.326475044560591	0.151758775261481	0.325289939806254	0	9999	0.370990744855351	0.989372194709705	1.00120804198645
S22416	0.0538345318879433	0.157071390821011	0.339100684811676	0.106939342534065	0.343318200478876	0	9999	0.362405562294267	0.989202380254966	1.00026415053357
S22418	0.0953938715170798	0.0783111725582814	0.276207569331448	0.115924862669571	0.434690268660545	0	9999	0.376949567133796	0.981064293438458	1.00052774473692
S22421	0.0693042298078012	0.111011014382422	0.367135841178681	0.110170260131197	0.343449858896755	0	9999	0.371064774035152	0.981006589972129	1.00107120439686
S22423	0.107193455489787	0.120282166942093	0.330407254050912	0.121829288479429	0.320485262330073	0	9999	0.357474989764277	0.991915596968913	1.00019742729229
S22424	0.0427510851859726	0.136001396798028	0.367655311223735	0.0955293669735007	0.358523750026167	0	9999	0.37005996111116	0.981534434229446	1.0004609102074
S22425	0.0673001150280153	0.139386624016322	0.314914156562792	0.107478356845045	0.371652730032888	0	9999	0.382357198823362	0.975486224057703	1.00073198248506
S22427	0.0379838601345542	0.109916161234652	0.346193948558645	0.144560590078637	0.362821630245758	0	9999	0.353641336207944	1.00036835668555	1.00147619025225
S2243	0.0622076694115812	0.1421057144038	0.382822234993077	0.168986033473048	0.244743103542588	0	9999	0.379461500880023	0.985031494699356	1.00086475582409
S22434	0.0843133611850706	0.174910275242688	0.393373591457395	0.0671887834300389	0.281013112041929	0	9999	0.358900143989468	0.98378857111727	1.00079912335712
S22441	0.0774522735742037	0.0997549169150387	0.391319371619901	0.162591333033733	0.269882901201084	0	9999	0.380479731354712	0.980414440242139	1.00100079634396
S22447	0.0583803075308774	0.122815132467895	0.396748894233099	0.161099322282481	0.261886731776713	0	9999	0.363274754095441	0.993965189784504	1.00093038829106
S22455	0.0500464618874085	0.141874012689045	0.353761621222852	0.152883042163779	0.302299617861009	0	9999	0.389872680307242	0.975718655084101	1.00086475582409
S22459	0.05440447354552	0.180729880931352	0.369994484015716	0.0981146939259654	0.297827671978303	0	9999	0.372784484514161	0.97990825056907	1.00107120439686
S22466	0.060182464901116	0.127415108886052	0.324132268752726	0.119720652896735	0.369757546549816	0	9999	0.354834516540589	0.996146085336053	1.00120804198645
S22467	0.0837573221060705	0.117546028859938	0.330025452830205	0.178874713418551	0.291072292879641	0	9999	0.380603898589808	0.985889920952988	1.00127581009441
S22468	0.102899662251232	0.087199343593871	0.337955003975575	0.138719740222957	0.334091005780458	0	9999	0.368756206055068	0.985667033631174	1.00086475582409
S22470	0.0458718699040768	0.124106759334966	0.465952270399093	0.126829398984163	0.238170089668766	0	9999	0.359200775780353	0.989281807145191	1.00093038829106
S22475	0.0599639196039146	0.118222507456472	0.392865453458488	0.15263170128808	0.277792608445292	0	9999	0.355385854025573	0.997803379429252	1.00147619025225
S22481	0.0511498495212018	0.168807501843817	0.377073258550919	0.121790472397639	0.282109305977487	0	9999	0.422442921512661	0.946969687335172	1.00093038829106
S22482	0.0505715181695121	0.140709422940991	0.400195896545976	0.173349547873432	0.23597273782721	0	9999	0.371333718831362	0.991870474171929	1.00079912335712
S22485	0.117991741768775	0.169815018005116	0.397851243627844	0.136002825643836	0.180221536377854	0	9999	0.390702428329095	0.969286185327829	1.00188236542342
S22486	0.0548738017694853	0.102171644149791	0.416320963013811	0.135429464933696	0.292343749324867	0	9999	0.348470906466003	0.998699468268712	1.00113962319165
S22493	0.0901828405717399	0.182445358969806	0.474105133709608	0.124303582050831	0.13043927495026	0	9999	0.373850906456429	0.979059493063205	1.00147619025225
S22498	0.115394306409526	0.114109513220688	0.439067918629759	0.169902313319627	0.163547665908691	0	9999	0.358302669250966	0.995520936592857	1.00202171748829
S225	0.0504241639683951	0.159738491981022	0.356586445529997	0.179743602492653	0.254850874230299	0	9999	0.377709823502054	0.990928353766747	1.00134357820237
S22507	0.0276037591708713	0.148242165970114	0.32433490370911	0.171665534041536	0.32841778764194	0	9999	0.390559746179636	0.981170146672074	1.00026415053357
S22514	0.0392217274403132	0.14131114517217	0.308491471949914	0.154685748196709	0.356487334533188	0	9999	0.342755442412412	1.01239094929917	1.00019742729229
S22515	0.0574224391943405	0.114079094376131	0.396817321266127	0.167864027329293	0.264616241191231	0	9999	0.373878076902701	0.98740567414447	1.00079912335712
S22516	0.0581684815917089	0.124609783179783	0.401074233079167	0.171065223327968	0.245947034645467	0	9999	0.323088368573161	1.02447085563302	1.00086475582409
S22517	0.0434486022827436	0.117622431128519	0.380063945399329	0.103916953054608	0.356087691326451	0	9999	0.351282531623821	0.994799065362452	1.00113962319165
S22519	0.0553566211436845	0.209700362986473	0.362772174351826	0.0816217509299411	0.291620294984932	0	9999	0.380514626683695	0.973419720023683	1.00107120439686
S22521	0.0647192084908566	0.166660094873514	0.379823934296232	0.111277569418284	0.27899538317336	0	9999	0.387401141799417	0.970166562599714	1.00147619025225
S22523	0.0682938181789154	0.128030420176751	0.332738877041968	0.0930331041844292	0.379583524398104	0	9999	0.34855772050095	0.996738179562319	1.00167974398017
S2253	0.0697664065310995	0.133322156997263	0.383861754445183	0.136787003782695	0.277061801600881	0	9999	0.370111291761938	0.984973301620314	1.00079912335712
S22537	0.0409772465677539	0.105991632967845	0.347291452726246	0.147252457179027	0.35888128623701	0	9999	0.397025887387702	0.969305133308177	1.00039407567788
S22542	0.0980954737695073	0.146300393091534	0.439740507097539	0.034808205109964	0.281055420931456	0	9999	0.421580212387142	0.936289230606132	1
S22543	0.0458564090737713	0.188698375840663	0.298321232468174	0.141359699287261	0.326694671621196	0	9999	0.35040289322622	1.00639705850969	1.00093038829106
S22549	0.054349560393605	0.193566079969579	0.389342479601758	0.140534528005315	0.223137740320807	0	9999	0.395146637516445	0.970579413391361	1.00093038829106
S2255	0.0410178189499527	0.169456280451454	0.297894593521122	0.127535770491494	0.365571726838223	0	9999	0.349348917321657	1.00426506362109	1.00147619025225
S22551	0.0675958177307298	0.147310455887027	0.374683144750722	0.109695764040354	0.302058395793533	0	9999	0.35560729216991	0.991900858629072	1.00134357820237
S2256	0.078619409797483	0.152482255218557	0.373775940348118	0.0899089957726774	0.306143787154229	0	9999	0.384152823926501	0.969330993985175	1.00093038829106
S22561	0.0972409928744784	0.139836910507746	0.407801690751065	0.158040653471701	0.197676045569972	0	9999	0.429651813330644	0.943875436904777	1.00059629317496
S2257	0.0423180652374053	0.10057683305466	0.390443737491351	0.151622125966349	0.31624728023668	0	9999	0.375240469779397	0.983928566212755	1.00120804198645
S22572	0.129226143345772	0.123051004000455	0.375061679396837	0.171779460965684	0.201409457028177	0	9999	0.39939682054747	0.967781425280427	1.00052774473692
S22578	0.0755000529329552	0.128276893176134	0.418063829996203	0.16463887160406	0.214728394277094	0	9999	0.373151571597935	0.98653851161714	1.00120804198645
S22584	0.0721156427794867	0.136568688386365	0.393841438329105	0.122694474421096	0.27557887944107	0	9999	0.384062465497094	0.972582061380398	1.00079912335712
S22592	0.0737779844714006	0.111846162386963	0.398065863333717	0.10522679879552	0.312695637283273	0	9999	0.392418079682913	0.963981139490977	1.00161244627087
S22593	0.121406576831843	0.186305666585837	0.368399805976146	0.125889154994241	0.198863551436025	0	9999	0.397407028495751	0.964196130677162	1.00086475582409
S22603	0.0672412303103303	0.149347853698787	0.37165036781496	0.144152264100159	0.268273125688765	0	9999	0.358805879933759	0.995354071186428	1.000664841613
S22606	0.101895284636729	0.120227231699075	0.413315523951888	0.211908242961625	0.153861758737129	0	9999	0.393848053207985	0.981250971337451	1.00120804198645
