B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage
mix_1	0.155105947746671	0.208560862693804	0.358373532813454	0.128230751226181	0.0762144846558507	0.0735144208640387
mix_2	0.186739938005866	0.200416263363148	0.329371035749135	0.164694556512345	0.0804482073525694	0.0383299990169364
mix_3	0.175096971003523	0.168447359395266	0.259863990893974	0.15134895269971	0.153116244169016	0.0921264818385119
mix_4	0.16642134644185	0.250728430179092	0.357179217016729	0.0835839423780053	0.102139688576036	0.0399473754082877
mix_5	0.168421026485231	0.214559489206709	0.335582080120176	0.0871150176257937	0.135063539016477	0.0592588475456132
mix_6	0.162829691178614	0.238940540685808	0.35809979822928	0.100448273529075	0.105727919963661	0.0339537764135626
mix_7	0.174416261443928	0.192143748102814	0.309741800399809	0.110070124567585	0.149480091896703	0.06414797358916
mix_8	0.162375879982254	0.191331894152307	0.318380318096968	0.1502208889154	0.129752520241342	0.0479384986117285
mix_9	0.168064717280013	0.257907318027176	0.370212175983791	0.0817265511894555	0.0798947408353404	0.0421944966842239
mix_10	0.195775186270722	0.235719299618129	0.28616907889154	0.108708027106383	0.0876741177083259	0.0859542904049012
mix_11	0.197412418939683	0.223370137670941	0.360768692459578	0.112938388539157	0.0327036968540512	0.0728066655365903
mix_12	0.147253534011248	0.229527513174383	0.336706917353641	0.0963070105424482	0.131297577913884	0.0589074470043952
mix_13	0.156228858288015	0.263223335649854	0.321368020922809	0.127717591133563	0.078475906205528	0.0529862878002314
mix_14	0.183728336250051	0.256024499537387	0.344484012494279	0.0816237278668341	0.0614628763097484	0.0726765475417
mix_15	0.160722947557959	0.210365806880175	0.326391727300498	0.130484905420215	0.122313601203479	0.0497210116376752
mix_16	0.180003355315558	0.164626364537771	0.244817596901215	0.169544121018389	0.180018147467784	0.0609904147592819
mix_17	0.178142446838141	0.177521124439804	0.240619202014169	0.167428456215346	0.184792759810572	0.0514960106819664
mix_18	0.198441651501103	0.255883409583107	0.25371689952021	0.146188548038568	0.065717728615536	0.0800517627414752
mix_19	0.154012853198786	0.173502526213867	0.271366107333185	0.166395149624772	0.148853184315669	0.0858701793137202
mix_20	0.172733823973441	0.241457672332482	0.342802633710992	0.137216491726379	0.0741070897516839	0.0316822885050231
mix_21	0.158345065221899	0.22048276031293	0.26462998932448	0.150500254773637	0.15280775526156	0.0532341751054935
mix_22	0.172246045201604	0.234122730589148	0.351564195769098	0.0768304661693177	0.0793155426596663	0.0859210196111658
mix_23	0.18324053593482	0.241681974259046	0.349785300107474	0.116467966678918	0.0491285748605048	0.0596956481592376
mix_24	0.157647632186201	0.220896777244996	0.328615715795372	0.112393427549295	0.138110094171587	0.0423363530525478
mix_25	0.170015710275	0.255783885546826	0.362147109169111	0.101488198809429	0.0689188865301645	0.0416462096694689
mix_26	0.164437654059442	0.212489874915724	0.240391372117264	0.151661433806859	0.146672806772084	0.0843468583286274
mix_27	0.174418772400414	0.232061410130527	0.357244376067339	0.112043261137935	0.0632165954724459	0.0610155847913391
mix_28	0.16593789939745	0.234574343130291	0.340576335306686	0.115322554414215	0.101019466114798	0.0425694016365614
mix_29	0.175439759918917	0.215819229259811	0.350316011054495	0.117815594064386	0.0709808290149069	0.0696285766874829
mix_30	0.164713536853825	0.250808921382201	0.350842486919771	0.0968765930698071	0.0875012034398905	0.0492572583345058
mix_31	0.167055692492677	0.237276830605414	0.321982531936533	0.1199008458211	0.0840163267151089	0.0697677724291679
mix_32	0.196048862171243	0.265472709356003	0.345406437624536	0.0658021926471148	0.0424962363728446	0.0847735618282578
mix_33	0.164281753863447	0.238992037082685	0.292173351963675	0.130225520451541	0.0930441724924733	0.0812831641461779
mix_34	0.197069478400949	0.202694433571351	0.228181489359977	0.164143332532059	0.110026692850733	0.0978845732849301
mix_35	0.155026915493706	0.235430801641067	0.34541388647975	0.095547304969841	0.106441328380972	0.0621397630346642
mix_36	0.172180179242663	0.219184910530616	0.326756684480913	0.0948774139736464	0.11056564839006	0.0764351633821008
mix_37	0.162684866787629	0.191527567381091	0.281379556067496	0.145634049424902	0.157304278713353	0.0614696816255299
mix_38	0.169131036179773	0.190093700611094	0.301324758137312	0.13281779322001	0.134788519009457	0.0718441928423535
mix_39	0.16715267270287	0.23523285366736	0.348275755018164	0.117606373263737	0.0941259078466313	0.0376064375012378
mix_40	0.169871704271854	0.232375184443768	0.321785966481873	0.0837072134418254	0.10959091510377	0.0826690162569105
mix_41	0.178606169303953	0.20228431368146	0.255775513071142	0.146701663521347	0.124513224112651	0.0921191163094466
mix_42	0.20043419662714	0.285165060264129	0.331251776071262	0.0897209639480362	0.0435909634514607	0.0498370396379716
mix_43	0.191842378781823	0.216097354312037	0.252703267757728	0.138015235345481	0.113222237890544	0.0881195259123878
mix_44	0.190902753528621	0.236208982401448	0.338723269743625	0.127606166408815	0.047127944961377	0.0594308829561146
mix_45	0.169562249704908	0.213445000835309	0.340396035416974	0.106008258479898	0.112175430313169	0.0584130252497437
mix_46	0.162918398761846	0.21421230587405	0.288909063154065	0.117103990946063	0.114959299333536	0.10189694193044
mix_47	0.183385495547206	0.116721936359501	0.181971650599777	0.244360610418581	0.224301904310541	0.0492584027643949
mix_48	0.201185513334284	0.256559342415537	0.294543661741064	0.1117234523906	0.0579847311784627	0.0780032989400531
mix_49	0.190150525752309	0.233557182770646	0.337395208701955	0.0601033502235858	0.0634454323885847	0.11534830016292
mix_50	0.16283863160564	0.236632432065052	0.352599812755014	0.102827374558042	0.0980614288968116	0.0470403201194395
mix_51	0.18368218115974	0.195886649917487	0.228211059448195	0.150412072459286	0.157302147614545	0.0845058894007473
mix_52	0.179674085724974	0.204315251131045	0.267904763617417	0.141653743705802	0.121851723028082	0.0846004327926802
mix_53	0.210786023295719	0.213959551770078	0.273880769399806	0.144971630611415	0.0752654314018321	0.0811365935211495
mix_54	0.172360311439628	0.231697909185223	0.318969738933451	0.109752610181201	0.105600094108806	0.0616193361516909
mix_55	0.165804578521245	0.235596614651684	0.264181213652592	0.153242618637587	0.117555905707858	0.063619068829035
mix_56	0.156159847493987	0.253121660256324	0.337297528332527	0.0969793019129826	0.0844029549244921	0.0720387070796876
mix_57	0.171236044044884	0.246696377215638	0.367950426850726	0.0754066551767636	0.0844342731081828	0.0542762236038061
mix_58	0.150905567899003	0.219974969600213	0.328346495455259	0.124778745247512	0.124273979503	0.0517202422950128
mix_59	0.199686905271081	0.193241370183832	0.256860294253967	0.131000593158555	0.12338746791853	0.0958233692140338
mix_60	0.174861051878365	0.232834989783132	0.293847670490465	0.131404211373849	0.0961729079568847	0.070879168517304
mix_61	0.170797963725543	0.220670308992486	0.325955768701923	0.0873042976891155	0.126424876959225	0.0688467839317064
mix_62	0.164563103141334	0.192307364042204	0.287540090638841	0.131986907907383	0.140194162165124	0.083408372105115
mix_63	0.149655397251236	0.229468972771213	0.334357757513594	0.110132204417435	0.121714148800915	0.0546715192456074
mix_64	0.198615636139689	0.133476561592139	0.193996212980933	0.221056390277554	0.198131856160429	0.0547233428492571
mix_65	0.179157583180685	0.192690106291457	0.260972846580665	0.152971911554578	0.126631863079255	0.0875756893133586
mix_66	0.200199716987396	0.196622995406234	0.297674027747905	0.137912334969429	0.0825488695067051	0.0850420553823316
mix_67	0.183409196142325	0.203506226028049	0.334772004610186	0.109089618358641	0.0941679575755089	0.0750549972852894
mix_68	0.163763505863959	0.21054201742896	0.294071894047173	0.139706439140879	0.13503737161217	0.0568787719068585
mix_69	0.176631320782895	0.241166976081359	0.333240166604452	0.10917242773109	0.104988510131311	0.0348005986688928
mix_70	0.154663664980385	0.201964770354289	0.257026277093838	0.15042058984323	0.163170744526298	0.0727539532019585
mix_71	0.168659517532407	0.194979446949972	0.297749752552686	0.142743543825534	0.128870596259257	0.0669971428801442
mix_72	0.172245872491374	0.185112931263146	0.282181421821432	0.131756833281934	0.148015885181964	0.0806870559601495
mix_73	0.161877296914211	0.204002954821539	0.268999659819094	0.11975909644542	0.186044552731108	0.0593164392686268
mix_74	0.176612795825705	0.271688302678247	0.364042742244996	0.10411451678849	0.0356117645648212	0.0479298778977403
mix_75	0.185062209926013	0.238143683690459	0.289497234826875	0.119274830003698	0.0979739892262011	0.0700480523267537
mix_76	0.16768946371404	0.190403767722814	0.324816852331703	0.0958337277791156	0.137449215353557	0.0838069730987704
mix_77	0.181887538586516	0.237331398692021	0.330861029162562	0.0994945811716658	0.0904419965636166	0.0599834558236183
mix_78	0.165876874252465	0.213344134382609	0.292447257125366	0.140997425200719	0.128350269812421	0.05898403922642
mix_79	0.203941070361735	0.174858451499	0.236824151692507	0.130188672456893	0.158238324820392	0.0959493291694728
mix_80	0.215301737307321	0.2262531882703	0.265311206950667	0.118898826312797	0.0792877923904112	0.0949472487685037
mix_81	0.210887553344612	0.18166315222051	0.249841101890502	0.168996804931859	0.0804461048090232	0.108165282803494
mix_82	0.165390965085324	0.125669186150653	0.200153243757568	0.187896756325792	0.23568159084094	0.0852082578397243
mix_83	0.150871391918402	0.23372985308074	0.27737190065084	0.114196956512159	0.177565111479592	0.0462647863582672
mix_84	0.161661038752241	0.202208719372134	0.315135786708665	0.123027713485833	0.133966034183301	0.0640007074978261
mix_85	0.177600601665242	0.176093607450184	0.267920012131344	0.149822310573041	0.139137844008099	0.0894256241720891
mix_86	0.166789848315987	0.224515048661883	0.327933898552508	0.100354687528936	0.127029745573857	0.0533767713668287
mix_87	0.182668463688269	0.268421161113868	0.396226907938473	0.048824226001573	0.0333053661620472	0.07055387509577
mix_88	0.169336196728449	0.237040493407164	0.344031417415864	0.104493328096418	0.0723857001176048	0.0727128642345
mix_89	0.224242238401801	0.172927821844594	0.206944775567994	0.179511035447376	0.116759657378615	0.0996144713596191
mix_90	0.156002357821481	0.257612725153819	0.390134968956846	0.0815402556417995	0.062300745478967	0.0524089469470877
mix_91	0.155688122011301	0.230307255134855	0.34440418288622	0.0948058443396612	0.107408780626872	0.0673858150010911
mix_92	0.168689222494537	0.24300424807602	0.328153780112683	0.126723575648144	0.0849280295044477	0.0485011441641677
mix_93	0.173229510033034	0.171577067605194	0.238538085713691	0.121693859804418	0.240472343085691	0.0544891337579725
mix_94	0.164641944673625	0.259924530430788	0.361679907384571	0.0767694598649225	0.0802182641523859	0.0567658934937081
mix_95	0.14847729025455	0.253627644828347	0.339866949685633	0.118044282211687	0.0908414001085911	0.0491424329111912
mix_96	0.185713981948223	0.221866506689885	0.309283817996727	0.130350260802857	0.0742469048997491	0.0785385276625598
mix_97	0.184803258951529	0.268841033659666	0.356667834465527	0.054509813880595	0.0558625970118749	0.0793154620308081
