B_cells	T_cells_.CD4..	T_cells_.CD8..	Endothelial_cells	Fibroblasts	Macrophage	otherCells
mix_20	1.72117042168717e-08	0.108889768716936	6.56022357284609e-05	0.148345811909007	0.0861520571865495	0.117339744506273	0.539206998233802
mix_21	9.67691812502568e-08	0.0716763050930359	1.41987117530703e-08	0.123448051423792	0.183348142340368	0.105618704053612	0.5159086861213
mix_22	4.03965332096042e-08	0.11732992522703	3.77672355458549e-08	0.0808463965118963	0.106677914429251	0.152104232683249	0.543041452984806
mix_23	4.45615017325042e-09	0.122485873774303	1.28054979116364e-06	0.136064252692924	0.059127224555339	0.135633661022172	0.54668770294932
mix_24	2.17103490397688e-07	0.0913026270365166	3.76634045447615e-09	0.0959082632017863	0.18259960266597	0.107145026550363	0.523044259675533
mix_25	1.67520589504621e-08	0.137270956757755	1.20491522534467e-07	0.103636642916197	0.0896000124850176	0.122405123599881	0.547087126997567
mix_26	1.74138361916243e-07	0.0648928799408419	4.50351723188162e-08	0.127422194034747	0.174861489382238	0.120077985958661	0.512745231509978
mix_27	3.06569017436345e-08	0.11371020658073	8.00812602278557e-09	0.124542720310848	0.0831364321698954	0.133637319149294	0.544973283124205
mix_28	3.14098700253869e-08	0.105552455404873	1.51077438144746e-07	0.110742940787338	0.133267928919392	0.11583746949487	0.534599022906219
mix_29	9.92658498854955e-09	0.100450145128869	1.00715502556129e-07	0.127185717158845	0.0906814523192449	0.140564125744165	0.541118449006788
mix_30	1.38884688700123e-07	0.126169745007243	4.76927417944051e-09	0.0912632514821617	0.118238361769765	0.123039036726903	0.541289461359964
mix_31	4.34572693335302e-09	0.106193017437786	5.27823772627998e-07	0.117442754443461	0.107378513809171	0.134476538587605	0.534508643552478
mix_32	1.69460290767066e-08	0.151744702803016	3.26826491786672e-08	0.0754220815975747	0.0593058945953735	0.158821772024211	0.554705499351146
mix_33	2.45061920237868e-08	0.0985929925437003	1.97656833455934e-07	0.125990822827465	0.113271390866178	0.134497735787003	0.527646835812629
mix_34	6.70363804559256e-08	0.0587546815552923	3.64018134289787e-08	0.159850881590894	0.123637998191256	0.140691021607506	0.517065313616858
mix_35	1.83616892601887e-09	0.108515214235536	3.07439273095186e-08	0.0871084704348424	0.142214963089737	0.12729062450459	0.534870695155198
mix_36	2.99678180975219e-08	0.0988417377411972	2.7916371010723e-08	0.0877548385301353	0.149293849783291	0.135254052368681	0.528855463692506
mix_37	4.13601379983016e-08	0.0559674932514714	1.5061919833406e-07	0.123346606416151	0.195833202357551	0.109960462856947	0.514892043138542
mix_38	6.67212484752537e-08	0.0621819372720755	1.10721328198506e-08	0.122060846602757	0.177595972841366	0.120410788448365	0.517750377042056
mix_39	7.22093067070638e-09	0.108042598139498	3.23788392085185e-08	0.113781279517549	0.123589278619695	0.117699823148607	0.536886980974882
mix_40	1.76984452476954e-08	0.105399811351951	1.3599528552422e-07	0.0793881772014499	0.145563699756746	0.139657873999335	0.529990283996787
mix_41	7.34977051293878e-07	0.0647861731359573	1.82039614473548e-08	0.132195780954832	0.154817230070937	0.133404351291358	0.514795711365903
mix_42	1.60231198939451e-08	0.154798009165356	1.3118260717417e-05	0.0977969733010692	0.0557871975901299	0.138244115572724	0.553360570086883
mix_43	3.03760233759818e-05	0.0816857978747047	3.06828995441611e-09	0.129498659917587	0.13686830828389	0.134116240420307	0.517800614411845
mix_44	2.65501587189437e-08	0.113097565436758	5.68645663150572e-08	0.151290492971639	0.0583927460392991	0.133253287419446	0.543965824718133
mix_45	9.38402577859651e-08	0.0883632447354464	7.28191393639113e-08	0.101985646872675	0.149837281708813	0.127919426964598	0.53189423305907
mix_46	2.75038623637954e-09	0.0851900427779402	1.0853167679449e-05	0.105862012899478	0.145916271342794	0.144089414244962	0.51893140281676
mix_47	2.0353447232843e-07	0.000130125787996082	2.43045583249285e-06	0.187485009034174	0.218319693848798	0.0899458073489533	0.504116729989774
mix_48	2.08103824736327e-08	0.125465753779472	2.13934809450388e-08	0.120447669231343	0.0699791024578482	0.146559430134268	0.537548002193204
mix_49	9.31809698350934e-09	0.118853873855174	3.37654446927654e-08	0.0751779333279274	0.0832970680254498	0.180243811723617	0.54242726998429
mix_50	1.80232146376652e-06	0.109245954319884	1.28954200202266e-08	0.0958266878617768	0.130870646734887	0.125578340596375	0.538476555270194
mix_51	1.86309922391036e-06	0.0541626209256569	9.15475034837652e-10	0.127488026040238	0.188726837055191	0.119462320993697	0.510158330970518
mix_52	4.07237960716725e-08	0.0703477268511854	2.73401514033552e-09	0.13341087512746	0.15056724744776	0.129485298109786	0.516188809005996
mix_53	1.30236626668445e-07	0.0856417937090581	9.44668966956954e-08	0.160576605279687	0.0876271859669443	0.141726804820246	0.524427385520541
mix_54	8.69860325575122e-10	0.105010177201216	7.75768243847137e-08	0.102278130124922	0.141407975639657	0.122163995752386	0.529139642835135
mix_55	6.7812228735302e-08	0.0873941053321803	1.78277036993301e-09	0.13542614568602	0.136347531672713	0.118735352868285	0.522096794845803
mix_56	9.31647863577177e-08	0.125011764830633	1.22323580831655e-08	0.0899754100407727	0.109966141653084	0.135757946061995	0.539288632016371
mix_57	9.69342598276697e-08	0.130846396823689	3.25462031453413e-08	0.0764715267292935	0.119114038121586	0.128763105233877	0.544804803611092
mix_58	3.61681586247835e-08	0.0899163559996617	7.21991940778389e-09	0.108443563933123	0.162249366966822	0.112538202273573	0.526852467438742
mix_59	1.24876178952638e-06	0.0655912780273814	1.0459452295822e-08	0.128435329286368	0.153597553382954	0.137657643581549	0.514716936500507
mix_60	1.77564695266344e-08	0.100472990778014	8.02504174907669e-08	0.126086605117629	0.121025856087202	0.126940293213157	0.525474156797111
mix_61	4.21654470092792e-08	0.0957027305048849	8.29093456029378e-08	0.0820482587974484	0.17246893299417	0.124658212642297	0.525121739986406
mix_62	8.57530141286704e-08	0.0609972417063168	1.08789873567552e-08	0.120346930964067	0.18090793344922	0.124313410741783	0.513434386506612
mix_63	1.13245829154693e-08	0.098446533539229	1.96964808371675e-08	0.0961839488036721	0.160735351749322	0.115698029620444	0.528936105266269
mix_64	4.55896854880162e-06	0.0155901802294906	2.86162361148249e-08	0.178779236937919	0.2006582436208	0.0996134573637017	0.505354294263303
mix_65	2.03353966227489e-09	0.0589251415221736	3.25767219538086e-07	0.139820621377514	0.157855955544161	0.130093561738631	0.51330439201676
mix_66	6.20959394982609e-08	0.0794316964234758	5.5394381517166e-08	0.148978597346642	0.103232807901936	0.143751764946027	0.524605015891599
mix_67	1.36472221199234e-08	0.0934018916088671	9.94156866283584e-08	0.113770220656309	0.128863676519972	0.133900910480374	0.530063187671569
mix_68	1.12875434340843e-08	0.0752995729532128	6.5521573721404e-08	0.126205616652014	0.167783719850857	0.112634107730888	0.51807690600391
mix_69	7.02826005569727e-08	0.113713066862933	8.57713512663053e-08	0.101851987173529	0.135800808434047	0.113957486303353	0.534676495172185
mix_70	1.05565174186446e-07	0.0574180022828094	2.58587996512937e-08	0.120690187136031	0.199063114789046	0.109910468710311	0.512918095657829
mix_71	6.66372800739905e-08	0.0671112323191066	6.19774116075178e-08	0.135971756593382	0.160237496613537	0.119161590047724	0.517517795811559
mix_72	2.89017320341058e-08	0.0568301290560344	1.0735163569899e-07	0.118224667512885	0.192422349640205	0.120181363729075	0.512341353808432
mix_73	5.72294957292343e-09	0.0640020491551462	9.79072487040091e-08	0.0921608043336559	0.231048933025938	0.101209896325196	0.511578213529865
mix_74	1.45966830839258e-08	0.147356561424404	9.2834168668965e-09	0.120348369394856	0.043071316031787	0.131697387452635	0.557526341816218
mix_75	2.03378358972631e-08	0.10504329678013	1.09262021092961e-07	0.114898005282782	0.123233845991898	0.129385706909098	0.527439015436235
mix_76	7.50801184483923e-08	0.0712954934461708	9.98187279213299e-09	0.088777056693784	0.187081155945376	0.130960222125993	0.521885986726685
mix_77	1.02460753656387e-07	0.117044890615091	1.02940438432791e-08	0.100664479504731	0.119581554489406	0.128356520698855	0.53435244193712
mix_78	6.18425029993607e-09	0.0764514290500186	1.23871724753868e-07	0.130109668239506	0.16158861820186	0.112685083041289	0.519165071411351
mix_79	0.000104699457004268	0.0485519051274699	7.29889026385432e-08	0.12094604601534	0.194156867064985	0.128530925397758	0.507709483948541
mix_80	1.45578534696202e-07	0.100651925166251	1.76475941689853e-08	0.129516306670365	0.100094964348149	0.144655943296946	0.525080697292159
mix_81	4.61427503276122e-08	0.0504726535992865	3.32827249835256e-08	0.189768840574817	0.090470480710072	0.150578452963708	0.518709492726641
mix_82	3.09628639067928e-09	0.00682538153861112	3.76317382932418e-08	0.1323226920696	0.251181675693077	0.105911174217738	0.503759035752949
mix_83	8.38534442665955e-08	0.0816140176465994	7.36194148388424e-08	0.0824554039591338	0.213057589044841	0.106304167009983	0.516568664866583
mix_84	5.01991834420478e-08	0.0744205745973938	2.47580263986306e-09	0.108307454612678	0.177516991476502	0.11878970945371	0.520965217184729
mix_85	3.67271629788752e-06	0.0499088621794535	2.45489020431979e-08	0.136191573800073	0.172326069712083	0.128859610936917	0.512710186106274
mix_86	1.41763317097646e-07	0.0979410454597181	1.91605015902671e-08	0.0907244088834363	0.170415878824152	0.114012571099982	0.526905934808893
mix_87	2.57035613638969e-11	0.165657727178531	2.45428138570399e-07	0.0631292745609755	0.0467264149182421	0.153583337166328	0.570903000722081
mix_88	7.95294012420055e-09	0.118841040226685	2.08276458960454e-08	0.107493597686136	0.0943887908245844	0.139289373636928	0.539987168845081
mix_89	2.87331086819033e-07	0.0431535936444996	5.29197461229036e-08	0.181636622856793	0.132893869444205	0.132031752660335	0.510283821143335
mix_90	4.50676510521833e-08	0.143075824546033	6.09288915877779e-08	0.0812663848627171	0.0829342879581856	0.133435503402482	0.559287893234039
mix_91	5.18203092670103e-09	0.103769523293183	3.6372951508681e-07	0.0840272342554384	0.146952164711367	0.130365774953868	0.534884933874598
mix_92	7.23044089643008e-09	0.110544321641523	1.23519147177518e-07	0.124714351778034	0.107296949244463	0.1216270740733	0.535817172513092
mix_93	3.87366455691212e-07	0.0373697966809607	4.15978063851287e-08	0.0909700555144912	0.27559381541378	0.0919648747078106	0.504101028718696
mix_94	1.04454094760815e-08	0.137661809145459	1.2365828189359e-07	0.0742057273746693	0.11019000460219	0.130637963232724	0.547304361541266
mix_95	7.10937718970517e-08	0.118983843379002	1.34349864528894e-08	0.105861483306416	0.11575522432298	0.120956750551582	0.538442613911262
mix_96	1.1111376722768e-08	0.0960128529340635	1.13312557735326e-06	0.140685835239715	0.0921568521097743	0.140274135480071	0.530869179999422
mix_97	4.27717160855579e-08	0.145025064366715	8.09095507688541e-08	0.0684854074422038	0.07826701918337	0.155273181267659	0.552949204058785
mix_98	5.78256236697523e-08	0.118285036757224	1.40096522097922e-08	0.0817975532521745	0.123586179708814	0.142129303406583	0.534201855039929
mix_99	1.13031377243124e-07	0.0364016250639122	5.49301365939049e-08	0.0966440204509427	0.238352104363813	0.122229759781868	0.506372322377951
mix_100	6.94796367537517e-10	0.099506439857182	1.66166308415207e-07	0.0681121578015431	0.18783546892395	0.116779957835198	0.527765808721021
