B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..	otherCells
Mix_36	0.46641573985912	7.00213841460225e-06	9.76416335311502e-06	0.000241580200479635	0.000133508741849493	0.257148750204313	0.276039365263824	4.28942864630159e-06
Mix_37	0.412519005607225	4.25414679847289e-06	1.71738967622585e-05	0.0775812595098721	0.022997341366485	0.281435961335789	0.205444965655962	3.84811064804083e-08
Mix_38	0.394371933243861	3.1356888930684e-08	3.40629702630674e-06	0.00250606378533044	1.82689619393056e-07	0.124541876671269	0.478576486681682	1.92743228701311e-08
Mix_39	0.33266345471967	0.00264485434156	0.00134335491321801	0.00600790913573811	0.000121472650199835	0.279531128860859	0.377687823381857	1.99689865712285e-09
Mix_40	0.528888095507754	2.95537979887447e-05	3.06105139744329e-05	0.00136797131338784	9.13113262205374e-05	0.365647401615286	0.103925619949074	1.9435976314668e-05
Mix_41	0.508663060124801	1.1437300900027e-07	6.34291928927825e-08	0.000496478520057972	2.65131847222444e-08	0.20290931645628	0.287930929237702	1.13457717855316e-08
Mix_42	0.336340618615309	1.24762327176068e-06	4.1273860619262e-05	1.30285648370238e-06	9.68317153384278e-09	0.314940973883791	0.34867457256774	9.09613489691201e-10
Mix_43	0.44744082999463	6.80626959860138e-09	1.77138800807e-07	0.0400092272439607	1.85826420266233e-08	0.266759434211327	0.245790306014769	7.60091979815072e-12
Mix_44	0.490873834988557	0.00410669896540161	1.83560908478781e-05	0.00279274910318933	7.35154419341815e-05	0.224658832605509	0.277469395221527	6.61758303341479e-06
Mix_45	0.461185052946187	0.00459568061868484	9.63745735393502e-05	0.0202712144727152	9.56852656418872e-09	0.256631953225423	0.257219714538197	5.67274001883463e-11
Mix_46	0.45336285815509	3.47102174405912e-05	2.56940433019647e-05	0.00127842223829346	0.000391445112762649	0.291553794427495	0.253340792219762	1.22835858547314e-05
Mix_47	0.468157194473203	2.71348853255194e-05	0.00277892163197786	0.0736814813913168	0.00233042275593495	0.0617107643017315	0.391312098559785	1.98200072514952e-06
Mix_48	0.443030625625051	0.00317823844573322	1.0571352479002e-05	0.0246674965032424	0.000266862447347639	0.268246472745352	0.260597520478274	2.21240252137946e-06
Mix_49	0.767004021295038	0.00429336342664898	2.40307129425192e-08	0.000756829619685935	5.38071661702758e-07	0.00453546166117097	0.223409761683372	2.11708795762663e-10
Mix_50	0.320401265510691	6.06373203461711e-07	2.34562456864589e-09	0.138591872566873	2.84378658455336e-08	0.0656529937782363	0.47535137674233	1.85424517666947e-06
Mix_51	0.540981981467838	6.28070558551358e-06	8.6856542939118e-05	0.0183810140396669	7.20793333582231e-06	4.89904164779538e-05	0.440487122133902	5.46760254414851e-07
Mix_52	0.610812667134709	1.22331279799326e-05	8.69995726957642e-06	7.42403889916772e-05	5.46042723470898e-05	0.270056912131428	0.118977160581661	3.48240561314425e-06
Mix_53	0.503840131135709	0.000441581269294619	0.000297120348810677	0.000490415513262966	5.16112986008963e-09	3.80620785839703e-08	0.494927349080898	3.35942881652781e-06
Mix_54	0.43862369977624	9.74839896777402e-09	2.2760740938168e-07	0.0852516630585505	3.12926013076441e-07	0.287534270130728	0.188587874057859	1.9426948006865e-06
Mix_55	0.80871260817841	5.32173268275557e-07	8.32227171950878e-07	0.0184114302548153	6.76421913638936e-06	0.0084955070183774	0.164372305519409	2.04094122323412e-08
Mix_56	0.527856091648363	3.1868918315479e-07	1.27686065965406e-05	9.34266829876772e-08	5.3744328890496e-07	0.0167200926903051	0.455410077125653	2.03699279043971e-08
Mix_57	0.433900393638828	9.23185070222667e-09	1.48070629269948e-06	0.0866135741308661	1.70966573836673e-07	0.280010474596821	0.199473042516315	8.5421245289279e-07
Mix_58	0.468220371621545	2.69229908136867e-07	2.17450090977727e-07	0.00197693534940999	0.00032640588696595	0.277315897691501	0.252159764521035	1.38249543596762e-07
Mix_59	0.492242224632764	1.3352580498328e-09	2.05591755656239e-08	0.00875353957728995	5.30103352633055e-08	0.167249771791302	0.331753922077118	4.67016755987553e-07
Mix_60	0.895766450337401	6.39147726492117e-08	1.04072513627116e-05	0.00282147281518654	9.11226783119569e-09	0.101092321285291	0.000306009415523444	3.26586819466475e-06
Mix_61	0.626737575575181	2.19599231345431e-06	2.2088806440678e-06	0.00128967285882354	6.7291226746489e-06	0.179231524471746	0.192729383112561	7.09986056816383e-07
Mix_62	0.400323576378133	1.17790939095317e-06	0.000347618788646359	0.129460796566216	5.30752452939265e-06	0.246513383544765	0.223348122681021	1.66072984361232e-08
Mix_63	0.502219432155152	3.09152219854519e-07	0.000407834353487119	0.00135240217731482	0.00126599286920278	0.254672045697913	0.240081971868916	1.17257944109008e-08
Mix_64	0.511897513148777	3.89084465043431e-05	4.07330598244676e-07	0.000871470144148304	0.000190026318018287	3.50734861804676e-05	0.48696652425037	7.68754031423756e-08
Mix_65	0.383920672516812	1.7005435530303e-05	0.00333930303672991	0.00210078979202828	0.000120289603817724	0.0106982484970458	0.599794736245623	8.95487241236718e-06
Mix_66	0.485470761106342	0.00135909827641662	2.24106551431495e-06	0.044643680793592	2.73980247066944e-06	0.167293794736886	0.301227679631865	4.58691313740876e-09
Mix_67	0.384509099360819	0.000168847875138491	3.46662058275311e-07	1.39412634039511e-05	1.30123784174144e-06	0.137450783668842	0.477855572369311	1.07562585842071e-07
Mix_68	0.365621548572305	1.52181644502373e-05	1.59995129098343e-05	0.0443821513919167	4.4989588163159e-05	0.0941834898277319	0.495735041656361	1.56128616244826e-06
Mix_69	0.423650585161874	0.00506802338190324	2.21055157364336e-05	6.46476720520246e-05	2.25870026446034e-05	0.190701658473355	0.380468659433	1.73335943558453e-06
Mix_70	0.407465471381804	1.18779273039409e-07	5.27908274902369e-08	3.26853329037824e-08	1.59495382517304e-08	0.00320975886052862	0.589324541745628	7.80706835212154e-09
Mix_71	0.447025365012426	2.55985037874742e-05	2.49676322857672e-05	0.0269655367841626	7.70555755464673e-05	0.266290821401985	0.259587028190469	3.62689933787896e-06
Mix_72	0.487005668213657	1.39559401763039e-05	0.000663824659290764	0.0065543481013001	0.00160635943700622	0.13219121465562	0.371961859468244	2.76952470521695e-06
Mix_73	0.464388786872834	2.84950782402241e-07	8.38364383354783e-09	0.00743212963109559	7.47818575245696e-06	0.232826441615021	0.295344867500972	2.85989831486594e-09
Mix_74	0.453989035590517	7.70719958469781e-06	4.01133541996788e-08	0.0348369768822525	2.95653595873355e-07	0.260815596727991	0.250350327106124	2.0726580756502e-08
Mix_75	0.436489712024462	1.87958856859222e-07	4.16167073051368e-08	0.0561971333378529	1.61941759894628e-06	0.308592803593199	0.198718501542272	5.09051133242051e-10
Mix_76	0.516708855887146	7.93493730365552e-06	0.0141620088320012	0.000527169642550919	0.0483431541405859	0.091535523521431	0.328711424596685	3.9284422963944e-06
Mix_77	0.417210484464063	1.02147594453343e-06	2.79036662368192e-09	0.0399278983014511	2.31162315420173e-07	0.243622346984733	0.299237937186128	7.76349983066067e-08
Mix_78	0.510131121688175	6.86238955114489e-08	3.16134313682967e-07	0.0400641786955054	6.67901574438856e-08	0.327211418095251	0.122592826904203	3.06849842801162e-09
Mix_79	0.561723932846636	0.000306961539877281	7.20347595701581e-06	0.0091361583763935	2.73397736655611e-06	0.174420549885497	0.254402311009471	1.48888801081022e-07
Mix_80	0.46765704563931	1.94470152733644e-05	0.00297921388774175	0.0181335334271582	1.10001802064107e-07	0.0130474164761907	0.498163233460036	9.24885654889417e-11
Mix_81	0.499194117011758	0.000577212763654101	0.00859455063352138	0.00237303418629796	5.05843755977915e-07	0.274366026495947	0.214894498521277	5.45437885138566e-08
Mix_82	0.420417018752917	5.45760625494858e-07	2.90233755859385e-05	0.201348930982321	4.29669767848322e-06	0.261105197610394	0.117094985677956	1.14252131682874e-09
Mix_83	0.44175407043017	1.01923439571901e-05	0.0120240233599584	0.0340522761970845	3.36618766400526e-05	0.262166076473641	0.249959024959634	6.74358914811592e-07
Mix_84	0.449054167387606	0.000159196560589286	8.5573235795599e-06	0.0118904551055555	5.56207938450074e-08	0.00977032220014492	0.529117241739114	4.0626169790679e-09
Mix_85	0.452797761043624	1.26588464373964e-06	7.04497671560436e-06	0.0302409495992075	2.58328822708946e-08	0.261728258253371	0.255224685352319	9.05723680249745e-09
Mix_86	0.468085522917461	2.91122533523156e-06	3.604092724318e-07	0.0152783719056048	9.02452715518687e-08	0.266940518348672	0.249692187884283	3.706409952994e-08
Mix_87	0.405089419051302	0.000868644588079424	2.9424622155545e-06	0.107497456267928	6.91693292450768e-05	0.277380435787186	0.209091914354264	1.81597800944591e-08
Mix_88	0.284184169700111	3.94623187805805e-05	1.33683159300448e-05	0.114123267818378	0.0663102077477068	0.297545090238589	0.237778974333676	5.45952682930495e-06
Mix_89	0.570570759503169	9.12707167312564e-08	2.83754859709418e-08	0.00902331324056163	2.09412420603017e-06	2.84823700060672e-05	0.420375189434525	4.16813300888996e-08
Mix_90	0.389315921113531	1.77492624220731e-05	1.20711164055937e-08	0.0292012192884175	4.40318554926707e-06	0.397052685045419	0.184408005542026	4.49151935181283e-09
Mix_91	0.482815246253377	3.02428593878243e-05	2.88743942368777e-05	0.00286249656846603	0.00203476625659553	0.0116291606604856	0.500580969657572	1.82433498794925e-05
Mix_92	0.450151528837118	0.003872969112326	0.000551742459963492	0.019932973915396	7.13441436926243e-08	0.252853077781873	0.272628616499027	9.02005015229096e-06
Mix_93	0.321079222906836	6.12217643118288e-06	3.24818670839806e-06	6.42784929939111e-07	3.55419712879562e-06	0.205432574925788	0.473474599344813	3.54773645313678e-08
Mix_94	0.417185325539444	0.0107737649125104	0.00147008976381774	3.63329582578242e-06	6.30590261400544e-05	0.300468143245994	0.270033860932972	2.1232832969315e-06
Mix_95	0.499960448730177	6.41168088776931e-06	2.11792769141112e-07	0.0125547740273723	4.70867986719302e-07	0.24290919985037	0.244568443379141	3.96712957405103e-08
Mix_96	0.468729349076478	0.0744817370223544	1.0013399009781e-05	0.00218004834444414	4.52384605678854e-05	0.0173536749527431	0.437199935297004	3.44739834308094e-09
Mix_97	0.494533781645593	1.41673991103353e-05	0.00514617461248655	0.000298811047496363	0.000185731187230073	0.283511460806828	0.216301157633784	8.71566747197226e-06
Mix_98	0.43574098636529	0.00512655498515005	4.57445130286976e-05	3.24880855137662e-05	0.000249371401766134	0.312384526663177	0.24641010334404	1.02246420344678e-05
Mix_99	0.555997581207878	1.56406736969173e-05	1.60526450612366e-05	0.160988248295797	0.000234002262884728	0.0212044643380888	0.261534016646581	9.99393001264223e-06
Mix_100	0.445751764290438	0.0226797432417955	0.00173393876311015	0.095148134389626	5.34523050421296e-05	0.14805436468646	0.286578593450691	8.87283706276197e-09
