Mixture	B_cells	Blood_CD34._cells	Dendritic_cells	Eosinophils	Fibroblasts	Keratinocytes	Lymphatic_endothelial_cells	Macrophages	Monocytes	NK_cells	Neutrophils	Plasma_cells_CD138.	Platelets	Reticulocytes	Subcutaneous_Adipose	T_cells_CD3.	T_cells_CD4.	T_cells_CD8.	T_cells_Gamma_Delta	T_cells_Regulatory	Vascular_Endothelial_Cells	P-value	Correlation	RMSE
mix_16	0	0	0.0171496503201106	0.0188964199110961	0.118944053488191	0	0.119568508153609	0	0.103022082030006	0	0.00183690860277579	0.116194630133312	0	0	0.0887325796484872	0	0	0.352457809977229	0.0631973577351835	0	0	9999	0.665991330621387	0.790925802520471
mix_17	0	0	0.0141926237395018	0.0234199702428795	0.124369412089335	0	0.123237333120581	0	0.107285719799125	0	0	0.0949905553975326	0	0	0.0967712946761499	0	0	0.352615373694431	0.0631177172404641	0	0	9999	0.66554349615521	0.792224429340942
mix_18	0	0	0.0518861780849573	0.0316442032140416	0.00926404837627267	0	0.100211270830777	0	0.122361327891595	0	0.00407405028315509	0.0692040945578728	0	0	0.0592407741411321	0	0	0.414544006526663	0.112098294414673	0	0.0254717516788613	9999	0.673957026282008	0.785686585967077
mix_19	0	0	0.0214381555202908	0.027228359049096	0.0987739857978661	0	0.129634883144172	0	0.115269410178535	0	0	0.0512337949294385	0	0	0.0896231356359922	0	0	0.387931317542234	0.0788669582023751	0	0	9999	0.668579930931198	0.791009376270599
mix_20	0	0	0.0409166197971713	0.0248681843188453	0.0218539245326019	0	0.0941330167953989	0	0.0772248940604101	0	0.0122786702689837	0.0862517287055959	0	0	0.0559889161995555	0	0	0.462076983774172	0.110303813244175	0	0.0141032483030909	9999	0.669424753434981	0.790117506430614
mix_21	0	0	0.0253779636854485	0.0263663360524179	0.109432964798763	0	0.111303012808078	0	0.103228713826012	0	0.00673845314066038	0.0638110980932674	0	0	0.0889742700368068	0	0	0.37770929188638	0.0870578956721659	0	0	9999	0.666363940036258	0.792842478465549
mix_22	0	0	0.0435014947043692	0.021576380934067	0.0427176567952754	0	0.0597077525170667	0	0.0980001323255847	0	0.00792316789924122	0.0445024684775126	0	0	0.0505973201268497	0	0	0.525918914441554	0.105554711778479	0	0	9999	0.66897564140389	0.793095733160925
mix_23	0	0	0.0452689088144951	0.0309375995140498	0	0	0.0859287720741374	0	0.0837274932265749	0	0.00729226462331389	0.0677051835681521	0	0	0.0451340229041908	0	0	0.496096332344185	0.119424662808257	0	0.0184847601226435	9999	0.672013334366354	0.789059146330105
mix_24	0	0	0.0263209806109264	0.0232500820420605	0.107531006219845	0	0.0940042572102347	0	0.0770233346310231	0	0.010370589979593	0.0717915381864518	0	0	0.0751429158665806	0	0	0.419420005810465	0.0951452894428204	0	0	9999	0.665239712980335	0.794160928759727
mix_25	0	0	0.0392742841676012	0.0254856792120117	0.0337542054282704	0	0.0760621503686275	0	0.0671849966006871	0	0.0182586971260763	0.0743635087219183	0	0	0.0463105462794476	0	0	0.500336679803679	0.118969252291681	0	0	9999	0.668060128484562	0.79260807473814
mix_26	0	0	0.0283771048207745	0.0262867702683152	0.101836518397978	0	0.114358272479195	0	0.127336222539489	0	0	0.0530462790386442	0	0	0.0889420515088476	0	0	0.374450294333188	0.0853664866135682	0	0	9999	0.670495769454919	0.788818822438654
mix_27	0	0	0.0437445375962371	0.0293780253682521	0.022710144688988	0	0.0860018955387521	0	0.0718208610242625	0	0.00935796273534864	0.0651012333917615	0	0	0.050597075075542	0	0	0.504206610739114	0.117081653841742	0	0	9999	0.669240635155006	0.791856616291661
mix_28	0	0	0.0316863186319264	0.0225372898143944	0.0696152444338961	0	0.0902649558080236	0	0.0761772611578464	0	0.0136573177636702	0.0748041563292026	0	0	0.0644552496309773	0	0	0.450351234831732	0.106450971598331	0	0	9999	0.667143527826232	0.792462455842554
mix_29	0	0	0.0365376767528003	0.0301363693145916	0.030671184286319	0	0.0876345998873493	0	0.0852753899775154	0	0.0046511697069079	0.0566243584115984	0	0	0.0520043931880294	0	0	0.502090775753622	0.114374082721267	0	0	9999	0.67011645098905	0.791159585134917
mix_30	0	0	0.0362125914268859	0.0277703268548629	0.0611821641750546	0	0.0735578248768033	0	0.0732714837475207	0	0.0170651247953822	0.0621228412219326	0	0	0.0555457887121478	0	0	0.477717056512341	0.115554797677069	0	0	9999	0.666844995114312	0.793708159827905
mix_31	0	0	0.0466501533079621	0.0310690790322003	0.049309165384343	0	0.0904739349676604	0	0.0929558057907376	0	0.00832299219858521	0.0431967706893998	0	0	0.0629102394921709	0	0	0.46278467885358	0.11232718028336	0	0	9999	0.670631878080756	0.79014497235172
mix_32	0	0	0.0633156897303058	0.0349655134594543	0.0044917843263949	0	0.0600606051342884	0	0.0866469196213039	0	0.0150260445040868	0.0799460999877209	0	0	0.0328603543930628	0	0	0.502215300182574	0.120471688660808	0	0	9999	0.669630998044666	0.791259696240392
mix_33	0	0	0.0566031793966166	0.0277050590654959	0.0510230442567024	0	0.0966419220004785	0	0.117147855841981	0	0.00568694646432198	0.0424247197655978	0	0	0.0672342613769728	0	0	0.425858723822398	0.109674288009435	0	0	9999	0.672793471348106	0.787623772998807
mix_34	0	0	0.0457509170901961	0.0396569590162072	0.0540451704591004	0	0.129655881200405	0	0.126865616238878	0	0	0.0680104290577912	0	0	0.075388883897467	0	0	0.37255288344733	0.0880732595926246	0	0	9999	0.673735098367142	0.784051845795176
mix_35	0	0	0.0274394723538344	0.0303244518140625	0.0848027016851928	0	0.086600873702108	0	0.0765842765768355	0	0.0141118663671398	0.0351732349983876	0	0	0.0628592772205982	0	0	0.468379808787462	0.11372403649438	0	0	9999	0.665816983755683	0.79581342334725
mix_36	0	0	0.0430179098120047	0.0294974166757847	0.0846261198927996	0	0.085571142022579	0	0.0853463936738852	0	0.0103270241211891	0.0554907270605951	0	0	0.066488239769317	0	0	0.436188200967391	0.103446826004454	0	0	9999	0.669033113369204	0.790630252466121
mix_37	0	0	0.0250560664408306	0.024591262285906	0.110104111595703	0	0.113313568373096	0	0.0978324344497339	0	0.000133415217679561	0.070730320072733	0	0	0.0862562268722724	0	0	0.389404558393976	0.0825780362980689	0	0	9999	0.665676264125357	0.793692519504443
mix_38	0	0	0.0328698241530618	0.0246794705220617	0.0928937356010301	0	0.106825298374321	0	0.0913457875359962	0	0.000777352122456967	0.0697858372576956	0	0	0.0776284926278753	0	0	0.415363366117254	0.0878308356882469	0	0	9999	0.668345238329386	0.790802742312331
mix_39	0	0	0.0300970283293085	0.0255244485128778	0.0593305504253148	0	0.0905697131129846	0	0.0731546838213003	0	0.0133983864868157	0.0698744800277467	0	0	0.0627656161580317	0	0	0.467307003655905	0.107978089469715	0	0	9999	0.667377844478632	0.792519521935194
mix_40	0	0	0.0449126705797119	0.0264366678058623	0.0866353733877147	0	0.0826442365017451	0	0.0925596188116558	0	0.0127411355271511	0.0458091769017491	0	0	0.0653529973371351	0	0	0.430463567080269	0.112444556067006	0	0	9999	0.668671844926855	0.791922809912672
mix_41	0	0	0.0413534989969573	0.0308080589799831	0.0863124650372262	0	0.109932990013481	0	0.11794633089225	0	0	0.0573319074021801	0	0	0.0832741223653847	0	0	0.381950956899437	0.0910896694131007	0	0	9999	0.674651243522744	0.783653858624842
mix_42	0	0	0.0599619635866719	0.0419903074872057	0	0	0.0650874856902495	0	0.0781178436740175	0	0.0180131695448123	0.101973743204819	0	0	0.0343489255544148	0	0	0.476995096258856	0.123511464998953	0	0	9999	0.668439121054992	0.79113613223028
mix_43	0	0	0.0462819779448157	0.0230498303846362	0.0724198716678552	0	0.107355929043871	0	0.120856758881585	0	0.00258121630044732	0.0819509245280104	0	0	0.0759730001659326	0	0	0.379921411673433	0.0896090794094127	0	0	9999	0.675818407918175	0.781472987648461
mix_44	0	0	0.0421907433234371	0.0281281954828179	0	0	0.0963640045322212	0	0.0760850095341695	0	0.00942397080142799	0.0925557619380472	0	0	0.0448727077700775	0	0	0.48128249176321	0.112512336633057	0	0.0165847782215339	9999	0.671492319821097	0.788166067174705
mix_45	0	0	0.0225602266350522	0.0316696622925059	0.0826673547665792	0	0.0918868726595941	0	0.0741210408295419	0	0.00980764205039151	0.0732304470691506	0	0	0.0654882547933605	0	0	0.442867150196004	0.10570134870782	0	0	9999	0.66563856284558	0.793909561010447
mix_46	0	0	0.0391606487183174	0.0261836609274369	0.0784204379422254	0	0.0970431334037413	0	0.125319481223075	0	0.00247930319260631	0.044576118594266	0	0	0.0767957671433633	0	0	0.405093132999093	0.104928315855875	0	0	9999	0.674701119898743	0.784912823734022
mix_47	0	0	0.00528399189032923	0.0157235837317466	0.120199871039115	0	0.156911483508209	0	0.120228587671264	0	0	0.109613364916367	0	0	0.103401090453425	0	0	0.327464661381155	0.0411733654083889	0	0	9999	0.66137876232505	0.796664497456199
mix_48	0	0	0.0536308666302032	0.0372175722895842	0.0149275209524754	0	0.0815954357300616	0	0.102661958746422	0	0.0105834304625706	0.0944960751134372	0	0	0.0503859629425303	0	0	0.438963151270141	0.115135542263175	0	0.000402483599398922	9999	0.675718602903293	0.782030587540155
mix_49	0	0	0.0562127758964059	0.0217176031056967	0.0297276818187787	0	0.0329166061496107	0.00319317249563341	0.147555950803212	0	0.00380513145463708	0.028205209921472	0	0	0.035819394433471	0	0	0.537119347028634	0.103727126892449	0	0	9999	0.673910556508235	0.789154292649141
mix_50	0	0	0.0333343936155484	0.0289650430825964	0.0691933216073903	0	0.0886571589120054	0	0.0668461060949414	0	0.0132963342432672	0.0538438220313712	0	0	0.0602304823617133	0	0	0.474188679278315	0.111444658772851	0	0	9999	0.664362613508844	0.7968234583651
mix_51	0	0	0.0221446171490127	0.025329975077771	0.112185781491265	0	0.121873448676103	0	0.121467364981201	0	0	0.0796574283115626	0	0	0.0880923797019936	0	0	0.357036446828999	0.0722125577820927	0	0	9999	0.671233860242224	0.786419130917402
mix_52	0	0	0.0445408162119043	0.0315418743774161	0.0803328117986088	0	0.109983978237025	0	0.118502601509755	0	0	0.0705732956455781	0	0	0.0786929937431574	0	0	0.379076469474336	0.0867551590022194	0	0	9999	0.673814713854024	0.783920580984562
mix_53	0	0	0.0394698612673464	0.0284396237513673	0.0233535004924119	0	0.0946954868360207	0	0.113982598857504	0	0.00428869631141103	0.119939097328202	0	0	0.057019922472729	0	0	0.412672780629258	0.0944596145748563	0	0.0116788174788924	9999	0.6782023569702	0.777576320701204
mix_54	0	0	0.0418418625764937	0.0240115011521527	0.0748258365707246	0	0.0872847006722447	0	0.0885341188817456	0	0.00782231178514503	0.0712917432338768	0	0	0.0694332733935555	0	0	0.432782130903154	0.102172520830907	0	0	9999	0.670084185218528	0.788995658330359
mix_55	0	0	0.0443580678384185	0.0298154207788891	0.0756786340200806	0	0.107885472356984	0	0.115571131293926	0	0.0046658373964976	0.0487369249512462	0	0	0.0796459296097986	0	0	0.399204972231671	0.0944376095224884	0	0	9999	0.669820770075461	0.7898127205014
mix_56	0	0	0.0501351109022663	0.0304627114082525	0.0584818722970189	0	0.0748007883260436	0	0.0918262303683808	0	0.0130368051233804	0.0331263433685722	0	0	0.0587805571099065	0	0	0.468012967764301	0.121336613331878	0	0	9999	0.669448156026139	0.792244005503045
mix_57	0	0	0.0380484288629393	0.0158985702960842	0.0564293138903479	0	0.0519599497961358	0	0.0757139993208699	0	0.0143199227466797	0.0649559558222192	0	0	0.0457115110340333	0	0	0.537371602870953	0.0995907453597376	0	0	9999	0.666299356546822	0.795054855439655
mix_58	0	0	0.0356885276038628	0.0247988141837356	0.0894257611308178	0	0.0988749856020797	0	0.0768569056924049	0	0.00961508394869749	0.0479943830013055	0	0	0.0794790591289783	0	0	0.437307824163467	0.0999586555446506	0	0	9999	0.665801594346701	0.794772402291839
mix_59	0	0	0.0352330908453514	0.0321743549266365	0.0822420949605117	0	0.100694970600032	0	0.112429084559242	0	0	0.102466191918293	0	0	0.0750341635659324	0	0	0.374354277037352	0.0853717715866486	0	0	9999	0.676025769881356	0.779751085137957
mix_60	0	0	0.0444521028496935	0.0243154215395293	0.0547601262676211	0	0.104141244365668	0	0.109930950752902	0	0.00861244101946624	0.0604029751608258	0	0	0.073194914200753	0	0	0.414152351554062	0.106037472289478	0	0	9999	0.673415307998049	0.785711648287165
mix_61	0	0	0.0305429152984088	0.0237728285602708	0.0988697339758848	0	0.0899475025853691	0	0.0797441761108287	0	0.0104682281324999	0.0699865595034026	0	0	0.0685482616240402	0	0	0.42951804822829	0.098601745981005	0	0	9999	0.66652942917756	0.792943210356526
mix_62	0	0	0.0338018554524595	0.024400609289207	0.0980328517366333	0	0.110211995842578	0	0.111945753848001	0	0	0.0607304847846014	0	0	0.0804474384957295	0	0	0.391102703024866	0.0893263075259248	0	0	9999	0.670396510714935	0.788887693278225
mix_63	0	0	0.0357024906288868	0.0222432770906977	0.0935519874828633	0	0.0934158540043845	0	0.0778544815007881	0	0.0147042678904575	0.0425632402844671	0	0	0.0761976842825871	0	0	0.435261204543656	0.108505512291211	0	0	9999	0.665002158305892	0.796203058193818
mix_64	0	0	0.00954113622965656	0.0195274909090667	0.110224998171051	0	0.142610612937772	0	0.107366472491974	0	0	0.132058251565855	0	0	0.0929651290979927	0	0	0.34223139728133	0.043474511315302	0	0	9999	0.666637536877264	0.789154317839778
mix_65	0	0	0.0392339266683059	0.0300526357953793	0.0820830106981345	0	0.120644589829908	0	0.116835320398057	0	0	0.06181655040534	0	0	0.0813727733488698	0	0	0.38115166788098	0.0868095249750253	0	0	9999	0.673847313721251	0.784404856649043
mix_66	0	0	0.0424548748026458	0.0329302353993692	0.035957343381265	0	0.109409246639552	0	0.103668675168599	0	0.000547927403673635	0.0987409150469601	0	0	0.0602663332582252	0	0	0.423285778732741	0.0927386701669691	0	0	9999	0.675657339115325	0.781210212927127
mix_67	0	0	0.0415886891238524	0.0200240163380211	0.0509253483554111	0	0.0922739415407327	0	0.0780710644935136	0	0.00525818198863144	0.0751807825713504	0	0	0.0617728254562436	0	0	0.473526014484805	0.101379135647439	0	0	9999	0.671485536334675	0.787965010628205
mix_68	0	0	0.0254002566374715	0.0283921850604621	0.0944870501654407	0	0.106596631956918	0	0.0934605429321459	0	0.00365720687356461	0.07214617058373	0	0	0.0831849764943957	0	0	0.402359559891503	0.0903154194043686	0	0	9999	0.670122385772699	0.788212475055473
mix_69	0	0	0.0375581723180403	0.0243547380178842	0.074010604685376	0	0.0872888673982217	0	0.0668679843466874	0	0.0165647618092868	0.0949459219430897	0	0	0.0592919118574048	0	0	0.443919646231768	0.0951973913922407	0	0	9999	0.665569135804803	0.792751475924847
mix_70	0	0	0.0261730831672207	0.0270742156319873	0.120391080227822	0	0.115808893787003	0	0.110662533228713	0	0.00320098905118537	0.0575108636565329	0	0	0.0923737349459017	0	0	0.369021763261521	0.0777828430421123	0	0	9999	0.666924116147408	0.792365863142457
mix_71	0	0	0.0311034346094744	0.0254205762397275	0.0878991249345877	0	0.109460831914707	0	0.0973596257161095	0	0	0.0678736580823658	0	0	0.0793480857270718	0	0	0.413682543054816	0.0878521197211408	0	0	9999	0.670454707735972	0.788386520480503
mix_72	0	0	0.0291673762150648	0.0229151320584798	0.105820373826309	0	0.112570046759969	0	0.103855478415109	0	0	0.0701204351182453	0	0	0.0791937050145321	0	0	0.388243034303288	0.0881144182890034	0	0	9999	0.669087874460699	0.790086111875553
mix_73	0	0	0.0173424499644786	0.0185385478708822	0.144277115252839	0	0.0951873777736717	0	0.11021084817369	0	0.00406552797572666	0.082022177650672	0	0	0.0880576250399896	0	0	0.367683825748271	0.0726145045497793	0	0	9999	0.661795051941834	0.797447508289331
mix_74	0	0	0.0535759369732614	0.0306423162808185	0	0	0.0683606477317671	0	0.070661508356785	0	0.0183373953373309	0.0549319144578967	0	0	0.0358540315582999	0	0	0.512362230117903	0.128580712857917	0	0.0266933063280209	9999	0.667023743861522	0.79592350201099
mix_75	0	0	0.049670419120715	0.0233748449689435	0.0624433757098528	0	0.0939459204289121	0	0.102295843543195	0	0.0116647292857004	0.084559693102574	0	0	0.0652398985528315	0	0	0.408577254736082	0.0982280205511933	0	0	9999	0.673383223746422	0.784278568594023
mix_76	0	0	0.0300908939493374	0.0226736220395278	0.100841834729453	0	0.0924260162928543	0	0.0830001602357445	0	0.00515850137503697	0.0593271451043441	0	0	0.0715924318494212	0	0	0.438135765319531	0.0967536291047488	0	0	9999	0.665254956264525	0.795209658136461
mix_77	0	0	0.0370919731022507	0.0300976690757198	0.0615333055277471	0	0.0829726260970691	0	0.0854016946599543	0	0.00961104784838524	0.0803596302968571	0	0	0.0593313413049356	0	0	0.446069866521547	0.107530845565534	0	0	9999	0.669916373253702	0.788924483814087
mix_78	0	0	0.0310705107744764	0.0247812956411306	0.0847546818998936	0	0.109266762270339	0	0.0967095797980846	0	0.007416468845108	0.0705681668981667	0	0	0.0833246968389939	0	0	0.400563351475827	0.0915444855579803	0	0	9999	0.670005432378499	0.788475867711568
mix_79	0	0	0.0285262822089892	0.0190489813544008	0.106395934178943	0	0.110009049629073	0	0.111987568481394	0	0.00218377017212871	0.122479597133223	0	0	0.0819890039881032	0	0	0.341591912409524	0.0757879004442208	0	0	9999	0.672976446593049	0.782766702092873
mix_80	0	0	0.055089727614647	0.0257347096862473	0.0411985834425966	0	0.0857885361186081	0	0.119433652303309	0	0.00508882541332115	0.11199711180758	0	0	0.0505942697348324	0	0	0.408209815605969	0.09686476827289	0	0	9999	0.679783716654725	0.776107206189328
mix_81	0	0	0.0418439748178491	0.029242348329801	0.0155807394576615	0	0.129887659278251	0	0.132961933225372	0	0	0.0960987733839285	0	0	0.066924896074588	0	0	0.379432105336821	0.0858982944659374	0	0.0221292756297906	9999	0.676628620550944	0.780421819562927
mix_82	0	0	0.00247110134217892	0.0228023844449479	0.15355965690931	0	0.137366182623127	0	0.120619925169508	0	0	0.0744082101113289	0	0	0.103269798954618	0	0	0.338043712734529	0.0474590277104516	0	0	9999	0.659984764537413	0.799668683060733
mix_83	0	0	0.00678148688329051	0.0267632709301339	0.142776829387986	0	0.086690672642606	0	0.100561650230091	0	0.0121598069627976	0.063565597825733	0	0	0.091179645026375	0	0	0.385804487766249	0.0837165523447384	0	0	9999	0.661885420368686	0.797532491221227
mix_84	0	0	0.0299008235985258	0.0266706845980589	0.0972918608562729	0	0.103793664798704	0	0.0841163897684083	0	0.00306586974215503	0.0608906989044605	0	0	0.0766969256614097	0	0	0.425841180356453	0.0917319017155519	0	0	9999	0.667583782375411	0.792045328773786
mix_85	0	0	0.0263077207160699	0.0315217812977298	0.0921912596024709	0	0.120710877325228	0	0.114444572968314	0	0	0.0621262641143358	0	0	0.0848845284707315	0	0	0.384211753216337	0.0836012422887839	0	0	9999	0.671232418585322	0.787245174054092
mix_86	0	0	0.0302878547112219	0.0215203219770654	0.0982957806685723	0	0.0894165792885857	0	0.0793026588205302	0	0.0131551455736727	0.0730422285045392	0	0	0.0691191639920256	0	0	0.429485142765272	0.0963751236985154	0	0	9999	0.665555969504682	0.793819763909877
mix_87	0	0	0.0439595832919759	0.00890996453467756	0.000301808254001903	0	0.0155494152034563	0	0.0852526028538369	0	0.0177328384928449	0.0310869167705672	0	0	0.0200451030268706	0	0	0.658296827716724	0.118864939855045	0	0	9999	0.667533040494177	0.800038634322588
mix_88	0	0	0.0513131588919472	0.0320823795760772	0.0409695479614242	0	0.0838921013084135	0	0.0826028410138465	0	0.0091020668114414	0.0477334495020441	0	0	0.0541751404972325	0	0	0.48001959245928	0.118109721978294	0	0	9999	0.671435282913859	0.789498665794283
mix_89	0.00534222710332874	0	0.032611641268328	0.0159428102814207	0.0465480403765542	0	0.118550925764174	0	0.136888528150288	0	0	0.149716496572686	0	0	0.074261346158813	0	0	0.346115828769825	0.0647185972878679	0	0.00930355826671572	9999	0.676722181054388	0.777442531044062
mix_90	0	0	0.0397396334625697	0.0129657093493619	0.0246123542404197	0	0.0416843698923234	0	0.0786977417499668	0	0.0185434480478693	0.0173064842238567	0	0	0.0398814255063619	0	0	0.621298365555939	0.105270467971332	0	0	9999	0.664582990792404	0.801225501491201
mix_91	0	0	0.0361243316076013	0.030208610383986	0.0858295143742291	0	0.0838280047250749	0	0.0738192741733179	0	0.0138287357560675	0.0330911035659113	0	0	0.0653792151493006	0	0	0.46294709817335	0.114944112091161	0	0	9999	0.665681649962039	0.796046981063832
mix_92	0	0	0.0435173611517669	0.0291083524199178	0.046124798697306	0	0.0934568247347993	0	0.0782728078167377	0	0.0132292892526742	0.0681366215997787	0	0	0.0626755884183185	0	0	0.458959096405379	0.106519259503321	0	0	9999	0.669726241057276	0.789647272632394
mix_93	0	0	0.00636054383357102	0.0135813356361149	0.174706246385813	0	0.104477296314146	0	0.105089584438327	0	0.00461693763670492	0.106297675605391	0	0	0.0936290830432989	0	0	0.340348324527594	0.0508929725790398	0	0	9999	0.658998822982801	0.799541334202273
mix_94	0	0	0.0411712995378625	0.0203409011641177	0.0519624112532647	0	0.0508044128502037	0	0.0791684183457368	0	0.0155510705045517	0.0460819160927104	0	0	0.0490513216738252	0	0	0.539540481752358	0.10632776682537	0	0	9999	0.665383712380288	0.797020292272539
mix_95	0	0	0.0472527013761528	0.0221852591994433	0.0483056298879777	0	0.0795725868342749	0	0.0894396239907562	0	0.0100230925407234	0.0333641629676062	0	0	0.0636177688580252	0	0	0.509652018429796	0.0965871559152443	0	0	9999	0.666304084395875	0.795712456732076
mix_96	0	0	0.0471319995251292	0.0306376842850869	0.0294979187226232	0	0.0930270265974213	0	0.105988110533387	0	0.00268707693604496	0.0713089043399035	0	0	0.0587626783218386	0	0	0.443331170931287	0.113058667054468	0	0.00456876275281047	9999	0.675428348359747	0.783689017647892
mix_97	0	0	0.046991236216981	0.0245209478615836	0.0282388685716369	0	0.0274453578421273	0	0.108827878104469	0	0.0118926303937454	0.0422458603753917	0	0	0.0295510225273921	0	0	0.581756585916475	0.0985296121901978	0	0	9999	0.668339683759961	0.794975414991897
mix_98	0	0	0.0568083489511587	0.0307411142855606	0.0719473621633235	0	0.0748878709495149	0	0.0922793520717653	0	0.0143582456444785	0.0366787460198353	0	0	0.0653317564283288	0	0	0.442624699463062	0.114342504022973	0	0	9999	0.669224994040509	0.791575179149797
mix_99	0	0	0.00781452665030905	0.020396662560834	0.149250445192867	0	0.0962884455826221	0	0.101520235141703	0	0.00166064956364933	0.141893572087497	0	0	0.087065097690749	0	0	0.340160346743532	0.0539500187862378	0	0	9999	0.664240005850582	0.791496299608962
mix_100	0	0	0.0261638481254358	0.0252301145928462	0.120480686960633	0	0.0783643115903374	0	0.078318105111712	0	0.0174660017126928	0.0376533127871192	0	0	0.0799290696766383	0	0	0.433470809395187	0.102923740047398	0	0	9999	0.661097686262186	0.800313864830149
