CD14	CD19B	CD4HelperT	CD4MemoryT	CD4NaiveT	CD4RegulatoryT	CD56NK	CD8CytotoxicT	CD8NaiveT
mix_1	0.145423735715811	0.0354532824842701	0.11361096355868	0.12120059743346	0.0382593056118158	0.0546892894231457	0.11234028863102	0.233766283291258	0.14525625385054
mix_2	0.171342942383126	0.0321040506741205	0.108199568790581	0.122415545488243	0.0347190321326848	0.0526516199924127	0.106179119781623	0.22664369647024	0.145744424286968
mix_3	0.0576376359257173	0.0461919732345923	0.139826050366335	0.119377641519314	0.0605897365692461	0.0613392937561077	0.0885740603944841	0.266845517135825	0.159618091098378
mix_4	0.0912463753373903	0.0581240658654847	0.126701568033525	0.118562293164348	0.04825427321938	0.0566318098099886	0.0969731059058686	0.251261284899977	0.152245223764038
mix_5	0.0828565736718115	0.0479951880909988	0.125858112190202	0.117726774201414	0.0471657035716004	0.0529622232625691	0.102351592748784	0.257810861584655	0.165272970677964
mix_6	0.11203754796486	0.0479127440171266	0.120435672005727	0.119555485579364	0.0436932517830194	0.0535345138031931	0.0995096009017973	0.244191973155715	0.159129210789197
mix_7	0.0724620765994454	0.0657409548217886	0.129677447553027	0.116945254492084	0.0497703280068222	0.0566381357094038	0.0977127981963227	0.255459625305966	0.155593379315141
mix_8	0.132034481453562	0.0697718671446566	0.118550872717332	0.120235575386646	0.0423050186603145	0.0556184201204594	0.0866790817593186	0.234936528737774	0.139868154019938
mix_9	0.116694323549486	0.0352476324928598	0.122571242809729	0.121651508015627	0.0451717353123129	0.0553819385053786	0.108697321209847	0.24383338398267	0.150750914122089
mix_10	0.0848115846787516	0.0744684937701455	0.125221885382813	0.115726191359329	0.0473141235573649	0.0548237430978772	0.0809046386178976	0.253495853437577	0.163233486098243
mix_11	0.163814386693829	0.0392125521726101	0.112987669423742	0.123169810087869	0.0384977455134431	0.0562546793586976	0.105137601118673	0.227513319468995	0.13341223616214
mix_12	0.135662900186824	0.0268853556158389	0.118231376603982	0.120966616750472	0.0435328052893295	0.0540139141784411	0.098530206618063	0.241807708982067	0.160369115774983
mix_13	0.0776413717799934	0.0797545650444354	0.125678333141002	0.117133343220409	0.0446938242300811	0.0562808210367707	0.102435469484461	0.250958713185021	0.145423558877826
mix_14	0.0808013344450334	0.0788573533569934	0.122911528809764	0.115457319834721	0.0448921909427417	0.0520943105616564	0.0854817418072936	0.253624462627649	0.165879757614147
mix_15	0.058306363776675	0.0672744894610365	0.125588092502395	0.116282738742756	0.0427872212569582	0.052250755873221	0.111905973395631	0.261814070774342	0.163790294216984
mix_16	0.0793970826936811	0.0516719528238159	0.132350769527099	0.118839343196518	0.0541757535067427	0.0585567430627374	0.0907367780240135	0.257232947679316	0.157038629486076
mix_17	0.0304621206263875	0.0900614277409753	0.135971755264765	0.114475032146539	0.0534014110681028	0.0571328538507841	0.0782790263027165	0.267337038208744	0.172879334790985
mix_18	0.180869068533638	0.0413062125167089	0.104307881190423	0.121315993845556	0.0326124091261266	0.0527645442085867	0.101400823900163	0.222741073441907	0.142681993236891
mix_19	0.11087095369241	0.0603244250084237	0.11819622667226	0.118400654117953	0.0414802458551719	0.0517137241426524	0.0972377315088172	0.243982933804913	0.1577931051974
mix_20	0.0306545721575344	0.0330751787619246	0.141940456176024	0.114238947882544	0.0604045376083524	0.057054213092828	0.0899191632228005	0.283763356647275	0.188949574450717
mix_21	0.0744147571136877	0.059405200708877	0.128666554564786	0.115792251924891	0.0500352819370794	0.0538494876838255	0.087899808118216	0.26048661396587	0.169450043982767
mix_22	0.105976195749887	0.0654445362292849	0.117134471950665	0.118324643651041	0.0389000078639455	0.0522048405635456	0.107556014039125	0.241942115325231	0.152517174627275
mix_23	0.110613151125479	0.0696160608992205	0.122599762993373	0.120710765435841	0.0454166155646618	0.0562323182769587	0.0899237837800024	0.242014255728019	0.142873286196444
mix_24	0.192456019553978	0.0315598243525748	0.101961163319135	0.122284952625852	0.0299556744357667	0.0540603398765678	0.115159676877926	0.216371842392233	0.136190506565967
mix_25	0.109240219398138	0.0330609904726915	0.128004171146351	0.121000252762344	0.0522030152642727	0.0577368695348654	0.0855062696506357	0.251733674075964	0.161514537694738
mix_26	0.0358079349783992	0.0258499583660596	0.143163364998967	0.11999090230584	0.0620960750160985	0.0621916548218374	0.106131239185016	0.278024603006198	0.166744267321584
mix_27	0.16149363107834	0.0818257527224868	0.102190171567944	0.119182216338335	0.0253975011615295	0.0514973661843589	0.118611189166487	0.219413328813146	0.120388842967374
mix_28	0.0333707552894057	0.0449421865006421	0.141155551851559	0.11581186988388	0.0606231585813643	0.0588780294312767	0.0902903771256973	0.276197617947391	0.178730453388784
mix_29	0.10762350675336	0.0460089151915059	0.123832669113316	0.119941938445487	0.0462176399633954	0.0555976031418152	0.102521188583543	0.246204679181373	0.152051859626205
mix_30	0.105467979900676	0.0518819337500576	0.122595292455822	0.119228908314764	0.0455678425560975	0.0551347810379154	0.0987276129185741	0.24619357419996	0.155202074866134
mix_31	0.111101965301711	0.0440924568338863	0.126563806177005	0.121294133492285	0.0503485317707547	0.0596994705215285	0.0942380259997588	0.245454747097027	0.147206862806044
