Mixture	B cells naive	B cells memory	Monocytes	NK cells resting	NK cells activated	Neutrophils	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells CD8	Macrophages M0	Macrophages M1	Macrophages M2	Mast cells resting	Mast cells activated	Plasma cells	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	Dendritic cells resting	Dendritic cells activated	Eosinophils	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_25	0	0	0.00456495089871046	0	0.0585162079993653	0	0	0.178893281279777	0.0908307001864209	0.248118236744892	0	0	3.75254730136889e-05	0.000448267241895816	0	0.00962590035336989	0.114913471705949	0.0855463620275541	0	0	0.0207856660614297	0.00626846050000905	9999	0.716835511920374	0.704548837942928	0.818549030472386
mix_26	0	0	0.0124815755796651	0.0283812644793949	0	0.00243143748905638	0	0.29133937908126	0.0537433572800584	0.0632123951801983	0	0.00715227830377446	0.0292086160630458	0.0121515908189499	0.00044594030350976	0.000736645759007099	0.0994025992199549	0.157050766933596	0	0.00427259287515116	0.0355087489938376	0.0232915795027751	9999	0.611116730381556	0.794606131046455	0.820810767863235
mix_27	0	0.00104948531155096	0.00766684961596411	0	0.110179318079676	0	0	0.0654767329595198	0.104133394883823	0.341056832012325	0	0	0.0137715989828089	0.0202157458478928	0	0.0130437775826587	0.148099402876451	0.0742749643766605	0	0	0.0230978157213174	0.0163178935130754	9999	0.699929721771616	0.720115041117412	0.938383811763724
mix_28	0	0.000723898802258794	0.00253423741122036	0	0.0679930432585699	0	0	0.112063174901094	0.0738122902935696	0.24019408763244	0	0	0	0.0103788156123495	0	0.014220525090425	0.134063735524093	0.0827651949080993	0	0	0.0206405296906203	0.00855623128110998	9999	0.686389228607378	0.731155535380927	0.76794576440585
mix_29	0	0.00258154437053466	0.0082029797217916	0	0.117623747021039	0	0	0.0583285010760549	0.106671965801781	0.367896413592279	0	0	0.0165653955230609	0.0632005013141397	0	0.0080665134328495	0.148583369316435	0.0430770855128564	0	0	0.0223008449443158	0.0297520651256493	9999	0.679078116160814	0.739779943817086	0.992850926752786
mix_30	0	0.00180621082162309	0.00975900752389266	0	0.0618842117225574	0	0	0.166616449810502	0.0808356165138599	0.253323939364517	0	0.000394822998209158	0.000116647989852675	0.0112584254316663	0	0.00958311614164894	0.134735368778722	0.0938300725002743	0	0	0.0224359758893234	0.00611957326380538	9999	0.707464286804242	0.714073327379399	0.852699438750455
mix_31	0	0	0.0107602833065307	0	0.0659293232071252	0	0	0.174667663905891	0.0804374952529424	0.250448826335542	0	0.00022839392491164	0.0215203409939332	0.0454812771912499	0	0.00820331236331143	0.138739445060443	0.0957064908696421	0	0	0.0246356766635352	0.0257405942573423	9999	0.680367278132027	0.742655125527182	0.9424991233324
mix_32	0	0.0228899991166115	0.0189156894821772	0	0.0689623407560223	0.00104685897998209	0	0.273114613264898	0.0934382869446476	0.301034341317674	0	0	0.0323132897751741	0.0403837112334628	0	0.0141282223851209	0.148741395057039	0.156999802557459	0	0	0.0266756148327487	0.0407969566395777	9999	0.695414989930374	0.732973822337898	1.2394411223426
mix_33	0	0	0.0141611769704728	0.0148219503934761	0.00747916127959032	0.00325003120975169	0	0.33149309849912	0.0749963191687626	0.14052644473222	0	0.00283131491995741	0.0298899480512412	0	0.00237487985065352	0.000159677902219432	0.106020326198852	0.120639428839228	0	0.00662099343502403	0.030566235257537	0.0137402098622247	9999	0.686110713586251	0.737532244766354	0.899571196570331
mix_34	0	0.011767051056816	0.012896354428561	0.0225135097464636	0	0	0	0.260222398724872	0.066340450231098	0.0547378208799275	0	0.0102393134249074	0.0483991520500302	0.146245032222836	0.00430647162818971	0.00450759921262846	0.111441757147171	0.060626956458411	0	0.0068249108620486	0.0425239583281983	0.0328837859295915	9999	0.559872243233093	0.836228327516897	0.89647652233175
mix_35	0	0	0.0105308252334535	0	0.0790985307864461	0	0	0.170285269063006	0.0944367707165029	0.264703952697103	0.00306797201847407	0	0.00140227457123319	0.0441945355914444	0	0.000975170363715655	0.129678372498663	0.0639072215096694	0	0	0.0243511953765864	0.00946735296614508	9999	0.688076554483942	0.732289115360733	0.896099443392443
mix_36	0	0	0.0110845409201984	0	0.0796596932865349	0	0	0.14699478979126	0.083341539702049	0.284622965891431	0	0.00151747963138566	0.019588994697386	0.0532744483156455	0	0.010466087759958	0.143742937674876	0.102888709024047	0	0	0.0232693947793763	0.0323993452786381	9999	0.662634905554366	0.755653791089703	0.992850926752786
mix_37	0.0078236061935113	0	0.00669547582988687	0	0.0413913340093933	0	0	0.173128956698804	0.0864389601868983	0.18878732990136	0.00318907709343415	0.00296937240867208	6.5054752525452e-05	0.0182566037014767	0	0.0201804121989811	0.116925104077438	0.0261498957814659	0	0	0.0276589767609394	0.0143351140845026	9999	0.584456811598726	0.811212464769613	0.733995273679289
mix_38	0.00352983556617671	0	0.00752316033033244	0	0.0947606848831109	0	0	0.117501162324324	0.105622381011407	0.268688737414293	0.00316092640688922	0.00256941394408423	0.0132264283648346	0.030354861674123	0	0.0227000909131423	0.14226504205772	0.0156245934319816	0	0	0.0256239079591137	0.00637032574452862	9999	0.61720272834855	0.787124962916808	0.859521552026061
mix_39	0	0.000786678334140902	0	0	0.0866182939131191	0	0	0.138323963637434	0.0953926496982945	0.275310787153753	0.00194527141719693	0	0	0.0310515547003075	0	0.0149096541829751	0.139231209289644	0.0503599455048315	0	0	0.0231577925476346	0.00886140550120856	9999	0.685791810482969	0.732517744512708	0.865949205880539
mix_40	0	0	0.0087430233604806	0	0.0591639241175325	0.00331480668615803	0	0.251186119485261	0.0957134222516503	0.220835060672325	0	0.00056987957598718	0.0197347094267527	0.055793399216867	0	0.00151212908102125	0.14497158549236	0.116874140462721	0	0.00401485181679691	0.0306498187801211	0.0202610719922384	9999	0.669957619777744	0.751426519471136	1.03333794241827
mix_41	0.00899989310006392	0	0.0136843325284052	0.0271177452232965	0	0	0	0.299681112223599	0.113407530732154	0.0948300590395456	0	0.0106939890713065	0.0355032136468771	0.00255475262096376	0.016561265461324	0.00619470146637359	0.172997863761057	0.0574505691008732	0	0.00863162565970324	0.0411346264332464	0.0223093481098917	9999	0.597991749397554	0.805423698384142	0.93175262817868
mix_42	0	0.000418713054032776	0.00406717396695128	0.00925982777182759	0.0188508866086964	0	0	0.326327081025195	0.0607942188526431	0.131393316727655	0	0	0.00647921892724091	0.0618768911903428	0	0.0279653572413752	0.101159812471258	0.172973477351515	0	0	0.0258934455964492	0.0248057936416234	9999	0.697085848419757	0.733265995822387	0.972265214426806
mix_43	0	0.000667928520108551	0.0267530503751557	0.0240425521406533	0	0	0	0.328759140367992	0.0512473732462128	0.0765106643617863	0	0.00577812482166767	0.0386193061527487	0.0540349098705445	0	0.0212448618920755	0.0873434126386623	0.153679143236215	0	4.32365280874672e-05	0.0373410194429449	0.0399309888338946	9999	0.612489643549074	0.798940871109307	0.945995712428749
mix_44	0	0.0026734918201264	0.0110145247926435	0	0.0746093859713336	0	0	0.136365247160215	0.0931301705891825	0.288083514729928	0	0	0.00861282113498762	0.0318102660326039	0	0.0311327927074116	0.14787625238248	0.0712942820253977	0	0	0.0279217061920021	0.0226018263510486	9999	0.67305881614681	0.747113406221519	0.94712628188936
mix_45	0	0	0	0	0.101167573680803	0	0	0.0944976799228599	0.0799512095606417	0.285322637772329	0	0	0.00227393128628806	0.0796454102754072	0	0.0163704318240757	0.14906844331236	0.0516151396892382	0	0	0.0209881246354428	0.0230024623617896	9999	0.644041817774253	0.767654165680078	0.903903044321235
mix_46	0	0	0.0205850059423814	0	0.0512599557047685	0.00921788292376431	0	0.28262306677267	0.0898842269206477	0.18810700353208	0	0.0083313292019816	0.0534046420084487	0.0158912308900452	0.000520161245706082	0	0.142714062309992	0.11168801195474	0	0.0188294921475162	0.0313887596730448	0.0274154924655145	9999	0.635245543252395	0.779214995274567	1.0518603236933
mix_47	0.0279413782122326	0	0	0	0.027775227318133	0	0	0.0965893223399456	0.00759064534030922	0.0387192335347657	0.0103809750177888	0.0179355879028517	0	0.0383564244340992	0	0.121536613957016	0.0633564199262512	0	0	0	0.0525528589691737	0.0105062521915041	9999	0.195546051762842	1.01416682798773	0.513240939144071
mix_48	0	0.00113018812251486	0.0149008399483587	0.0165112325438453	0.0134002250274224	0	0	0.331814475663147	0.0558546435775455	0.140608641236756	0	0	0.0339256241066401	0.0589481356710941	0	0.0271512774901759	0.128650193511448	0.181773072303518	0	0	0.0329901503054672	0.0417340998845035	9999	0.672240353797415	0.755458922616008	1.07939279939244
mix_49	0	0	0.0474122707391433	0	0.0844262811918083	0.00133821012967997	0	0.195748847560875	0.110068889155972	0.339923711853152	0	0	0.0725655529747897	0.0947283739619365	0	0.0101053343728882	0.14514576361926	0.108242486341723	0	0.0247321585798817	0.0336786664373358	0.0685733087709641	9999	0.654821589577128	0.772734614080018	1.33668985568941
mix_50	0	0	0.0027822618126773	0	0.0732252790938474	0	0	0.102832564059177	0.0833396142138293	0.262806487791946	0	0	0	0.047165085317383	0	0.00907347597664689	0.133089510556877	0.0823901292686262	0	0	0.0218471094952425	0.0100829866594443	9999	0.682838681912499	0.736529988103951	0.828634504245697
mix_51	0.00521014053512198	0.00614208193104776	0.0109380126305207	0.00844433552832341	0	0	0	0.277262470621664	0.0483585247195005	0.0738284092428235	0	0.00987639610956785	0.025330034306786	0.0395332839872794	0.00385530620477191	0.0306672725337575	0.0988729941729149	0.137247449428882	0	0.00322937530371717	0.038407700052465	0.0299951030318114	9999	0.547256320552672	0.838008999522859	0.847198890340955
mix_52	0.00348115007670328	0	0.0100599521478868	0.0161439984120531	0	0	0	0.236823897192417	0.121525254687782	0.113374544242698	0	0.00913436480620212	0.0420467720836622	0.0260464102594	0.00680571147935716	0.00833334954131202	0.178894608787897	0.0861947046465466	0	0.00284653937688209	0.0509229182571622	0.0172643759420661	9999	0.600917792798855	0.804761192091686	0.929898551940028
mix_53	0.00688791616314775	0.0151798323855364	0.0159165554328336	0	0.0162078861194709	0	0	0.296884659597758	0.0869156727913831	0.170150285757709	0	0.00142679661086926	0.0233642161459856	0.0660450777603291	0	0.0490098287423621	0.128200852779205	0.0735184996214824	0	0	0.0416564680744796	0.0324319713611601	9999	0.570537345064338	0.82442575239551	1.02379651934371
mix_54	0.000555481822362615	0	0.0114656172661485	0	0.0369342586685586	0	0	0.22465725447757	0.0890207736855435	0.213475784557718	0	0.000293452049963691	0.00960513329863044	0	0	0.0176891098754972	0.128204152345765	0.100377774134781	0	0	0.0273781887593316	0.00886940489403988	9999	0.679577618585537	0.739610629266643	0.86852638583591
mix_55	0	0	0.0102594220153236	0.0196959127661083	0	0	0	0.29992003881514	0.0427914577246952	0.0650954620385571	0	0.000523123706828865	0.0073130130420592	0.0141568686971358	0	0.000256593654765128	0.0957551983273995	0.156503963756352	0	0	0.0316003239008297	0.00329078595117103	9999	0.662107196322758	0.75353029160829	0.747162164396366
mix_56	0	0	0.0121514943941547	0	0.0430494663493919	0.00144191342009628	0	0.226200422118431	0.0930069038482279	0.226969188474676	0	0.000166388175070314	0.0106915001848066	0.00339576888096704	0	2.35967692748094e-05	0.124855968690004	0.121763424272331	0	0.00331723167304144	0.0239931930191903	0.00644377725705903	9999	0.711205730775916	0.712503195345652	0.897470237526722
mix_57	0	0.000409064275458743	0.00811401956806303	0	0.0970312431344059	0	0	0.153625960106303	0.102865310605881	0.313641387831969	0.00249231322679683	0	0.00118828293767051	0.0242889091906517	0	0.0112244925011778	0.131035205969692	0.0794231019463083	0	0	0.0198499643255515	0.0100230510095991	9999	0.700588998331435	0.719292821861564	0.955212306629528
mix_58	0	0	0.00679475226502546	0	0.0558502975840132	0	0	0.105349973737011	0.0959744731315298	0.247032488285113	0	9.08612889990688e-05	0.00397684878331433	0.00759396245376791	0	0.00411444081889002	0.139013579320369	0.0444574398776158	0	0	0.0219438466875782	0.00450508550269651	9999	0.686809751398935	0.730949289564283	0.736698049735923
mix_59	0.00439643043533532	0.00128632661396638	0.0170741560233179	0.00317585054020102	0	0	0	0.280219483455866	0.135055487475871	0.144844651861347	0	0.00846590647805096	0.0506946948073638	0.101774164296407	0.00742157089542697	0.0176689775615351	0.138060145740454	0.037170031909511	0	0.00810693491450624	0.0503592936265498	0.0393841376540465	9999	0.548721301988956	0.840710206419141	1.04515824428976
mix_60	0.0050574777299732	0	0.00880403476852451	0.00560022496172358	0.0105193556021796	0.00266420576690628	0	0.271221084333925	0.0796928866016278	0.133613043896643	0	0.00245357834993966	0.0206060358423182	0.000974389709546194	0.000237249282571648	0.0113692166373165	0.14371139552703	0.0981684470363721	0	0	0.030636938276925	0.00663840560217829	9999	0.676074566302785	0.744758881693449	0.8319679699257
mix_61	0	0	0.00778775297700313	0	0.0666048789506604	0	0	0.186155179831004	0.106805259083226	0.260336428285594	0	0.000603162682147917	0.00866948560213043	0.0205916668089243	0	0.0231839283075367	0.143324960728138	0.0605808482955913	0	0	0.0294434253733932	0.0110733938315341	9999	0.658911411767552	0.75634711073298	0.925160370756884
mix_62	0.00346217049844338	0	0.0138997975318161	0	0.0152721969416861	0	0	0.225260321637785	0.131756313305414	0.219644534743861	0	0.0068841655808682	0.0246848219112982	0	0.00897705288755254	0.0033113916119452	0.114816752912685	0.0598095902538661	0	0.00616921284643214	0.0370982775455432	0.0237651748679334	9999	0.600561139582787	0.801323576867895	0.89481177507713
mix_63	0	0	0.00737659352173007	0	0.0547557181521835	0	0	0.103479655118536	0.0810661244656399	0.240114594415461	0	0.000784306530804656	0.00471034823413473	0.00429725178536225	0	0.0109149200184341	0.137739499885917	0.0762151473337562	0	0	0.0205688191775755	0.00766924715192545	9999	0.694369734576194	0.725316241333827	0.74969222579146
mix_64	0.019474583170172	0.00505095662062948	0	0	0.0364458687433633	0	0	0.105186884932283	0.0080345940110333	0.0451584160972937	0.0011533269957741	0.00925274384656149	0.00103530524023304	0.108744576251316	0	0.140591709788497	0.0447777274785417	0	0	0	0.0365222673743421	0.0141898947785812	9999	0.28127885283952	0.975216280366744	0.575618855328621
mix_65	0.00924855116716682	0	0.0250344587121603	0	0.0272282611622252	0.00379149102030357	0	0.234339208274518	0.0815698962222269	0.162814392673386	0	0.006330612263596	0.0414547554486897	0.0435087672923886	0	0.0234808402017538	0.1492786833121	0.0467955730333436	0	0.00963993167272103	0.0394661847056185	0.0316035274014714	9999	0.574954680119937	0.82222482737508	0.93558513456367
mix_66	0.0116747614224552	0	0.00739615916972367	0	0.0832304037271821	0	0	0.113065013824563	0.084485639915119	0.237052689833019	0	0	0.0423160084333144	0.115458032969992	0	0.0361294303623971	0.152367844677369	0.0199207143807073	0	0	0.0326994127582158	0.0603767920273068	9999	0.591695176009706	0.812892338867116	0.996172903501363
mix_67	0	0.00257065859710416	0.0117032521259604	0	0.111114481978984	0.000705025451721051	0	0.0647546760923175	0.111562547868134	0.38561203095758	0	0	0.0265598227179948	0.013230418791124	0	0.0270399125972474	0.143275491128867	0.0120566548440857	0	0.000708055362832908	0.030308849532546	0.0187280493867764	9999	0.665343649829591	0.749247153710065	0.959929927433276
mix_68	0.00123171142838436	0	0.00730775173989674	0	0.0112494274027665	0	0	0.202085617928285	0.107436966467995	0.164005580319706	0	0.00120374456262342	0.00962642538320593	0.0261756256119383	0	0.0128071031745109	0.127893997493985	0.0585580781860815	0	0	0.0322439471671797	0.0137926363015435	9999	0.624291400993934	0.785173612609226	0.775618613168102
mix_69	0	0.000760447467383596	0.00256154401668528	0	0.0519813499812249	0	0	0.177314075534927	0.0719136602059138	0.214035629699663	0.00106892493226457	0	0	0.0208424193045115	0	0.0381567542397936	0.125235210978425	0.0790381469011399	0	0	0.0232756116333246	0.0109360914698127	9999	0.678415230115414	0.74187433339913	0.81711986636507
mix_70	0.00502290314192915	0	0.0128425389646651	0.0394810461599254	0	0	0	0.249225673394672	0.095831998421841	0.0601786061694349	0.00309678802937307	0.00616524976062074	0.0091210476894571	0	0.0117683570232583	0	0.131776982593333	0.0536599931873799	0	0	0.0384875300862242	0.0359630207303322	9999	0.59869213129487	0.804298405446238	0.752621735352446
mix_71	0	0.00252748044679664	0.00856768514593436	0	0.0649914708023754	0	0	0.148031091351285	0.0823698851523543	0.23531094507447	0	0.00082104063868329	0.0159828042923876	0.0222285536958192	0	0.0206036607687661	0.13531738180772	0.0537644575069291	0	0	0.0232242355401493	0.0195284022340194	9999	0.621235265199971	0.785013749761791	0.83326909445769
mix_72	0	0.00248438566183429	0.0284668937350501	0	0.0733462141107606	5.33296291702299e-05	0	0.122462897152575	0.0833402203661213	0.246748428025781	0	0.00289083414440042	0.034564047903266	0.0080007938512952	0	0.0190013970479781	0.135067080085876	0.0442333143912187	0	0	0.0347984679452785	0.00526517023317191	9999	0.596786672033935	0.802785484417193	0.840723474283778
mix_73	0.00101172901541704	0	0.00946628797480061	0.00841510340047191	0.00163655618213115	0	0	0.196744142505894	0.0645457725708703	0.102475861749979	0.00175861856227456	0.00602575288175711	0.000128538208809562	0	0	0.0226436513159386	0.112115537568938	0.0897048782568796	0	0	0.0314500756467399	0.0110845550728047	9999	0.602815269373157	0.798935721430893	0.659207060913706
mix_74	0	0	0.012393744757778	0	0.0570745301503801	0	0	0.205939041136611	0.0884450510692059	0.25872159930402	0	0	0.0029840424658041	0.0157426977225965	0	0.00404355348108602	0.129241660263626	0.118574004787434	0	0	0.0262929684774025	0.00885664257706379	9999	0.722895176165832	0.702231189347249	0.928309536193007
mix_75	0.000631380389220786	0	0.0179461270586457	0.0195501765503013	0	0	0	0.310466878099655	0.110916910723718	0.147508859816756	0	0	0.0120462644700628	0	0.00407988240040612	0.0131096656093179	0.106587208904808	0.0962914878860444	0	0	0.0381603728817857	0.0231320972621531	9999	0.670080368795233	0.751727401346438	0.900427312052874
mix_76	0	0	0.0115823697022276	0	0.119603055749499	0.00113591089620634	0	0.0796622757564429	0.103127503649878	0.329571178043226	0	0.00153101670731306	0.0318831290881884	0.044825106597056	0	0.0117155670753309	0.158239303727717	0	0	0.000120602902217488	0.0337149165923485	0.0244714230596332	9999	0.645020606128623	0.766833194028795	0.951183359547285
mix_77	0	0.00197730122709321	0.0108320909417776	0	0.0712357213921512	0	0	0.192418696201676	0.074014019798681	0.255491288572642	0	0	0.00737794722379275	0.0374201226018224	0	0.0183788918624854	0.142748007844951	0.101904332599897	0	0	0.0242884942861172	0.0197211327208718	9999	0.678816949920427	0.74154777136174	0.957808047273958
mix_78	0.00449824357031755	0	0.00642053677946056	0	0.0377159149827911	0	0	0.202680982226083	0.0764968313911697	0.152374716817174	0	0.00190003184241192	0.00652801544937241	0.00238631430170305	0	0.01740484229575	0.130700074356376	0.0714886789109982	0	0	0.0284262366905316	0.00665091883021587	9999	0.652693040763939	0.761245737592666	0.745672338444354
mix_79	0.00755155479326565	0.0187955637900119	0.0186920239264633	0.00998723947342503	0.00179426914790964	0.00132378876443214	0	0.224421185964268	0.0940101317482388	0.116246499572737	0	0.013089567237485	0.0593908731055812	0.00813286483429338	0	0.082751719987416	0.142820501717551	0.0646305713729616	0	0.0108903097272463	0.0417132611722202	0.0346705588859678	9999	0.49732922486198	0.868121803191278	0.950912485221474
mix_80	0	0.0157130533812802	0.0225652485986707	0.0356582505891509	0	0.00195482161859285	0	0.353496165570285	0.0800837828934251	0.127217117129863	0	0.00482795816009729	0.0471856065047913	0.0301357998687865	0.00208389225202767	0.0432735176662282	0.0888603854024089	0.181699946332515	0	0.00628997738023963	0.0404320226314637	0.0488856970637567	9999	0.617177274901818	0.796172797918141	1.13036324304358
