CD38.negative.naive.B.cell	memory.B.cell	CD14.positive..CD16.negative.classical.monocyte	cytotoxic.CD56.dim.natural.killer.cell	mature.neutrophil	memory.CD4.positive.alpha.beta.T.cell	CD4.positive..alpha.beta.T.cell	memory.CD8.positive.alpha.beta.T.cell
mix_1	0.0467204091175858	0.0992087053571263	0.0948725361531736	0.122851967438473	0.0417570047533942	0.209620996894947	0.0879598632190036	0.297008517066296
mix_2	0.0643957053069735	0.133534095368786	0.063579366985206	0.114225791646296	0.0375470507625286	0.233917702797431	0.094371576514888	0.258428710617891
mix_3	0.06087488856283	0.142336278220859	0.123776056329224	0.101227581892447	0.0502685328537407	0.237498357877326	0.0941206452637241	0.189897658999849
mix_4	0.0484323611393581	0.105078805980977	0.0555118501417137	0.108276460241043	0.0320432982623527	0.262162224844072	0.100849889673928	0.287645109716556
mix_5	0.0494016614147978	0.118042892691613	0.0803624768472822	0.112318133965038	0.0365502615466704	0.235110221920678	0.0959736480504765	0.272240703563444
mix_6	0.0514282965822877	0.10047597800739	0.052276187565445	0.110158419242509	0.0313586878192579	0.257763863562935	0.0999837398420557	0.296554827378118
mix_7	0.056297255974313	0.125643623777312	0.0876026896059553	0.110891848284999	0.040842914642357	0.235721189793334	0.0972279514090822	0.245772526512648
mix_8	0.0554774285876443	0.115947498682415	0.0754967638170302	0.120064634169558	0.0393676560808217	0.232711749884964	0.0971926424345912	0.263741626342975
mix_9	0.046245105409803	0.100654754465699	0.0561605140919303	0.105936593945939	0.0311863156764296	0.249114520389144	0.0978939875428105	0.312808208478245
mix_10	0.0564280433301156	0.131547327446415	0.100776086845595	0.0926427938165287	0.0435703483347782	0.265547027621194	0.0988351692998338	0.210653203305541
mix_11	0.0573105754922794	0.126145197195505	0.0845155786018224	0.114921070536437	0.0403863969721268	0.211215285549792	0.084944237606889	0.280561658045149
mix_12	0.0444642472983241	0.0920133346557655	0.0764038270355004	0.110707515121614	0.0374702159114665	0.262464756056956	0.101378094991556	0.275098008928818
mix_13	0.0462088234709674	0.0872515053184287	0.0703380317753806	0.0984844935248503	0.0382939350091836	0.307950030158969	0.103481230403475	0.247991950338745
mix_14	0.049384841783573	0.11363616379622	0.0832454271439713	0.101035063505208	0.0382814258380079	0.253195015344601	0.0949941527703726	0.266227909818046
mix_15	0.0528801947325769	0.113188975593951	0.0721181643696173	0.111712702143049	0.0368895113247961	0.247522216807011	0.0951641085200209	0.270524126508977
mix_16	0.068880791879324	0.154529690707368	0.102679380508978	0.0952235886575916	0.046680677577418	0.242048196351057	0.10286957458812	0.187088099730144
mix_17	0.0681145035090219	0.135666795107039	0.0820945811963047	0.090250959889134	0.0445681881971488	0.282832035516994	0.105540994814283	0.190931941770074
mix_18	0.0606124274694301	0.127223599650918	0.0950609136769169	0.0780680564576572	0.0475059442598018	0.30323847854311	0.106767617120184	0.181522962821982
mix_19	0.0525472190044075	0.116971877212913	0.119836038419156	0.107128570286679	0.0502280088412534	0.242181174188855	0.097204121089922	0.213902990956814
mix_20	0.0573631917750857	0.108105153725911	0.052144567877516	0.103846269282145	0.0326752626053796	0.273132691915288	0.0992463889388711	0.273486473879804
mix_21	0.0566921661932324	0.10849555653743	0.0801567139783683	0.0895896838681745	0.0423472890067143	0.307380429595397	0.112578652622574	0.20275950819811
mix_22	0.0440253959718952	0.103121130911496	0.0949934413672783	0.113103663679149	0.0398566010678696	0.236289935704431	0.089596222846002	0.279013608451879
mix_23	0.0536724329759796	0.115530896132266	0.0736670516447666	0.107287846982329	0.0372155291941418	0.251210919062731	0.0934453718817151	0.26796995212607
