Mixture	B_cells	T_cells_(CD4+)	T_cells_(CD8+)	Endothelial_cells	Fibroblasts	Macrophage	P-value	Correlation	RMSE
mix_33	0.434423846931395	0.2866824728917	0.213527986244765	0.00228632197555242	0	0.0630793719565866	9999	0.555360889638922	0.914474443559838
mix_34	0.394660546302894	0.265651313940505	0.236745033259603	0	0	0.102943106496999	9999	0.539129447090943	0.928432317991232
mix_35	0.393689981287411	0.289692413827127	0.244602131946678	0.00774997564065611	0	0.0642654972981279	9999	0.55571955679988	0.914500578724948
mix_36	0.448231474654399	0.36027082161224	0.179464182579558	0	0	0.0120335211538027	9999	0.56990664968726	0.903969359579051
mix_37	0.457832957601123	0.351700912746405	0.171106271080438	0	0	0.0193598585720344	9999	0.568613958728383	0.90444514349015
mix_38	0.290667506691538	0.411498623987917	0.297833869320546	0	0	0	9999	0.57539903670577	0.90297582337128
mix_39	0.435052592938681	0.325933498197922	0.239013908863396	0	0	0	9999	0.573495357590665	0.901669450266451
mix_40	0.446756575585101	0.306937490702921	0.185115841552925	0.00190118018196625	0	0.0592889119770867	9999	0.55860383218357	0.91127282416257
mix_41	0.394843086077865	0.256698546252333	0.253472905531923	0.00538790446382476	0	0.0895975576740547	9999	0.545358858323658	0.923033088773061
mix_42	0.427693350311284	0.377819181872477	0.194487467816239	0	0	0	9999	0.576142190069508	0.899004515335092
mix_43	0.281280935730859	0.352327433263572	0.340524559792876	0.00374818851732201	0	0.0221188826953711	9999	0.571437176980384	0.90492066747174
mix_44	0.300829732557101	0.371186628390863	0.308146072342934	0.00778630818701151	0	0.0120512585220901	9999	0.569654239554981	0.907071351888227
mix_45	0.346106147830534	0.379997230971062	0.223508789224725	0.00601741129405898	0	0.0443704206796203	9999	0.565123604361081	0.907660544556113
mix_46	0.334338375647955	0.351271692388346	0.313245120935687	0	0	0.00114481102801261	9999	0.574264698506477	0.902918496950246
mix_47	0.452145505978688	0.301065103858309	0.188097905345635	0.00130071078225846	0	0.0573907740351096	9999	0.559329565402441	0.910637304278045
mix_48	0.5322384951349	0.193304937456288	0.160832078787852	0	0	0.113624488620961	9999	0.532501013632659	0.932398322751454
mix_49	0.47483705686119	0.253036819253894	0.200965638948029	0	0	0.071160484936887	9999	0.554002660857777	0.914702814377131
mix_50	0.423692376396792	0.395756456980736	0.180551166622472	0	0	0	9999	0.57498922054144	0.900314666683011
mix_51	0.498162558317203	0.224391398051419	0.184840059526368	0	0	0.0926059841050096	9999	0.542212408172531	0.924620708709688
mix_52	0.448986727334925	0.351379055259778	0.199634217405297	0	0	0	9999	0.57469167151358	0.900132248228241
mix_53	0.474690739750702	0.245137575502769	0.200525199506954	0	0	0.0796464852395755	9999	0.5517683848771	0.9162958350528
mix_54	0.445517789622661	0.359414469792953	0.195067740584386	0	0	0	9999	0.576971520488472	0.897794493327015
mix_55	0.462823895616483	0.254995136551375	0.204986090315393	0	0	0.0771948775167499	9999	0.553306219112372	0.915087516809309
mix_56	0.38717652604863	0.398785591621394	0.19275632780867	0	0	0.0212815545213054	9999	0.568150881624786	0.906116988806492
mix_57	0.341446287293202	0.311225350748811	0.272182332176991	0.00960899644264268	0	0.0655370333383535	9999	0.554680840939901	0.916437627243204
mix_58	0.358838473849209	0.340117101622864	0.276736074472878	0.00211302823425771	0	0.0221953218207918	9999	0.568342557901033	0.90630595508162
mix_59	0.372335894398573	0.26785530135327	0.267845819778058	0.0132938506489349	0	0.0786691338211634	9999	0.54729987706871	0.922050335157201
mix_60	0.510665216358948	0.323935611114848	0.133943129241773	0	0	0.0314560432844307	9999	0.563847466714188	0.907464005432109
mix_61	0.396395434384581	0.44308234657989	0.160522219035529	0	0	0	9999	0.577404838695019	0.898421864650708
mix_62	0.359527316903139	0.393981310727993	0.246491372368868	0	0	0	9999	0.576173653972418	0.900413587255584
mix_63	0.379064976984143	0.303311692112733	0.238388987168649	0.010074581752414	0	0.0691597619820604	9999	0.552280171660305	0.91775398491552
mix_64	0.489516010743089	0.330688765534626	0.115382957189736	0	0	0.0644122665325495	9999	0.554351925032962	0.914629104469947
mix_65	0.367184290938299	0.310985213845323	0.288569894615326	0	0	0.0332606006010517	9999	0.57010756755907	0.903353276091035
mix_66	0.494704107890794	0.226720959079214	0.186768500757379	0	0	0.0918064322726128	9999	0.542097849214227	0.924835879637079
mix_67	0.418871641393255	0.360059329775375	0.22106902883137	0	0	0	9999	0.575333530896808	0.900021222824782
mix_68	0.295945775958553	0.359295315228725	0.343757758271121	0	0	0.00100115054160122	9999	0.57329827906333	0.904945411202433
mix_69	0.473324027434651	0.292616578798025	0.163104452587083	0.00373679283772856	0	0.067218148342512	9999	0.552774559134159	0.916062710330171
mix_70	0.544554488359396	0.239976625449067	0.16068077923336	0	0	0.0547881069581778	9999	0.552020985954372	0.917221956828311
mix_71	0.57683961374629	0.235149446466045	0.086459373316977	0	0	0.101551566470688	9999	0.53798671690019	0.927312421886469
mix_72	0.536805734688646	0.338229352621176	0.124964912690178	0	0	0	9999	0.57150948060188	0.902118506721799
mix_73	0.482590447410689	0.286128058520954	0.201473208479762	0	0	0.0298082855885954	9999	0.567464168998359	0.904323237734299
mix_74	0.443409959932172	0.305770036158778	0.204744083214447	0	0	0.046075920694603	9999	0.564678639645637	0.906327873161155
mix_75	0.494416136732794	0.226193722436646	0.181913569421397	0	0	0.0974765714091628	9999	0.540323962594459	0.92617365615163
mix_76	0.308290948410487	0.366372448567163	0.311510906202641	0.000195131670303272	0	0.0136305651494062	9999	0.569440683730178	0.907334280853343
mix_77	0.294291054822329	0.428422481035836	0.277286464141835	0	0	0	9999	0.576440292711464	0.901802069307317
mix_78	0.446929978507312	0.256661754425907	0.215397509751982	0.00698262039872508	0	0.0740281369160742	9999	0.553705184884847	0.914877387414118
mix_79	0.395838248399743	0.293079512648463	0.222272187657197	0	0	0.0888100512945963	9999	0.546660701803683	0.921939123602752
mix_80	0.481695867011945	0.360568912147479	0.139093183846146	0	0	0.0186420369944306	9999	0.568110214880974	0.90466001613493
mix_81	0.377769286076073	0.407190055852326	0.201516244384582	0.00158126788961467	0	0.0119431457974038	9999	0.56981382911844	0.905426938932
mix_82	0.46237001240091	0.29228027613798	0.191724111068452	0	0	0.0536256003926583	9999	0.559414195758327	0.910784519580471
mix_83	0.47246043391844	0.242664097049534	0.191079910704057	0.00101480023167395	0	0.0927807580962948	9999	0.542055102094006	0.925020876286013
mix_84	0.410999863633728	0.359816842495745	0.20098999929278	0	0	0.0281932945777457	9999	0.566805966704381	0.906335163690859
mix_85	0.378188264216505	0.366972095265497	0.22937242572725	0.00317687355133676	0	0.0222903412394112	9999	0.568137782709622	0.906025323491462
mix_86	0.287838243357375	0.402946587784051	0.308196458469675	0.00101871038889831	0	0	9999	0.574384452217443	0.904063201210281
mix_87	0.398702906387122	0.377633698838881	0.17504579143256	0.00568621405551096	0	0.042931389285925	9999	0.564787533683561	0.907060210090992
mix_88	0.37769102154134	0.368395819291821	0.238905561526661	0	0	0.0150075976401779	9999	0.57026046927675	0.904692856835327
mix_89	0.329279440852102	0.400369033521634	0.270351525626263	0	0	0	9999	0.575874088366306	0.90145885648059
mix_90	0.383998586490091	0.337515136266833	0.215354818719321	0.00859666418242436	0	0.0545347943413308	9999	0.561194454207351	0.909854433017551
mix_91	0.46449147361963	0.237935226913771	0.205851251643468	0	0	0.0917220478231312	9999	0.543633273703506	0.923697770697225
mix_92	0.422104863197257	0.3283028847941	0.193829912809637	0.00328735584664549	0	0.0524749833523592	9999	0.562017594010939	0.908708996755111
mix_93	0.457192075602544	0.194115176285844	0.186475835239291	0	0	0.162216912872321	9999	0.522191197574126	0.940145000681227
mix_94	0.398585885214881	0.237689704710779	0.259295943896005	0	0	0.104428466178336	9999	0.536054372176476	0.931378095616243
mix_95	0.494244262596981	0.218735386628715	0.197519971866248	0	0	0.0895003789080573	9999	0.542684703621114	0.924463129348749
mix_96	0.466915270916716	0.243851017994913	0.212960412842759	0	0	0.0762732982456116	9999	0.54767576520075	0.920829836347492
mix_97	0.416480066873149	0.294444439503755	0.213141263203561	0.0107193924477166	0	0.0652148379718188	9999	0.55443247583573	0.915163428941885
mix_98	0.460251081713351	0.305717162633631	0.173990060473041	0.000648008499707854	0	0.0593936866802682	9999	0.557308101896908	0.912431343383829
mix_99	0.297192619569814	0.454362863259746	0.248444517170439	0	0	0	9999	0.576947117453273	0.901254260187122
mix_100	0.418121729768866	0.32689153702581	0.207379180691216	0.0029585126577309	0	0.044649039856376	9999	0.565006350189221	0.906407381370261
