Mixture	naive_B_cell	memory_B_cell	CD14_positive_monocyte	CD16_positive_monocyte	CD56dim_natural_killer_cell	CD56bright_natural_killer_cell	neutrophil	CD4_positive_alpha_beta_T_cell	CD8_positive_alpha_beta_T_cell	macrophage_m0	macrophage_m1	macrophage_m2	MAST_cell	basophil	eosinophil	gamma_delta_T_cell	hematopoietic_progenitor	myeloid_dendritic_cell	plasma_cell	plasmacytoid_dendritic_cell	P-value	Correlation	RMSE
mix_11	0.00853276903718726	0	0.0273536349705902	0	0.160926549737967	0	0	0.417549253437054	0.172822167160538	0.0236609720876554	0.00684005658190062	0	0.0928805903428544	0	0.0299973356596787	0	0	0.0241263035297497	0.0353103674548253	0	9999	0.799197780147231	0.672928665319921
mix_12	0	0.00606679886494498	0	0	0.202755873712564	0	0	0.47405272331834	0.115059141727821	0.0528247113168154	0.00583885327435433	0	0.12133637140456	0	0.000828219380911839	0	0	0.0137512656086369	0.00748604139105225	0	9999	0.758360713342623	0.704918173512034
mix_13	0.00297903574597644	0	0	0	0.190532553009961	0	0	0.534819599563576	0.0865461806588412	0.0343622398911927	0.0223242556426772	0	0.0244931144657148	0	0.0604078647822549	0	0	0.0435351562398057	0	0	9999	0.767087217253093	0.692211961991658
mix_14	0.00200090789049192	0	0.0166095585095989	0	0.19381507159468	0	0	0.499926517861906	0.122523802196316	0.0441582659886851	0.00210171582855875	0	0.0695169317076568	0	0.0152956064470491	0.00280989787140804	0	0.0112795254092655	0.0199621986943831	0	9999	0.802086242818997	0.667611762982912
mix_15	0	0.0107281523315664	0	0	0.213028493456638	0	0	0.468951770731347	0.113895386596444	0.0590138424156381	0.00242222658608678	0	0.0884647456797291	0	0.00295295829498801	0	0	0.00959404519526406	0.0309483787122988	0	9999	0.759579784420552	0.700210703654316
mix_16	0.00472422756206059	0	0.0082965361280658	0	0.269910302628222	0	0	0.299281810073217	0.0522562701441149	0.0942157299768544	0.00336728098148458	0	0.0997086559342228	0	0.0175022319250255	0	0.0468237884808256	0.0449720181674489	0.0589411479984579	0	9999	0.68154424505206	0.755516310975904
mix_17	0.00503700914958901	0	0	0	0.246719986486911	0	0	0.363405794028102	0.0329662478164936	0.0929657950279282	0.00507812833979849	0	0.159689710410261	0	0.00253414240168981	0	0.0146712725895749	0.040427259951869	0.0365046537977835	0	9999	0.68039528960563	0.762728492639625
mix_18	0.00239737892665917	0	0	0	0.199618382144922	0	0	0.545671439876043	0.0284311863610312	0.0552758627317068	0.0232847049476881	0	0.0429130866877015	0	0.0687774311184718	0	0.00311140629041669	0.0196898963277969	0.0108292245875622	0	9999	0.759370516500808	0.704822724586742
mix_19	0	0	0.00722852666050225	0	0.280031020243194	0	0	0.320891458068573	0.0694865815736894	0.111810412929917	0.0158741945603811	0	0.107904696850724	0	0.0248988065662449	0	0.0294752024269679	0.0242674752429837	0.00813162487682265	0	9999	0.70124923516143	0.742643187446558
mix_20	0.00326107478687782	0	0	0	0.187903261171183	0	0	0.500652243988887	0.123166085489481	0.0330059294778817	0.0126203197261647	0	0.0153090322831977	0	0.0507730030495597	0	0.00329955581168774	0.0354901118792711	0.0345193823358079	0	9999	0.781592089752465	0.677699142262353
mix_21	0	0.00433917100988142	0	0	0.257755341560781	0	0	0.500924723184598	0.0382132202696843	0.0733547149054768	0.00593441398673576	0	0.0821816678131568	0	0.00127943007414454	0	0	0.0208968510082792	0.0151204661872621	0	9999	0.716629001739515	0.730261281821908
mix_22	0.00183447745629639	0	0.0462568097836203	0	0.215009417758604	0	0	0.410662051595724	0.162833938531881	0.0465682598288279	0.0163898284140691	0	0.0292240586374424	0.000266055583863651	0.0308929758542608	0	0	0.0337413487428314	0.00632077781257931	0	9999	0.782383719353542	0.674441777951865
mix_23	0.00935253302280356	0	0.00354689892695651	0	0.187432517582889	0	0	0.477811750480682	0.135867086473839	0.0272684848933109	0.0105633071012404	0	0.0800423131317866	0	0.0194093162953553	0	0	0.0262525401867808	0.0224532519043554	0	9999	0.799830439831922	0.668927180896359
mix_24	0	0.00341967204934065	0	0	0.213087712632523	0	0	0.503403921938149	0.0968066294068515	0.0484391375603323	0.00457230545513792	0	0.0914751550876592	0	0	0	0	0.00612033601993072	0.0326751298500759	0	9999	0.751903423930947	0.705525032969997
mix_25	0	0	0	0	0.204059811260808	0	0	0.530681540193386	0.143819183745693	0.0194759067932252	0.0171955629010858	0	0.0104363706675824	0	0.0495936245945545	0	0	0	0.0247379998436656	0	9999	0.800188616657141	0.65673229969592
mix_26	0	0	0	0	0.23867338279815	0	0	0.486778418767888	0.0302883150005207	0.102586029076695	0.0102017166343741	0	0.092163724512811	0	0	0	0.00860550944460121	0.0187423462568269	0.0119605575081337	0	9999	0.716974866550232	0.73368476948363
mix_27	0	0	0.00512570036525175	0	0.198734114058485	0	0	0.42170288880409	0.177576529401462	0.0551166947430077	0.0160649717455134	0	0.0198781645094438	0	0.0522177206704962	0	0	0.0369065530880535	0.0166676265619356	9.03605226170797e-06	9999	0.793156869433269	0.666044298522723
mix_28	0.0061836000174519	0	0	0	0.204323603202546	0	0	0.48632547445635	0.114185568583044	0.0506290750727047	0.00422414325320507	0	0.0895526840870143	0	0	0	0	0.00901309967627469	0.0355627516514089	0	9999	0.780301308781344	0.684540466397717
mix_29	0.00307954048610501	0	0.00961081007326371	0	0.177073687157291	0	0	0.412032202073261	0.150455895559997	0.046160615656708	0.0108148008792298	0	0.129523509971745	0	0.0333552635518736	0	0	0.0209492724271097	0.00694440216341632	0	9999	0.792241686802349	0.685091229677239
mix_30	0	0.00371693489616937	0	0	0.21607689292803	0	0	0.486846597079095	0.139604901014653	0.0407027826704721	0.0253694617583853	0	0.0261572219889414	0	0.0572997279558061	0	0	0	0.00422547970844725	0	9999	0.783443268157891	0.673961028956197
mix_31	0	0	0	0	0.235633099159499	0	0	0.497441046963403	0.116424267951681	0.0364827111310294	0.0228569965089953	0	0.0406487875757485	0.000453178272976745	0.0387114613961619	0	0.00467261467244278	0.00540780435322909	0.00126803201483316	0	9999	0.777489213677577	0.678538926944938
mix_32	0.00576829927491651	0	0.0302608768241346	0	0.151022843815464	0	0	0.536744267218846	0.112180944889118	0.0284972471581319	0	0	0.0696338307889725	0.000587971156901316	0.0371294572701431	0.0109672361782539	0	0.00150313284836465	0.0157038925767541	0	9999	0.800843577184364	0.674327899816655
mix_33	0.000838275785501153	0	0.00560605580981081	0	0.217408446171133	0	0	0.49787623681688	0.0771484485748984	0.0693151218001949	0.0228479417016207	0	0.0134190382784778	0	0.0527447230982889	0	0.002816022866008	0.0399796890971871	0	0	9999	0.756705837531933	0.69845905858267
mix_34	0.00606665972385621	0	0.00997622154606877	0	0.238155238896063	0	0	0.421796943316161	0.0193255372638096	0.0671902863511398	0.0129834468921523	0	0.137776375104112	0.0109552904756703	0.0181984977585236	0	0.00880867453294897	0.0327644810056698	0.0160023471338252	0	9999	0.734223772144254	0.727270250052762
mix_35	0	0	0.00690474637753791	0	0.25230163602103	0	0	0.398833372555021	0.1511303966439	0.0649104395251654	0.0289414224596623	0	0.0426444708136368	0.00275379386356525	0.0412682264018139	0	0	0.0103114953386668	0	0	9999	0.763938396032595	0.687165657049597
mix_36	0	0.00925745071017812	0.00494245939965084	0	0.194834065945833	0	0	0.44027903265522	0.105124143859544	0.0952255869787492	0.00851380587057556	0	0.100956900933651	0.00199602006225549	0	0	0	0.0194963103509859	0.019374223233357	0	9999	0.768317304534195	0.699876011221504
mix_37	0	0.00265292302122527	0	0	0.2813460618624	0	0	0.409030297659576	0.0707736825018107	0.070995854444799	0.00708260453172341	0	0.10862667071454	0	0.00702648040810279	0	0.00525786478425945	0.0131248531367221	0.0240827069348414	0	9999	0.711892745350198	0.733065867089823
mix_38	0	0.000969825333586231	0	0	0.273341809947009	0	0	0.386299880496072	0.103622578720869	0.10871176018273	0.0111347140098058	0	0.072745432610818	0	0	0	0.00156167118323798	0.0142932881773953	0.0273190393384774	0	9999	0.735466907517044	0.712657492754727
mix_39	0.00235855525847738	0	0	0	0.244678115164669	0	0	0.410359087343475	0.148884307044531	0.0435377545526016	0.024077723897062	0	0.0408305732233161	0.000297184016507507	0.0547463154951119	0	0.00470403691192505	0.00906659531903986	0.016459751773283	0	9999	0.775945937778144	0.678982846103814
mix_40	0	0.00697470970440312	0.0161888004948117	0	0.186799644939316	0	0	0.463581639782625	0.091245962839295	0.0826293194832578	0.00772439773326055	0	0.108013684734333	0.00114942760353864	0.00310172825853575	0	0	0.0250486584321467	0.0075420259944757	0	9999	0.766066885948129	0.704161309672708
mix_41	0	0	0.016954244490591	0	0.235836982136662	0	0	0.45877574567812	0.0404347668891179	0.0915784966752291	0.00826115275184891	0	0.104698321140025	0	0.00461595697430283	0	0.00832100991739139	0.017537566561888	0.012985756784824	0	9999	0.732538496103905	0.725239252877836
mix_42	0.00786379542088656	0	0	0	0.174213883090369	0	0.00370005097397768	0.532622937299462	0.0617642748543628	0.0174937212811437	0.0124994006917386	0	0.107248399931163	0.00726510707758989	0.00969986312985134	0.0333351145158639	0	0	0.032293451733592	0	9999	0.793616406491429	0.679931813000624
mix_43	0	0.00890833401303289	0.00143347650436028	0	0.215628654872405	0	0	0.500150367467352	0.0254250645349377	0.0764530165359215	0.0117889247959951	0	0.10707674931278	0	0	0	0	0.0269929635732268	0.0261424483899879	0	9999	0.753175876546621	0.712534030507883
mix_44	0.00409544793021616	0	0.0012094712415271	0	0.188603107979466	0	0	0.465104371669342	0.124521060232485	0.0323778452050556	0.00901585839968218	0	0.0967013687874981	0	0.0191444313868847	0	0	0.0217180762197426	0.037508960948101	0	9999	0.800505288536241	0.671963491839356
mix_45	0	0	0	0	0.19208589067277	0	0	0.461304146379326	0.117343991138892	0.0614132589710182	0.00288014583088777	0	0.117851039363524	0.0130674238648345	0	0	0	0.00248135282108974	0.0315727509576574	0	9999	0.775670146981698	0.69228085782686
mix_46	0	0.00793327856480245	0.0203716577543986	0	0.203470225382493	0	0	0.447234536564385	0.069267183346825	0.092379836286405	0.0205506072958338	0	0.11125974716264	0	0.00407348439718225	0	0	0.0232469486540708	0.000212494590963694	0	9999	0.747685963403121	0.716454493583941
mix_47	0.00758353049677612	0	0.00958277934370241	0	0.253339850685474	0	0	0.215624357146006	0.0122249265722304	0.175016342226425	0.000522984837475524	0	0.0833536554185739	0	0.0290252550027952	0	0.0879646127817572	0.0652642472771152	0.0604974582116697	0	9999	0.609702615108673	0.801522456663868
mix_48	0.00546286079187315	0	0	0	0.244128973668536	0	0	0.491992087966864	0.0623004229830792	0.0537081284955694	0.0151861967627916	0	0.0432522444104422	0	0.05014508002474	0	0	0.0109016957036872	0.0229223091924177	0	9999	0.786638030825181	0.67781717742236
mix_49	0.00628411140100937	0	0.0471967140592652	0	0.189762860499711	0	0	0.397377971505379	0.151854353936828	0.0393447721062457	0.00617828834983715	0	0.0695629915449375	0.00334309658200375	0.0699974533872573	0	0	0.0145760723538312	0	0.00452131427369546	9999	0.777968785847967	0.69058210474766
mix_50	0.00214021540713183	0.00077873837737131	0	0	0.221683524036481	0	0	0.432510815336406	0.154639291135649	0.0473944006295887	0.0239149966107449	0	0.0448808378164639	0.00159693922101748	0.0688473280743403	0	0	0.000494038229383428	0.00111887512542247	0	9999	0.775966134638684	0.682040864838848
mix_51	0	0.00334260438322379	0	0	0.262020965477161	0	0	0.411535761207468	0.0195158072015239	0.0956790245167337	0.0108379926914398	0	0.123837672226618	0	0.00681056841011027	0	0.010728207854876	0.030217867713402	0.0254735283174433	0	9999	0.708265275870323	0.741436509376804
mix_52	0	7.2834455596194e-06	0.000456977645142715	0	0.239269323081078	0	0	0.449170803208599	0.0485284049292102	0.0881863142987316	0.014039010822309	0	0.110621230530258	0	0.00296983336789584	0	0	0.0262696596586791	0.020481159012537	0	9999	0.74100421569942	0.718061802563349
mix_53	0.00802178579191422	0	0.0311865657268688	0	0.22744849791741	0	0	0.440787818152633	0.0456794672709936	0.0508533335042714	0.0039953148785753	0	0.0788098231694046	0.0072878286881356	0.00231042304420479	0	0	0.0466429374251698	0.0569762044304191	0	9999	0.767259894931985	0.696136264481696
mix_54	0.00356470494223472	0	0	0	0.236349899474293	0	0	0.426938706633361	0.107420837879477	0.0617706579015826	0.0313162310470454	0	0.0343268810942483	0	0.0513569129855189	0	0.00561796572356043	0.025295345713598	0.0160418566050806	0	9999	0.760505021847279	0.693921284238832
mix_55	0	0	0.000161936363136594	0	0.203077666865336	0	0	0.546166034141882	0.0334810353957596	0.0739368407196145	0	0	0.106947252892361	0	0.012707129829048	0	0	0.0167121733054962	0.0068099304873661	0	9999	0.7469672125783	0.718207810024481
mix_56	0.00461063462400148	0	0	0	0.222866098680469	0	0	0.514271795071586	0.131149007932906	0.0394741089493122	0.0262346957194327	0	0.013065338994147	0	0.03874013166026	0	0	0.00958818836788537	0	0	9999	0.780502366698441	0.67254254472211
mix_57	0.00330126878569608	0	0	0	0.221821924120304	0	0	0.447593139743189	0.165581905003704	0.0468430319733308	0.0235414182676913	0	0.021550999500416	0	0.0445523254623299	0	0	0.00670258853137131	0.0185113986119666	0	9999	0.789990230069825	0.66529913525447
mix_58	0	0.00440617665321758	0	0	0.219944995222492	0	0	0.488837003215868	0.118203625662235	0.0532893225690578	0.00192103730593152	0	0.0892883769371522	0	0.00225919996874107	0	0	0.00858620755830779	0.0132640549069969	0	9999	0.760803036851972	0.697507352850624
mix_59	0.00223772875370276	0	0.00604232721722932	0	0.273371017383321	0	0	0.379265076565716	0.043383590113114	0.0934742077630421	0.01547391157679	0	0.108695060151381	0.00794368415367	0	0	0.0144663645466721	0.0129117586000258	0.0427352731753356	0	9999	0.745564210129977	0.711208489232107
mix_60	0	0	0.00575581948876459	0	0.185916834098664	0	0	0.540418492658193	0.0589372677647135	0.0625945169031994	0.00356289277072176	0	0.0908079669768081	0	0	0	0	0.0298750739942002	0.0221311353447351	0	9999	0.767429043894209	0.700690044884457
mix_61	0	0.0191602351204842	0.00591707819289376	0	0.197833677261193	0	0	0.458616752024462	0.105960731629668	0.0793506548088469	0.00120579597393319	0	0.0858277583230948	0	0.00888503412421503	0	0	0.00831067603113694	0.0289316065100725	0	9999	0.763894694143267	0.701604297232412
mix_62	0	0	0.00188479315900541	0	0.270306288511178	0	0	0.394453933387203	0.0803092191729673	0.11469076339884	0.0151057214769681	0	0.0757225299226633	0	0.00260452138111259	0	0	0.0272509107355074	0.0176713188545552	0	9999	0.723194187277959	0.723172439668308
mix_63	0	0.00970496944979889	0	0	0.188828306974926	0	0	0.515150431605686	0.109903463341217	0.0562217697159639	0.00519267560912805	0	0.0915640073032463	0	0.00338470434174783	0	0	0.00980962671132205	0.0102400449469627	0	9999	0.765509643724455	0.698162322675043
mix_64	0.00246308898623305	0	0	0	0.254500647802215	0	0	0.196091818674204	0.0230927282530597	0.133938273323994	0.0136832646486225	0	0.145816851638204	0	0.0348705895002769	0	0.0328445769322749	0.088021204215817	0.0746769560250991	0	9999	0.648378243994709	0.780006422729965
mix_65	0	0	0.00338672004854735	0	0.24829615911587	0	0	0.426802680472887	0.0507065071562195	0.0903228299227966	0.0166094331459082	0	0.0888943302901527	0	0.00246029161163105	0	0.0161063986353443	0.0381833550835857	0.0182312945170576	0	9999	0.728798456383538	0.723411128916503
mix_66	0.00406036750025681	0	0.0161467507437239	0	0.231443068051561	0	0	0.397091861786206	0.0837863976607893	0.0647099700091849	0.00695310464105063	0	0.0994839916400026	0.0181918288896439	0	0	0.00419123227772539	0.031540137033597	0.0424012897662582	0	9999	0.773611197140678	0.690963140838333
mix_67	0.00432871401944232	0	0.00984936571823753	0	0.190021796183822	0	0	0.441209987634092	0.147519584836411	0.0808180800517832	0.00991880050811301	0	0.0672317161110191	0	0	0	0	0.00470539910095824	0.0443965558361219	0	9999	0.78248848554706	0.681118184969948
mix_68	0	1.45829902509716e-05	0	0	0.228289454053733	0	0	0.486183239748585	0.071587105675957	0.0655942793143724	0.00599936009151048	0	0.0902747085052964	0	0	0	0	0.0300447849626119	0.0220124846576828	0	9999	0.741222428731958	0.714385460845102
mix_69	0.00867416790216524	0	0	0	0.241916992192275	0	0	0.398488594198976	0.104948608555794	0.0499995772077612	0.0228485060725382	0	0.064279342680591	0	0.0466601074861721	0	0	0.0219500156459828	0.0402340880577447	0	9999	0.770268226667893	0.689516572117524
mix_70	0	0	7.22710545881927e-05	0	0.260003804013758	0	0	0.472563136895514	0.0386159612542296	0.0792865786415164	0.00397887292317655	0	0.0921778934963553	0	0.00873711908059223	0	0.00570880487334297	0.0281105298263209	0.0107450279406059	0	9999	0.702814214012499	0.741274380934977
mix_71	0	0	0.00354158302357989	0	0.252943084351798	0	0	0.444475395610982	0.086739186240471	0.0889001355149991	0.00569966692571429	0	0.0664227632679782	0	0.000332402937515829	0	0.00278750554008795	0.0233719868589476	0.0247862897279263	0	9999	0.737638210913196	0.712816516843521
mix_72	0	0.00276198745876485	0	0	0.279886743079037	0	0	0.361945563363501	0.0868519482546609	0.124783843905084	0.017990127831931	0	0.0622295202736972	0	0.00166627291990286	0	0.0163683343768393	0.0191574904175182	0.0263581681190639	0	9999	0.716689571801493	0.725679247387481
mix_73	0	0.0145546187619101	0	0	0.264285533367902	0	0	0.456879783444655	0.0446322822794982	0.0703873370864297	0.0146817263169899	0	0.0589036235558324	0	0.00370004269760006	0	0.021029154728198	0.0183346948439604	0.0326112029170247	0	9999	0.689482924202095	0.746401053810044
mix_74	0.00397749941106156	0	0.00075938215124865	0	0.15753586865978	0	0	0.549462846653479	0.142651350070392	0.00493309090881985	0.00525577414779794	0	0.0720019595240482	0	0.0290680764801825	0.0142616645783048	0	0.0126894042862098	0.00740308312867521	0	9999	0.805526075940814	0.661818781278948
mix_75	0.00251831556472133	0	0	0	0.242017211952137	0	0	0.444291762789782	0.0733243300499521	0.0501028872679843	0.0288665394065392	0	0.0360474395014769	0	0.0478886885518881	0	0.00570403806485773	0.0480854189801685	0.0211533678704928	0	9999	0.761276911795331	0.694394012280883
mix_76	0	0.00536770213318768	0.00355124096062528	0	0.21647915067868	0	0	0.39554438670554	0.133863094988802	0.0945478125875513	0.0183253929465194	0	0.0954080665728439	0	0	0	0.0065892470944486	0.00765699650628254	0.0226669088255191	0	9999	0.74679673351798	0.709581988116192
mix_77	0.00142573548796349	0	0	0	0.232754714980544	0	0	0.415723901009624	0.126089666434411	0.0531489450814212	0.0248790322803921	0	0.0327335579605265	0	0.0457188038614192	0	0	0.0386813985790974	0.0288442443246006	0	9999	0.777912594818752	0.679148950035758
mix_78	0	0.00747429217037319	0	0	0.236116439803358	0	0	0.489585591125265	0.0677249821803042	0.0793054808548478	0.00710097440144209	0	0.0725124625451845	0	0	0	0	0.0197160274102022	0.0204637495090233	0	9999	0.740664367977153	0.713247655586454
mix_79	0	0	0	0	0.260079216593936	0	0	0.368080806163284	0.0347056563706997	0.129889135862571	0.020502217153126	0	0.0474619408674461	0	0	0	0.0314696692741033	0.0368136046426209	0.0709977530722129	0	9999	0.713865374940318	0.728772575817271
mix_80	0.0110337425588881	0	0.0232986366593875	0	0.209385417151264	0	0	0.485830244507579	0.0420253902656771	0.0609601953944613	0.013725665966338	0	0.0785812800003944	0	0	0	0	0.0261618988967684	0.0489975285992425	0	9999	0.780876065319511	0.688750349267904
mix_81	0.00926785584989111	0	0.0568773762328865	0	0.244261950308374	0	0	0.383369547586784	0.0315612396090162	0.0488876274369679	0.0119669183316192	0	0.0812011695654608	7.54263688776817e-05	0.00316871890582493	0	0.0147336780427182	0.0774604682312752	0.0371680235303047	0	9999	0.729758305359191	0.722498506722048
mix_82	0	0	0.0166994269636391	0	0.290931068812616	0	0	0.135804875718828	0.0285189892863796	0.176410244630253	0	0	0.182967271809426	0.00222377059215433	0.0133961512004123	0	0.0760376265606795	0.0563345505038682	0.0206760239217441	0	9999	0.61966576532339	0.797738704928049
mix_83	0	0.00265670265335824	0	0	0.229791927212498	0	0	0.535658425908102	0.0374183602486973	0.0508880434511099	0.0106745554388648	0	0.105392708656425	0	0	0	0	0.0179059900124622	0.00961328641848306	0	9999	0.708214371399071	0.738863127835817
mix_84	0	0.00118000689310917	0	0	0.234973471903421	0	0	0.458247493414357	0.102100434378004	0.0667097748279947	0.00387576440874861	0	0.0914082416027443	0.00243424162953537	0	0	0	0.0145227750313324	0.024547795910753	0	9999	0.746455197203256	0.708432076538575
mix_85	0	0.00068419626240349	0.00117957029506004	0	0.264687381237792	0	0	0.362113762542603	0.0619244342014303	0.107316898971532	0.0166134912458972	0	0.124233737857802	0.00157240467903458	0.00675192909790602	0	0.0241501337295688	0.0132218130234156	0.0155502468555551	0	9999	0.720557089222536	0.731326252521025
mix_86	0	0.0114387217908512	0	0	0.204172113068048	0	0	0.496951635157446	0.102414813117577	0.0539733311588072	0.00286140297367856	0	0.0839024958715591	0	0.00122841714206697	0	0	0.00668995867404632	0.0363671110459193	0	9999	0.765479760741838	0.696282830761359
mix_87	0.00788685571540496	0	0.0206310813165722	0	0.154767959429799	0	0	0.526366971844899	0.185152251269356	0.00341120756330302	0.00661890349674587	0.00227373752960612	0.0406768398323859	0	0.0522141920019274	0	0	0	0	0	9999	0.8097111027167	0.653983667685618
mix_88	0.00055114842229447	0	0.00598564793363944	0	0.219553309655766	0	0	0.485932039999505	0.139669519467015	0.0399408308988301	0.0242987875886731	0	0.0314321695528957	0	0.0365019213153017	0	0	0.0123860755604582	0.00374854960562062	0	9999	0.789522432644676	0.668009220832025
mix_89	0.0110221887531136	0	0.0305559605280598	0	0.229908246355541	0	0	0.347296781488994	0.0120571139636788	0.0847724267740587	0.0159804103487161	0	0.0499988616587229	0	0	0	0.0353123816850358	0.101525548875454	0.0815700795686242	0	9999	0.713742208120988	0.731141746075043
mix_90	0.00315049024331575	0	0	0	0.211588671196185	0	0	0.481846448878948	0.182924977145617	0.00870529702379611	0.0197901996688781	0	0.0481668500449793	0	0.0438270657982802	0	0	0	0	0	9999	0.806201428515216	0.651438338867503
mix_91	0.00165220743578832	0	0	0	0.231213583402229	0	0	0.413803616860884	0.148358530589686	0.0690317711152214	0.0279791573887124	0	0.0463932203136978	0	0.0413655470684907	0	0	0.0202023658252905	0	0	9999	0.762827299689181	0.690766669015541
mix_92	0.000168421351414217	0	0	0	0.23007443526312	0	0	0.505517536311094	0.111748099725775	0.0420309328655611	0.014522508679841	0	0.0287099970000575	0	0.050183349612986	0	0.0028023302621907	0.00713356095753185	0.00710882797042748	0	9999	0.778302045334597	0.678997297495218
mix_93	0	0	0	0	0.262954690269039	0	0	0.359369221280962	0.0321536829403032	0.0617309140370863	0.0105581548307223	0	0.122230321176013	0	0.00660422978528335	0	0.0468852993450631	0.0333934797350031	0.064120006600524	0	9999	0.641156617576444	0.781865029648335
mix_94	0.00294265437426686	0	0	0	0.209205795348347	0	0	0.487526319068227	0.13933958160297	0.0345860351900351	0.0239506272633755	0	0.0352195471361258	0	0.067229440016653	0	0	0	0	0	9999	0.787991159088131	0.6726361150478
mix_95	0	0.00569582183140001	0	0	0.235685400285111	0	0	0.507071881406089	0.113842580350093	0.0335291012458911	0.0233372902032072	0	0.0323962609521585	0.00107603279755252	0.0440724529261236	0	0.00329317800237419	0	0	0	9999	0.76990577440814	0.683793259768521
mix_96	0.00691776879009012	0	0.0226648489273343	0	0.176261834763693	0	0	0.480608791045812	0.0796341734967042	0.0529452576246943	0.00467370667156466	0	0.124780602369487	0	0.00947776143153362	0	0	0.0176555726732218	0.0243796822058648	0	9999	0.778085289949758	0.699122249928431
mix_97	0.00029825161087912	0.00281345416969795	0.00216212726463484	0	0.168890093982586	0	0	0.509628813106744	0.128583433321732	0.0201542328534538	0.0173304609050249	0	0.084870871443063	0.00596399380636421	0.0593042675358191	0	0	0	0	0	9999	0.792418194522423	0.679168091185242
mix_98	0.00311702957600651	0	0.022581459138873	0	0.240349797710059	0	0	0.474742203079011	0.0822775056619299	0.0587418016072773	0.0242437304380514	0	0.0442101756145126	0.000799499845628276	0.0304273105555407	0	0	0.0185094867731095	0	0	9999	0.762169496449291	0.693991180730917
mix_99	0.00534581545475139	0	0.00140763881698415	0	0.29378221868059	0	0	0.253497227087265	0.0235549953791586	0.0894886631327062	0.0156732822991091	0	0.159154529610606	0.0109399003608634	0	0	0.0500498746123363	0.0244543634104994	0.0726514911551302	0	9999	0.685310586896498	0.753011641255656
mix_100	0	0.00932380071210631	0	0	0.186492417997852	0	0	0.513597787456473	0.0974559497060069	0.0367496431414428	0.0105589685014077	0	0.132041525646554	0	0	0	0	0.00981234470807411	0.00396756213008288	0	9999	0.750636497675975	0.712673292719933
