B.cells.naive	B.cells.memory	Monocytes	NK.cells.resting	NK.cells.activated	Neutrophils	T.cells.CD4.naive	T.cells.CD4.memory.resting	T.cells.CD4.memory.activated	T.cells.CD8	Macrophages.M0	Macrophages.M1	Macrophages.M2	Mast.cells.resting	Mast.cells.activated	Plasma.cells	T.cells.follicular.helper	T.cells.regulatory..Tregs.	T.cells.gamma.delta	Dendritic.cells.resting	Dendritic.cells.activated	Eosinophils
S10001	0.0596379743395734	0.043237139492522	0.00715642389027781	0.0528246011376272	0.0193859162036346	0.0217476660174925	0.101490064657288	0.320422330225841	0.0157687977790601	0.0259315307846942	0.0555875313327661	0.00341705059880537	0.0121066467643319	0.0248038115991826	0.0418275857462487	0.00868516452681605	0.0181753136881538	0.0835853382552475	0.00818904190977708	0.027716309878584	0.0182627833232634	0.0300409778488124
S10006	0.0609143377881043	0.0432003437027799	0.00673980183503044	0.0614474881664551	0.0189265527044061	0.0215838118427521	0.0966022128222027	0.316603517905873	0.0168008636076181	0.0254465766202879	0.0553514387523584	0.00340089468825649	0.0122151868078572	0.0296351039633832	0.0423666897663706	0.00957877793175377	0.0175793782221903	0.0822836170465037	0.00905073629609014	0.024727590159546	0.0177310407009928	0.0278140386691879
S1001	0.0598482071229584	0.0421403572280609	0.00681306878474635	0.0635356692485106	0.0197019191175353	0.0212077660292516	0.0986080076666936	0.307411665550093	0.0163791779614411	0.0277753634153472	0.0576151576482632	0.00340535092914214	0.0116850971270437	0.0283183473177248	0.0394488420132348	0.0100058785983854	0.0183982824175185	0.0834020856565148	0.0110426898001526	0.0266104477687004	0.0184581951231603	0.0281884234755219
S10010	0.0547434072363155	0.0417380528618447	0.00739239034344823	0.0625949706151296	0.0202648047729636	0.0229750241825869	0.0987985468783372	0.312735542313092	0.0164193980980989	0.028620174054597	0.0565400682529088	0.00350471837262842	0.0114485210531444	0.025392336473757	0.0415036263741244	0.00895501357498411	0.018091114922171	0.0822198505801367	0.0104398402023956	0.026050337902832	0.0187346649684036	0.0308375959660998
S10011	0.059321661972303	0.0441404371040768	0.00722698548818332	0.0561101110975635	0.020256103241344	0.0212485777633951	0.0972893308803232	0.319276610440894	0.0169658927197422	0.0277958847619432	0.0584036848844699	0.00341849221623022	0.0108256565726337	0.0273840417151812	0.0399332955251446	0.00848920918912527	0.0182667139246823	0.0810110159581306	0.00952184970024321	0.0261436704818227	0.0180315435683953	0.0289392307941727
S10014	0.0591458951027095	0.0420199489057359	0.00674323262046911	0.0606412794456359	0.0207037214765854	0.0210074151463967	0.0963598764763684	0.310594388003245	0.0173665052803314	0.0276900570581	0.0545971675743838	0.00347368953675598	0.0127038730471375	0.0296176685890564	0.0407342800812186	0.00935203660328692	0.0187634256887334	0.0816465601399804	0.00941457919830719	0.0287158461567861	0.0179586564288582	0.0307498974399179
S10026	0.0563980048540261	0.0411512049723493	0.00669169679928075	0.0610092561412774	0.0197897054997782	0.0219887710549242	0.100705136978888	0.321058457309906	0.0159665341698119	0.0266413484118627	0.0532429028575695	0.0032458939879477	0.0119372244003126	0.0256901306682514	0.0396224891369317	0.00913922352689058	0.0185545120820952	0.0860985482052257	0.0100246190692311	0.0248452762298443	0.0176783803412146	0.0285206833023817
S10032	0.0653146977958142	0.0432642635243255	0.00737378238949016	0.0613298391117376	0.0201022659365481	0.0212771678043907	0.0992781290785552	0.306224194426577	0.0166866098604718	0.025564327461446	0.0596684798211608	0.00350064709508549	0.0114574569099373	0.0286328585775711	0.0389356125500004	0.00942732385256663	0.0172784609132034	0.0839857612893009	0.01020813697663	0.0246318397587113	0.0180928281772281	0.0277653166892486
S10036	0.0555683053446028	0.0438664598907161	0.00641483220395231	0.0646159039250257	0.019876445406063	0.0217570930989968	0.101374419885709	0.306858444172447	0.0171367387884723	0.0270165770506401	0.0567862914406516	0.00350325371225498	0.0129803785479648	0.0287884222515944	0.0413970754916554	0.00894052103478435	0.0173281062904681	0.0825859797044073	0.0100194825141721	0.0255026201928527	0.017509922528491	0.0301727265240788
S10042	0.0598815157012031	0.0414439217553277	0.00679226225989704	0.0628214518381644	0.0193265893745402	0.0208708947081733	0.0974601106711879	0.314682191763132	0.0162092807237985	0.0271307376679394	0.0524712508362525	0.00345520478935465	0.0117273386669721	0.0302476724555088	0.0395892576432099	0.00975815572214885	0.0177544606392885	0.0848802295184052	0.0108859367588102	0.0256883904047619	0.0177912283691093	0.0291319177328147
S10044	0.0564658899849642	0.0411623941408995	0.00665490239937917	0.0607795631250128	0.0192366041137818	0.0215146990106737	0.100633111314039	0.318166486373276	0.0162794149299556	0.02695180941863	0.0557099484517453	0.00326723809871764	0.0119515713230155	0.0287928240789881	0.0383413710367952	0.0105874838871063	0.0176372005690699	0.0852998769394657	0.0102572387782722	0.02341741822427	0.0173918550849116	0.029501098717031
S10049	0.0591135316777777	0.0414602456341268	0.0063831193529966	0.0586235128132869	0.0183372444636445	0.0213372765820487	0.101384833062373	0.321186588539216	0.0159804161648858	0.0300131107815207	0.0535462494824317	0.00328939232899436	0.0117777367313172	0.0288264911905609	0.0393333990659497	0.00972532017648272	0.0168975619678427	0.0791841617813256	0.0103789488726507	0.0254856287767606	0.0179592081146913	0.0297760224391152
S10057	0.0587771881244962	0.0457749322491245	0.00659185863220701	0.0609541124073026	0.0204170309387764	0.0202953766004174	0.0950253893813329	0.298586930301533	0.0182692073656589	0.0247021511203469	0.0614680309748013	0.00377625295561577	0.0130247166792103	0.0272565762723675	0.0432754475197191	0.00894413157987575	0.0192774956425639	0.0891889516823329	0.00972828189213185	0.0263277764483271	0.0184798262361238	0.0298583349957349
S10062	0.0578741832647005	0.0422430049616503	0.0071688944119496	0.0575442174364977	0.0198217608342141	0.0213903108878401	0.0976697524589607	0.327516904151106	0.0160602442100971	0.0312776392950928	0.0526784360181568	0.0033195709296059	0.0116571995644276	0.0271276676541264	0.0405464627745803	0.00874019720950077	0.0176776281781235	0.0778106417610023	0.0102379111590261	0.0254656621531524	0.0181977835881354	0.0279739270980538
S10066	0.0548428492461987	0.0413987180770263	0.00751749739096769	0.0554465227644102	0.0200848832053482	0.023126870750086	0.100259101993518	0.313376374935315	0.0179187097577686	0.022861459903987	0.056907306680507	0.00350148607693749	0.0113784277328655	0.0268174921538795	0.0417502731989584	0.00856143672387815	0.0189970192912197	0.0885182905838354	0.00975992914948437	0.0278024901745353	0.0185819967357099	0.0305908634735637
S10067	0.0574817082882405	0.0401899472855328	0.00652560021505993	0.0631277645812581	0.0193110061579227	0.0205341563666967	0.101712579153452	0.32170743296441	0.0166792025488673	0.0284037466446299	0.0537106799856768	0.00341511019392531	0.0109653784570974	0.0261928365800368	0.0397596224749997	0.00899718910384833	0.0183089196089516	0.0803815961643584	0.0108936302451986	0.0252276246956128	0.0176270443476615	0.028847223936563
S1007	0.0631677925895517	0.0438126279140921	0.00681922457008289	0.0597448171578133	0.0201632248282419	0.0215215667410242	0.100245318496456	0.310976447973776	0.0167303031177557	0.0259907696313185	0.0546654891032486	0.00355205233828607	0.0127099673472908	0.0265103015731675	0.0402607386361491	0.00903495079589945	0.0179556275988808	0.082018070603591	0.00976862014759042	0.025861240051741	0.0181489704221148	0.0303418783619279
S10073	0.0573905699166706	0.0412126980029227	0.00677305419294051	0.0545719519429559	0.0201205256234677	0.0213498618994235	0.0982051571985736	0.331597779159791	0.0163100459177411	0.0317127912659042	0.0535905837916844	0.00333247241447912	0.0111444896410075	0.0278296932902373	0.0375738188684192	0.00900360996915819	0.0186409701400611	0.0780262327129846	0.011218381043467	0.0245600041876652	0.0177974302247176	0.0280378785957285
S10077	0.0617889770716781	0.0434096970063534	0.00733671639865654	0.0564876028307369	0.0203821311040445	0.0210836782097373	0.101065491268336	0.306332022169097	0.0166052739229154	0.0268652242091608	0.0577404101010371	0.00360958825917009	0.0142690814659361	0.025725691877549	0.0414305158972157	0.00911823055080987	0.0188884244607877	0.082815606959384	0.00912789175786269	0.0269998868442683	0.0182613640947001	0.0306564935405633
S10080	0.0618430898345683	0.044698489363771	0.00739399751508496	0.0593014073948452	0.0209223928615382	0.0216875805822534	0.0958201727145488	0.302839598943476	0.0168123806134484	0.0294597737973146	0.0594418488096341	0.00356165745612645	0.0119972204766796	0.0259704230429321	0.0408716480633481	0.0101270827700276	0.0177535126101228	0.0812411614259084	0.0107696895181581	0.0278957756455255	0.0187941246166149	0.0307969719440738
S10082	0.0591676153837951	0.0423208638346069	0.00702173128422183	0.0522349626332753	0.0183482528103481	0.0209628700485081	0.100969602490142	0.332060852489162	0.016248181431203	0.0252684607808837	0.052454145229969	0.00332927979301592	0.0110004484872134	0.0260573960020441	0.0387424734504806	0.0106194754563961	0.0189097801957382	0.0820210857539629	0.0101948709161427	0.0258259004876771	0.0179312946354266	0.0283104564057873
S10087	0.0634202876703188	0.0434517452489269	0.00682366666085122	0.0571984790823256	0.0198172481890616	0.021185020395542	0.0986188172957958	0.323449189301063	0.0158843035346401	0.0264278436124687	0.0553271413954492	0.00328195402680413	0.0117677386110344	0.0270525333415976	0.0380588992630763	0.00890665911413615	0.0189690485616232	0.0762033713536539	0.0106319095937215	0.0259497176585593	0.0183759918901479	0.0291984341992022
S10089	0.0585299402978279	0.0414917273476031	0.00669952389667138	0.0613978635287253	0.0197891572798262	0.0218568331760904	0.100469188427771	0.315964304121907	0.0168853581002121	0.0258837337454516	0.0564904551696044	0.00346803349117983	0.0129125277674744	0.0255080990639961	0.0422257310291188	0.00862860617500332	0.0185396923905692	0.0807396924590125	0.0075399884968561	0.0267817510899478	0.0178225603383589	0.0303752326067929
S1009	0.0616938776553875	0.044490561843924	0.00660119849688778	0.052330803648366	0.0200416053230446	0.0203570897253649	0.102410670406664	0.321473519477807	0.0160482327220104	0.02736704341127	0.052423101173334	0.00343190094699031	0.0113117726492742	0.0266177741677234	0.0393824476588228	0.0113759383010513	0.0192295699847618	0.0826679137006139	0.00990838808561557	0.0260526019302811	0.0175033648075468	0.0272806238832587
S10090	0.0576207743287058	0.042186560940367	0.00683278998800549	0.0562728900373755	0.0188341645897262	0.0216317822673753	0.0980152053538591	0.324334431031821	0.0181382630729065	0.0264270884022756	0.0512237814403772	0.00361100645100847	0.0127968582507881	0.0279055911079716	0.0403070211167265	0.00825206957123117	0.0217853867727891	0.0810882699635959	0.00898882422632067	0.0260968071652272	0.0183405738808668	0.0293098600406795
S10093	0.0585296901513109	0.0452839337884801	0.00678587502465517	0.0604587372923206	0.0212793193846101	0.0216137731571147	0.0941305458888674	0.297399186132667	0.0184279150048649	0.0283786620291346	0.0575856896642012	0.00365014789283634	0.0126513123552477	0.0298696062014158	0.0435660678010068	0.00837606300719529	0.0187456820777431	0.0885721566733761	0.010902990102066	0.0247163667327002	0.0178226746925775	0.0312536049456092
S10094	0.0600158278079405	0.0422039527553024	0.00717741565441557	0.0613060530972511	0.0204054600027602	0.022403553475229	0.101041929491795	0.311599759785409	0.0162027114835803	0.0265556931084043	0.0570448005708797	0.00346034016659773	0.0122099370168695	0.0268409043371616	0.0406489660910206	0.00949381024381779	0.0181593534797244	0.0782612835860298	0.0100893130846571	0.0265457916967747	0.0187671448763264	0.0295659981880539
S1010	0.0583478711116122	0.0426676000935595	0.00669097425624752	0.052052760587729	0.0202033095421448	0.0204052698124651	0.098000893975538	0.321404279928809	0.017295168195534	0.031607609886549	0.0562390312169456	0.00348205609904161	0.0122660314187169	0.0275694913289598	0.0392207810053619	0.00884460988062462	0.0183809468781171	0.0849331737518541	0.010480227665118	0.0240970065909492	0.0178931634437967	0.0279177433303263
S10111	0.0571265620817196	0.04178432635659	0.00663049945894558	0.0603471057354541	0.0200844691369832	0.0207642922301037	0.0979765002535754	0.327515557654113	0.016194714426359	0.0269552602300673	0.0527286366249128	0.00327208756323185	0.0117153537110584	0.0307595729836724	0.039532989153032	0.00888096417731394	0.0177117552915212	0.0765666629349859	0.0100694430287819	0.0252479044696627	0.0187692083578502	0.0293661341400663
S10116	0.0588910792521235	0.0439219848015123	0.00708850891114816	0.059228613411906	0.0213554169302287	0.0198106685273205	0.0984684458641088	0.316245194270329	0.0169419919263629	0.0334634026470794	0.0544009424558885	0.00359638696375808	0.0123561190394394	0.0270057224389986	0.0402766184859173	0.00855962087183902	0.0178781766950597	0.0772255178579616	0.0104645159752568	0.0262121039189852	0.0188293426666277	0.0277796260881486
S10119	0.0588784670676662	0.0419748869591117	0.00679683298633369	0.0599544877068543	0.0192824538077349	0.0208675766973067	0.104764322676516	0.316629429356184	0.0165122539328854	0.030355780128203	0.0538370440358584	0.00340288601172705	0.0121399461946201	0.0242306003865708	0.0398011677017141	0.00985961063846594	0.0188525259064077	0.0791926440192736	0.0104784036495002	0.0250935812068226	0.0177961633913197	0.0292989355389239
S10121	0.0581492437069396	0.0420464026990225	0.00678153955410174	0.0600578865273095	0.0189974956197801	0.0218163692863988	0.101092446441071	0.316431891600113	0.016646040430021	0.0327323624347026	0.0573507450141882	0.0034552494938873	0.0121887110549421	0.0267709738850567	0.0398555855448356	0.00915256989876141	0.017675649076902	0.078024036678049	0.0090027726830992	0.0247788518881965	0.0186209996615965	0.0283721768210253
S10130	0.0580342688300871	0.0420483294847296	0.00719146803364907	0.0627270937248183	0.0198669055666312	0.0221923419884978	0.0969668554883141	0.318481307722768	0.0170692424202079	0.026341783399968	0.0546224836662905	0.00356821483731006	0.0123306388934912	0.0265405954498533	0.0413405726614787	0.009169781878749	0.017997990652373	0.0843666177422449	0.00792419048412362	0.0259068438719043	0.0182022880264646	0.0271101851760457
S10140	0.0658957209088747	0.0438918130703191	0.00703937992839654	0.0608106303554477	0.0192121852322636	0.0226727735344963	0.0943994773465092	0.306320973128416	0.01577002816249	0.025695293950788	0.0543356061248618	0.00338639281876832	0.0128833819331829	0.0284429694996744	0.0407101102375766	0.0125515218038833	0.0182692570781122	0.0813555810761058	0.0107221795448505	0.0259974146544079	0.0187137668808932	0.0309235427296819
S10142	0.0620967168294858	0.0428708957588792	0.00657146054417503	0.0646169647548585	0.0203797914975523	0.0199563415967656	0.0969135773346144	0.31406147291392	0.0166314699922537	0.0275699112737762	0.0540489917991211	0.00349999884753185	0.0121669008940447	0.0275385854485433	0.0378278232840402	0.00901978046077586	0.019695975260935	0.0816959964656607	0.0108800067539493	0.0254951846804637	0.018619548779968	0.027842604828685
S10150	0.0624268865085377	0.046405674289865	0.00756946339640508	0.0661379915032227	0.0219919559989709	0.0234333443995885	0.0910823862644069	0.290106409223209	0.0176222033298821	0.0251028535005858	0.0583391570328119	0.00373098618294205	0.0126562920829488	0.0297362876406326	0.0448665671012786	0.00921637806185587	0.0177824956288894	0.0879001562089118	0.0089942945137048	0.0253702361115035	0.0192718130452483	0.0302561679745989
S10155	0.0592971256092167	0.0413676120901228	0.00666269275932983	0.0605711566475349	0.0188083058922954	0.0206843042690159	0.101932612243121	0.322169950355162	0.0153493822104391	0.0272128017689156	0.0531070028195576	0.00342100500195133	0.012095596800436	0.0268447377161905	0.0390004788719477	0.00857078033599855	0.0181186097970014	0.0825577004455323	0.0102020963724413	0.0246753304317174	0.0173898209152478	0.0299608966468244
S1016	0.0575860370596929	0.0417701342839078	0.00701330729515075	0.06091934865538	0.0206784746087261	0.0218969999322159	0.093712067734329	0.309026701602777	0.0168033366645418	0.0277824340585225	0.0570129106787532	0.00343027023514724	0.0125790476710979	0.0280662283870602	0.0410576827072856	0.0087607303084525	0.0194572712968018	0.0862380453136805	0.0113352253837682	0.026367209809822	0.0185717095032861	0.0299348268096005
