B_cells	Monocytes_CD14.CD16.	Monocytes_CD16.CD14.	NK_cells	Neutrophils	T_cells_.CD4..	T_cells_.CD8..
mix_1	0.103083886724439	0.318905287424455	0.129061068352663	0.102663365810754	0.0544331131831431	0.140178263722956	0.15167501478159
mix_2	0.0819164514888223	0.374458732486493	0.144099315317694	0.0827343085656505	0.0600265390821398	0.120866020873883	0.135898632185317
mix_3	0.204295806256848	0.117882729552401	0.0629124968516025	0.107969247349439	0.0304427769696627	0.27509010427232	0.201406838747727
mix_4	0.213630950271485	0.196007259117266	0.0876118911707038	0.0998144582288523	0.040202178764649	0.192285080349138	0.170448182097906
mix_5	0.184473352405235	0.175890494957725	0.0860299190532811	0.116376743586025	0.0378016406705555	0.204326909937377	0.195100939389801
mix_6	0.162913148883806	0.251461169477594	0.104710036657826	0.0956223182099215	0.0459227305501342	0.172645549822477	0.166725046398242
mix_7	0.256379142648506	0.141667021379308	0.0740352596741052	0.107794436842075	0.0334861531679694	0.205595241232173	0.181042745055865
mix_8	0.220422486467745	0.28023943823653	0.112108756145243	0.0613010031005534	0.0486217905412397	0.148470383692571	0.128836141816117
mix_9	0.116821637697772	0.263435353539469	0.10883756930828	0.111841384250595	0.0481933247317567	0.177601377399446	0.173269353072681
mix_10	0.283056093137738	0.176399150503793	0.0807569729263783	0.0701404320799374	0.0373134798122053	0.18997307158401	0.162360799955938
mix_11	0.1026877900245	0.360538360888219	0.138086171478093	0.0792485572863613	0.0569029679414993	0.130198646430925	0.132337505950403
mix_12	0.0799558845613953	0.3204795394718	0.1257908772469	0.0890179582053736	0.0545387948645841	0.167184567517131	0.163032378132815
mix_13	0.299379652280077	0.142816323357817	0.0750244505567134	0.106745063824084	0.0333759329679696	0.175201706935518	0.16745687007782
mix_14	0.29999249007429	0.168069003851476	0.0771035577630155	0.0794050058636763	0.0361327599484748	0.178463905763815	0.160833276735252
mix_15	0.27253117370459	0.0982406919689074	0.0617688165580676	0.140645353120061	0.0284303914467009	0.19081503608378	0.207568537117893
mix_16	0.202571635069835	0.17171734580612	0.079920505386757	0.0965213468161538	0.0375233001853501	0.228929539956189	0.182816326779595
mix_17	0.397457514764567	0.0410282554562458	0.0378419835332591	0.087374257346633	0.0175975097462761	0.234960184016634	0.183740295136386
mix_18	0.104689875195061	0.386395559620792	0.145853936991226	0.0699931060302137	0.0609139712879643	0.108684866703296	0.123468684171447
mix_19	0.207757944427516	0.240776731481853	0.0995530082309915	0.0897679192928992	0.0452104335532657	0.159368862576102	0.157565100437372
mix_20	0.172162310078142	0.052371204581727	0.0411555055898935	0.137558189764418	0.0205113580066499	0.315198107241836	0.261043324737333
mix_21	0.236452643014516	0.159845175563719	0.0733456887328375	0.092130305058228	0.0350731782759391	0.212899897833933	0.190253111520828
mix_22	0.224181730782866	0.218238574579932	0.0954340371643839	0.107398702935029	0.0435090800730961	0.148193983385178	0.163043891079515
mix_23	0.240493955613035	0.233520452060037	0.0968955817551018	0.0755433637345951	0.0433792694048933	0.169889632825459	0.140277744606879
