Mixture	Chondrocyte.articular	B.cell.naive	B.cell.memory	Monocyte.CD14	NK.cell.CD56	Endothelial.large.blood.vessel	Endothelial.microvascular.mammary.or.endometrial	Endothelial.microvascular.non.reproductive	Epithelial.cell.mammary	Epithelial.renal.cortical	Epithelial.respiratory	Fibroblast.cardiac.ventricle	Fibroblast.of.arm	Fibroblast.of.lung	Fibroblast.of.the.aortic.adventitia	Fibroblast.or.papilla.dermal.cell	Hair.follicular.keratinocyte	Macrophage	Mature.neutrophil	Melanocyte.of.skin	Myometrial.cell	Osteoblast	MSC.like.pluripotent.cell	Myocyte.regular.cardiac	Smooth.muscle.cell.aortic	Smooth.muscle.cell.bronchial	Smooth.muscle.cell.of.bladder	Smooth.muscle.cell.coronary.artery	Smooth.muscle.cell.pulmonary.artery	Smooth.muscle.cell.of.trachea	Smooth.muscle.cell.uterine	T.Cell.CD4	T.cell.CD4.memory	T.cell.CD8.memory	P-value	Correlation	RMSE
mix_41	0	0	0	0.123533969831938	0	0.0486425561989233	0	0.00388965233440038	0	0.0456154556890925	0	0	0.00575875586222551	0.0265647518427102	0.0315507412977036	0.00677595531916113	0.0178122312721095	0.0907009513544858	0	0	0.024341328771052	0	0	0	0	0	0.0286395793667479	0	0.0444330335352268	0	0.00661611744303012	0.0315820068703568	0.392050076282029	0.0714928367288071	9999	0.178006331717204	1.00185480037637
mix_42	0	0	0	0.0572538995869884	0	0.0619160756893024	0	0.00380813242715261	0.0215244851921967	0.0213999735528785	0	0	0.0046061265743709	0.0216139760355442	0.0197057763441833	0	0.0119049954069076	0.0674326994601226	0.00220161775716894	0	0.0219496968904806	0	0.011118926643244	0	0	0	0.0203501008514581	0	0.0408316725829411	0	0.00822876312404798	0.0392406687786457	0.450769938367719	0.114142474734647	9999	0.160695556743088	1.00626401974204
mix_43	0	0	0	0.112655840145323	0	0.0461752877329445	0	0.00579597122500851	0	0.0448194988225168	0	0	0.00511997449187775	0.0267847475519946	0.0324974714240704	0.00543154565976132	0.0174767253900802	0.0880113787684624	0	0	0.0242838018209628	0	0	0	0	0	0.0281304697450637	0	0.0443123533826406	0	0.0059296575753882	0.0340579302728476	0.420142472574401	0.0583748734166567	9999	0.176993222623897	1.00176542826514
mix_44	0	0	0	0.0719667782497189	0.0073684915063059	0.0663489375864502	0	0.00201847668505618	0.0129065505349451	0.0313560162035347	0	0	0.00529558611145801	0.0226055664127761	0.0244729471661474	0	0.0140292913069389	0.0651796525709452	0	0	0.0227734680926462	0	0	0	0	0	0.0238049093957629	0	0.0454677608825495	0	0.00756776063904641	0.0390808718730771	0.411624035581052	0.126132899201589	9999	0.164037375706297	1.00646332997985
mix_45	0	0	0	0.0582515377279194	0.000989960473830797	0.0585529522784768	0	0	0.00161481424316441	0.0441658302090885	0	0	0.00514832105606344	0.0312389807984991	0.0290005896385676	0.00561915634736544	0.0153308901864322	0.086745129188623	0	0	0.0237591925323719	0	0	0	0	0	0.0304701334624039	0	0.0476952614869955	0	0.00303417140446322	0.0332314997368347	0.39752056927295	0.12763100995595	9999	0.169775380230129	1.00618940403872
mix_46	0	0	0	0.115173030684187	0	0.0492585951430106	0	0.00281957129308549	0	0.0459377383944622	0	0	0.00503994256727547	0.0288266663015982	0.0293611216488522	0.00560848736322101	0.0172368507410997	0.091720442657912	0	0	0.0233621635111957	0	0	0	0	0	0.0280678477004765	0	0.0438075300071257	0	0.00559715055125069	0.0290190928573406	0.3929397946001	0.0862239739778062	9999	0.177725519990308	1.00099308657725
mix_47	0	0	0	0.0751014984017912	0	0.0311794756946415	0	0.00752775406322711	0.00344000763080572	0.0318127176299385	0	0	0.00797641199932827	0	0.0724056986502689	0.019288071179723	0.0448943418438864	0.112584075935926	0	0.0107760136109025	0.0231586598882694	0	0	0	0	0	0.0324088699895885	0	0.0522787281625225	0	0.00221653835401602	0.0374869602430612	0.406765280559052	0.0286988961630516	9999	0.183589410920411	1.00333599530222
mix_48	0	0	0	0.0848084606963192	0	0.0562929169018195	0	0.00300255860851633	0.00954617071174036	0.0339289482485416	0	0	0.00431799801900885	0.0228561002411639	0.0253564739905104	0	0.0147948948588168	0.0788538751574652	0.0044363574514588	0	0.0204179224389428	0	0	0	0	0	0.0272177092174756	0	0.0425122035841898	0	0.00707641204223599	0.0346894972347284	0.436068288805692	0.0938232117913745	9999	0.169561596099406	1.00205143869809
mix_49	0	0	0	0.131771084632945	0.00280051814720311	0.0582529139899061	0	0.000280500715077588	0.001871512134766	0.0333009887508763	0	0	0.00370349980071361	0.0309280090460475	0.0175713051438201	0	0.011883385698283	0.108322463220961	0.00338567502931008	0	0.019233899624804	0	0.00678229462025317	0	0	0	0.0304944408773829	0	0.0450422726000335	0	0.0117324601079223	0.0210063808506651	0.371049370365478	0.0905870246435519	9999	0.171251162431747	1.00164451253757
mix_50	0	0	0	0.048498841183625	0.00204359320076691	0.0585277106938803	0	0	0.00556124464100843	0.0439655153180493	0	0	0.0051725741268619	0.029849175984153	0.0284086726302546	0.00399825133710779	0.0169014122472657	0.0749747047590841	0	0	0.0228511162899822	0	0	0	0	0	0.0278745457788566	0	0.0459778238797215	0	0.00178451271983954	0.0365499540990886	0.404420654132276	0.142639696978179	9999	0.167897005460884	1.00633018432833
mix_51	0	0	0	0.0998831780203355	0	0.0399719269818116	0	0.00660194940033094	0	0.0468416385543699	0	0	0.00563999187030956	0.0210616600856965	0.0409852519912871	0.0127625556440016	0.0204390547836829	0.095680296732299	0	0	0.021335856942244	0	0	0	0	0	0.034565091833864	0	0.0464635402704284	0	0.00566751191177036	0.0328398774150328	0.415593947231664	0.0536666703308714	9999	0.180166873691278	1.00207334657275
mix_52	0	0	0	0.110997401482105	0	0.0495628443725777	0	0.0043648897304705	6.75420012222789e-05	0.0450047036022608	0	0	0.00577405168785224	0.0275021651118022	0.0301718580366854	0.00547291843032339	0.0171031297820359	0.0883746557450672	0	0	0.0251789927535125	0	0	0	0	0	0.026853747729466	0	0.0440137023620866	0	0.00593527512093477	0.0327280518521687	0.403620949514466	0.0772731206849626	9999	0.17722396847425	1.00177049336007
mix_53	0	0	0	0.109023075422263	0	0.0536117851510316	0	0.00599185037259796	0.0016097499634112	0.0392156914843792	0	0	0.00489519188929573	0.0265997119171957	0.0305730896639736	0.00194061941088919	0.0149347857032116	0.0856700705912997	0	0	0.024506544218633	0	0	0	0	0	0.0272838590553525	0	0.0467908782020946	0	0.00707346915130298	0.0356579396980975	0.398725551424855	0.0858961366801163	9999	0.172718618572197	1.00363697988672
mix_54	0	0	0	0.0603521986661501	0	0.056187520838968	0	0.00125999499973855	0.000918519509228641	0.0464268517979457	0	0	0.00531920789731786	0.0291608772163204	0.0314892785180044	0.00575878953667483	0.0154699840546775	0.0766867889576139	0.000491782526938884	0	0.0257986858375646	0	0	0	0	0	0.0269251450775502	0	0.0481926490205322	0	0.000733156559419148	0.0369773223376481	0.419762542399956	0.112088704247751	9999	0.170744058306734	1.0056485967024
mix_55	0	0	0	0.0656356943032839	0	0.0498158161096627	0	0.00454789997711163	0	0.0462043983692335	0	0	0.00582471638218442	0.0271731034718042	0.0327787114140579	0.00682428399597654	0.0176377551977709	0.077454266420216	0	0	0.0251336672583694	0	0	0	0	0	0.0264878465317508	0	0.0447699833100064	0	0.00365003964799172	0.0376706718277047	0.433067726609897	0.095323419172978	9999	0.17434366980888	1.00360404733284
mix_56	0	0	0	0.0617472533417152	0	0.0588335269571824	0	0	0.00500245064305239	0.0424949870084841	0	0	0.00470061625032837	0.0299270172789684	0.0255650143659718	0.00322782185415238	0.0154074600247027	0.0766188517233059	0.00512449924717761	0	0.0230959906195198	0	0	0	0	0	0.0268789323063199	0	0.04643190175995	0	0.00158727836978523	0.0345928549278059	0.420208447349565	0.118555095972013	9999	0.168981008249352	1.00468486251275
mix_57	0	0	0	0.0558692277470455	0.00228726258593955	0.060906916994861	0	0	0.00625254973692138	0.0390562815322245	0	0	0.00453699023368421	0.022023709213118	0.0271472628097732	0.00121095259613678	0.0155241227467199	0.0753286516105657	0	0	0.0222867679656779	0	0	0	0	0	0.0259557614537062	0	0.0475491612359216	0	0.00638371255213507	0.0383836457523048	0.423414445177954	0.125882578055311	9999	0.166650895485037	1.00524821574423
mix_58	0	0	0	0.042087219432143	0	0.0592012368311995	0	0.00135329140902609	0	0.0464698681947541	0	0	0.00604141126819894	0.0318010812155622	0.0287847686052274	0.00714421887698331	0.0143094131129719	0.0777372103018993	0	0	0.0291588076868597	0	0	0	0	0	0.0239519881271643	0	0.0493686920064189	0	0.000213593467517899	0.0365798416867487	0.408092356084591	0.137705001692734	9999	0.170968655055858	1.00646045737581
mix_59	0	0	0	0.141840977629595	0	0.0473716284973673	0	0.00566844947176805	0.00178410746746678	0.0390384118304546	0	0	0.00535402767959652	0.0207361413960804	0.0345124345916585	0.00449645121497281	0.0203005321808304	0.0968263372280658	0	0	0.0224145673188817	0	0	0	0	0	0.0301747176251848	0	0.0448732202832468	0	0.0101558600396391	0.0317928387255289	0.392218665001916	0.0504406318177477	9999	0.178831542837496	1.00067291415327
mix_60	0	0	0	0.07664137101031	0	0.0524525718427119	0	0.00282589798455531	0.000744464921774346	0.0442657819873265	0	0	0.00513794873656743	0.029851240860196	0.0286900739089662	0.00510043593598333	0.0150079128237652	0.0762140249945447	0	0	0.0251400303551811	0	0	0	0	0	0.0262842576153879	0	0.0451620344723611	0	0.000873924016602505	0.0341913204537326	0.426526199545673	0.10489050853436	9999	0.17373556758691	1.00243399207941
