Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE
mix_41	0.0136683881818419	0.408244406765137	0	0	0.546115455126146	0.0319717499268745	9999	0.68422964668676	0.743630205181132
mix_42	0.175390321759034	0.0560757712252348	0	0	0.768533907015732	0	9999	0.69710525093702	0.753109350618688
mix_43	0.00578369321560625	0.207697755564164	0	0	0.78651855122023	0	9999	0.686359129152351	0.757323104504552
mix_44	0.0148446734736803	0.180722744114726	0	0	0.804432582411594	0	9999	0.695460914173845	0.748937185906211
mix_45	0.00109280928921181	0.237228157968171	0	0	0.761679032742617	0	9999	0.685221282473962	0.755818311795317
mix_46	0.0894121799708183	0.115769795658799	0	0.000419430923018269	0.794398593447365	0	9999	0.695421116739189	0.752240147111338
mix_47	0.0615647544640496	0.288923763880492	0	0	0.649511481655458	0	9999	0.684494757812902	0.748878784505848
mix_48	0.146526405192838	0.506907317015873	0	0	0.345213990924409	0.00135228686687954	9999	0.679741331077437	0.742255572118117
mix_49	0.104529674259148	0.370317683051834	0	0	0.525152642689018	0	9999	0.680817081443895	0.746348222327923
mix_50	0.129269771993928	0.10102088789017	0	0	0.769709340115902	0	9999	0.697046717632446	0.749744664395616
mix_51	0.111999646981756	0.414664646007345	0	0	0.449321885389873	0.024013821621026	9999	0.684337258014147	0.740075178036283
mix_52	0.218512223434623	0.0776615575644303	0	0	0.703826219000946	0	9999	0.696658484121266	0.747974990025076
mix_53	0.105510179388406	0.3818117194908	0	0	0.512678101120794	0	9999	0.682180500373236	0.744289368978292
mix_54	0.175291175828479	0.0726010096146326	0	0	0.752107814556888	0	9999	0.704844948492643	0.74116703567278
mix_55	0.0971966699489692	0.363546257363263	0	0	0.539257072687768	0	9999	0.682039682215489	0.745580879083846
mix_56	0.0306184231355327	0.183936433860012	0	0	0.785445143004455	0	9999	0.693927427775631	0.749399580707548
mix_57	0.00371455480151879	0.342036029185436	0	0	0.654249416013045	0	9999	0.684706427311054	0.747675472243677
mix_58	0.078846981963413	0.194693708746473	0	0	0.726459309290114	0	9999	0.693844016286632	0.745450798343653
mix_59	0.00674134687784813	0.402568586171532	0	0	0.561347994973049	0.02934207197757	9999	0.684158347988521	0.744279918428343
mix_60	0.124012798677822	0.217024405512227	0	0	0.658962795809951	0	9999	0.691097706811909	0.744169756946833
mix_61	0.123327220705266	0.0418845990709362	0	0	0.834788180223798	0	9999	0.70178182497444	0.753104789125038
mix_62	0.107686086037663	0.0869911175216921	0	0	0.805322796440645	0	9999	0.697705937277927	0.752326493241216
mix_63	0.0086818079635488	0.36270097874779	0	0	0.628617213288661	0	9999	0.684542511995778	0.746371986187792
mix_64	0.0688184484335934	0.298792478748433	0	0	0.632389072817974	0	9999	0.684474063999971	0.747849987131184
mix_65	0.0602884447075718	0.223127426668218	0.0107096535908724	0	0.705874475033338	0	9999	0.682872858747429	0.7552294638531
mix_66	0.103681113404119	0.412513598674558	0	0	0.430119366539264	0.0536859213820582	9999	0.683725634822849	0.740633646119012
mix_67	0.175905937787938	0.072937691750413	0.011918921000141	0	0.739237449461508	0	9999	0.696450625423566	0.74971666523363
mix_68	0.0402810481433517	0.124920790721731	0.00992643833661789	0.00228196183486225	0.822589760963437	0	9999	0.696076154999209	0.751759723292713
mix_69	0.0635818556801691	0.31648544687614	0	0	0.619932697443691	0	9999	0.685111436920846	0.746156714917531
mix_70	0.249455702753277	0.331586153473478	0	0	0.418958143773245	0	9999	0.680625100146947	0.74387343425074
mix_71	0.133554450841141	0.457227690044132	0	0	0.409217859114727	0	9999	0.681160045939656	0.742032333028944
mix_72	0.235520386663692	0.105442830440864	0	0	0.659036782895443	0	9999	0.695668773376816	0.744763281364801
mix_73	0.194236790513118	0.229245772880958	0	0	0.576517436605924	0	9999	0.6833186273754	0.748938071212864
mix_74	0.0989545632236215	0.253711346334182	0	0	0.647334090442196	0	9999	0.684552258203208	0.749795157701783
mix_75	0.0796013052765197	0.446979237843932	0	0	0.473419456879549	0	9999	0.682718066611847	0.742122181797753
mix_76	0.0173781082596771	0.183998684153983	0	0	0.79862320758634	0	9999	0.694625555354826	0.749397190138446
mix_77	0.0653534779554922	0.057040319100085	0	0	0.877606202944423	0	9999	0.69852795252494	0.759069597600758
mix_78	0.0670529446910821	0.378398208748354	0	0	0.554548846560564	0	9999	0.682001713276099	0.746009265223861
mix_79	0.0123589471880187	0.401317305351481	0	0	0.570693344280934	0.0156304031795667	9999	0.685580324652372	0.742762410306788
mix_80	0.120712196022241	0.17470268637448	0	0	0.704585117603279	0	9999	0.693389563714763	0.745780001222545
mix_81	0.0378076284384226	0.175359423364966	0	0	0.786832948196611	0	9999	0.695510150683775	0.748032960334537
mix_82	0.0845005971593448	0.300914271791109	0	0	0.614585131049546	0	9999	0.683652023931305	0.747938150857365
mix_83	0.067609614105582	0.418720207501333	0	0	0.486933371829326	0.0267368065637582	9999	0.684727225432167	0.740833762095424
mix_84	0.0657367370677957	0.20317229053419	0	0	0.731090972398014	0	9999	0.693403301042025	0.745837610946831
mix_85	0.0364416139283389	0.189246550582321	0	0	0.77431183548934	0	9999	0.69358730324988	0.748840780428096
mix_86	0.0376119497980147	0.114736959742371	0	0	0.847651090459615	0	9999	0.696891376063252	0.754253104974278
mix_87	0.0208701937586679	0.242822549699383	0	0	0.736307256541949	0	9999	0.684754407166708	0.754641520241733
mix_88	0.0819987054986469	0.174453641975786	0	0	0.743547652525567	0	9999	0.695084640450898	0.74596231436135
mix_89	0.0811627996758387	0.10105001502262	0	0	0.817787185301541	0	9999	0.697547376808552	0.75231904794268
mix_90	0.0154493435648789	0.266923573886507	0	0	0.717627082548614	0	9999	0.68345960263926	0.754226841244412
mix_91	0.0692794066040513	0.416327505230756	0	0	0.511381234718871	0.00301185344632096	9999	0.68404060331439	0.74199461163457
mix_92	0.0462905434785495	0.268075928170072	0	0	0.685633528351378	0	9999	0.6836920050231	0.752208221345993
mix_93	0.00613807831141409	0.57207129657902	0	0	0.401797254076578	0.0199933710329873	9999	0.671837918913448	0.753219686933013
mix_94	0.00427069529889604	0.499208646686644	0	0	0.49652065801446	0	9999	0.680867176017949	0.745079201122283
mix_95	0.129706595837283	0.406587472622077	0	0	0.424494946505961	0.0392109850346786	9999	0.683118253641762	0.740953488724514
mix_96	0.0943466197251323	0.409828534467732	0	0	0.495824845807135	0	9999	0.682446068534015	0.743225708678763
mix_97	0.0325068708892688	0.33546161464411	0	0	0.632031514466621	0	9999	0.683458440601474	0.748186998212362
mix_98	0.0665982236968322	0.299477845109149	0	0	0.633923931194019	0	9999	0.684828144751413	0.747499282524939
mix_99	0.0651408451582942	0.0307968858445344	0	0	0.904062268997171	0	9999	0.705160138503235	0.755204094255427
mix_100	0.0533864163092155	0.258313075343588	0	0	0.688300508347197	0	9999	0.685029280829392	0.751128344874679
